age_CE,JLK011_raw,JLK012_raw,JLK021_raw,JLK022_raw,JLK031_raw,JLK032_raw,JLK041_raw,JLK042_raw,JLK051_raw,JLK052_raw,JLK061_raw,JLK063_raw,JLK071_raw,JLK072_raw,JLK081_raw,JLK082_raw,JLK091_raw,JLK092_raw,JLK093_raw,JLK101_raw,JLK102_raw,JLK111_raw,JLK112_raw,JLK121_raw,JLK122_raw,JLK131_raw,JLK132_raw,JLK141_raw,JLK142_raw,JLK151_raw,JLK152_raw,JLK011_raw_outlier_flag,JLK012_raw_outlier_flag,JLK021_raw_outlier_flag,JLK022_raw_outlier_flag,JLK031_raw_outlier_flag,JLK032_raw_outlier_flag,JLK041_raw_outlier_flag,JLK042_raw_outlier_flag,JLK051_raw_outlier_flag,JLK052_raw_outlier_flag,JLK061_raw_outlier_flag,JLK063_raw_outlier_flag,JLK071_raw_outlier_flag,JLK072_raw_outlier_flag,JLK081_raw_outlier_flag,JLK082_raw_outlier_flag,JLK091_raw_outlier_flag,JLK092_raw_outlier_flag,JLK093_raw_outlier_flag,JLK101_raw_outlier_flag,JLK102_raw_outlier_flag,JLK111_raw_outlier_flag,JLK112_raw_outlier_flag,JLK121_raw_outlier_flag,JLK122_raw_outlier_flag,JLK131_raw_outlier_flag,JLK132_raw_outlier_flag,JLK141_raw_outlier_flag,JLK142_raw_outlier_flag,JLK151_raw_outlier_flag,JLK152_raw_outlier_flag
1764,1.81,NA,NA,1,1.09,1.06,3.92,2.15,NA,2.35,3.98,3.59,2.42,2.88,NA,2.88,NA,NA,1.18,1.45,2.69,NA,1.67,3.56,1.56,1.81,NA,2.2,1.51,1.61,0.88,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1765,2.3,NA,NA,1.07,1.2,1.09,2.89,1.49,NA,2.23,3.38,4.3,2.41,2.13,NA,2.32,NA,NA,2,2.48,1.66,NA,1.83,2.49,1.3,1.21,NA,1.18,1.16,1.13,0.84,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1766,2.47,NA,NA,0.88,0.79,1.02,3.57,2.01,NA,1.94,2.58,2.34,2.27,3.16,NA,2.97,NA,NA,1.31,2.4,1.72,NA,2.01,2.37,1.26,1.42,NA,1.16,0.88,1.18,0.91,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1767,1.77,2.96,NA,1.11,1.09,1.67,3.05,1.37,NA,2.34,4.37,4.01,2.24,2.44,NA,2.97,NA,NA,1.92,3.07,2.42,NA,1.97,2.93,1.15,1.76,NA,0.93,1.15,1.29,0.84,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1768,2.64,3.4,NA,1.42,0.99,1.25,3.12,1.74,NA,2.17,3.39,3.35,2.48,2.21,NA,2.43,NA,NA,3.07,1.22,2.25,NA,1.4,2.81,1.31,1.65,NA,1.25,1.32,1.23,0.88,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1769,1.43,2.33,NA,0.84,0.76,1.14,2.32,1.08,NA,2.03,2.45,2.15,1.95,2.31,NA,2.25,NA,NA,1.76,2.09,1.45,NA,1.17,1.98,1.31,1.58,NA,1.34,1.14,0.72,0.71,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1770,1.62,1.73,NA,0.45,0.57,0.89,1.26,0.72,NA,1.24,2.54,2.84,1.86,1.23,NA,1.44,NA,2.3,0.43,1.98,1.67,NA,0.79,2.62,0.88,1.1,NA,1.08,0.8,1.04,0.56,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1771,2.06,2.23,NA,1.4,0.83,1.62,3.61,1.92,NA,2.64,3.52,3.49,2.17,2.14,NA,1.88,NA,2.85,1.31,2.12,2.27,NA,1.67,2.65,1.3,1.62,NA,1.29,1.54,1.17,0.7,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1772,1.71,1.72,1.99,0.83,0.71,1.56,2.69,1.71,NA,1.92,2.74,3.4,1.78,2.08,NA,1.38,NA,1.19,0.85,1.72,1.09,NA,1.15,2.96,1.05,0.91,NA,0.8,1.2,0.76,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1773,0.78,0.68,1.61,0.3,0.83,0.71,0.53,0.58,NA,0.58,1.79,2.58,1.32,0.85,NA,1.16,NA,0.76,0.63,1,0.66,NA,0.69,2.29,0.73,0.3,NA,0.44,0.47,0.37,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1774,1.82,2.18,2.67,1.47,1.04,1.42,1.65,1.61,NA,2.28,2.65,3.12,2.09,1.8,NA,1.46,NA,1.25,0.86,1.42,1.14,NA,1.07,2.78,1.25,1.11,NA,1.49,1.29,0.92,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1775,1.89,1.89,2.54,1.2,1.38,1.72,2.13,1.51,NA,1.74,4.02,4.35,2.28,1.92,NA,1.57,NA,1.04,1.35,1.59,1.06,NA,1.03,3.51,1.21,1.19,NA,1.34,0.94,0.77,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1776,1.86,2.07,1.73,0.71,0.99,1.24,1.3,1.14,3.42,1.22,2.72,2.33,2,1.22,NA,0.84,NA,1.13,1.2,0.97,0.76,NA,0.77,2.43,1.07,1.04,NA,1.42,1.2,0.59,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1777,2.43,2.4,1.71,0.71,1.2,0.75,1.53,0.98,3.4,1.35,2.35,2.71,1.64,1.74,NA,0.86,NA,1.15,0.74,1.01,0.63,NA,0.99,2.94,1.44,1.25,2.31,1.47,1.37,0.74,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1778,0.96,0.84,0.96,0.33,0.73,0.7,0.68,0.55,1.77,0.68,2.18,1.99,1.36,1.17,NA,0.65,NA,0.74,0.68,0.58,0.82,NA,0.76,2.45,0.68,0.79,1.36,0.99,0.79,0.39,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,1.35,1.43,1,0.48,0.46,0.81,1.8,1.28,3.55,1.2,2,2.31,1.55,1.03,NA,0.65,NA,1.11,1.05,0.76,0.66,NA,0.68,2.99,1.13,0.98,2.03,1.24,1.01,0.59,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1780,1.59,1.48,1.04,0.4,0.84,0.74,1.22,0.73,2.32,0.77,2.6,2.15,1.36,1.47,NA,0.31,NA,1.18,1.12,1.16,1.2,NA,0.73,2.34,1.26,0.98,1.76,1.2,1,0.58,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,1.44,1.52,0.86,0.48,1.3,1.37,1.91,1.26,2.72,1.27,2.2,2.56,1.67,1.85,NA,0.54,NA,1.48,1.02,1.45,1.71,NA,0.96,3.03,1.13,1.22,1.93,1.01,0.85,0.57,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,1.94,2.58,0.66,0.6,1.02,1.04,1.83,0.92,2.34,1.01,2.06,1.47,1.01,1.45,NA,0.52,NA,0.99,0.59,0.99,1.34,NA,0.93,1.94,1.2,1.19,2.07,0.82,0.55,0.43,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1783,1.42,2.11,1.21,0.87,1.33,1.64,1.82,1.17,2.43,1.28,3.15,2.18,1.38,1.88,NA,0.75,NA,1.21,1.01,1.3,1.23,NA,1.3,3.12,1,1.41,2.13,0.39,1.03,0.69,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1784,1.97,2.71,1.57,0.84,0.97,1.09,2.79,1.4,3.09,1.59,4.3,2.88,1.78,2.46,NA,1.18,NA,1.83,1.04,1.89,1.8,NA,1.62,2.68,1.63,1.72,2.81,0.61,0.94,0.86,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1785,1.33,1.72,0.82,0.36,0.83,1.18,1.6,1.13,1.76,1.07,2.13,1.6,0.74,1.51,NA,0.94,NA,1.02,0.6,0.91,0.61,NA,0.47,1.79,0.35,0.8,1.51,0.43,0.32,0.64,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,1.01,1.64,0.66,0.62,0.67,0.75,1.87,1.01,1.03,1.12,1.95,2.1,1.07,1.68,NA,0.71,NA,1.41,0.49,0.82,0.76,NA,0.88,1.57,0.42,0.69,1.21,1.23,0.43,0.69,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,1.59,1.98,1.36,1.05,1.09,1.43,2.39,1.54,3.06,1.62,2.86,2.63,1.83,1.91,NA,1.16,NA,2.02,1.32,1.05,0.95,NA,1.56,1.71,0.59,0.92,1.36,1.43,0.78,0.8,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,1.51,1.98,1.32,1.04,0.78,1.06,1.6,1.13,2.06,1.18,2.8,2.58,1.98,1.65,NA,1.22,NA,1.92,0.94,1.2,0.8,NA,0.79,1.78,0.54,0.64,1.35,1,0.62,0.73,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,1.86,1.87,1.62,0.56,0.86,1.08,2.41,1.31,2.77,1.46,2.99,2.51,2,2.23,NA,1.34,NA,0.97,1.02,0.85,0.88,NA,0.88,2.3,0.71,0.67,1.46,0.84,0.67,0.54,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.37,2.13,1.28,0.68,0.95,1.11,1.67,0.72,2.05,1.18,3.51,2.23,1.74,2.14,NA,1.5,NA,1.02,1.2,1.08,0.87,NA,1.24,1.57,0.78,0.82,1.71,0.95,0.7,1.03,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.92,2.26,1.47,0.94,0.88,1.28,2.55,1.59,3.33,1.79,3.59,2.17,1.8,1.66,NA,1.4,NA,1.57,1.43,1.25,0.77,NA,1.25,1.72,0.6,0.86,1.24,0.85,0.77,0.92,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.82,2.14,1.46,1.04,0.85,1.13,2.4,1.27,2.82,1.58,2.94,3.56,1.69,1.86,NA,1.63,NA,1.04,0.98,1.18,0.94,NA,0.84,1.86,0.8,0.96,1.41,0.85,0.61,0.74,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,1.91,2.87,1.75,1.23,0.64,1.12,2.68,1.98,3.59,2.22,1.27,2.9,1.83,1.81,NA,1.67,NA,1.33,1.54,1.59,1.56,NA,1.81,2.56,1.21,1.34,1.92,1.19,0.78,1.09,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.32,1.97,1.63,1.04,0.98,1.02,2.02,1.44,2.5,1.71,1.54,2.33,1.98,1.96,NA,1.73,NA,1.2,1.3,1.54,1.48,NA,1.49,2.52,0.98,1.27,1.79,0.3,1.33,0.99,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.6,1.25,1.34,1.09,0.93,0.96,2.69,1.77,2.57,1.93,2.68,3,1.93,1.65,NA,1.36,NA,1.32,0.98,0.98,1.64,NA,1.4,1.19,1.01,0.84,1.36,1.19,1.56,0.69,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,1.05,1.66,0.82,0.8,0.61,0.6,1.7,1.17,1.32,0.99,2.58,1.89,1.18,1.68,NA,1.16,NA,0.56,0.57,0.66,0.98,NA,1.04,1.43,0.94,0.8,1.2,1.25,1.38,0.52,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,1.26,0.99,0.87,0.63,0.57,0.62,1.34,0.88,1.93,1.06,1.12,0.8,0.56,0.73,NA,0.38,2.12,0.72,0.67,0.89,0.93,NA,1.15,1.25,0.62,0.78,1.25,0.92,1.17,0.63,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.99,1.1,0.52,0.51,0.65,0.75,1.23,0.88,1.61,1.21,0.86,0.92,0.63,0.42,1.24,0.54,1.05,1,0.47,0.61,0.92,NA,0.85,1.22,0.82,0.6,0.98,0.68,0.78,0.52,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.36,2.09,0.89,0.85,0.88,1,2.35,1.45,2.04,1.25,1.38,2.32,1.36,0.96,1.47,0.79,1.42,1.21,0.94,1.01,1.36,NA,1.38,1.29,1.17,0.88,1.3,0.77,1.05,0.87,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.18,1.11,0.44,0.52,0.44,0.65,1.01,0.6,0.98,0.77,1.87,1.79,0.95,1.08,1.47,0.81,0.61,0.81,0.38,0.67,0.52,NA,0.83,1.24,0.59,0.46,0.74,0.26,0.69,0.52,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,1.11,1.88,0.57,0.41,0.61,0.79,0.99,0.65,1.25,0.52,2.3,2.15,1.25,1.22,1.91,0.81,0.92,0.78,0.68,0.56,0.83,NA,0.86,0.99,0.75,0.46,0.83,0.59,0.52,0.62,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,1.15,1.94,1.32,0.86,1.04,1.09,2.35,1.7,2.03,1.43,3.2,3.35,1.3,1.89,2.65,0.8,1.42,1.59,0.65,1.21,1.28,NA,1.17,1.34,1.14,0.79,1.41,0.85,0.84,0.71,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,1.35,1.78,0.89,0.68,0.57,0.97,1.57,0.94,1.69,1.02,2.97,2.43,1.37,1.78,1.7,0.73,1.06,1.13,0.66,0.98,0.82,NA,1.04,0.99,0.67,0.76,1.22,0.55,0.64,0.67,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.14,1.33,0.89,0.62,0.52,1.04,1.93,1.29,1.6,1.24,2.96,1.47,1.03,1.63,2.63,0.87,1.23,0.85,0.8,0.64,0.84,NA,1.44,0.92,0.87,0.6,1.08,0.77,0.78,0.59,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.25,1.36,0.99,0.8,0.53,1.07,1.71,0.93,1.64,1.11,2.51,2.13,1.32,2.01,2.65,1.09,1,0.61,0.63,0.81,0.77,NA,1.05,1.08,0.95,0.67,0.88,0.63,0.6,0.71,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,1.06,1.56,0.88,0.6,0.52,0.89,0.92,0.97,1.15,1.1,2.04,1.52,1.42,1.33,2.17,0.99,1.17,0.85,0.62,0.88,0.62,NA,0.86,1.05,0.77,0.49,0.77,0.47,0.4,0.57,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,1.04,1.46,0.82,0.49,0.54,0.94,1.31,1.12,1.26,1.07,2.09,1.4,1.36,1.35,1.1,0.97,1.47,0.69,0.89,0.91,0.72,NA,1.24,0.86,0.95,0.49,0.87,0.71,0.61,0.72,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,1.01,1.37,0.51,0.51,0.59,0.75,0.94,1.1,1.33,0.93,1.24,1.21,1.36,1.36,0.75,0.71,0.72,0.54,0.6,0.6,0.66,NA,0.8,0.74,0.88,0.59,0.89,0.6,0.62,0.49,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,1.05,1.12,0.57,0.43,1.01,1.1,2.09,0.74,1.51,1.15,2.42,2.13,1.58,0.96,1.14,0.96,0.92,0.8,0.65,0.89,0.72,NA,0.79,0.83,0.72,0.79,1.1,0.61,0.59,0.68,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.58,1,0.3,0.17,0.47,0.82,0.84,0.3,0.71,0.58,1.18,1.52,0.68,0.45,0.66,0.74,0.48,0.32,0.34,0.51,0.36,NA,0.46,0.47,0.57,0.44,0.76,0.23,0.37,0.38,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.84,0.97,0.31,0.49,0.31,0.52,1.1,0.81,1.13,0.77,1.28,1.34,0.9,0.59,1.17,0.79,0.75,0.47,0.35,0.5,0.49,NA,0.69,0.75,0.76,0.47,0.27,0.38,0.41,0.42,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
