age_CE,HHCLW01A_raw,HHCLW02A_raw,HHCLW03B_raw,HHCLW04B_raw,HHCLW05A_raw,HHCLW06A_raw,HHCLW07A_raw,HHCLW08A_raw,HHCLW09B_raw,HHCLW10B_raw,HHCLW11B_raw,HHCLW12B_raw,HHCLW13A_raw,HHCLW14B_raw,HHCLW15A_raw,HHCLW16B_raw,HHCLW17A_raw,HHCLW18A_raw,HHCLW19A_raw,HHCLW20A_raw,HHCLW01A_raw_outlier_flag,HHCLW02A_raw_outlier_flag,HHCLW03B_raw_outlier_flag,HHCLW04B_raw_outlier_flag,HHCLW05A_raw_outlier_flag,HHCLW06A_raw_outlier_flag,HHCLW07A_raw_outlier_flag,HHCLW08A_raw_outlier_flag,HHCLW09B_raw_outlier_flag,HHCLW10B_raw_outlier_flag,HHCLW11B_raw_outlier_flag,HHCLW12B_raw_outlier_flag,HHCLW13A_raw_outlier_flag,HHCLW14B_raw_outlier_flag,HHCLW15A_raw_outlier_flag,HHCLW16B_raw_outlier_flag,HHCLW17A_raw_outlier_flag,HHCLW18A_raw_outlier_flag,HHCLW19A_raw_outlier_flag,HHCLW20A_raw_outlier_flag
1931,1.82,0.62,1.11,1.13,1,1.69,1.08,0.64,1.95,1.19,1.32,1.23,1.89,0.86,0.83,1.27,0.83,1.08,1.41,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,1.52,0.52,0.78,0.91,0.71,1.41,1.09,0.46,1.37,0.86,1.13,0.75,1.39,0.42,0.81,0.86,0.75,0.81,1.15,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,1.75,0.57,0.69,0.84,0.61,1.09,1.05,0.46,1.76,1.06,1.31,0.83,1.67,0.55,0.63,1.51,0.85,0.73,1.1,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,2.4,0.7,0.98,1.73,1.28,2,1.39,0.75,1.96,1.25,1.76,1.07,2.06,0.91,0.92,1.74,0.85,1.24,1.79,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.51,0.59,0.82,1.18,1.07,1.61,1.28,0.61,1.35,1.33,1.8,0.92,1.49,0.75,0.59,1.33,0.75,0.83,0.9,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.86,0.68,0.95,1.44,0.96,2.12,1.68,0.78,2.26,1.34,2.13,1.12,1.84,0.81,0.89,1.69,0.95,0.82,1.13,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.19,0.58,0.8,0.83,0.68,1.44,0.87,0.62,1.62,1.11,1.16,0.81,1.62,0.54,0.65,1.35,0.8,0.76,0.85,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,1.32,0.59,1,1.24,0.8,1.83,1.26,0.78,1.86,1.22,1.25,0.87,1.58,0.8,0.62,1.5,0.67,0.76,1.18,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.73,0.69,1.05,1.24,1.01,2.04,1.62,0.91,2.51,1.36,1.59,1.15,2.12,0.83,0.87,1.92,0.97,1.2,1.58,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.42,0.58,0.77,1.19,0.71,1.54,1.26,0.91,2.08,1.62,1.49,0.94,1.84,0.72,0.71,1.55,0.79,1.02,1.43,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.75,0.67,0.94,1.11,0.82,1.28,1.01,0.7,1.61,1.38,1.24,0.96,1.47,0.88,0.93,1.63,0.83,1.17,1.24,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.47,0.52,0.79,0.88,0.74,1.5,1.09,0.88,2.27,0.98,1.22,0.83,1.72,0.81,0.77,1.5,1.08,0.99,1.12,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.05,0.33,0.78,0.7,0.63,1.22,0.87,0.5,1.39,0.82,1.14,0.38,1.12,0.61,0.7,1.03,0.79,0.62,0.99,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.63,0.47,0.91,0.74,0.62,1.63,1.22,0.97,2.79,1.32,1.44,0.87,2.32,0.76,0.81,1.76,0.88,1.08,1.37,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.18,0.59,0.91,0.76,0.7,1.3,1.06,0.99,2.96,1.12,1.6,1.03,2.05,0.64,0.9,1.89,0.85,1.24,1.35,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,1.45,0.43,0.93,0.94,0.85,1.04,0.88,0.57,1.97,1.05,1.63,0.86,1.62,0.76,0.88,1.57,0.88,0.91,1.02,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.89,0.54,1.04,0.85,0.85,1.28,1.26,0.7,1.82,0.97,1.49,0.88,1.56,0.87,1.03,1.45,1.13,1.3,1.17,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.31,0.4,0.98,0.71,0.61,1.1,1.14,0.63,1.82,1.04,1.45,0.98,1.37,0.66,0.79,1.38,0.86,1.21,1.18,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.41,0.33,0.93,0.86,0.72,1.32,1,0.68,1.54,0.89,1.31,1.05,1.47,0.86,0.94,1.32,0.83,1.22,0.98,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.32,0.46,0.82,0.54,0.62,1.05,0.93,0.68,1.48,0.89,1.28,0.92,1.11,0.68,0.95,1.22,0.86,1.17,1.01,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.3,0.44,0.78,0.43,0.62,0.82,0.83,0.49,1.79,0.75,2.18,0.95,1.3,0.63,0.66,1.1,0.72,1.45,0.94,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.3,0.31,0.72,0.38,0.58,0.47,0.78,0.34,1.54,0.64,1.26,0.8,1.18,0.59,0.48,0.82,0.66,1.41,0.86,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,1.26,0.27,0.64,0.45,0.45,0.42,0.61,0.3,1.31,0.52,1.09,0.57,1.26,0.42,0.62,0.86,0.64,1.34,0.78,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.72,0.51,0.97,0.72,0.6,0.81,1.01,0.28,2.06,0.69,1.93,1.08,1.5,0.95,0.95,1.25,0.73,1.49,1.11,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.76,0.59,1.12,0.59,0.59,1.15,1.24,0.35,1.84,0.87,2.35,2.16,1.82,1.16,1.02,1.78,0.87,1.62,1.07,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.33,0.42,1.05,0.55,0.6,0.88,1.17,0.36,1.46,0.64,1.91,1.68,1.24,1.01,0.83,0.94,0.57,0.86,0.83,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,2.02,0.46,1.25,0.57,0.62,1.07,1.43,0.35,1.33,0.79,2.3,1.48,1.55,0.9,1.06,1.07,0.65,1.36,1.11,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.94,0.58,1.07,0.45,0.49,1.04,1.55,0.45,1.7,0.91,1.82,1.64,2.23,0.87,1.06,1.22,1.21,1.66,1.11,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.53,0.42,0.96,0.41,0.49,0.92,1.12,0.52,1.62,0.69,1.25,1.18,1.59,0.73,0.83,1.2,0.92,1.52,1.12,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.59,0.39,0.76,0.38,0.46,0.67,1.06,0.38,1.52,0.72,1.13,0.96,2.02,0.59,0.63,1.01,0.61,1.55,1.16,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.37,0.45,0.67,0.36,0.47,0.57,0.94,0.43,1.42,0.7,0.97,0.79,1.67,0.58,0.64,0.85,0.65,1.37,1.08,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.57,0.35,1,0.38,0.54,0.68,1,0.48,1.41,0.67,1.02,0.75,1.24,0.58,0.62,0.55,0.79,1.21,0.93,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,2.3,0.41,1.17,0.58,0.64,0.98,1.62,0.52,1.81,0.94,2.07,1.21,1.87,0.89,0.79,1.05,1,1.49,1.15,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.82,0.48,1.01,0.58,0.6,1,1.42,0.48,1.95,1.01,1.91,1.35,1.85,0.99,1.09,1.09,1.25,1.5,1.04,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.78,0.5,0.83,0.62,0.56,1.24,1.49,0.56,1.69,0.95,1.51,1.47,1.59,1,1.17,0.8,0.89,1.27,0.82,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.99,0.89,0.89,0.81,0.62,1.48,2.01,0.57,2.53,1.06,1.93,1.72,1.98,1.21,1.38,0.88,1.52,1.42,1.35,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.59,0.76,0.96,0.55,0.47,1.04,1.52,0.44,2.23,0.91,1.63,1.31,1.55,0.87,1.12,1.16,1.23,1.44,1.03,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.52,0.4,0.46,0.41,0.42,0.89,0.87,0.38,1.65,0.74,1.13,0.87,1.17,0.36,0.6,1.03,0.71,0.95,0.8,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.61,0.6,0.72,0.88,0.67,1.07,1.3,0.61,1.79,0.84,1.34,1.14,1.42,0.63,0.92,1.27,0.94,1.31,1.09,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.54,0.74,0.71,0.66,0.54,1.17,1.23,0.53,1.73,1.16,1.02,1.14,1.28,0.36,0.75,1.29,0.81,1.27,0.96,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.16,0.45,0.54,0.61,0.44,0.93,0.92,0.32,1.27,0.73,1.04,0.96,0.83,0.3,0.63,0.75,0.6,0.59,0.59,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,1.29,0.54,0.69,0.45,0.35,1,1.14,0.31,1.18,0.42,1.35,0.92,0.93,0.35,0.71,0.76,0.66,0.77,0.66,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.67,0.64,0.88,0.74,0.22,1.38,1.53,0.52,1.94,1.03,1.96,1.45,1.5,0.63,0.93,1.45,1.07,1.49,1.17,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,1,0.47,0.66,0.3,0.15,0.64,0.83,0.37,0.97,0.51,1.26,0.79,0.52,0.55,0.64,0.62,0.82,0.72,0.7,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.26,0.58,0.86,0.39,0.21,0.98,1.15,0.43,1.16,0.58,1.52,0.92,0.88,0.73,0.84,0.8,1.12,0.99,0.99,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.34,0.33,0.77,0.34,0.23,0.73,1.18,0.31,0.77,0.46,1.54,0.98,0.69,0.62,0.81,0.81,1,0.65,0.97,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.82,0.41,1.09,0.59,0.2,1.39,1.67,0.77,2.13,1.07,2.07,1.36,1.7,0.79,1.32,1.58,1.47,1.52,1.52,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.29,0.36,1.01,0.43,0.28,0.82,1.5,0.46,1.25,0.93,1.62,1.07,1.18,0.76,0.88,1.3,0.99,1.26,1.31,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.29,0.3,0.92,0.44,0.2,0.86,1.41,0.42,1.14,0.75,1.72,0.98,1.41,0.82,0.85,1.35,0.99,1.13,1.17,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.31,0.25,0.93,0.44,0.24,0.91,1.3,0.39,1.2,0.67,1.62,0.96,1.18,0.68,0.94,1.37,0.91,1.03,1.08,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.2,0.23,0.46,0.43,0.23,1.24,1.29,0.34,1.11,0.81,1.33,1.08,1.34,0.51,0.75,1.21,0.6,1.23,1.39,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.15,0.34,0.46,0.36,0.33,0.72,0.92,0.3,0.69,0.59,1.08,0.76,0.86,0.59,0.59,0.59,0.59,0.46,1.01,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.94,0.33,0.47,0.4,0.44,0.6,1.38,0.28,0.84,0.44,1.22,1.04,0.55,0.5,0.72,0.4,0.66,0.53,0.94,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.07,0.42,0.55,0.48,0.36,0.95,1.76,0.36,1.36,0.69,1.52,1.52,1.06,0.53,0.96,0.81,1.09,0.85,1.23,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.61,0.26,0.44,0.6,0.24,1.13,1.53,0.47,1.2,0.43,1.45,0.93,1.09,0.55,0.88,0.97,0.82,0.74,1.04,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.27,0.23,0.5,0.52,0.3,1.09,1.42,0.47,0.97,0.55,0.88,0.92,1.07,0.5,0.67,0.63,0.89,1.03,1.04,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.55,0.35,0.68,0.51,0.37,1.11,1.36,0.43,1.3,0.67,0.94,0.88,1.52,0.66,0.9,0.95,0.92,0.91,1.16,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.5,0.16,0.55,0.47,0.23,0.79,1.09,0.37,1.15,0.5,0.9,0.85,1.22,0.62,0.81,0.86,0.68,0.73,1,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.67,0.16,0.73,0.43,0.22,0.81,0.94,0.28,0.84,0.52,0.89,0.92,0.97,0.6,0.89,0.59,0.74,0.48,0.69,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.85,0.23,0.86,0.61,0.37,1.19,1.26,0.44,1.56,0.75,1.26,1.57,1.25,0.79,0.97,1.22,0.81,0.94,1.22,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.39,0.09,0.4,0.23,0.18,0.68,0.78,0.22,0.79,0.51,0.56,0.76,0.36,0.32,0.54,0.8,0.41,0.64,0.66,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.55,0.12,0.58,0.33,0.21,0.89,0.74,0.23,0.93,0.88,0.72,1.26,0.52,0.56,0.67,0.73,0.63,0.64,0.83,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
