age_CE,138011_raw,138012_raw,138021_raw,138031_raw,138041_raw,138042_raw,138051_raw,138061_raw,138071_raw,138072_raw,138081_raw,138091_raw,138092_raw,138101_raw,138111_raw,138011_raw_outlier_flag,138012_raw_outlier_flag,138021_raw_outlier_flag,138031_raw_outlier_flag,138041_raw_outlier_flag,138042_raw_outlier_flag,138051_raw_outlier_flag,138061_raw_outlier_flag,138071_raw_outlier_flag,138072_raw_outlier_flag,138081_raw_outlier_flag,138091_raw_outlier_flag,138092_raw_outlier_flag,138101_raw_outlier_flag,138111_raw_outlier_flag
1954,0.15,0.11,0.45,0.33,0.45,0.62,0.66,1.23,0.73,0.63,1.23,0.85,0.88,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,0.63,0.25,0.39,0.61,0.65,0.93,0.78,1.22,0.8,1.06,1.17,1,1.12,0.79,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1956,0.55,0.19,0.49,0.41,0.51,0.62,0.59,0.75,0.73,0.86,1.23,0.54,0.48,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,0.46,0.34,0.43,0.61,0.93,1.34,0.99,1.05,0.97,1.23,1.18,1.03,1.03,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,0.08,0.37,0.49,0.57,0.75,0.82,0.88,0.74,0.89,0.92,1.23,0.72,0.68,0.53,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,0.38,0.3,0.44,0.62,0.45,0.55,0.68,1.02,0.43,0.54,1.98,0.71,0.67,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,0.39,0.26,0.44,0.49,1.05,1.04,0.74,0.75,1.02,1.04,1.44,0.82,0.81,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,0.32,0.15,0.53,0.42,0.58,0.76,0.89,0.9,0.75,0.79,1.56,0.81,0.72,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1962,0.2,0.24,0.54,0.51,1.17,1.15,0.88,0.84,1.17,0.93,1.94,0.91,0.83,0.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,0.2,0.15,0.34,0.38,0.68,0.81,0.79,0.71,0.94,0.72,1.12,0.91,0.83,0.56,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,0.22,0.17,0.4,0.46,0.65,0.76,0.89,0.89,0.91,0.72,1.48,0.82,0.87,0.89,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,0.33,0.35,0.47,0.74,1.03,1.14,1.02,0.72,1.27,0.87,1.33,1.13,1.04,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
