age_CE,RMP011_raw,RMP012_raw,RMP021_raw,RMP022_raw,RMP031_raw,RMP032_raw,RMP042_raw,RMP051_raw,RMP052_raw,RMP061_raw,RMP062_raw,RMP071_raw,RMP072_raw,RMP081_raw,RMP091_raw,RMP092_raw,RMP101_raw,RMP102_raw,RMP111_raw,RMP112_raw,RMP131_raw,RMP132_raw,RMP141_raw,RMP142_raw,RMP151_raw,RMP152_raw,RMP011_raw_outlier_flag,RMP012_raw_outlier_flag,RMP021_raw_outlier_flag,RMP022_raw_outlier_flag,RMP031_raw_outlier_flag,RMP032_raw_outlier_flag,RMP042_raw_outlier_flag,RMP051_raw_outlier_flag,RMP052_raw_outlier_flag,RMP061_raw_outlier_flag,RMP062_raw_outlier_flag,RMP071_raw_outlier_flag,RMP072_raw_outlier_flag,RMP081_raw_outlier_flag,RMP091_raw_outlier_flag,RMP092_raw_outlier_flag,RMP101_raw_outlier_flag,RMP102_raw_outlier_flag,RMP111_raw_outlier_flag,RMP112_raw_outlier_flag,RMP131_raw_outlier_flag,RMP132_raw_outlier_flag,RMP141_raw_outlier_flag,RMP142_raw_outlier_flag,RMP151_raw_outlier_flag,RMP152_raw_outlier_flag
1751,0.81,0.89,2.09,2.69,1.77,1.71,0.82,0.42,0.57,0.68,0.74,1.56,1.61,0.83,0.49,0.93,0.25,0.64,1.07,1.41,0.67,1.02,0.82,1.27,1.56,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,0.58,0.74,0.86,1.77,0.5,0.51,0.31,0.2,0.19,0.24,0.17,0.44,0.37,0.18,0.13,0.32,0,0.2,0.33,0.31,0.32,0.38,0.3,0.24,0.57,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.8,0.87,1.1,1.64,1,0.82,0.62,0.38,0.46,1.12,0.84,1.17,1.14,0.65,0.37,0.57,0.32,1.19,0.92,1.22,0.89,1.35,0.79,0.62,1.51,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,1.32,1.69,1.61,2.88,1.38,1.74,1.13,0.59,1.01,1.54,1.43,2.16,2.41,1.25,0.8,1.41,0.78,1.92,1.53,2.46,1.11,1.75,1.27,1.68,1.7,1.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.76,0.79,1.1,1.47,0.65,1.26,0.41,0.2,0.18,0.57,0.39,0.64,0.6,0.17,0.24,0.46,0,0.21,0.52,0.59,0.43,0.89,0.45,0.5,0.37,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.99,1.31,1.63,1.78,1.35,1.64,0.84,0.64,0.83,1.34,0.93,1.56,1.64,1.22,0.78,0.95,0.86,1.51,0.94,1.78,1.03,1.24,1.46,1.52,1.44,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,1.37,1.46,2.36,2.33,1.51,1.7,1.11,0.64,0.58,1.02,1.29,1.57,1.26,1.33,0.77,0.92,0.52,1.17,1.05,1.65,0.97,1.63,1.12,1.18,1.23,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,1.99,1.69,2.64,3.01,2.84,2.27,1.44,0.94,1.05,1.61,1.39,2.47,2.68,2.34,1.07,1.52,0.64,1.81,1.91,1.97,2.19,2.07,1.7,1.86,1.29,2.62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1759,1.44,1.38,2.43,2.67,2.9,2.68,1.38,0.89,0.98,1.32,1.17,1.89,2.22,1.36,1.13,1.38,0.86,1.67,1.19,1.85,1.58,1.68,1.09,1.18,1.38,2.51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,1.64,1.34,2.73,2.76,2.16,2.48,1.58,0.83,1.18,0.98,0.83,1.94,1.71,1.48,0.87,0.93,0.71,1.04,1.56,1.93,1.45,1.9,1.06,1.31,1.67,2.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,1.1,1.01,2.13,2.48,1.96,1.91,1.14,0.44,0.34,0.46,0.46,0.73,0.69,0.54,0.4,0.49,0,0.39,0.82,1,0.69,1.47,0.81,0.66,1.3,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.99,1.18,2.3,3.19,1.46,1.44,1.36,0.54,0.75,0.81,0.96,1.17,1.47,1.14,0.69,0.84,0.63,1.26,0.97,1.93,0.93,1.28,1,1.31,1.39,2.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,0.53,0.71,1.52,1.85,0.93,1.05,0.68,0.21,0.28,0.48,0.44,0.59,0.39,0.46,0.28,0.31,0.06,0.4,0.34,0.56,0.46,0.53,0.37,0.37,0.79,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,1.05,1.1,2.21,2.48,1.21,1.69,1.02,0.82,0.69,0.73,0.71,1.53,1.91,1.31,0.64,0.84,0.79,1.79,1.14,1.72,0.92,1.29,1.24,1.34,1.6,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.79,0.95,1.45,2.18,1.13,1.68,0.86,0.64,0.53,0.61,0.65,1.02,0.83,0.77,0.44,0.48,0.49,1.13,0.53,0.97,0.96,0.85,0.78,0.98,0.97,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,1.01,1.27,2.64,2.35,1.33,1.74,0.86,0.68,0.5,0.73,0.56,1.39,1.78,1.18,0.66,0.9,0.44,1.06,0.87,1.23,0.65,0.56,0.58,1.22,1.15,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.7,0.87,1.52,1.95,1.1,1.13,0.88,0.72,0.39,0.49,0.63,1.22,0.91,0.79,0.5,0.6,0.44,0.51,0.67,1.29,0.57,0.57,0.93,0.85,1.08,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.74,1.03,2.2,1.75,1.2,1.87,0.68,0.7,0.4,0.8,0.9,1.58,1.54,0.99,0.6,0.77,0.85,1.38,1,1.47,1.05,0.95,1.15,1.47,1.6,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.75,1.09,2.05,1.82,1.23,1.75,0.22,0.27,0.2,0.6,0.76,1.26,1.17,0.83,0.35,0.66,0.67,1.29,0.77,1.39,0.54,0.46,0.92,1.26,1.56,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.69,0.96,1.79,1.82,1.41,1.72,0.23,0.42,0.34,0.82,0.73,1.37,1.29,1.02,0.37,0.71,0.75,1.13,0.87,1.29,0.47,0.79,0.89,0.81,1.05,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,0.87,1.29,1.67,1.92,1.57,2.2,0.14,0.43,0.52,1.08,0.89,1.76,1.31,1.09,0.65,0.99,0.89,1.42,1.39,1.87,0.53,0.99,1.19,1.5,2.17,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.54,0.74,1.31,1.47,0.86,1.19,0.14,0.33,0.38,0.85,0.69,1.12,0.72,0.9,0.43,0.53,0.47,0.63,0.78,0.86,0.36,0.42,0.72,0.79,1.27,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.32,0.21,1.02,0.93,0.49,0.78,0,0.01,0.02,0.23,0,0.39,0.35,0.11,0.01,0.13,0,0,0.26,0.37,0,0.01,0.32,0.18,0.68,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.54,0.63,1,1.15,0.92,0.84,0,0.29,0.28,0.72,0.59,0.93,0.83,0.58,0.48,0.61,0.41,0.31,0.45,0.85,0.27,0.33,0.64,0.66,0.97,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.55,0.64,1.15,0.84,0.75,0.84,0.18,0.24,0.29,0.95,0.6,0.7,0.76,0.77,0.46,0.56,0.49,0.43,0.67,0.69,0.42,0.54,0.75,0.78,1.17,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.78,0.97,1.57,1.28,0.96,1.45,0.2,0.26,0.38,0.73,0.76,1.45,1.19,1.03,0.61,0.87,0.67,0.55,0.81,1.19,0.6,0.41,1.01,0.94,1.23,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.51,0.79,0.85,1.66,0.98,1.29,0.25,0.3,0.35,0.46,0.4,0.65,0.82,0.66,0.55,0.66,0.41,0.33,0.68,1.08,0.36,0.41,0.82,0.97,1.23,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.73,0.89,1.11,1.68,1.23,1.3,0.29,0.29,0.41,0.73,0.55,0.84,1.06,0.85,0.48,0.58,0.23,0.22,0.49,0.92,0.4,0.45,0.66,0.86,1.14,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.57,0.76,1.14,2.48,1.34,1.57,0.25,0.24,0.26,0.86,0.58,0.88,1.21,0.89,0.58,0.65,0.52,0.42,0.75,0.76,0.53,0.57,1.08,0.74,1.27,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.55,0.74,0.87,1.47,0.98,1.67,0.25,0.05,0.22,0.69,0.53,0.54,0.72,0.47,0.31,0.53,0.32,0.2,0.53,0.95,0.35,0.35,0.36,0.74,1.43,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.44,0.58,0.64,1.41,0.94,1.18,0.24,0.21,0.25,0.75,0.48,0.66,1,0.42,0.47,0.54,0.15,0.02,0.45,0.79,0.34,0.24,0.65,1,0.75,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.41,0.82,0.94,1.96,1.14,1.43,0.47,0.22,0.22,0.55,0.43,0.79,0.9,0.55,0.31,0.55,0.27,0.3,0.7,0.99,0.27,0.3,0.62,0.93,1.21,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.94,1.25,1.28,1.79,1.56,1.6,0.88,0.55,0.4,0.94,0.94,1,1.04,0.7,0.67,0.88,0.53,0.65,0.86,1.07,0.69,0.59,0.97,0.63,1.45,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.17,1.38,1.42,2.3,1.29,1.74,0.61,0.62,0.5,1.15,0.94,1.15,0.99,0.69,0.78,1.13,0.55,0.6,0.76,1.36,0.72,0.86,0.79,1.16,1.58,1.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.39,0.51,0.58,0.74,0.62,0.8,0.26,0.11,0.12,0.43,0.25,0.35,0.53,0,0.25,0.36,0,0.02,0.42,0.5,0,0.17,0.2,0.22,0.48,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.33,0.59,0.58,0.82,0.62,0.79,0.32,0.3,0.19,0.42,0.25,0.42,0.28,0.13,0.37,0.42,0.14,0.24,0.27,0.55,0.23,0.24,0.4,0.58,0.62,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.89,1.14,1.21,1.61,1.13,1.11,0.47,0.64,0.46,1.04,0.54,0.51,0.71,0.46,0.68,0.78,0.69,0.67,0.88,1.04,0.55,0.52,0.73,0.89,1.11,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.69,0.87,1.03,1.26,0.78,0.87,0.59,0.42,0.33,0.51,0.55,0.62,0.93,0.26,0.33,0.55,0.18,0.5,0.49,0.76,0.21,0.4,0.42,0.41,0.77,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.27,0.6,0.65,1.13,0.96,1.13,0.38,0.27,0.26,0.56,0.47,0.76,0.76,0.29,0.31,0.32,0.17,0.27,0.64,0.8,0.14,0.13,0.44,0.59,0.8,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.41,0.58,0.88,1.07,0.98,1.24,0.36,0.23,0.26,0.93,0.45,1,0.69,0.56,0.58,0.48,0.33,0.31,0.53,1,0.2,0.22,0.88,0.78,1,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.65,0.92,1.16,1.39,1.24,1.57,0.59,0.62,0.72,1.03,0.91,0.73,1.06,0.85,0.59,0.59,1,0.96,0.82,1.44,0.5,0.53,0.93,1.01,0.76,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.84,1.07,1.13,1.55,1.39,1.82,0.6,0.6,0.64,1.13,1.32,1.45,1.01,1.04,0.79,0.76,1.03,0.95,0.99,1.14,0.4,0.72,0.83,1.1,1.16,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.97,1.53,2.77,2.42,2.44,2.64,1.01,0.83,0.9,2.02,1.65,2.44,1.84,1.67,1.35,1.41,1.83,1.63,1.88,2.62,1.05,1.4,1.44,1.34,2.02,2.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.84,1.35,1.56,1.75,1.97,2.28,0.88,0.6,0.64,1.21,1.2,0.97,0.93,0.72,0.59,0.8,0.96,0.74,0.96,1.47,0.74,1.29,0.65,1.19,1.67,2.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.11,1.46,1.7,1.89,2.04,2.16,0.87,0.77,0.79,1.36,1.07,1.84,1.59,1.35,0.94,1.14,1.15,1,1.62,2.7,0.87,1.17,1.46,1.77,1.58,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.94,1.67,1.86,2.19,2.19,3.03,0.69,0.73,0.8,1.69,1.5,1.78,1.41,1.2,0.96,0.98,1.01,1.02,0.99,3.08,0.6,1.62,1.31,1.56,1.6,2.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.85,1.22,1.3,1.74,1.99,2,0.73,0.58,0.61,1.1,0.89,1.38,1.29,0.9,0.7,0.77,0.96,1.14,0.79,1.57,0.64,0.76,0.71,1.26,1.62,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.44,0.89,0.91,0.39,1.21,1.3,0.39,0.35,0.38,0.63,0.58,0.84,0.73,0.57,0.48,0.53,0.2,0.64,0.56,0.61,0.2,0.35,0.48,0.6,0.7,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.9,1.42,1.88,1.38,1.95,2.79,0.66,0.5,0.69,1.61,1.48,2.38,1.82,1.35,1.2,1.13,0.69,1.54,1.21,1.8,0.41,0.97,1.54,1.73,1.39,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.36,1.2,1.26,1.59,1.33,1.45,0.57,0.41,0.38,0.72,0.74,0.71,1.4,0.62,0.64,0.66,0.31,0.56,0.78,1.32,0.32,0.36,0.81,1.25,0.96,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.23,0.72,0.8,1.1,0.75,0.58,0.24,0.27,0.27,0.38,0.42,0.6,0.82,0.29,0.34,0.46,0.11,0.37,0.4,0.53,0.07,0.23,0.38,0.5,0.39,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.46,1.28,0.69,1.12,1.27,1.09,0.34,0.34,0.31,1.01,0.72,1.19,1.22,0.55,0.66,0.62,0.39,0.82,0.58,0.9,0.33,0.43,0.58,0.89,0.99,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.1,0.69,0.46,0.64,0.69,0.62,0.29,0.33,0.29,0.34,0.28,0.4,0.58,0.25,0.3,0.3,0.1,0.18,0.2,0.26,0.13,0.13,0.37,0.55,0.39,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.67,1.8,1.11,1.58,0.86,0.59,0.66,0.4,0.43,0.85,0.79,1.02,1.18,0.75,0.69,0.81,0.68,0.94,0.57,0.72,0.3,0.63,0.57,1.15,1.06,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0,0.73,0.43,0.82,0.61,0.59,0.22,0.11,0.1,0.6,0.51,0.65,0.29,0.21,0.36,0.58,0,0.15,0.29,0.31,0,0.1,0.34,0.37,0.59,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.45,0.78,0.82,1.08,0.77,0.63,0.47,0.41,0.3,0.59,0.63,0.75,0.53,0.76,0.5,0.62,0.56,0.73,0.38,0.53,0.29,0.29,0.49,0.65,0.67,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
