Doi,Author,Pub_year,Case,id_site,Country,Lat,Long,Temp,Prec,Species,Mix_pure,Broad_conif,Un_evenaged,Age,BA,Number,Last_cut,Observ_treat,MS,Clim_assoc,Year,Resist_qual,Resil_qual,Recov_qual,Resist_quant,Resil_quant,Recov_quant
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 2003_2003,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,22,14,14,1997,Treatm,NA,NA,2003,NA,NA,NA,0.73,1.11,1.53
10.1111/nph.13748,Giuggiola,2016,Giugg Pinus_sylvestris,site_76,Switzerland,46° 18',7° 36',10.1,672,Pinus_sylvestris,Pure,Conifer,Even,95,NA,60,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Gogg Picea_abies 1976_1976,site_44,Germany,48° 51',09° 53',7.5,780,Picea_abies,Pure,Conifer,Even,29,71,8,1974,Treatm,NA,NA,1976,NA,NA,NA,0.86,0.91,1.06
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Gogg Picea_abies 1976_1976,site_44,Germany,48° 51',09° 53',7.5,780,Picea_abies,Pure,Conifer,Even,29,47,13,1974,Treatm,NA,NA,1976,NA,NA,NA,1.07,1.17,1.09
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Gogg Picea_abies 1976_1976,site_44,Germany,48° 51',09° 53',7.5,780,Picea_abies,Pure,Conifer,Even,29,25,11,1974,Treatm,NA,NA,1976,NA,NA,NA,0.91,0.80,0.88
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 1976_1976,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,29,NA,10,1974,Treatm,NA,NA,1976,NA,NA,NA,0.75,0.97,1.29
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 1976_1976,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,29,NA,10,1974,Treatm,NA,NA,1976,NA,NA,NA,1.02,1.15,1.13
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 1976_1976,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,29,NA,10,1974,Treatm,NA,NA,1976,NA,NA,NA,1.03,1.42,1.38
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 2003_2003,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,56,NA,10,1996,Treatm,NA,NA,2003,NA,NA,NA,0.57,0.80,1.41
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 2003_2003,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,56,NA,10,1996,Treatm,NA,NA,2003,NA,NA,NA,0.60,0.83,1.39
10.1016/j.foreco.2013.07.048,Sohn,2013,Sohn_Frei Picea_abies 2003_2003,site_40,Germany,48° 24',11° 45',7.9,790,Picea_abies,Pure,Conifer,Even,56,NA,10,1996,Treatm,NA,NA,2003,NA,NA,NA,0.46,0.73,1.58
10.1016/j.scitotenv.2018.06.065,Mausolf,2018,Mauso Unman Fagus_sylvatica,site_57,Germany ,53° 47',10° 37',8.3,789,Fagus_sylvatica,Pure,Broadleaf,Even,114,46,59,NA,Treatm,NA,Pos,NA,NA,NA,NA,NA,NA,NA
10.1016/j.scitotenv.2018.06.065,Mausolf,2018,Mauso Man Fagus_sylvatica,site_57,Germany ,53° 47',10° 37',8.3,789,Fagus_sylvatica,Pure,Broadleaf,Even,105,34,59,NA,Treatm,NA,Pos,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Quercus_petraea,site_114,Germany,49° 00',9° 00',9.1,698,Quercus_petraea,Mixed,Broadleaf,Uneven,80,25.8,133,NA,Observ,NA,NA,1947_1976_2003,Neut,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Fagus_sylvatica,site_114,Germany,49° 00',9° 00',9.1,698,Fagus_sylvatica,Mixed,Broadleaf,Uneven,80,25.8,69,NA,Observ,NA,NA,1947_1976_2003,Pos,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Acer_campestre,site_114,Germany,49° 00',9° 00',9.1,698,Acer_campestre,Mixed,Broadleaf,Uneven,80,25.8,50,NA,Observ,NA,NA,1947_1976_2003,Neut,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Acer_platanoides,site_114,Germany,49° 00',9° 00',9.1,698,Acer_platanoides,Mixed,Broadleaf,Uneven,80,25.8,30,NA,Observ,NA,NA,1947_1976_2003,Neut,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Sorbus_torminalis,site_114,Germany,49° 00',9° 00',9.1,698,Sorbus_torminalis,Mixed,Broadleaf,Uneven,80,25.8,60,NA,Observ,NA,NA,1947_1976_2003,Neut,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2018.02.016,Kunz,2018,Kunz Sorbus_domestica,site_114,Germany,49° 00',9° 00',9.1,698,Sorbus_domestica,Mixed,Broadleaf,Uneven,80,25.8,38,NA,Observ,NA,NA,1947_1976_2003,Neut,Neut,Neut,NA,NA,NA
10.1016/j.foreco.2015.06.034,Primicia,2015,Primi Picea_abies,site_26,Romania,47° 07',25° 11',6.2,715,Picea_abies,Pure,Conifer,Uneven,120,50,808,NA,Observ,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St1 Pinus_sylvestris,site_88,Czech,48° 56',17° 12',9,550,Pinus_sylvestris,Pure,Conifer,Even,73,36.8,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St1 Pinus_sylvestris,site_88,Czech,48° 56',17° 12',9,550,Pinus_sylvestris,Pure,Conifer,Even,73,35.8,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St1 Pinus_sylvestris,site_88,Czech,48° 56',17° 12',9,550,Pinus_sylvestris,Pure,Conifer,Even,73,37.7,21,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St2 Pinus_sylvestris,site_89,Czech,48° 56',17° 15',9,550,Pinus_sylvestris,Pure,Conifer,Even,65,33.3,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St2 Pinus_sylvestris,site_89,Czech,48° 56',17° 15',9,550,Pinus_sylvestris,Pure,Conifer,Even,65,36.8,21,NA,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St3 Pinus_sylvestris,site_89,Czech,48° 57',17° 15',9,550,Pinus_sylvestris,Pure,Conifer,Even,78,39.2,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St3 Pinus_sylvestris,site_90,Czech,48° 57',17° 15',9,550,Pinus_sylvestris,Pure,Conifer,Even,78,37,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_St3 Pinus_sylvestris,site_90,Czech,48° 57',17° 15',9,550,Pinus_sylvestris,Pure,Conifer,Even,78,37.4,21,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_Bod Pinus_sylvestris,site_16,Czech,50° 11',16° 02',8.5,600,Pinus_sylvestris,Pure,Conifer,Even,70,37,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_Bod Pinus_sylvestris,site_16,Czech,50° 11',16° 02',8.5,600,Pinus_sylvestris,Pure,Conifer,Even,70,42.3,21,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.17221/14/2010-JFS,Novak,2010,Novak_Bod Pinus_sylvestris,site_16,Czech,50° 11',16° 02',8.5,600,Pinus_sylvestris,Pure,Conifer,Even,70,37.1,21,NA,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2017.12.047,Livingston,2018,Livin Pinus_strobus 1995_1995,site_85,USA,43° 52',-70° 34',NA,NA,Pinus_strobus,Pure,Conifer,Even,49,27.1,186,NA,Observ,NA,NA,1995,NA,NA,NA,0.98,0.77,0.79
10.1016/j.foreco.2017.12.047,Livingston,2018,Livin Pinus_strobus 1995_1995,site_85,USA,43° 52',-70° 34',NA,NA,Pinus_strobus,Pure,Conifer,Even,78,29.8,137,NA,Observ,NA,NA,1995,NA,NA,NA,1.06,1.11,1.04
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,66,25.8,20,1954,Treatm,NA,NA,1956,Neg,Neg,NA,0.91,0.97,1.06
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,73,35.2,27,1954,Treatm,NA,NA,1956,NA,NA,NA,0.87,0.91,1.04
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,73,35.3,31,1954,Treatm,NA,NA,1956,NA,NA,NA,0.89,0.90,1.01
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,68,25.6,19,1954,Treatm,NA,NA,1956,NA,NA,NA,0.97,1.11,1.15
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,47,15.5,21,1954,Treatm,NA,NA,1956,NA,NA,NA,0.99,1.09,1.10
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,50,15.6,17,1954,Treatm,NA,NA,1956,NA,NA,NA,1.05,1.19,1.14
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,76,26.0,21,1954,Treatm,NA,NA,1956,NA,NA,NA,0.88,1.02,1.15
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,61,16.5,18,1954,Treatm,NA,NA,1956,NA,NA,NA,0.91,0.98,1.08
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 1956_1956,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,79,33.8,25,1954,Treatm,NA,NA,1956,NA,NA,NA,0.89,1.06,1.20
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,56,25.6,40,1963,Treatm,NA,NA,1966,Neg,Neg,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,56,22.7,21,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,52,9.3,16,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,49,17.4,50,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,51,13.4,29,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,55,18.0,43,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,50,8.6,17,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,57,22.0,54,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,48,12.1,30,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,55,16.5,43,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,58,25.3,36,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,54,16.9,50,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,50,13.0,31,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,55,8.8,20,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,53,19.8,24,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,52,4.4,6,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,47,5.0,5,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,47,4.5,3,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,49,10.9,41,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,44,16.0,67,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 1966-1966,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,48,12.2,61,1963,Treatm,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,28,23.7,102,1962,Treatm,NA,NA,1963,Neg,Neg,NA,0.43,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,30,19.8,93,1962,Treatm,NA,NA,1963,NA,NA,NA,0.37,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,33,23.3,47,1962,Treatm,NA,NA,1963,NA,NA,NA,0.29,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,29,22.0,26,1962,Treatm,NA,NA,1963,NA,NA,NA,0.98,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,30,20.9,31,1962,Treatm,NA,NA,1963,NA,NA,NA,0.97,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,34,22.6,32,1962,Treatm,NA,NA,1963,NA,NA,NA,0.87,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,32,27.9,75,1962,Treatm,NA,NA,1963,NA,NA,NA,0.93,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,32,28.5,70,1962,Treatm,NA,NA,1963,NA,NA,NA,0.84,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,33,25.6,83,1962,Treatm,NA,NA,1963,NA,NA,NA,0.85,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,31,9.4,5,1962,Treatm,NA,NA,1963,NA,NA,NA,1.36,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,31,11.7,13,1962,Treatm,NA,NA,1963,NA,NA,NA,0.86,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 1963_1963,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,24,11.2,21,1962,Treatm,NA,NA,1963,NA,NA,NA,1.25,NA,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,124,23.6,20,2004,Treatm,NA,NA,2006,Neut,Neg,NA,0.81,0.78,0.97
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,127,31.5,27,2004,Treatm,NA,NA,2006,NA,NA,NA,0.88,0.59,0.67
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,128,33.2,31,2004,Treatm,NA,NA,2006,NA,NA,NA,0.78,0.54,0.70
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,127,23.3,19,2004,Treatm,NA,NA,2006,NA,NA,NA,0.85,0.76,0.89
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,133,14.7,21,2004,Treatm,NA,NA,2006,NA,NA,NA,0.90,1.13,1.25
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,127,14.7,17,2004,Treatm,NA,NA,2006,NA,NA,NA,0.86,1.12,1.30
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,133,23.8,21,2004,Treatm,NA,NA,2006,NA,NA,NA,1.03,1.25,1.21
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,123,15.6,18,2004,Treatm,NA,NA,2006,NA,NA,NA,0.99,1.57,1.59
10.1111/1365-2664.12847,Bottero,2017,Botte_cef Pinus_resinosa 2006_2006,site_27,USA,47° 33',-94° 05',1.7,570,Pinus_resinosa,Pure,Conifer,Even,135,32.9,25,2004,Treatm,NA,NA,2006,NA,NA,NA,0.79,0.89,1.13
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,92,28.1,40,1998,Treatm,NA,NA,2002,Neg,Neg,NA,0.58,0.91,1.55
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,92,25.1,21,1998,Treatm,NA,NA,2002,NA,NA,NA,0.70,0.96,1.37
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,88,10.1,16,1998,Treatm,NA,NA,2002,NA,NA,NA,0.62,0.93,1.49
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,85,19.5,50,1998,Treatm,NA,NA,2002,NA,NA,NA,0.75,0.97,1.30
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,87,15.3,29,1998,Treatm,NA,NA,2002,NA,NA,NA,0.69,1.01,1.46
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,91,23.9,43,1998,Treatm,NA,NA,2002,NA,NA,NA,0.55,0.84,1.52
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,86,10.6,17,1998,Treatm,NA,NA,2002,NA,NA,NA,1.07,1.19,1.11
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,93,28.2,54,1998,Treatm,NA,NA,2002,NA,NA,NA,0.62,0.95,1.54
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,84,14.5,30,1998,Treatm,NA,NA,2002,NA,NA,NA,0.75,1.21,1.61
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,91,19.2,43,1998,Treatm,NA,NA,2002,NA,NA,NA,0.77,1.18,1.54
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,94,30.0,36,1998,Treatm,NA,NA,2002,NA,NA,NA,0.62,0.80,1.29
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,90,20.2,50,1998,Treatm,NA,NA,2002,NA,NA,NA,0.91,1.21,1.32
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,86,15.2,31,1998,Treatm,NA,NA,2002,NA,NA,NA,0.68,0.99,1.45
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,91,10.5,20,1998,Treatm,NA,NA,2002,NA,NA,NA,0.79,1.10,1.40
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,89,25.2,24,1998,Treatm,NA,NA,2002,NA,NA,NA,0.94,1.13,1.21
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,88,4.6,6,1998,Treatm,NA,NA,2002,NA,NA,NA,0.75,1.19,1.58
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,83,5.3,5,1998,Treatm,NA,NA,2002,NA,NA,NA,0.79,1.06,1.36
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,83,5.2,3,1998,Treatm,NA,NA,2002,NA,NA,NA,0.99,0.98,0.99
