age_CE,JOF01A_raw,JOF01B_raw,JOF02A_raw,JOF02B_raw,JOF03A_raw,JOF03B_raw,JOF04A_raw,JOF04B_raw,JOF05A_raw,JOF05B_raw,JOF06A_raw,JOF06B_raw,JOF07A_raw,JOF07B_raw,JOF08A_raw,JOF08B_raw,JOF09A_raw,JOF11B_raw,JOF11C_raw,JOF01A_raw_outlier_flag,JOF01B_raw_outlier_flag,JOF02A_raw_outlier_flag,JOF02B_raw_outlier_flag,JOF03A_raw_outlier_flag,JOF03B_raw_outlier_flag,JOF04A_raw_outlier_flag,JOF04B_raw_outlier_flag,JOF05A_raw_outlier_flag,JOF05B_raw_outlier_flag,JOF06A_raw_outlier_flag,JOF06B_raw_outlier_flag,JOF07A_raw_outlier_flag,JOF07B_raw_outlier_flag,JOF08A_raw_outlier_flag,JOF08B_raw_outlier_flag,JOF09A_raw_outlier_flag,JOF11B_raw_outlier_flag,JOF11C_raw_outlier_flag
1867,NA,NA,0.924,0.156,0.379,0.462,0.606,0.606,6.94,5.31,0.432,0.171,0.591,0.51,0.501,0.279,0.035,NA,0.237,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1868,NA,NA,0.958,0.168,0.346,0.507,0.702,0.702,6.35,4.86,0.61,0.319,0.6,0.51,0.494,0.286,0.034,NA,0.29,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1869,NA,NA,1.06,0.195,0.486,0.523,0.764,0.764,7.56,5.94,0.677,0.483,0.731,0.51,0.736,0.561,0.052,NA,0.313,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1870,NA,NA,0.927,0.243,0.535,0.601,0.719,0.719,9.83,6.61,0.587,0.489,0.693,0.34,0.672,0.495,0.076,NA,0.499,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1871,NA,NA,0.853,0.32,0.476,0.473,0.658,0.658,7.87,4.62,0.34,0.222,0.625,0.34,0.487,0.384,0.042,NA,0.282,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1872,NA,NA,0.811,0.368,0.501,0.642,0.827,0.827,6.72,6.48,0.356,0.247,0.661,0.42,0.444,0.418,0.052,NA,0.281,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1873,NA,NA,0.597,0.383,0.543,0.629,0.788,0.788,6.54,5.88,0.275,0.292,0.612,0.34,0.455,0.433,0.043,NA,0.352,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1874,NA,NA,0.728,0.449,0.531,0.894,0.952,0.952,6.89,5.42,0.606,0.477,0.679,0.51,0.552,0.567,0.051,NA,0.286,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1875,NA,NA,0.719,0.501,0.473,0.674,0.867,0.867,7.9,5.14,0.66,0.467,0.684,0.42,0.563,0.569,0.06,NA,0.124,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1876,NA,NA,0.725,0.453,0.454,0.74,0.852,0.852,8.25,5.11,0.532,0.443,0.605,0.51,0.722,0.669,0.043,NA,0.161,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1877,NA,NA,0.587,0.377,0.409,0.698,0.764,0.764,8.15,5.73,0.467,0.384,0.561,0.34,0.55,0.414,0.035,NA,0.299,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1878,NA,NA,0.638,0.484,0.456,0.877,0.824,0.824,7.11,5.47,0.45,0.431,0.719,0.42,0.641,0.449,0.051,NA,0.605,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1879,NA,NA,0.614,0.48,0.459,0.862,0.734,0.734,5.26,6.23,0.422,0.365,0.569,0.42,0.593,0.393,0.034,NA,0.582,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1880,NA,NA,0.605,0.502,0.464,0.686,0.643,0.643,6.47,5.27,0.336,0.25,0.498,0.34,0.425,0.304,0.042,NA,0.407,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1881,NA,NA,0.587,0.458,0.509,0.677,0.723,0.723,5.57,4.78,0.602,0.396,0.384,0.34,0.489,0.367,0.038,NA,0.293,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1882,NA,NA,0.403,0.379,0.449,0.523,0.453,0.453,5.7,3.82,0.393,0.325,0.382,0.43,0.427,0.32,0.035,NA,0.345,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1883,NA,NA,0.382,0.298,0.272,0.319,0.502,0.502,4.51,3.5,0.197,0.143,0.263,0.25,0.433,0.334,0.034,NA,0.295,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1884,NA,NA,0.388,0.248,0.385,0.605,0.582,0.582,4.48,3.98,0.36,0.196,0.319,0.25,0.456,0.309,0.035,NA,0.471,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1885,NA,NA,0.468,0.369,0.263,0.601,0.755,0.755,5.97,6.19,0.761,0.346,0.408,0.42,0.549,0.371,0.052,NA,0.525,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1886,NA,NA,0.533,0.478,0.396,0.647,0.793,0.793,8.05,8.76,1.101,0.482,0.579,0.54,0.764,0.456,0.068,NA,0.594,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1887,NA,NA,0.584,0.447,0.467,0.763,0.788,0.788,8.56,9.28,1.262,0.602,0.574,0.68,0.608,0.551,0.06,NA,0.459,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1888,NA,NA,0.475,0.278,0.264,0.618,0.742,0.742,7.13,6.61,0.926,0.488,0.547,0.42,0.484,0.283,0.017,NA,0.341,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1889,NA,NA,0.481,0.304,0.387,0.668,1.018,1.018,6.82,6.86,1.028,0.506,0.585,0.42,0.569,0.361,0.043,NA,0.39,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1890,NA,NA,0.689,0.447,0.701,0.814,1.397,1.397,10.67,11.35,1.468,0.684,0.727,0.72,0.798,0.429,0.052,NA,0.485,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1891,NA,NA,0.676,0.442,0.547,0.711,0.843,0.843,7.08,8.78,0.953,0.544,0.795,0.68,0.638,0.255,0.043,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1892,NA,NA,0.784,0.496,0.74,0.87,1.283,1.283,10.46,10.4,1.138,0.652,0.771,0.76,0.676,0.413,0.068,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1893,NA,NA,0.692,0.524,0.753,0.91,1.248,1.248,9.53,10.64,1.05,0.681,0.57,0.59,0.612,0.395,0.059,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1894,NA,NA,0.421,0.379,0.319,0.391,0.649,0.649,6.46,14.94,0.302,0.204,0.869,0.27,0.332,0.206,0.025,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1895,NA,NA,0.249,0.507,0.165,0.238,0.186,0.186,2.22,15.52,0,0.057,0.397,0.17,0.065,0,0.034,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1896,NA,0.859,0.237,0.19,0.185,0.327,0.293,0.293,8.97,14.9,0.249,0.357,0.259,0.27,0.087,0.079,0.025,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1897,NA,1.204,0.305,0.174,0.211,0.352,0.45,0.45,7.88,15.7,0.226,0.31,0.331,0.17,0.177,0.096,0.043,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1898,NA,1.476,0.405,0.223,0.207,0.245,1.15,1.15,4.21,15.93,0.153,0.2,0.72,0.19,0.198,0.148,0.059,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1899,NA,1.067,0.442,0.303,0.335,0.242,0.544,0.544,6.96,9.55,0.236,0.192,0.362,0.34,0.235,0.238,0.042,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1900,NA,1.006,0.286,0.225,0.145,0.235,1.159,1.159,6.49,8.34,0.217,0.152,0.298,0.46,0.239,0.183,0.068,0.16,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1901,NA,0.72,0.359,0.201,0.577,0.289,1.339,1.339,0.59,0.54,0,0.08,0.328,0.42,0.305,0.275,0.062,0.245,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1902,NA,0.77,0.276,0.158,0.09,0.326,1.363,1.363,0.51,0.68,0.338,0.179,0.275,0.68,0.262,0.268,0.078,0.223,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1903,NA,0.844,0.272,0.211,0.124,0.317,1.874,1.874,0.59,0.76,0.326,0.19,0.253,0.52,0.425,0.25,0.085,0.19,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1904,NA,0.796,0.384,0.223,0.086,0.276,1.864,1.864,0.59,0.93,0.544,0.171,0.245,1.19,0.697,0.451,0.085,0.232,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1905,NA,1.028,0.463,0.156,0.121,0.364,1.286,1.286,0.68,1.02,1.107,0.26,0.195,1.61,0.67,0.419,0.093,0.286,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
1906,NA,0.798,0.359,0.273,0.152,0.639,0.815,0.815,0.51,1.02,1.093,0.191,0.254,1.18,0.515,0.423,0.068,0.267,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1907,NA,0.796,0.352,0.361,0.137,0.468,0.813,0.813,0.51,0.85,0.826,0.225,0.261,1.19,0.512,0.36,0.052,0.198,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1908,NA,0.727,0.299,0.315,0.202,0.351,0.649,0.649,0.59,0.93,0.549,0.177,0.545,1.1,0.499,0.395,0.051,0.202,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1909,NA,0.583,0.374,0.463,0.072,0.176,0.252,0.252,0.43,0.62,0.1,0.097,0.18,0.43,0.243,0.176,0.017,0.154,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1910,NA,0.808,0.212,0.446,0.181,0.305,0.432,0.432,0.6,0.85,0.385,0.221,0.62,0.85,0.49,0.409,0.042,0.155,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1911,NA,0.857,0.258,0.368,0.178,0.277,0.44,0.44,0.68,0.85,0.34,0.069,0.299,0.34,0.497,0.334,0.051,0.178,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1912,NA,0.77,0.326,0.386,0.204,0.293,0.51,0.51,0.59,0.93,0.662,0.311,0.67,0.68,0.563,0.343,0.035,0.185,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1913,NA,0.828,0.463,0.38,0.211,0.244,0.423,0.423,0.52,0.77,0.552,0.258,0.603,0.77,0.45,0.319,0.035,0.119,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1914,NA,0.941,0.547,0.566,0.293,0.169,0.474,0.474,0.6,0.77,0.703,0.268,0.52,0.43,0.51,0.442,0.035,0.115,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1915,NA,0.872,0.594,0.552,0.255,0.458,0.441,0.441,0.76,0.97,0.706,0.365,0.533,0.85,0.557,0.26,0.035,0.22,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1916,NA,0.79,0.485,0.45,0.163,0.307,0.31,0.31,0.42,0.54,0.475,0.263,0.349,0.42,0.368,0.503,0.017,0.122,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1917,NA,0.775,0.513,0.531,0.159,0.492,0.298,0.298,0.34,0.86,0.474,0.285,0.451,0.76,0.397,0.471,0.027,0.179,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1918,NA,0.913,0.575,0.484,0.281,0.413,0.366,0.366,0.76,0.62,0.579,0.467,0.431,0.68,0.34,0.364,0.025,0.163,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1919,NA,1.079,0.552,0.509,0.326,0.421,0.239,0.239,0.34,0.77,0.714,0.502,0.576,0.6,0.119,0.248,0.017,0.347,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1920,NA,0.986,0.444,0.375,0.26,0.304,0.213,0.213,0.54,0.76,0.572,0.374,0.306,0.42,0.286,0.329,0.017,0.359,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1921,NA,1.162,0.41,0.364,0.134,0.284,0.24,0.24,0.46,0.6,0.414,0.35,0.257,0.43,0.319,0.259,0.025,0.278,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1922,NA,0.922,0.444,0.411,0.185,0.314,0.262,0.262,0.34,0.59,0.397,0.257,0.31,0.25,0.467,0.376,0.025,0.366,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1923,NA,1.099,0.539,0.53,0.201,0.302,0.255,0.255,0.27,0.6,0.45,0.409,0.245,0.35,0.478,0.378,0.027,0.438,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1924,NA,1.196,0.503,0.559,0.28,0.339,0.301,0.301,0.6,0.54,0.38,0.466,0.244,0.35,0.406,0.346,0.017,0.361,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1925,NA,1.071,0.517,0.425,0.297,0.262,0.215,0.215,0.27,0.51,0.195,0.618,0.181,0.42,0.4,0.299,0.027,0.295,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1926,NA,1.465,0.944,0.666,0.428,0.331,0.279,0.279,0.59,0.7,0.45,1.289,0.121,0.52,0.518,0.278,0.019,0.309,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1927,NA,1.058,0.817,0.556,0.299,0.257,0.304,0.304,0.42,0.7,0.44,0.727,0.218,0.42,0.26,0.198,0.017,0.271,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1928,NA,0.953,0.793,0.796,0.369,0.389,0.361,0.361,0.77,2.87,0.909,1.143,0.25,0.51,0.517,0.391,0.025,0.368,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1929,NA,1.034,0.733,0.636,0.414,0.383,0.437,0.437,0.86,0.72,0.695,1.105,0.246,0.59,0.561,0.324,0.017,0.462,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1930,NA,1.156,1.035,0.751,0.48,0.519,0.581,0.581,1.02,1.07,0.749,1.223,0.324,0.85,0.63,0.661,0.017,0.553,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1931,NA,1.023,0.895,0.804,0.466,0.504,0.461,0.461,0.85,0.72,0.646,0.012,0.275,0.59,0.571,0.452,0.027,0.458,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1932,NA,0.901,0.897,0.74,0.415,0.408,0.365,0.365,0.68,0.59,0.417,0.57,0.266,0.34,0.544,0.377,0.027,0.4,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1933,NA,1.131,0.885,0.722,0.54,0.452,0.497,0.497,3.15,0.68,0.578,0.723,0.223,0.51,0.614,0.446,0.017,0.403,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1934,NA,1.244,0.926,0.785,0.733,0.551,0.493,0.493,0.7,0.8,0.683,0.989,0.534,0.85,0.596,0.463,0.051,0.309,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1935,NA,1.341,1.008,0.937,0.588,0.539,0.703,0.703,0.7,0.78,0.657,1.091,0.619,1.1,0.614,0.542,0.034,0.224,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1936,NA,1.007,0.578,0.633,0.415,0.363,0.462,0.462,0.52,0.54,0.494,0.677,0.388,0.59,0.316,0.28,0.025,0.192,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1937,NA,1.39,1.053,1.036,0.487,0.528,0.649,0.649,0.97,0.86,0.683,0.694,0.457,0.85,0.793,0.443,0.034,0.202,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1938,NA,1.582,1.097,0.902,0.52,0.479,0.722,0.722,0.85,1.02,0.459,0.609,0.461,0.68,0.526,0.501,0.042,0.294,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1939,NA,1.623,1.032,0.993,0.517,0.438,0.717,0.717,0.85,0.88,0.734,0.639,0.385,0.85,0.656,0.332,0.019,0.297,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1940,1.207,1.947,0.952,1.011,0.641,0.505,0.598,0.598,0.93,0.95,0.341,0.704,0.517,0.85,0.749,0.437,0.034,0.356,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1941,1.108,2.755,1.021,1.024,0.655,0.512,0.901,0.901,1.02,1.1,0.465,0.826,0.734,0.85,0.817,0.525,0.027,0.329,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1942,0.943,2.003,0.895,0.908,0.669,0.453,0.868,0.868,0.85,0.95,0.613,0.845,0.602,0.85,0.74,0.499,0.035,0.352,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1943,1.013,1.447,0.965,0.844,0.363,0.372,0.561,0.561,0.93,0.76,0.437,0.676,0.508,0.68,0.589,0.498,0.035,0.294,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1944,0.919,1.268,0.927,0.823,0.21,0.375,0.727,0.727,1.18,1.2,0.522,0.79,0.934,0.68,0.68,0.612,0.035,0.362,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1945,1.008,1.429,1.116,0.828,0.546,0.475,0.723,0.723,1.1,1.19,0.436,0.798,1.075,0.93,0.732,0.476,0.043,0.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1946,0.813,1.391,1.286,0.932,0.468,0.47,0.769,0.769,0.86,1.03,0.637,0.9,1.23,1.02,0.75,0.45,0.043,0.478,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1947,0.879,1.615,1.199,1.053,0.616,0.515,0.786,0.786,1.02,1.3,0.851,0.957,1.291,1.52,0.772,0.79,0.059,0.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
