"","State","Tree","Tag","years","Ring_width(mm)","Lat","Long","species"
"6452","CO","09H","ABLA-L-09H","1956",1.828,37.47607,108.1553,"ABLA"
"6453","CO","09H","ABLA-L-09H","1955",2.0235,37.47607,108.1553,"ABLA"
"6454","CO","09H","ABLA-L-09H","1954",2.585,37.47607,108.1553,"ABLA"
"6455","CO","09H","ABLA-L-09H","1953",2.5355,37.47607,108.1553,"ABLA"
"6456","CO","09H","ABLA-L-09H","1952",1.2685,37.47607,108.1553,"ABLA"
"6457","CO","09H","ABLA-L-09H","1951",1.288,37.47607,108.1553,"ABLA"
"6458","CO","09H","ABLA-L-09H","1950",1.438,37.47607,108.1553,"ABLA"
"6459","CO","09H","ABLA-L-09H","1949",1.737,37.47607,108.1553,"ABLA"
"6460","CO","09H","ABLA-L-09H","1948",1.742,37.47607,108.1553,"ABLA"
"6461","CO","09H","ABLA-L-09H","1947",1.186,37.47607,108.1553,"ABLA"
"6462","CO","09H","ABLA-L-09H","1946",1.8075,37.47607,108.1553,"ABLA"
"6463","CO","09H","ABLA-L-09H","1945",1.6185,37.47607,108.1553,"ABLA"
"6464","CO","09H","ABLA-L-09H","1944",1.483,37.47607,108.1553,"ABLA"
"6465","CO","09H","ABLA-L-09H","1943",1.259,37.47607,108.1553,"ABLA"
"6466","CO","09H","ABLA-L-09H","1942",1.004,37.47607,108.1553,"ABLA"
"6467","CO","09H","ABLA-L-09H","1941",2.173,37.47607,108.1553,"ABLA"
"6468","CO","09H","ABLA-L-09H","1940",NA,37.47607,108.1553,"ABLA"
"6469","CO","09H","ABLA-L-09H","1939",NA,37.47607,108.1553,"ABLA"
"6470","CO","09H","ABLA-L-09H","1938",NA,37.47607,108.1553,"ABLA"
"6471","CO","09H","ABLA-L-09H","1937",NA,37.47607,108.1553,"ABLA"
"6472","CO","09H","ABLA-L-09H","1936",NA,37.47607,108.1553,"ABLA"
"6473","CO","09H","ABLA-L-09H","1935",NA,37.47607,108.1553,"ABLA"
"6474","CO","09H","ABLA-L-09H","1934",NA,37.47607,108.1553,"ABLA"
"6475","CO","09H","ABLA-L-09H","1933",NA,37.47607,108.1553,"ABLA"
"6476","CO","09H","ABLA-L-09H","1932",NA,37.47607,108.1553,"ABLA"
"6477","CO","09H","ABLA-L-09H","1931",NA,37.47607,108.1553,"ABLA"
"6478","CO","09H","ABLA-L-09H","1930",NA,37.47607,108.1553,"ABLA"
"6479","CO","09H","ABLA-L-09H","1929",NA,37.47607,108.1553,"ABLA"
"6480","CO","09H","ABLA-L-09H","1928",NA,37.47607,108.1553,"ABLA"
"6481","CO","09H","ABLA-L-09H","1927",NA,37.47607,108.1553,"ABLA"
"6482","CO","09H","ABLA-L-09H","1926",NA,37.47607,108.1553,"ABLA"
"6483","CO","09H","ABLA-L-09H","1925",NA,37.47607,108.1553,"ABLA"
"6484","CO","09H","ABLA-L-09H","1924",NA,37.47607,108.1553,"ABLA"
"6485","CO","09H","ABLA-L-09H","1923",NA,37.47607,108.1553,"ABLA"
"6486","CO","09H","ABLA-L-09H","1922",NA,37.47607,108.1553,"ABLA"
"6487","CO","09H","ABLA-L-09H","1921",NA,37.47607,108.1553,"ABLA"
"6488","CO","09H","ABLA-L-09H","1920",NA,37.47607,108.1553,"ABLA"
"6489","CO","09H","ABLA-L-09H","1919",NA,37.47607,108.1553,"ABLA"
"6490","CO","09H","ABLA-L-09H","1918",NA,37.47607,108.1553,"ABLA"
"6491","CO","09H","ABLA-L-09H","1917",NA,37.47607,108.1553,"ABLA"
"6492","CO","09H","ABLA-L-09H","1916",NA,37.47607,108.1553,"ABLA"
"6493","CO","09H","ABLA-L-09H","1915",NA,37.47607,108.1553,"ABLA"
"6494","CO","09H","ABLA-L-09H","1914",NA,37.47607,108.1553,"ABLA"
"6495","CO","09H","ABLA-L-09H","1913",NA,37.47607,108.1553,"ABLA"
"6496","CO","09H","ABLA-L-09H","1912",NA,37.47607,108.1553,"ABLA"
"6497","CO","09H","ABLA-L-09H","1911",NA,37.47607,108.1553,"ABLA"
"6498","CO","09H","ABLA-L-09H","1910",NA,37.47607,108.1553,"ABLA"
"6499","CO","09H","ABLA-L-09H","1909",NA,37.47607,108.1553,"ABLA"
"6500","CO","09H","ABLA-L-09H","1908",NA,37.47607,108.1553,"ABLA"
"6501","CO","09H","ABLA-L-09H","1907",NA,37.47607,108.1553,"ABLA"
"6502","CO","09H","ABLA-L-09H","1906",NA,37.47607,108.1553,"ABLA"
"6503","CO","09H","ABLA-L-09H","1905",NA,37.47607,108.1553,"ABLA"
"6504","CO","09H","ABLA-L-09H","1904",NA,37.47607,108.1553,"ABLA"
"6505","CO","09H","ABLA-L-09H","1903",NA,37.47607,108.1553,"ABLA"
"6506","CO","09H","ABLA-L-09H","1902",NA,37.47607,108.1553,"ABLA"
"6507","CO","09H","ABLA-L-09H","1901",NA,37.47607,108.1553,"ABLA"
"6508","CO","09H","ABLA-L-09H","1900",NA,37.47607,108.1553,"ABLA"
"6509","CO","09H","ABLA-L-09H","1899",NA,37.47607,108.1553,"ABLA"
"6510","CO","09H","ABLA-L-09H","1898",NA,37.47607,108.1553,"ABLA"
"6511","CO","09H","ABLA-L-09H","1897",NA,37.47607,108.1553,"ABLA"
"6512","CO","09H","ABLA-L-09H","1896",NA,37.47607,108.1553,"ABLA"
"6513","CO","09H","ABLA-L-09H","1895",NA,37.47607,108.1553,"ABLA"
"6514","CO","09H","ABLA-L-09H","1894",NA,37.47607,108.1553,"ABLA"
"6515","CO","09H","ABLA-L-09H","1893",NA,37.47607,108.1553,"ABLA"
"6516","CO","09H","ABLA-L-09H","1892",NA,37.47607,108.1553,"ABLA"
"6517","CO","09H","ABLA-L-09H","1891",NA,37.47607,108.1553,"ABLA"
"6518","CO","09H","ABLA-L-09H","1890",NA,37.47607,108.1553,"ABLA"
"6519","CO","09H","ABLA-L-09H","1889",NA,37.47607,108.1553,"ABLA"
"6520","CO","09H","ABLA-L-09H","1888",NA,37.47607,108.1553,"ABLA"
"6521","CO","09H","ABLA-L-09H","1887",NA,37.47607,108.1553,"ABLA"
"6522","CO","09H","ABLA-L-09H","1886",NA,37.47607,108.1553,"ABLA"
"6523","CO","09H","ABLA-L-09H","1885",NA,37.47607,108.1553,"ABLA"
"6524","CO","09H","ABLA-L-09H","1884",NA,37.47607,108.1553,"ABLA"
"6525","CO","09H","ABLA-L-09H","1883",NA,37.47607,108.1553,"ABLA"
"6526","CO","09H","ABLA-L-09H","1882",NA,37.47607,108.1553,"ABLA"
"6527","CO","09H","ABLA-L-09H","1881",NA,37.47607,108.1553,"ABLA"
"6528","CO","09H","ABLA-L-09H","1880",NA,37.47607,108.1553,"ABLA"
"6529","CO","09H","ABLA-L-09H","1879",NA,37.47607,108.1553,"ABLA"
"6530","CO","09H","ABLA-L-09H","1878",NA,37.47607,108.1553,"ABLA"
"6531","CO","09H","ABLA-L-09H","1877",NA,37.47607,108.1553,"ABLA"
"6532","CO","09H","ABLA-L-09H","1876",NA,37.47607,108.1553,"ABLA"
"6533","CO","09H","ABLA-L-09H","1875",NA,37.47607,108.1553,"ABLA"
"6534","CO","09L","ABLA-L-09L","2013",0.332,37.4758,108.15514,"ABLA"
"6535","CO","09L","ABLA-L-09L","2012",0.772,37.4758,108.15514,"ABLA"
"6536","CO","09L","ABLA-L-09L","2011",0.937,37.4758,108.15514,"ABLA"
"6537","CO","09L","ABLA-L-09L","2010",1.0045,37.4758,108.15514,"ABLA"
"6538","CO","09L","ABLA-L-09L","2009",1.3235,37.4758,108.15514,"ABLA"
"6539","CO","09L","ABLA-L-09L","2008",1.3945,37.4758,108.15514,"ABLA"
"6540","CO","09L","ABLA-L-09L","2007",2.104,37.4758,108.15514,"ABLA"
"6541","CO","09L","ABLA-L-09L","2006",2.1285,37.4758,108.15514,"ABLA"
"6542","CO","09L","ABLA-L-09L","2005",2.1595,37.4758,108.15514,"ABLA"
"6543","CO","09L","ABLA-L-09L","2004",1.753,37.4758,108.15514,"ABLA"
"6544","CO","09L","ABLA-L-09L","2003",1.3765,37.4758,108.15514,"ABLA"
"6545","CO","09L","ABLA-L-09L","2002",2.0465,37.4758,108.15514,"ABLA"
"6546","CO","09L","ABLA-L-09L","2001",2.132,37.4758,108.15514,"ABLA"
"6547","CO","09L","ABLA-L-09L","2000",2.1995,37.4758,108.15514,"ABLA"
"6548","CO","09L","ABLA-L-09L","1999",2.3825,37.4758,108.15514,"ABLA"
"6549","CO","09L","ABLA-L-09L","1998",2.385,37.4758,108.15514,"ABLA"
"6550","CO","09L","ABLA-L-09L","1997",1.832,37.4758,108.15514,"ABLA"
"6551","CO","09L","ABLA-L-09L","1996",2.2185,37.4758,108.15514,"ABLA"
"6552","CO","09L","ABLA-L-09L","1995",1.9265,37.4758,108.15514,"ABLA"
"6553","CO","09L","ABLA-L-09L","1994",2.243,37.4758,108.15514,"ABLA"
"6554","CO","09L","ABLA-L-09L","1993",1.991,37.4758,108.15514,"ABLA"
"6555","CO","09L","ABLA-L-09L","1992",2.34,37.4758,108.15514,"ABLA"
"6556","CO","09L","ABLA-L-09L","1991",2.803,37.4758,108.15514,"ABLA"
"6557","CO","09L","ABLA-L-09L","1990",2.162,37.4758,108.15514,"ABLA"
"6558","CO","09L","ABLA-L-09L","1989",1.9615,37.4758,108.15514,"ABLA"
"6559","CO","09L","ABLA-L-09L","1988",2.3875,37.4758,108.15514,"ABLA"
"6560","CO","09L","ABLA-L-09L","1987",2.477,37.4758,108.15514,"ABLA"
"6561","CO","09L","ABLA-L-09L","1986",2.8415,37.4758,108.15514,"ABLA"
"6562","CO","09L","ABLA-L-09L","1985",2.162,37.4758,108.15514,"ABLA"
"6563","CO","09L","ABLA-L-09L","1984",1.9955,37.4758,108.15514,"ABLA"
"6564","CO","09L","ABLA-L-09L","1983",2.1125,37.4758,108.15514,"ABLA"
"6565","CO","09L","ABLA-L-09L","1982",2.2165,37.4758,108.15514,"ABLA"
"6566","CO","09L","ABLA-L-09L","1981",2.231,37.4758,108.15514,"ABLA"
"6567","CO","09L","ABLA-L-09L","1980",1.5205,37.4758,108.15514,"ABLA"
"6568","CO","09L","ABLA-L-09L","1979",1.86,37.4758,108.15514,"ABLA"
"6569","CO","09L","ABLA-L-09L","1978",1.886,37.4758,108.15514,"ABLA"
"6570","CO","09L","ABLA-L-09L","1977",2.1895,37.4758,108.15514,"ABLA"
"6571","CO","09L","ABLA-L-09L","1976",2.097,37.4758,108.15514,"ABLA"
"6572","CO","09L","ABLA-L-09L","1975",2.369,37.4758,108.15514,"ABLA"
"6573","CO","09L","ABLA-L-09L","1974",2.094,37.4758,108.15514,"ABLA"
"6574","CO","09L","ABLA-L-09L","1973",2.0575,37.4758,108.15514,"ABLA"
"6575","CO","09L","ABLA-L-09L","1972",2.412,37.4758,108.15514,"ABLA"
"6576","CO","09L","ABLA-L-09L","1971",2.3775,37.4758,108.15514,"ABLA"
"6577","CO","09L","ABLA-L-09L","1970",3.454,37.4758,108.15514,"ABLA"
"6578","CO","09L","ABLA-L-09L","1969",3.6115,37.4758,108.15514,"ABLA"
"6579","CO","09L","ABLA-L-09L","1968",2.3695,37.4758,108.15514,"ABLA"
"6580","CO","09L","ABLA-L-09L","1967",2.5295,37.4758,108.15514,"ABLA"
"6581","CO","09L","ABLA-L-09L","1966",2.571,37.4758,108.15514,"ABLA"
"6582","CO","09L","ABLA-L-09L","1965",3.411,37.4758,108.15514,"ABLA"
"6583","CO","09L","ABLA-L-09L","1964",1.4585,37.4758,108.15514,"ABLA"
"6584","CO","09L","ABLA-L-09L","1963",2.178,37.4758,108.15514,"ABLA"
"6585","CO","09L","ABLA-L-09L","1962",1.668,37.4758,108.15514,"ABLA"
"6586","CO","09L","ABLA-L-09L","1961",1.162,37.4758,108.15514,"ABLA"
"6587","CO","09L","ABLA-L-09L","1960",1.512,37.4758,108.15514,"ABLA"
"6588","CO","09L","ABLA-L-09L","1959",1.775,37.4758,108.15514,"ABLA"
"6589","CO","09L","ABLA-L-09L","1958",1.392,37.4758,108.15514,"ABLA"
"6590","CO","09L","ABLA-L-09L","1957",1.603,37.4758,108.15514,"ABLA"
"6591","CO","09L","ABLA-L-09L","1956",1.705,37.4758,108.15514,"ABLA"
"6592","CO","09L","ABLA-L-09L","1955",1.832,37.4758,108.15514,"ABLA"
"6593","CO","09L","ABLA-L-09L","1954",3.943,37.4758,108.15514,"ABLA"
"6594","CO","09L","ABLA-L-09L","1953",NA,37.4758,108.15514,"ABLA"
"6595","CO","09L","ABLA-L-09L","1952",NA,37.4758,108.15514,"ABLA"
"6596","CO","09L","ABLA-L-09L","1951",NA,37.4758,108.15514,"ABLA"
"6597","CO","09L","ABLA-L-09L","1950",NA,37.4758,108.15514,"ABLA"
"6598","CO","09L","ABLA-L-09L","1949",NA,37.4758,108.15514,"ABLA"
"6599","CO","09L","ABLA-L-09L","1948",NA,37.4758,108.15514,"ABLA"
"6600","CO","09L","ABLA-L-09L","1947",NA,37.4758,108.15514,"ABLA"
"6601","CO","09L","ABLA-L-09L","1946",NA,37.4758,108.15514,"ABLA"
"6602","CO","09L","ABLA-L-09L","1945",NA,37.4758,108.15514,"ABLA"
"6603","CO","09L","ABLA-L-09L","1944",NA,37.4758,108.15514,"ABLA"
"6604","CO","09L","ABLA-L-09L","1943",NA,37.4758,108.15514,"ABLA"
"6605","CO","09L","ABLA-L-09L","1942",NA,37.4758,108.15514,"ABLA"
"6606","CO","09L","ABLA-L-09L","1941",NA,37.4758,108.15514,"ABLA"
"6607","CO","09L","ABLA-L-09L","1940",NA,37.4758,108.15514,"ABLA"
"6608","CO","09L","ABLA-L-09L","1939",NA,37.4758,108.15514,"ABLA"
"6609","CO","09L","ABLA-L-09L","1938",NA,37.4758,108.15514,"ABLA"
"6610","CO","09L","ABLA-L-09L","1937",NA,37.4758,108.15514,"ABLA"
"6611","CO","09L","ABLA-L-09L","1936",NA,37.4758,108.15514,"ABLA"
"6612","CO","09L","ABLA-L-09L","1935",NA,37.4758,108.15514,"ABLA"
"6613","CO","09L","ABLA-L-09L","1934",NA,37.4758,108.15514,"ABLA"
"6614","CO","09L","ABLA-L-09L","1933",NA,37.4758,108.15514,"ABLA"
"6615","CO","09L","ABLA-L-09L","1932",NA,37.4758,108.15514,"ABLA"
"6616","CO","09L","ABLA-L-09L","1931",NA,37.4758,108.15514,"ABLA"
"6617","CO","09L","ABLA-L-09L","1930",NA,37.4758,108.15514,"ABLA"
"6618","CO","09L","ABLA-L-09L","1929",NA,37.4758,108.15514,"ABLA"
"6619","CO","09L","ABLA-L-09L","1928",NA,37.4758,108.15514,"ABLA"
"6620","CO","09L","ABLA-L-09L","1927",NA,37.4758,108.15514,"ABLA"
"6621","CO","09L","ABLA-L-09L","1926",NA,37.4758,108.15514,"ABLA"
"6622","CO","09L","ABLA-L-09L","1925",NA,37.4758,108.15514,"ABLA"
"6623","CO","09L","ABLA-L-09L","1924",NA,37.4758,108.15514,"ABLA"
"6624","CO","09L","ABLA-L-09L","1923",NA,37.4758,108.15514,"ABLA"
"6625","CO","09L","ABLA-L-09L","1922",NA,37.4758,108.15514,"ABLA"
"6626","CO","09L","ABLA-L-09L","1921",NA,37.4758,108.15514,"ABLA"
"6627","CO","09L","ABLA-L-09L","1920",NA,37.4758,108.15514,"ABLA"
"6628","CO","09L","ABLA-L-09L","1919",NA,37.4758,108.15514,"ABLA"
"6629","CO","09L","ABLA-L-09L","1918",NA,37.4758,108.15514,"ABLA"
"6630","CO","09L","ABLA-L-09L","1917",NA,37.4758,108.15514,"ABLA"
"6631","CO","09L","ABLA-L-09L","1916",NA,37.4758,108.15514,"ABLA"
"6632","CO","09L","ABLA-L-09L","1915",NA,37.4758,108.15514,"ABLA"
"6633","CO","09L","ABLA-L-09L","1914",NA,37.4758,108.15514,"ABLA"
"6634","CO","09L","ABLA-L-09L","1913",NA,37.4758,108.15514,"ABLA"
"6635","CO","09L","ABLA-L-09L","1912",NA,37.4758,108.15514,"ABLA"
"6636","CO","09L","ABLA-L-09L","1911",NA,37.4758,108.15514,"ABLA"
"6637","CO","09L","ABLA-L-09L","1910",NA,37.4758,108.15514,"ABLA"
"6638","CO","09L","ABLA-L-09L","1909",NA,37.4758,108.15514,"ABLA"
"6639","CO","09L","ABLA-L-09L","1908",NA,37.4758,108.15514,"ABLA"
"6640","CO","09L","ABLA-L-09L","1907",NA,37.4758,108.15514,"ABLA"
"6641","CO","09L","ABLA-L-09L","1906",NA,37.4758,108.15514,"ABLA"
"6642","CO","09L","ABLA-L-09L","1905",NA,37.4758,108.15514,"ABLA"
"6643","CO","09L","ABLA-L-09L","1904",NA,37.4758,108.15514,"ABLA"
"6644","CO","09L","ABLA-L-09L","1903",NA,37.4758,108.15514,"ABLA"
"6645","CO","09L","ABLA-L-09L","1902",NA,37.4758,108.15514,"ABLA"
"6646","CO","09L","ABLA-L-09L","1901",NA,37.4758,108.15514,"ABLA"
"6647","CO","09L","ABLA-L-09L","1900",NA,37.4758,108.15514,"ABLA"
"6648","CO","09L","ABLA-L-09L","1899",NA,37.4758,108.15514,"ABLA"
"6649","CO","09L","ABLA-L-09L","1898",NA,37.4758,108.15514,"ABLA"
"6650","CO","09L","ABLA-L-09L","1897",NA,37.4758,108.15514,"ABLA"
"6651","CO","09L","ABLA-L-09L","1896",NA,37.4758,108.15514,"ABLA"
"6652","CO","09L","ABLA-L-09L","1895",NA,37.4758,108.15514,"ABLA"
"6653","CO","09L","ABLA-L-09L","1894",NA,37.4758,108.15514,"ABLA"
"6654","CO","09L","ABLA-L-09L","1893",NA,37.4758,108.15514,"ABLA"
"6655","CO","09L","ABLA-L-09L","1892",NA,37.4758,108.15514,"ABLA"
"6656","CO","09L","ABLA-L-09L","1891",NA,37.4758,108.15514,"ABLA"
"6657","CO","09L","ABLA-L-09L","1890",NA,37.4758,108.15514,"ABLA"
"6658","CO","09L","ABLA-L-09L","1889",NA,37.4758,108.15514,"ABLA"
"6659","CO","09L","ABLA-L-09L","1888",NA,37.4758,108.15514,"ABLA"
"6660","CO","09L","ABLA-L-09L","1887",NA,37.4758,108.15514,"ABLA"
"6661","CO","09L","ABLA-L-09L","1886",NA,37.4758,108.15514,"ABLA"
"6662","CO","09L","ABLA-L-09L","1885",NA,37.4758,108.15514,"ABLA"
"6663","CO","09L","ABLA-L-09L","1884",NA,37.4758,108.15514,"ABLA"
"6664","CO","09L","ABLA-L-09L","1883",NA,37.4758,108.15514,"ABLA"
"6665","CO","09L","ABLA-L-09L","1882",NA,37.4758,108.15514,"ABLA"
"6666","CO","09L","ABLA-L-09L","1881",NA,37.4758,108.15514,"ABLA"
"6667","CO","09L","ABLA-L-09L","1880",NA,37.4758,108.15514,"ABLA"
"6668","CO","09L","ABLA-L-09L","1879",NA,37.4758,108.15514,"ABLA"
"6669","CO","09L","ABLA-L-09L","1878",NA,37.4758,108.15514,"ABLA"
"6670","CO","09L","ABLA-L-09L","1877",NA,37.4758,108.15514,"ABLA"
"6671","CO","09L","ABLA-L-09L","1876",NA,37.4758,108.15514,"ABLA"
"6672","CO","09L","ABLA-L-09L","1875",NA,37.4758,108.15514,"ABLA"
"6673","CO","10H","ABLA-L-10H","2013",0.5015,37.48755,108.16793,"ABLA"
"6674","CO","10H","ABLA-L-10H","2012",0.742,37.48755,108.16793,"ABLA"
"6675","CO","10H","ABLA-L-10H","2011",0.926,37.48755,108.16793,"ABLA"
"6676","CO","10H","ABLA-L-10H","2010",0.618,37.48755,108.16793,"ABLA"
"6677","CO","10H","ABLA-L-10H","2009",1.0505,37.48755,108.16793,"ABLA"
"6678","CO","10H","ABLA-L-10H","2008",1.339,37.48755,108.16793,"ABLA"
"6679","CO","10H","ABLA-L-10H","2007",1.258,37.48755,108.16793,"ABLA"
"6680","CO","10H","ABLA-L-10H","2006",1.143,37.48755,108.16793,"ABLA"
"6681","CO","10H","ABLA-L-10H","2005",1.036,37.48755,108.16793,"ABLA"
"6682","CO","10H","ABLA-L-10H","2004",0.6025,37.48755,108.16793,"ABLA"
"6683","CO","10H","ABLA-L-10H","2003",0.6075,37.48755,108.16793,"ABLA"
"6684","CO","10H","ABLA-L-10H","2002",0.43,37.48755,108.16793,"ABLA"
"6685","CO","10H","ABLA-L-10H","2001",0.9355,37.48755,108.16793,"ABLA"
"6686","CO","10H","ABLA-L-10H","2000",1.2535,37.48755,108.16793,"ABLA"
"6687","CO","10H","ABLA-L-10H","1999",1.7285,37.48755,108.16793,"ABLA"
"6688","CO","10H","ABLA-L-10H","1998",2.0365,37.48755,108.16793,"ABLA"
"6689","CO","10H","ABLA-L-10H","1997",2.061,37.48755,108.16793,"ABLA"
"6690","CO","10H","ABLA-L-10H","1996",1.6975,37.48755,108.16793,"ABLA"
"6691","CO","10H","ABLA-L-10H","1995",1.5745,37.48755,108.16793,"ABLA"
"6692","CO","10H","ABLA-L-10H","1994",1.3095,37.48755,108.16793,"ABLA"
"6693","CO","10H","ABLA-L-10H","1993",1.421,37.48755,108.16793,"ABLA"
"6694","CO","10H","ABLA-L-10H","1992",1.6615,37.48755,108.16793,"ABLA"
"6695","CO","10H","ABLA-L-10H","1991",1.8885,37.48755,108.16793,"ABLA"
"6696","CO","10H","ABLA-L-10H","1990",1.5955,37.48755,108.16793,"ABLA"
"6697","CO","10H","ABLA-L-10H","1989",1.886,37.48755,108.16793,"ABLA"
"6698","CO","10H","ABLA-L-10H","1988",2.463,37.48755,108.16793,"ABLA"
"6699","CO","10H","ABLA-L-10H","1987",2.6655,37.48755,108.16793,"ABLA"
"6700","CO","10H","ABLA-L-10H","1986",3.2365,37.48755,108.16793,"ABLA"
"6701","CO","10H","ABLA-L-10H","1985",2.9975,37.48755,108.16793,"ABLA"
"6702","CO","10H","ABLA-L-10H","1984",3.4925,37.48755,108.16793,"ABLA"
"6703","CO","10H","ABLA-L-10H","1983",4.4095,37.48755,108.16793,"ABLA"
"6704","CO","10H","ABLA-L-10H","1982",4.725,37.48755,108.16793,"ABLA"
"6705","CO","10H","ABLA-L-10H","1981",4.814,37.48755,108.16793,"ABLA"
"6706","CO","10H","ABLA-L-10H","1980",3.466,37.48755,108.16793,"ABLA"
"6707","CO","10H","ABLA-L-10H","1979",3.9775,37.48755,108.16793,"ABLA"
"6708","CO","10H","ABLA-L-10H","1978",3.66,37.48755,108.16793,"ABLA"
"6709","CO","10H","ABLA-L-10H","1977",3.5695,37.48755,108.16793,"ABLA"
"6710","CO","10H","ABLA-L-10H","1976",3.695,37.48755,108.16793,"ABLA"
"6711","CO","10H","ABLA-L-10H","1975",3.2115,37.48755,108.16793,"ABLA"
"6712","CO","10H","ABLA-L-10H","1974",2.8385,37.48755,108.16793,"ABLA"
"6713","CO","10H","ABLA-L-10H","1973",1.7045,37.48755,108.16793,"ABLA"
"6714","CO","10H","ABLA-L-10H","1972",2.215,37.48755,108.16793,"ABLA"
"6715","CO","10H","ABLA-L-10H","1971",2.158,37.48755,108.16793,"ABLA"
"6716","CO","10H","ABLA-L-10H","1970",2.865,37.48755,108.16793,"ABLA"
"6717","CO","10H","ABLA-L-10H","1969",3.32,37.48755,108.16793,"ABLA"
"6718","CO","10H","ABLA-L-10H","1968",2.2335,37.48755,108.16793,"ABLA"
"6719","CO","10H","ABLA-L-10H","1967",2.335,37.48755,108.16793,"ABLA"
"6720","CO","10H","ABLA-L-10H","1966",2.446,37.48755,108.16793,"ABLA"
"6721","CO","10H","ABLA-L-10H","1965",2.5065,37.48755,108.16793,"ABLA"
"6722","CO","10H","ABLA-L-10H","1964",2.4785,37.48755,108.16793,"ABLA"
"6723","CO","10H","ABLA-L-10H","1963",2.623,37.48755,108.16793,"ABLA"
"6724","CO","10H","ABLA-L-10H","1962",1.992,37.48755,108.16793,"ABLA"
"6725","CO","10H","ABLA-L-10H","1961",1.9185,37.48755,108.16793,"ABLA"
"6726","CO","10H","ABLA-L-10H","1960",1.8895,37.48755,108.16793,"ABLA"
"6727","CO","10H","ABLA-L-10H","1959",2.198,37.48755,108.16793,"ABLA"
"6728","CO","10H","ABLA-L-10H","1958",1.887,37.48755,108.16793,"ABLA"
"6729","CO","10H","ABLA-L-10H","1957",1.8455,37.48755,108.16793,"ABLA"
"6730","CO","10H","ABLA-L-10H","1956",1.636,37.48755,108.16793,"ABLA"
"6731","CO","10H","ABLA-L-10H","1955",2.515,37.48755,108.16793,"ABLA"
"6732","CO","10H","ABLA-L-10H","1954",2.5945,37.48755,108.16793,"ABLA"
"6733","CO","10H","ABLA-L-10H","1953",2.4205,37.48755,108.16793,"ABLA"
"6734","CO","10H","ABLA-L-10H","1952",2.0995,37.48755,108.16793,"ABLA"
"6735","CO","10H","ABLA-L-10H","1951",2.1895,37.48755,108.16793,"ABLA"
"6736","CO","10H","ABLA-L-10H","1950",2.076,37.48755,108.16793,"ABLA"
"6737","CO","10H","ABLA-L-10H","1949",2.358,37.48755,108.16793,"ABLA"
"6738","CO","10H","ABLA-L-10H","1948",1.156,37.48755,108.16793,"ABLA"
"6739","CO","10H","ABLA-L-10H","1947",2.56,37.48755,108.16793,"ABLA"
"6740","CO","10H","ABLA-L-10H","1946",2.389,37.48755,108.16793,"ABLA"
"6741","CO","10H","ABLA-L-10H","1945",2.1115,37.48755,108.16793,"ABLA"
"6742","CO","10H","ABLA-L-10H","1944",2.2335,37.48755,108.16793,"ABLA"
"6743","CO","10H","ABLA-L-10H","1943",2.0585,37.48755,108.16793,"ABLA"
"6744","CO","10H","ABLA-L-10H","1942",2.1335,37.48755,108.16793,"ABLA"
"6745","CO","10H","ABLA-L-10H","1941",2.383,37.48755,108.16793,"ABLA"
"6746","CO","10H","ABLA-L-10H","1940",2.116,37.48755,108.16793,"ABLA"
"6747","CO","10H","ABLA-L-10H","1939",1.87,37.48755,108.16793,"ABLA"
"6748","CO","10H","ABLA-L-10H","1938",1.908,37.48755,108.16793,"ABLA"
"6749","CO","10H","ABLA-L-10H","1937",1.926,37.48755,108.16793,"ABLA"
"6750","CO","10H","ABLA-L-10H","1936",NA,37.48755,108.16793,"ABLA"
"6751","CO","10H","ABLA-L-10H","1935",NA,37.48755,108.16793,"ABLA"
"6752","CO","10H","ABLA-L-10H","1934",NA,37.48755,108.16793,"ABLA"
"6753","CO","10H","ABLA-L-10H","1933",NA,37.48755,108.16793,"ABLA"
"6754","CO","10H","ABLA-L-10H","1932",NA,37.48755,108.16793,"ABLA"
"6755","CO","10H","ABLA-L-10H","1931",NA,37.48755,108.16793,"ABLA"
"6756","CO","10H","ABLA-L-10H","1930",NA,37.48755,108.16793,"ABLA"
"6757","CO","10H","ABLA-L-10H","1929",NA,37.48755,108.16793,"ABLA"
"6758","CO","10H","ABLA-L-10H","1928",NA,37.48755,108.16793,"ABLA"
"6759","CO","10H","ABLA-L-10H","1927",NA,37.48755,108.16793,"ABLA"
"6760","CO","10H","ABLA-L-10H","1926",NA,37.48755,108.16793,"ABLA"
"6761","CO","10H","ABLA-L-10H","1925",NA,37.48755,108.16793,"ABLA"
"6762","CO","10H","ABLA-L-10H","1924",NA,37.48755,108.16793,"ABLA"
"6763","CO","10H","ABLA-L-10H","1923",NA,37.48755,108.16793,"ABLA"
"6764","CO","10H","ABLA-L-10H","1922",NA,37.48755,108.16793,"ABLA"
"6765","CO","10H","ABLA-L-10H","1921",NA,37.48755,108.16793,"ABLA"
"6766","CO","10H","ABLA-L-10H","1920",NA,37.48755,108.16793,"ABLA"
"6767","CO","10H","ABLA-L-10H","1919",NA,37.48755,108.16793,"ABLA"
"6768","CO","10H","ABLA-L-10H","1918",NA,37.48755,108.16793,"ABLA"
"6769","CO","10H","ABLA-L-10H","1917",NA,37.48755,108.16793,"ABLA"
"6770","CO","10H","ABLA-L-10H","1916",NA,37.48755,108.16793,"ABLA"
