age_CE,01J201a_raw,01J201b_raw,01J202b_raw,01J203b_raw,01J205a_raw,01J206a_raw,01J206b_raw,01J207a_raw,01J207b_raw,01J209a_raw,01J210a_raw,01J210b_raw,01J213b_raw,01J215b_raw,01J216a_raw,01J216b_raw,01J217a_raw,01J217b_raw,01J201a_raw_outlier_flag,01J201b_raw_outlier_flag,01J202b_raw_outlier_flag,01J203b_raw_outlier_flag,01J205a_raw_outlier_flag,01J206a_raw_outlier_flag,01J206b_raw_outlier_flag,01J207a_raw_outlier_flag,01J207b_raw_outlier_flag,01J209a_raw_outlier_flag,01J210a_raw_outlier_flag,01J210b_raw_outlier_flag,01J213b_raw_outlier_flag,01J215b_raw_outlier_flag,01J216a_raw_outlier_flag,01J216b_raw_outlier_flag,01J217a_raw_outlier_flag,01J217b_raw_outlier_flag
1860,0.45,0.47,0.95,0.38,0.41,0.57,0.57,1.52,0.85,0.31,0.48,0.45,0.65,0.39,0.6,0.57,0.63,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.37,0.37,0.82,0.28,0.32,0.57,0.47,1.05,0.7,0.14,0.49,0.45,0.89,0.1,0.6,0.54,0.75,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.31,0.34,0.72,0.41,0.25,0.48,0.41,1.06,0.73,0.23,0.41,0.34,0.86,0.11,0.54,0.6,0.41,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.54,0.42,1.22,0.44,0.48,0.73,0.6,1.25,1.01,0.34,0.41,0.51,0.98,0.22,0.82,0.73,0.71,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.31,0.31,0.79,0.44,0.29,0.57,0.41,0.98,0.54,0.34,0.35,0.48,0.79,0.19,0.76,0.67,0.53,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.39,0.34,0.95,0.41,0.38,0.51,0.62,1.17,0.63,0.28,0.25,0.48,0.76,0.21,0.92,0.63,0.41,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.2,0.2,0.44,0.25,0.16,0.35,0.26,0.7,0.32,0.14,0.17,0.28,0.54,0.19,0.44,0.51,0.28,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.17,0.25,0.68,0.28,0.16,0.38,0.25,0.73,0.57,0.17,0.19,0.37,0.6,0.21,0.67,0.57,0.28,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.37,0.42,0.91,0.47,0.32,0.54,0.6,0.89,0.57,0.17,0.14,0.34,0.57,0.41,0.7,0.67,0.46,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.45,0.48,0.8,0.57,0.38,0.6,0.63,1.59,0.73,0.34,0.34,0.45,0.6,0.36,0.76,0.76,0.75,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.31,0.28,0.65,0.32,0.22,0.38,0.38,1.36,0.63,0.25,0.31,0.34,0.54,0.21,0.66,0.65,0.49,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.31,0.34,0.74,0.28,0.22,0.48,0.41,1.32,0.73,0.27,0.56,0.51,0.5,0.15,0.63,0.77,0.56,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.36,0.25,0.36,0.28,0.19,0.48,0.35,0.97,0.48,0.24,0.48,0.39,0.47,0.07,0.54,0.54,0.43,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.53,0.37,0.84,0.35,0.29,0.67,0.54,1.17,0.95,0.25,0.79,0.59,0.63,0.28,0.6,0.6,0.69,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.51,0.42,0.88,0.32,0.35,0.6,0.7,1.27,0.98,0.25,0.68,0.51,0.94,0.25,0.76,0.73,0.72,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.7,0.62,0.92,0.38,0.46,0.67,0.82,1.65,1.08,0.22,0.73,0.68,1.16,0.44,1.08,1.07,0.76,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.34,0.31,0.75,0.25,0.19,0.38,0.48,1.3,0.76,0.22,0.56,0.42,0.82,0.32,0.6,0.57,0.45,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.53,0.45,1.07,0.51,0.13,0.74,0.57,1.68,1.01,0.22,0.82,0.62,0.95,0.35,0.85,0.79,0.68,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.51,0.37,0.92,0.48,0.32,0.58,0.57,1.49,0.85,0.25,0.7,0.68,0.76,0.28,0.95,0.73,0.61,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.45,0.39,0.84,0.44,0.38,0.57,0.63,1.62,0.68,0.23,0.76,0.62,0.67,0.41,1.05,0.63,0.56,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.34,0.28,0.83,0.44,0.32,0.51,0.51,1.36,0.68,0.2,0.82,0.48,0.6,0.25,0.98,0.51,0.35,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.2,0.2,0.74,0.32,0.29,0.48,0.42,1.01,0.6,0.17,0.75,0.56,0.89,0.22,0.85,0.44,0.35,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.17,0.25,0.83,0.41,0.19,0.32,0.34,0.79,0.63,0.25,0.66,0.45,0.79,0.19,0.57,0.41,0.51,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.25,0.37,1.06,0.44,0.38,0.44,0.51,0.82,0.79,0.2,0.79,0.59,1.01,0.25,0.6,0.48,0.45,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.34,0.34,0.69,0.51,0.29,0.6,0.79,1.4,1.01,0.31,1.04,0.82,1.14,0.32,0.82,0.7,0.71,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.56,0.45,1.18,0.6,0.54,0.82,0.95,1.84,1.17,0.42,1.09,0.93,0.57,0.47,1.11,0.92,1.04,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.39,0.37,1.28,0.52,0.22,0.6,0.63,1.96,1.05,0.31,0.83,0.64,0.86,0.41,0.89,0.82,1.22,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.23,0.28,1.01,0.36,0.29,0.54,0.6,1.5,0.65,0.23,0.75,0.42,0.57,0.32,0.57,0.63,0.73,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.23,0.23,0.74,0.32,0.21,0.51,0.38,1.43,0.81,0.2,0.62,0.31,0.63,0.35,0.57,0.63,0.46,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.34,0.39,0.67,0.48,0.32,0.66,0.51,1.93,0.79,0.2,0.79,0.36,0.87,0.32,0.67,0.63,0.53,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.37,0.45,0.93,0.41,0.41,0.57,0.48,1.68,0.98,0.23,1.04,0.39,1.13,0.16,0.86,0.76,0.51,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.31,0.42,1.1,0.54,0.51,0.7,0.57,1.62,1.11,0.24,0.99,0.42,1.01,0.29,0.95,0.85,0.69,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.45,0.42,1.1,0.63,0.38,0.79,0.51,1.68,1.11,0.3,0.79,0.39,0.98,0.32,0.85,0.66,0.63,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.22,0.23,0.74,0.35,0.12,0.63,0.36,1.05,0.38,0.13,0.3,0.16,0.73,0.13,0.47,0.16,0.36,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.25,0.17,0.17,0.29,0.05,0.22,0.08,0.19,0.19,0.08,0.1,0.06,0.06,0.12,0.21,0.24,0.18,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.34,0.17,0.15,0.29,0.09,0.22,0.13,0.27,0.22,0.1,0.17,0.23,0.41,0.22,0.15,0.15,0.15,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.45,0.17,0.36,0.29,0.15,0.16,0.09,0.24,0.35,0.1,0.17,0.22,0.54,0.35,0.15,0.16,0.13,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.76,0.28,0.38,0.76,0.32,0.19,0.17,0.44,0.35,0.37,0.2,0.31,0.92,0.37,0.17,0.22,0.26,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.73,0.51,0.46,1.08,0.28,0.16,0.23,0.41,0.66,0.39,0.34,0.39,0.98,0.32,0.32,0.28,0.24,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.62,0.34,0.4,0.86,0.25,0.2,0.21,0.32,0.57,0.31,0.48,0.56,0.76,0.47,0.54,0.28,0.2,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.56,0.39,0.26,0.89,0.25,0.15,0.18,0.35,0.51,0.39,0.62,0.79,0.92,0.22,0.79,0.28,0.3,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.9,0.31,0.3,1.08,0.22,0.19,0.32,0.38,0.67,0.39,0.82,1.13,0.98,0.17,0.95,0.53,0.28,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.1,0.58,0.57,1.3,0.44,0.35,0.48,0.73,1.11,0.39,0.79,1.55,1.17,0.35,1.19,0.78,0.38,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.04,0.66,0.51,1.14,0.51,0.25,0.51,0.79,1,0.56,0.82,1.41,1.06,0.63,1.06,0.72,0.53,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.93,0.79,0.65,1.17,0.43,0.35,0.73,1.01,1.73,0.62,0.96,1.18,1.19,1.07,1.14,0.69,0.53,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.99,0.73,0.67,1.38,0.55,0.2,0.64,1.17,1.68,0.76,1.3,1.33,1.01,1.15,1.07,0.82,0.63,0.72,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.87,0.79,0.61,0.84,0.44,0.15,0.31,1.14,1.64,0.37,0.96,0.79,0.95,0.78,1.08,0.79,0.61,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.73,0.93,0.74,1.2,0.47,0.32,0.48,1.33,1.42,0.56,1.49,1.41,0.5,0.79,1.14,0.79,0.76,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.62,0.93,0.74,1.05,0.51,0.32,0.41,0.97,1.18,0.56,1.09,1.52,0.91,0.6,1.11,0.79,0.78,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.39,0.65,0.48,0.54,0.28,0.25,0.18,0.72,0.71,0.34,0.88,0.62,0.69,0.47,0.82,0.57,0.43,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.39,0.51,0.48,0.95,0.41,0.38,0.29,0.91,0.95,0.25,0.9,0.93,0.76,0.91,0.89,0.6,0.53,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.39,0.48,0.4,0.82,0.25,0.32,0.25,0.94,0.76,0.25,0.42,0.37,0.44,0.73,0.76,0.41,0.43,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.51,0.79,0.34,0.95,0.32,0.35,0.24,1.01,0.98,0.42,0.34,0.25,0.41,0.73,0.79,0.35,0.43,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.48,0.62,0.29,0.67,0.13,0.25,0.15,0.94,0.7,0.2,0.84,0.45,0.32,0.66,0.54,0.29,0.3,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.59,0.54,0.53,0.82,0.22,0.35,0.21,1.04,0.86,0.28,0.99,0.7,0.6,0.82,0.79,0.41,0.43,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.7,0.62,0.65,0.95,0.35,0.51,0.38,1.17,1.17,0.45,1.41,1.07,0.82,0.92,1.17,0.67,0.58,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.31,0.31,0.29,0.63,0.13,0.35,0.19,0.76,0.51,0.25,0.28,0.17,0.5,0.44,0.7,0.29,0.56,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.48,0.42,0.38,0.89,0.22,0.41,0.35,0.95,0.73,0.31,0.56,0.48,0.54,0.73,0.67,0.54,0.58,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.56,0.48,0.46,0.98,0.22,0.48,0.35,1.14,0.95,0.45,0.79,0.73,0.79,0.73,0.63,0.44,0.76,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.45,0.54,0.38,0.89,0.13,0.48,0.25,0.92,0.67,0.34,0.62,0.56,0.47,0.67,0.44,0.38,0.78,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.58,0.62,0.46,0.76,0.22,0.41,0.32,0.92,0.79,0.45,0.59,0.65,0.63,0.57,0.51,0.41,0.41,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.33,0.45,0.44,0.86,0.14,0.32,0.19,0.6,0.6,0.2,0.48,0.56,0.54,0.25,0.54,0.38,0.48,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.49,0.59,0.51,0.79,0.33,0.41,0.32,0.7,0.79,0.34,0.56,0.68,0.66,0.41,0.7,0.54,0.71,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.51,0.68,0.44,0.92,0.35,0.32,0.25,0.76,0.66,0.31,0.62,0.62,0.73,0.41,0.73,0.54,0.68,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.51,0.76,0.38,0.89,0.38,0.32,0.22,1.05,0.79,0.31,0.68,0.85,0.6,0.55,0.62,0.51,0.72,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.39,0.51,0.3,0.76,0.58,0.38,0.25,0.67,0.73,0.42,0.68,0.7,0.19,0.27,0.68,0.35,0.47,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.62,0.45,0.46,1.14,0.6,0.62,0.32,1.36,0.85,0.82,1.27,1.3,0.84,0.66,1.01,0.6,0.76,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.76,0.86,0.32,0.98,0.49,0.62,0.29,1.68,0.98,0.79,1.27,1.33,1.03,0.57,0.72,0.5,0.58,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.04,1.25,0.57,1.39,0.54,0.76,0.35,1.84,0.92,0.79,1.18,1.33,1.05,0.63,0.92,0.59,0.5,0.28,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.9,0.79,0.63,1.33,0.48,0.38,0.19,0.76,0.82,0.73,1.04,1.35,1.05,0.6,0.73,0.66,0.55,0.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.9,0.73,0.55,1.3,0.54,0.28,0.29,1.17,1.07,0.64,1.26,1.41,1.4,0.38,0.86,0.72,0.5,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.82,0.73,0.55,1.14,0.38,0.38,0.32,1.4,0.97,0.62,1.44,1.58,1.05,0.35,0.89,0.57,0.35,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.63,0.46,0.51,0.98,0.25,0.35,0.22,1.24,0.76,0.53,1.21,1.18,1.05,0.31,0.79,0.79,0.4,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.32,0.19,0.46,1.01,0.22,0.44,0.25,1.36,0.66,0.45,1.12,1.27,0.98,0.25,0.86,0.57,0.4,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.59,0.48,0.87,0.98,0.32,0.44,0.35,1.17,0.7,0.53,1.24,1.13,1.05,0.31,1.03,0.73,0.58,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.68,0.62,0.7,0.76,0.38,0.47,0.35,1.17,0.73,0.45,1.07,1.01,1.02,0.31,1,0.61,0.58,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.59,0.39,0.42,0.73,0.32,0.35,0.32,1.36,0.54,0.31,0.59,0.56,0.76,0.27,0.63,0.51,0.35,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.73,0.54,0.49,0.73,0.44,0.38,0.32,1.43,0.66,0.42,0.79,0.9,1.02,0.41,0.85,0.59,0.73,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.73,0.68,0.7,0.63,0.48,0.44,0.44,1.46,0.76,0.53,0.79,0.73,1.05,0.52,0.95,0.75,0.63,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.65,0.54,0.76,0.62,0.38,0.38,0.38,1.58,0.95,0.53,0.68,1.07,1.01,0.46,1.04,0.69,0.51,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.82,0.59,0.76,0.67,0.41,0.51,0.48,1.74,1.01,0.59,0.9,1.15,1.03,0.43,1.04,0.79,0.61,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.82,0.65,0.95,0.85,0.48,0.54,0.51,1.9,0.92,0.67,1.07,0.87,1.16,0.49,1.33,0.95,0.56,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
