age_CE,773011_raw,773012_raw,773021_raw,773022_raw,773031_raw,773032_raw,773041_raw,773042_raw,773051_raw,773052_raw,773061_raw,773062_raw,773071_raw,773072_raw,773081_raw,773082_raw,773091_raw,773092_raw,773101_raw,773102_raw,773111_raw,773112_raw,773121_raw,773122_raw,773131_raw,773132_raw,773141_raw,773142_raw,773011_raw_outlier_flag,773012_raw_outlier_flag,773021_raw_outlier_flag,773022_raw_outlier_flag,773031_raw_outlier_flag,773032_raw_outlier_flag,773041_raw_outlier_flag,773042_raw_outlier_flag,773051_raw_outlier_flag,773052_raw_outlier_flag,773061_raw_outlier_flag,773062_raw_outlier_flag,773071_raw_outlier_flag,773072_raw_outlier_flag,773081_raw_outlier_flag,773082_raw_outlier_flag,773091_raw_outlier_flag,773092_raw_outlier_flag,773101_raw_outlier_flag,773102_raw_outlier_flag,773111_raw_outlier_flag,773112_raw_outlier_flag,773121_raw_outlier_flag,773122_raw_outlier_flag,773131_raw_outlier_flag,773132_raw_outlier_flag,773141_raw_outlier_flag,773142_raw_outlier_flag
1788,1.74,0.7,0.51,0.75,NA,NA,0.85,0.83,NA,1.11,0.85,1.17,0.84,0.52,1.18,0.8,1.18,0.93,0.42,0.51,0.71,0.69,0.86,0.67,0.68,0.59,0.82,0.86,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,1.97,0.92,0.64,0.93,NA,NA,0.9,0.75,NA,0.99,0.88,0.83,0.85,0.62,0.94,0.98,0.92,0.83,0.47,0.46,0.69,0.66,1,0.76,0.58,0.52,0.78,0.77,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.6,0.84,0.65,1.09,NA,NA,1.05,0.86,NA,0.92,0.88,0.78,0.72,0.66,0.84,0.65,0.92,0.65,0.52,0.5,0.7,0.45,0.87,0.63,0.64,0.6,0.74,0.85,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,2.31,1.12,0.74,1.6,NA,NA,1.8,1.17,NA,1.48,0.78,0.94,0.89,0.65,1.51,1.56,1.63,1.2,0.68,0.71,0.78,0.76,1.14,0.99,1.34,0.82,1,1.19,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,2.47,1,0.88,1.3,NA,NA,1.27,0.77,NA,1.41,0.84,0.76,0.95,0.76,1.55,1.33,1.37,1.37,0.62,0.57,0.83,0.9,1.02,0.94,1.13,0.82,1.4,1.16,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,2.37,1.69,0.94,1.58,NA,NA,1.67,1.19,2.25,1.19,1.12,0.96,1.2,0.99,1.16,1.44,1.62,1.75,0.76,0.91,1.08,1.26,1.31,1.29,1.35,0.84,1.75,1.07,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.91,0.97,0.77,1.19,NA,NA,0.82,0.85,1.66,1.15,0.79,0.75,0.94,0.82,0.95,1.03,1,0.81,0.5,0.66,0.66,0.6,0.89,0.79,0.78,0.41,1.24,0.77,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.68,0.97,0.67,1.28,NA,NA,1,0.82,1.78,1.17,0.6,0.48,0.98,0.84,0.93,0.7,0.85,0.77,0.48,0.6,0.57,0.55,0.69,0.81,0.84,0.45,1.03,0.78,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,1.52,0.94,0.63,1.04,NA,NA,0.96,0.71,1.53,1.11,0.67,0.55,0.88,0.75,0.68,0.43,0.75,0.79,0.54,0.44,0.59,0.48,0.57,0.52,0.67,0.43,0.72,0.63,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.86,0.77,0.57,1.04,NA,NA,0.69,0.51,1.1,0.66,0.51,0.51,0.64,0.55,0.42,0.36,0.56,0.63,0.57,0.36,0.42,0.47,0.55,0.42,0.37,0.3,0.33,0.42,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.94,0.64,0.38,0.61,NA,NA,0.83,0.72,1.26,0.8,0.89,0.77,0.73,0.7,0.62,0.49,0.46,0.32,0.52,0.4,0.53,0.67,0.63,0.5,0.52,0.27,0.46,0.58,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1,0.64,0.5,0.63,NA,NA,1.04,0.84,1.44,0.97,0.78,0.67,0.72,0.8,0.7,0.54,0.81,0.62,0.62,0.79,0.63,0.81,0.82,0.75,0.58,0.3,0.52,0.53,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.18,0.74,0.68,1.03,NA,NA,0.83,0.75,1.15,0.89,0.99,0.88,0.66,0.77,1.29,0.81,0.79,0.97,0.61,0.64,0.79,0.95,0.72,0.84,0.74,0.36,0.78,0.91,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,1.31,0.78,0.55,0.81,NA,NA,0.73,0.55,0.94,0.79,1.11,0.97,0.68,0.75,1.08,0.88,0.86,0.87,0.36,0.4,0.98,1.03,0.74,0.77,0.88,0.45,0.85,0.94,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,1.18,0.8,0.37,0.63,NA,NA,1.03,0.68,1.21,0.87,1.21,0.99,0.82,0.89,0.83,0.77,0.86,0.76,0.48,0.49,0.81,1.02,0.68,0.63,1.13,0.45,1,0.96,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.93,0.96,0.27,0.4,NA,NA,0.55,0.52,1.18,0.32,1.11,0.89,0.54,0.48,0.74,0.57,1.17,0.62,0.37,0.12,0.64,0.5,0.49,0.51,0.78,0.39,0.74,0.81,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.16,0.61,0.23,0.57,NA,NA,0.72,0.36,1.15,0.22,1.21,0.86,0.55,0.59,1.34,1.02,1.13,1.02,0.46,0.14,0.89,0.76,0.62,0.63,0.69,0.52,0.98,0.77,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.85,0.62,0.22,0.46,NA,NA,0.88,0.58,1.1,0.23,1.13,1.09,0.57,0.44,1,0.95,0.7,0.79,0.46,0.2,0.86,0.85,0.49,0.64,0.98,0.63,1.13,0.82,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,1.21,0.79,0.08,0.51,NA,NA,0.95,0.76,1.34,0.35,1.41,1.28,0.49,0.34,1.11,0.92,1.09,1,0.52,0.4,0.75,0.97,0.64,0.75,0.71,0.35,0.64,0.75,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,1.16,0.75,0.21,0.59,NA,NA,0.99,1,1.47,0.38,1.1,0.93,0.61,0.42,0.96,0.76,0.95,0.98,0.59,0.29,0.73,0.97,0.63,0.69,0.88,0.41,0.83,0.89,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,1.07,0.42,0.2,0.44,NA,NA,0.86,0.85,1.39,0.38,0.85,0.83,0.41,0.3,0.66,0.55,0.65,0.48,0.5,0.28,0.58,0.78,0.46,0.5,0.69,0.44,0.77,0.6,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.67,0.65,0.21,0.62,NA,NA,0.78,0.78,1.27,0.63,1.22,1.01,0.28,0.26,0.93,0.62,0.95,0.98,0.6,0.3,0.62,0.87,0.63,0.59,0.73,0.52,0.63,0.6,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.66,0.41,0.25,0.47,NA,NA,0.59,0.79,1.1,0.47,0.87,0.84,0.34,0.28,0.48,0.4,0.56,0.64,0.55,0.36,0.57,0.62,0.51,0.43,0.53,0.48,0.86,0.63,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.84,0.58,0.26,0.61,NA,NA,0.53,0.58,1.17,0.41,0.86,0.82,0.39,0.29,0.44,0.45,0.67,0.43,0.42,0.49,0.52,0.5,0.34,0.31,0.57,0.39,0.68,0.5,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,1.13,0.77,0.36,0.85,NA,NA,0.76,0.9,1.08,0.55,0.88,0.71,0.53,0.37,0.51,0.49,0.87,0.69,0.37,0.47,0.57,0.5,0.57,0.54,0.56,0.42,0.67,0.57,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,1.58,0.83,0.45,1.02,NA,2.02,0.69,0.84,1.15,0.76,0.94,0.83,0.42,0.31,0.72,0.5,0.93,0.84,0.31,0.45,0.66,0.61,0.48,0.53,0.61,0.47,0.69,0.56,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,2.98,1.14,0.5,1.13,NA,2.67,1.04,1.09,1.35,0.99,1.25,1.2,0.46,0.33,1.1,0.78,1.34,1.13,0.47,0.62,0.57,0.73,0.91,1.05,0.83,0.48,0.96,0.74,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,1.55,1.06,0.4,1.22,1.3,2.24,0.82,0.86,1.4,0.85,1.01,1.12,0.51,0.3,1.05,0.64,0.96,1.43,0.57,0.53,0.74,0.89,0.84,0.77,0.86,0.55,0.77,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,1.32,0.69,0.3,0.94,1.27,2.72,0.81,0.78,1.33,0.92,1.11,0.91,0.63,0.36,1.23,0.65,1.08,1.32,0.56,0.41,0.89,0.95,0.76,0.66,0.76,0.55,0.87,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,1.23,0.69,0.52,0.82,0.82,2.55,0.78,0.7,1.31,0.51,0.76,0.66,0.59,0.36,0.72,0.51,1.21,0.95,0.37,0.25,0.76,0.75,0.51,0.42,0.66,0.43,0.72,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,1.5,0.85,0.67,0.81,1.15,3.06,0.86,0.92,1.64,1.03,1.02,0.91,0.59,0.38,0.96,0.86,1.44,1.42,0.33,0.5,0.92,0.82,0.69,0.68,1.05,0.5,0.79,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,1.43,0.73,0.75,0.95,1.02,2.17,0.89,1.24,1.4,0.91,1.06,0.9,0.76,0.39,0.99,0.81,1.06,1.37,0.49,0.59,0.81,0.63,0.65,0.61,0.78,0.51,0.81,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,1.31,0.71,0.74,0.97,0.94,3.03,0.83,1.3,1.52,0.91,0.77,0.76,0.82,0.38,0.96,0.62,0.88,1.27,0.39,0.49,0.65,0.68,0.55,0.49,0.85,0.52,0.95,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,1.1,0.74,0.77,0.94,0.97,2.54,0.73,1.03,1.52,0.86,0.77,0.8,0.87,0.43,0.96,0.86,1.03,0.95,0.45,0.56,0.74,0.66,0.52,0.47,1.01,0.59,1.09,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,1.23,0.81,0.62,0.91,1.05,3.09,0.84,1.22,1.33,0.51,0.94,1,0.77,0.37,0.71,0.69,1.3,0.96,0.32,0.37,0.65,0.64,0.5,0.57,0.51,0.47,0.77,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.91,0.47,0.39,0.54,0.85,2.24,0.9,1.15,0.99,0.5,0.72,0.79,0.5,0.25,0.51,0.51,0.56,0.44,0.2,0.17,0.65,0.57,0.52,0.39,0.5,0.33,0.5,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.89,0.65,0.64,0.91,0.77,2.74,0.75,1.27,1.16,0.71,1.05,0.95,0.63,0.31,0.95,0.62,1.21,0.88,0.29,0.32,0.69,0.68,0.57,0.69,0.64,0.26,0.63,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,1.6,0.91,0.81,1.2,0.97,2.55,0.89,1.33,1.13,0.76,0.81,0.86,0.74,0.3,1.19,0.85,1.41,1.18,0.32,0.34,0.63,0.75,0.68,0.65,0.69,0.33,0.72,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,1.2,0.88,0.78,0.76,1.39,2.19,0.79,1.13,1.07,0.65,0.91,0.58,0.79,0.41,0.92,0.95,1.17,0.95,0.39,0.32,0.6,0.88,0.72,0.68,0.68,0.4,0.85,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,1.23,0.97,0.64,0.95,0.85,2.21,0.85,1.04,0.99,0.74,0.75,0.54,0.58,0.44,0.63,0.65,0.87,0.59,0.41,0.41,0.57,0.8,0.63,0.57,0.79,0.42,0.69,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,1.57,0.9,0.9,1.31,0.95,2.44,0.81,1.1,0.99,0.79,0.7,0.52,0.66,0.41,0.69,0.56,0.81,0.72,0.34,0.31,0.57,0.72,0.7,0.41,0.64,0.45,0.65,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,1.27,0.98,1.01,1.19,1.02,2.28,0.66,0.94,1.54,1.04,0.78,0.59,0.67,0.36,1.01,0.71,1.07,1.08,0.28,0.27,0.58,0.63,0.8,0.71,0.66,0.43,0.75,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.36,0.89,0.6,0.73,1.02,1.62,0.7,0.77,1.06,0.69,0.55,0.57,0.59,0.32,0.78,0.56,0.82,0.63,0.25,0.2,0.47,0.81,0.59,0.45,0.99,0.24,0.75,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.03,0.86,0.45,0.61,0.83,1.83,0.87,0.91,1.05,0.8,0.54,0.42,0.49,0.34,0.58,0.49,0.87,0.42,0.27,0.16,0.39,0.53,0.47,0.38,0.57,0.39,0.65,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,2.01,1.16,0.73,1.07,1.57,2.15,0.9,0.96,1.14,0.93,0.68,0.58,0.7,0.41,0.94,0.52,1.38,0.96,0.34,0.25,0.55,0.76,0.5,0.5,0.69,0.38,0.87,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.94,1.32,0.78,0.95,1.04,2.11,1,1.03,0.94,0.88,0.81,0.73,0.64,0.42,0.98,0.6,1.04,1.25,0.41,0.33,0.61,0.66,0.5,0.41,0.65,0.37,1.12,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.23,1.3,0.6,0.79,0.78,2.16,0.87,0.96,1.03,0.75,0.75,0.91,0.61,0.37,0.7,0.71,0.56,0.64,0.32,0.41,0.51,0.71,0.47,0.41,0.64,0.4,0.84,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.86,1.62,0.75,1.04,1.12,2.57,0.72,0.8,1.05,0.71,0.72,0.9,0.63,0.38,0.67,0.55,1.06,1.12,0.26,0.29,0.47,0.59,0.5,0.48,0.73,0.57,0.78,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.3,1.46,0.68,1.06,1.09,1.57,0.54,0.61,1.02,0.67,0.68,0.76,0.64,0.43,0.81,0.34,0.82,0.81,0.3,0.31,0.42,0.7,0.45,0.36,0.75,0.51,0.77,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.32,1.37,0.82,0.89,0.78,2.16,0.53,0.55,1.07,0.84,0.74,0.79,0.6,0.32,0.79,0.54,0.78,1.03,0.26,0.4,0.51,0.74,0.46,0.48,0.68,0.34,0.91,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.16,1.25,0.92,1.03,1.13,2.22,0.71,0.88,0.97,0.81,0.87,0.96,0.67,0.45,0.95,0.63,1.04,1.3,0.37,0.35,0.54,0.78,0.57,0.57,0.77,0.51,0.91,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.27,1.29,0.92,1.25,0.84,2.15,0.51,0.54,1.28,1.01,0.88,0.87,0.55,0.33,0.8,0.71,1.24,1.46,0.23,0.24,0.46,0.61,0.37,0.45,0.58,0.54,0.72,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1.11,1.08,0.54,0.96,0.71,0.71,0.44,0.4,0.65,0.57,0.95,0.71,0.45,0.35,0.51,0.45,0.46,0.46,0.13,0.15,0.45,0.71,0.5,0.34,0.59,0.29,0.45,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
