age_CE,21-301A_raw,21-0360B_raw,26-0385A_raw,23-0517B_raw,25-0503A_raw,33-0393_raw,29-0967A_raw,24-0299A_raw,27-0585B_raw,28-1330A_raw,24-0245A_raw,26-0400B_raw,28-1330B_raw,26-0400A_raw,28-1351B_raw,22-0219A_raw,25-0503B_raw,24-0245B_raw,29-0815A_raw,22-0293A_raw,22-0219B_raw,21-0301B_raw,26-0385B_raw,29-0967B_raw,29-0814A_raw,29-0794A_raw,...28,21-301A_raw_outlier_flag,21-0360B_raw_outlier_flag,26-0385A_raw_outlier_flag,23-0517B_raw_outlier_flag,25-0503A_raw_outlier_flag,33-0393_raw_outlier_flag,29-0967A_raw_outlier_flag,24-0299A_raw_outlier_flag,27-0585B_raw_outlier_flag,28-1330A_raw_outlier_flag,24-0245A_raw_outlier_flag,26-0400B_raw_outlier_flag,28-1330B_raw_outlier_flag,26-0400A_raw_outlier_flag,28-1351B_raw_outlier_flag,22-0219A_raw_outlier_flag,25-0503B_raw_outlier_flag,24-0245B_raw_outlier_flag,29-0815A_raw_outlier_flag,22-0293A_raw_outlier_flag,22-0219B_raw_outlier_flag,21-0301B_raw_outlier_flag,26-0385B_raw_outlier_flag,29-0967B_raw_outlier_flag,29-0814A_raw_outlier_flag,29-0794A_raw_outlier_flag,...28_outlier_flag
1913,1524,868,1712,NA,NA,381,685,1346,NA,974,1232,1451,785,1236,429,897,448,1181,722,724,1048,1648,1523,509,1212,1637,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1914,2422,833,2516,NA,NA,347,626,1470,NA,1671,1487,1811,540,1493,689,1058,444,1151,964,622,1116,1978,1785,1009,2006,1577,NA,TRUE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1915,1887,938,1677,NA,NA,356,734,924,NA,1881,906,1529,727,1332,828,1044,406,927,1525,1030,1065,1799,1413,1484,2215,1772,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1916,1771,901,1523,NA,NA,539,997,1064,NA,1751,757,1155,761,1088,684,1182,569,937,1179,1267,1012,2324,1600,1853,2097,2516,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1917,2058,1309,1846,NA,NA,537,703,1464,NA,1884,719,1457,NA,1317,1005,1210,578,1253,1444,1033,1125,2653,1508,1137,1891,2120,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
1918,1721,1071,2163,NA,NA,584,748,1678,NA,1584,1124,1286,NA,1782,1117,1059,630,1452,1478,587,904,2270,2101,911,1893,1798,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1919,1432,816,1065,NA,496,295,302,1055,NA,638,992,845,NA,825,245,919,609,1090,596,590,806,1540,1442,240,990,995,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1920,1431,884,1600,NA,343,187,690,897,NA,1592,812,1013,793,1199,417,1057,320,848,920,938,720,1739,1829,701,1549,1575,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1921,1570,1067,1810,NA,468,166,1103,1498,NA,1908,1024,1320,953,1360,806,1428,394,1437,1078,1146,780,1528,1825,768,1878,1781,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1922,1709,1392,1367,NA,316,438,1008,1390,NA,1964,887,985,703,866,776,1227,314,1259,1660,1171,784,2111,1590,849,1905,2252,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1923,1906,1057,1580,NA,438,293,1017,1492,NA,1382,1157,1329,887,1272,550,1186,565,1639,1309,1214,900,1533,1404,1076,1917,1763,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1924,2057,1456,1790,NA,381,326,836,1502,NA,1375,1204,1562,1226,1522,664,1237,469,1446,1497,1238,1072,1980,1409,1084,1779,1954,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1925,1387,751,713,NA,263,387,757,815,NA,1059,741,946,1104,1141,445,767,266,950,1440,721,672,1499,646,812,1941,1552,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1926,1386,847,918,NA,201,226,627,503,NA,1126,593,816,2443,810,518,633,305,917,1196,941,1003,1376,758,797,1946,1450,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1927,1821,1073,1064,NA,355,352,872,877,NA,1214,1363,1114,2189,1080,641,981,332,1454,1238,1219,1114,1692,1068,757,1686,1316,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1928,1556,1054,943,NA,507,300,447,1125,NA,940,1369,756,1542,1081,798,933,381,1060,980,824,694,1418,795,637,1544,778,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1929,1146,1012,564,NA,506,351,378,571,NA,669,852,733,889,940,923,582,299,684,818,804,543,1044,659,631,1276,849,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1930,1351,942,1011,NA,651,440,490,892,NA,948,970,1724,1324,1369,757,855,492,1129,1311,1060,929,1514,1127,494,1554,1139,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1931,1472,1062,916,NA,783,160,339,1138,NA,1089,1045,1449,1217,1244,966,790,370,1040,1230,1330,1028,1975,801,616,1835,1544,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1932,1728,1411,1478,NA,492,253,439,1614,NA,1307,1051,1335,1356,1213,1108,947,398,1286,1449,1323,1094,1918,1180,826,2271,1750,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1933,1847,1360,1923,NA,785,473,879,1383,NA,1663,1163,1663,932,1568,1876,1227,503,1512,2129,1566,1220,2469,1374,1108,2201,1710,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1934,2040,798,1090,NA,945,423,532,1290,NA,1019,1308,1325,1082,902,1409,777,523,1121,2055,1444,998,2336,940,811,2910,2165,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1935,1574,882,1151,NA,764,296,562,1091,NA,1146,1126,1432,904,1187,1582,1343,426,1329,1515,1412,1070,1833,1030,964,2177,1356,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1936,1132,774,996,NA,803,311,342,1011,NA,956,1082,1190,1002,1011,819,879,466,1239,1467,519,803,1218,667,732,1544,982,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1937,942,836,887,NA,423,353,406,619,NA,534,669,787,1208,964,667,840,271,737,1521,818,827,1322,856,492,1364,1029,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1938,1466,705,1120,NA,502,516,596,924,NA,578,626,1168,1275,887,759,1399,328,1004,1767,986,1011,1705,761,815,809,831,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1939,1699,906,1247,NA,687,268,658,851,NA,585,921,1396,1078,1153,1088,1393,471,1020,1527,1270,1191,1454,766,831,848,918,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1940,1132,744,945,NA,704,312,444,757,NA,631,592,1048,1135,834,1056,873,458,812,1639,771,879,1279,781,820,1062,1088,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1941,1231,1014,1014,NA,747,444,968,921,NA,929,688,1194,1283,1017,993,1060,498,1181,1682,720,897,1354,1106,642,1306,1373,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1942,1482,1039,1083,NA,697,316,898,841,NA,1077,932,1160,1309,846,1001,1168,504,1114,1625,862,1139,1408,1031,833,1544,1232,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1943,1211,821,855,NA,683,341,513,687,NA,638,680,1125,1585,939,608,849,453,950,1164,1410,726,1313,863,554,1452,997,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1944,870,615,722,NA,377,248,530,537,NA,600,671,749,1353,517,415,941,272,765,729,678,670,986,861,397,1479,721,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1945,871,632,870,NA,765,359,858,709,1113,953,488,902,1246,819,612,671,285,776,766,900,554,915,752,547,1708,750,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1946,1143,766,881,NA,592,328,879,690,923,820,547,919,919,1263,547,646,283,834,789,712,732,861,739,636,1845,1042,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1947,402,242,309,NA,186,314,305,387,353,381,308,367,778,432,220,311,67,575,928,121,184,721,247,302,1160,1001,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1948,907,526,515,NA,299,242,411,447,577,516,382,592,655,466,420,429,303,388,851,532,468,677,474,420,1023,876,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1949,862,774,726,NA,433,354,464,619,831,666,543,751,692,871,485,618,318,639,1250,638,603,984,892,578,1564,1584,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1950,887,488,540,NA,353,288,118,773,544,184,566,426,565,530,103,742,152,686,204,284,690,1011,551,119,331,1175,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1951,961,632,553,NA,436,180,236,741,645,547,506,631,637,626,NA,768,292,449,645,253,684,1227,1090,443,1192,1420,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1952,946,943,653,NA,443,249,464,654,673,691,642,602,719,517,NA,747,216,696,1075,368,723,909,769,709,1718,1945,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1953,1235,766,1221,NA,725,444,368,900,831,933,988,1048,482,884,NA,865,406,1169,860,756,852,1494,1096,549,1363,3086,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
1954,960,225,592,NA,259,484,185,757,379,416,852,794,430,599,NA,528,167,1091,928,186,638,1149,379,155,1028,1585,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,1114,708,523,NA,683,442,227,940,346,487,675,642,450,582,NA,470,432,719,1510,745,602,887,684,414,1168,1382,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1956,1052,650,724,695,800,389,512,842,463,657,913,954,585,709,NA,661,513,1083,2466,1081,848,1217,900,557,1828,1115,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,1270,861,995,795,901,622,464,913,765,702,856,1194,515,976,NA,974,369,1160,1497,1046,870,1425,1339,651,1795,2346,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,1117,788,847,674,1037,477,427,939,606,740,758,945,464,503,NA,795,388,822,1464,1370,711,1285,881,558,2237,1677,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,1019,790,841,752,1344,675,319,1052,1004,451,683,924,550,656,NA,749,441,848,975,1697,788,1383,863,572,1802,2277,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,1207,849,799,861,1250,801,358,1016,1356,722,815,1159,254,887,NA,1043,622,1044,1509,1505,1015,1668,833,619,1548,2339,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,1312,728,860,782,1471,750,428,1176,1685,635,913,1323,546,973,NA,1019,517,1177,1502,NA,884,1714,1065,NA,1779,1672,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1962,1132,883,821,849,959,502,384,1034,1034,744,579,1178,792,849,NA,678,553,787,930,NA,609,1533,1103,NA,1287,1462,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1963,1012,709,719,626,912,389,448,734,1040,615,539,1207,776,667,NA,508,454,791,1018,NA,856,1610,613,NA,1431,1514,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1964,1463,1032,1003,633,1282,423,529,1157,1016,875,916,1180,572,933,NA,857,914,1184,969,NA,1234,1658,804,NA,1733,1541,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1965,1305,849,1285,664,915,410,489,960,958,757,848,1379,538,1232,NA,885,718,1258,1089,NA,925,1718,894,NA,1838,1049,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1966,1084,751,832,578,562,166,343,764,741,469,609,1101,571,735,NA,777,528,715,569,NA,679,1506,765,NA,1149,1189,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1967,1260,983,905,605,711,216,174,640,1145,459,540,1053,690,678,NA,970,297,919,403,NA,751,1440,1022,NA,1097,1185,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1968,1150,724,628,597,698,87,153,559,903,429,378,669,751,495,NA,901,379,649,548,NA,678,1172,645,NA,1032,742,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1969,762,622,583,433,463,120,184,431,591,315,343,575,697,518,NA,851,277,382,264,NA,843,909,487,NA,864,968,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1970,1126,317,406,276,404,166,120,445,636,181,364,401,838,591,NA,800,131,529,188,NA,749,1220,391,NA,512,841,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1971,721,382,363,309,628,116,NA,402,720,254,209,415,672,516,NA,448,201,141,204,NA,491,724,407,NA,616,810,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1972,906,598,636,453,458,336,NA,591,762,264,337,537,682,551,NA,648,265,305,240,NA,678,1156,605,NA,655,637,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1973,1126,756,825,533,563,244,NA,528,740,256,373,737,700,693,NA,949,462,662,701,NA,1030,1334,734,NA,754,1042,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1974,1135,569,976,580,859,340,NA,551,765,187,576,793,901,664,NA,1188,337,880,756,NA,1051,1139,793,NA,1027,742,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1975,925,757,678,372,412,449,NA,391,512,378,462,794,783,615,NA,726,430,664,801,NA,685,932,665,NA,985,786,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1976,462,278,659,116,415,389,NA,433,574,329,458,740,659,535,NA,592,108,574,726,NA,829,790,736,NA,981,718,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1977,647,467,422,286,577,351,NA,337,370,410,282,528,701,601,NA,406,354,293,851,NA,401,649,600,NA,748,830,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1978,892,683,576,324,498,263,NA,410,591,447,238,629,647,659,NA,1087,331,421,1146,NA,1008,1059,568,NA,1280,828,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
1979,849,384,427,292,419,179,NA,418,656,356,252,655,385,462,NA,783,285,635,972,NA,809,1033,464,NA,1094,623,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA
