age_CE,008011_raw,008012_raw,008021_raw,008022_raw,008031_raw,008032_raw,008041_raw,008042_raw,008051_raw,008052_raw,008061_raw,008062_raw,008071_raw,008072_raw,008081_raw,008082_raw,008091_raw,008092_raw,008101_raw,008102_raw,008111_raw,008112_raw,008121_raw,008122_raw,008131_raw,008132_raw,008141_raw,008142_raw,008151_raw,008152_raw,008161_raw,008162_raw,008181_raw,008182_raw,008191_raw,008192_raw,008011_raw_outlier_flag,008012_raw_outlier_flag,008021_raw_outlier_flag,008022_raw_outlier_flag,008031_raw_outlier_flag,008032_raw_outlier_flag,008041_raw_outlier_flag,008042_raw_outlier_flag,008051_raw_outlier_flag,008052_raw_outlier_flag,008061_raw_outlier_flag,008062_raw_outlier_flag,008071_raw_outlier_flag,008072_raw_outlier_flag,008081_raw_outlier_flag,008082_raw_outlier_flag,008091_raw_outlier_flag,008092_raw_outlier_flag,008101_raw_outlier_flag,008102_raw_outlier_flag,008111_raw_outlier_flag,008112_raw_outlier_flag,008121_raw_outlier_flag,008122_raw_outlier_flag,008131_raw_outlier_flag,008132_raw_outlier_flag,008141_raw_outlier_flag,008142_raw_outlier_flag,008151_raw_outlier_flag,008152_raw_outlier_flag,008161_raw_outlier_flag,008162_raw_outlier_flag,008181_raw_outlier_flag,008182_raw_outlier_flag,008191_raw_outlier_flag,008192_raw_outlier_flag
1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,NA,NA,NA,2.72,NA,NA,NA,NA,NA,NA,NA,1.03,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,NA,1.17,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1375,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.65,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,1.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1376,NA,NA,NA,NA,NA,NA,NA,NA,2.47,1.54,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,NA,2.67,NA,3.25,NA,NA,NA,NA,NA,NA,NA,1.38,1.16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1377,NA,NA,NA,NA,NA,NA,NA,NA,1.72,1.9,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,NA,2.13,NA,2.44,NA,NA,NA,NA,NA,NA,NA,1.18,1.15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1378,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.64,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,1.83,NA,3.48,NA,NA,NA,NA,NA,NA,NA,1.08,0.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1379,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.1,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,1.9,NA,2.62,NA,NA,NA,NA,NA,NA,NA,1.01,0.79,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1380,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.02,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,1.68,NA,1.93,NA,NA,NA,NA,NA,NA,NA,0.67,0.66,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1381,NA,NA,NA,NA,NA,NA,NA,NA,1.39,1.05,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,1.49,NA,2.45,NA,NA,NA,NA,NA,NA,NA,0.84,0.68,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1382,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,1.45,NA,2.86,NA,NA,NA,NA,NA,NA,NA,0.98,0.93,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1383,NA,NA,NA,NA,NA,NA,NA,NA,1.73,0.73,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,1.8,NA,2.73,2.38,NA,NA,NA,NA,NA,NA,0.64,0.62,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1384,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.79,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,1.66,NA,3.26,2.59,NA,NA,NA,NA,NA,NA,0.68,0.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1385,NA,NA,NA,NA,NA,NA,NA,NA,1.72,0.73,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,1.97,NA,3.06,2.46,NA,NA,NA,NA,NA,NA,0.62,0.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1386,NA,NA,NA,NA,NA,NA,NA,NA,1.39,0.75,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,1.97,NA,4.27,3.27,NA,NA,NA,NA,NA,NA,0.9,0.73,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1387,NA,NA,NA,NA,NA,NA,NA,NA,1.56,0.85,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,2.07,NA,3.73,3.2,NA,NA,NA,NA,NA,NA,1.01,0.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1388,NA,NA,NA,NA,NA,NA,NA,NA,1.71,0.87,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,1.4,NA,2.97,2.89,NA,NA,NA,NA,NA,NA,0.89,0.81,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1389,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.77,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,1.71,NA,3.54,3.13,NA,NA,NA,NA,NA,NA,2.27,0.78,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE
1390,NA,NA,NA,NA,NA,NA,NA,NA,1.92,0.73,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,1.87,NA,3.77,3.54,NA,NA,NA,NA,NA,NA,1.72,0.74,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE
1391,NA,NA,NA,NA,NA,NA,NA,NA,1.51,0.63,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,1.91,NA,3.92,3.11,NA,NA,NA,NA,NA,NA,1.29,0.86,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1392,NA,NA,NA,NA,NA,NA,NA,NA,1.52,0.67,1.5,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,2.29,NA,4.64,3.4,NA,NA,NA,NA,NA,NA,1.49,0.67,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1393,NA,NA,NA,NA,NA,NA,NA,NA,1.26,0.6,1.2,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,1.54,NA,3.32,3.07,NA,NA,NA,NA,NA,NA,0.93,0.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1394,NA,NA,NA,NA,NA,NA,NA,NA,1.49,0.67,1.19,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,2.09,3.08,2.87,2.52,NA,NA,NA,NA,NA,NA,0.91,0.49,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1395,NA,NA,NA,NA,NA,NA,NA,NA,1.37,0.67,1.28,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,1.91,2.42,2.09,2.22,NA,NA,NA,NA,NA,NA,0.71,0.71,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1396,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.65,1.39,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,2.08,2.37,2.16,2.55,NA,NA,NA,NA,NA,NA,0.65,0.77,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1397,NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.88,1.13,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,1.96,2.3,1.77,2.23,NA,NA,NA,NA,1.57,NA,0.69,0.81,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1398,NA,NA,NA,NA,NA,NA,NA,NA,1.21,0.84,0.95,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,1.7,1.98,1.31,1.99,NA,NA,NA,NA,1.51,NA,0.63,1.38,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1399,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.55,1.38,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,1.66,2.03,1.62,2.18,NA,NA,NA,NA,1.34,NA,0.61,1.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1400,NA,NA,NA,NA,NA,NA,NA,NA,1.55,0.86,1.5,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,1.4,1.75,2.09,3.64,NA,NA,NA,NA,1.77,NA,0.57,0.78,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1401,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.81,1.38,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,1.38,2.05,1.73,3.33,NA,NA,NA,NA,1.39,NA,0.59,0.69,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1402,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.79,1.41,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,1.6,2.8,1.75,2.83,NA,NA,NA,NA,1.69,NA,0.74,0.55,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1403,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.44,1.21,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,1.27,1.8,1.22,1.91,NA,NA,NA,NA,0.43,NA,0.47,0.28,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1404,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.56,1.48,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,1.37,1.75,1.93,1.86,NA,NA,NA,NA,1.12,NA,0.65,0.41,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1405,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.67,1.15,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,1.05,1.33,1.84,2.56,NA,NA,NA,NA,0.62,NA,0.51,0.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1406,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.61,1.11,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,1.33,1.51,1.4,2.3,NA,NA,NA,NA,0.55,NA,0.39,0.25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1407,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.64,1.44,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,1.27,1.49,1.59,3.3,NA,NA,NA,NA,0.73,NA,0.43,0.25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1408,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.67,1.68,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,1.2,1.28,1.6,3.29,NA,NA,NA,NA,0.53,NA,0.56,0.37,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1409,NA,NA,NA,NA,NA,NA,NA,NA,1.32,0.95,1.59,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,1.36,2.04,1.53,2.64,NA,NA,NA,NA,0.58,NA,0.4,0.38,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1410,NA,NA,NA,NA,NA,NA,NA,NA,1.31,0.75,1.47,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,1.74,2.25,1.67,2.59,NA,NA,NA,NA,0.82,NA,0.36,0.36,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1411,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.63,1.22,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,1.42,1.9,1.28,2.05,NA,NA,NA,NA,1.16,NA,0.39,0.38,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1412,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.49,1.31,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,1.43,1.93,1.69,1.99,NA,NA,NA,NA,1.3,NA,0.53,0.42,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1413,NA,NA,NA,NA,NA,NA,NA,NA,1.32,0.7,1.39,1.33,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,0.66,NA,1.35,1.7,1.72,2.13,NA,NA,NA,NA,1.2,NA,0.57,0.49,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1414,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.63,1.05,1.13,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,0.54,NA,1.83,1.98,1.19,1.55,NA,NA,NA,NA,1.02,NA,0.4,0.41,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1415,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.61,1.06,1.23,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.68,NA,1.28,1.79,1.25,1.9,NA,NA,NA,NA,1.54,NA,0.5,0.43,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1416,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.42,0.64,0.9,NA,NA,NA,NA,NA,1.42,NA,NA,NA,NA,0.63,NA,1.15,1.39,0.92,1.44,NA,NA,NA,NA,1.51,NA,0.32,0.22,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1417,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.4,0.54,0.83,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,0.52,NA,1.23,1.54,0.83,0.92,NA,NA,NA,NA,1.27,NA,0.24,0.21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1418,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.55,0.72,0.95,NA,NA,NA,NA,NA,1.46,NA,NA,NA,NA,0.73,NA,0.92,1.43,1.52,1.38,NA,NA,NA,NA,1.6,NA,0.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1419,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0.67,0.74,1.31,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,0.61,NA,0.71,1.05,1.16,1.22,NA,NA,NA,NA,2.1,NA,0.57,0.86,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE
1420,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.49,0.45,0.79,NA,NA,NA,NA,NA,1.36,NA,NA,NA,NA,0.59,NA,1.06,1.2,1.23,1.22,NA,NA,NA,NA,1.84,NA,0.53,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
1421,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.64,0.73,0.9,NA,NA,NA,NA,NA,1.81,NA,NA,NA,NA,0.59,NA,1.27,1.46,1.51,1.37,NA,NA,NA,NA,2.05,NA,0.8,0.82,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE
1422,NA,NA,NA,NA,NA,NA,NA,NA,1.59,0.84,0.73,0.92,NA,NA,NA,NA,NA,1.32,NA,NA,NA,NA,0.5,NA,0.93,1.37,1.04,1.16,NA,NA,NA,NA,2,NA,0.71,0.62,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE
1423,NA,NA,NA,NA,NA,NA,NA,NA,1.37,0.7,0.87,0.98,NA,NA,NA,NA,NA,1.23,NA,NA,NA,NA,0.62,NA,1.15,1.57,1.19,1.55,NA,NA,NA,NA,1.93,NA,0.55,0.88,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE
1424,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0.47,0.98,0.84,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,0.58,NA,1.05,1.51,1.4,1.63,NA,NA,NA,NA,1.42,NA,0.51,0.73,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE
