age_CE,ucl02a_raw,ucl02b_raw,ucl03a_raw,ucl03b_raw,ucl04a_raw,ucl04b_raw,ucl05a_raw,ucl05b_raw,ucl06a_raw,ucl06b_raw,ucl07a_raw,ucl07b_raw,ucl07C_raw,ucl11a_raw,ucl11b_raw,ucl12a_raw,ucl12b_raw,ucl13a_raw,ucl13b_raw,ucl14a_raw,ucl14b_raw,ucl21a_raw,ucl21b_raw,ucl22a_raw,ucl22b_raw,ucl23a_raw,ucl23b_raw,ucl31a_raw,ucl41b_raw,ucl42a_raw,ucl51_raw,UCL100B_raw,UCL102A_raw,UCL102B_raw,UCL103A_raw,UCL103B_raw,UCL104A_raw,UCL104B_raw,UCL105A_raw,UCL106A_raw,UCL106B_raw,UCL107A_raw,UCL107B_raw,UCL108A_raw,UCL108B_raw,UCL109B_raw,UCL115A_raw,UCL101A_raw,UCL101B_raw,UCL105B_raw,ucl02a_raw_outlier_flag,ucl02b_raw_outlier_flag,ucl03a_raw_outlier_flag,ucl03b_raw_outlier_flag,ucl04a_raw_outlier_flag,ucl04b_raw_outlier_flag,ucl05a_raw_outlier_flag,ucl05b_raw_outlier_flag,ucl06a_raw_outlier_flag,ucl06b_raw_outlier_flag,ucl07a_raw_outlier_flag,ucl07b_raw_outlier_flag,ucl07C_raw_outlier_flag,ucl11a_raw_outlier_flag,ucl11b_raw_outlier_flag,ucl12a_raw_outlier_flag,ucl12b_raw_outlier_flag,ucl13a_raw_outlier_flag,ucl13b_raw_outlier_flag,ucl14a_raw_outlier_flag,ucl14b_raw_outlier_flag,ucl21a_raw_outlier_flag,ucl21b_raw_outlier_flag,ucl22a_raw_outlier_flag,ucl22b_raw_outlier_flag,ucl23a_raw_outlier_flag,ucl23b_raw_outlier_flag,ucl31a_raw_outlier_flag,ucl41b_raw_outlier_flag,ucl42a_raw_outlier_flag,ucl51_raw_outlier_flag,UCL100B_raw_outlier_flag,UCL102A_raw_outlier_flag,UCL102B_raw_outlier_flag,UCL103A_raw_outlier_flag,UCL103B_raw_outlier_flag,UCL104A_raw_outlier_flag,UCL104B_raw_outlier_flag,UCL105A_raw_outlier_flag,UCL106A_raw_outlier_flag,UCL106B_raw_outlier_flag,UCL107A_raw_outlier_flag,UCL107B_raw_outlier_flag,UCL108A_raw_outlier_flag,UCL108B_raw_outlier_flag,UCL109B_raw_outlier_flag,UCL115A_raw_outlier_flag,UCL101A_raw_outlier_flag,UCL101B_raw_outlier_flag,UCL105B_raw_outlier_flag
1647,NA,0.24,0.28,0.52,0.28,0.22,0.26,0.42,0.39,0.55,0.28,NA,0.56,0.7,0.26,0.9,0.23,NA,NA,0.74,NA,0.29,0.29,0.52,0.61,0.28,0.57,NA,0.88,NA,0.44,0.94,0.51,0.82,0.9,0.59,1,0.49,0.24,0.19,0.32,0.12,0.21,0.27,0.24,0.37,0.26,0.29,0.14,0.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1648,NA,0.3,0.3,0.59,0.24,0.27,0.27,0.44,0.63,0.74,0.3,NA,0.54,0.69,0.3,0.89,0.29,NA,NA,0.66,NA,0.39,0.34,0.61,0.69,0.29,0.59,NA,0.92,NA,0.28,0.9,0.55,0.76,1.33,0.74,1.05,0.46,0.36,0.15,0.27,0.07,0.27,0.28,0.19,0.32,0.29,0.24,0.13,0.17,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1649,NA,0.3,0.43,0.6,0.31,0.28,0.24,0.45,0.7,0.9,0.35,NA,0.52,0.71,0.24,1.07,0.31,NA,NA,0.53,NA,0.38,0.28,0.73,0.63,0.27,0.55,NA,0.91,NA,0.33,0.67,0.55,0.85,1.22,0.52,0.85,0.47,0.31,0.17,0.24,0.13,0.28,0.35,0.28,0.42,0.35,0.25,0.12,0.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1650,NA,0.22,0.32,0.37,0.18,0.18,0.17,0.36,0.46,0.66,0.33,NA,0.44,0.45,0.12,0.85,0.34,NA,NA,0.47,NA,0.21,0.18,0.43,0.6,0.17,0.36,NA,0.83,NA,0.21,0.7,0.43,0.71,0.89,0.37,0.87,0.48,0.23,0.15,0.16,0.06,0.21,0.31,0.27,0.28,0.28,0.15,0.09,0.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1651,NA,0.44,0.49,0.6,0.15,0.19,0.3,0.38,0.61,0.83,0.43,NA,0.87,0.81,0.32,1.61,0.39,NA,NA,0.62,NA,0.42,0.29,0.92,0.58,0.17,0.47,NA,1,NA,0.34,0.69,0.47,1.01,0.95,0.4,0.75,0.37,0.27,0.25,0.31,0.12,0.22,0.21,0.1,0.2,0.12,0.12,0.08,0.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1652,NA,0.41,0.48,0.67,0.21,0.27,0.32,0.36,0.94,1.04,0.49,NA,0.65,0.83,0.28,1.68,0.46,NA,NA,0.61,NA,0.48,0.41,1.05,0.75,0.28,0.45,NA,0.9,NA,0.35,0.92,0.6,1.01,1.21,0.46,0.79,0.45,0.4,0.26,0.3,0.14,0.26,0.37,0.27,0.36,0.26,0.38,0.14,0.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,NA,0.31,0.35,0.48,0.28,0.26,0.29,0.38,0.74,0.73,0.37,NA,0.42,0.61,0.26,0.99,0.36,NA,NA,0.58,NA,0.34,0.29,0.67,1.27,0.27,0.4,NA,0.88,NA,0.28,1.28,0.63,0.86,1,0.6,0.86,0.48,0.31,0.22,0.16,0.16,0.29,0.35,0.28,0.36,0.34,0.39,0.13,0.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,NA,0.2,0.3,0.46,0.32,0.26,0.28,0.33,0.56,0.56,0.38,NA,0.31,0.71,0.26,1.34,0.4,NA,NA,0.62,NA,0.37,0.31,0.65,1.61,0.22,0.46,NA,0.78,NA,0.3,1.41,0.48,0.84,0.94,0.65,1,0.44,0.32,0.23,0.28,0.12,0.24,0.47,0.3,0.36,0.27,0.28,0.09,0.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,NA,0.26,0.31,0.41,0.38,0.25,0.36,0.39,0.76,0.69,0.39,NA,0.39,0.91,0.3,1.11,0.44,NA,NA,0.62,NA,0.36,0.36,0.74,1.37,0.24,0.45,NA,0.58,NA,0.41,1.48,0.6,1.15,1.04,0.6,1.18,0.44,0.49,0.35,0.53,0.2,0.32,0.47,0.23,0.41,0.28,0.33,0.12,0.27,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1656,NA,0.35,0.45,0.54,0.32,0.16,0.4,0.4,0.78,0.74,0.43,NA,0.5,0.73,0.3,1.24,0.43,NA,NA,0.61,NA,0.36,0.35,0.79,1.86,0.21,0.36,NA,0.59,NA,0.48,1.26,0.67,1.19,1.24,0.59,0.97,0.35,0.39,0.33,0.54,0.21,0.32,0.41,0.41,0.34,0.21,0.45,0.2,0.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1657,NA,0.36,0.46,0.54,0.18,0.09,0.25,0.4,0.58,0.52,0.51,NA,0.4,0.64,0.24,1.03,0.37,NA,NA,0.58,NA,0.19,0.2,0.61,1.17,0.22,0.26,NA,0.66,NA,0.24,0.88,0.5,0.9,1.08,0.54,0.84,0.33,0.25,0.2,0.26,0.1,0.22,0.62,0.42,0.34,0.22,0.38,0.13,0.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1658,NA,0.21,0.36,0.43,0.17,0.18,0.24,0.35,0.56,0.43,0.49,NA,0.41,0.65,0.19,1.25,0.32,NA,NA,0.58,NA,0.21,0.2,0.57,0.87,0.18,0.37,NA,0.66,NA,0.24,1.02,0.43,1.09,1.15,0.53,0.89,0.26,0.15,0.19,0.24,0.06,0.17,0.52,0.42,0.3,0.19,0.33,0.07,0.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,NA,0.49,0.61,0.64,0.28,0.31,0.42,0.47,1.01,0.87,0.63,NA,0.53,0.92,0.36,1.3,0.49,NA,NA,0.69,NA,0.38,0.46,0.79,0.84,0.27,0.57,NA,0.95,NA,0.34,0.98,0.65,1.41,1.09,0.61,0.96,0.34,0.41,0.3,0.37,0.16,0.36,0.62,0.49,0.58,0.42,0.48,0.15,0.27,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1660,NA,0.58,0.6,0.63,0.35,0.33,0.49,0.41,0.96,1.18,0.64,NA,0.59,0.95,0.41,1.26,0.47,NA,NA,0.68,NA,0.46,0.52,0.89,0.88,0.38,0.58,NA,1.14,NA,0.46,1.02,0.75,1.64,1.18,0.78,0.95,0.42,0.38,0.39,0.5,0.15,0.38,0.62,0.56,0.63,0.44,0.56,0.17,0.27,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1661,NA,0.59,0.78,0.84,0.32,0.29,0.5,0.62,0.9,1.09,0.68,NA,0.57,0.9,0.47,1.71,0.46,NA,NA,0.59,NA,0.44,0.55,0.93,1.02,0.35,0.55,NA,1.33,NA,0.49,1.05,0.62,1.14,1.14,0.75,0.93,0.32,0.37,0.37,0.62,0.23,0.36,0.52,0.47,0.5,0.39,0.45,0.14,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,NA,0.22,0.39,0.42,0.25,0.27,0.27,0.32,0.48,0.48,0.49,NA,0.4,0.58,0.21,1.43,0.38,NA,NA,0.58,NA,0.25,0.33,0.82,0.75,0.27,0.39,NA,0.65,NA,0.27,0.88,0.48,0.94,0.63,0.39,0.73,0.23,0.29,0.23,0.4,0.15,0.25,0.32,0.22,0.35,0.24,0.41,0.14,0.14,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,NA,0.3,0.5,0.53,0.29,0.25,0.38,0.41,0.61,0.48,0.46,NA,0.31,0.6,0.21,1.32,0.4,NA,NA,0.54,NA,0.22,0.29,0.78,0.63,0.26,0.45,NA,0.82,NA,0.3,1.07,0.53,1.09,0.86,0.61,0.79,0.29,0.32,0.27,0.31,0.13,0.28,0.37,0.27,0.28,0.24,0.41,0.09,0.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,NA,0.27,0.45,0.53,0.28,0.22,0.32,0.22,0.81,0.58,0.4,NA,0.36,0.48,0.2,0.96,0.32,NA,NA,0.62,NA,0.16,0.23,0.52,0.44,0.22,0.36,NA,0.8,NA,0.25,0.89,0.51,1.02,0.85,0.56,0.85,0.26,0.31,0.22,0.24,0.11,0.2,0.47,0.18,0.38,0.27,0.34,0.05,0.16,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,NA,0.29,0.46,0.51,0.23,0.24,0.32,0.45,1.04,0.61,0.47,NA,0.44,0.61,0.35,1.06,0.43,NA,NA,0.58,NA,0.28,0.31,0.72,0.59,0.25,0.42,NA,0.69,NA,0.31,0.87,0.76,1.08,0.65,0.46,0.77,0.31,0.28,0.31,0.34,0.15,0.28,0.34,0.34,0.64,0.45,0.23,0.03,0.19,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1666,NA,0.18,0.25,0.29,0.15,0.14,0.18,0.33,0.81,0.5,0.34,NA,0.25,0.45,0.11,0.69,0.23,NA,NA,0.38,NA,0.23,0.21,0.58,0.51,0.25,0.36,NA,0.59,NA,0.23,0.71,0.54,1.04,0.68,0.55,0.68,0.2,0.23,0.2,0.24,0.1,0.15,0.19,0.32,0.38,0.23,0.21,0.04,0.23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1667,NA,0.19,0.34,0.34,0.11,0.18,0.24,0.26,0.87,0.6,0.3,NA,0.29,0.42,0.19,0.8,0.27,NA,NA,0.36,NA,0.2,0.17,0.62,0.42,0.18,0.26,NA,0.65,NA,0.33,0.62,0.43,1.3,0.71,0.72,0.76,0.24,0.28,0.3,0.31,0.14,0.16,0.04,0.21,0.43,0.24,0.32,0.1,0.17,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1668,NA,0.16,0.25,0.27,0.13,0.08,0.18,0.17,0.61,0.54,0.23,NA,0.23,0.5,0.16,0.69,0.23,NA,NA,0.35,NA,0.16,0.19,0.48,0.44,0.21,0.26,NA,0.55,NA,0.42,0.67,0.28,0.82,0.79,0.7,0.62,0.24,0.37,0.38,0.3,0.11,0.13,0.21,0.15,0.28,0.22,0.23,0.06,0.18,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,NA,0.22,0.26,0.3,0.18,0.16,0.24,0.15,0.67,1.18,0.31,NA,0.28,0.74,0.24,1,0.32,NA,NA,0.43,NA,0.24,0.25,0.73,0.65,0.24,0.33,NA,1.11,NA,0.46,0.77,0.55,1.52,1.27,0.9,0.76,0.3,0.49,0.43,0.45,0.14,0.16,0.24,0.17,0.3,0.27,0.32,0.08,0.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,NA,0.17,0.29,0.3,0.22,0.18,0.25,0.21,0.61,0.94,0.29,NA,0.28,0.69,0.21,0.78,0.28,NA,NA,0.31,NA,0.3,0.22,0.62,0.56,0.18,0.24,NA,0.71,1.3,0.26,0.6,0.55,1.52,0.8,0.62,0.74,0.28,0.36,0.36,0.32,0.1,0.11,0.18,0.13,0.14,0.15,0.24,0.06,0.18,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,NA,0.44,0.61,0.3,0.19,0.19,0.41,0.33,0.69,0.58,0.3,NA,0.41,0.81,0.27,0.93,0.31,NA,NA,0.28,NA,0.3,0.26,0.84,0.59,0.21,0.28,NA,0.83,1.23,0.47,0.79,0.74,1.78,1.16,0.94,0.71,0.3,0.43,0.5,0.37,0.14,0.12,0.24,0.21,0.05,0.17,0.25,0.09,0.26,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,NA,0.25,0.28,0.24,0.23,0.14,0.39,0.39,0.58,0.39,0.38,NA,0.26,0.81,0.23,0.7,0.33,NA,NA,0.46,NA,0.2,0.19,0.59,0.6,0.29,0.33,NA,0.78,0.91,0.29,0.76,0.43,1.34,0.81,0.66,0.68,0.21,0.37,0.39,0.23,0.15,0.16,0.23,0.27,0.08,0.25,0.25,0.11,0.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,NA,0.45,0.49,0.48,0.35,0.18,0.38,0.41,0.74,0.8,0.43,NA,0.49,1.12,0.32,0.87,0.68,NA,NA,0.45,NA,0.28,0.34,0.79,0.68,0.3,0.37,NA,1.12,1.1,0.26,0.98,0.73,1.98,1.11,0.85,0.82,0.32,0.53,0.57,0.37,0.2,0.18,0.24,0.22,0.14,0.16,0.25,0.13,0.34,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,NA,0.74,0.9,1.05,0.5,0.3,0.84,0.86,0.95,1.51,0.53,NA,0.82,1.26,0.58,1.31,0.61,NA,NA,0.72,NA,0.47,0.48,0.92,0.74,0.44,0.51,NA,1.44,1.11,0.52,1.16,1.12,2.26,1.36,1.03,1,0.54,0.73,0.68,0.46,0.31,0.36,0.56,0.43,0.38,0.44,0.38,0.21,0.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,NA,0.63,0.71,1.04,0.4,0.2,0.67,0.68,0.78,1.97,0.45,NA,0.7,1.16,0.4,1.21,0.58,NA,NA,0.73,NA,0.53,0.37,0.84,0.71,0.45,0.5,NA,1.44,1.51,0.41,0.98,0.95,1.65,1.22,0.79,0.81,0.3,0.57,0.71,0.4,0.29,0.22,0.64,0.41,0.33,0.33,0.43,0.2,0.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
