,State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR_L,ABGR_R,ABGR_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABGR_5,ABGR_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot.of.canopy.,p_top.of.canopy.,p_base.ref.,dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR_r1,ABGR_r2,ABGR_r3,ABGR_r4,ABGR_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,PICO_r1,PICO_r2,PICO_r3,PICO_r4,PICO_r5,PICO_rdead,PairUn,ACF,BA_totLR,DBHsc,BA_totLRsc,N_Crsc,in5_totsc,ACFsc,BAI10yr,BAI10yrtot,BAI10yrmax,BAI10yrmin,BAI10yrsd,BAI10yrCV
212,MT,TSHE,M,4,N,TSHE-M-04N,48.61325,113.86175,1188,30.2,275,27.8,1.2,10,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,80,80,0,80,100,100,10,110,180,0,10,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,6,5,2,0,4,5,38.5,87,-8.8,21,20.118,7,0.75,835,836,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M4,0.506263048,180,-0.823303587,0.336939478,1.568748889,-0.008631468,-0.4020912,767.3486134,7673.486134,1201.020234,279.0165963,304.6908238,0.397069622
213,MT,TSHE,M,5,C,TSHE-M-05C,48.61369,113.86155,1174,50.3,265,27.3,1.1,10,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,14,0,1,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,300,140,140,10,150,140,140,10,150,280,0,20,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,1,0,0,0,11,10,7,1,4,9,70.6,120,-3.4,17,20.978,6,0.8,841,842,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M5,0.400324149,280,-0.873749525,2.255281031,1.063119082,1.113459358,-0.946449033,295.5928212,2955.928212,522.2055149,126.7065547,115.6333393,0.391191298
214,MT,TSHE,M,5,N,TSHE-M-05N,48.61394,113.86124,1173,48.7,280,28.2,1.3,10,1,0,1,2,0,0,0,0,0,0,0,0,5,0,1,6,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,210,60,60,0,60,120,120,30,150,180,0,30,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,7,3,0,0,7,3,58.4,99.4,-7.7,20,21.42,4,0.5,839,840,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M5,0.382819795,180,-0.782946836,0.336939478,0.051859467,0.215786697,-1.036393638,950.4270848,9504.270848,1208.939496,783.2833815,146.4403898,0.154078511
215,MT,TSHE,M,6,C,TSHE-M-06C,48.61449,113.86097,1180,38,270,28.2,1,10,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,80,80,0,80,100,100,10,110,180,0,10,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,3,0,2,5,25.3,83.2,-7.6,21,19.068,6,0.3,843,844,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M6,0.637665198,180,-0.782946836,0.336939478,1.063119082,-0.233049633,0.273107339,859.0222942,8590.222942,1443.514399,491.457205,311.1092916,0.362166726
216,MT,TSHE,M,6,N,TSHE-M-06N,48.61442,113.86102,1180,38,270,27.6,1.4,10,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,40,40,10,50,90,90,0,90,130,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,2,0,29.3,74.1,1.1,21,15.33,4,0.4,845,846,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M6,0.61369863,130,-0.843481962,-0.622231298,0.051859467,-0.681885963,0.14995721,817.9565983,8179.565983,1026.294099,584.6205061,138.6777749,0.169541728
217,MT,TSHE,M,7,C,TSHE-M-07C,48.61554,113.86086,1184,40.3,275,27.6,1,10,3,0,1,2,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,60,60,0,60,90,90,50,140,150,0,50,4,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,12,11,4,0,8,11,23.2,93.2,-6.7,22,21.978,7,0.5,849,850,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M7,0.700700701,150,-0.843481962,-0.238562988,1.568748889,1.337877523,0.597009795,723.0519711,7230.519711,920.9884863,351.938381,168.6654051,0.233268716
218,MT,TSHE,M,7,N,TSHE-M-07N,48.61541,113.86075,1186,40.3,275,29.4,1.5,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,180,30,30,0,30,90,90,60,150,120,0,60,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,4,2,0,4,4,38.7,98.3,-1.3,23,22.908,4,0.75,847,848,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M7,0.598393574,120,-0.661876583,-0.814065454,0.051859467,-0.008631468,0.071313509,1140.660979,11406.60979,1466.33811,974.9769665,149.0270657,0.130649745
219,MT,TSHE,M,8,C,TSHE-M-08C,48.61674,113.86166,1159,33.7,240,21,0.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,90,90,0,90,30,30,20,50,120,0,20,0,0,0,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,17,15,13,0,4,15,54.5,97.6,-14.7,17,19.091,6,0.6,853,854,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M8,0.383793411,120,-1.509368351,-0.814065454,1.063119082,2.459968349,-1.031390798,556.7297383,5567.297383,715.3759901,198.9289455,164.8469769,0.296098745
220,MT,TSHE,M,8,N,TSHE-M-08N,48.61656,113.86164,1160,33,270,22.6,0.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,60,60,0,60,40,40,30,70,100,0,30,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,1,0,0,0,9,8,5,0,4,8,18.6,73.7,-5,17,13.379,4,0.75,851,852,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M8,0.700127065,100,-1.347941348,-1.197733764,0.051859467,0.664623028,0.594062216,672.5797916,6725.797916,864.4968062,385.6733244,160.2170167,0.238212653
221,MT,TSHE,M,9,C,TSHE-M-09C,48.61646,113.86273,1140,23.4,280,46.1,1.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,60,60,0,60,60,70,60,120,120,10,50,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,8,6,4,0,4,6,37.7,91.4,-8.5,29,28.971,6,1,855,856,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,0.537537538,130,1.023017764,-0.622231298,1.063119082,0.440204862,-0.241389951,1377.790894,13777.90894,2158.627117,779.6696019,595.9559462,0.432544553
222,MT,TSHE,M,9,N,TSHE-M-09N,48.6166,113.86259,1140,25.11,285,40.6,1.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,70,70,0,70,60,60,30,90,130,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,7,0,0,7,38.2,98.9,-2.4,27,27.351,3,1,857,858,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M9,0.599210267,130,0.46811244,-0.622231298,-0.45377034,0.215786697,0.075510012,1284.459257,12844.59257,1974.753142,796.2965722,405.8273379,0.315951896
223,MT,TSHE,M,10,C,TSHE-M-10C,48.61585,113.86316,1119,32.6,280,22.8,0.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,250,140,140,0,140,100,100,10,110,240,0,10,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,20,20,14,0,6,20,54,103,-2.6,17,17.952,7,1,861,862,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M10,0.464015152,240,-1.327762972,1.487944409,1.568748889,3.133222845,-0.619178347,433.7036517,4337.036517,660.0387433,255.3470447,140.4286044,0.323789306
224,MT,TSHE,M,10,N,TSHE-M-10N,48.61593,113.86311,1119,29,275,21.8,1.3,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,110,110,0,110,50,50,20,70,160,0,20,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,13,13,12,0,1,13,35,86.5,-9.1,17,16.252,4,0.75,859,860,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M10,0.538702929,160,-1.428654849,-0.046728833,0.051859467,1.562295688,-0.235401689,436.254219,4362.54219,558.6375721,335.6829379,73.7468115,0.169045498
225,MT,TSHE,M,11,C,TSHE-M-11C,48.615,113.86372,1122,26.4,290,32.6,1.1,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,110,110,0,110,90,90,10,100,200,0,10,0,0,0,0,0,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,11,11,6,0,5,11,59.7,90.3,-7.1,20,19.48,5,0.75,865,866,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,8,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M11,0.314168378,200,-0.339022577,0.720607788,0.557489274,1.113459358,-1.389152982,927.3291821,9273.291821,1162.894312,657.1955721,160.7895018,0.173389887
226,MT,TSHE,M,11,N,TSHE-M-11N,48.61505,113.863367,1123,25.7,270,31.8,1.2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180,80,80,0,80,90,90,10,100,170,0,10,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5,5,3,0,2,5,41.2,88.4,-2.1,20,18.1,3,0.9,863,864,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,6,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M11,0.521546961,170,-0.419736078,0.145105323,-0.45377034,-0.233049633,-0.323556138,1267.803207,12678.03207,2092.596655,660.5357644,461.8888974,0.364322234
227,MT,TSHE,M,12,C,TSHE-M-12C,48.61273,113.86392,1133,15.7,285,31.2,1.3,10,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,190,110,110,0,110,60,60,20,80,170,0,20,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,2,0,0,12,10,7,0,5,10,49,99.4,-8.8,18,19.476,5,1,869,870,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M12,0.465804067,170,-0.480271205,0.145105323,0.557489274,1.337877523,-0.609986163,1068.431942,10684.31942,1315.652256,827.0890143,174.3164323,0.163151648
228,MT,TSHE,M,12,N,TSHE-M-12N,48.61281,113.86378,1135,21.3,270,34,1,10,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,170,100,100,0,100,60,60,10,70,160,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,46.3,140,-8.1,15,22.215,4,0.75,867,868,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M12,0.632680621,160,-0.197773949,-0.046728833,0.051859467,-0.906304129,0.247494523,937.1292946,9371.292946,1383.85985,665.3352062,215.0091001,0.229433763
229,MT,TSHE,M,13,C,TSHE-M-13C,48.61281,113.8627,1161,22.7,260,37.1,1.5,10,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,260,80,80,0,80,70,180,110,180,150,110,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,3,0,3,6,53.2,101,-2.2,27,27.864,6,1,1083,1084,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M13,0.463178295,260,0.11499087,1.87161272,1.063119082,-0.008631468,-0.623478464,1025.414728,10254.14728,1364.104613,717.1684981,210.2737992,0.205062199
230,MT,TSHE,M,13,N,TSHE-M-13N,48.61284,113.86247,1165,27.3,260,36,1.5,10,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,250,90,90,0,90,80,160,80,160,170,80,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,2,3,1,0,1,28.2,93.7,-0.2,27,25.353,5,1,1081,1082,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,19,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M13,0.697550586,250,0.004009805,1.679778565,0.557489274,-0.681885963,0.580823202,1177.997725,11779.97725,1477.874935,767.8527297,221.7778489,0.188266789
