age_CE,HLLM01A_raw,HLLM02A_raw,HLLM06A_raw,HLLM07A_raw,HLLM08A_raw,HLLM10A_raw,HLLM11A_raw,HLLM13A_raw,HLLM14A_raw,HLLM15A_raw,HLLM16A_raw,HLLM17A_raw,HLLM18A_raw,HLLM19A_raw,HLLM20A_raw,HLLM01A_raw_outlier_flag,HLLM02A_raw_outlier_flag,HLLM06A_raw_outlier_flag,HLLM07A_raw_outlier_flag,HLLM08A_raw_outlier_flag,HLLM10A_raw_outlier_flag,HLLM11A_raw_outlier_flag,HLLM13A_raw_outlier_flag,HLLM14A_raw_outlier_flag,HLLM15A_raw_outlier_flag,HLLM16A_raw_outlier_flag,HLLM17A_raw_outlier_flag,HLLM18A_raw_outlier_flag,HLLM19A_raw_outlier_flag,HLLM20A_raw_outlier_flag
1854,0.27,0.63,0.57,1.3,1.05,0.84,0.35,1.83,0.93,2.36,1.59,1.5,0.37,1.37,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.28,0.74,0.8,1.69,1.37,0.97,0.59,1.7,0.65,2.4,2.42,1.66,0.73,0.99,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.21,0.6,0.52,0.98,1.23,0.93,0.36,0.75,0.95,1.83,1.52,1.37,0.49,0.56,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.21,0.78,0.82,1.3,1.74,1.27,0.7,1.11,0.98,2.48,2.08,1.59,0.91,0.84,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.27,0.77,0.87,1.35,1.63,1.09,0.67,1.04,0.81,2.07,1.37,1.71,1.02,0.74,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.18,0.68,0.78,1.08,1.6,0.94,0.54,0.89,0.9,2.04,1.57,2,0.98,0.58,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.37,0.85,0.52,0.94,1.64,0.8,0.46,0.95,0.78,1.66,1.2,1.58,0.9,0.43,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.2,0.82,0.27,0.83,1.23,0.87,0.43,0.57,0.66,1.99,0.89,1.75,1.09,0.48,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.16,0.39,0.13,0.36,1.07,0.65,0.26,0.7,0.46,1.51,0.82,1.14,0.59,0.34,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.28,0.78,0.5,0.74,1.13,0.9,0.57,0.99,0.52,2,1.47,1.54,0.87,0.61,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.18,0.55,0.31,0.68,0.66,0.68,0.38,0.71,0.53,1.52,0.76,1.24,0.82,0.43,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.2,0.61,0.56,1.25,0.85,0.65,0.45,0.74,0.53,1.69,0.96,1.43,0.97,0.43,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.16,0.53,0.37,0.71,0.71,0.43,0.37,0.74,0.32,1.35,0.58,1.03,0.24,0.33,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.18,0.63,0.37,0.92,0.74,0.52,0.44,0.85,0.4,1.49,0.72,1.44,0.51,0.45,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.25,0.72,0.56,0.79,0.92,0.76,0.5,0.71,0.47,1.41,1.25,1.42,0.68,0.53,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.24,0.54,1.12,1.1,0.97,0.6,0.56,0.71,0.36,1.07,1.55,1.59,0.65,0.57,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.27,0.31,1.14,1.26,0.69,0.52,0.39,0.66,0.39,1.06,1.28,1.31,0.88,0.57,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.22,0.4,0.73,1.2,0.6,0.48,0.48,0.67,0.41,0.95,0.9,1.59,0.4,0.53,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.25,0.53,1.03,1.28,0.77,0.84,0.66,0.75,0.52,1,0.82,1.77,1.11,0.58,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.25,0.7,0.4,0.51,0.62,0.82,0.3,0.84,0.72,1.07,0.49,1.57,1.06,0.49,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.39,0.97,0.74,0.48,1.4,0.92,0.65,0.94,0.73,1.31,1.25,1.7,0.89,0.72,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.24,0.59,0.6,0.61,1.21,0.58,0.27,0.71,0.52,1.33,0.81,1.15,0.63,0.6,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.14,0.39,0.35,0.64,0.81,0.5,0.25,0.78,0.37,1,0.52,1,0.77,0.43,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.17,0.51,0.37,0.78,0.83,0.45,0.26,0.83,0.53,0.98,0.99,1.47,0.75,0.44,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.17,0.43,0.31,0.61,0.78,0.44,0.29,0.65,0.39,0.77,0.8,1.48,0.54,0.58,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.19,0.31,0.32,0.74,1.05,0.53,0.21,0.82,0.32,0.73,0.56,1.57,0.67,0.48,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.13,0.18,0.27,0.61,0.71,0.47,0.09,0.47,0.38,0.45,0.09,0.74,0.46,0.27,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.46,0.71,0.51,0.77,1.11,0.87,0.37,0.86,0.52,1.28,0.46,1.23,0.62,0.64,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.36,0.74,0.6,0.63,0.84,0.71,0.28,0.72,0.46,1.28,0.6,1.39,0.6,0.45,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.2,0.59,0.35,0.51,0.71,0.51,0.31,0.5,0.27,1.1,1.05,1.05,0.57,0.45,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.25,0.68,0.42,0.71,0.81,0.64,0.38,0.72,0.41,1.3,0.73,1.36,0.96,0.77,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.29,0.67,0.6,0.78,0.92,0.76,0.28,0.8,0.45,0.97,0.66,1.75,1.22,0.76,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.37,0.59,0.61,0.78,0.86,0.82,0.4,0.59,0.52,1.17,0.15,1.63,1.08,0.4,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.28,0.2,0.31,0.43,0.58,0.73,0.07,0.08,0.44,0.7,0.1,0.93,0.74,0.19,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.24,0.71,0.41,0.58,0.7,1.02,0.18,0.23,0.56,1.15,0.48,0.56,0.62,0.66,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.26,0.53,0.49,0.55,0.77,0.81,0.39,0.22,0.51,0.9,0.69,1.02,0.5,0.5,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.28,0.6,0.4,0.69,0.7,0.9,0.34,0.23,0.54,1.33,0.72,1.04,0.62,0.48,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.22,0.72,0.6,0.7,0.77,1.01,0.42,0.26,0.51,1.16,0.98,1.05,0.6,0.5,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.21,0.65,0.54,0.68,0.51,0.94,0.39,0.18,0.49,0.86,0.84,0.94,0.51,0.46,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.22,0.49,0.44,0.64,0.48,0.86,0.19,0.38,0.58,0.58,0.65,0.79,0.52,0.49,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.26,0.45,0.39,0.73,0.59,0.93,0.07,0.36,0.53,0.57,0.61,0.68,0.56,0.49,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.32,0.71,0.7,0.76,0.82,1.06,0.45,0.62,0.58,1.28,0.74,0.84,0.71,0.82,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.26,0.55,0.57,0.55,0.71,0.73,0.34,0.59,0.44,1.15,0.52,0.77,0.6,0.49,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.25,0.65,0.71,0.7,0.92,0.99,0.49,0.71,0.52,1.34,0.62,0.92,0.81,0.69,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.45,0.66,0.71,0.63,0.71,0.87,0.48,1.01,0.44,1.48,0.98,0.99,0.85,0.73,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.22,0.11,0.39,0.19,0.23,0.16,0.03,0.48,0.13,0.62,0.48,0.47,0.29,0.17,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.25,0.41,0.63,0.29,0.48,0.28,0.24,0.73,0.19,1.08,0.86,0.73,0.36,0.23,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.2,0.38,0.6,0.35,0.34,0.77,0.25,0.57,0.16,1.25,0.79,1.04,0.38,0.48,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.34,0.61,0.69,0.49,0.54,1.02,0.28,0.79,0.24,1.22,0.92,1.04,0.7,0.56,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.43,0.44,0.6,0.48,0.47,1,0.12,0.26,0.39,1.21,0.61,0.78,0.77,0.51,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.44,0.55,0.76,0.57,0.83,0.98,0.42,0.79,0.46,1.02,0.59,1.17,0.74,0.44,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.31,0.44,0.49,0.49,0.22,0.65,0.52,0.63,0.34,1.02,0.62,0.92,0.68,0.32,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.28,0.42,0.38,0.34,0.62,0.59,0.38,0.57,0.3,0.82,0.58,0.76,0.55,0.17,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.2,0.29,0.27,0.32,0.29,0.45,0.24,0.95,0.18,0.94,0.68,0.79,0.54,0.18,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.15,0.38,0.3,0.35,0.24,0.67,0.22,0.81,0.23,0.99,0.74,0.79,0.47,0.2,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.14,0.3,0.28,0.21,0.26,0.73,0.2,0.91,0.21,0.88,0.69,0.66,0.37,0.3,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.31,0.63,0.56,0.46,0.32,0.92,0.29,0.92,0.35,1.2,0.86,0.8,0.54,0.35,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.33,0.71,0.51,0.51,0.38,0.81,0.33,0.71,0.32,1.29,0.64,0.79,0.54,0.37,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.23,0.68,0.47,0.42,0.41,0.8,0.35,0.75,0.32,0.81,0.75,0.7,0.6,0.36,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.31,0.5,0.56,0.5,0.38,0.93,0.17,0.69,0.37,0.93,0.44,0.57,0.65,0.25,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.26,0.82,0.63,0.54,0.51,0.83,0.39,0.92,0.37,1.23,0.88,0.82,0.58,0.44,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.33,0.56,0.51,0.4,0.44,0.79,0.36,0.62,0.43,1.14,0.71,0.8,0.46,0.34,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.2,0.16,0.46,0.21,0.18,0.4,0.02,0.34,0.2,0.41,0.21,0.32,0.23,0.11,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.39,0.43,0.83,0.57,0.45,0.68,0.06,0.55,0.61,0.36,0.13,0.46,0.4,0.26,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.28,0.53,0.91,0.55,0.48,0.83,0.04,0.9,0.45,1.06,0.26,1.16,0.58,0.37,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.19,0.45,0.69,0.12,0.2,0.71,0.63,0.91,0.4,0.91,0.42,0.94,0.48,0.29,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.14,0.41,0.3,0.12,0.18,0.53,0.31,0.51,0.29,0.78,0.21,0.55,0.38,0.41,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.25,0.53,0.24,0.13,0.13,0.62,0.32,0.49,0.18,0.68,0.38,0.46,0.51,0.25,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.43,0.82,0.47,0.56,0.28,0.72,0.46,0.57,0.32,0.77,0.62,0.53,0.46,0.35,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.39,0.74,0.5,0.77,0.26,0.7,0.75,0.84,0.38,1.43,0.86,0.43,0.59,0.34,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.34,1.91,0.63,0.6,0.26,0.67,1.01,0.88,0.43,1.33,0.88,0.58,0.53,0.34,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.22,2.61,0.56,0.42,0.35,0.37,1.03,0.67,0.56,1.04,0.74,0.43,0.2,0.38,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.39,1.61,0.64,0.75,0.26,0.42,1.21,0.75,0.57,0.98,0.64,0.53,0.35,0.4,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.4,0.58,0.54,0.76,0.26,0.57,0.86,0.8,0.76,1.01,0.46,0.5,0.57,0.43,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.44,2.81,0.39,0.7,0.22,0.66,1.01,0.72,0.73,1.27,0.59,0.56,0.65,0.36,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.37,2.8,0.41,0.69,0.13,0.6,1,0.7,0.67,1.13,0.59,0.57,0.48,0.31,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.45,3.49,0.38,1.21,0.19,0.5,1.31,0.63,1.09,1.13,0.5,0.63,0.61,0.4,0.49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.41,2.75,0.44,0.97,0.19,0.48,1.19,1.11,0.76,1.1,0.39,0.74,0.58,0.43,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.41,2.74,0.43,0.87,0.11,0.49,0.92,1.03,0.69,1.06,0.33,0.75,0.57,0.33,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.48,2.66,0.45,0.97,0.21,0.52,0.71,0.92,0.74,0.96,0.34,0.86,0.54,0.35,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.42,3.62,0.52,1.05,0.28,0.77,0.94,1.07,0.84,1.78,0.51,1.1,0.62,0.52,0.61,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.44,2.85,0.6,0.93,0.28,0.68,0.56,0.95,0.81,1.57,0.47,0.87,0.68,0.44,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.43,1.86,0.63,0.74,0.32,0.66,0.78,0.97,0.77,1.44,0.4,0.76,0.72,0.3,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.41,2.6,0.46,0.72,0.26,0.64,0.82,0.82,0.71,1.32,0.43,0.67,0.75,0.39,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.43,2.71,0.64,0.8,0.32,0.5,0.88,0.99,0.73,1.21,0.41,0.68,0.69,0.38,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.53,2.4,0.73,0.85,0.25,0.84,0.83,0.93,1.08,1.37,0.39,0.8,0.76,0.37,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.5,2.4,0.63,0.94,0.18,0.75,0.75,1.16,0.77,1.18,0.38,0.89,0.57,0.26,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.52,1.85,0.72,0.72,0.17,0.91,0.96,0.95,0.81,1.2,0.36,0.75,0.44,0.37,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.52,1.38,0.52,0.6,0.36,0.52,0.75,0.99,0.64,0.95,0.27,0.9,0.49,0.32,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.42,1.02,0.51,0.6,0.26,0.4,0.42,0.98,0.71,0.8,0.19,0.69,0.44,0.26,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.53,1.08,0.59,0.56,0.38,0.62,0.69,1.4,0.71,1.18,0.28,0.82,0.46,0.41,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.36,0.77,0.41,0.53,0.21,0.63,0.5,1.02,0.65,1.16,0.26,0.68,0.47,0.45,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.37,0.49,0.35,0.56,0.16,0.63,0.46,0.99,0.73,1.33,0.08,0.77,0.56,0.4,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.39,0.68,0.42,0.49,0.25,0.65,0.6,1.61,0.72,1.46,0.18,1.02,0.54,0.47,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.43,0.54,0.42,0.54,0.17,0.63,0.56,1.44,0.71,1.32,0.15,1.06,0.46,0.74,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.44,0.56,0.45,0.49,0.27,0.86,0.68,1.28,0.67,1.25,0.23,0.99,0.43,0.84,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.38,0.65,0.54,0.56,0.23,0.52,0.71,1.61,0.75,1.22,0.2,0.93,0.33,0.78,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.41,0.7,0.77,0.59,0.33,0.76,0.83,1.76,0.83,1.46,0.38,0.99,0.41,0.58,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
