age_CE,180011_raw,180012_raw,180021_raw,180022_raw,180031_raw,180032_raw,180041_raw,180042_raw,180051_raw,180052_raw,180061_raw,180062_raw,180071_raw,180072_raw,180081_raw,180082_raw,180091_raw,180092_raw,180101_raw,180011_raw_outlier_flag,180012_raw_outlier_flag,180021_raw_outlier_flag,180022_raw_outlier_flag,180031_raw_outlier_flag,180032_raw_outlier_flag,180041_raw_outlier_flag,180042_raw_outlier_flag,180051_raw_outlier_flag,180052_raw_outlier_flag,180061_raw_outlier_flag,180062_raw_outlier_flag,180071_raw_outlier_flag,180072_raw_outlier_flag,180081_raw_outlier_flag,180082_raw_outlier_flag,180091_raw_outlier_flag,180092_raw_outlier_flag,180101_raw_outlier_flag
1632,NA,NA,NA,NA,NA,NA,0.36,0.34,NA,NA,NA,NA,NA,NA,0.96,0.9,NA,0.23,0.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1633,NA,NA,NA,NA,NA,NA,0.32,0.4,NA,NA,NA,NA,NA,NA,1.14,0.96,NA,0.33,0.28,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1634,NA,NA,NA,NA,NA,NA,0.65,0.57,NA,NA,NA,NA,NA,NA,1.11,1.13,1.33,0.3,0.49,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1635,NA,NA,NA,NA,NA,NA,0.89,0.78,NA,NA,NA,NA,NA,NA,1.19,1.45,1.23,0.55,0.65,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1636,NA,NA,NA,NA,NA,NA,0.74,0.68,NA,NA,NA,NA,NA,NA,1.14,1.69,0.89,0.54,0.61,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
1637,NA,NA,NA,NA,NA,NA,1.23,0.68,NA,NA,NA,NA,NA,NA,1,1.04,0.41,0.81,0.51,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1638,NA,NA,NA,NA,NA,NA,1.03,0.63,NA,NA,NA,NA,NA,NA,1.07,1.33,0.49,0.51,0.55,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1639,NA,NA,NA,NA,NA,NA,0.82,0.7,NA,NA,NA,NA,NA,NA,0.94,1.35,1.19,0.46,0.59,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1640,NA,NA,NA,NA,1.27,NA,1.05,0.97,NA,NA,NA,NA,NA,NA,0.93,1.13,1.28,0.58,0.77,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1641,NA,NA,NA,NA,1.34,NA,0.78,1.07,NA,NA,NA,NA,NA,NA,1.03,1.15,1.02,0.68,0.56,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1642,NA,NA,NA,NA,1.15,NA,0.84,0.85,NA,NA,NA,NA,NA,NA,0.9,1.39,0.6,0.68,0.63,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1643,NA,NA,NA,NA,1.5,NA,0.53,0.31,NA,NA,NA,NA,NA,NA,0.66,0.91,0.99,0.41,0.28,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1644,NA,NA,NA,NA,1.72,NA,0.93,0.7,NA,NA,NA,NA,NA,NA,0.75,1,0.89,0.62,0.59,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1645,NA,NA,NA,NA,2.1,NA,1.3,0.8,NA,NA,NA,NA,NA,NA,0.96,0.86,0.65,0.55,0.44,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1646,NA,NA,NA,NA,1.52,NA,0.67,0.47,NA,NA,NA,NA,NA,NA,0.78,0.96,0.81,0.41,0.4,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1647,NA,NA,NA,NA,2.14,NA,1.09,0.77,NA,NA,NA,NA,NA,NA,0.8,1.11,0.13,0.4,0.4,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1648,NA,NA,NA,NA,1.32,NA,0.9,0.5,NA,NA,NA,NA,NA,NA,0.49,1,0.09,0.38,0,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1649,NA,NA,NA,NA,2.02,NA,0.7,0.55,NA,NA,NA,NA,NA,NA,0.88,0.9,0.5,0.43,0.33,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1650,NA,NA,NA,NA,1.79,NA,0.71,0.57,NA,NA,NA,NA,NA,NA,0.48,0.65,0.47,0.56,0.41,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1651,NA,NA,NA,NA,1.97,NA,1.1,0.69,NA,NA,NA,NA,NA,NA,0.65,0.63,0.66,0.71,0.4,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1652,NA,NA,NA,NA,1.71,NA,1,0.77,NA,NA,NA,NA,NA,1.47,0.64,0.68,0.43,0.61,0.36,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,NA,NA,NA,NA,1.34,NA,0.58,0.36,NA,NA,NA,NA,NA,1.11,0.7,0.73,0.33,0.38,0.27,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,NA,NA,NA,NA,1.08,NA,0.18,0,NA,NA,NA,NA,NA,0.29,0.36,0.55,0.13,0.34,0,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,NA,NA,NA,NA,1.79,NA,0.65,0.5,NA,NA,NA,NA,NA,1.06,0.7,0.82,0.49,0.72,0.43,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1656,NA,NA,NA,NA,2.18,1.59,0.63,0.54,NA,NA,NA,NA,NA,1.69,0.73,0.69,0.61,0.6,0.51,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1657,NA,NA,NA,NA,1.42,1.27,0.39,0.35,NA,NA,NA,NA,NA,1.19,0.91,0.75,0.67,0.47,0.25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1658,NA,NA,NA,NA,1.21,1.28,0.22,0.3,NA,NA,NA,NA,NA,0.87,0.93,0.62,0.52,0.39,0.31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,NA,NA,NA,NA,1.3,1.7,0.4,0.5,NA,NA,NA,NA,NA,1.35,0.9,0.81,0.44,0.51,0.46,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1660,NA,NA,NA,NA,1.38,1.77,0.55,0.46,NA,NA,NA,NA,1.59,1.72,0.67,0.69,0.68,0.69,0.42,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1661,NA,NA,NA,NA,1.64,2.54,0.57,0.48,NA,NA,NA,NA,1.65,2.51,0.56,0.56,0.75,0.75,0.5,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,NA,NA,NA,NA,1.26,1.35,0.54,0.35,NA,NA,NA,NA,1.53,2.12,0.62,0.62,0.73,0.5,0.53,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,NA,NA,NA,NA,1.27,1.43,0.58,0.21,NA,NA,NA,NA,1.52,1.76,0.7,0.75,0.71,0.63,0.56,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,NA,NA,NA,NA,1.28,1.46,0.51,0.37,NA,NA,NA,NA,1.12,1.35,0.75,0.87,0.67,0.61,0.57,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,NA,NA,NA,NA,1.36,1.32,0.26,0.16,NA,NA,NA,NA,0.69,0.83,0.29,0.38,0.35,0.31,0.17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1666,NA,NA,NA,NA,1.64,1.55,0.79,0.26,NA,NA,NA,NA,1.11,1.33,0.47,0.56,0.37,0.4,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1667,NA,NA,NA,NA,1.18,1.09,0.74,0.32,NA,NA,NA,NA,0.87,0.98,0.82,0.69,0.44,0.59,0.36,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1668,NA,NA,NA,NA,0.41,0.56,0,0,NA,NA,NA,NA,0.27,0.33,0.38,0.35,0.26,0.2,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,NA,NA,NA,NA,0.74,0.97,0.28,0.15,NA,NA,NA,NA,0.52,0.59,0.7,0.47,0.24,0.46,0.33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,NA,NA,NA,NA,0.29,0.42,0.09,0.07,NA,NA,NA,NA,0.24,0.21,0.26,0.2,0,0.2,0.02,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,NA,NA,NA,NA,0.58,1.02,0.25,0.14,NA,NA,NA,NA,0.78,0.85,0.36,0.39,0.32,0.43,0.17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,NA,NA,NA,NA,1.07,1.54,0.68,0.38,NA,NA,NA,NA,1.13,0.99,0.63,0.76,0.47,0.51,0.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,NA,NA,NA,NA,1.27,1.59,0.7,0.46,NA,NA,NA,NA,1.15,0.76,0.66,0.74,0.77,0.67,0.21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,NA,NA,NA,NA,1.44,1.89,0.77,0.72,NA,NA,NA,NA,1.29,1.75,0.71,0.76,0.4,1.05,0.36,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,NA,NA,NA,NA,0.71,1.12,0.17,0.22,NA,NA,NA,NA,0.77,0.86,0.53,0.34,0.14,0.4,0.16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,NA,NA,NA,NA,0.9,1.22,0.31,0.49,NA,NA,NA,NA,0.56,0.8,0.54,0.37,0.27,0.55,0.43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1677,NA,NA,NA,NA,1.02,1.3,0.47,0.84,NA,NA,NA,NA,0.77,0.8,0.64,0.43,0.64,0.6,0.23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1678,NA,NA,NA,NA,0.55,0.63,0.25,0.38,NA,NA,NA,NA,0.73,0.59,0.3,0.17,0.57,0.46,0.05,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1679,NA,NA,NA,NA,0.42,0.44,0.23,0.21,NA,NA,NA,NA,0.53,0.37,0.07,0.19,0.31,0.4,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1680,NA,NA,NA,NA,0.86,1.17,1.04,0.85,NA,NA,NA,NA,1.15,1.03,0.51,0.67,0.81,0.74,0.36,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1681,NA,NA,NA,NA,0.86,1.15,1.31,0.99,NA,NA,NA,NA,0.81,0.97,0.59,0.67,0.85,0.69,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1682,NA,NA,NA,NA,0.81,0.95,1.25,1.01,NA,NA,NA,NA,0.64,0.95,0.58,0.64,0.74,0.72,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1683,NA,NA,NA,NA,0.95,1.44,1.64,1.12,NA,NA,NA,NA,0.74,1.72,0.62,0.55,0.72,0.76,0.46,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1684,NA,NA,NA,NA,0.45,0.8,0.83,0.55,NA,NA,NA,NA,0.48,1.03,0.53,0.36,0.35,0.46,0.18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,NA,NA,NA,NA,0.44,0.7,0.73,0.21,NA,NA,NA,NA,0.65,0.96,0.54,0.45,0.25,0.26,0.2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1686,NA,NA,NA,NA,0.48,0.44,0.76,0.33,NA,NA,NA,NA,0.8,0.93,0.4,0.36,0.28,0.37,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1687,NA,NA,NA,NA,1.03,1.43,1.61,1.38,NA,NA,NA,NA,2.02,1.72,0.76,0.78,0.8,0.91,0.55,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1688,NA,NA,NA,NA,1.04,1.06,1.35,1.44,NA,NA,NA,NA,1.93,1.88,0.5,0.33,0.46,0.7,0.31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1689,NA,NA,NA,NA,1.57,1.34,1.51,1.77,NA,NA,NA,NA,2.08,2.28,0.47,0.38,0.71,1.05,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1690,NA,NA,NA,NA,1.51,1.35,1.84,1.64,NA,NA,NA,NA,1.14,1.69,0.87,0.62,1.06,0.99,0.35,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,NA,NA,NA,NA,1.33,1.27,1.46,1.38,NA,NA,NA,NA,1.43,2.2,0.65,0.61,1.12,0.78,0.57,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,NA,NA,NA,NA,1.49,1.35,1.84,1.94,NA,NA,NA,NA,1.82,2.15,0.63,0.65,1.7,1.27,0.51,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1693,NA,NA,NA,NA,1,0.83,0.93,0.99,NA,NA,NA,NA,1.04,1.33,0.52,0.51,1.2,1.03,0.52,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,NA,NA,NA,NA,0.7,0.66,0.63,0.61,NA,NA,NA,NA,0.74,0.64,0.35,0.43,0.84,0.8,0.09,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,NA,NA,NA,NA,1.17,1.06,1.28,1.04,NA,NA,NA,NA,1.41,1.25,0.55,0.6,1.34,1.22,0.48,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,NA,NA,NA,NA,1.02,0.88,1.11,0.92,NA,NA,NA,NA,1.4,1.11,0.44,0.37,1.04,0.94,0.43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,NA,NA,NA,NA,0.82,0.94,0.79,0.64,NA,NA,NA,NA,1.28,1.03,0.26,0.28,1.05,1.04,0.18,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,NA,NA,NA,NA,0.96,1.19,1.19,1.15,NA,NA,NA,NA,1.31,1.04,0.48,0.45,1.04,1.08,0.45,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,NA,NA,NA,NA,0.93,0.78,1.17,1.25,NA,NA,NA,NA,1.21,1.09,0.57,0.59,1.09,1.03,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,NA,NA,NA,NA,0.44,0.59,0.52,0.54,NA,NA,NA,NA,0.79,0.6,0.29,0.24,0.6,0.64,0.09,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,NA,NA,NA,NA,0.85,0.88,1.11,0.87,NA,NA,NA,NA,1.38,1.11,0.53,0.5,1.11,1.17,0.42,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,NA,NA,NA,NA,0.56,0.72,0.55,0.45,NA,NA,NA,NA,1,0.88,0.38,0.4,0.83,0.82,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,NA,NA,NA,NA,0.23,0.33,0.3,0.25,NA,NA,NA,NA,0.61,0.67,0.26,0.18,0.52,0.58,0.12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1704,NA,NA,NA,NA,0.37,0.52,0.21,0.24,NA,NA,NA,NA,0.82,0.81,0.26,0.27,0.75,0.88,0.06,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,NA,NA,NA,NA,0.9,0.96,0.71,0.88,NA,NA,NA,NA,1.47,1.29,0.5,0.47,1.36,1.36,0.49,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,NA,NA,NA,NA,0.71,0.66,0.61,0.92,NA,NA,NA,NA,1.38,1.51,0.4,0.35,1.36,1.13,0.46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,NA,NA,NA,NA,0.41,0.54,0.4,0.4,NA,NA,NA,NA,0.77,0.8,0.26,0.2,0.48,0.69,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,NA,NA,NA,NA,0.66,0.92,0.51,0.68,NA,NA,NA,NA,0.92,1.1,0.44,0.41,0.73,0.9,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,NA,NA,NA,NA,1.08,1.22,0.73,1.02,NA,NA,NA,NA,1.22,1.23,0.53,0.41,1.45,1.23,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,NA,NA,NA,NA,1.18,0.91,0.86,1.17,NA,NA,NA,NA,1.48,1.54,0.64,0.58,1.88,1.25,0.42,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1711,NA,NA,NA,NA,0.6,0.58,0.93,0.63,NA,NA,NA,NA,0.95,0.94,0.41,0.38,1.48,0.97,0.26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,NA,NA,NA,NA,0.97,1.2,1.23,0.95,NA,NA,NA,NA,1.14,1.3,0.61,0.54,1.24,1.22,0.59,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,NA,NA,NA,NA,0.62,0.59,1.02,0.85,NA,NA,NA,NA,0.87,0.92,0.46,0.37,1.24,1.08,0.35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,NA,NA,NA,NA,0.55,0.7,0.92,0.67,NA,NA,NA,NA,1,1.05,0.45,0.35,0.68,0.85,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,NA,NA,NA,NA,0.42,0.54,0.68,0.32,NA,NA,NA,NA,0.6,0.67,0.52,0.34,0.52,0.75,0.22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,NA,NA,NA,NA,0.66,0.63,0.6,0.37,NA,NA,NA,NA,0.98,0.83,0.28,0.19,0.63,0.71,0.2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,NA,NA,NA,NA,0.76,0.87,1.06,0.7,NA,NA,NA,NA,1.42,1.37,0.4,0.3,0.73,0.8,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,NA,NA,NA,NA,0.68,0.8,1.05,0.77,NA,NA,NA,NA,1.14,1.39,0.47,0.35,1.1,1.19,0.47,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,NA,NA,NA,NA,0.87,1.23,1.18,0.89,NA,NA,NA,NA,1.24,1.29,0.67,0.61,1.3,1.21,0.44,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,NA,NA,NA,NA,0.89,0.99,1.19,0.92,NA,NA,NA,NA,1.3,1.29,0.64,0.53,1.99,1.41,0.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1721,NA,NA,NA,NA,0.73,0.64,0.7,0.73,NA,NA,NA,NA,0.79,0.94,0.25,0.23,0.87,1.02,0.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,NA,NA,NA,NA,0.41,0.43,0.16,0.37,NA,NA,NA,NA,0.67,0.68,0.02,0,0.53,0.72,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,NA,NA,NA,NA,0.85,0.8,0.6,1.03,NA,NA,NA,NA,1.11,1.11,0.58,0.42,1.21,1.24,0.62,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
