age_CE,LSG01A_raw,LSG01B_raw,LSG03A_raw,LSG03B_raw,LSG04A_raw,LSG04B1_raw,LSG04B2_raw,LSG06A_raw,LSG06B_raw,LSG07A1_raw,LSG07A2_raw,LSG09A_raw,LSG09B_raw,LSG13A1_raw,LSG13A2_raw,LSG14A_raw,LSG14B_raw,LSG01A_raw_outlier_flag,LSG01B_raw_outlier_flag,LSG03A_raw_outlier_flag,LSG03B_raw_outlier_flag,LSG04A_raw_outlier_flag,LSG04B1_raw_outlier_flag,LSG04B2_raw_outlier_flag,LSG06A_raw_outlier_flag,LSG06B_raw_outlier_flag,LSG07A1_raw_outlier_flag,LSG07A2_raw_outlier_flag,LSG09A_raw_outlier_flag,LSG09B_raw_outlier_flag,LSG13A1_raw_outlier_flag,LSG13A2_raw_outlier_flag,LSG14A_raw_outlier_flag,LSG14B_raw_outlier_flag
1791,0.62,2.56,0.63,0.87,1.08,0.75,NA,1.33,2.77,NA,0.6,0.73,0.56,0.69,NA,0.68,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1792,0.73,2.63,0.98,1.05,1.35,0.72,NA,1.38,2.47,NA,0.63,0.94,0.43,0.6,NA,0.59,1.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1793,0.47,2.24,0.83,0.9,1.33,0.59,NA,0.89,1.7,NA,0.63,0.95,0.56,0.53,NA,0.57,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1794,NA,2.52,0.67,1.07,1.23,0.53,NA,0.83,1.17,NA,0.52,1.23,0.36,0.53,NA,0.47,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1795,NA,2.23,0.59,1.03,1.06,0.64,NA,0.88,1.2,NA,0.43,1.11,0.48,0.83,NA,0.52,1.06,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1796,NA,1.96,0.74,0.82,1.06,0.25,NA,0.88,1.22,NA,0.62,1.18,0.48,0.7,NA,0.48,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1797,NA,2.52,0.9,0.91,1.04,0.42,NA,1.15,1.52,NA,0.69,1.38,0.43,1.38,NA,0.72,1.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE
1798,NA,2.8,1.05,0.89,0.93,0.39,NA,1.16,1.49,NA,0.77,1.5,0.61,1.62,NA,0.9,1.57,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,TRUE
1799,NA,2.42,0.85,1.03,1.05,0.47,NA,0.93,0.99,NA,0.7,1.44,0.52,1.69,NA,0.71,1.07,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1800,NA,2.46,0.88,0.94,0.97,0.47,NA,1.01,1,NA,0.75,1.51,0.5,1.91,NA,0.78,1.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE
1801,NA,2.18,0.7,0.73,1.05,0.65,NA,0.75,0.93,NA,0.79,1.28,0.58,1.69,NA,0.61,1.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1802,NA,1.75,0.71,1,0.94,0.78,NA,0.64,0.86,NA,1.02,1.31,0.66,1.54,NA,0.58,1.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1803,NA,2.16,0.78,1.04,1.01,1.26,NA,0.68,0.98,NA,0.93,1.24,0.57,1.34,NA,0.6,1.09,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1804,NA,2.17,0.82,0.83,1.08,1.44,NA,0.73,1.28,NA,0.81,1.01,0.82,1.29,NA,0.57,1.08,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1805,NA,1.91,0.66,0.58,1.02,1.33,NA,0.74,0.78,NA,0.74,0.91,0.72,1.36,NA,0.46,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1806,NA,1.96,0.62,0.86,0.88,1.17,NA,0.64,0.83,NA,0.71,0.82,0.81,0.82,NA,0.57,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1807,NA,2.02,0.64,1.27,0.97,1.25,NA,0.8,1.44,NA,0.66,0.57,0.73,0.96,NA,0.61,1.01,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1808,NA,1.94,0.56,1.54,0.98,1.36,NA,0.67,0.95,NA,0.67,0.51,0.43,0.74,NA,0.51,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1809,NA,1.84,0.72,1.12,0.92,1.29,NA,0.91,1.04,NA,0.66,0.67,0.43,0.96,NA,0.54,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1810,NA,1.91,0.73,1.2,1.12,1.84,NA,0.78,0.99,NA,0.96,0.65,0.4,0.74,NA,0.64,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1811,NA,1.82,1.08,0.93,1.03,2.41,NA,0.82,1.05,NA,0.93,0.63,0.44,0.79,NA,0.75,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1812,NA,1.78,0.99,0.89,1.18,1.88,NA,0.8,0.84,NA,0.81,0.42,0.19,0.73,NA,0.4,0.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1813,NA,1.9,1.1,0.96,1.23,1.53,NA,0.9,0.6,NA,0.86,0.58,0.43,0.57,NA,0.46,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1814,NA,1.92,1.22,1.13,1.33,1.68,NA,1.19,0.8,NA,0.92,0.58,0.36,0.66,NA,0.74,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1815,NA,1.55,1.14,0.92,1.22,1.38,NA,0.94,0.58,NA,0.72,0.52,0.39,0.68,NA,0.74,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1816,NA,1.6,0.85,0.78,1.21,1.37,NA,0.88,0.65,NA,0.67,0.55,0.42,0.46,NA,0.79,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1817,NA,1.32,0.87,0.87,1.13,0.91,NA,0.85,0.5,NA,0.61,0.53,0.2,0.53,NA,0.51,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1818,NA,1.36,0.72,0.87,0.99,0.98,NA,0.89,0.43,NA,0.53,0.29,0.4,0.41,NA,0.69,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1819,NA,1.38,0.85,0.68,0.98,1.42,NA,0.7,0.43,NA,0.7,0.53,0.43,0.42,NA,0.7,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1820,NA,1.3,1.01,0.9,0.94,1.12,NA,0.97,0.77,NA,0.54,0.58,0.34,0.45,NA,0.9,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1821,NA,1.26,1.11,0.91,1.08,1.08,NA,1,0.63,NA,0.59,0.56,0.18,0.38,NA,0.59,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1822,NA,1.52,1.11,0.88,1.34,1.12,NA,1.25,0.81,NA,0.54,0.43,0.44,0.3,NA,0.79,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1823,NA,1.37,1.17,0.83,1.41,1.25,NA,1.34,0.87,NA,0.68,0.39,0.33,0.47,NA,0.64,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1824,NA,1.5,1.31,0.89,1.27,1.19,NA,1.29,0.94,NA,0.74,0.4,0.41,0.46,NA,0.71,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1825,NA,1.71,1.24,0.77,1.35,1.33,NA,1.23,1,NA,0.93,0.51,0.5,0.37,NA,0.77,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1826,NA,1.96,1.32,0.93,1.65,1.71,NA,1.3,1.26,NA,0.87,0.52,0.6,0.55,NA,0.76,0.77,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1827,NA,1.71,1.21,0.7,1.53,1.49,NA,0.9,0.79,NA,0.81,0.49,0.56,0.54,NA,0.69,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1828,NA,1.53,1.02,0.62,1.38,1.41,NA,1.04,0.68,NA,0.61,0.45,0.38,0.53,NA,0.54,0.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1829,NA,1.9,1.14,0.64,1.25,1.29,NA,0.89,0.38,NA,0.81,0.36,0.49,0.47,NA,0.54,0.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1830,NA,1.49,1.2,0.84,1.62,1.22,NA,1,0.72,NA,0.78,0.48,0.57,0.84,NA,0.71,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1831,NA,1.54,1.41,0.67,1.51,1.43,NA,1.15,0.97,NA,1.01,0.42,0.48,0.96,NA,0.88,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1832,NA,1.84,1.39,0.97,1.64,1.89,NA,1.38,1.29,NA,0.97,0.52,0.7,0.88,NA,0.93,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1833,NA,1.14,1.12,0.59,1.3,1.23,NA,0.92,0.84,NA,0.9,0.41,0.64,0.61,NA,0.69,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1834,NA,1.42,0.99,0.64,1.31,1.27,NA,0.88,0.65,NA,0.8,0.33,0.6,0.57,NA,0.61,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1835,NA,1.71,1.05,0.56,1.15,1.35,NA,0.97,0.94,NA,0.97,0.31,0.57,0.67,NA,0.85,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1836,NA,1.55,0.91,0.72,1.23,1.22,NA,1.01,0.91,NA,0.83,0.41,0.64,0.42,NA,0.85,0.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1837,NA,1.77,0.89,0.65,1.25,1.23,NA,1,1.06,NA,0.84,0.44,0.59,0.45,NA,0.87,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1838,NA,1.64,0.96,0.6,1.23,1.21,NA,0.89,0.96,NA,0.82,0.47,0.51,0.5,NA,0.83,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1839,NA,1.77,0.81,0.66,1.21,0.95,NA,0.91,0.76,NA,1,0.41,0.57,0.45,NA,0.69,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1840,NA,1.83,0.86,0.63,1,0.96,NA,0.93,0.37,NA,0.63,0.35,0.66,0.38,NA,0.61,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1841,NA,1.76,0.81,0.47,0.63,0.66,NA,0.55,0.08,NA,0.76,0.17,0.4,0.16,NA,0.62,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1842,NA,1.96,1.08,0.69,1.03,0.96,NA,1.19,0.52,NA,0.78,0.38,0.77,0.24,NA,0.62,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1843,NA,1.77,1.06,0.73,0.8,1,NA,1.08,0.52,NA,0.8,0.26,0.62,0.36,NA,0.54,0.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1844,NA,1.79,0.99,0.6,0.77,1.17,NA,1.04,0.71,NA,0.52,0.3,0.6,0.42,NA,0.55,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1845,NA,2.03,1.03,0.77,1.05,1.1,NA,1.24,0.82,NA,0.8,0.35,0.66,0.42,NA,0.63,0.84,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1846,NA,1.69,0.94,0.81,0.84,1.09,NA,1.06,0.76,NA,0.55,0.24,0.54,0.4,NA,0.55,0.84,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1847,NA,1.96,1.19,0.37,0.09,0.82,NA,1.06,0.64,NA,0.75,0.49,0.62,NA,NA,0.34,0.53,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1848,NA,1.79,1.44,0.77,0.97,0.94,NA,1.04,0.82,NA,1,0.43,0.53,NA,NA,0.69,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1849,NA,1.58,1.76,1.1,1.08,1.27,NA,1.08,0.84,NA,1.06,0.62,0.71,NA,0.32,0.8,1.1,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1850,NA,1.68,1.35,0.94,1.05,1.05,NA,1.03,0.79,NA,1.18,0.53,0.74,NA,0.51,0.67,1.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1851,NA,1.41,1.3,0.86,1.07,0.71,NA,0.9,0.72,NA,1.13,0.6,0.47,NA,0.35,0.43,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1852,NA,1.74,1.55,1.19,1.56,1.03,NA,1.2,0.7,NA,1.22,0.5,0.91,NA,0.42,0.65,1.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1853,NA,1.42,1.61,1.26,1.32,0.89,NA,1.2,0.76,NA,1.06,0.6,0.6,NA,0.77,0.7,0.98,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1854,NA,1.63,1.62,1.5,0.9,0.74,NA,0.86,0.47,NA,0.78,0.6,0.34,NA,0.53,0.41,0.56,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1855,NA,1.75,1.38,1.8,1.23,0.82,NA,0.96,0.85,NA,0.94,0.62,0.54,NA,0.62,0.56,0.72,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1856,NA,1.48,1.24,1.57,1.2,0.73,NA,1.1,0.99,NA,0.9,0.63,0.59,NA,0.81,0.58,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1857,NA,1.81,1.43,1.79,1.5,0.57,NA,0.81,0.15,NA,0.76,0.7,0.6,NA,0.9,0.74,0.78,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1858,NA,1.57,1.18,1.5,0.95,0.22,NA,1.32,0.82,NA,1.06,0.59,0.47,NA,0.47,0.57,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1859,NA,1.31,1.14,1.2,0.8,NA,NA,1.16,1.7,NA,1.06,0.6,0.51,NA,0.66,0.45,0.84,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1860,NA,1.53,1.05,1.03,0.94,NA,NA,1.12,1.52,NA,1.1,0.55,0.43,NA,0.69,0.51,0.8,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1861,NA,1.51,0.87,0.76,0.94,NA,NA,0.91,1.44,NA,1.05,0.35,0.44,NA,0.65,0.47,0.93,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1862,NA,1.35,0.86,1.05,0.66,NA,NA,0.78,1.22,NA,1.18,0.46,0.39,NA,0.67,0.45,0.71,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1863,NA,1.45,0.88,1.08,0.84,NA,NA,1.08,1.2,NA,1.02,0.37,0.52,NA,0.67,0.55,0.67,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1864,NA,1.41,0.9,0.91,1.01,NA,NA,0.95,1.45,NA,1,0.38,0.42,NA,0.63,0.48,0.69,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1865,NA,1.19,0.86,1.13,0.73,NA,0.42,0.83,1.05,NA,0.95,0.21,0.38,NA,0.67,0.43,0.64,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1866,NA,1.58,0.75,1.04,0.91,NA,0.6,0.95,1.14,NA,0.98,0.23,0.41,NA,0.64,0.48,0.65,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1867,NA,1.41,0.79,1.06,0.64,NA,0.6,0.71,1.29,NA,1.16,0.27,0.49,NA,0.67,0.47,0.62,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1868,NA,1.14,0.89,1.33,0.64,NA,0.78,0.81,1.05,NA,0.98,0.2,0.44,NA,0.9,0.32,0.41,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1869,NA,1.31,0.87,1.3,0.91,NA,1.08,0.84,1.39,NA,0.96,0.29,0.59,NA,0.88,0.3,0.53,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1870,NA,1.16,0.74,1.29,0.92,NA,1.3,0.9,1.27,NA,0.98,0.34,0.71,NA,0.67,0.28,0.46,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1871,NA,1.06,0.59,1.11,0.83,NA,1.36,0.75,0.81,NA,0.82,NA,0.69,NA,0.49,0.41,0.46,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1872,NA,0.68,0.7,0.95,0.74,NA,0.83,0.63,1.07,NA,0.46,NA,0.41,NA,0.66,0.58,0.3,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1873,NA,0.61,0.54,1.03,0.61,NA,0.9,0.69,0.39,NA,0.43,NA,0.61,NA,0.64,0.63,0.3,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1874,NA,0.75,0.61,0.93,0.6,NA,0.88,0.57,0.36,NA,0.49,NA,0.5,NA,0.79,0.58,0.4,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1875,NA,0.8,0.59,1.01,0.45,NA,0.79,0.68,0.64,NA,0.47,NA,0.77,NA,0.99,0.61,0.61,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1876,NA,0.96,1.91,1.57,0.75,NA,0.66,0.49,0.35,NA,0.77,NA,0.41,NA,0.96,0.68,0.39,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1877,NA,0.92,1.35,1.36,0.76,NA,0.76,0.85,0.73,NA,1.03,NA,0.54,NA,0.9,0.87,0.84,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1878,NA,1.7,1.32,1.15,0.67,NA,0.76,0.72,0.77,NA,0.85,NA,0.5,NA,1.05,0.8,1.2,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1879,NA,1.62,1.1,1.06,0.84,NA,0.71,0.83,1.05,NA,0.91,NA,0.6,NA,0.74,0.86,1.01,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1880,NA,1.6,1.19,1.21,0.83,NA,0.68,0.87,0.8,NA,0.89,NA,0.58,NA,0.89,0.87,0.91,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1881,NA,1.89,1.15,1.34,0.85,NA,0.9,0.99,1.13,NA,0.94,NA,0.88,NA,1,1.13,1.14,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1882,NA,1.2,0.97,1.27,1.01,NA,1.07,0.75,1.01,NA,1.08,NA,0.85,NA,0.78,1.1,0.97,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1883,NA,1.03,0.95,1.27,1.16,NA,1.38,0.87,1.94,NA,1.06,NA,1.1,NA,0.79,0.86,0.99,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1884,NA,0.88,0.98,1.37,1.29,NA,1.46,0.88,2.03,NA,0.97,NA,0.98,NA,0.71,1.14,1.07,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
