"","years","Tag","Ring_width(mm)","LongW","LongE","LatN","LatS"
"364",1647,"LSWL1",NA,-113.1207,-112.9285,44.9181,44.7155
"365",1648,"LSWL1",NA,-113.1207,-112.9285,44.9181,44.7155
"366",1649,"LSWL1",0.608,-113.1207,-112.9285,44.9181,44.7155
"367",1650,"LSWL1",0.7225,-113.1207,-112.9285,44.9181,44.7155
"368",1651,"LSWL1",0.8475,-113.1207,-112.9285,44.9181,44.7155
"369",1652,"LSWL1",0.8615,-113.1207,-112.9285,44.9181,44.7155
"370",1653,"LSWL1",0.742,-113.1207,-112.9285,44.9181,44.7155
"371",1654,"LSWL1",0.6265,-113.1207,-112.9285,44.9181,44.7155
"372",1655,"LSWL1",0.7385,-113.1207,-112.9285,44.9181,44.7155
"373",1656,"LSWL1",0.943,-113.1207,-112.9285,44.9181,44.7155
"374",1657,"LSWL1",0.901,-113.1207,-112.9285,44.9181,44.7155
"375",1658,"LSWL1",0.9205,-113.1207,-112.9285,44.9181,44.7155
"376",1659,"LSWL1",0.804,-113.1207,-112.9285,44.9181,44.7155
"377",1660,"LSWL1",0.7295,-113.1207,-112.9285,44.9181,44.7155
"378",1661,"LSWL1",0.7255,-113.1207,-112.9285,44.9181,44.7155
"379",1662,"LSWL1",0.7615,-113.1207,-112.9285,44.9181,44.7155
"380",1663,"LSWL1",0.7685,-113.1207,-112.9285,44.9181,44.7155
"381",1664,"LSWL1",0.675,-113.1207,-112.9285,44.9181,44.7155
"382",1665,"LSWL1",0.847,-113.1207,-112.9285,44.9181,44.7155
"383",1666,"LSWL1",0.7955,-113.1207,-112.9285,44.9181,44.7155
"384",1667,"LSWL1",0.8095,-113.1207,-112.9285,44.9181,44.7155
"385",1668,"LSWL1",0.642,-113.1207,-112.9285,44.9181,44.7155
"386",1669,"LSWL1",0.783,-113.1207,-112.9285,44.9181,44.7155
"387",1670,"LSWL1",0.649,-113.1207,-112.9285,44.9181,44.7155
"388",1671,"LSWL1",0.6815,-113.1207,-112.9285,44.9181,44.7155
"389",1672,"LSWL1",1.1125,-113.1207,-112.9285,44.9181,44.7155
"390",1673,"LSWL1",0.677,-113.1207,-112.9285,44.9181,44.7155
"391",1674,"LSWL1",0.6275,-113.1207,-112.9285,44.9181,44.7155
"392",1675,"LSWL1",0.6515,-113.1207,-112.9285,44.9181,44.7155
"393",1676,"LSWL1",0.5635,-113.1207,-112.9285,44.9181,44.7155
"394",1677,"LSWL1",0.587,-113.1207,-112.9285,44.9181,44.7155
"395",1678,"LSWL1",0.643,-113.1207,-112.9285,44.9181,44.7155
"396",1679,"LSWL1",0.7465,-113.1207,-112.9285,44.9181,44.7155
"397",1680,"LSWL1",0.6445,-113.1207,-112.9285,44.9181,44.7155
"398",1681,"LSWL1",0.678,-113.1207,-112.9285,44.9181,44.7155
"399",1682,"LSWL1",0.676,-113.1207,-112.9285,44.9181,44.7155
"400",1683,"LSWL1",0.8205,-113.1207,-112.9285,44.9181,44.7155
"401",1684,"LSWL1",0.8625,-113.1207,-112.9285,44.9181,44.7155
"402",1685,"LSWL1",0.6535,-113.1207,-112.9285,44.9181,44.7155
"403",1686,"LSWL1",0.574,-113.1207,-112.9285,44.9181,44.7155
"404",1687,"LSWL1",0.5425,-113.1207,-112.9285,44.9181,44.7155
"405",1688,"LSWL1",0.508,-113.1207,-112.9285,44.9181,44.7155
"406",1689,"LSWL1",0.597,-113.1207,-112.9285,44.9181,44.7155
"407",1690,"LSWL1",0.592,-113.1207,-112.9285,44.9181,44.7155
"408",1691,"LSWL1",0.643,-113.1207,-112.9285,44.9181,44.7155
"409",1692,"LSWL1",0.6775,-113.1207,-112.9285,44.9181,44.7155
"410",1693,"LSWL1",0.5315,-113.1207,-112.9285,44.9181,44.7155
"411",1694,"LSWL1",0.4895,-113.1207,-112.9285,44.9181,44.7155
"412",1695,"LSWL1",0.4385,-113.1207,-112.9285,44.9181,44.7155
"413",1696,"LSWL1",0.426,-113.1207,-112.9285,44.9181,44.7155
"414",1697,"LSWL1",0.455,-113.1207,-112.9285,44.9181,44.7155
"415",1698,"LSWL1",0.3575,-113.1207,-112.9285,44.9181,44.7155
"416",1699,"LSWL1",0.2875,-113.1207,-112.9285,44.9181,44.7155
"417",1700,"LSWL1",0.286,-113.1207,-112.9285,44.9181,44.7155
"418",1701,"LSWL1",0.311,-113.1207,-112.9285,44.9181,44.7155
"419",1702,"LSWL1",0.3345,-113.1207,-112.9285,44.9181,44.7155
"420",1703,"LSWL1",0.3075,-113.1207,-112.9285,44.9181,44.7155
"421",1704,"LSWL1",0.3295,-113.1207,-112.9285,44.9181,44.7155
"422",1705,"LSWL1",0.306,-113.1207,-112.9285,44.9181,44.7155
"423",1706,"LSWL1",0.3785,-113.1207,-112.9285,44.9181,44.7155
"424",1707,"LSWL1",0.349,-113.1207,-112.9285,44.9181,44.7155
"425",1708,"LSWL1",0.3265,-113.1207,-112.9285,44.9181,44.7155
"426",1709,"LSWL1",0.3375,-113.1207,-112.9285,44.9181,44.7155
"427",1710,"LSWL1",0.4485,-113.1207,-112.9285,44.9181,44.7155
"428",1711,"LSWL1",0.496,-113.1207,-112.9285,44.9181,44.7155
"429",1712,"LSWL1",0.511,-113.1207,-112.9285,44.9181,44.7155
"430",1713,"LSWL1",0.5005,-113.1207,-112.9285,44.9181,44.7155
"431",1714,"LSWL1",0.4345,-113.1207,-112.9285,44.9181,44.7155
"432",1715,"LSWL1",0.4065,-113.1207,-112.9285,44.9181,44.7155
"433",1716,"LSWL1",0.4505,-113.1207,-112.9285,44.9181,44.7155
"434",1717,"LSWL1",0.485,-113.1207,-112.9285,44.9181,44.7155
"435",1718,"LSWL1",0.449,-113.1207,-112.9285,44.9181,44.7155
"436",1719,"LSWL1",0.44,-113.1207,-112.9285,44.9181,44.7155
"437",1720,"LSWL1",0.5305,-113.1207,-112.9285,44.9181,44.7155
"438",1721,"LSWL1",0.5175,-113.1207,-112.9285,44.9181,44.7155
"439",1722,"LSWL1",0.4895,-113.1207,-112.9285,44.9181,44.7155
"440",1723,"LSWL1",0.4705,-113.1207,-112.9285,44.9181,44.7155
"441",1724,"LSWL1",0.432,-113.1207,-112.9285,44.9181,44.7155
"442",1725,"LSWL1",0.52,-113.1207,-112.9285,44.9181,44.7155
"443",1726,"LSWL1",0.5325,-113.1207,-112.9285,44.9181,44.7155
"444",1727,"LSWL1",0.342,-113.1207,-112.9285,44.9181,44.7155
"445",1728,"LSWL1",0.3535,-113.1207,-112.9285,44.9181,44.7155
"446",1729,"LSWL1",0.5355,-113.1207,-112.9285,44.9181,44.7155
"447",1730,"LSWL1",0.519,-113.1207,-112.9285,44.9181,44.7155
"448",1731,"LSWL1",0.5045,-113.1207,-112.9285,44.9181,44.7155
"449",1732,"LSWL1",0.5,-113.1207,-112.9285,44.9181,44.7155
"450",1733,"LSWL1",0.5475,-113.1207,-112.9285,44.9181,44.7155
"451",1734,"LSWL1",0.5445,-113.1207,-112.9285,44.9181,44.7155
"452",1735,"LSWL1",0.5935,-113.1207,-112.9285,44.9181,44.7155
"453",1736,"LSWL1",0.4575,-113.1207,-112.9285,44.9181,44.7155
"454",1737,"LSWL1",0.5765,-113.1207,-112.9285,44.9181,44.7155
"455",1738,"LSWL1",0.65,-113.1207,-112.9285,44.9181,44.7155
"456",1739,"LSWL1",0.634,-113.1207,-112.9285,44.9181,44.7155
"457",1740,"LSWL1",0.5505,-113.1207,-112.9285,44.9181,44.7155
"458",1741,"LSWL1",0.494,-113.1207,-112.9285,44.9181,44.7155
"459",1742,"LSWL1",0.593,-113.1207,-112.9285,44.9181,44.7155
"460",1743,"LSWL1",0.541,-113.1207,-112.9285,44.9181,44.7155
"461",1744,"LSWL1",0.543,-113.1207,-112.9285,44.9181,44.7155
"462",1745,"LSWL1",0.3835,-113.1207,-112.9285,44.9181,44.7155
"463",1746,"LSWL1",0.347,-113.1207,-112.9285,44.9181,44.7155
"464",1747,"LSWL1",0.3445,-113.1207,-112.9285,44.9181,44.7155
"465",1748,"LSWL1",0.307,-113.1207,-112.9285,44.9181,44.7155
"466",1749,"LSWL1",0.338,-113.1207,-112.9285,44.9181,44.7155
"467",1750,"LSWL1",0.3435,-113.1207,-112.9285,44.9181,44.7155
"468",1751,"LSWL1",0.3745,-113.1207,-112.9285,44.9181,44.7155
"469",1752,"LSWL1",0.3745,-113.1207,-112.9285,44.9181,44.7155
"470",1753,"LSWL1",0.3805,-113.1207,-112.9285,44.9181,44.7155
"471",1754,"LSWL1",0.3155,-113.1207,-112.9285,44.9181,44.7155
"472",1755,"LSWL1",0.296,-113.1207,-112.9285,44.9181,44.7155
"473",1756,"LSWL1",0.2715,-113.1207,-112.9285,44.9181,44.7155
"474",1757,"LSWL1",0.322,-113.1207,-112.9285,44.9181,44.7155
"475",1758,"LSWL1",0.3775,-113.1207,-112.9285,44.9181,44.7155
"476",1759,"LSWL1",0.285,-113.1207,-112.9285,44.9181,44.7155
"477",1760,"LSWL1",0.3215,-113.1207,-112.9285,44.9181,44.7155
"478",1761,"LSWL1",0.292,-113.1207,-112.9285,44.9181,44.7155
"479",1762,"LSWL1",0.2945,-113.1207,-112.9285,44.9181,44.7155
"480",1763,"LSWL1",0.274,-113.1207,-112.9285,44.9181,44.7155
"481",1764,"LSWL1",0.265,-113.1207,-112.9285,44.9181,44.7155
"482",1765,"LSWL1",0.276,-113.1207,-112.9285,44.9181,44.7155
"483",1766,"LSWL1",0.3325,-113.1207,-112.9285,44.9181,44.7155
"484",1767,"LSWL1",0.3175,-113.1207,-112.9285,44.9181,44.7155
"485",1768,"LSWL1",0.3765,-113.1207,-112.9285,44.9181,44.7155
"486",1769,"LSWL1",0.3275,-113.1207,-112.9285,44.9181,44.7155
"487",1770,"LSWL1",0.33,-113.1207,-112.9285,44.9181,44.7155
"488",1771,"LSWL1",0.3225,-113.1207,-112.9285,44.9181,44.7155
"489",1772,"LSWL1",0.331,-113.1207,-112.9285,44.9181,44.7155
"490",1773,"LSWL1",0.2815,-113.1207,-112.9285,44.9181,44.7155
"491",1774,"LSWL1",0.3355,-113.1207,-112.9285,44.9181,44.7155
"492",1775,"LSWL1",0.323,-113.1207,-112.9285,44.9181,44.7155
"493",1776,"LSWL1",0.4085,-113.1207,-112.9285,44.9181,44.7155
"494",1777,"LSWL1",0.429,-113.1207,-112.9285,44.9181,44.7155
"495",1778,"LSWL1",0.469,-113.1207,-112.9285,44.9181,44.7155
"496",1779,"LSWL1",0.407,-113.1207,-112.9285,44.9181,44.7155
"497",1780,"LSWL1",0.3485,-113.1207,-112.9285,44.9181,44.7155
"498",1781,"LSWL1",0.339,-113.1207,-112.9285,44.9181,44.7155
"499",1782,"LSWL1",0.299,-113.1207,-112.9285,44.9181,44.7155
"500",1783,"LSWL1",0.272,-113.1207,-112.9285,44.9181,44.7155
"501",1784,"LSWL1",0.2725,-113.1207,-112.9285,44.9181,44.7155
"502",1785,"LSWL1",0.339,-113.1207,-112.9285,44.9181,44.7155
"503",1786,"LSWL1",0.3885,-113.1207,-112.9285,44.9181,44.7155
"504",1787,"LSWL1",0.3785,-113.1207,-112.9285,44.9181,44.7155
"505",1788,"LSWL1",0.428,-113.1207,-112.9285,44.9181,44.7155
"506",1789,"LSWL1",0.3565,-113.1207,-112.9285,44.9181,44.7155
"507",1790,"LSWL1",0.2985,-113.1207,-112.9285,44.9181,44.7155
"508",1791,"LSWL1",0.309,-113.1207,-112.9285,44.9181,44.7155
"509",1792,"LSWL1",0.3015,-113.1207,-112.9285,44.9181,44.7155
"510",1793,"LSWL1",0.325,-113.1207,-112.9285,44.9181,44.7155
"511",1794,"LSWL1",0.29,-113.1207,-112.9285,44.9181,44.7155
"512",1795,"LSWL1",0.314,-113.1207,-112.9285,44.9181,44.7155
"513",1796,"LSWL1",0.3215,-113.1207,-112.9285,44.9181,44.7155
"514",1797,"LSWL1",0.325,-113.1207,-112.9285,44.9181,44.7155
"515",1798,"LSWL1",0.3135,-113.1207,-112.9285,44.9181,44.7155
"516",1799,"LSWL1",0.2615,-113.1207,-112.9285,44.9181,44.7155
"517",1800,"LSWL1",0.2595,-113.1207,-112.9285,44.9181,44.7155
"518",1801,"LSWL1",0.306,-113.1207,-112.9285,44.9181,44.7155
"519",1802,"LSWL1",0.3075,-113.1207,-112.9285,44.9181,44.7155
"520",1803,"LSWL1",0.35,-113.1207,-112.9285,44.9181,44.7155
"521",1804,"LSWL1",0.311,-113.1207,-112.9285,44.9181,44.7155
"522",1805,"LSWL1",0.275,-113.1207,-112.9285,44.9181,44.7155
"523",1806,"LSWL1",0.3065,-113.1207,-112.9285,44.9181,44.7155
"524",1807,"LSWL1",0.2675,-113.1207,-112.9285,44.9181,44.7155
"525",1808,"LSWL1",0.228,-113.1207,-112.9285,44.9181,44.7155
"526",1809,"LSWL1",0.261,-113.1207,-112.9285,44.9181,44.7155
"527",1810,"LSWL1",0.229,-113.1207,-112.9285,44.9181,44.7155
"528",1811,"LSWL1",0.2345,-113.1207,-112.9285,44.9181,44.7155
"529",1812,"LSWL1",0.2,-113.1207,-112.9285,44.9181,44.7155
"530",1813,"LSWL1",0.284,-113.1207,-112.9285,44.9181,44.7155
"531",1814,"LSWL1",0.2415,-113.1207,-112.9285,44.9181,44.7155
"532",1815,"LSWL1",0.2625,-113.1207,-112.9285,44.9181,44.7155
"533",1816,"LSWL1",0.276,-113.1207,-112.9285,44.9181,44.7155
"534",1817,"LSWL1",0.2865,-113.1207,-112.9285,44.9181,44.7155
"535",1818,"LSWL1",0.3565,-113.1207,-112.9285,44.9181,44.7155
"536",1819,"LSWL1",0.359,-113.1207,-112.9285,44.9181,44.7155
"537",1820,"LSWL1",0.335,-113.1207,-112.9285,44.9181,44.7155
"538",1821,"LSWL1",0.283,-113.1207,-112.9285,44.9181,44.7155
"539",1822,"LSWL1",0.251,-113.1207,-112.9285,44.9181,44.7155
"540",1823,"LSWL1",0.2395,-113.1207,-112.9285,44.9181,44.7155
"541",1824,"LSWL1",0.1945,-113.1207,-112.9285,44.9181,44.7155
"542",1825,"LSWL1",0.1925,-113.1207,-112.9285,44.9181,44.7155
"543",1826,"LSWL1",0.198,-113.1207,-112.9285,44.9181,44.7155
"544",1827,"LSWL1",0.2415,-113.1207,-112.9285,44.9181,44.7155
"545",1828,"LSWL1",0.2355,-113.1207,-112.9285,44.9181,44.7155
"546",1829,"LSWL1",0.2655,-113.1207,-112.9285,44.9181,44.7155
"547",1830,"LSWL1",0.309,-113.1207,-112.9285,44.9181,44.7155
"548",1831,"LSWL1",0.291,-113.1207,-112.9285,44.9181,44.7155
"549",1832,"LSWL1",0.2305,-113.1207,-112.9285,44.9181,44.7155
"550",1833,"LSWL1",0.2625,-113.1207,-112.9285,44.9181,44.7155
"551",1834,"LSWL1",0.2595,-113.1207,-112.9285,44.9181,44.7155
"552",1835,"LSWL1",0.2565,-113.1207,-112.9285,44.9181,44.7155
"553",1836,"LSWL1",0.2745,-113.1207,-112.9285,44.9181,44.7155
"554",1837,"LSWL1",0.25,-113.1207,-112.9285,44.9181,44.7155
"555",1838,"LSWL1",0.192,-113.1207,-112.9285,44.9181,44.7155
"556",1839,"LSWL1",0.2225,-113.1207,-112.9285,44.9181,44.7155
"557",1840,"LSWL1",0.2705,-113.1207,-112.9285,44.9181,44.7155
"558",1841,"LSWL1",0.2625,-113.1207,-112.9285,44.9181,44.7155
"559",1842,"LSWL1",0.262,-113.1207,-112.9285,44.9181,44.7155
"560",1843,"LSWL1",0.281,-113.1207,-112.9285,44.9181,44.7155
"561",1844,"LSWL1",0.2575,-113.1207,-112.9285,44.9181,44.7155
"562",1845,"LSWL1",0.247,-113.1207,-112.9285,44.9181,44.7155
"563",1846,"LSWL1",0.246,-113.1207,-112.9285,44.9181,44.7155
"564",1847,"LSWL1",0.1885,-113.1207,-112.9285,44.9181,44.7155
"565",1848,"LSWL1",0.2005,-113.1207,-112.9285,44.9181,44.7155
"566",1849,"LSWL1",0.186,-113.1207,-112.9285,44.9181,44.7155
"567",1850,"LSWL1",0.2325,-113.1207,-112.9285,44.9181,44.7155
"568",1851,"LSWL1",0.263,-113.1207,-112.9285,44.9181,44.7155
"569",1852,"LSWL1",0.22,-113.1207,-112.9285,44.9181,44.7155
"570",1853,"LSWL1",0.265,-113.1207,-112.9285,44.9181,44.7155
"571",1854,"LSWL1",0.2825,-113.1207,-112.9285,44.9181,44.7155
"572",1855,"LSWL1",0.306,-113.1207,-112.9285,44.9181,44.7155
"573",1856,"LSWL1",0.3325,-113.1207,-112.9285,44.9181,44.7155
"574",1857,"LSWL1",0.3435,-113.1207,-112.9285,44.9181,44.7155
"575",1858,"LSWL1",0.31,-113.1207,-112.9285,44.9181,44.7155
"576",1859,"LSWL1",0.3275,-113.1207,-112.9285,44.9181,44.7155
"577",1860,"LSWL1",0.3475,-113.1207,-112.9285,44.9181,44.7155
"578",1861,"LSWL1",0.3935,-113.1207,-112.9285,44.9181,44.7155
"579",1862,"LSWL1",0.319,-113.1207,-112.9285,44.9181,44.7155
"580",1863,"LSWL1",0.268,-113.1207,-112.9285,44.9181,44.7155
"581",1864,"LSWL1",0.2535,-113.1207,-112.9285,44.9181,44.7155
"582",1865,"LSWL1",0.304,-113.1207,-112.9285,44.9181,44.7155
"583",1866,"LSWL1",0.393,-113.1207,-112.9285,44.9181,44.7155
"584",1867,"LSWL1",0.3405,-113.1207,-112.9285,44.9181,44.7155
"585",1868,"LSWL1",0.3625,-113.1207,-112.9285,44.9181,44.7155
"586",1869,"LSWL1",0.306,-113.1207,-112.9285,44.9181,44.7155
"587",1870,"LSWL1",0.3185,-113.1207,-112.9285,44.9181,44.7155
"588",1871,"LSWL1",0.347,-113.1207,-112.9285,44.9181,44.7155
"589",1872,"LSWL1",0.279,-113.1207,-112.9285,44.9181,44.7155
"590",1873,"LSWL1",0.2965,-113.1207,-112.9285,44.9181,44.7155
"591",1874,"LSWL1",0.3205,-113.1207,-112.9285,44.9181,44.7155
"592",1875,"LSWL1",0.3135,-113.1207,-112.9285,44.9181,44.7155
"593",1876,"LSWL1",0.346,-113.1207,-112.9285,44.9181,44.7155
"594",1877,"LSWL1",0.3435,-113.1207,-112.9285,44.9181,44.7155
"595",1878,"LSWL1",0.3555,-113.1207,-112.9285,44.9181,44.7155
"596",1879,"LSWL1",0.291,-113.1207,-112.9285,44.9181,44.7155
"597",1880,"LSWL1",0.3155,-113.1207,-112.9285,44.9181,44.7155
"598",1881,"LSWL1",0.3185,-113.1207,-112.9285,44.9181,44.7155
"599",1882,"LSWL1",0.4115,-113.1207,-112.9285,44.9181,44.7155
"600",1883,"LSWL1",0.3585,-113.1207,-112.9285,44.9181,44.7155
"601",1884,"LSWL1",0.287,-113.1207,-112.9285,44.9181,44.7155
"602",1885,"LSWL1",0.2965,-113.1207,-112.9285,44.9181,44.7155
"603",1886,"LSWL1",0.3145,-113.1207,-112.9285,44.9181,44.7155
"604",1887,"LSWL1",0.2705,-113.1207,-112.9285,44.9181,44.7155
"605",1888,"LSWL1",0.255,-113.1207,-112.9285,44.9181,44.7155
"606",1889,"LSWL1",0.2825,-113.1207,-112.9285,44.9181,44.7155
"607",1890,"LSWL1",0.2695,-113.1207,-112.9285,44.9181,44.7155
"608",1891,"LSWL1",0.277,-113.1207,-112.9285,44.9181,44.7155
"609",1892,"LSWL1",0.28,-113.1207,-112.9285,44.9181,44.7155
"610",1893,"LSWL1",0.325,-113.1207,-112.9285,44.9181,44.7155
"611",1894,"LSWL1",0.287,-113.1207,-112.9285,44.9181,44.7155
"612",1895,"LSWL1",0.2895,-113.1207,-112.9285,44.9181,44.7155
"613",1896,"LSWL1",0.2925,-113.1207,-112.9285,44.9181,44.7155
"614",1897,"LSWL1",0.3265,-113.1207,-112.9285,44.9181,44.7155
"615",1898,"LSWL1",0.3645,-113.1207,-112.9285,44.9181,44.7155
"616",1899,"LSWL1",0.311,-113.1207,-112.9285,44.9181,44.7155
"617",1900,"LSWL1",0.3,-113.1207,-112.9285,44.9181,44.7155
"618",1901,"LSWL1",0.277,-113.1207,-112.9285,44.9181,44.7155
"619",1902,"LSWL1",0.285,-113.1207,-112.9285,44.9181,44.7155
"620",1903,"LSWL1",0.3145,-113.1207,-112.9285,44.9181,44.7155
"621",1904,"LSWL1",0.3295,-113.1207,-112.9285,44.9181,44.7155
"622",1905,"LSWL1",0.265,-113.1207,-112.9285,44.9181,44.7155
"623",1906,"LSWL1",0.2445,-113.1207,-112.9285,44.9181,44.7155
"624",1907,"LSWL1",0.2775,-113.1207,-112.9285,44.9181,44.7155
"625",1908,"LSWL1",0.289,-113.1207,-112.9285,44.9181,44.7155
"626",1909,"LSWL1",0.331,-113.1207,-112.9285,44.9181,44.7155
"627",1910,"LSWL1",0.396,-113.1207,-112.9285,44.9181,44.7155
"628",1911,"LSWL1",0.317,-113.1207,-112.9285,44.9181,44.7155
"629",1912,"LSWL1",0.322,-113.1207,-112.9285,44.9181,44.7155
"630",1913,"LSWL1",0.3125,-113.1207,-112.9285,44.9181,44.7155
"631",1914,"LSWL1",0.275,-113.1207,-112.9285,44.9181,44.7155
"632",1915,"LSWL1",0.234,-113.1207,-112.9285,44.9181,44.7155
"633",1916,"LSWL1",0.2735,-113.1207,-112.9285,44.9181,44.7155
"634",1917,"LSWL1",0.335,-113.1207,-112.9285,44.9181,44.7155
"635",1918,"LSWL1",0.28,-113.1207,-112.9285,44.9181,44.7155
"636",1919,"LSWL1",0.221,-113.1207,-112.9285,44.9181,44.7155
"637",1920,"LSWL1",0.229,-113.1207,-112.9285,44.9181,44.7155
"638",1921,"LSWL1",0.2625,-113.1207,-112.9285,44.9181,44.7155
"639",1922,"LSWL1",0.2265,-113.1207,-112.9285,44.9181,44.7155
"640",1923,"LSWL1",0.1845,-113.1207,-112.9285,44.9181,44.7155
"641",1924,"LSWL1",0.2325,-113.1207,-112.9285,44.9181,44.7155
"642",1925,"LSWL1",0.2365,-113.1207,-112.9285,44.9181,44.7155
"643",1926,"LSWL1",0.2655,-113.1207,-112.9285,44.9181,44.7155
"644",1927,"LSWL1",0.294,-113.1207,-112.9285,44.9181,44.7155
"645",1928,"LSWL1",0.28,-113.1207,-112.9285,44.9181,44.7155
"646",1929,"LSWL1",0.314,-113.1207,-112.9285,44.9181,44.7155
"647",1930,"LSWL1",0.255,-113.1207,-112.9285,44.9181,44.7155
"648",1931,"LSWL1",0.2785,-113.1207,-112.9285,44.9181,44.7155
"649",1932,"LSWL1",0.2945,-113.1207,-112.9285,44.9181,44.7155
"650",1933,"LSWL1",0.325,-113.1207,-112.9285,44.9181,44.7155
"651",1934,"LSWL1",0.384,-113.1207,-112.9285,44.9181,44.7155
"652",1935,"LSWL1",0.351,-113.1207,-112.9285,44.9181,44.7155
"653",1936,"LSWL1",0.3465,-113.1207,-112.9285,44.9181,44.7155
"654",1937,"LSWL1",0.3105,-113.1207,-112.9285,44.9181,44.7155
"655",1938,"LSWL1",0.373,-113.1207,-112.9285,44.9181,44.7155
"656",1939,"LSWL1",0.3375,-113.1207,-112.9285,44.9181,44.7155
"657",1940,"LSWL1",0.289,-113.1207,-112.9285,44.9181,44.7155
"658",1941,"LSWL1",0.2445,-113.1207,-112.9285,44.9181,44.7155
"659",1942,"LSWL1",0.2275,-113.1207,-112.9285,44.9181,44.7155
"660",1943,"LSWL1",0.228,-113.1207,-112.9285,44.9181,44.7155
"661",1944,"LSWL1",0.2055,-113.1207,-112.9285,44.9181,44.7155
"662",1945,"LSWL1",0.209,-113.1207,-112.9285,44.9181,44.7155
"663",1946,"LSWL1",0.189,-113.1207,-112.9285,44.9181,44.7155
"664",1947,"LSWL1",0.2225,-113.1207,-112.9285,44.9181,44.7155
"665",1948,"LSWL1",0.2145,-113.1207,-112.9285,44.9181,44.7155
"666",1949,"LSWL1",0.198,-113.1207,-112.9285,44.9181,44.7155
"667",1950,"LSWL1",0.201,-113.1207,-112.9285,44.9181,44.7155
"668",1951,"LSWL1",0.175,-113.1207,-112.9285,44.9181,44.7155
"669",1952,"LSWL1",0.2005,-113.1207,-112.9285,44.9181,44.7155
"670",1953,"LSWL1",0.243,-113.1207,-112.9285,44.9181,44.7155
"671",1954,"LSWL1",0.241,-113.1207,-112.9285,44.9181,44.7155
"672",1955,"LSWL1",0.2685,-113.1207,-112.9285,44.9181,44.7155
"673",1956,"LSWL1",0.2665,-113.1207,-112.9285,44.9181,44.7155
"674",1957,"LSWL1",0.241,-113.1207,-112.9285,44.9181,44.7155
"675",1958,"LSWL1",0.248,-113.1207,-112.9285,44.9181,44.7155
"676",1959,"LSWL1",0.282,-113.1207,-112.9285,44.9181,44.7155
"677",1960,"LSWL1",0.309,-113.1207,-112.9285,44.9181,44.7155
"678",1961,"LSWL1",0.252,-113.1207,-112.9285,44.9181,44.7155
"679",1962,"LSWL1",0.272,-113.1207,-112.9285,44.9181,44.7155
"680",1963,"LSWL1",0.3145,-113.1207,-112.9285,44.9181,44.7155
"681",1964,"LSWL1",0.3215,-113.1207,-112.9285,44.9181,44.7155
"682",1965,"LSWL1",0.3025,-113.1207,-112.9285,44.9181,44.7155
"683",1966,"LSWL1",0.2955,-113.1207,-112.9285,44.9181,44.7155
"684",1967,"LSWL1",0.2745,-113.1207,-112.9285,44.9181,44.7155
"685",1968,"LSWL1",0.243,-113.1207,-112.9285,44.9181,44.7155
"686",1969,"LSWL1",0.2545,-113.1207,-112.9285,44.9181,44.7155
"687",1970,"LSWL1",0.281,-113.1207,-112.9285,44.9181,44.7155
"688",1971,"LSWL1",0.3005,-113.1207,-112.9285,44.9181,44.7155
"689",1972,"LSWL1",0.2895,-113.1207,-112.9285,44.9181,44.7155
"690",1973,"LSWL1",0.292,-113.1207,-112.9285,44.9181,44.7155
"691",1974,"LSWL1",0.3135,-113.1207,-112.9285,44.9181,44.7155
"692",1975,"LSWL1",0.339,-113.1207,-112.9285,44.9181,44.7155
"693",1976,"LSWL1",0.344,-113.1207,-112.9285,44.9181,44.7155
"694",1977,"LSWL1",0.339,-113.1207,-112.9285,44.9181,44.7155
"695",1978,"LSWL1",0.363,-113.1207,-112.9285,44.9181,44.7155
"696",1979,"LSWL1",0.35,-113.1207,-112.9285,44.9181,44.7155
"697",1980,"LSWL1",0.3335,-113.1207,-112.9285,44.9181,44.7155
"698",1981,"LSWL1",0.329,-113.1207,-112.9285,44.9181,44.7155
"699",1982,"LSWL1",0.307,-113.1207,-112.9285,44.9181,44.7155
"700",1983,"LSWL1",0.3095,-113.1207,-112.9285,44.9181,44.7155
"701",1984,"LSWL1",0.321,-113.1207,-112.9285,44.9181,44.7155
"702",1985,"LSWL1",0.338,-113.1207,-112.9285,44.9181,44.7155
"703",1986,"LSWL1",0.34,-113.1207,-112.9285,44.9181,44.7155
"704",1987,"LSWL1",0.3595,-113.1207,-112.9285,44.9181,44.7155
"705",1988,"LSWL1",0.341,-113.1207,-112.9285,44.9181,44.7155
"706",1989,"LSWL1",0.323,-113.1207,-112.9285,44.9181,44.7155
"707",1990,"LSWL1",0.286,-113.1207,-112.9285,44.9181,44.7155
"708",1991,"LSWL1",0.2895,-113.1207,-112.9285,44.9181,44.7155
"709",1992,"LSWL1",0.2835,-113.1207,-112.9285,44.9181,44.7155
"710",1993,"LSWL1",0.2805,-113.1207,-112.9285,44.9181,44.7155
"711",1994,"LSWL1",0.3055,-113.1207,-112.9285,44.9181,44.7155
"712",1995,"LSWL1",0.2935,-113.1207,-112.9285,44.9181,44.7155
"713",1996,"LSWL1",0.3095,-113.1207,-112.9285,44.9181,44.7155
"714",1997,"LSWL1",0.2935,-113.1207,-112.9285,44.9181,44.7155
"715",1998,"LSWL1",0.2895,-113.1207,-112.9285,44.9181,44.7155
"716",1999,"LSWL1",0.2665,-113.1207,-112.9285,44.9181,44.7155
