age_CE,COT01A_raw,COT02A_raw,COT03A_raw,COT03B_raw,COT05A_raw,COT05B_raw,COT07A_raw,COT09A_raw,COT10A_raw,COT11A_raw,COT12A_raw,COT12B_raw,COT13A_raw,COT14A_raw,COT15A_raw,COT17A_raw,COT19A_raw,COT01A_raw_outlier_flag,COT02A_raw_outlier_flag,COT03A_raw_outlier_flag,COT03B_raw_outlier_flag,COT05A_raw_outlier_flag,COT05B_raw_outlier_flag,COT07A_raw_outlier_flag,COT09A_raw_outlier_flag,COT10A_raw_outlier_flag,COT11A_raw_outlier_flag,COT12A_raw_outlier_flag,COT12B_raw_outlier_flag,COT13A_raw_outlier_flag,COT14A_raw_outlier_flag,COT15A_raw_outlier_flag,COT17A_raw_outlier_flag,COT19A_raw_outlier_flag
1874,0.332,0.402,0.319,NA,0.333,0.424,NA,NA,NA,NA,0.363,NA,NA,0.545,NA,NA,0.314,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1875,0.213,0.343,0.214,NA,0.34,0.359,NA,NA,NA,NA,0.355,NA,NA,0.397,NA,NA,0.206,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1876,0.282,0.458,0.596,NA,0.416,0.448,NA,NA,NA,NA,0.213,NA,NA,0.64,NA,NA,0.221,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1877,0.338,0.369,0.403,NA,0.559,0.588,NA,NA,NA,NA,0.378,NA,NA,0.956,NA,NA,0.343,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1878,0.401,0.707,0.867,NA,0.887,0.693,NA,NA,NA,NA,0.646,NA,NA,1.079,NA,NA,0.361,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE
1879,0.355,0.701,0.625,NA,0.833,0.689,NA,NA,NA,NA,0.603,NA,NA,0.951,NA,0.611,0.348,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1880,0.253,0.591,0.442,NA,0.541,0.538,NA,NA,NA,NA,0.485,NA,NA,0.64,NA,0.437,0.326,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1881,0.255,0.647,0.485,NA,0.447,0.494,NA,NA,NA,NA,0.326,NA,NA,0.798,NA,0.448,0.348,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1882,0.33,0.595,0.623,NA,0.498,0.52,NA,NA,NA,NA,0.408,NA,NA,0.726,NA,0.403,0.329,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1883,0.271,0.392,0.305,NA,0.428,0.457,NA,NA,NA,NA,0.429,NA,NA,0.477,NA,0.414,0.286,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1884,0.23,0.416,0.361,NA,0.541,0.442,NA,NA,NA,NA,0.434,NA,NA,0.66,NA,0.338,0.333,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1885,0.239,0.35,0.241,NA,0.462,0.493,NA,NA,NA,NA,0.391,NA,NA,0.454,NA,0.458,0.222,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1886,0.342,0.556,0.456,NA,0.713,0.674,NA,NA,NA,NA,0.417,NA,NA,0.492,NA,0.37,0.353,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1887,0.215,0.324,0.411,NA,0.484,0.354,NA,NA,NA,NA,0.391,NA,NA,0.441,NA,0.402,0.353,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1888,0.217,0.393,0.376,NA,0.539,0.428,NA,NA,NA,NA,0.226,NA,NA,0.402,NA,0.251,0.191,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1889,0.289,0.391,0.546,NA,0.454,0.541,NA,NA,NA,NA,0.32,NA,NA,0.684,NA,0.444,0.348,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1890,0.31,0.332,0.616,NA,0.601,0.621,NA,NA,NA,NA,0.426,NA,NA,0.6,NA,0.53,0.386,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1891,0.458,0.5,0.819,NA,0.638,0.712,NA,NA,NA,NA,0.481,NA,NA,0.704,NA,0.57,0.579,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1892,0.331,0.348,0.473,NA,0.507,0.635,NA,NA,NA,NA,0.46,NA,NA,0.694,NA,0.487,0.417,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1893,0.224,0.272,0.356,NA,0.507,0.63,NA,NA,NA,NA,0.412,NA,NA,0.431,NA,0.388,0.259,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1894,0.377,0.419,0.365,NA,0.762,0.951,NA,NA,NA,NA,0.303,NA,NA,0.456,NA,0.58,0.428,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1895,0.402,0.309,0.42,NA,0.512,0.524,NA,NA,NA,NA,0.376,NA,NA,0.42,NA,0.326,0.454,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1896,0.439,0.427,0.444,NA,0.597,0.822,NA,NA,NA,NA,0.428,NA,NA,0.605,NA,0.458,0.349,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1897,0.276,0.339,0.32,NA,0.403,0.674,NA,NA,NA,NA,0.222,NA,NA,0.395,NA,0.381,0.252,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1898,0.201,0.253,0.26,NA,0.374,0.436,NA,NA,NA,NA,0.346,NA,NA,0.289,NA,0.291,0.295,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1899,0.469,0.315,0.671,NA,0.805,0.93,NA,NA,NA,NA,0.288,NA,NA,0.574,NA,0.522,0.322,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1900,0.56,0.58,0.573,NA,0.804,1.267,NA,NA,NA,NA,0.522,0.377,NA,0.705,NA,0.581,0.373,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1901,0.58,0.295,0.545,NA,0.719,0.979,NA,NA,NA,NA,0.468,0.217,NA,0.572,NA,0.701,0.402,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1902,0.315,NA,0.712,NA,0.508,0.882,NA,NA,NA,NA,0.585,0.334,NA,0.614,NA,0.681,0.388,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1903,0.652,NA,0.496,NA,0.675,0.662,NA,NA,NA,NA,0.386,0.224,NA,0.444,NA,0.554,0.409,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1904,0.919,NA,0.402,NA,0.702,0.683,NA,NA,NA,NA,0.371,0.324,NA,0.42,NA,0.501,0.478,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1905,0.786,NA,0.305,NA,0.684,0.572,NA,NA,NA,NA,0.428,0.406,NA,0.545,NA,1.052,0.501,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE
1906,0.994,NA,0.489,NA,1.301,0.781,NA,NA,NA,NA,0.638,0.434,NA,0.526,NA,1.083,0.41,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE
1907,0.866,NA,0.5,NA,1.209,0.993,NA,NA,NA,NA,0.754,0.538,NA,0.557,NA,1.47,0.519,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE
1908,0.895,NA,0.366,NA,0.733,0.545,NA,NA,NA,NA,0.423,0.53,NA,0.392,NA,0.925,0.43,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1909,0.59,NA,0.366,NA,0.603,0.606,NA,NA,NA,NA,0.484,0.486,NA,0.35,NA,0.701,0.472,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1910,0.923,NA,0.336,0.446,0.945,0.789,NA,NA,0.201,NA,0.787,0.771,NA,0.544,NA,1.18,0.437,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE
1911,0.776,NA,0.461,0.344,0.801,0.609,NA,NA,0.344,NA,0.635,0.584,NA,0.428,NA,0.941,0.333,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1912,0.597,NA,0.364,0.299,0.767,0.497,NA,NA,0.329,NA,0.657,0.638,NA,0.486,NA,0.69,0.267,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1913,0.639,NA,0.407,0.273,0.677,0.69,0.727,NA,0.235,NA,0.547,0.633,NA,0.43,NA,0.759,0.347,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1914,0.666,NA,0.398,0.355,0.728,0.703,0.624,NA,0.534,NA,0.516,0.411,NA,0.442,NA,0.629,0.351,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1915,1.222,NA,0.504,0.594,0.873,0.958,0.857,NA,0.709,NA,0.75,0.629,NA,0.555,NA,0.841,0.503,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1916,0.525,NA,0.571,0.443,0.598,0.612,0.579,NA,0.488,NA,0.419,0.447,NA,0.346,NA,0.635,0.298,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1917,0.719,NA,0.397,0.388,0.543,0.583,0.606,NA,0.472,NA,0.595,0.546,NA,0.354,NA,0.513,0.375,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1918,0.263,NA,0.26,0.236,0.394,0.517,0.366,NA,0.273,NA,0.262,0.3,NA,0.39,NA,0.35,0.295,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1919,0.452,NA,0.864,0.732,0.544,0.732,0.66,NA,0.358,NA,0.472,0.348,NA,0.333,NA,0.325,0.325,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1920,0.447,NA,0.543,0.492,0.571,0.556,0.315,NA,0.349,NA,0.374,0.467,NA,0.464,NA,0.352,0.247,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1921,0.826,NA,1.31,1.237,0.727,0.688,0.622,NA,0.454,NA,0.573,0.381,NA,0.555,NA,0.373,0.375,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1922,0.548,NA,0.689,0.611,0.447,0.485,0.455,NA,0.316,NA,0.397,0.298,NA,0.3,NA,0.445,0.229,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1923,0.607,NA,0.791,0.69,0.569,0.837,0.519,NA,0.317,NA,0.528,0.461,NA,0.428,NA,0.392,0.276,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1924,0.312,NA,0.34,0.354,0.458,0.537,0.365,NA,0.217,NA,0.399,0.416,NA,0.262,NA,0.261,0.276,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1925,0.458,NA,1.31,0.72,0.611,0.749,0.628,NA,0.441,NA,0.658,0.612,NA,0.511,NA,0.406,0.363,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1926,0.514,NA,0.936,0.59,0.537,0.69,0.424,NA,0.469,NA,0.627,0.597,NA,0.261,NA,0.406,0.284,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1927,0.336,NA,0.641,0.432,0.6,0.494,0.513,NA,0.245,NA,0.451,0.427,NA,0.3,NA,0.3,0.298,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1928,0.464,NA,0.559,0.525,0.548,0.617,0.392,NA,0.414,NA,0.575,0.468,NA,0.292,NA,0.431,0.319,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1929,0.298,NA,0.265,0.333,0.417,0.345,0.315,NA,0.252,NA,0.291,0.321,NA,0.26,NA,0.213,0.256,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1930,0.333,NA,0.588,0.532,0.492,0.394,0.47,NA,0.2,NA,0.617,0.572,NA,0.363,NA,0.377,0.293,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1931,0.241,NA,0.396,0.279,0.476,0.458,0.305,NA,0.34,NA,0.432,0.41,NA,0.239,NA,0.291,0.323,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1932,0.277,NA,0.772,0.416,0.628,0.455,0.496,NA,0.307,NA,0.612,0.552,NA,0.351,NA,0.25,0.288,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1933,0.349,NA,0.736,0.451,0.457,0.46,0.498,NA,0.299,NA,0.527,0.586,NA,0.304,NA,0.284,0.267,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1934,0.163,NA,0.771,0.354,0.585,0.399,0.387,NA,0.221,NA,0.462,0.342,NA,0.301,NA,0.459,0.281,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1935,0.333,NA,0.738,0.317,0.636,0.565,0.569,NA,0.38,NA,0.555,0.506,NA,0.345,NA,0.28,0.307,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1936,0.369,NA,0.823,0.369,0.6,0.537,0.451,NA,0.24,NA,0.661,0.579,NA,0.339,NA,0.188,0.382,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1937,0.358,NA,0.647,0.362,0.608,0.664,0.485,NA,0.302,NA,0.55,0.387,NA,0.316,NA,0.315,0.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1938,0.298,NA,0.729,0.477,0.682,0.629,0.514,NA,0.31,NA,0.619,0.406,NA,0.381,NA,0.274,0.575,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1939,0.282,NA,0.538,0.346,0.381,0.446,0.392,NA,0.314,NA,0.421,0.495,NA,0.292,NA,0.193,0.366,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1940,0.381,NA,1.038,0.645,0.639,0.587,0.704,NA,0.402,NA,0.801,0.583,NA,0.391,NA,0.233,0.5,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1941,0.448,NA,0.846,0.552,0.786,0.72,1,NA,0.447,NA,1.065,0.684,NA,0.465,NA,0.305,0.476,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1942,0.428,NA,1.016,0.763,0.792,0.708,1.151,NA,0.342,NA,0.867,0.565,NA,0.475,NA,0.352,0.475,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1943,0.201,NA,0.847,0.523,0.681,0.682,0.989,NA,0.319,NA,0.585,0.479,NA,0.311,NA,0.427,0.433,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1944,0.281,NA,0.814,0.574,0.548,0.681,0.857,NA,0.31,NA,0.496,0.471,NA,0.312,NA,0.28,0.468,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1945,0.404,NA,0.769,0.696,0.606,0.572,0.858,NA,0.303,NA,0.505,0.426,NA,0.272,NA,0.217,0.352,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1946,0.451,NA,0.644,0.472,0.518,0.581,0.651,NA,0.27,NA,0.461,0.437,NA,0.337,NA,0.26,0.411,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1947,0.226,NA,0.465,0.401,0.472,0.518,0.733,NA,0.243,0.758,0.54,0.467,NA,0.315,NA,0.294,0.472,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1948,0.186,NA,0.673,0.549,0.686,0.632,0.884,1.205,0.295,1.548,0.63,0.404,NA,0.512,NA,0.294,0.321,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1949,0.313,NA,0.556,0.36,0.587,0.453,0.913,1.738,0.236,1.139,0.393,0.316,NA,0.249,NA,0.288,0.356,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1950,0.319,NA,0.379,0.341,0.503,0.455,0.777,1.184,0.301,0.739,0.427,0.402,NA,0.263,NA,0.278,0.483,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1951,0.363,NA,0.655,0.547,0.636,0.727,0.833,1.215,0.395,0.736,0.57,0.433,NA,0.417,NA,0.395,0.416,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1952,0.505,NA,0.662,0.405,0.805,0.857,1.326,1.055,0.401,1.784,0.665,0.506,NA,0.306,NA,0.312,0.523,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1953,0.881,NA,0.892,0.955,0.985,1.067,1.706,1.611,0.57,2.01,1.542,0.632,NA,0.37,NA,0.313,0.337,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1954,0.397,NA,0.525,0.547,0.629,0.564,1.211,0.949,0.458,1.293,0.597,0.392,NA,0.204,NA,0.223,0.272,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1955,0.489,NA,0.458,0.468,0.598,0.525,0.92,0.727,0.581,1.08,0.782,0.451,NA,0.345,NA,0.346,0.35,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1956,1.024,NA,0.52,0.583,0.664,0.897,1.104,0.927,0.635,0.847,0.684,0.513,NA,0.372,NA,0.334,0.458,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1957,0.634,NA,0.557,0.562,0.5,0.684,1.319,0.991,0.508,0.749,1.184,0.611,NA,0.341,NA,0.275,0.398,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1958,0.505,NA,0.604,0.671,0.574,0.697,1.28,0.838,0.569,0.538,0.604,0.361,NA,0.242,NA,0.25,0.408,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1959,0.533,NA,0.518,0.454,0.488,0.71,0.995,0.851,0.413,0.693,0.598,0.552,NA,0.156,NA,0.328,0.428,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1960,0.602,NA,0.631,0.736,0.549,0.714,1.128,0.599,0.583,1.064,0.589,0.72,NA,0.496,NA,0.608,0.413,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1961,0.422,NA,0.586,0.545,0.588,0.745,0.861,0.46,0.344,1.159,0.446,0.472,NA,0.298,NA,0.34,0.269,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1962,0.544,NA,0.473,0.326,0.564,0.663,0.788,0.461,0.603,0.951,0.402,0.465,NA,0.487,NA,0.468,0.45,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1963,0.511,NA,0.467,0.396,0.636,0.904,1.129,0.595,0.569,1.166,0.668,0.611,NA,0.314,NA,0.508,0.499,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1964,0.342,NA,0.252,0.183,0.548,0.507,0.563,0.418,0.473,0.479,0.37,0.335,NA,0.245,NA,0.291,0.432,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1965,0.498,NA,0.347,0.858,0.61,0.832,1.465,0.604,0.798,0.659,0.611,0.486,NA,0.262,NA,0.491,0.379,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1966,0.49,NA,0.345,0.644,0.527,0.453,0.768,0.451,0.368,0.64,0.446,0.462,NA,0.229,NA,0.411,0.523,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1967,0.384,NA,0.354,0.481,0.648,0.567,1.029,0.412,0.77,0.593,0.34,0.305,NA,0.244,NA,0.42,0.365,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1968,0.515,NA,0.378,0.367,0.72,0.615,0.73,0.499,0.677,0.562,0.207,0.341,NA,0.275,NA,0.338,0.42,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1969,0.657,NA,0.464,0.462,0.604,0.781,1.078,0.538,0.808,0.76,0.404,0.375,NA,0.358,NA,0.307,0.44,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1970,0.615,NA,0.506,0.483,0.632,0.761,0.944,0.486,0.578,0.722,0.552,0.535,NA,0.258,NA,0.408,0.443,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
