age_CE,PRL011_raw,PRL021_raw,PRL031_raw,PRL041_raw,PRL042_raw,PRL051_raw,PRL052_raw,PRL063_raw,PRL071_raw,PRL074_raw,PRL081_raw,PRL091_raw,PRL111_raw,PRL121_raw,PRL131_raw,PRL132_raw,PRL141_raw,PRL151_raw,PRL161_raw,PRL173_raw,PRL181_raw,PRL192_raw,PRL202_raw,PRL203_raw,PRL211_raw,PRL222_raw,PRL223_raw,PRL231_raw,PRL241_raw,PRL251_raw,PRL271_raw,PRL281_raw,PRL291_raw,PRL301_raw,PRL311_raw,PRL322_raw,PRL331_raw,PRL332_raw,PRL341_raw,PRL342_raw,PRL351_raw,PRL362_raw,PRL363_raw,PRL371_raw,PRL011_raw_outlier_flag,PRL021_raw_outlier_flag,PRL031_raw_outlier_flag,PRL041_raw_outlier_flag,PRL042_raw_outlier_flag,PRL051_raw_outlier_flag,PRL052_raw_outlier_flag,PRL063_raw_outlier_flag,PRL071_raw_outlier_flag,PRL074_raw_outlier_flag,PRL081_raw_outlier_flag,PRL091_raw_outlier_flag,PRL111_raw_outlier_flag,PRL121_raw_outlier_flag,PRL131_raw_outlier_flag,PRL132_raw_outlier_flag,PRL141_raw_outlier_flag,PRL151_raw_outlier_flag,PRL161_raw_outlier_flag,PRL173_raw_outlier_flag,PRL181_raw_outlier_flag,PRL192_raw_outlier_flag,PRL202_raw_outlier_flag,PRL203_raw_outlier_flag,PRL211_raw_outlier_flag,PRL222_raw_outlier_flag,PRL223_raw_outlier_flag,PRL231_raw_outlier_flag,PRL241_raw_outlier_flag,PRL251_raw_outlier_flag,PRL271_raw_outlier_flag,PRL281_raw_outlier_flag,PRL291_raw_outlier_flag,PRL301_raw_outlier_flag,PRL311_raw_outlier_flag,PRL322_raw_outlier_flag,PRL331_raw_outlier_flag,PRL332_raw_outlier_flag,PRL341_raw_outlier_flag,PRL342_raw_outlier_flag,PRL351_raw_outlier_flag,PRL362_raw_outlier_flag,PRL363_raw_outlier_flag,PRL371_raw_outlier_flag
677,NA,NA,0.23,0.17,0.34,0.52,0.32,0.14,0.58,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.19,NA,0.35,0.09,NA,0.51,0.22,0.3,0.37,NA,0.47,NA,NA,NA,0.19,NA,0.34,NA,NA,NA,0.19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
678,NA,NA,0.26,0.3,0.35,0.33,0.3,0.14,0.56,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,0.19,NA,0.36,0.13,NA,0.5,0.22,0.15,0.3,NA,0.43,NA,NA,NA,0.19,NA,0.31,NA,NA,NA,0.29,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
679,NA,NA,0.1,0.25,0.2,0.32,0.2,0.13,0.46,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.31,0.2,NA,0.42,0.21,0.1,0.28,NA,0.37,NA,NA,NA,0.22,NA,0.23,NA,NA,NA,0.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
680,NA,NA,0.15,0.16,0.17,0.36,0.18,0.16,0.4,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,0.09,NA,0.3,0.07,NA,0.26,0.24,0.15,0.21,NA,0.26,NA,NA,NA,0.21,NA,0.16,NA,NA,NA,0.17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
681,NA,NA,0.11,0.05,0.11,0.31,0.12,0.12,0.21,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.15,0.06,NA,0.25,0.17,0.31,0.17,NA,0.22,NA,NA,NA,0.11,NA,0.18,NA,NA,NA,0.13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
682,NA,NA,0.2,0.2,0.17,0.31,0.19,0.12,0.36,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,0.11,NA,0.17,0.09,NA,0.17,0.21,0.2,0.18,NA,0.22,NA,NA,NA,0.18,NA,0.17,NA,NA,NA,0.13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
683,NA,NA,0.22,0.24,0.23,0.28,0.17,0.14,0.46,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.28,0.09,NA,0.25,0.24,0.11,0.18,NA,0.31,NA,NA,NA,0.22,NA,0.13,NA,NA,NA,0.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
684,NA,NA,0.18,0.26,0.27,0.24,0.16,0.14,0.37,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.2,0.17,NA,0.24,0.17,0.2,0.15,NA,0.26,NA,NA,NA,0.15,NA,0.2,NA,NA,NA,0.18,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
685,NA,NA,0,0,0,0.23,0.08,0.08,0.09,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.07,NA,0,0,NA,0,0.08,0,0.06,NA,0.16,NA,NA,NA,0.14,NA,0.12,NA,NA,NA,0.03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
686,NA,NA,0.16,0.26,0.26,0.2,0.18,0.14,0.06,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.26,0.06,NA,0.31,0.13,0,0.13,NA,0.18,NA,NA,NA,0.19,NA,0.17,NA,NA,NA,0.12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
687,NA,NA,0.18,0.33,0.25,0.11,0.17,0.1,0.38,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.17,0.14,NA,0.26,0.21,0.21,0.12,NA,0.24,NA,NA,NA,0.17,NA,0.14,NA,NA,NA,0.19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
688,NA,NA,0.14,0.3,0.24,0.23,0.23,0.15,0.14,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.18,0.19,NA,0.25,0.18,0.23,0.11,NA,0.25,NA,NA,NA,0.17,NA,0.07,NA,NA,NA,0.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
689,NA,NA,0.18,0.32,0.26,0.23,0.25,0.16,0.34,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.18,0.24,NA,0.32,0.2,0.27,0.18,NA,0.26,NA,NA,NA,0.23,NA,0.26,NA,NA,NA,0.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
690,NA,NA,0.2,0.31,0.23,0.22,0.25,0.14,0.37,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.14,0.19,NA,0.33,0.12,0.25,0.2,NA,0.22,NA,NA,NA,0.2,NA,0.26,NA,NA,NA,0.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
691,NA,NA,0.16,0.34,0.27,0.3,0.27,0.15,0.4,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.21,0.15,NA,0.41,0.18,0.25,0.19,NA,0.24,NA,NA,NA,0.27,NA,0.27,NA,NA,NA,0.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
692,NA,NA,0.15,0.26,0.21,0.1,0.27,0.09,0.45,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.04,0.05,NA,0.24,0.18,0.24,0.23,NA,0.16,NA,NA,NA,0.2,NA,0.22,NA,NA,NA,0.09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
693,NA,NA,0.21,0.35,0.3,0.29,0.23,0.15,0.53,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.17,0.26,NA,0.34,0.19,0.3,0.24,NA,0.16,NA,NA,NA,0.19,NA,0.25,NA,NA,NA,0.15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
694,NA,NA,0.05,0.11,0.06,0.22,0.22,0.15,0.49,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.15,0.07,NA,0.35,0.17,0.29,0.14,NA,0.27,NA,NA,NA,0.16,NA,0.21,NA,NA,NA,0.12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
695,NA,NA,0.15,0.34,0.29,0.26,0.32,0.16,0.46,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.14,0.16,NA,0.34,0.2,0.32,0.26,NA,0.22,NA,NA,NA,0.21,NA,0.25,NA,NA,NA,0.14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
696,NA,NA,0.15,0.29,0.22,0.27,0.23,0.18,0.53,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.12,0.21,NA,0.33,0.21,0.27,0.23,NA,0.25,NA,NA,NA,0.21,NA,0.17,NA,NA,NA,0.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
697,NA,NA,0.11,0.2,0.17,0.29,0.24,0.22,0.52,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.11,0.19,NA,0.35,0.16,0.3,0.18,NA,0.22,NA,NA,NA,0.23,NA,0.12,NA,NA,NA,0.05,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
698,NA,NA,0.19,0.33,0.25,0.35,0.29,0.19,0.41,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.13,0.16,NA,0.32,0.19,0.31,0.2,NA,0.23,NA,NA,NA,0.32,NA,0.16,NA,NA,NA,0.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
699,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
700,NA,NA,0.27,0.49,0.36,0.48,0.25,0.23,0.49,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.24,0.29,NA,0.49,0.26,0.46,0.29,NA,0.33,NA,NA,NA,0.38,NA,0.19,NA,NA,NA,0.27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
701,NA,NA,0.22,0.4,0.25,0.35,0.25,0.22,0.73,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.25,0.11,NA,0.37,0.27,0.39,0.25,NA,0.32,NA,NA,NA,0.37,NA,0.26,NA,NA,NA,0.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
702,NA,NA,0.2,0.36,0.22,0.4,0.23,0.26,0.63,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.22,0.17,NA,0.41,0.27,0.34,0.3,NA,0.4,NA,NA,NA,0.37,NA,0.23,NA,NA,NA,0.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
703,NA,NA,0.13,0.22,0.13,0.31,0.06,0.15,0,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,0.09,NA,0.06,0.07,NA,0.09,0.18,0.29,0.18,NA,0.26,NA,NA,NA,0.18,NA,0.12,NA,NA,NA,0.12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
704,NA,NA,0.36,0.45,0.29,0.59,0.37,0.27,0.61,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.35,0.32,NA,0.46,0.34,0.43,0.29,NA,0.35,NA,NA,NA,0.44,NA,0.32,NA,NA,NA,0.29,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
705,NA,NA,0.26,0.41,0.18,0.49,0.23,0.21,0.48,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.34,0.18,NA,0.48,0.25,0.36,0.28,NA,0.29,NA,NA,NA,0.31,NA,0.25,NA,NA,NA,0.26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
706,NA,NA,0.26,0.3,0,0.46,0.23,0.2,0.64,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.27,0.18,NA,0.36,0.24,0.32,0.19,NA,0.28,NA,NA,NA,0.25,NA,0.23,NA,NA,NA,0.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
707,NA,NA,0.3,0.37,0.11,0.45,0.36,0.16,0.46,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.19,NA,0.32,0.19,NA,0.58,0.29,0.37,0.27,NA,0.32,NA,NA,NA,0.18,NA,0.25,NA,NA,NA,0.24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
708,NA,NA,0.38,0.34,0.2,0.59,0.26,0.22,0.41,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.33,0.22,NA,0.45,0.3,0.41,0.34,NA,0.3,NA,NA,NA,0.22,NA,0.17,NA,NA,NA,0.22,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
709,NA,NA,0.32,0.31,0.25,0.47,0.3,0.22,0.44,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.35,0.25,NA,0.52,0.33,0.43,0.22,NA,0.33,NA,NA,NA,0.25,NA,0.16,NA,NA,NA,0.29,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
710,NA,NA,0.34,0.36,0.16,0.37,0.26,0.17,0.57,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,0.19,NA,0.37,0.16,NA,0.46,0.31,0.46,0.22,NA,0.26,NA,NA,NA,0.17,NA,0.17,NA,NA,NA,0.25,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
711,NA,NA,0.21,0.23,0.21,0.43,0.24,0.2,0.42,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.24,0.16,NA,0.37,0.27,0.38,0.2,NA,0.3,NA,NA,NA,0.11,NA,0.17,NA,NA,NA,0.27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
712,NA,NA,0.29,0.19,0.12,0.45,0.32,0.23,0.43,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.27,0.19,NA,0.39,0.26,0.39,0.21,NA,0.26,NA,NA,NA,0.07,NA,0.21,NA,NA,NA,0.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
713,NA,NA,0.27,0.28,0.14,0.49,0.22,0.22,0.44,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.25,0.18,NA,0.41,0.24,0.39,0.21,NA,0.24,NA,NA,NA,0.05,NA,0.25,NA,NA,NA,0.19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
714,NA,NA,0.28,0.35,0.18,0.63,0.19,0.18,0.33,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.29,0.24,NA,0.41,0.21,0.38,0.24,NA,0.31,NA,NA,NA,0.04,NA,0.12,NA,NA,NA,0.21,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
715,NA,NA,0.23,0.35,0.22,0.4,0.21,0.2,0.43,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.23,0.17,NA,0.33,0.18,0.29,0.19,NA,0.19,NA,NA,NA,0.14,NA,0.16,NA,NA,NA,0.24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
716,NA,NA,0.21,0.31,0.18,0.48,0.17,0.18,0.39,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.3,0.16,NA,0.33,0.18,0.31,0.15,NA,0.28,NA,NA,NA,0.1,NA,0.11,NA,NA,NA,0.23,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
