age_CE,SFP011AA_raw,SFP012AA_raw,SFP013AA_raw,SFP021AA_raw,SFP031AA_raw,SFP032AA_raw,SFP041AA_raw,SFP051AA_raw,SFP052AA_raw,SFP061AA_raw,SFP071AA_raw,SFP081AA_raw,SFP091AA_raw,SFP101AA_raw,SFP111AA_raw,SFP112AA_raw,SFP121AA_raw,SFP131AA_raw,SFP141AA_raw,SFP151AA_raw,SFP161AA_raw,SFP171AA_raw,SFP172AA_raw,SFP181AA_raw,SFP191AA_raw,SFP201AA_raw,SFP202AA_raw,SFP211AA_raw,SFP221AA_raw,SFP231AA_raw,SFP011AA_raw_outlier_flag,SFP012AA_raw_outlier_flag,SFP013AA_raw_outlier_flag,SFP021AA_raw_outlier_flag,SFP031AA_raw_outlier_flag,SFP032AA_raw_outlier_flag,SFP041AA_raw_outlier_flag,SFP051AA_raw_outlier_flag,SFP052AA_raw_outlier_flag,SFP061AA_raw_outlier_flag,SFP071AA_raw_outlier_flag,SFP081AA_raw_outlier_flag,SFP091AA_raw_outlier_flag,SFP101AA_raw_outlier_flag,SFP111AA_raw_outlier_flag,SFP112AA_raw_outlier_flag,SFP121AA_raw_outlier_flag,SFP131AA_raw_outlier_flag,SFP141AA_raw_outlier_flag,SFP151AA_raw_outlier_flag,SFP161AA_raw_outlier_flag,SFP171AA_raw_outlier_flag,SFP172AA_raw_outlier_flag,SFP181AA_raw_outlier_flag,SFP191AA_raw_outlier_flag,SFP201AA_raw_outlier_flag,SFP202AA_raw_outlier_flag,SFP211AA_raw_outlier_flag,SFP221AA_raw_outlier_flag,SFP231AA_raw_outlier_flag
1373,0.26,NA,0.34,0.27,0.31,0.38,0.37,NA,NA,0.62,0.28,0.94,NA,NA,0.52,0.61,NA,NA,NA,NA,NA,0.66,NA,NA,0.35,0.88,NA,NA,NA,0.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1374,0.29,NA,0.39,0.39,0.27,0.36,0.4,NA,NA,0.58,0.32,0.88,NA,NA,0.58,0.65,NA,NA,NA,NA,NA,0.77,NA,NA,0.24,0.72,NA,NA,NA,0.25,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1375,0.24,NA,0.25,0.31,0.26,0.28,0.22,NA,NA,0.57,0.32,0.92,NA,NA,0.58,0.63,NA,NA,NA,NA,NA,0.69,NA,NA,0.38,0.76,NA,NA,NA,0.32,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1376,0.29,NA,0.31,0.39,0.35,0.26,0.25,NA,NA,0.65,0.38,1.65,NA,NA,0.79,0.8,NA,NA,NA,NA,NA,0.98,NA,NA,0.33,0.94,NA,NA,NA,0.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1377,0.34,NA,0.45,0.41,0.33,0.38,0.38,NA,NA,0.6,0.42,1.35,NA,NA,0.71,0.83,NA,NA,NA,NA,NA,0.94,NA,NA,0.31,0.95,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1378,0.35,NA,0.43,0.38,0.33,0.33,0.39,NA,NA,0.62,0.52,1.28,NA,NA,0.6,0.62,NA,NA,NA,NA,NA,0.68,NA,NA,0.29,0.82,NA,NA,NA,0.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1379,0.19,NA,0.3,0.26,0.29,0.31,0.32,NA,NA,0.51,0.42,1.01,NA,NA,0.62,0.66,NA,NA,NA,NA,NA,0.51,NA,NA,0.28,0.82,NA,NA,NA,0.26,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1380,0.29,NA,0.41,0.31,0.34,0.39,0.38,NA,NA,0.67,0.43,1.3,NA,NA,0.65,0.69,NA,NA,NA,NA,NA,0.73,NA,NA,0.38,0.89,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1381,0.29,NA,0.41,0.32,0.35,0.38,0.34,NA,NA,0.62,0.38,1.03,NA,NA,0.59,0.65,NA,NA,NA,NA,NA,0.7,NA,NA,0.36,0.82,NA,NA,NA,0.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1382,0.35,NA,0.33,0.28,0.33,0.37,0.3,NA,NA,0.53,0.36,1.05,NA,NA,0.58,0.56,NA,NA,NA,NA,NA,0.85,NA,NA,0.31,0.88,NA,NA,NA,0.39,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1383,0.29,NA,0.31,0.31,0.31,0.33,0.25,NA,NA,0.44,0.29,1.03,NA,NA,0.47,0.51,NA,NA,NA,NA,NA,0.7,NA,NA,0.21,0.84,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1384,0.2,NA,0.24,0.19,0.23,0.23,0.17,NA,NA,0.28,0.29,0.68,NA,NA,0.47,0.5,NA,NA,NA,NA,NA,0.53,NA,NA,0.2,0.68,NA,NA,NA,0.12,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1385,0.32,NA,0.35,0.22,0.28,0.31,0.32,NA,NA,0.36,0.32,0.58,NA,NA,0.45,0.48,NA,NA,NA,NA,NA,0.53,NA,NA,0.17,0.63,NA,NA,NA,0.18,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1386,0.31,NA,0.29,0.27,0.3,0.34,0.3,NA,NA,0.33,0.27,0.57,NA,NA,0.38,0.4,NA,NA,NA,NA,NA,0.48,NA,NA,0.19,0.78,NA,NA,NA,0.18,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1387,0.29,NA,0.36,0.37,0.23,0.25,0.25,NA,NA,0.29,0.26,0.57,NA,NA,0.39,0.38,NA,NA,NA,NA,NA,0.45,NA,NA,0.18,0.66,NA,NA,NA,0.17,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1388,0.33,NA,0.43,0.34,0.33,0.33,0.25,NA,NA,0.5,0.39,0.86,NA,NA,0.37,0.43,NA,NA,NA,NA,NA,0.76,NA,NA,0.22,0.92,NA,NA,NA,0.16,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1389,0.29,NA,0.34,0.29,0.32,0.31,0.25,NA,NA,0.46,0.36,0.85,NA,NA,0.43,0.44,NA,NA,NA,NA,NA,0.78,NA,NA,0.2,0.88,NA,NA,NA,0.13,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1390,0.22,NA,0.27,0.21,0.31,0.36,0.24,NA,NA,0.51,0.35,0.68,NA,NA,0.42,0.45,NA,NA,NA,NA,NA,0.68,NA,NA,0.18,0.84,NA,NA,NA,0.17,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1391,0.29,NA,0.4,0.28,0.41,0.44,0.35,NA,NA,0.61,0.5,0.74,NA,NA,0.46,0.46,NA,NA,NA,NA,NA,0.63,NA,NA,0.21,0.92,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1392,0.34,NA,0.41,0.35,0.49,0.47,0.43,NA,NA,0.81,0.45,0.8,NA,NA,0.44,0.51,NA,NA,NA,NA,NA,0.79,NA,NA,0.24,0.88,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1393,0.34,NA,0.39,0.29,0.29,0.3,0.29,NA,NA,0.54,0.37,0.58,NA,NA,0.43,0.45,NA,NA,NA,NA,NA,0.58,NA,NA,0.2,0.76,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1394,0.32,NA,0.41,0.28,0.41,0.41,0.47,NA,NA,0.75,0.38,0.86,NA,NA,0.55,0.59,NA,NA,NA,NA,NA,0.74,NA,NA,0.37,0.89,NA,NA,NA,0.23,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1395,0.34,NA,0.37,0.37,0.51,0.47,0.48,NA,NA,0.79,0.4,0.84,NA,NA,0.63,0.63,NA,NA,NA,NA,NA,0.8,NA,NA,0.32,0.87,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1396,0.29,NA,0.34,0.34,0.37,0.4,0.4,NA,NA,0.76,0.28,0.7,NA,NA,0.51,0.51,NA,NA,NA,NA,NA,0.75,NA,NA,0.24,0.85,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1397,0.37,NA,0.47,0.33,0.31,0.38,0.48,NA,NA,0.77,0.37,0.6,NA,NA,0.61,0.6,NA,NA,NA,NA,NA,0.87,NA,NA,0.19,0.78,NA,NA,NA,0.26,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1398,0.25,NA,0.33,0.28,0.35,0.4,0.4,NA,NA,0.74,0.29,0.62,NA,NA,0.42,0.37,NA,NA,NA,NA,NA,0.71,NA,NA,0.21,0.9,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1399,0.23,NA,0.28,0.21,0.24,0.24,0.2,NA,NA,0.41,0.23,0.42,NA,NA,0.32,0.37,NA,NA,NA,NA,NA,0.61,NA,NA,0.14,0.62,NA,NA,NA,0.13,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1400,0.33,NA,0.37,0.37,0.4,0.36,0.37,NA,NA,0.46,0.32,0.57,NA,NA,0.46,0.54,NA,NA,NA,NA,NA,0.7,NA,NA,0.19,0.67,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1401,0.36,NA,0.39,0.4,0.34,0.33,0.38,NA,NA,0.44,0.38,0.57,NA,NA,0.39,0.47,NA,NA,NA,NA,NA,0.67,NA,NA,0.18,0.76,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1402,0.46,NA,0.47,0.36,0.37,0.38,0.39,NA,NA,0.56,0.31,0.58,NA,NA,0.4,0.54,NA,NA,NA,NA,NA,0.79,NA,NA,0.22,0.77,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1403,0.42,NA,0.4,0.3,0.34,0.35,0.42,NA,NA,0.58,0.28,0.5,NA,NA,0.45,0.42,NA,NA,NA,NA,NA,0.63,NA,NA,0.2,0.76,NA,NA,NA,0.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1404,0.47,NA,0.47,0.31,0.34,0.33,0.42,NA,NA,0.6,0.35,0.43,NA,NA,0.55,0.54,NA,NA,NA,NA,NA,0.72,NA,NA,0.21,0.88,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1405,0.27,NA,0.3,0.36,0.35,0.35,0.4,NA,NA,0.37,0.37,0.55,NA,NA,0.45,0.37,NA,NA,NA,NA,NA,0.71,NA,NA,0.24,0.73,NA,NA,NA,0.2,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1406,0.29,NA,0.41,0.3,0.34,0.32,0.31,NA,NA,0.42,0.39,0.41,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,0.68,NA,NA,0.22,0.71,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1407,0.43,NA,0.43,0.38,0.37,0.44,0.39,NA,NA,0.57,0.34,0.44,NA,NA,0.46,0.41,NA,NA,NA,NA,NA,0.64,NA,NA,0.3,0.68,NA,NA,NA,0.23,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1408,0.33,NA,0.36,0.34,0.34,0.38,0.29,NA,NA,0.46,0.38,0.45,NA,NA,0.37,0.44,NA,NA,NA,NA,NA,0.71,NA,NA,0.27,0.76,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1409,0.31,NA,0.34,0.25,0.33,0.38,0.26,NA,NA,0.53,0.22,0.5,NA,NA,0.39,0.37,NA,NA,NA,NA,NA,0.53,NA,NA,0.3,0.96,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1410,0.36,NA,0.37,0.29,0.35,0.34,0.34,NA,NA,0.72,0.43,0.56,NA,NA,0.39,0.45,NA,NA,NA,NA,NA,0.7,NA,NA,0.22,0.71,NA,NA,NA,0.2,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1411,0.39,NA,0.41,0.32,0.33,0.38,0.31,NA,NA,0.61,0.27,0.62,NA,NA,0.43,0.46,NA,NA,NA,NA,NA,0.63,NA,NA,0.25,0.79,NA,NA,NA,0.27,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1412,0.43,NA,0.42,0.35,0.3,0.33,0.34,NA,NA,0.63,0.3,0.43,NA,NA,0.47,0.43,NA,NA,NA,NA,NA,0.72,NA,NA,0.22,0.75,NA,NA,NA,0.25,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1413,0.32,NA,0.3,0.24,0.31,0.23,0.24,NA,NA,0.63,0.41,0.36,NA,NA,0.28,0.31,NA,NA,NA,NA,NA,0.58,NA,NA,0.19,0.74,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1414,0.32,NA,0.36,0.27,0.3,0.32,0.33,NA,NA,0.68,0.33,0.43,NA,NA,0.34,0.38,NA,NA,NA,NA,NA,0.6,NA,NA,0.18,0.68,NA,NA,NA,0.2,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1415,0.32,NA,0.35,0.25,0.32,0.27,0.29,NA,NA,0.53,0.32,0.47,NA,NA,0.3,0.33,NA,NA,NA,NA,NA,0.55,NA,NA,0.21,0.64,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1416,0.36,NA,0.38,0.26,0.35,0.37,0.35,NA,NA,0.56,0.38,0.56,NA,NA,0.3,0.35,NA,NA,NA,NA,NA,0.68,NA,NA,0.15,0.58,NA,NA,NA,0.2,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1417,0.34,NA,0.42,0.26,0.4,0.38,0.36,NA,NA,0.62,0.36,0.59,NA,NA,0.32,0.33,NA,NA,NA,NA,NA,0.7,NA,NA,0.17,0.54,NA,NA,NA,0.25,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1418,0.35,NA,0.34,0.23,0.38,0.34,0.31,NA,NA,0.64,0.24,0.54,NA,NA,0.38,0.4,NA,NA,NA,NA,NA,0.66,NA,NA,0.2,0.68,NA,NA,NA,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1419,0.39,NA,0.45,0.26,0.39,0.44,0.32,NA,NA,0.73,0.2,0.48,NA,NA,0.39,0.44,NA,NA,NA,NA,NA,0.55,NA,NA,0.2,0.27,NA,NA,NA,0.22,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1420,0.38,NA,0.43,0.28,0.31,0.37,0.33,NA,NA,0.68,0.45,0.5,NA,NA,0.44,0.49,NA,NA,NA,NA,NA,0.71,NA,NA,0.22,0.37,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1421,0.46,NA,0.47,0.3,0.41,0.41,0.42,NA,NA,0.65,0.45,0.73,NA,NA,0.5,0.52,NA,NA,NA,NA,NA,0.77,NA,NA,0.26,0.31,NA,NA,NA,0.26,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1422,0.39,NA,0.55,0.27,0.38,0.4,0.41,NA,NA,0.49,0.37,0.67,NA,NA,0.48,0.48,NA,NA,NA,NA,NA,0.61,NA,NA,0.23,0.3,NA,NA,NA,0.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1423,0.32,NA,0.43,0.22,0.39,0.38,0.34,NA,NA,0.61,0.43,0.63,NA,NA,0.52,0.59,NA,NA,NA,NA,NA,0.7,NA,NA,0.17,0.35,NA,NA,NA,0.25,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1424,0.47,NA,0.44,0.19,0.4,0.42,0.32,NA,NA,0.73,0.57,0.96,NA,NA,0.75,0.84,NA,NA,NA,NA,NA,0.73,NA,NA,0.21,0.44,NA,NA,NA,0.3,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1425,0.25,NA,0.31,0.2,0.3,0.31,0.31,NA,NA,0.52,0.43,0.66,NA,NA,0.63,0.75,NA,NA,NA,NA,NA,0.61,NA,NA,0.22,0.44,NA,NA,NA,0.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1426,0.43,NA,0.45,0.24,0.23,0.39,0.43,NA,NA,0.67,0.48,0.74,NA,NA,0.67,0.86,NA,NA,NA,NA,NA,0.77,NA,NA,0.28,0.57,NA,NA,NA,0.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1427,0.34,NA,0.35,0.21,0.3,0.31,0.38,NA,NA,0.57,0.38,0.51,NA,NA,0.58,0.66,NA,NA,NA,NA,NA,0.79,NA,NA,0.29,0.52,NA,NA,NA,0.36,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE
1428,0.35,NA,0.36,0.24,0.31,0.4,0.39,NA,NA,0.61,0.38,0.47,NA,NA,0.52,0.57,NA,NA,NA,NA,NA,0.82,NA,0.32,0.27,0.49,NA,NA,NA,0.34,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1429,0.34,NA,0.33,0.25,0.37,0.34,0.38,NA,NA,0.5,0.32,0.52,NA,NA,0.58,0.57,NA,NA,NA,NA,NA,0.82,NA,0.27,0.28,0.41,NA,NA,NA,0.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
