age_CE,HLMH01B_raw,HLMH02B_raw,HLMH03B_raw,HLMH04A_raw,HLMH05B_raw,HLMH06B_raw,HLMH07A_raw,HLMH08B_raw,HLMH09B_raw,HLMH10A_raw,HLMH11B_raw,HLMH13A_raw,HLMH14A_raw,HLMH15B_raw,HLMH16B_raw,HLMH17A_raw,HLMH18B_raw,HLMH19A_raw,HLMH20B_raw,HLMH01B_raw_outlier_flag,HLMH02B_raw_outlier_flag,HLMH03B_raw_outlier_flag,HLMH04A_raw_outlier_flag,HLMH05B_raw_outlier_flag,HLMH06B_raw_outlier_flag,HLMH07A_raw_outlier_flag,HLMH08B_raw_outlier_flag,HLMH09B_raw_outlier_flag,HLMH10A_raw_outlier_flag,HLMH11B_raw_outlier_flag,HLMH13A_raw_outlier_flag,HLMH14A_raw_outlier_flag,HLMH15B_raw_outlier_flag,HLMH16B_raw_outlier_flag,HLMH17A_raw_outlier_flag,HLMH18B_raw_outlier_flag,HLMH19A_raw_outlier_flag,HLMH20B_raw_outlier_flag
1884,0.69,0.79,0.85,0.87,0.51,0.93,0.43,0.75,0.85,0.78,0.41,0.95,0.85,0.94,0.63,0.88,1.55,1.29,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.46,0.58,0.65,0.79,0.47,1.17,0.38,0.65,0.83,0.71,0.35,0.72,0.65,0.91,0.58,0.71,2.35,1.08,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.7,1.23,0.94,1.1,0.79,1.3,0.66,0.74,1.08,0.58,0.61,1.04,0.89,0.96,0.65,0.46,1.88,1.22,1.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.75,1.02,0.81,0.97,0.75,1.3,0.99,0.59,0.9,0.5,0.66,0.78,0.87,0.76,0.46,0.54,1.5,0.97,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.83,0.86,0.94,1.13,0.98,1.51,1,0.83,1.1,0.7,0.86,1.16,0.83,1.22,0.67,0.76,2.31,1.58,1.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.73,0.81,0.72,1.09,0.86,1,0.71,0.9,0.85,0.66,0.67,1.03,0.63,0.83,0.49,0.73,1.45,1.21,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.7,0.65,0.72,1.13,0.64,1.61,0.9,0.63,0.63,0.63,0.57,0.83,0.64,0.57,0.41,0.49,1.49,1.01,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.74,0.79,0.84,0.89,0.62,1.68,0.8,0.73,0.82,0.51,0.48,0.87,0.54,0.64,0.46,0.58,1.72,1.14,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.86,0.56,0.65,1.26,0.82,1.66,0.75,0.7,0.61,0.47,0.47,0.85,0.54,0.49,0.38,0.58,1.51,0.98,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.9,0.56,0.93,1.12,0.72,1.28,0.93,0.77,0.72,0.54,0.51,0.79,0.51,0.6,0.41,0.57,1.38,0.91,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.81,0.46,1.03,1.36,0.86,0.97,0.98,1.37,0.87,0.61,0.47,1.03,0.58,0.66,0.54,0.57,1.35,1.66,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.88,0.54,1.08,1.72,1.06,1.82,0.99,1.21,0.96,0.84,0.5,1.37,0.92,0.79,0.68,1.16,1.63,1.75,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.78,0.45,0.76,0.76,0.85,1.14,0.71,0.71,0.63,0.38,0.4,1.04,0.47,0.49,0.37,0.42,0.6,0.83,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.99,0.64,0.83,1.46,0.93,1.56,1.19,1.09,0.9,0.51,0.51,1.21,0.75,0.77,0.67,1.2,1.48,0.91,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.76,0.82,0.77,1.4,0.86,1.29,0.66,1.06,1.05,0.64,0.6,1,0.73,0.8,0.74,0.77,1.53,0.95,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.59,0.47,0.76,0.86,0.8,1.09,0.65,0.43,0.61,0.42,0.48,0.8,0.63,0.47,0.37,0.42,1.11,0.9,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.62,0.58,0.8,0.74,0.78,1.17,0.92,0.33,1.32,0.31,0.4,0.87,1.05,0.7,0.45,0.78,1.65,0.9,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.75,0.62,0.88,0.68,1.06,1.34,0.91,0.75,1.33,0.43,0.39,0.85,0.99,0.81,0.38,0.83,1.24,0.9,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.58,0.64,0.57,0.58,0.92,1.16,0.72,0.51,0.86,0.41,0.43,0.91,0.8,0.85,0.44,0.62,1.46,0.97,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.51,0.53,0.56,0.38,0.94,1.08,0.7,0.58,0.84,0.31,0.39,0.8,0.63,0.83,0.57,0.69,1.56,0.79,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.51,0.92,0.5,0.55,0.68,1.99,1.11,0.65,1.57,0.49,0.41,0.58,1,0.99,0.66,0.65,1.86,1.23,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.46,0.58,0.52,0.34,0.87,1.28,0.5,0.25,0.94,0.24,0.28,0.65,0.46,0.79,0.38,0.29,1.35,1.19,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.68,0.81,0.84,0.56,0.61,1.02,0.64,0.69,0.83,0.29,0.49,0.74,0.33,0.71,0.46,0.48,1.11,1.03,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.65,0.85,0.84,0.46,1.01,1.12,0.56,0.8,0.86,0.4,0.54,1.03,0.33,0.78,0.5,0.7,1.06,1.64,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.71,1.29,0.96,0.69,1.24,1.42,0.82,1.21,0.84,0.56,0.81,1.01,0.38,0.92,0.57,0.91,1.17,1.61,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.78,1.23,0.71,0.51,1,1.59,0.81,1.06,0.34,0.59,0.52,0.64,0.63,0.85,0.4,0.88,1.1,1.68,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.93,1.24,1.42,0.61,1.13,1.8,0.98,1.49,1.21,0.69,0.44,1.12,0.78,0.99,0.79,1.05,1.44,1.42,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.84,1.07,0.91,0.85,0.97,1.41,0.8,1.23,1.44,0.57,0.57,1.17,0.88,0.89,0.58,0.71,1.2,1.16,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.75,1.15,0.74,0.95,1.31,1.41,1.06,1.14,1.37,0.59,0.41,0.99,1.04,0.85,0.53,0.74,1.49,1.44,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.79,1.14,0.83,0.71,1.32,1.93,1.21,1.28,1.03,0.75,0.44,1.03,0.93,0.97,0.46,0.88,1.04,1.29,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.99,1.38,0.72,0.74,1.49,2.31,1.15,1.43,1.2,0.81,0.53,1.14,0.86,1.12,0.61,1.12,1.37,1.58,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.01,1.18,0.78,0.52,1.21,1.68,0.79,0.88,0.68,0.46,0.34,0.82,0.44,0.51,0.55,0.66,0.92,1.14,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.22,1.24,0.7,0.39,1.12,1.24,0.84,0.76,0.4,0.25,0.18,0.89,0.41,0.41,0.23,0.45,0.49,0.69,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.94,1.18,0.91,0.47,1.16,1.13,0.91,0.88,0.5,0.57,0.29,0.91,0.43,0.58,0.48,0.47,0.92,1.26,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.18,1.54,0.78,0.52,0.96,1.59,0.58,1.09,0.47,0.52,0.22,0.76,0.38,0.34,0.62,0.61,0.94,1.59,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.46,2.23,0.9,0.62,1.41,1.72,0.73,1.35,0.98,0.64,0.31,1.34,0.82,0.55,0.69,0.74,1.18,1.27,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.7,1.77,0.87,0.98,0.99,1.76,0.82,1.69,1.3,0.67,0.29,1.21,0.84,0.62,0.89,1.05,1.71,1.32,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.82,1.7,1.21,1.37,1.44,2.07,1.01,1.51,1.55,0.71,0.37,1.19,1.06,0.73,0.85,1.16,1.25,1.4,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.48,1.32,0.98,1.13,1.21,1.45,0.89,1.03,1.06,0.52,0.39,1.09,0.75,0.7,0.89,0.9,1.38,1.39,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.81,1.62,0.94,0.76,1.3,1.5,0.94,0.99,0.84,0.48,0.34,1.09,0.55,0.77,0.94,0.99,1.24,1.2,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.75,2.32,0.78,1.03,1.43,1.81,0.91,1.34,0.83,0.29,0.22,1.04,0.53,1.01,1.08,0.86,1.58,1.26,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.29,2.42,0.67,1.18,1.23,1.38,0.69,1.31,1.02,0.42,0.23,0.87,0.5,1.02,0.84,0.9,1.2,1.19,0.65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.13,1.93,0.55,0.52,0.68,1.34,0.52,0.94,0.51,0.32,0.16,0.83,0.36,0.53,0.8,0.52,1.33,1.12,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.38,2.59,0.52,1.04,0.91,1.6,0.68,1.3,1.34,0.35,0.35,0.87,0.69,0.83,0.57,0.68,1.53,1.14,1.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.4,3.1,0.66,1.83,0.87,1.87,0.84,1.47,1.41,0.4,0.66,0.85,0.9,0.88,0.57,0.73,1.88,1.46,1.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.42,2.2,0.45,1.2,0.71,1.23,0.68,1.17,0.96,0.5,0.64,0.92,0.54,0.86,0.71,0.46,1.1,1.26,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.24,1.68,0.67,0.83,0.75,1.19,0.65,0.78,0.7,0.45,0.26,0.83,0.49,0.49,0.54,0.32,1.01,1.25,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.36,1.52,0.54,0.44,0.85,0.8,0.62,0.49,0.57,0.37,0.17,0.92,0.95,0.44,0.44,0.41,1.02,0.79,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,1.07,1.39,0.61,0.62,0.99,0.69,0.59,0.68,0.49,0.54,0.28,1.15,0.73,0.5,0.53,0.36,1.05,0.53,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.88,1.23,0.68,0.73,0.97,0.79,0.73,0.82,0.54,0.6,0.23,0.85,0.64,0.34,0.59,0.46,0.7,0.44,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.97,1.83,0.71,1.24,0.92,1.04,0.88,1.25,0.67,0.45,0.29,1.19,0.47,0.53,0.75,0.51,1.19,0.94,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.18,2.05,0.89,1.22,0.98,1.07,0.8,1.06,0.83,0.7,0.38,1.09,0.62,0.58,0.57,0.62,0.65,0.7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.12,2.17,0.67,0.86,0.76,0.94,0.6,1.05,0.71,0.42,0.15,0.9,0.67,0.7,0.59,0.44,0.57,0.83,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.9,1.55,0.62,0.84,0.68,0.78,0.4,0.73,0.58,0.2,0.08,0.77,0.67,0.56,0.51,0.42,0.67,0.6,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,1.18,1.93,0.75,0.93,1.17,1.04,0.71,1.11,0.97,0.41,0.15,1.25,0.4,0.41,0.64,0.32,0.92,0.84,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.43,1.66,1.09,1.3,1.16,1.4,1,1.26,1.01,0.48,0.06,1.05,0.32,0.29,0.57,0.46,1.02,0.68,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.23,1.39,0.59,1.2,0.78,1.1,0.77,1.06,0.92,0.42,0.14,0.74,0.34,0.35,0.43,0.29,0.97,0.49,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.22,1.4,1.04,0.58,0.75,0.79,0.94,1.16,0.64,0.2,0.1,0.91,0.41,0.44,0.63,0.28,0.77,0.5,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.08,1.24,0.85,0.96,0.93,0.71,1.05,0.9,1.17,0.2,0.2,0.88,0.63,0.85,0.97,0.57,0.87,0.91,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.03,1.41,0.96,0.98,1.86,1.06,0.65,1.04,0.84,0.25,0.04,1.02,0.79,0.75,0.79,0.61,0.81,1.32,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.12,1.57,0.84,1.08,1.66,0.78,0.7,1.08,0.58,0.24,0.05,0.83,0.67,0.54,0.59,0.46,0.63,1.05,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.09,1.23,0.85,1.02,1.12,0.71,0.87,0.85,0.49,0.33,0.09,0.75,0.63,0.56,0.5,0.52,0.56,0.64,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.96,1.15,0.81,0.28,0.95,0.72,0.82,0.75,0.56,0.32,0.06,0.7,0.67,0.48,0.53,0.3,0.52,0.32,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.9,0.99,0.57,0.35,0.83,0.61,0.63,0.68,0.44,0.19,0.09,0.72,0.51,0.52,0.55,0.34,0.49,0.58,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.05,1.08,0.77,0.53,0.72,0.65,0.91,0.75,1.12,0.28,0.13,0.68,0.56,0.5,0.56,0.23,0.68,0.74,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.05,1.2,1.04,0.58,0.65,1,1.16,1.09,1.13,0.27,0.14,1.01,0.8,0.82,0.69,0.46,0.8,0.62,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.23,1.3,0.89,1.23,1.43,1.41,1.46,1.35,1,0.86,0.21,1.4,0.81,0.97,0.84,0.72,0.92,1.21,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.54,1.75,1.06,1.24,1.87,1.7,1.16,2.46,1.45,0.94,0.3,1.58,1.21,1.22,1.1,0.63,1.66,1.33,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.35,1.78,0.7,0.78,1.01,0.74,0.74,1.77,0.84,0.37,0.26,0.98,0.92,0.92,0.74,0.52,1.13,0.48,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.98,1.04,0.52,0.47,0.57,0.54,0.64,0.8,0.4,0.35,0.19,0.79,0.45,0.64,0.58,0.44,0.71,0.45,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.01,1.14,0.57,0.38,0.55,0.84,0.76,0.99,0.5,0.51,0.27,0.96,0.47,0.71,0.69,0.48,0.94,0.53,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.02,1.26,0.87,0.45,0.78,0.85,1,0.66,0.54,0.5,0.29,0.83,0.57,0.99,0.73,0.44,0.68,0.51,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.29,1.48,1.19,0.57,0.85,1.13,1.35,0.96,0.66,0.55,0.27,0.9,0.47,1.03,1,0.55,0.94,0.82,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.12,1.52,1,1.03,0.62,1.17,0.88,0.64,0.7,0.37,0.3,0.85,0.43,0.86,0.97,0.58,0.96,1.14,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.79,1.96,0.97,1.08,0.63,0.95,1.52,0.8,0.81,0.36,0.3,1.12,0.44,0.79,1.01,0.71,0.69,1,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.15,1.75,0.91,0.5,0.8,0.88,0.82,0.76,0.88,0.23,0.17,0.94,0.41,0.79,1.25,0.7,0.81,0.88,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.29,1.95,1.28,0.82,1.14,0.87,1.1,1.13,0.97,0.2,0.12,0.82,0.45,0.74,1.37,1.09,1.25,0.66,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
