age_CE,G0001W_raw,G0001S_raw,G0002S_raw,G0002E_raw,G0003N_raw,G0003E_raw,G0004N_raw,G0004S_raw,G0005N_raw,G0005S_raw,G0006S_raw,G0007N_raw,G0007S_raw,G0009W_raw,G0010N_raw,G0010S_raw,G0011S_raw,G0012S_raw,G0012E_raw,G0013W_raw,G0013S_raw,G0014N_raw,G0015W_raw,G0015E_raw,G0016N_raw,G0016S_raw,G0017E_raw,G0017S_raw,G0017N_raw,G0018E_raw,G0018W_raw,G0019S_raw,G0021S_raw,G0022N_raw,G0022S_raw,G0023N_raw,...38,G0001W_raw_outlier_flag,G0001S_raw_outlier_flag,G0002S_raw_outlier_flag,G0002E_raw_outlier_flag,G0003N_raw_outlier_flag,G0003E_raw_outlier_flag,G0004N_raw_outlier_flag,G0004S_raw_outlier_flag,G0005N_raw_outlier_flag,G0005S_raw_outlier_flag,G0006S_raw_outlier_flag,G0007N_raw_outlier_flag,G0007S_raw_outlier_flag,G0009W_raw_outlier_flag,G0010N_raw_outlier_flag,G0010S_raw_outlier_flag,G0011S_raw_outlier_flag,G0012S_raw_outlier_flag,G0012E_raw_outlier_flag,G0013W_raw_outlier_flag,G0013S_raw_outlier_flag,G0014N_raw_outlier_flag,G0015W_raw_outlier_flag,G0015E_raw_outlier_flag,G0016N_raw_outlier_flag,G0016S_raw_outlier_flag,G0017E_raw_outlier_flag,G0017S_raw_outlier_flag,G0017N_raw_outlier_flag,G0018E_raw_outlier_flag,G0018W_raw_outlier_flag,G0019S_raw_outlier_flag,G0021S_raw_outlier_flag,G0022N_raw_outlier_flag,G0022S_raw_outlier_flag,G0023N_raw_outlier_flag,...38_outlier_flag
1870,518,882,899,879,616,549,595,NA,500,459,928,479,222,725,730,725,512,1043,591,625,1093,599,869,309,493,493,263,309,819,NA,100,414,595,507,800,469,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1871,574,944,972,1043,769,610,509,NA,631,380,647,444,228,711,651,694,583,1082,476,496,755,608,760,286,545,663,257,410,857,NA,124,433,712,495,733,453,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1872,384,660,1084,950,882,764,480,NA,588,365,590,316,172,656,734,557,763,813,399,400,624,673,660,307,460,579,305,397,850,NA,107,428,526,473,750,421,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1873,401,606,985,711,629,645,299,NA,467,328,610,263,118,523,568,347,571,630,319,346,503,615,568,241,403,516,344,309,887,NA,86,341,589,386,664,392,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1874,397,608,862,718,459,444,372,NA,322,288,596,307,111,681,508,372,491,723,342,451,572,644,648,237,403,520,217,274,886,NA,81,328,583,369,569,325,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1875,360,483,897,874,522,436,330,NA,268,311,657,436,124,777,552,463,426,840,325,402,559,647,474,250,340,533,226,244,711,NA,78,323,440,302,582,344,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1876,368,328,863,858,409,361,491,NA,276,263,720,529,173,569,583,474,428,863,422,436,645,658,488,293,368,444,195,193,739,NA,118,302,358,275,445,313,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1877,361,412,914,943,475,442,510,NA,363,246,727,519,187,540,723,527,475,1210,505,439,701,631,507,282,417,502,208,144,611,NA,91,381,519,400,414,400,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1878,307,285,758,696,421,349,548,NA,251,234,686,454,166,592,685,487,365,854,400,436,676,666,476,299,316,451,197,230,692,NA,52,280,292,383,431,364,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1879,463,479,923,977,777,604,887,NA,399,451,861,631,183,1026,1076,799,614,1125,534,643,843,925,705,333,433,534,256,389,1556,NA,71,393,552,484,605,618,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1880,368,416,790,840,786,483,686,NA,354,323,701,568,248,671,813,560,451,852,401,571,658,568,535,270,364,430,238,332,887,NA,139,291,397,458,538,472,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1881,375,337,673,787,657,414,546,NA,248,256,938,444,187,784,627,483,391,673,248,501,677,554,437,243,279,345,208,181,624,NA,122,263,376,389,453,487,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1882,352,470,608,877,850,564,877,NA,309,260,987,458,236,708,828,614,416,869,336,646,760,518,460,312,327,416,175,197,676,NA,111,305,425,459,507,527,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1883,315,350,496,828,552,523,805,NA,255,229,858,384,181,579,678,617,190,540,361,513,585,503,458,319,296,366,181,220,694,NA,103,279,412,268,395,460,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1884,258,250,599,926,403,356,506,NA,197,174,367,208,112,444,398,305,192,453,245,379,463,423,381,227,259,319,192,161,513,NA,112,146,298,282,262,349,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1885,347,305,736,1209,524,417,485,NA,270,285,244,325,163,416,367,274,347,510,286,350,548,431,513,361,226,337,267,254,562,NA,139,267,447,385,402,432,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1886,343,453,845,1515,583,486,548,NA,350,277,290,340,130,538,526,400,407,777,241,391,526,490,579,344,318,418,226,375,643,NA,113,349,521,318,451,466,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1887,296,363,432,977,370,403,389,NA,225,256,147,271,102,328,375,227,302,660,284,297,389,493,472,256,257,313,178,243,785,NA,33,284,378,282,263,349,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1888,393,445,601,1382,485,444,304,NA,270,255,256,360,91,371,433,230,183,594,243,326,559,434,492,277,250,248,167,219,730,NA,83,391,488,355,380,464,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1889,348,358,576,1398,449,416,315,NA,241,228,245,560,110,452,445,217,200,623,293,271,505,317,449,227,236,257,177,263,965,NA,88,262,393,323,389,435,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1890,515,475,615,1411,417,490,361,NA,197,223,322,613,115,470,424,209,355,630,272,349,576,372,579,250,331,332,236,388,1118,NA,77,262,425,454,426,443,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1891,430,444,562,1180,630,585,337,NA,251,225,295,251,111,361,388,158,250,751,295,374,580,344,481,230,254,299,192,356,993,NA,90,267,540,397,328,524,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1892,391,368,559,930,468,544,406,NA,194,208,283,237,148,493,491,152,422,687,374,378,582,467,456,319,321,285,183,309,780,NA,113,267,405,470,389,526,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1893,520,495,804,1150,604,690,412,NA,232,248,296,248,131,520,604,180,449,864,360,433,725,532,652,250,277,290,196,403,1048,NA,122,304,650,647,526,494,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1894,339,360,681,1276,472,537,406,NA,181,276,400,230,121,501,484,113,204,720,220,456,664,421,388,171,266,265,149,428,953,NA,82,180,487,389,463,385,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1895,410,466,727,1597,593,630,509,NA,230,346,443,349,164,639,643,272,335,1189,337,517,757,586,568,204,371,312,210,639,1364,NA,145,412,697,416,524,575,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1896,519,486,950,1316,509,649,763,NA,323,279,400,341,236,676,641,287,440,1055,382,569,872,773,588,283,534,417,223,538,722,NA,209,450,618,412,517,476,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1897,422,367,804,1267,348,479,720,NA,255,208,554,318,161,501,410,277,251,914,225,513,722,616,463,190,298,326,158,431,559,NA,180,213,523,449,486,467,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1898,689,602,1388,1846,625,826,1178,NA,372,299,653,438,194,954,885,392,583,1139,473,638,1041,889,665,232,487,450,209,631,1331,NA,220,388,620,478,730,503,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1899,384,483,1037,1312,458,496,935,NA,259,236,490,416,178,733,656,297,391,875,304,414,585,574,544,219,358,357,197,384,634,NA,204,304,583,392,543,354,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1900,370,412,929,1201,419,494,754,NA,212,132,649,332,215,418,551,286,384,744,262,363,498,388,384,202,318,308,152,327,512,NA,161,255,494,391,431,329,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1901,437,468,1072,1343,638,631,949,NA,369,288,884,511,211,893,772,511,547,1087,368,524,863,653,606,220,472,464,305,546,813,NA,228,361,655,423,767,408,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1902,279,472,897,865,464,622,755,NA,342,231,566,462,128,638,582,328,445,770,289,416,524,500,449,180,237,265,164,363,708,NA,167,264,468,380,513,289,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1903,408,403,1406,1382,615,793,992,NA,407,254,717,613,178,732,1277,430,500,1001,366,527,753,722,500,209,358,381,195,462,1449,NA,222,276,608,281,597,324,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1904,432,550,1863,1779,737,928,933,NA,600,311,812,554,245,951,1398,557,676,1057,447,565,908,859,615,263,439,419,304,529,2128,NA,272,481,819,348,634,392,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1905,397,509,1447,1324,632,811,880,NA,433,288,872,555,194,879,1017,486,680,776,370,526,813,684,479,187,349,372,214,468,1451,NA,239,370,644,417,538,357,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1906,270,478,1259,1255,529,602,667,NA,346,225,655,526,172,584,1141,356,473,559,283,498,750,582,500,158,288,405,211,399,1313,NA,206,325,601,411,551,293,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1907,435,567,1112,1104,514,613,768,NA,444,314,652,569,152,693,956,383,610,767,307,494,646,591,404,122,411,444,246,422,1178,NA,211,320,682,383,664,414,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1908,422,617,1157,1240,657,951,779,NA,557,299,722,629,250,540,877,372,795,814,354,442,610,659,425,141,386,446,273,381,1149,NA,318,421,877,302,454,453,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1909,451,676,1210,1021,508,746,718,NA,533,298,687,412,245,660,914,436,807,809,365,403,623,720,518,141,395,479,214,378,814,NA,293,337,794,299,416,306,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1910,371,NA,1050,972,412,705,641,NA,498,208,800,449,164,389,1066,591,566,704,316,346,565,599,483,155,319,399,173,351,891,NA,274,333,856,208,257,213,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1911,380,NA,1177,1042,389,638,613,NA,444,213,709,527,191,454,1097,662,700,821,305,381,514,633,388,152,340,437,173,360,948,NA,253,451,817,253,432,257,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1912,393,NA,1007,1009,453,582,658,NA,432,209,716,536,254,519,942,627,677,872,403,312,526,590,423,223,383,492,250,347,761,NA,254,372,742,258,395,268,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1913,354,NA,1272,1281,546,620,861,NA,459,209,1083,591,290,550,1075,762,738,1069,307,433,639,648,432,204,456,541,201,444,875,NA,330,304,766,403,526,307,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1914,333,NA,1214,1412,496,469,863,NA,468,270,1166,632,277,645,1365,786,957,1358,426,436,742,729,483,234,576,687,304,397,846,NA,319,339,775,421,627,288,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1915,305,NA,741,936,319,382,681,NA,380,213,695,606,211,384,1018,653,560,888,309,285,619,585,412,187,299,478,186,276,668,NA,255,147,502,290,379,197,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1916,324,NA,832,863,354,468,704,NA,371,342,767,585,276,566,867,781,454,703,414,305,524,648,367,172,394,548,223,337,613,NA,316,262,611,468,416,270,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1917,317,NA,810,755,295,393,689,NA,352,339,737,486,251,571,805,648,419,758,388,451,541,627,386,185,479,729,251,315,689,NA,267,304,671,400,378,280,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1918,285,NA,777,818,272,426,688,NA,354,288,694,554,277,513,1096,725,475,762,370,447,540,526,416,164,511,836,187,389,611,NA,292,283,611,456,363,333,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1919,352,NA,771,777,260,377,788,NA,283,213,905,531,232,591,986,571,662,622,361,346,453,545,324,115,516,795,159,264,508,NA,250,199,655,463,355,263,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
