age_CE,PPF32A_raw,PPF32B_raw,PPF33A_raw,PPF33B_raw,PPF34A_raw,PPF34B_raw,PPF35A_raw,PPF35B_raw,PPF36A_raw,PPF36B_raw,PPF37B_raw,PPF38A_raw,PPF38B_raw,PPF39A_raw,PPF39B_raw,PPF40A_raw,PPF40B_raw,PPF04A_raw,PPF15_raw,PPF16B_raw,PPF17A_raw,PPF17B_raw,PPF18B_raw,PPF20A_raw,PPF20B_raw,PPF21_raw,PPF22_raw,PPF23A_raw,PPF23B_raw,PPF09_raw,PPF32A_raw_outlier_flag,PPF32B_raw_outlier_flag,PPF33A_raw_outlier_flag,PPF33B_raw_outlier_flag,PPF34A_raw_outlier_flag,PPF34B_raw_outlier_flag,PPF35A_raw_outlier_flag,PPF35B_raw_outlier_flag,PPF36A_raw_outlier_flag,PPF36B_raw_outlier_flag,PPF37B_raw_outlier_flag,PPF38A_raw_outlier_flag,PPF38B_raw_outlier_flag,PPF39A_raw_outlier_flag,PPF39B_raw_outlier_flag,PPF40A_raw_outlier_flag,PPF40B_raw_outlier_flag,PPF04A_raw_outlier_flag,PPF15_raw_outlier_flag,PPF16B_raw_outlier_flag,PPF17A_raw_outlier_flag,PPF17B_raw_outlier_flag,PPF18B_raw_outlier_flag,PPF20A_raw_outlier_flag,PPF20B_raw_outlier_flag,PPF21_raw_outlier_flag,PPF22_raw_outlier_flag,PPF23A_raw_outlier_flag,PPF23B_raw_outlier_flag,PPF09_raw_outlier_flag
1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.76,2.73,NA,2.12,NA,0.8,1.44,0.98,0.64,1.61,2.81,1.89,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA
1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,0.64,2.85,NA,1.43,NA,0.65,0.49,0.95,0.46,1.44,2.67,1.75,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,0.77,2.27,NA,2.11,NA,0.58,0.34,0.77,0.54,1.71,2.43,1.54,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,0.27,2.25,NA,2.12,NA,0.77,0.53,0.84,0.52,2.17,2.05,1.67,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,0.28,1.89,NA,1.71,NA,0.71,0.38,1,0.49,1.06,1.77,1.13,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,0.53,NA,NA,0.33,1.8,NA,2.14,NA,0.59,0.58,0.98,0.6,1.26,2.01,1.15,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,0.49,NA,NA,0.41,1.74,NA,2,NA,0.83,0.55,1.29,0.75,1.24,2.53,1.11,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,0.47,NA,NA,0.26,1.56,NA,1.43,NA,0.85,0.81,1,0.6,1.47,1.63,0.88,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,0.72,NA,NA,0.5,1.51,NA,1.65,NA,0.94,1.16,0.76,0.63,0.87,1.96,1.24,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,0.84,NA,NA,0.61,1.71,NA,1.24,NA,1.04,1.29,0.98,0.69,1.1,2.62,0.86,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA
1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,1,NA,NA,0.81,1.96,NA,1.79,NA,1.28,2.14,1.08,0.66,1.28,1.66,1.31,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,0.89,NA,NA,0.98,2.12,NA,2.13,NA,0.92,2.05,1.28,1.04,1.98,2.46,1.39,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,0.67,NA,NA,1,1.8,NA,2.17,NA,1.28,2.54,1.15,1.07,1.16,2.07,0.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61,NA,NA,0.49,NA,NA,0.65,1.74,NA,2.33,NA,1.37,2.41,1.05,0.88,1.01,2.43,1.26,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,NA,NA,0.54,NA,NA,0.99,1.55,NA,1.95,NA,1.27,2.29,1.12,0.44,0.93,2.37,1.18,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,NA,0.33,NA,NA,1.01,1.54,2.74,1.63,NA,0.91,2.1,0.8,0.55,1.44,1.28,0.88,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,0.52,NA,NA,0.71,1.15,1.96,1.84,0.25,0.22,2.03,0.84,0.37,1.14,1.26,0.76,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.4,NA,NA,0.58,1.59,1.97,1.44,0.15,0.23,2.19,0.73,0.44,0.11,1.22,0.85,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.42,NA,NA,0.33,1.1,1.34,1.09,0.19,0.22,1.56,0.76,0.28,0.05,0.73,0.53,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.53,NA,NA,0.55,1.16,2.79,1.5,0.56,0.56,1.92,0.86,0.31,0.1,1.32,0.86,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,0.45,NA,NA,0.55,0.84,3,1.52,0.64,0.48,2,1.12,0.52,0.16,1.49,0.98,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1568,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,0.55,NA,NA,0.58,0.99,2.6,1.6,0.5,0.56,1.65,1.18,0.41,0.11,1.07,0.66,1.11,0.97,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1569,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,0.57,NA,NA,0.4,0.99,1.7,1.43,0.53,0.49,1.81,0.91,0.5,0.25,1.74,0.58,0.89,0.96,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1570,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0.5,0.56,NA,0.51,1.2,1.86,1.34,0.4,0.49,1.37,0.57,0.28,0.32,1.73,0.68,1.04,0.86,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1571,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.5,0.7,NA,0.54,0.92,1.82,1.17,0.41,0.44,1.33,0.34,0.23,0.24,0.92,0.6,0.99,0.72,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1572,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.36,0.58,NA,0.61,0.87,1.62,1.09,0.31,0.35,0.77,0.37,0.2,0.36,1.57,0.48,0.88,0.94,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1573,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.34,0.64,NA,0.62,0.9,1.31,1.08,0.48,0.38,0.71,0.6,0.26,0.55,1.47,0.6,1.12,0.81,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1574,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.5,0.85,NA,0.5,1.18,1.43,1.19,0.62,0.57,1.04,0.64,0.42,0.67,1.45,0.63,0.83,0.79,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1575,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,0.63,1.23,NA,0.76,1.51,1.45,1.34,1.07,0.83,1.57,0.68,0.5,0.96,2.01,0.77,1.1,0.63,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1576,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,0.46,1.08,NA,0.68,0.84,1.12,1.7,0.7,0.68,1.22,0.48,0.37,0.76,1.49,0.67,1,0.91,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1577,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,0.63,0.84,NA,0.88,0.85,1.31,1.58,0.79,0.71,1.96,0.66,0.39,0.81,1.84,1.11,0.98,1.05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1578,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,0.45,0.91,NA,0.76,0.84,1.62,1.27,0.86,0.71,1.61,0.57,0.46,0.71,2.61,1.37,1.43,1.36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1579,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,0.6,0.9,NA,0.48,0.8,1.89,1.69,0.81,0.81,2.12,0.75,0.39,0.83,1.92,1.02,1.6,1.09,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1580,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,0.6,0.67,NA,0.89,1.28,1.38,1.72,1.01,0.87,2.76,0.84,0.41,1.15,2.34,1.36,1.29,1.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1581,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,0.44,0.67,NA,0.67,0.76,1.68,1.2,0.39,0.48,1.37,0.54,0.42,0.71,1.45,1.11,1.23,1.11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1582,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,0.45,0.69,NA,0.93,0.65,1.88,1.51,0.56,0.7,2.16,0.67,0.5,0.63,1.66,0.95,1.22,1.05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1583,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,0.3,0.48,NA,1.07,1.16,2.15,1.85,0.55,1.09,2.39,0.84,0.76,0.54,1.42,0.88,1.22,1.16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1584,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,0.31,0.55,NA,0.67,1.11,2.06,1.44,0.61,0.74,1.41,0.75,0.75,0.8,1.8,1.12,1.21,1.03,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1585,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,0.44,0.6,NA,0.94,0.77,2.14,1.39,0.81,1.17,2.63,0.66,0.62,0.6,1.59,0.93,1.12,1.33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1586,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,0.28,0.33,NA,1.02,0.93,2.23,0.82,0.64,1.07,2.54,0.57,0.33,0.4,2.33,0.85,1.03,1.03,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1587,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,0.33,0.51,NA,1.06,0.85,1.74,1.48,0.84,1.03,1.72,0.72,0.43,0.62,2.4,1.05,1.11,1.08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1588,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA,0.46,0.46,NA,0.95,1.22,1.84,1.79,1.06,1.12,1.98,0.82,0.48,0.8,2.09,1.2,1.08,1.32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1589,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,0.53,0.7,NA,1.17,0.97,2.1,1.09,1.12,0.98,1.82,0.78,0.54,0.6,2.45,0.92,1.46,0.54,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1590,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,0.6,0.76,NA,1.41,0.74,1.65,1.42,0.96,0.85,1.38,0.93,0.38,0.78,1.65,0.97,1.45,0.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1591,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,0.49,0.64,NA,0.72,0.83,1.48,1.32,0.85,1.03,1.8,0.85,0.33,0.53,1.56,0.84,1.45,1.05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1592,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.59,0.61,NA,1.4,0.73,1.78,1.36,1.13,1.03,1.84,0.94,0.37,0.55,1.1,0.85,1.44,1.17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1593,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,0.57,0.62,NA,1.29,1,1.21,0.88,0.7,0.89,0.89,0.99,0.42,0.67,1.42,0.82,1.44,1.04,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1594,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,0.43,0.53,NA,0.99,0.93,1.38,0.87,0.69,0.65,1.24,0.86,0.43,0.6,1.09,0.63,1.21,0.74,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1595,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,0.48,0.52,NA,0.78,0.75,1.1,1.03,0.79,0.8,1.49,0.66,0.22,0.36,1.21,0.7,1.33,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1596,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,0.57,0.55,NA,0.99,0.8,1.28,1.11,0.79,0.75,1.16,0.71,0.29,0.6,1.21,0.81,1.29,1.14,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1597,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,0.57,0.37,NA,0.74,0.95,1.54,1.2,0.67,0.69,1.14,1.02,0.38,0.6,1.51,0.79,1.35,0.94,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1598,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,0.76,0.57,NA,0.68,0.63,2.1,1.18,0.91,0.78,0.96,1.22,0.52,0.5,1.32,0.5,1.3,1.17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1599,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,0.83,0.62,NA,0.79,0.69,2.01,0.69,0.87,0.8,1.23,1.25,0.57,0.63,1.85,0.71,1.03,0.98,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1600,0.43,NA,NA,NA,0.89,NA,NA,NA,NA,NA,0.92,NA,NA,0.69,0.47,NA,0.91,0.69,3,1.01,0.83,0.73,1.39,1.4,0.61,0.55,2.07,0.67,1.25,1.16,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1601,0.51,NA,NA,NA,0.86,NA,NA,NA,NA,NA,0.91,NA,NA,0.73,0.48,NA,1.02,0.77,2.29,0.89,0.98,0.8,1.2,1.27,0.78,0.67,1.74,0.69,1.62,1.05,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1602,0.38,NA,NA,NA,0.76,NA,NA,NA,NA,NA,0.69,NA,NA,0.6,0.51,NA,0.87,0.92,1.49,0.77,0.69,0.62,1.36,1.09,0.53,0.42,1.45,0.46,1.03,1.39,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1603,0.36,NA,NA,NA,0.47,NA,NA,NA,NA,NA,0.58,NA,NA,0.63,0.37,NA,0.89,0.74,1.95,0.51,0.76,0.79,1.11,0.94,0.48,0.41,1.37,0.45,1.37,1.15,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
