"","PLT_CN","TRE_CN","SPCD","Year","RW"
"12714",2866451010690,2866459010690,106,1972,0.48
"12715",2866451010690,2866459010690,106,1973,0.41
"12716",2866451010690,2866459010690,106,1974,0.33
"12717",2866451010690,2866459010690,106,1975,0.32
"12718",2866451010690,2866459010690,106,1976,0.4
"12719",2866451010690,2866459010690,106,1977,0.12
"12720",2866451010690,2866459010690,106,1978,1.02
"12721",2866451010690,2866459010690,106,1979,0.4
"12722",2866451010690,2866459010690,106,1980,0.54
"12723",2866451010690,2866459010690,106,1981,0.52
"12724",2866451010690,2866459010690,106,1982,0.44
"12725",2866451010690,2866459010690,106,1983,1.06
"12726",2866451010690,2866459010690,106,1984,0.74
"12727",2866451010690,2866459010690,106,1985,1.04
"12728",2866451010690,2866459010690,106,1986,0.91
"12729",2866451010690,2866459010690,106,1987,0.89
"12730",2866451010690,2866459010690,106,1988,0.41
"12731",2866451010690,2866460010690,106,1967,1.04
"12732",2866451010690,2866460010690,106,1968,0.74
"12733",2866451010690,2866460010690,106,1969,0.68
"12734",2866451010690,2866460010690,106,1970,0.3
"12735",2866451010690,2866460010690,106,1971,0.38
"12736",2866451010690,2866460010690,106,1972,0.37
"12737",2866451010690,2866460010690,106,1973,0.78
"12738",2866451010690,2866460010690,106,1974,0.42
"12739",2866451010690,2866460010690,106,1975,1.04
"12740",2866451010690,2866460010690,106,1976,0.51
"12741",2866451010690,2866460010690,106,1977,0.21
"12742",2866451010690,2866460010690,106,1978,0.62
"12743",2866451010690,2866460010690,106,1979,0.66
"12744",2866451010690,2866460010690,106,1980,0.76
"12745",2866451010690,2866460010690,106,1981,0.91
"12746",2866451010690,2866460010690,106,1982,1.08
"12747",2866451010690,2866460010690,106,1983,1.68
"12748",2866451010690,2866460010690,106,1984,1.39
"12749",2866451010690,2866460010690,106,1985,1.49
"12750",2866451010690,2866460010690,106,1986,1.14
"12751",2866451010690,2866460010690,106,1987,1.26
"12752",2866451010690,2866460010690,106,1988,0.78
"12753",2866451010690,2866482010690,106,1911,0.44
"12754",2866451010690,2866482010690,106,1912,0.42
"12755",2866451010690,2866482010690,106,1913,0.3
"12756",2866451010690,2866482010690,106,1914,0.39
"12757",2866451010690,2866482010690,106,1915,0.44
"12758",2866451010690,2866482010690,106,1916,0.81
"12759",2866451010690,2866482010690,106,1917,1.5
"12760",2866451010690,2866482010690,106,1918,0.23
"12761",2866451010690,2866482010690,106,1919,0.21
"12762",2866451010690,2866482010690,106,1920,0.15
"12763",2866451010690,2866482010690,106,1921,0.24
"12764",2866451010690,2866482010690,106,1922,0.4
"12765",2866451010690,2866482010690,106,1923,0.53
"12766",2866451010690,2866482010690,106,1924,0.58
"12767",2866451010690,2866482010690,106,1925,0.39
"12768",2866451010690,2866482010690,106,1926,0.33
"12769",2866451010690,2866482010690,106,1927,0.41
"12770",2866451010690,2866482010690,106,1928,0.46
"12771",2866451010690,2866482010690,106,1929,0.57
"12772",2866451010690,2866482010690,106,1930,0.52
"12773",2866451010690,2866482010690,106,1931,0.35
"12774",2866451010690,2866482010690,106,1932,0.32
"12775",2866451010690,2866482010690,106,1933,0.4
"12776",2866451010690,2866482010690,106,1934,0.28
"12777",2866451010690,2866482010690,106,1935,0.27
"12778",2866451010690,2866482010690,106,1936,0.35
"12779",2866451010690,2866482010690,106,1937,0.68
"12780",2866451010690,2866482010690,106,1938,0.67
"12781",2866451010690,2866482010690,106,1939,0.82
"12782",2866451010690,2866482010690,106,1940,0.66
"12783",2866451010690,2866482010690,106,1941,0.92
"12784",2866451010690,2866482010690,106,1942,0.91
"12785",2866451010690,2866482010690,106,1943,0.88
"12786",2866451010690,2866482010690,106,1944,0.79
"12787",2866451010690,2866482010690,106,1945,0.76
"12788",2866451010690,2866482010690,106,1946,0.46
"12789",2866451010690,2866482010690,106,1947,0.74
"12790",2866451010690,2866482010690,106,1948,0.4
"12791",2866451010690,2866482010690,106,1949,0.82
"12792",2866451010690,2866482010690,106,1950,0.65
"12793",2866451010690,2866482010690,106,1951,0.68
"12794",2866451010690,2866482010690,106,1952,0.85
"12795",2866451010690,2866482010690,106,1953,0.52
"12796",2866451010690,2866482010690,106,1954,0.7
"12797",2866451010690,2866482010690,106,1955,0.73
"12798",2866451010690,2866482010690,106,1956,0.62
"12799",2866451010690,2866482010690,106,1957,0.69
"12800",2866451010690,2866482010690,106,1958,0.68
"12801",2866451010690,2866482010690,106,1959,0.37
"12802",2866451010690,2866482010690,106,1960,0.36
"12803",2866451010690,2866482010690,106,1961,0.34
"12804",2866451010690,2866482010690,106,1962,0.59
"12805",2866451010690,2866482010690,106,1963,0.44
"12806",2866451010690,2866482010690,106,1964,0.54
"12807",2866451010690,2866482010690,106,1965,0.92
"12808",2866451010690,2866482010690,106,1966,0.67
"12809",2866451010690,2866482010690,106,1967,0.75
"12810",2866451010690,2866482010690,106,1968,0.64
"12811",2866451010690,2866482010690,106,1969,0.71
"12812",2866451010690,2866482010690,106,1970,0.37
"12813",2866451010690,2866482010690,106,1971,0.46
"12814",2866451010690,2866482010690,106,1972,0.51
"12815",2866451010690,2866482010690,106,1973,0.66
"12816",2866451010690,2866482010690,106,1974,0.23
"12817",2866451010690,2866482010690,106,1975,0.66
"12818",2866451010690,2866482010690,106,1976,0.38
"12819",2866451010690,2866482010690,106,1977,0.37
"12820",2866451010690,2866482010690,106,1978,0.39
"12821",2866451010690,2866482010690,106,1979,0.78
"12822",2866451010690,2866482010690,106,1980,0.71
"12823",2866451010690,2866482010690,106,1981,0.91
"12824",2866451010690,2866482010690,106,1982,0.91
"12825",2866451010690,2866482010690,106,1983,0.92
"12826",2866451010690,2866482010690,106,1984,0.86
"12827",2866451010690,2866482010690,106,1985,0.68
"12828",2866451010690,2866482010690,106,1986,0.82
"12829",2866451010690,2866482010690,106,1987,0.63
"12830",2866504010690,2866512010690,106,1953,0.45
"12831",2866504010690,2866512010690,106,1954,0.75
"12832",2866504010690,2866512010690,106,1955,0.93
"12833",2866504010690,2866512010690,106,1956,0.64
"12834",2866504010690,2866512010690,106,1957,0.56
"12835",2866504010690,2866512010690,106,1958,0.7
"12836",2866504010690,2866512010690,106,1959,0.67
"12837",2866504010690,2866512010690,106,1960,0.79
"12838",2866504010690,2866512010690,106,1961,0.53
"12839",2866504010690,2866512010690,106,1962,0.9
"12840",2866504010690,2866512010690,106,1963,0.63
"12841",2866504010690,2866512010690,106,1964,0.47
"12842",2866504010690,2866512010690,106,1965,0.72
"12843",2866504010690,2866512010690,106,1966,0.92
"12844",2866504010690,2866512010690,106,1967,0.74
"12845",2866504010690,2866512010690,106,1968,0.7
"12846",2866504010690,2866512010690,106,1969,0.63
"12847",2866504010690,2866512010690,106,1970,0.57
"12848",2866504010690,2866512010690,106,1971,0.61
"12849",2866504010690,2866512010690,106,1972,0.43
"12850",2866504010690,2866512010690,106,1973,0.77
"12851",2866504010690,2866512010690,106,1974,0.4
"12852",2866504010690,2866512010690,106,1975,0.9
"12853",2866504010690,2866512010690,106,1976,0.67
"12854",2866504010690,2866512010690,106,1977,0.28
"12855",2866504010690,2866512010690,106,1978,0.71
"12856",2866504010690,2866512010690,106,1979,0.68
"12857",2866504010690,2866512010690,106,1980,0.82
"12858",2866504010690,2866512010690,106,1981,0.93
"12859",2866504010690,2866512010690,106,1982,0.91
"12860",2866504010690,2866512010690,106,1983,1.03
"12861",2866504010690,2866512010690,106,1984,0.79
"12862",2866504010690,2866512010690,106,1985,0.9
"12863",2866504010690,2866512010690,106,1986,0.74
"12864",2866504010690,2866512010690,106,1987,0.84
"12865",2866504010690,2866512010690,106,1988,0.58
"12866",2866504010690,2866518010690,106,1893,0.31
"12867",2866504010690,2866518010690,106,1894,0.28
"12868",2866504010690,2866518010690,106,1895,0.36
"12869",2866504010690,2866518010690,106,1896,0.42
"12870",2866504010690,2866518010690,106,1897,0.38
"12871",2866504010690,2866518010690,106,1898,0.6
"12872",2866504010690,2866518010690,106,1899,0.53
"12873",2866504010690,2866518010690,106,1900,0.45
"12874",2866504010690,2866518010690,106,1901,0.36
"12875",2866504010690,2866518010690,106,1902,0.15
"12876",2866504010690,2866518010690,106,1903,0.38
"12877",2866504010690,2866518010690,106,1904,0.43
"12878",2866504010690,2866518010690,106,1905,0.31
"12879",2866504010690,2866518010690,106,1906,0.4
"12880",2866504010690,2866518010690,106,1907,0.54
"12881",2866504010690,2866518010690,106,1908,0.46
"12882",2866504010690,2866518010690,106,1909,0.48
"12883",2866504010690,2866518010690,106,1910,0.54
"12884",2866504010690,2866518010690,106,1911,0.43
"12885",2866504010690,2866518010690,106,1912,0.45
"12886",2866504010690,2866518010690,106,1913,0.48
"12887",2866504010690,2866518010690,106,1914,0.49
"12888",2866504010690,2866518010690,106,1915,0.38
"12889",2866504010690,2866518010690,106,1916,0.43
"12890",2866504010690,2866518010690,106,1917,0.49
"12891",2866504010690,2866518010690,106,1918,0.45
"12892",2866504010690,2866518010690,106,1919,0.37
"12893",2866504010690,2866518010690,106,1920,0.47
"12894",2866504010690,2866518010690,106,1921,0.58
"12895",2866504010690,2866518010690,106,1922,0.28
"12896",2866504010690,2866518010690,106,1923,0.27
"12897",2866504010690,2866518010690,106,1924,0.15
"12898",2866504010690,2866518010690,106,1925,0.19
"12899",2866504010690,2866518010690,106,1926,0.41
"12900",2866504010690,2866518010690,106,1927,0.29
"12901",2866504010690,2866518010690,106,1928,0.35
"12902",2866504010690,2866518010690,106,1929,0.6
"12903",2866504010690,2866518010690,106,1930,0.41
"12904",2866504010690,2866518010690,106,1931,0.16
"12905",2866504010690,2866518010690,106,1932,0.41
"12906",2866504010690,2866518010690,106,1933,0.31
"12907",2866504010690,2866518010690,106,1934,0
"12908",2866504010690,2866518010690,106,1935,0.2
"12909",2866504010690,2866518010690,106,1936,0.26
"12910",2866504010690,2866518010690,106,1937,0.43
"12911",2866504010690,2866518010690,106,1938,0.2
"12912",2866504010690,2866518010690,106,1939,0.39
"12913",2866504010690,2866518010690,106,1940,0.37
"12914",2866504010690,2866518010690,106,1941,0.53
"12915",2866504010690,2866518010690,106,1942,0.56
"12916",2866504010690,2866518010690,106,1943,0.32
"12917",2866504010690,2866518010690,106,1944,0.44
"12918",2866504010690,2866518010690,106,1945,0.43
"12919",2866504010690,2866518010690,106,1946,0.19
"12920",2866504010690,2866518010690,106,1947,0.54
"12921",2866504010690,2866518010690,106,1948,0.39
"12922",2866504010690,2866518010690,106,1949,0.43
"12923",2866504010690,2866518010690,106,1950,0.37
"12924",2866504010690,2866518010690,106,1951,0.51
"12925",2866504010690,2866518010690,106,1952,0.62
"12926",2866504010690,2866518010690,106,1953,0.21
"12927",2866504010690,2866518010690,106,1954,0.32
"12928",2866504010690,2866518010690,106,1955,0.44
"12929",2866504010690,2866518010690,106,1956,0.21
"12930",2866504010690,2866518010690,106,1957,0.41
"12931",2866504010690,2866518010690,106,1958,0.37
"12932",2866504010690,2866518010690,106,1959,0.25
"12933",2866504010690,2866518010690,106,1960,0.35
"12934",2866504010690,2866518010690,106,1961,0.3
"12935",2866504010690,2866518010690,106,1962,0.42
"12936",2866504010690,2866518010690,106,1963,0.28
"12937",2866504010690,2866518010690,106,1964,0.31
"12938",2866504010690,2866518010690,106,1965,0.51
"12939",2866504010690,2866518010690,106,1966,0.36
"12940",2866504010690,2866518010690,106,1967,0.59
"12941",2866504010690,2866518010690,106,1968,0.4
"12942",2866504010690,2866518010690,106,1969,0.71
"12943",2866504010690,2866518010690,106,1970,0.56
"12944",2866504010690,2866518010690,106,1971,0.26
"12945",2866504010690,2866518010690,106,1972,0.28
"12946",2866504010690,2866518010690,106,1973,0.41
"12947",2866504010690,2866518010690,106,1974,0.12
"12948",2866504010690,2866518010690,106,1975,0.41
"12949",2866504010690,2866518010690,106,1976,0.25
"12950",2866504010690,2866518010690,106,1977,0.06
"12951",2866504010690,2866518010690,106,1978,0.28
"12952",2866504010690,2866518010690,106,1979,0.18
"12953",2866504010690,2866518010690,106,1980,0.18
"12954",2866504010690,2866518010690,106,1981,0.17
"12955",2866504010690,2866518010690,106,1982,0.19
"12956",2866504010690,2866518010690,106,1983,0.36
"12957",2866504010690,2866518010690,106,1984,0.3
"12958",2866504010690,2866518010690,106,1985,0.28
"12959",2866504010690,2866518010690,106,1986,0.23
"12960",2866504010690,2866518010690,106,1987,0.42
"12961",2866504010690,2866518010690,106,1988,0.21
"12962",2866531010690,2866538010690,106,1940,0.52
"12963",2866531010690,2866538010690,106,1941,0.77
"12964",2866531010690,2866538010690,106,1942,0.65
"12965",2866531010690,2866538010690,106,1943,0.38
"12966",2866531010690,2866538010690,106,1944,0.4
"12967",2866531010690,2866538010690,106,1945,0.47
"12968",2866531010690,2866538010690,106,1946,0.19
"12969",2866531010690,2866538010690,106,1947,0.57
"12970",2866531010690,2866538010690,106,1948,0.23
"12971",2866531010690,2866538010690,106,1949,0.49
"12972",2866531010690,2866538010690,106,1950,0.27
"12973",2866531010690,2866538010690,106,1951,0.46
"12974",2866531010690,2866538010690,106,1952,0.52
"12975",2866531010690,2866538010690,106,1953,0.3
"12976",2866531010690,2866538010690,106,1954,0.23
"12977",2866531010690,2866538010690,106,1955,0.58
"12978",2866531010690,2866538010690,106,1956,0.34
"12979",2866531010690,2866538010690,106,1957,0.52
"12980",2866531010690,2866538010690,106,1958,0.42
"12981",2866531010690,2866538010690,106,1959,0.24
"12982",2866531010690,2866538010690,106,1960,0.23
"12983",2866531010690,2866538010690,106,1961,0.18
"12984",2866531010690,2866538010690,106,1962,0.5
"12985",2866531010690,2866538010690,106,1963,0.31
"12986",2866531010690,2866538010690,106,1964,0.15
"12987",2866531010690,2866538010690,106,1965,0.4
"12988",2866531010690,2866538010690,106,1966,0.44
"12989",2866531010690,2866538010690,106,1967,0.75
"12990",2866531010690,2866538010690,106,1968,0.47
"12991",2866531010690,2866538010690,106,1969,0.68
"12992",2866531010690,2866538010690,106,1970,0.45
"12993",2866531010690,2866538010690,106,1971,0.38
"12994",2866531010690,2866538010690,106,1972,0.22
"12995",2866531010690,2866538010690,106,1973,0.62
"12996",2866531010690,2866538010690,106,1974,0.18
"12997",2866531010690,2866538010690,106,1975,0.46
"12998",2866531010690,2866538010690,106,1976,0.19
"12999",2866531010690,2866538010690,106,1977,0.22
"13000",2866531010690,2866538010690,106,1978,0.26
"13001",2866531010690,2866538010690,106,1979,0.39
"13002",2866531010690,2866538010690,106,1980,0.37
"13003",2866531010690,2866538010690,106,1981,0.54
"13004",2866531010690,2866538010690,106,1982,0.54
"13005",2866531010690,2866538010690,106,1983,0.39
"13006",2866531010690,2866538010690,106,1984,0.34
"13007",2866531010690,2866538010690,106,1985,0.46
"13008",2866531010690,2866538010690,106,1986,0.6
"13009",2866531010690,2866538010690,106,1987,0.32
"13010",2866531010690,2866541010690,106,1891,0.45
"13011",2866531010690,2866541010690,106,1892,0.27
"13012",2866531010690,2866541010690,106,1893,0.31
"13013",2866531010690,2866541010690,106,1894,0.53
"13014",2866531010690,2866541010690,106,1895,0.86
"13015",2866531010690,2866541010690,106,1896,0.59
"13016",2866531010690,2866541010690,106,1897,0.76
"13017",2866531010690,2866541010690,106,1898,0.47
"13018",2866531010690,2866541010690,106,1899,0.38
"13019",2866531010690,2866541010690,106,1900,0.23
"13020",2866531010690,2866541010690,106,1901,0.17
"13021",2866531010690,2866541010690,106,1902,0.32
"13022",2866531010690,2866541010690,106,1903,0.52
"13023",2866531010690,2866541010690,106,1904,0.37
"13024",2866531010690,2866541010690,106,1905,0.52
"13025",2866531010690,2866541010690,106,1906,0.73
"13026",2866531010690,2866541010690,106,1907,0.62
"13027",2866531010690,2866541010690,106,1908,0.61
"13028",2866531010690,2866541010690,106,1909,0.49
"13029",2866531010690,2866541010690,106,1910,0.64
"13030",2866531010690,2866541010690,106,1911,0.69
"13031",2866531010690,2866541010690,106,1912,0.58
"13032",2866531010690,2866541010690,106,1913,0.69
"13033",2866531010690,2866541010690,106,1914,0.65
"13034",2866531010690,2866541010690,106,1915,0.64
"13035",2866531010690,2866541010690,106,1916,0.66
"13036",2866531010690,2866541010690,106,1917,0.49
"13037",2866531010690,2866541010690,106,1918,0.54
"13038",2866531010690,2866541010690,106,1919,0.65
"13039",2866531010690,2866541010690,106,1920,1.06
"13040",2866531010690,2866541010690,106,1921,0.74
"13041",2866531010690,2866541010690,106,1922,0.83
"13042",2866531010690,2866541010690,106,1923,0.48
"13043",2866531010690,2866541010690,106,1924,0.34
"13044",2866531010690,2866541010690,106,1925,0.43
"13045",2866531010690,2866541010690,106,1926,0.4
"13046",2866531010690,2866541010690,106,1927,0.45
"13047",2866531010690,2866541010690,106,1928,0.51
"13048",2866531010690,2866541010690,106,1929,0.42
"13049",2866531010690,2866541010690,106,1930,0.37
"13050",2866531010690,2866541010690,106,1931,0.38
"13051",2866531010690,2866541010690,106,1932,0.25
"13052",2866531010690,2866541010690,106,1933,0.22
"13053",2866531010690,2866541010690,106,1934,0.15
"13054",2866531010690,2866541010690,106,1935,0.31
"13055",2866531010690,2866541010690,106,1936,0.41
"13056",2866531010690,2866541010690,106,1937,0.84
"13057",2866531010690,2866541010690,106,1938,0.81
"13058",2866531010690,2866541010690,106,1939,1.04
"13059",2866531010690,2866541010690,106,1940,0.67
"13060",2866531010690,2866541010690,106,1941,0.79
"13061",2866531010690,2866541010690,106,1942,0.74
"13062",2866531010690,2866541010690,106,1943,0.6
"13063",2866531010690,2866541010690,106,1944,0.68
"13064",2866531010690,2866541010690,106,1945,0.55
"13065",2866531010690,2866541010690,106,1946,0.33
"13066",2866531010690,2866541010690,106,1947,0.38
"13067",2866531010690,2866541010690,106,1948,0.43
"13068",2866531010690,2866541010690,106,1949,0.6
"13069",2866531010690,2866541010690,106,1950,0.58
"13070",2866531010690,2866541010690,106,1951,0.55
"13071",2866531010690,2866541010690,106,1952,0.85
"13072",2866531010690,2866541010690,106,1953,0.59
"13073",2866531010690,2866541010690,106,1954,0.38
"13074",2866531010690,2866541010690,106,1955,0.55
"13075",2866531010690,2866541010690,106,1956,0.61
"13076",2866531010690,2866541010690,106,1957,0.57
"13077",2866531010690,2866541010690,106,1958,0.54
"13078",2866531010690,2866541010690,106,1959,0.36
"13079",2866531010690,2866541010690,106,1960,0.48
"13080",2866531010690,2866541010690,106,1961,0.48
"13081",2866531010690,2866541010690,106,1962,0.33
"13082",2866531010690,2866541010690,106,1963,0.42
"13083",2866531010690,2866541010690,106,1964,0.52
"13084",2866531010690,2866541010690,106,1965,0.59
"13085",2866531010690,2866541010690,106,1966,0.57
"13086",2866531010690,2866541010690,106,1967,0.54
"13087",2866531010690,2866541010690,106,1968,0.59
"13088",2866531010690,2866541010690,106,1969,0.55
"13089",2866531010690,2866541010690,106,1970,0.63
"13090",2866531010690,2866541010690,106,1971,0.51
"13091",2866531010690,2866541010690,106,1972,0.46
"13092",2866531010690,2866541010690,106,1973,0.53
"13093",2866531010690,2866541010690,106,1974,0.35
"13094",2866531010690,2866541010690,106,1975,0.51
"13095",2866531010690,2866541010690,106,1976,0.39
"13096",2866531010690,2866541010690,106,1977,0.25
"13097",2866531010690,2866541010690,106,1978,0.51
"13098",2866531010690,2866541010690,106,1979,0.52
"13099",2866531010690,2866541010690,106,1980,0.56
"13100",2866531010690,2866541010690,106,1981,0.5
"13101",2866531010690,2866541010690,106,1982,0.48
"13102",2866531010690,2866541010690,106,1983,0.58
"13103",2866531010690,2866541010690,106,1984,0.32
"13104",2866531010690,2866541010690,106,1985,0.48
"13105",2866531010690,2866541010690,106,1986,0.58
"13106",2866531010690,2866541010690,106,1987,0.58
"13107",2866531010690,2866541010690,106,1988,0.4
"13108",2866590010690,2866596010690,106,1949,0.63
"13109",2866590010690,2866596010690,106,1950,0.71
"13110",2866590010690,2866596010690,106,1951,0.6
"13111",2866590010690,2866596010690,106,1952,0.99
"13112",2866590010690,2866596010690,106,1953,0.69
"13113",2866590010690,2866596010690,106,1954,0.67
"13114",2866590010690,2866596010690,106,1955,0.62
"13115",2866590010690,2866596010690,106,1956,0.57
"13116",2866590010690,2866596010690,106,1957,0.7
"13117",2866590010690,2866596010690,106,1958,0.64
"13118",2866590010690,2866596010690,106,1959,0.46
"13119",2866590010690,2866596010690,106,1960,0.45
"13120",2866590010690,2866596010690,106,1961,0.42
"13121",2866590010690,2866596010690,106,1962,0.54
"13122",2866590010690,2866596010690,106,1963,0.51
"13123",2866590010690,2866596010690,106,1964,0.52
"13124",2866590010690,2866596010690,106,1965,0.82
"13125",2866590010690,2866596010690,106,1966,0.68
"13126",2866590010690,2866596010690,106,1967,0.89
"13127",2866590010690,2866596010690,106,1968,0.55
"13128",2866590010690,2866596010690,106,1969,0.73
"13129",2866590010690,2866596010690,106,1970,0.49
"13130",2866590010690,2866596010690,106,1971,0.55
"13131",2866590010690,2866596010690,106,1972,0.43
"13132",2866590010690,2866596010690,106,1973,0.46
"13133",2866590010690,2866596010690,106,1974,0.17
"13134",2866590010690,2866596010690,106,1975,0.42
"13135",2866590010690,2866596010690,106,1976,0.24
"13136",2866590010690,2866596010690,106,1977,0.21
"13137",2866590010690,2866596010690,106,1978,0.32
"13138",2866590010690,2866596010690,106,1979,0.4
"13139",2866590010690,2866596010690,106,1980,0.41
"13140",2866590010690,2866596010690,106,1981,0.44
"13141",2866590010690,2866596010690,106,1982,0.42
"13142",2866590010690,2866596010690,106,1983,0.45
"13143",2866590010690,2866596010690,106,1984,0.57
"13144",2866590010690,2866596010690,106,1985,0.44
"13145",2866590010690,2866596010690,106,1986,0.45
"13146",2866590010690,2866596010690,106,1987,0.52
"13147",2866590010690,2866596010690,106,1988,0.56
"13148",2866625010690,2866631010690,106,1923,0.6
"13149",2866625010690,2866631010690,106,1924,0.4
"13150",2866625010690,2866631010690,106,1925,0.57
"13151",2866625010690,2866631010690,106,1926,0.58
"13152",2866625010690,2866631010690,106,1927,0.53
"13153",2866625010690,2866631010690,106,1928,0.53
"13154",2866625010690,2866631010690,106,1929,0.42
"13155",2866625010690,2866631010690,106,1930,0.46
"13156",2866625010690,2866631010690,106,1931,0.4
"13157",2866625010690,2866631010690,106,1932,0.49
"13158",2866625010690,2866631010690,106,1933,0.45
"13159",2866625010690,2866631010690,106,1934,0.22
"13160",2866625010690,2866631010690,106,1935,0.42
"13161",2866625010690,2866631010690,106,1936,0.43
"13162",2866625010690,2866631010690,106,1937,0.51
"13163",2866625010690,2866631010690,106,1938,0.59
"13164",2866625010690,2866631010690,106,1939,0.55
"13165",2866625010690,2866631010690,106,1940,0.46
"13166",2866625010690,2866631010690,106,1941,0.56
"13167",2866625010690,2866631010690,106,1942,0.52
"13168",2866625010690,2866631010690,106,1943,0.55
"13169",2866625010690,2866631010690,106,1944,0.36
"13170",2866625010690,2866631010690,106,1945,0.47
"13171",2866625010690,2866631010690,106,1946,0.2
"13172",2866625010690,2866631010690,106,1947,0.35
"13173",2866625010690,2866631010690,106,1948,0.2
"13174",2866625010690,2866631010690,106,1949,0.31
"13175",2866625010690,2866631010690,106,1950,0.49
"13176",2866625010690,2866631010690,106,1951,0.54
"13177",2866625010690,2866631010690,106,1952,0.4
"13178",2866625010690,2866631010690,106,1953,0.41
"13179",2866625010690,2866631010690,106,1954,0.57
"13180",2866625010690,2866631010690,106,1955,0.69
"13181",2866625010690,2866631010690,106,1956,0.72
"13182",2866625010690,2866631010690,106,1957,0.53
"13183",2866625010690,2866631010690,106,1958,0.65
"13184",2866625010690,2866631010690,106,1959,0.48
"13185",2866625010690,2866631010690,106,1960,0.84
"13186",2866625010690,2866631010690,106,1961,0.6
"13187",2866625010690,2866631010690,106,1962,0.65
"13188",2866625010690,2866631010690,106,1963,0.53
"13189",2866625010690,2866631010690,106,1964,0.37
"13190",2866625010690,2866631010690,106,1965,0.58
"13191",2866625010690,2866631010690,106,1966,0.65
"13192",2866625010690,2866631010690,106,1967,0.59
"13193",2866625010690,2866631010690,106,1968,0.53
"13194",2866625010690,2866631010690,106,1969,0.58
"13195",2866625010690,2866631010690,106,1970,0.51
"13196",2866625010690,2866631010690,106,1971,0.58
"13197",2866625010690,2866631010690,106,1972,0.62
"13198",2866625010690,2866631010690,106,1973,0.52
"13199",2866625010690,2866631010690,106,1974,0.47
"13200",2866625010690,2866631010690,106,1975,0.7
"13201",2866625010690,2866631010690,106,1976,0.46
"13202",2866625010690,2866631010690,106,1977,0.33
"13203",2866625010690,2866631010690,106,1978,0.55
"13204",2866625010690,2866631010690,106,1979,0.35
"13205",2866625010690,2866631010690,106,1980,0.41
"13206",2866625010690,2866631010690,106,1981,0.49
"13207",2866625010690,2866631010690,106,1982,0.62
"13208",2866625010690,2866631010690,106,1983,0.4
"13209",2866625010690,2866631010690,106,1984,0.46
"13210",2866625010690,2866631010690,106,1985,0.44
"13211",2866625010690,2866631010690,106,1986,0.54
"13212",2866625010690,2866631010690,106,1987,0.51
"13213",2866625010690,2866631010690,106,1988,0.37
"13214",2866663010690,2866674010690,106,1907,0.8
"13215",2866663010690,2866674010690,106,1908,0.8
"13216",2866663010690,2866674010690,106,1909,0.77
"13217",2866663010690,2866674010690,106,1910,0.76
"13218",2866663010690,2866674010690,106,1911,0.71
"13219",2866663010690,2866674010690,106,1912,0.75
"13220",2866663010690,2866674010690,106,1913,0.68
"13221",2866663010690,2866674010690,106,1914,0.93
"13222",2866663010690,2866674010690,106,1915,0.63
"13223",2866663010690,2866674010690,106,1916,0.48
"13224",2866663010690,2866674010690,106,1917,0.6
"13225",2866663010690,2866674010690,106,1918,0.62
"13226",2866663010690,2866674010690,106,1919,0.52
"13227",2866663010690,2866674010690,106,1920,0.67
"13228",2866663010690,2866674010690,106,1921,0.67
"13229",2866663010690,2866674010690,106,1922,0.59
"13230",2866663010690,2866674010690,106,1923,0.69
"13231",2866663010690,2866674010690,106,1924,0.37
"13232",2866663010690,2866674010690,106,1925,0.6
"13233",2866663010690,2866674010690,106,1926,0.74
"13234",2866663010690,2866674010690,106,1927,0.83
"13235",2866663010690,2866674010690,106,1928,0.75
"13236",2866663010690,2866674010690,106,1929,0.86
"13237",2866663010690,2866674010690,106,1930,0.74
"13238",2866663010690,2866674010690,106,1931,0.36
"13239",2866663010690,2866674010690,106,1932,0.53
"13240",2866663010690,2866674010690,106,1933,0.45
"13241",2866663010690,2866674010690,106,1934,0.41
"13242",2866663010690,2866674010690,106,1935,0.33
"13243",2866663010690,2866674010690,106,1936,0.43
"13244",2866663010690,2866674010690,106,1937,0.79
"13245",2866663010690,2866674010690,106,1938,0.7
"13246",2866663010690,2866674010690,106,1939,0.83
"13247",2866663010690,2866674010690,106,1940,0.59
"13248",2866663010690,2866674010690,106,1941,0.88
"13249",2866663010690,2866674010690,106,1942,0.94
"13250",2866663010690,2866674010690,106,1943,0.95
"13251",2866663010690,2866674010690,106,1944,0.78
"13252",2866663010690,2866674010690,106,1945,0.67
"13253",2866663010690,2866674010690,106,1946,0.39
"13254",2866663010690,2866674010690,106,1947,0.73
"13255",2866663010690,2866674010690,106,1948,0.69
"13256",2866663010690,2866674010690,106,1949,0.71
"13257",2866663010690,2866674010690,106,1950,0.76
"13258",2866663010690,2866674010690,106,1951,0.92
"13259",2866663010690,2866674010690,106,1952,0.67
"13260",2866663010690,2866674010690,106,1953,0.46
"13261",2866663010690,2866674010690,106,1954,0.6
"13262",2866663010690,2866674010690,106,1955,0.58
"13263",2866663010690,2866674010690,106,1956,0.54
"13264",2866663010690,2866674010690,106,1957,0.63
"13265",2866663010690,2866674010690,106,1958,0.71
"13266",2866663010690,2866674010690,106,1959,0.75
"13267",2866663010690,2866674010690,106,1960,0.46
"13268",2866663010690,2866674010690,106,1961,0.54
"13269",2866663010690,2866674010690,106,1962,0.94
"13270",2866663010690,2866674010690,106,1963,0.62
"13271",2866663010690,2866674010690,106,1964,0.52
