age_CE,DLK02B_raw,DLK05A_raw,DLK05B_raw,DLK05C_raw,DLK06A_raw,DLK06B_raw,DLK06C_raw,DLK07A_raw,DLK07B_raw,DLK07C_raw,DLK08A_raw,DLK08B_raw,DLK09A_raw,DLK09B_raw,DLK10A_raw,DLK10B_raw,DLK11A_raw,DLK11B_raw,DLK12A_raw,DLK12B_raw,DLK02B_raw_outlier_flag,DLK05A_raw_outlier_flag,DLK05B_raw_outlier_flag,DLK05C_raw_outlier_flag,DLK06A_raw_outlier_flag,DLK06B_raw_outlier_flag,DLK06C_raw_outlier_flag,DLK07A_raw_outlier_flag,DLK07B_raw_outlier_flag,DLK07C_raw_outlier_flag,DLK08A_raw_outlier_flag,DLK08B_raw_outlier_flag,DLK09A_raw_outlier_flag,DLK09B_raw_outlier_flag,DLK10A_raw_outlier_flag,DLK10B_raw_outlier_flag,DLK11A_raw_outlier_flag,DLK11B_raw_outlier_flag,DLK12A_raw_outlier_flag,DLK12B_raw_outlier_flag
1834,1.77,0.65,0.45,0.58,1.91,1.73,2.24,0.73,0.5,0.59,0.51,0.71,0.81,0.67,0.49,0.54,0.84,0.52,1.81,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.42,0.69,0.42,0.52,1.57,1.25,1.8,0.59,0.47,0.53,0.49,0.5,0.74,0.63,0.63,0.82,0.64,0.53,1.8,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.05,0.65,0.46,0.59,1.76,1.81,1.76,0.68,0.6,0.49,0.54,0.54,0.85,0.71,0.7,0.78,0.79,0.56,1.81,1.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.3,0.55,0.44,0.6,1.72,1.83,2.2,0.71,0.77,0.49,0.71,0.76,0.69,0.65,0.79,1.01,0.82,0.53,1.5,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.03,0.65,0.48,0.74,1.52,1.72,1.88,0.75,0.72,0.57,0.68,0.59,0.65,0.59,0.67,0.62,0.56,0.6,1.74,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.16,0.57,0.55,0.45,1.37,2.05,2.13,0.58,0.5,0.53,0.65,0.53,0.51,0.47,0.44,0.67,0.6,0.4,1.78,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1.01,0.48,0.4,0.38,1.46,1.23,1.97,0.42,0.41,0.44,0.49,0.45,0.47,0.47,0.37,0.53,0.6,0.55,1.46,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.9,0.61,0.44,0.46,1.87,1.78,3.24,0.68,0.43,0.44,0.62,0.5,0.59,0.64,0.49,0.88,0.68,0.54,2.11,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,1.4,0.51,0.37,0.48,0.93,0.72,1.56,0.37,0.34,0.45,0.61,0.49,0.41,0.47,0.28,0.44,0.54,0.55,1.95,1.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,1.19,0.45,0.36,0.31,0.95,0.68,2.07,0.47,0.29,0.32,0.72,0.58,0.35,0.44,0.39,0.49,0.61,0.66,1.54,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,1.71,0.72,0.4,0.6,1.39,0.69,2.13,0.72,0.41,0.39,0.76,0.55,0.4,0.44,0.49,0.75,0.6,0.54,1.47,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,1.69,0.75,0.41,0.67,1.66,1.04,2.61,0.71,0.57,0.6,0.65,0.49,0.25,0.42,0.71,0.67,0.64,0.97,1.65,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,1.34,0.35,0.33,0.39,1.26,0.7,2.34,0.63,0.35,0.5,0.62,0.39,0.35,0.47,0.46,0.69,0.51,0.72,1.45,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,1.41,0.44,0.41,0.44,1.21,0.78,1.93,0.41,0.29,0.46,0.48,0.4,0.22,0.43,0.43,0.69,0.37,0.48,1.13,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,1.52,0.43,0.37,0.29,1.27,0.59,1.55,0.63,0.24,0.34,0.49,0.36,0.23,0.41,0.32,0.62,0.53,0.51,1.06,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,1.11,0.35,0.39,0.37,0.96,0.49,1.35,0.45,0.49,0.42,0.45,0.44,0.33,0.41,0.41,0.47,0.54,0.63,0.77,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,1.58,0.46,0.45,0.49,1.32,0.83,1.84,0.74,0.52,0.46,0.73,0.53,0.3,0.54,0.66,0.72,0.56,0.67,0.71,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,1.51,0.6,0.46,0.47,1.45,1.06,2.53,0.58,0.47,0.54,0.62,0.36,0.34,0.65,0.69,0.97,0.49,0.41,1.01,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,1.08,0.47,0.48,0.44,1.79,0.97,2.94,0.54,0.26,0.48,0.61,0.38,0.49,0.56,0.62,0.58,0.74,0.68,1.2,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,1.61,0.45,0.47,0.29,1.33,0.91,2.56,0.63,0.45,0.48,0.61,0.55,0.5,0.71,0.63,0.94,0.65,0.33,1.48,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.4,0.63,0.43,0.49,1.51,1.56,2.14,0.72,0.56,0.6,0.62,0.64,0.64,0.75,0.64,0.96,0.69,0.56,1.51,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.24,0.61,0.53,0.74,1.62,1.51,2.29,0.59,0.53,0.61,0.71,0.72,0.81,0.77,0.73,0.76,0.74,0.85,1.75,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,1.63,0.44,0.45,0.5,1.82,1.48,2.21,0.62,0.46,0.51,0.68,0.56,0.68,0.57,0.53,0.8,0.68,0.36,1.63,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,1.28,0.39,0.43,0.43,1.97,1.9,1.97,0.47,0.51,0.44,0.82,0.62,0.73,0.57,0.68,1.06,0.73,0.63,1.69,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.37,0.24,0.46,0.46,1.81,1.61,1.84,0.84,0.53,0.42,0.54,0.71,0.63,0.73,0.55,0.84,0.42,0.19,1.44,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,1.78,0.41,0.46,0.5,1.13,1.36,1.82,0.65,0.64,0.54,0.68,0.46,0.56,0.62,0.77,0.6,0.55,0.44,1.35,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,1.46,0.46,0.48,0.51,1.42,1.92,2.1,0.66,0.59,0.57,0.85,0.88,0.8,0.75,0.69,0.72,0.78,0.54,1.64,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.56,0.58,0.58,0.62,1.72,1.88,3.05,0.82,0.67,0.68,0.94,0.7,0.81,0.79,0.67,1.2,0.87,0.6,2.06,2.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.96,0.5,0.67,0.61,1.8,2.26,2.55,0.69,0.81,0.69,0.79,0.88,0.88,0.83,0.96,1.03,0.34,0.5,1.9,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.6,0.66,0.84,0.87,1.55,1.91,2.87,0.71,0.7,0.74,1.06,1.05,0.92,0.81,1,0.8,0.7,0.6,2.19,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.85,0.71,0.49,0.5,1.56,1.37,1.98,0.62,0.57,0.8,0.73,0.66,0.59,0.57,0.65,0.71,0.51,0.36,2.15,2.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.53,0.51,0.48,0.41,1.31,1.59,1.94,0.55,0.79,0.7,0.71,0.69,0.67,0.66,0.75,0.74,0.53,0.35,1.61,1.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,1.28,0.55,0.62,0.57,1.55,1.81,1.83,0.5,0.83,0.63,0.79,1.06,0.59,0.61,0.55,0.56,0.66,0.51,1.96,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,1.68,0.49,0.41,0.61,1.56,1.37,2.14,0.71,0.77,0.64,0.69,0.94,0.67,0.73,0.64,0.59,0.53,0.41,1.89,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,1.44,0.56,0.6,0.79,1.86,1.7,1.93,0.43,0.8,0.58,0.78,0.83,0.6,0.73,0.65,0.7,0.52,0.41,1.61,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.53,0.63,0.68,0.72,1.77,1.86,2.09,0.49,0.55,0.61,0.66,0.94,0.58,0.78,0.67,0.71,0.66,0.43,1.59,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,1.61,0.8,0.69,0.64,1.67,1.28,2.22,0.62,0.59,0.53,0.88,1,0.59,0.67,0.76,0.9,0.75,0.53,1.8,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.28,0.64,0.68,0.65,1.57,1.68,2.52,0.63,0.56,0.67,0.88,1.01,0.6,0.74,0.52,0.73,0.55,0.47,1.73,2.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.58,0.8,0.66,0.55,1.4,1.48,2.28,0.67,0.64,0.67,0.87,1.01,0.65,0.68,0.63,0.62,0.66,0.46,2.12,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.38,0.71,0.48,0.64,1.75,1.48,2.39,0.71,0.59,0.67,0.96,0.96,0.62,0.91,0.68,0.8,0.68,0.56,1.47,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.99,0.72,0.65,0.57,1.85,1.38,2.45,0.62,0.48,0.69,0.76,0.89,0.57,0.85,0.79,0.96,0.65,0.59,1.62,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,1.34,0.86,0.86,0.81,1.8,1.93,2.22,0.77,0.81,0.87,1.27,1.14,0.65,0.98,0.85,0.89,0.84,0.63,1.9,2.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1.38,1.14,0.76,0.89,1.77,1.75,2,0.65,0.73,0.68,1.27,1.14,0.69,0.81,0.69,0.96,0.65,0.34,1.62,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.01,1.02,0.99,0.99,2.08,2.57,2.24,0.86,0.59,0.78,1.19,1.41,0.67,1.2,0.74,1.06,0.73,0.61,2.3,2.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.78,0.88,0.84,0.85,1.56,1.66,2.32,0.91,0.71,1.01,1.14,1.07,0.67,1.17,0.67,0.83,0.51,0.4,2.14,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.74,0.57,0.68,0.5,1.43,1.61,2,0.59,0.78,0.83,0.73,0.86,0.67,0.99,0.72,0.72,0.59,0.39,1.22,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.82,0.35,0.42,0.34,1.31,1.38,1.73,0.39,0.6,0.75,0.83,0.99,0.64,0.85,0.45,0.61,0.55,0.55,1.17,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.26,0.41,0.5,0.37,2.08,1.85,2.21,0.59,0.6,0.72,1.13,0.95,0.73,0.59,0.46,0.86,0.5,0.42,1.45,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1.33,0.34,0.43,0.34,1.12,1.19,1.37,0.35,0.65,0.68,0.9,1.03,0.71,0.82,0.49,0.39,0.49,0.24,0.87,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.93,0.43,0.42,0.33,0.56,0.84,1.06,0.22,0.78,0.67,0.76,1.15,0.45,0.59,0.52,0.44,0.34,0.22,0.91,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.7,0.21,0.33,0.21,0.83,1.08,0.94,0.22,0.5,0.45,0.64,0.81,0.41,0.45,0.46,0.37,0.38,0.27,0.72,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.99,0.28,0.35,0.25,1.27,1.37,0.97,0.29,0.41,0.63,0.73,0.69,0.38,0.52,0.42,0.52,0.38,0.24,0.9,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.04,0.2,0.31,0.27,0.91,1.25,1.29,0.32,0.38,0.57,0.65,0.53,0.5,0.45,0.45,0.48,0.35,0.14,0.65,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.75,0.29,0.39,0.35,1.1,1.25,1.6,0.33,0.48,0.45,0.61,0.55,0.45,0.47,0.44,0.48,0.46,0.33,0.92,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.05,0.34,0.5,0.24,1.4,1.28,1.93,0.33,0.45,0.53,0.79,0.83,0.47,0.69,0.38,0.54,0.5,0.29,1.09,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.32,0.25,0.38,0.37,1.36,1.23,1.45,0.32,0.47,0.42,0.74,0.45,0.52,0.48,0.42,0.65,0.32,0.19,0.87,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.56,0.23,0.29,0.17,0.66,1.17,1.44,0.22,0.37,0.33,0.74,0.65,0.33,0.32,0.28,0.22,0.22,0.21,0.49,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.86,0.21,0.43,0.17,1.2,1.25,1.94,0.31,0.31,0.31,0.46,0.6,0.42,0.43,0.44,0.48,0.41,0.29,0.76,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.99,0.29,0.4,0.26,1.41,1.07,1.68,0.24,0.37,0.36,0.75,0.61,0.58,0.42,0.45,0.53,0.43,0.38,0.77,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.26,0.31,0.37,0.31,1.37,1.23,1.98,0.33,0.48,0.49,0.78,0.68,0.66,0.57,0.49,0.45,0.46,0.27,0.91,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.26,0.41,0.6,0.37,1.49,1.19,2.52,0.38,0.77,0.6,1,0.88,0.71,0.75,0.51,0.55,0.48,0.31,1.04,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.42,0.38,0.56,0.42,0.99,0.86,1.85,0.37,0.57,0.54,0.83,0.55,0.66,0.72,0.46,0.73,0.32,0.25,0.98,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,1.12,0.4,0.51,0.25,0.99,1.09,1.3,0.3,0.58,0.44,0.83,0.89,0.73,0.44,0.5,0.56,0.39,0.34,1.09,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.3,0.4,0.52,0.4,1.17,1.35,1.96,0.43,0.53,0.52,0.91,0.91,0.76,0.86,0.68,0.55,0.49,0.4,1.26,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.4,0.39,0.48,0.41,0.76,0.66,1.52,0.46,0.64,0.51,0.76,0.91,0.62,0.92,0.49,0.66,0.42,0.3,0.94,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.81,0.39,0.49,0.46,0.86,0.9,1.37,0.41,0.5,0.49,0.72,0.85,0.59,0.9,0.48,0.76,0.56,0.33,1.02,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.49,0.53,0.71,0.58,1.27,1.31,2,0.33,0.73,0.49,0.75,0.75,0.85,0.86,0.64,0.6,0.54,0.49,1.08,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.73,0.59,0.65,0.62,1.23,0.87,1.95,0.52,0.82,0.58,1.06,0.86,0.76,1.04,0.47,0.79,0.38,0.27,1.24,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.14,0.63,0.63,0.44,0.91,1,2.07,0.56,0.78,0.64,0.84,0.88,0.86,1.06,0.7,0.95,0.5,0.42,1.22,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.7,0.52,0.78,0.5,1.13,1.32,2.03,0.47,0.87,0.74,0.83,1.04,0.8,1.17,0.65,0.81,0.6,0.4,1.18,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.82,0.51,0.59,0.56,1.25,0.99,2.34,0.42,0.72,0.86,0.95,0.92,1.15,1.31,0.58,0.72,0.43,0.34,1.09,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.72,0.63,0.71,0.49,1.07,1.14,2.09,0.6,0.75,0.82,0.71,0.95,0.97,1.22,0.66,0.95,0.44,0.44,1.3,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.19,0.49,0.52,0.41,1.19,0.98,1.39,0.44,0.64,0.66,0.67,0.63,0.54,1.08,0.52,0.79,0.62,0.42,0.92,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
