age_CE,EFK01A_raw,EFK01B1_raw,EFK01B2_raw,EFK02A_raw,EFK02B_raw,EFK03A_raw,EFK03B_raw,EFK04A_raw,EFK04B_raw,EFK05A_raw,EFK05B_raw,EFK06A_raw,EFK06B_raw,EFK07A_raw,EFK07B1_raw,EFK07B2_raw,EFK08A_raw,EFK08B1_raw,EFK08B2_raw,EFK09A_raw,EFK09B1_raw,EFK10A_raw,EFK10B1_raw,EFK11A_raw,EFK11B_raw,EFK12A_raw,EFK12B_raw,EFK13A_raw,EFK13B_raw,EFK14A_raw,EFK14B_raw,EFK15A_raw,EFK15B_raw,EFK16A1_raw,EFK16A2_raw,EFK16A3_raw,EFK16B1_raw,EFK16B2_raw,EFK17A1_raw,EFK17A2_raw,EFK17B1_raw,EFK17B2_raw,EFK18A_raw,EFK18B_raw,EFK19A_raw,EFK19B1_raw,EFK19B2_raw,EFK20A_raw,EFK20B_raw,EFK20C_raw,EFK01A_raw_outlier_flag,EFK01B1_raw_outlier_flag,EFK01B2_raw_outlier_flag,EFK02A_raw_outlier_flag,EFK02B_raw_outlier_flag,EFK03A_raw_outlier_flag,EFK03B_raw_outlier_flag,EFK04A_raw_outlier_flag,EFK04B_raw_outlier_flag,EFK05A_raw_outlier_flag,EFK05B_raw_outlier_flag,EFK06A_raw_outlier_flag,EFK06B_raw_outlier_flag,EFK07A_raw_outlier_flag,EFK07B1_raw_outlier_flag,EFK07B2_raw_outlier_flag,EFK08A_raw_outlier_flag,EFK08B1_raw_outlier_flag,EFK08B2_raw_outlier_flag,EFK09A_raw_outlier_flag,EFK09B1_raw_outlier_flag,EFK10A_raw_outlier_flag,EFK10B1_raw_outlier_flag,EFK11A_raw_outlier_flag,EFK11B_raw_outlier_flag,EFK12A_raw_outlier_flag,EFK12B_raw_outlier_flag,EFK13A_raw_outlier_flag,EFK13B_raw_outlier_flag,EFK14A_raw_outlier_flag,EFK14B_raw_outlier_flag,EFK15A_raw_outlier_flag,EFK15B_raw_outlier_flag,EFK16A1_raw_outlier_flag,EFK16A2_raw_outlier_flag,EFK16A3_raw_outlier_flag,EFK16B1_raw_outlier_flag,EFK16B2_raw_outlier_flag,EFK17A1_raw_outlier_flag,EFK17A2_raw_outlier_flag,EFK17B1_raw_outlier_flag,EFK17B2_raw_outlier_flag,EFK18A_raw_outlier_flag,EFK18B_raw_outlier_flag,EFK19A_raw_outlier_flag,EFK19B1_raw_outlier_flag,EFK19B2_raw_outlier_flag,EFK20A_raw_outlier_flag,EFK20B_raw_outlier_flag,EFK20C_raw_outlier_flag
1780,0.75,1.06,NA,1.01,1.07,NA,0.95,NA,0.86,1.04,1.11,0.96,1.23,0.88,0.62,NA,0.65,1.67,NA,NA,0.98,1.4,1.63,1.86,0.91,0.71,0.7,1.04,0.52,1.36,0.83,0.88,1.83,NA,1.65,NA,1.11,NA,NA,0.72,0.57,NA,0.56,0.45,0.8,NA,0.96,1.73,0.82,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1781,0.95,1.05,NA,0.82,0.81,NA,0.61,NA,0.66,0.8,0.73,0.88,0.95,0.76,0.56,NA,0.54,1.63,NA,NA,0.52,1.06,1.38,1.7,0.99,0.62,0.52,0.92,0.6,1.22,0.72,0.59,1.66,NA,1.67,NA,0.94,NA,NA,0.57,0.33,NA,0.42,0.32,0.7,NA,0.87,1.68,0.64,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1782,0.62,1.11,NA,0.85,0.87,NA,0.66,NA,0.75,1.07,0.84,0.85,0.91,0.82,0.7,NA,0.44,1.3,NA,NA,0.85,1.33,1.09,1.31,0.69,0.54,0.51,0.82,0.68,0.72,0.48,0.34,0.67,NA,1.45,NA,0.95,NA,NA,0.51,0.39,NA,0.38,0.22,0.63,NA,1.01,1.39,0.69,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1783,0.69,0.83,NA,0.88,0.73,NA,0.68,NA,1.04,0.84,0.75,0.88,0.98,0.91,0.76,NA,0.46,1.35,NA,NA,1.01,1.16,1.05,0.96,0.61,0.65,0.67,0.82,0.56,0.56,0.39,0.26,0.46,NA,0.82,NA,0.59,NA,NA,0.45,0.35,NA,0.43,0.3,0.84,NA,1.21,1.33,0.64,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1784,1.24,1.25,NA,0.95,1.38,NA,1.04,NA,1.24,1.19,1.1,1,1.22,1.19,0.89,NA,0.63,1.5,NA,NA,1.51,1.83,1.39,1.5,1.16,0.89,0.68,1.08,0.8,1.32,0.87,0.83,1.44,NA,1.14,NA,1.07,NA,NA,0.71,0.41,NA,0.66,0.47,1.04,NA,1.71,1.85,0.82,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1785,1.01,1.25,NA,1.05,1.6,NA,1.15,NA,1.22,1.35,1.08,1,1.13,1.54,1.01,NA,0.56,3.03,NA,NA,1.9,1.75,1.33,1.49,1.27,1.04,0.77,1.08,0.68,1.41,1.11,0.98,1.84,NA,1.8,NA,1.37,NA,NA,0.83,0.51,NA,0.63,0.34,1.04,NA,1.94,2.1,0.89,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
1786,0.92,1.1,NA,0.93,1.37,NA,1.27,NA,1.3,1.23,1.27,0.99,1.47,1.86,0.89,NA,0.43,3.75,NA,NA,1.65,1.69,1.23,1.45,1.24,0.97,0.77,1.14,0.91,1.22,0.98,0.8,1.79,NA,1.59,NA,1.12,NA,NA,0.74,0.4,NA,0.72,0.44,0.99,NA,1.68,1.9,1.08,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
1787,0.86,0.82,NA,0.74,0.8,NA,1,NA,0.73,0.89,0.84,0.71,0.95,1.66,0.66,NA,0.31,1.78,NA,NA,0.91,1.2,1.11,1.39,0.96,0.74,0.7,0.96,0.61,1,1.13,0.68,1.4,NA,1.32,NA,0.79,NA,NA,0.63,0.25,NA,0.57,0.39,0.93,NA,1.41,1.47,0.94,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1788,0.93,0.98,NA,0.76,0.91,NA,0.93,NA,0.85,0.81,0.91,0.63,0.72,1.64,0.84,NA,0.35,1.65,NA,NA,1.05,1.1,1.09,1.28,0.96,0.72,0.84,1.08,0.88,0.83,0.77,0.53,1.04,NA,1.22,NA,0.82,NA,NA,0.7,0.22,NA,0.68,0.55,1.09,NA,1.76,1.73,1.05,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1789,0.81,1.02,NA,0.86,1.16,NA,1.28,NA,0.58,1.01,0.83,0.68,0.96,1.61,0.88,NA,0.34,2.17,NA,NA,0.81,1.52,1.19,1.59,0.83,0.88,0.97,1.2,0.66,1.09,1.09,0.78,1.54,NA,1.38,NA,0.85,NA,NA,0.7,0.41,NA,0.64,0.47,1.27,NA,1.66,1.72,1.11,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1790,0.93,1.09,NA,0.93,0.99,NA,1.04,NA,0.91,0.88,0.88,0.71,0.98,1.34,0.88,NA,0.51,2.45,NA,NA,0.83,1.6,1.28,1.67,1.09,0.82,0.97,1.2,0.84,1.07,1.18,0.88,1.65,NA,1.89,NA,1.23,NA,NA,0.7,0.42,NA,0.52,0.51,1.32,NA,1.63,1.75,1.05,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1791,0.93,0.83,NA,0.81,1.14,NA,0.91,NA,0.93,0.69,0.58,0.64,0.67,1.31,0.81,NA,0.43,1.99,NA,NA,0.79,1.08,1.1,1.41,0.83,0.82,0.77,1.07,0.67,0.91,0.72,0.86,1.58,NA,1.12,NA,0.96,NA,NA,0.7,0.35,NA,0.54,0.46,1.21,NA,1.43,1.37,0.91,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1792,0.73,1.06,NA,0.93,1.33,NA,0.99,NA,0.67,0.71,0.72,0.67,0.92,1.29,0.72,NA,0.43,2.42,NA,NA,1.04,1.32,1.15,1.14,0.94,0.79,0.88,1.19,0.89,0.91,0.89,0.85,1.64,NA,1.5,NA,1.21,NA,NA,0.66,0.24,NA,0.49,0.5,1.21,NA,1.49,1.63,0.91,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1793,0.85,0.84,NA,1.02,1.17,NA,0.83,1.67,0.83,0.68,0.55,0.64,0.62,1.27,0.7,NA,0.39,2.16,NA,NA,0.94,1.01,1.29,1.11,0.8,0.74,0.86,1.06,0.76,0.68,0.79,0.76,1.54,NA,1.01,NA,1.03,NA,NA,0.66,0.34,NA,0.54,0.57,1.07,NA,1.41,1.38,1.06,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
1794,0.75,0.9,NA,0.84,1.16,NA,0.84,1.63,0.89,0.64,0.69,0.68,0.85,1.09,0.63,NA,0.39,1.87,NA,NA,0.86,1.24,1.18,1.19,0.7,0.68,0.74,1.03,0.9,0.85,0.77,0.47,0.91,NA,0.65,NA,0.9,NA,NA,0.65,0.32,NA,0.5,0.46,0.86,NA,1.29,1.32,1.04,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1795,0.44,0.55,NA,0.63,0.83,NA,0.6,1.17,0.75,0.37,0.37,0.48,0.49,0.77,0.58,NA,0.24,NA,NA,NA,0.62,0.81,0.92,0.58,0.42,0.39,0.54,0.72,0.69,0.33,0.28,0.13,0.29,NA,0.43,NA,0.53,NA,NA,0.37,0.14,NA,0.28,0.3,0.84,NA,0.87,1.05,0.52,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1796,0.46,0.66,NA,0.65,0.87,NA,0.54,1.11,0.74,0.4,0.51,0.64,0.76,0.83,0.67,NA,0.32,NA,NA,NA,0.82,1.14,1.08,0.99,0.41,0.6,0.59,0.84,0.76,0.48,0.58,0.34,0.49,NA,0.43,NA,0.62,NA,NA,0.52,0.32,NA,0.38,0.36,0.9,NA,0.91,1.32,0.67,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1797,0.75,1.07,NA,0.95,1.3,NA,0.72,1.38,0.94,0.54,0.48,0.93,0.72,0.93,0.63,NA,0.46,NA,NA,NA,1.28,1.52,1.41,1.17,1.11,0.82,0.76,0.95,0.78,0.96,0.78,0.57,1.16,NA,0.79,NA,1.15,NA,NA,0.76,0.44,NA,0.44,0.3,0.97,NA,1.25,1.47,0.96,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1798,0.79,0.88,NA,0.89,1.25,NA,0.75,1.46,0.92,0.65,0.63,0.95,0.9,0.97,0.7,NA,0.45,NA,NA,NA,1.1,1.51,1.36,1.05,0.97,0.88,0.75,1.11,1.1,0.62,0.77,0.59,1.1,NA,0.59,NA,1.25,NA,NA,0.61,0.6,NA,0.51,0.43,0.96,NA,1.19,1.51,0.96,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1799,0.93,0.77,NA,0.89,0.96,NA,0.63,1.05,0.84,0.37,0.38,0.9,0.7,0.73,0.59,NA,0.29,NA,NA,NA,0.9,1.17,1.25,1.33,0.9,0.83,0.6,1.04,0.97,0.76,0.69,0.58,1.31,NA,0.86,NA,0.98,NA,NA,0.64,0.38,NA,0.59,0.42,0.97,NA,1,1.55,1.02,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1800,0.93,1.09,NA,0.94,1.5,NA,0.68,1.24,0.77,0.59,0.66,0.88,0.63,0.78,0.56,NA,0.36,NA,NA,NA,1.2,1.63,NA,1.26,0.95,0.75,0.71,0.94,1.39,0.61,0.66,0.45,0.83,NA,0.7,NA,1.17,NA,NA,0.62,0.51,NA,0.51,0.24,0.85,NA,1.13,1.48,0.95,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1801,0.82,0.97,NA,0.94,2,NA,0.73,1.15,0.96,0.53,0.47,0.83,0.74,0.81,0.7,NA,0.44,NA,NA,NA,1.15,1.32,NA,1.25,1.14,0.81,0.88,1.1,1.08,0.73,0.79,0.69,1.2,NA,0.56,NA,1.27,NA,NA,0.66,0.56,NA,0.42,0.4,1.21,NA,1.19,1.43,0.89,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1802,0.97,1.09,NA,0.96,1.95,NA,1.02,1.46,1.04,0.73,0.73,1.01,0.98,0.73,0.75,NA,0.5,NA,NA,NA,1.16,1.43,NA,1.6,1.05,0.83,0.84,1.1,1.18,0.76,0.74,0.61,1.05,NA,0.79,NA,1.13,NA,NA,0.71,0.7,NA,0.58,0.43,1,NA,1.08,1.4,0.82,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1803,0.91,0.86,NA,0.89,1.81,NA,0.88,1.09,0.65,0.59,0.5,0.89,0.66,0.8,0.59,NA,0.49,NA,NA,NA,0.91,1.24,NA,1.53,0.96,0.71,0.81,0.99,1.04,0.78,0.81,0.51,1,NA,0.84,NA,1.1,NA,NA,0.66,0.49,NA,0.48,0.26,1.14,NA,1.16,1.24,0.82,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1804,0.89,0.88,NA,0.67,1.45,NA,0.82,1.11,0.75,0.53,0.58,0.68,0.76,0.66,0.55,NA,0.39,NA,NA,NA,0.72,1.2,NA,1.36,0.72,0.61,0.67,0.96,1.22,0.57,0.49,0.49,0.8,NA,0.74,NA,0.93,NA,NA,0.45,0.49,NA,0.46,0.41,0.73,NA,0.78,1.05,0.54,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1805,0.88,0.73,NA,0.74,1.41,NA,0.72,1.07,0.76,0.56,0.5,0.75,0.71,0.8,0.51,NA,0.54,NA,NA,NA,0.69,1.01,NA,1.39,0.77,0.65,0.73,0.97,0.92,0.79,0.69,0.45,0.72,NA,0.71,NA,0.9,NA,NA,0.58,0.46,NA,0.33,0.35,0.97,NA,0.82,1.15,0.68,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1806,0.73,0.79,NA,0.68,1.31,NA,0.62,0.96,0.66,0.43,0.57,0.73,0.69,0.65,0.54,NA,0.44,NA,NA,NA,0.73,1.24,NA,0.93,0.45,0.69,0.73,0.83,1.07,0.52,0.4,0.24,0.38,NA,0.64,NA,0.67,NA,NA,0.47,0.49,NA,0.37,0.22,0.69,NA,0.81,1.05,0.43,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1807,0.68,0.67,NA,0.77,1.25,NA,0.72,1.25,0.8,0.54,0.41,0.74,0.54,0.71,0.63,NA,0.5,NA,NA,NA,0.74,1.02,NA,1.04,0.66,0.63,0.82,0.93,0.84,0.75,0.65,0.45,0.82,NA,0.52,NA,0.74,NA,NA,0.57,0.49,NA,0.36,0.23,0.86,NA,0.76,1.2,0.5,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1808,0.55,0.63,NA,0.62,1.06,NA,0.57,1.12,0.69,0.35,0.6,0.69,0.77,0.66,0.63,NA,0.38,NA,NA,NA,1.12,1.21,NA,0.79,0.38,0.56,0.84,0.78,0.91,0.39,0.3,0.17,0.35,NA,0.51,NA,0.61,NA,NA,0.41,0.5,NA,0.3,0.26,0.87,NA,0.78,1.13,0.38,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1809,0.76,0.67,NA,0.65,1.09,NA,0.62,1.31,0.68,0.51,0.55,0.72,0.85,0.67,0.69,NA,0.36,NA,NA,NA,0.98,1.05,NA,0.9,0.59,0.6,0.84,0.79,1.21,0.43,0.5,0.43,0.67,NA,0.7,NA,0.76,NA,NA,0.46,0.47,NA,0.4,0.34,0.91,NA,0.73,1.11,0.55,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
