age_CE,B604E1_raw,B613NW_raw,B618N2_raw,B619NE_raw,B8207_raw,B8216E_raw,B8218N_raw,B8219N_raw,B8225N_raw,B8225S_raw,B8250B_raw,B8250C_raw,B8250M_raw,B8250_raw,B8601N_raw,B8608_raw,B8609E_raw,B8609N_raw,B8610E_raw,B8610N_raw,B8611E_raw,B8612F_raw,B8613_raw,B8614_raw,B8616_raw,B8618N_raw,B8618W_raw,B8619_raw,B8621N_raw,B8622N_raw,B8622W_raw,B8623W_raw,B8626S_raw,B8630W_raw,B8637N_raw,B8637S_raw,B8638N_raw,B8639W_raw,B8640W_raw,B8644A_raw,B8644E_raw,B8644M_raw,B8644N_raw,B8648N_raw,B8648S_raw,B8649A_raw,B8649B_raw,B8649K_raw,B8649M_raw,B8649Z_raw,B8649_raw,B864E2_raw,B8661N_raw,B8663E_raw,B8663N_raw,B8664V_raw,B8666W_raw,B8667E_raw,B8669N_raw,B869EF_raw,B869N2_raw,B9022S_raw,B9026N_raw,B9026S_raw,B9063N_raw,B9069E_raw,B9702S_raw,B9702N_raw,B9706W_raw,B9709W_raw,B9711N_raw,B9712N_raw,B9717N_raw,B9717S_raw,B9718E_raw,B9719N_raw,B9719S_raw,B9722N_raw,B9722S_raw,B9723E_raw,B9723W_raw,B9731S_raw,B9731N_raw,...85,B604E1_raw_outlier_flag,B613NW_raw_outlier_flag,B618N2_raw_outlier_flag,B619NE_raw_outlier_flag,B8207_raw_outlier_flag,B8216E_raw_outlier_flag,B8218N_raw_outlier_flag,B8219N_raw_outlier_flag,B8225N_raw_outlier_flag,B8225S_raw_outlier_flag,B8250B_raw_outlier_flag,B8250C_raw_outlier_flag,B8250M_raw_outlier_flag,B8250_raw_outlier_flag,B8601N_raw_outlier_flag,B8608_raw_outlier_flag,B8609E_raw_outlier_flag,B8609N_raw_outlier_flag,B8610E_raw_outlier_flag,B8610N_raw_outlier_flag,B8611E_raw_outlier_flag,B8612F_raw_outlier_flag,B8613_raw_outlier_flag,B8614_raw_outlier_flag,B8616_raw_outlier_flag,B8618N_raw_outlier_flag,B8618W_raw_outlier_flag,B8619_raw_outlier_flag,B8621N_raw_outlier_flag,B8622N_raw_outlier_flag,B8622W_raw_outlier_flag,B8623W_raw_outlier_flag,B8626S_raw_outlier_flag,B8630W_raw_outlier_flag,B8637N_raw_outlier_flag,B8637S_raw_outlier_flag,B8638N_raw_outlier_flag,B8639W_raw_outlier_flag,B8640W_raw_outlier_flag,B8644A_raw_outlier_flag,B8644E_raw_outlier_flag,B8644M_raw_outlier_flag,B8644N_raw_outlier_flag,B8648N_raw_outlier_flag,B8648S_raw_outlier_flag,B8649A_raw_outlier_flag,B8649B_raw_outlier_flag,B8649K_raw_outlier_flag,B8649M_raw_outlier_flag,B8649Z_raw_outlier_flag,B8649_raw_outlier_flag,B864E2_raw_outlier_flag,B8661N_raw_outlier_flag,B8663E_raw_outlier_flag,B8663N_raw_outlier_flag,B8664V_raw_outlier_flag,B8666W_raw_outlier_flag,B8667E_raw_outlier_flag,B8669N_raw_outlier_flag,B869EF_raw_outlier_flag,B869N2_raw_outlier_flag,B9022S_raw_outlier_flag,B9026N_raw_outlier_flag,B9026S_raw_outlier_flag,B9063N_raw_outlier_flag,B9069E_raw_outlier_flag,B9702S_raw_outlier_flag,B9702N_raw_outlier_flag,B9706W_raw_outlier_flag,B9709W_raw_outlier_flag,B9711N_raw_outlier_flag,B9712N_raw_outlier_flag,B9717N_raw_outlier_flag,B9717S_raw_outlier_flag,B9718E_raw_outlier_flag,B9719N_raw_outlier_flag,B9719S_raw_outlier_flag,B9722N_raw_outlier_flag,B9722S_raw_outlier_flag,B9723E_raw_outlier_flag,B9723W_raw_outlier_flag,B9731S_raw_outlier_flag,B9731N_raw_outlier_flag,...85_outlier_flag
1644,30,19,NA,40,19,NA,NA,31,60,80,NA,NA,NA,NA,NA,38,75,23,55,61,27,47,21,170,381,NA,30,47,26,46,43,29,30,NA,14,27,37,10,26,NA,46,NA,23,NA,69,22,NA,20,NA,17,NA,35,30,NA,NA,32,22,NA,23,18,23,11,30,84,11,43,NA,NA,916,NA,195,NA,342,229,NA,582,394,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1645,29,17,NA,53,21,NA,NA,33,60,82,NA,NA,NA,NA,NA,41,71,21,55,69,35,48,21,177,441,NA,40,62,30,45,51,36,40,NA,14,31,34,10,29,NA,41,NA,32,NA,85,15,NA,20,NA,16,NA,29,25,70,NA,29,21,NA,23,16,21,10,35,81,9,48,NA,NA,814,NA,195,NA,317,283,NA,411,312,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1646,37,22,NA,44,23,NA,NA,39,64,80,NA,NA,NA,NA,30,41,59,18,55,65,33,41,19,130,451,NA,34,51,27,43,43,44,40,NA,20,29,32,8,30,NA,33,NA,31,NA,70,14,NA,13,NA,14,NA,31,23,73,NA,41,28,NA,25,12,18,12,29,61,11,35,NA,NA,901,NA,210,NA,289,177,NA,346,350,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1647,35,13,NA,46,21,NA,NA,39,63,76,NA,NA,NA,NA,28,33,71,21,57,71,34,41,18,157,434,NA,31,50,28,51,53,52,38,NA,16,24,33,7,29,NA,34,NA,33,72,63,12,NA,22,NA,15,NA,31,19,58,NA,33,28,84,21,14,21,13,27,56,11,40,NA,NA,936,NA,228,NA,296,191,NA,444,391,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1648,42,19,NA,65,27,NA,NA,38,71,70,NA,NA,NA,NA,28,56,48,24,69,75,42,59,31,188,464,NA,32,72,47,57,52,46,40,NA,27,39,34,6,35,NA,50,NA,47,73,74,23,NA,27,NA,19,NA,41,29,44,NA,39,25,68,29,18,24,16,31,65,13,57,NA,NA,1041,NA,282,NA,309,233,NA,557,360,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1649,35,21,NA,52,33,NA,NA,44,55,59,NA,NA,NA,NA,32,62,57,20,53,64,40,50,32,161,468,NA,45,53,31,50,47,45,40,NA,22,32,36,11,38,NA,43,NA,42,77,69,13,NA,29,NA,18,NA,30,25,45,NA,34,27,83,27,21,20,15,35,76,12,52,NA,NA,1130,NA,222,NA,249,261,NA,592,346,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1650,28,19,NA,28,18,NA,NA,26,33,47,NA,NA,NA,NA,26,52,44,18,48,50,35,44,26,150,407,NA,29,34,22,37,50,37,30,NA,19,32,32,10,27,NA,30,NA,45,100,77,20,NA,19,NA,13,NA,24,28,43,NA,30,21,91,17,14,18,13,34,82,9,48,NA,NA,1011,NA,180,NA,217,262,NA,533,464,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1651,28,13,NA,29,18,NA,NA,32,51,45,NA,NA,NA,NA,20,25,44,15,56,50,44,52,24,183,262,NA,28,32,32,33,39,39,27,NA,23,36,31,9,29,NA,28,NA,34,47,57,17,NA,23,NA,17,NA,21,20,57,NA,22,24,74,18,11,15,12,27,72,11,34,NA,NA,1013,NA,173,NA,156,216,NA,510,609,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
1652,28,25,NA,44,24,NA,NA,40,59,48,NA,NA,NA,NA,30,52,54,19,70,58,51,43,31,202,430,NA,32,43,46,49,45,48,42,NA,37,53,33,11,29,NA,32,NA,46,63,53,25,NA,34,NA,20,NA,23,25,48,NA,31,24,99,30,16,19,18,35,76,16,55,NA,NA,1098,NA,174,NA,244,210,NA,477,618,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
1653,15,5,NA,22,15,NA,NA,43,54,47,NA,NA,NA,NA,14,30,42,12,29,38,33,22,23,96,319,NA,22,21,41,29,25,29,27,NA,24,31,23,5,18,NA,37,NA,27,50,46,10,NA,11,NA,11,NA,10,14,42,NA,17,16,36,20,9,12,2,28,37,7,31,NA,NA,1161,NA,126,NA,190,172,NA,393,389,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1654,35,13,NA,32,23,NA,NA,41,55,53,NA,NA,NA,NA,16,50,40,13,42,35,51,32,22,164,473,NA,31,28,37,33,40,51,40,NA,25,35,24,7,22,NA,28,NA,30,59,66,13,NA,14,NA,14,NA,21,19,58,NA,25,16,54,22,12,13,10,34,51,12,60,NA,NA,1262,NA,145,NA,240,190,NA,411,367,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1655,34,22,NA,34,32,NA,NA,28,63,54,NA,NA,NA,NA,24,57,45,18,49,48,48,40,NA,255,420,NA,35,44,35,50,47,65,39,NA,25,38,45,8,32,NA,36,NA,52,58,62,27,NA,30,NA,25,NA,32,25,57,NA,28,25,47,34,15,18,13,35,65,16,58,NA,NA,1124,NA,197,NA,212,205,NA,522,354,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1656,43,26,NA,41,27,NA,NA,40,61,55,NA,NA,NA,NA,20,56,37,21,39,41,53,42,NA,290,456,NA,35,39,36,49,48,62,49,NA,27,41,40,11,29,NA,37,NA,42,81,73,24,NA,30,NA,26,NA,31,33,70,NA,44,33,66,32,16,21,11,36,78,17,68,NA,NA,1073,NA,258,NA,197,290,NA,579,385,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1657,31,16,NA,48,34,NA,NA,37,53,61,NA,NA,NA,NA,18,53,37,22,49,57,44,50,NA,267,521,NA,39,43,32,49,44,57,38,NA,25,30,41,12,27,NA,34,NA,41,66,55,23,NA,24,NA,26,NA,32,24,65,NA,40,34,68,33,17,22,12,36,80,18,48,NA,NA,1051,NA,272,NA,174,299,NA,458,285,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1658,35,21,NA,54,28,NA,NA,45,137,58,NA,NA,NA,NA,26,58,36,22,61,57,51,44,NA,230,520,NA,37,40,35,51,39,57,37,NA,30,43,40,12,27,NA,38,NA,50,54,49,29,NA,30,NA,26,NA,39,30,75,NA,41,30,67,37,19,22,17,43,77,23,47,NA,NA,865,NA,207,NA,150,281,NA,583,459,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1659,41,34,NA,70,34,NA,NA,75,69,72,NA,NA,NA,NA,26,80,40,25,67,84,75,62,NA,388,741,NA,54,69,55,87,57,90,52,NA,51,44,53,23,47,NA,65,NA,85,74,56,38,NA,40,NA,39,NA,37,53,87,94,56,40,100,52,24,25,27,66,134,29,83,NA,NA,1164,NA,257,NA,177,354,NA,881,639,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
1660,41,29,NA,44,27,NA,49,53,62,62,NA,NA,NA,NA,24,69,44,25,41,50,51,45,NA,299,474,NA,44,51,28,56,49,62,38,NA,27,32,47,17,39,NA,43,NA,58,50,40,31,NA,32,NA,32,NA,30,40,78,73,39,33,65,46,19,25,22,51,108,23,62,NA,NA,953,NA,203,NA,194,335,NA,696,500,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1661,34,25,NA,46,35,NA,51,47,59,68,NA,NA,NA,NA,22,60,57,21,42,51,56,52,NA,286,435,NA,41,64,37,60,46,59,39,NA,29,32,42,17,35,NA,38,NA,43,48,31,22,NA,31,NA,27,NA,26,36,61,71,47,32,68,42,19,21,23,43,98,18,53,NA,NA,885,NA,208,NA,238,336,NA,611,410,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1662,40,31,NA,39,28,115,47,53,56,64,NA,NA,NA,NA,28,77,46,21,44,55,78,60,NA,260,630,NA,43,59,48,60,57,55,39,NA,39,35,51,26,44,NA,49,NA,55,33,29,27,NA,32,NA,27,NA,26,46,75,76,68,49,70,53,19,21,22,39,89,30,63,NA,NA,1086,NA,241,NA,289,335,NA,677,352,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1663,30,20,NA,37,31,113,36,48,46,60,NA,NA,NA,NA,26,55,36,22,36,28,43,45,NA,213,483,NA,40,41,30,38,39,37,28,NA,28,26,43,24,36,NA,39,NA,41,22,19,22,NA,26,NA,21,NA,26,37,49,72,41,39,56,46,16,22,20,29,72,35,41,NA,NA,889,NA,210,NA,279,248,NA,546,376,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1664,27,22,NA,37,29,129,35,42,44,54,NA,NA,NA,NA,22,62,44,21,28,31,52,53,NA,248,530,NA,41,51,39,42,39,34,35,NA,23,36,40,21,38,NA,54,NA,51,22,19,24,NA,31,NA,26,NA,26,35,61,79,53,40,63,42,21,21,32,31,82,20,51,NA,NA,1096,NA,183,NA,236,244,NA,581,298,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
