age_CE,JMR01A_raw,JMR01B_raw,JMR02B_raw,JMR03A_raw,JMR03B_raw,JMR04A_raw,JMR05A_raw,JMR05B_raw,JMR05C_raw,JMR06A_raw,JMR06B_raw,JMR06C_raw,JMR08A_raw,JMR08B_raw,JMR09A_raw,JMR09B_raw,JMR10A_raw,JMR10B_raw,JMR12A_raw,JMR12B_raw,JMR13B_raw,JMR14A_raw,JMR14B_raw,JMR15A_raw,JMR15B_raw,JMR16A_raw,JMR16B_raw,JMR17A_raw,JMR18A_raw,JMR19A_raw,JMR20A_raw,JMR20B_raw,JMR21A_raw,JMR22A_raw,JMR22B_raw,JMR23A_raw,JMR23B_raw,JMR23C_raw,JMR24A_raw,JMR01A_raw_outlier_flag,JMR01B_raw_outlier_flag,JMR02B_raw_outlier_flag,JMR03A_raw_outlier_flag,JMR03B_raw_outlier_flag,JMR04A_raw_outlier_flag,JMR05A_raw_outlier_flag,JMR05B_raw_outlier_flag,JMR05C_raw_outlier_flag,JMR06A_raw_outlier_flag,JMR06B_raw_outlier_flag,JMR06C_raw_outlier_flag,JMR08A_raw_outlier_flag,JMR08B_raw_outlier_flag,JMR09A_raw_outlier_flag,JMR09B_raw_outlier_flag,JMR10A_raw_outlier_flag,JMR10B_raw_outlier_flag,JMR12A_raw_outlier_flag,JMR12B_raw_outlier_flag,JMR13B_raw_outlier_flag,JMR14A_raw_outlier_flag,JMR14B_raw_outlier_flag,JMR15A_raw_outlier_flag,JMR15B_raw_outlier_flag,JMR16A_raw_outlier_flag,JMR16B_raw_outlier_flag,JMR17A_raw_outlier_flag,JMR18A_raw_outlier_flag,JMR19A_raw_outlier_flag,JMR20A_raw_outlier_flag,JMR20B_raw_outlier_flag,JMR21A_raw_outlier_flag,JMR22A_raw_outlier_flag,JMR22B_raw_outlier_flag,JMR23A_raw_outlier_flag,JMR23B_raw_outlier_flag,JMR23C_raw_outlier_flag,JMR24A_raw_outlier_flag
1485,NA,NA,NA,NA,NA,NA,0.62,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.57,0.58,0.68,NA,NA,NA,0.77,0.51,0.43,0.45,NA,0.4,0.58,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1486,NA,NA,NA,NA,NA,NA,0.61,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.69,0.54,0.77,NA,NA,NA,0.76,0.56,0.32,0.54,NA,0.3,0.5,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1487,NA,NA,NA,NA,NA,NA,0.5,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.58,0.42,0.61,NA,NA,NA,0.7,0.6,0.33,0.42,NA,0.32,0.51,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1488,NA,NA,NA,NA,NA,NA,0.36,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.5,0.34,0.52,NA,NA,NA,0.6,0.66,0.36,0.33,NA,0.25,0.59,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1489,NA,NA,NA,NA,NA,NA,0.53,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.47,0.48,0.49,NA,NA,NA,0.32,0.63,0.39,0.4,NA,0.22,0.58,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1490,NA,NA,NA,NA,NA,NA,0.48,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.64,0.42,0.56,NA,NA,NA,0.33,0.5,0.27,0.37,NA,0.2,0.49,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1491,NA,NA,NA,NA,NA,NA,0.54,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.75,0.53,0.6,NA,NA,NA,0.49,0.55,0.42,0.48,NA,0.27,0.61,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1492,NA,NA,NA,NA,NA,NA,0.46,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.61,0.35,0.5,NA,NA,NA,0.51,0.52,0.34,0.32,NA,0.25,0.62,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1493,NA,NA,NA,NA,NA,NA,0.46,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.42,0.36,0.46,NA,NA,NA,0.43,0.42,0.24,0.26,NA,0.2,0.62,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1494,NA,NA,NA,NA,NA,NA,0.54,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.54,0.48,0.49,NA,NA,NA,0.41,0.56,0.3,0.39,NA,0.24,0.69,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1495,NA,NA,NA,NA,NA,NA,0.38,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.44,0.34,0.23,NA,NA,NA,0.25,0.54,0.18,0.27,NA,0.18,0.51,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1496,NA,NA,NA,NA,NA,NA,0.94,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.76,0.87,0.68,NA,NA,NA,0.67,0.62,0.41,0.46,NA,0.49,0.64,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1497,NA,NA,NA,NA,NA,NA,0.48,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.52,0.48,0.31,NA,NA,NA,0.47,0.37,0.22,0.36,NA,0.3,0.51,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1498,NA,NA,NA,NA,NA,NA,0.5,NA,0.59,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,0.19,0.45,0.47,0.52,NA,NA,NA,0.5,0.43,0.32,0.35,NA,0.28,0.49,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1499,NA,NA,NA,NA,NA,NA,0.78,NA,0.92,NA,NA,1.44,NA,NA,NA,NA,NA,NA,NA,0.21,0.57,0.81,0.7,NA,NA,NA,0.58,0.47,0.31,0.55,NA,0.4,0.62,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1500,NA,NA,NA,NA,NA,NA,0.16,NA,0.34,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,0.09,0.38,0.15,0.21,NA,NA,NA,0.23,0.43,0.14,0.4,NA,0.11,0.39,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1501,NA,NA,NA,NA,NA,NA,0.41,NA,0.63,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,0.15,0.54,0.36,0.45,NA,NA,NA,0.41,0.48,0.39,0.45,NA,0.22,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1502,NA,NA,NA,NA,NA,NA,0.31,NA,0.42,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,0.08,0.32,0.17,0.25,NA,NA,NA,0.26,0.47,0.39,0.34,NA,0.18,0.56,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1503,NA,NA,NA,NA,NA,NA,0.61,NA,0.62,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,0.16,0.21,0.44,0.44,NA,NA,NA,0.35,0.41,0.51,0.6,NA,0.28,0.52,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1504,NA,NA,NA,NA,NA,NA,0.53,NA,0.59,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,0.09,0.22,0.54,0.41,NA,NA,NA,0.28,0.37,0.4,0.64,NA,0.24,0.53,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1505,NA,NA,NA,NA,NA,NA,0.59,NA,0.81,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,0.14,0.19,0.56,0.59,NA,NA,NA,0.37,0.39,0.57,0.66,NA,0.29,0.64,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1506,NA,NA,NA,NA,NA,NA,0.43,NA,0.65,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,0.12,0.24,0.41,0.41,NA,NA,NA,0.45,0.31,0.32,0.62,NA,0.23,0.43,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1507,NA,NA,NA,NA,NA,NA,0.47,NA,0.7,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,0.08,0.33,0.39,0.48,NA,NA,NA,0.54,0.34,0.42,0.43,NA,0.21,0.42,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1508,NA,NA,NA,NA,NA,NA,0.44,NA,0.73,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,0.08,0.3,0.45,0.46,NA,NA,NA,0.5,0.31,0.45,0.46,NA,0.2,0.4,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1509,NA,NA,NA,NA,NA,NA,0.51,NA,0.86,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,0.23,0.45,0.49,0.55,NA,NA,NA,0.7,0.47,0.68,0.51,NA,0.28,0.54,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1510,NA,NA,NA,NA,NA,NA,0.52,NA,0.91,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,0.08,0.57,0.5,0.59,NA,NA,NA,0.67,0.44,0.45,0.46,NA,0.26,0.56,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1511,NA,NA,NA,NA,NA,NA,0.49,NA,0.93,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,0.26,0.58,0.49,0.68,NA,NA,NA,0.61,0.53,0.71,0.51,NA,0.2,0.53,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1512,NA,NA,NA,NA,NA,NA,0.38,NA,0.74,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,0.2,0.49,0.38,0.52,NA,NA,NA,0.54,0.51,0.52,0.43,NA,0.28,0.55,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1513,NA,NA,NA,NA,NA,NA,0.31,NA,0.55,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,0.25,0.59,0.22,0.4,NA,NA,NA,0.43,0.51,0.58,0.48,NA,0.16,0.59,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1514,NA,NA,NA,NA,NA,NA,0.21,NA,0.51,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,0.17,0.38,0.17,0.3,NA,NA,NA,0.52,0.34,0.4,0.25,NA,0.14,0.48,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1515,NA,NA,NA,NA,NA,NA,0.23,NA,0.49,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,0.15,0.33,0.18,0.26,NA,NA,NA,0.52,0.31,0.33,0.24,NA,0.21,0.58,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1516,NA,NA,NA,NA,NA,NA,0.39,NA,0.67,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,0.18,0.4,0.38,0.51,NA,NA,NA,0.54,0.36,0.35,0.47,NA,0.31,0.61,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1517,NA,NA,NA,NA,NA,NA,0.3,NA,0.63,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.18,0.33,0.28,0.34,NA,NA,NA,0.58,0.35,0.44,0.43,NA,0.21,0.46,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1518,NA,NA,NA,NA,NA,NA,0.13,NA,0.22,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,0.16,0.47,0.03,0.04,NA,NA,NA,0.53,0.32,0.36,0.46,NA,0.15,0.41,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1519,NA,NA,NA,NA,NA,NA,0.32,NA,0.58,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.15,0.67,0.18,0.41,NA,NA,NA,0.71,0.36,0.52,0.28,NA,0.23,0.4,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1520,NA,NA,NA,NA,NA,NA,0.47,NA,0.91,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,0.2,0.69,0.41,0.65,NA,NA,NA,0.73,0.42,0.5,0.49,NA,0.34,0.52,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1521,NA,NA,NA,NA,NA,NA,0.39,NA,0.88,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,0.25,0.67,0.39,0.7,NA,NA,NA,0.62,0.39,0.52,0.54,NA,0.25,0.46,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1522,NA,NA,NA,NA,NA,NA,0.42,NA,0.93,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,0.18,0.73,0.41,0.71,NA,NA,NA,0.75,0.53,0.42,0.53,NA,0.2,0.55,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1523,NA,NA,NA,NA,NA,NA,0.19,NA,0.41,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,0.27,0.41,0.13,0.46,NA,NA,NA,0.5,0.24,0.43,0.39,NA,0.18,0.42,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1524,NA,NA,NA,NA,NA,NA,0.37,NA,0.6,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,0.24,0.58,0.33,0.5,NA,NA,NA,0.89,0.44,0.43,0.46,NA,0.32,0.42,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1525,NA,NA,NA,NA,NA,NA,0.54,NA,0.66,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,0.29,0.8,0.47,0.66,NA,NA,NA,0.82,0.39,0.46,0.49,NA,0.35,0.47,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1526,NA,NA,NA,NA,NA,NA,0.36,NA,0.61,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,0.28,0.57,0.35,0.54,NA,NA,NA,0.75,0.31,0.28,0.38,NA,0.29,0.58,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1527,NA,NA,NA,NA,NA,NA,0.33,NA,0.71,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,0.24,0.58,0.39,0.61,NA,NA,NA,0.83,0.37,0.4,0.3,NA,0.3,0.76,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1528,NA,NA,NA,NA,NA,NA,0.17,NA,0.62,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.46,0.5,0.34,0.56,NA,NA,NA,0.75,0.32,0.5,0.41,NA,0.26,0.6,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1529,NA,NA,NA,NA,NA,NA,0.31,NA,0.86,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.39,0.56,0.4,0.71,NA,NA,NA,0.9,0.33,0.36,0.29,NA,0.3,0.59,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1530,NA,NA,NA,NA,NA,NA,0.09,NA,0.6,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,0.35,0.5,0.09,0.46,NA,NA,NA,0.73,0.28,0.4,0.28,NA,0.29,0.55,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
