age_CE,HL14a_raw,HL20b_raw,HL21a_raw,HL10a_raw,HL11b_raw,HL12b_raw,HL04b_raw,HL01a_raw,HL07b_raw,HL18b_raw,HL13a_raw,HL16b_raw,HL02b_raw,HL09b_raw,HL08b_raw,HL17b_raw,HL06_raw,HL14a_raw_outlier_flag,HL20b_raw_outlier_flag,HL21a_raw_outlier_flag,HL10a_raw_outlier_flag,HL11b_raw_outlier_flag,HL12b_raw_outlier_flag,HL04b_raw_outlier_flag,HL01a_raw_outlier_flag,HL07b_raw_outlier_flag,HL18b_raw_outlier_flag,HL13a_raw_outlier_flag,HL16b_raw_outlier_flag,HL02b_raw_outlier_flag,HL09b_raw_outlier_flag,HL08b_raw_outlier_flag,HL17b_raw_outlier_flag,HL06_raw_outlier_flag
1691,NA,0.766,NA,0.398,NA,0.686,NA,0.404,0.457,0.377,0.603,0.206,NA,0.759,0.697,0.234,0.383,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1692,NA,0.374,NA,0.537,NA,0.771,NA,0.208,0.297,0.356,0.401,0.088,NA,0.324,0.348,0.258,0.343,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1693,NA,0.457,NA,0.275,NA,0.509,NA,0.207,0.764,0.413,0.401,0.086,NA,0.465,0.381,0.377,0.466,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1694,NA,0.513,NA,0.422,NA,0.684,NA,0.353,0.751,0.458,0.381,0.12,NA,0.501,0.529,0.467,0.688,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1695,NA,0.413,NA,0.375,NA,0.818,NA,0.2,0.38,0.424,0.411,0.194,NA,0.402,0.408,0.253,0.372,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1696,NA,0.292,NA,0.324,NA,0.809,NA,0.241,0.559,0.214,0.211,0.101,NA,0.328,0.206,0.158,0.429,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1697,NA,0.228,NA,0.187,NA,0.339,NA,0.172,0.277,0.268,0.134,0.227,NA,0.291,0.176,0.278,0.208,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1698,NA,0.001,NA,0.147,NA,0.274,NA,0.001,0.24,0.237,0.001,0.001,NA,0.001,0.183,0.254,0.24,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1699,NA,0.323,NA,0.306,NA,0.397,NA,0.184,0.582,0.28,0.169,0.094,NA,0.282,0.353,0.261,0.369,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1700,NA,0.368,NA,0.274,NA,0.41,NA,0.191,0.67,0.243,0.272,0.001,NA,0.474,0.202,0.276,0.196,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1701,NA,0.346,NA,0.319,NA,0.611,NA,0.303,0.589,0.284,0.33,0.085,NA,0.747,0.304,0.303,0.301,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1702,NA,0.421,NA,0.427,NA,0.644,NA,0.426,0.91,0.39,0.205,0.096,NA,0.748,0.522,0.352,0.496,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1703,NA,0.563,NA,0.45,NA,0.62,NA,0.306,0.555,0.458,0.394,0.165,NA,0.839,0.424,0.451,0.48,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1704,NA,0.678,NA,0.576,NA,0.804,NA,0.372,0.375,0.519,0.456,0.231,NA,1.362,0.627,0.398,0.467,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE
1705,NA,1.049,NA,0.611,NA,1.264,NA,0.612,0.221,0.64,0.86,0.322,NA,1.113,1.038,0.599,0.369,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1706,NA,0.637,NA,0.395,NA,1.02,NA,0.367,0.456,0.416,0.672,0.268,0.606,1.235,0.841,0.36,0.446,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1707,NA,0.864,NA,0.373,NA,0.933,NA,0.19,0.357,0.406,0.573,0.206,0.507,1.013,0.814,0.542,0.501,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,NA,0.966,NA,0.567,NA,0.687,NA,0.144,0.415,0.444,0.543,0.217,0.531,0.753,0.475,0.433,0.706,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,NA,0.592,NA,0.462,NA,0.714,NA,0.141,0.338,0.415,0.471,0.473,0.435,0.763,0.443,0.419,0.983,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1710,NA,0.844,NA,0.664,NA,1.162,NA,0.156,0.672,0.536,0.591,0.237,0.649,0.588,0.683,0.431,0.909,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1711,NA,0.644,NA,0.379,NA,0.811,NA,0.211,0.649,0.55,0.513,0.605,0.163,0.799,0.44,0.431,0.96,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1712,NA,0.879,NA,0.542,NA,0.907,NA,0.175,0.571,0.439,0.52,0.355,0.422,0.921,0.562,0.428,0.775,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,NA,0.981,NA,0.402,NA,0.829,NA,0.157,0.404,0.347,0.464,0.442,0.268,1.134,0.685,0.448,0.559,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,NA,0.964,NA,0.302,NA,0.711,NA,0.141,0.433,0.409,0.387,0.315,0.238,0.691,0.664,0.44,0.49,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,NA,0.379,NA,0.191,NA,0.315,NA,0.121,0.148,0.204,0.212,0.001,0.159,0.64,0.383,0.235,0.001,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,NA,1.072,NA,0.365,NA,0.701,NA,0.217,0.226,0.511,0.402,0.543,0.552,0.529,0.499,0.486,0.504,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,NA,0.846,NA,0.46,NA,0.845,NA,0.267,0.24,0.571,0.42,0.454,0.832,0.507,0.471,0.473,0.346,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,NA,1.227,NA,0.465,NA,0.645,NA,0.318,0.235,0.431,0.397,0.408,0.42,0.579,0.454,0.445,0.21,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,NA,1.29,NA,0.357,NA,0.925,NA,0.226,0.452,0.434,0.324,0.396,0.542,0.482,0.565,0.365,0.516,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,NA,1.339,NA,0.438,NA,0.922,NA,0.16,0.265,0.233,0.268,0.707,0.514,0.572,0.385,0.201,0.404,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1721,NA,1.17,NA,0.875,NA,1.153,NA,0.206,0.495,0.344,0.515,0.131,0.593,0.546,0.433,0.426,0.459,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,NA,0.508,NA,0.22,NA,0.467,NA,0.24,0.318,0.181,0.19,0.212,0.573,0.438,0.241,0.172,0.293,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,NA,0.502,NA,0.189,NA,0.29,NA,0.116,0.379,0.229,0.159,0.293,0.49,0.269,0.176,0.157,0.001,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,NA,0.492,NA,0.505,NA,0.437,NA,0.125,0.321,0.285,0.136,0.141,0.178,0.541,0.255,0.238,0.35,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,NA,0.617,NA,0.547,NA,0.56,NA,0.1,0.498,0.141,0.194,0.001,0.208,0.676,0.234,0.191,0.257,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,NA,0.778,NA,0.759,NA,0.77,NA,0.135,0.692,0.388,0.284,0.285,0.502,0.642,0.256,0.248,0.16,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,NA,1.043,NA,0.726,NA,0.618,NA,0.251,0.808,0.307,0.274,0.487,0.644,0.615,0.347,0.211,0.493,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,NA,1.1,0.46,0.712,NA,0.746,NA,0.349,0.57,0.376,0.514,0.598,0.476,0.443,0.333,0.395,0.261,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,NA,0.915,0.455,0.494,0.35,0.597,NA,0.229,0.689,0.722,0.462,0.321,0.404,0.407,0.41,0.379,0.118,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,NA,0.807,0.356,0.533,0.281,0.653,NA,0.25,0.484,0.933,0.506,0.149,0.387,0.247,0.341,0.361,0.215,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,NA,0.868,0.302,0.545,0.334,0.761,NA,0.23,0.589,0.804,0.466,0.336,0.643,0.26,0.33,0.356,0.258,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,NA,1.144,0.551,0.579,0.338,0.729,NA,0.179,0.703,0.653,0.591,0.435,0.502,0.269,0.307,0.31,0.225,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,NA,0.955,0.342,0.431,0.363,0.534,NA,0.204,0.389,0.695,0.472,0.321,0.612,0.471,0.203,0.233,0.182,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,NA,0.676,0.428,0.436,0.367,0.588,NA,0.144,0.447,0.605,0.372,0.376,0.372,0.674,0.212,0.309,0.142,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,NA,0.538,0.261,0.311,0.204,0.649,NA,0.001,0.001,0.47,0.348,0.001,0.392,0.001,0.001,0.249,0.005,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,NA,0.846,0.35,0.515,0.28,0.931,NA,0.16,0.392,0.516,0.678,0.461,0.533,0.547,0.314,0.397,0.279,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,NA,0.926,0.382,0.549,0.355,0.887,NA,0.287,0.582,0.58,0.543,0.443,0.773,0.585,0.362,0.462,0.346,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,NA,0.81,0.237,0.444,0.249,0.579,NA,0.214,0.403,0.554,0.275,0.499,0.227,0.348,0.284,0.341,0.181,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,NA,0.792,0.275,0.675,0.135,0.849,NA,0.14,0.373,0.545,0.419,0.241,0.686,0.391,0.39,0.442,0.198,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,NA,0.83,0.437,0.559,0.144,0.75,NA,0.159,0.812,0.786,0.328,0.324,0.34,0.412,0.355,0.723,0.219,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,0.877,1.026,1.032,0.789,0.172,0.891,NA,0.358,0.627,0.805,0.444,0.239,0.764,0.405,0.33,0.482,0.199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.915,0.583,0.468,0.506,0.249,0.598,NA,0.326,0.66,0.623,0.252,0.598,0.437,0.253,0.279,0.457,0.195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,0.85,0.819,0.401,0.548,0.356,0.593,NA,0.331,0.459,0.488,0.214,0.376,0.502,0.333,0.353,0.285,0.182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,1.055,0.862,0.516,0.579,0.356,0.715,NA,0.31,0.518,0.382,0.328,0.443,0.304,0.369,0.254,0.276,0.267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,1.457,0.864,0.879,0.568,0.577,0.758,NA,0.282,0.51,0.398,0.238,0.52,0.675,0.301,0.168,0.272,0.414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,1.302,0.568,0.55,0.662,0.578,0.581,NA,0.321,0.543,0.432,0.164,0.394,0.402,0.284,0.317,0.217,0.306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,1.624,0.897,1.044,0.898,0.745,1.102,NA,0.247,0.41,0.428,0.367,0.328,0.665,0.304,0.23,0.358,0.328,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,1.71,0.983,0.938,0.752,0.605,0.993,NA,0.436,0.438,0.526,0.429,0.639,0.451,0.54,0.233,0.346,0.348,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,0.799,0.868,0.963,0.65,0.606,0.941,NA,0.514,0.524,0.516,0.43,0.371,0.704,0.349,0.241,0.387,0.434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,1.257,0.896,0.962,0.68,0.503,0.71,NA,0.453,0.752,0.545,0.488,0.476,0.66,0.42,0.356,0.436,0.398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,0.985,0.976,0.499,0.795,0.533,1.098,NA,0.328,0.79,0.491,0.503,0.431,0.645,0.305,0.336,0.317,0.346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,0.917,0.438,0.447,0.589,0.374,0.586,NA,0.346,0.9,0.256,0.215,0.66,0.517,0.148,0.252,0.151,0.225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.844,0.533,0.586,0.583,0.36,0.518,NA,0.301,0.534,0.257,0.279,0.3,0.327,0.188,0.142,0.174,0.217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.788,0.441,0.555,0.47,0.304,0.582,NA,0.254,0.557,0.445,0.218,0.336,0.672,0.305,0.114,0.269,0.442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.583,0.413,0.451,0.942,0.478,0.7,NA,0.369,0.723,0.9,0.171,0.286,0.489,0.258,0.226,0.279,0.456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,1.104,0.469,0.66,1.235,0.508,1.295,NA,0.374,0.712,1.594,0.317,0.49,0.762,0.301,0.335,0.422,0.392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.878,0.419,0.921,1.345,0.632,1.17,NA,0.551,1,1.022,0.412,0.499,0.838,0.493,0.355,0.444,0.379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,1.482,0.563,0.706,1.229,0.427,1.183,NA,0.92,0.55,0.799,0.71,0.548,0.928,0.644,0.471,0.328,0.287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,1.412,0.551,0.778,0.959,0.282,0.8,NA,1.009,0.788,0.478,0.49,0.472,0.586,0.001,0.484,0.294,0.221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,1.298,0.551,0.605,0.937,0.735,0.859,NA,0.74,0.703,0.402,0.514,0.383,0.574,0.616,0.355,0.367,0.185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,1.155,0.529,0.797,0.809,0.456,0.68,NA,0.439,0.587,0.428,0.545,0.414,0.691,0.659,0.426,0.244,0.203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.836,0.443,0.559,0.374,0.001,0.531,NA,0.36,0.515,0.214,0.001,0.296,0.357,0.001,0.441,0.001,0.001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,1.001,0.754,0.893,0.547,0.465,0.542,NA,0.572,0.412,0.649,0.534,0.503,0.843,0.351,0.381,0.355,0.217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,1.236,0.754,1.013,0.556,0.539,0.929,NA,0.7,0.704,0.595,0.675,0.636,0.784,0.556,0.56,0.517,0.272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.989,0.579,0.925,0.949,0.594,1.175,NA,0.636,0.745,0.575,0.591,0.689,0.537,0.828,0.333,0.602,0.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,0.939,0.701,0.775,0.754,0.716,1.268,NA,0.774,0.427,0.684,0.612,0.786,0.593,0.713,0.481,0.358,0.206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.907,0.985,0.867,0.633,0.594,1.209,0.425,0.841,0.686,0.429,0.606,0.853,0.452,0.671,0.533,0.456,0.316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.798,0.908,0.815,0.463,0.583,1.224,0.371,0.94,0.915,0.743,1.105,0.522,0.693,0.465,0.607,0.441,0.342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.72,0.941,0.952,0.803,0.778,1.246,0.365,0.715,0.661,0.783,0.636,0.921,0.653,0.64,0.7,0.659,0.371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,1.083,0.809,0.749,0.711,0.503,1.322,0.445,1.15,0.557,0.59,0.644,1.255,0.583,0.725,0.77,0.538,0.462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,1.069,0.848,0.924,0.683,0.662,1.136,0.624,1.126,0.77,0.634,0.53,0.889,0.847,0.611,0.633,0.499,0.423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,1.412,0.59,0.634,0.71,0.542,0.773,0.781,0.608,0.801,0.503,0.68,0.734,0.646,0.618,0.659,0.665,0.217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.975,0.677,1.112,0.593,0.699,0.87,0.658,0.744,0.532,0.427,0.497,1.064,0.519,0.71,0.581,0.452,0.224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1.217,0.743,1.085,0.563,0.584,0.873,0.755,0.691,1.021,0.378,0.477,0.626,0.477,0.834,0.631,0.477,0.567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.896,0.633,0.726,0.652,0.455,0.638,0.523,0.721,0.953,0.237,0.48,1.072,0.335,0.692,0.604,0.26,0.403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,1.044,0.792,0.809,0.643,0.64,0.962,0.673,0.764,0.289,0.595,0.611,1.618,0.641,0.465,0.411,0.551,0.348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,1.163,0.873,0.751,0.382,0.744,0.981,0.867,0.811,0.732,1.025,0.838,0.773,0.527,0.493,0.472,0.69,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.944,0.883,0.678,0.496,0.491,0.837,0.504,0.873,0.5,0.835,0.729,0.775,0.652,0.393,0.516,0.506,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.694,0.671,0.653,0.405,0.474,0.739,0.604,0.839,0.474,0.758,0.58,1.077,0.318,0.357,0.583,0.391,0.277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.719,0.66,0.67,0.713,0.583,0.77,0.824,0.565,0.479,0.652,0.68,0.879,0.48,0.245,0.448,0.476,0.347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.607,0.795,0.549,0.636,0.583,0.698,0.28,0.594,0.403,0.548,0.444,0.943,0.245,0.344,0.348,0.412,0.241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
