age_CE,HLCLW01B_raw,HLCLW02B_raw,HLCLW03A_raw,HLCLW04B_raw,HLCLW05A_raw,HLCLW06A_raw,HLCLW07B_raw,HLCLW08A_raw,HLCLW09A_raw,HLCLW10B_raw,HLCLW11A_raw,HLCLW12A_raw,HLCLW13A_raw,HLCLW14B_raw,HLCLW15B_raw,HLCLW16A_raw,HLCLW17A_raw,HLCLW18A_raw,HLCLW19B_raw,HLCLW20A_raw,HLCLW01B_raw_outlier_flag,HLCLW02B_raw_outlier_flag,HLCLW03A_raw_outlier_flag,HLCLW04B_raw_outlier_flag,HLCLW05A_raw_outlier_flag,HLCLW06A_raw_outlier_flag,HLCLW07B_raw_outlier_flag,HLCLW08A_raw_outlier_flag,HLCLW09A_raw_outlier_flag,HLCLW10B_raw_outlier_flag,HLCLW11A_raw_outlier_flag,HLCLW12A_raw_outlier_flag,HLCLW13A_raw_outlier_flag,HLCLW14B_raw_outlier_flag,HLCLW15B_raw_outlier_flag,HLCLW16A_raw_outlier_flag,HLCLW17A_raw_outlier_flag,HLCLW18A_raw_outlier_flag,HLCLW19B_raw_outlier_flag,HLCLW20A_raw_outlier_flag
1866,1.1,1.43,0.55,0.63,1.01,0.89,0.76,0.83,0.09,0.52,0.12,1.79,0.3,1.34,0.93,0.28,1.01,1.03,1.22,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,1.14,1.26,0.97,0.58,1.2,1.12,0.87,1.17,0.64,0.81,0.29,2.53,0.95,2.04,1.53,0.87,1.67,1.29,1.09,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,1.16,1.96,1.23,0.71,1.51,1.22,0.82,1.32,0.48,0.75,0.64,2.73,1.24,2.61,1.78,0.81,1.06,1.06,1.61,1.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.05,1.53,1.01,0.46,1.27,0.87,0.64,1.22,0.84,0.7,0.72,2.34,1.38,2.65,1.67,0.94,1.74,0.72,1.12,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.97,1.07,0.86,0.77,1.02,0.82,0.65,0.98,0.78,0.74,0.45,1.29,1.46,2.18,1.81,0.79,1.17,0.68,0.79,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.98,0.97,0.51,0.53,0.86,0.73,0.43,0.76,0.65,0.62,0.53,1.28,1.34,1.87,1.91,0.73,0.71,0.6,0.54,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.96,0.74,0.76,0.45,0.95,0.63,0.41,0.8,0.38,0.49,0.4,1.24,1.18,1.94,1.97,0.67,0.79,0.57,0.59,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.86,1.16,1.03,0.58,1.15,0.88,0.6,0.86,0.61,0.72,0.5,1.36,1.54,1.77,2.19,1,1.42,0.92,0.98,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.98,1.33,0.86,0.57,0.86,0.76,0.54,0.84,0.81,0.78,0.66,1.38,1.35,2.17,2.44,0.8,1.56,1.01,0.79,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.97,1.81,1.76,0.67,1.13,0.7,0.97,0.88,0.73,0.83,0.67,1.5,1.65,2.5,2.68,0.99,1.71,0.95,0.94,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.64,1.06,0.97,0.19,0.81,0.48,0.49,0.63,0.47,0.35,0.28,1.11,1.26,1.75,1.6,0.55,0.95,0.54,0.52,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.97,1.89,1.43,0.44,1.16,0.62,0.7,0.97,1.09,0.72,0.54,1.7,2.31,2.71,2.56,0.97,2.18,0.83,0.81,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.1,1.48,1.08,0.54,1.17,0.75,0.69,1.09,1.5,0.97,0.56,1.41,1.85,2.77,2.45,1.01,1.79,0.82,0.82,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.12,1.6,1.16,0.81,1.25,1,0.77,1.13,1.37,1.07,0.65,1.43,1.94,2.9,2.56,1,1.21,0.83,0.84,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.74,1.21,0.78,0.69,1.04,0.77,0.62,0.76,0.55,0.88,0.16,1.05,0.95,1.9,1.5,0.56,0.7,0.65,0.7,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.36,2.03,1.1,0.78,1.3,0.84,0.88,1.09,1.34,1.5,0.22,1.71,1.46,3.15,2.42,0.81,1.7,0.99,1.27,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1.05,1.61,0.87,0.65,1.03,0.94,0.79,0.92,1.07,1.43,0.25,1.28,1.23,2.06,1.74,0.55,1.36,0.61,1.02,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.9,1.42,0.79,0.75,0.97,0.82,0.8,1.05,1.67,1.21,0.29,1.46,1.28,2.75,1.99,0.73,1.35,0.6,0.72,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.78,0.84,0.62,0.4,0.74,0.49,0.52,0.88,1.18,1.2,0.19,1.27,1.08,2.35,1.79,0.52,1.07,0.52,0.34,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.83,1.11,0.76,0.62,0.99,0.82,0.84,1.03,1.44,1.46,0.44,1.73,1.58,2.42,1.76,0.53,1.48,0.77,0.54,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.92,1.48,0.7,0.67,0.84,0.92,0.84,1.13,1.29,0.91,0.49,1.55,1.23,2.91,1.08,0.68,0.94,0.55,0.7,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.02,1.39,0.7,0.47,0.79,0.71,0.66,0.96,1.6,1.04,0.48,1.64,1.51,2.92,1.45,0.48,1.1,0.54,0.76,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.86,1.74,0.83,0.6,0.92,0.8,0.69,1.22,1.91,1.21,0.78,2.12,1.92,2.86,2.72,0.43,1.92,0.81,0.91,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.92,1.13,0.59,0.52,0.89,0.55,0.53,1.26,2.12,0.87,0.6,2.08,1.73,3.73,3.26,0.87,1.44,0.72,0.66,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.82,0.67,0.59,0.52,0.67,0.46,0.65,1.19,0.87,0.87,0.53,1.6,1.81,2.99,2.12,0.76,0.69,0.77,0.61,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.99,0.91,0.62,0.57,0.57,0.71,0.61,1.35,1.01,1.11,0.68,1.68,1.87,2.77,2.35,0.86,1.12,0.88,0.83,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.04,0.87,0.62,0.6,0.64,0.71,0.49,1.23,1.18,1.09,0.71,1.68,2.06,3.04,2.3,0.68,0.88,1.01,0.5,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.91,1.05,0.62,0.6,0.55,0.83,0.51,1.3,1.2,1.19,0.68,1.59,1.53,2.5,2.27,0.46,0.66,0.72,0.61,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.78,1.17,0.72,0.5,0.64,1.04,0.74,1.08,0.79,1.16,0.3,1.59,1.52,2.08,1.7,0.25,0.48,0.93,0.73,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1,1.53,1.05,0.56,0.88,1.13,0.83,1.44,1.32,1.37,0.33,1.8,1.97,2.46,1.99,0.84,1.16,1.27,0.83,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.64,0.85,0.56,0.55,0.61,0.72,0.64,0.89,0.96,0.75,0.29,1.06,1.59,2.08,1.4,0.57,0.56,0.74,0.44,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.99,1.28,0.9,0.53,0.87,0.96,0.77,1.26,0.87,1.2,0.48,1.5,2.11,2.84,1.76,0.68,1.28,0.98,0.81,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.03,1.27,1.07,0.7,0.8,0.96,0.74,1.29,1.44,1.27,0.73,1.63,2.27,3.09,1.57,0.76,1.19,1.14,0.77,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.79,0.75,0.53,0.43,0.57,0.69,0.48,0.75,0.73,0.71,0.25,0.79,1.05,1.75,0.69,0.26,0.22,0.45,0.47,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.11,1.7,1.11,0.55,0.97,0.85,0.88,1.25,1.07,1.42,0.63,2.04,2.29,3.02,1.65,0.9,1.06,0.85,0.69,2.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.21,1.83,1.13,0.69,0.76,0.98,0.98,1.26,1.14,1.32,0.75,2.15,2.08,2.68,1.87,0.96,1.04,0.98,0.86,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.92,1.43,0.9,0.79,0.66,0.8,0.96,1.16,1.24,1.36,0.57,2.17,2.19,3.06,1.83,0.79,1.02,0.94,0.97,2.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.84,1.4,0.91,0.8,0.86,1.06,0.86,1.37,1.5,1.6,0.37,2.06,2.24,3.72,1.9,0.91,1.05,0.81,0.94,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.26,1.51,0.93,1.05,0.92,1.4,1.14,1.64,1.41,2.29,0.54,2.06,2.12,3.14,1.94,0.68,1.51,1.15,1.35,2.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1905,1.33,1.17,0.91,0.77,0.66,0.97,1.27,1.87,1.68,1.9,1.08,1.53,1.9,3.62,1.9,0.91,2.05,1.15,0.94,2.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.13,0.77,0.58,0.57,0.58,0.78,1.13,1.42,1.24,1.28,0.62,1.13,1.65,2.77,1.48,0.74,1.27,0.96,0.76,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1,1.02,0.68,0.56,0.59,0.95,1.04,1.67,1.78,1.74,0.51,1.69,2.1,3.03,2.11,0.62,1.21,0.91,0.59,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.97,1.16,0.77,0.59,0.59,1.04,1.11,1.82,1.67,1.7,0.64,2.12,2.31,2.86,2.07,0.69,1.39,0.87,0.64,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1,1.09,0.74,0.6,0.64,0.85,0.82,1.16,1.73,1.78,0.2,1.65,1.9,2.69,1.67,0.77,1.22,0.8,0.43,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.22,1.27,1.08,0.7,1.09,0.99,0.99,1.6,2.5,2.65,0.48,2.12,2.06,3.07,1.87,0.7,2.2,0.95,0.34,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.73,0.88,0.76,0.57,0.91,0.79,0.76,1.43,1.54,1.84,0.5,1.62,1.58,2.58,1.44,0.68,0.92,0.72,0.46,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.9,0.98,0.7,0.39,0.75,0.83,0.91,1.51,1.75,1.74,0.36,2.02,1.67,2.76,1.42,0.46,0.59,0.66,0.77,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.09,1.14,1.07,0.57,0.76,1.32,1.05,1.62,2.06,2.21,0.64,2.36,2,2.89,1.99,0.58,1.08,1.03,1.27,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.35,1.34,1.16,0.71,0.8,1.16,1.05,1.68,2.35,2.43,1.05,2.23,1.78,2.86,2.04,0.71,1.54,1.49,1.22,1.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.98,1.06,0.7,0.5,0.53,0.91,0.88,1.31,1.45,1.77,0.65,1.87,1.63,2.56,1.62,0.46,1.19,0.91,0.77,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.9,0.51,0.23,0.26,0.52,0.8,0.6,0.9,1.21,1.19,0.3,1.29,1.2,2.63,0.98,0.25,0.55,0.91,0.57,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1,1.06,0.6,0.59,0.67,1.04,0.69,0.89,2.28,1.41,0.5,1.53,1.45,2.51,1.05,0.49,0.99,0.99,0.52,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.81,0.83,0.46,0.36,0.48,0.57,0.37,0.8,2.05,1.06,0.46,1.41,1.1,2.39,1.42,0.41,0.88,0.46,0.34,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.1,0.92,0.49,0.5,0.69,0.85,0.51,1.34,1.69,1.2,0.48,1.15,1.38,2.48,1.71,0.5,0.84,0.59,0.45,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.24,1.1,0.52,0.57,0.58,0.84,0.47,1.61,1.56,1.23,0.55,1.51,1.41,2.48,1.76,0.54,1.27,0.74,0.55,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.2,0.97,0.63,0.68,0.67,0.94,0.52,1.48,1.51,1.19,0.37,1.3,1.23,2.43,1.45,0.49,0.82,0.86,0.8,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.06,1.08,0.67,0.57,0.58,0.82,0.6,1.41,1.82,1.24,0.74,1.52,1.28,2.45,1.67,0.71,1.02,0.93,0.59,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.01,0.91,0.56,0.41,0.36,0.62,0.63,1.17,1.52,1.49,0.61,1.69,1.36,2.61,2.04,0.59,0.9,0.73,0.44,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.01,1.5,0.56,0.44,0.4,1.04,0.54,1.15,1.61,1.79,0.67,1.87,1.59,2.83,2.81,0.77,1.5,1.05,0.69,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.81,0.95,0.66,0.56,0.39,0.78,0.65,0.95,1.37,1.29,0.61,1.55,1.3,2.96,2.73,0.63,1.19,0.69,0.51,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.79,0.76,0.82,0.52,0.47,0.88,0.53,0.99,1.45,1.68,0.69,2.18,1.53,3.09,2.01,0.58,1.45,0.69,0.45,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.66,0.85,0.84,0.41,0.45,0.76,0.67,0.94,1.31,1.17,0.44,1.13,1.29,2.61,1.3,0.48,0.63,0.54,0.53,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.93,1.05,1.02,0.63,0.58,0.88,0.84,1.66,1.47,1.93,0.48,1.83,1.73,2.76,1.85,0.62,1.07,0.94,0.8,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.82,1.08,0.68,0.59,0.47,0.73,0.69,1.43,1.53,1.56,0.63,1.39,1.33,2.51,1.44,0.56,0.99,1.09,0.66,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.64,0.71,0.57,0.42,0.42,0.58,0.56,1.05,1.17,1.45,0.65,1.64,1.28,2.98,1.17,0.65,1.02,0.88,0.45,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.92,0.76,0.62,0.39,0.39,0.78,0.71,1.27,2.09,2.24,0.53,1.9,1.47,3.3,1.95,0.86,1.22,0.8,0.72,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.72,0.87,0.62,0.36,0.4,0.67,0.6,1.12,1.6,1.74,0.48,1.44,1.27,2.46,1.69,0.67,0.78,0.87,0.81,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.46,0.96,0.63,0.44,0.36,0.69,0.51,0.87,1.31,1.1,0.56,0.79,0.9,2.28,1.36,0.68,0.8,0.53,0.54,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1,0.99,0.72,0.51,0.36,0.9,0.8,1.07,1.7,2.17,0.85,1.71,1.87,3.31,1.82,0.82,1.26,0.79,0.59,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.85,1.15,0.72,0.57,0.39,0.9,0.69,0.92,1.58,1.53,0.25,1.99,1.56,3.9,2.14,1.01,1.04,0.88,0.57,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.92,1.2,0.76,0.56,0.39,0.82,0.65,1.27,1.65,1.53,0.49,2.03,1.24,3.63,2.33,1.23,1.05,1.01,0.78,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.63,0.64,0.45,0.37,0.26,0.51,0.56,0.72,0.84,1.02,0.53,1.41,0.38,2.71,1.44,0.74,0.78,0.67,0.46,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,1.13,0.99,0.5,0.42,0.37,0.85,0.66,1.25,1.44,1.95,0.61,1.91,0.56,3.2,1.94,0.52,0.72,0.62,0.46,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
