Series,Site,Tree,Year,RW,dch_mm,Tree.Size,Basal.Area,next.Basal.Area,BAI,x,y,bio01,bio12,bio01.norm,bio12.norm,p.jj_tmax,p.as_tmax,p.on_tmax,djf_tmax,ma_tmax,mj_tmax,ja_tmax,so_tmax,p.jj_ppt,p.as_ppt,p.on_ppt,djf_ppt,ma_ppt,mj_ppt,ja_ppt,so_ppt
a3r1_10,a3r1,10,1973,1.03,609,524.16,215783.2018,217482.6328,1699.431037,-120.80971,47.81861,6.943333656,942.3240409,6.97524894,1071.365436,24.12800026,23.91065025,9.864650011,-0.353199959,11.6012001,20.00835037,28.00279999,17.56564999,67.05700493,94.41700745,106.1360035,411.3360233,48.16700077,44.48500252,3.355000079,127.3660088
a3r1_10,a3r1,10,1974,0.78,609,526.22,217482.6328,218774.0159,1291.383076,-120.80971,47.81861,7.014167041,1309.568061,6.97524894,1071.365436,24.83220005,24.89470005,7.140899897,0.632366697,9.205650091,19.34994984,26.81029987,20.95995045,20.44800043,37.78700262,335.0950241,825.9030228,175.3540115,58.55200386,16.02000046,24.22300053
a3r1_10,a3r1,10,1975,0.78,609,527.78,218774.0159,220069.2217,1295.205766,-120.80971,47.81861,6.142500204,1538.931049,6.97524894,1071.365436,24.62719917,26.79900074,10.50345016,0.221533323,7.898299932,18.6939497,26.1470499,18.00179958,41.48700237,15.04300022,200.8390036,801.7860413,98.73800087,66.73500443,78.80599976,161.1080067
a3r1_10,a3r1,10,1976,0.95,609,529.34,220069.2217,221651.8791,1582.65741,-120.80971,47.81861,6.791666931,851.3650343,6.97524894,1071.365436,24.5203495,24.07184982,7.732349753,1.674200018,8.699549913,18.64785004,24.52470016,19.72979975,27.6230011,68.87099957,435.8000183,826.713028,113.2250023,24.96400166,54.89200068,27.67000079
a3r1_10,a3r1,10,1977,1.1,609,531.24,221651.8791,223491.514,1839.634977,-120.80971,47.81861,7.098250329,1243.448039,6.97524894,1071.365436,22.38879967,23.9602499,10.89890003,1.885799964,12.13934946,19.71279955,28.04990005,17.0798502,16.02300024,50.3160007,90.95700073,272.9610138,127.0280075,55.34700203,37.31500292,104.4720078
a3r1_10,a3r1,10,1978,1.1,609,533.44,223491.514,225338.7517,1847.237631,-120.80971,47.81861,6.924166918,852.5730419,6.97524894,1071.365436,24.67394924,25.13090038,8.533600211,0.955633332,10.83010006,20.8628006,26.74809933,17.81770039,20.7580018,94.57800674,402.5640068,628.5310135,117.114006,40.79400063,49.54800224,91.10800743
a3r1_10,a3r1,10,1979,1.08,609,535.64,225338.7517,227159.7997,1821.048058,-120.80971,47.81861,6.934167027,875.3370371,6.97524894,1071.365436,26.13259983,22.66889954,9.620450497,-1.799833337,11.31739998,21.84364986,27.9911499,20.73604965,34.75000191,99.61000633,185.9270077,414.649025,86.24300385,24.85500145,31.77200031,114.2030087
a3r1_10,a3r1,10,1980,0.95,609,537.8,227159.7997,228767.7061,1607.90639,-120.80971,47.81861,6.644167066,1096.429035,6.97524894,1071.365436,26.17179966,26.21479988,9.806349754,-0.148399989,10.87005019,18.83304977,26.07979965,18.81250048,23.19500065,45.35100174,144.9520111,580.1170197,111.5860023,70.25500298,16.49600029,71.89200211
a3r1_10,a3r1,10,1981,1.14,609,539.7,228767.7061,230704.679,1936.972827,-120.80971,47.81861,7.353333714,1025.311053,6.97524894,1071.365436,23.45545006,23.55770016,9.981100082,2.057600021,11.44199991,17.82900047,28.26035023,18.11349964,48.93400097,66.82100201,253.6830063,624.3030205,88.17900467,90.23600388,27.83500195,146.1840096
a3r1_10,a3r1,10,1982,1.12,609,541.98,230704.679,232615.6218,1910.942847,-120.80971,47.81861,6.238333662,1204.287066,6.97524894,1071.365436,22.24210072,26.75549984,9.700349808,0.006433318,9.369750023,20.90135002,26.24545002,17.20750046,63.75500298,50.59700108,207.8560104,760.1070404,123.9480095,38.34600067,43.97800255,114.5830078
a3r1_10,a3r1,10,1983,0.87,609,544.22,232615.6218,234105.4539,1489.832143,-120.80971,47.81861,6.825833617,1199.824046,6.97524894,1071.365436,25.08370018,24.18505001,7.300650239,1.562300046,11.11180019,20.74364948,25.56120014,17.09595013,46.18700218,60.84400368,199.8340073,650.5700455,156.7610092,34.8930006,70.52700424,88.98500443
a3r1_10,a3r1,10,1984,0.96,609,545.96,234105.4539,235754.9258,1649.47186,-120.80971,47.81861,6.200833663,1113.695065,6.97524894,1071.365436,22.31540012,23.87265015,9.187799931,-0.130066713,10.09674978,17.32510042,27.56735039,15.9533,47.75000095,93.20200729,346.3080025,422.8410263,147.7220116,139.2710075,15.79100037,167.5300102
a3r1_10,a3r1,10,1985,0.97,609,547.88,235754.9258,237427.461,1672.535234,-120.80971,47.81861,5.655833592,756.4000273,6.97524894,1071.365436,23.9107008,23.74670029,7.240299821,-1.536833306,10.60435009,20.80420017,29.11120033,15.23390007,60.39300156,58.68100357,333.544014,279.9360142,110.7830009,54.58300114,12.67200089,247.7120056
a3r1_10,a3r1,10,1986,0.86,609,549.82,237427.461,238915.2716,1487.810529,-120.80971,47.81861,7.150750339,1056.430046,6.97524894,1071.365436,27.24065018,22.66600037,4.77339983,-0.264200012,10.99704981,21.23755074,26.99839973,17.41615009,50.15600109,54.64200306,357.4950104,447.5660248,81.10100174,40.36200237,17.20200062,104.4860039
a3r1_10,a3r1,10,1987,0.79,609,551.54,238915.2716,240286.0763,1370.804738,-120.80971,47.81861,7.983333717,878.679026,6.97524894,1071.365436,24.30140018,24.39719963,10.46615052,0.442466656,11.76894999,21.88204956,26.28544998,22.70629978,21.32000065,62.58200359,348.862011,361.0610123,152.8540077,65.54000282,22.95500076,6.620000362
a3r1_10,a3r1,10,1988,0.78,609,553.12,240286.0763,241643.3763,1357.299973,-120.80971,47.81861,7.304167036,1046.978048,6.97524894,1071.365436,24.98974991,26.54729939,12.95309997,0.743399958,11.4691,18.30609989,25.72025013,19.68209934,38.60300064,6.586000323,75.16100359,530.8560181,204.4050064,59.05900192,9.28000021,148.3020096
a3r1_10,a3r1,10,1989,0.72,609,554.68,241643.3763,242899.6615,1256.285203,-120.80971,47.81861,6.98083361,917.3670309,6.97524894,1071.365436,22.65244961,23.93904972,10.92519975,0.306966662,9.954299927,19.67744923,24.59720039,18.96114969,39.86300135,51.14500332,383.8630142,386.2610245,177.5610046,53.3970015,21.60500145,76.24700117
a3r1_10,a3r1,10,1990,0.92,609,556.12,242899.6615,244509.6548,1609.99335,-120.80971,47.81861,7.254167149,1779.602082,6.97524894,1071.365436,23.80564976,24.18725014,9.987349749,1.853799979,12.50425005,17.60404968,26.95669937,18.33570004,17.34000134,13.91300058,267.7310028,738.3210297,98.72600555,97.69200516,55.00600433,217.4360166
a3r1_10,a3r1,10,1991,0.76,609,557.96,244509.6548,245843.6605,1334.005692,-120.80971,47.81861,7.194083686,1122.532034,6.97524894,1071.365436,23.50389957,26.08494949,8.619950294,1.113100069,10.02685022,16.92210007,26.19694996,19.87174988,52.5870018,51.31300402,664.565033,614.2110138,173.4290009,90.9560051,31.28300095,46.02400064
a3r1_10,a3r1,10,1992,0.66,609,559.48,245843.6605,247005.0835,1161.422928,-120.80971,47.81861,8.051666925,897.50103,6.97524894,1071.365436,22.11660004,25.60505009,9.139999986,2.453933418,13.22224998,23.18169975,26.46465015,17.54169941,50.3900013,23.881001,280.1400185,464.0100098,76.38100243,67.24700451,31.85800076,89.88100433
a3r1_10,a3r1,10,1993,0.86,609,560.8,247005.0835,248522.5594,1517.47596,-120.80971,47.81861,6.23916698,709.6790257,6.97524894,1071.365436,25.17595005,24.22989941,9.189099789,-1.732866605,8.64839983,20.16184998,23.20804977,20.6484499,87.42900467,52.05400372,212.6110039,321.3620167,139.8560028,102.6310024,41.0150032,35.21700096
a3r1_10,a3r1,10,1994,0.92,609,562.52,248522.5594,250151.0505,1628.491048,-120.80971,47.81861,7.674167128,1164.478055,6.97524894,1071.365436,20.63169956,24.49584961,10.45555031,1.59813335,12.83585024,19.68980026,27.51434994,19.54360056,105.2650032,14.74900055,100.967001,470.1060181,119.6280022,46.18800354,18.35900068,148.5470066
a3r1_10,a3r1,10,1995,1.3,609,564.36,250151.0505,252461.2457,2310.195291,-120.80971,47.81861,7.045000328,1505.246054,6.97524894,1071.365436,24.4630003,25.8298502,7.973850131,1.356899957,10.13999987,20.51405048,23.95970058,18.17964983,30.64400244,29.80800056,363.8740234,660.4040222,135.7930031,55.23400307,47.46800232,216.5400162
a3r1_10,a3r1,10,1996,1.12,609,566.96,252461.2457,254460.0828,1998.837069,-120.80971,47.81861,6.113333565,1505.297076,6.97524894,1071.365436,23.37085056,23.58100033,8.648549795,-0.11803335,10.19110012,17.69179964,27.89920044,16.29550028,43.21900177,41.3560009,676.2350311,768.2020416,159.2780113,42.55400181,6.623000383,169.8100033
a3r1_10,a3r1,10,1997,1.07,609,569.2,254460.0828,256377.0478,1916.964966,-120.80971,47.81861,7.017500252,1272.499069,6.97524894,1071.365436,24.72410011,23.85725021,7.58705008,0.141566709,8.923700094,19.46425056,26.8324995,17.09045029,13.8390007,26.91000199,343.0850067,762.0520401,239.2710114,60.46000099,34.02100182,293.9820175
a3r1_10,a3r1,10,1998,1.23,609,571.34,256377.0478,258589.5493,2212.501498,-120.80971,47.81861,8.349167039,1201.245034,6.97524894,1071.365436,22.96010017,25.13829994,8.947649956,1.810033428,11.86039972,20.19560051,29.33349991,20.91544962,56.9450016,105.9700012,335.2880249,519.5310135,93.16700554,90.56300545,21.69900179,31.33800161
a3r1_10,a3r1,10,1999,0.95,609,573.8,258589.5493,260304.8981,1715.348859,-120.80971,47.81861,7.230000352,1143.50006,6.97524894,1071.365436,25.94379997,28.12129974,9.986199856,1.407366614,9.985750198,17.70994949,26.56399918,18.2649498,43.66200256,7.161000133,304.4550037,762.9530334,77.53200531,22.54200125,23.34600067,108.3280077
a3r1_10,a3r1,10,2000,0.99,609,575.7,260304.8981,262098.506,1793.607817,-120.80971,47.81861,6.760833631,749.1070361,6.97524894,1071.365436,22.51314926,25.38299942,9.781349897,1.152800024,11.32894993,19.4215498,27.02314949,17.43585014,14.14600039,29.56600094,344.9440231,523.8150177,77.19500637,47.06600189,7.396000385,93.94900513
a3r1_10,a3r1,10,2001,0.86,609,577.68,262098.506,263661.5878,1563.081832,-120.80971,47.81861,7.436666946,878.4830313,6.97524894,1071.365436,24.38309956,24.23089981,7.92264998,0.485066672,10.95529985,19.97125053,28.00819969,18.51209974,33.20800066,47.81200409,132.0810089,234.4110107,104.6360016,60.93100357,30.35100126,141.292007
a3r1_10,a3r1,10,2002,1.03,609,579.4,263661.5878,265539.7667,1878.178863,-120.80971,47.81861,7.529167121,839.4660294,6.97524894,1071.365436,23.72599983,26.85614967,8.843450069,1.313533356,8.893099785,19.60270023,27.89404964,19.82564974,37.42600203,32.82300138,296.0980072,587.4580154,174.2470131,43.50300217,11.55000043,12.62100029
a3r1_10,a3r1,10,2003,1.04,609,581.46,265539.7667,267442.9435,1903.17683,-120.80971,47.81861,8.288333766,1104.411063,6.97524894,1071.365436,25.54965019,25.7941494,11.04450011,3.061566671,10.2592001,21.09829998,29.99295044,21.10620022,29.12300205,11.43900037,90.70100689,531.6180267,215.2050171,11.18500042,4.087000251,180.0600066
a3r1_10,a3r1,10,2004,0.97,609,583.54,267442.9435,269224.147,1781.203552,-120.80971,47.81861,8.449166889,702.2840242,6.97524894,1071.365436,27.74209976,27.64020061,9.618299842,0.813699973,13.22229958,20.90535069,29.45814991,18.08185005,3.183000207,9.090000391,410.2410126,298.5840111,72.59800339,47.07900238,53.25000095,139.3410072
a3r1_10,a3r1,10,2005,1.26,609,585.48,269224.147,271546.7026,2322.555573,-120.80971,47.81861,8.08750057,744.4540303,6.97524894,1071.365436,26.93945026,24.96465015,10.83999991,3.460433324,13.14085007,20.77639961,28.86619949,18.32474995,24.12700176,109.5880051,154.378006,284.4590092,113.9720078,99.12900543,20.56700063,109.6760063
a3r1_10,a3r1,10,2006,1.09,609,588,271546.7026,273563.9447,2017.24209,-120.80971,47.81861,7.989167153,1281.68306,6.97524894,1071.365436,24.55809975,26.19024944,8.806800127,1.713666638,10.24094987,20.39030075,29.94925022,20.13310051,34.67900085,38.09600377,187.9010086,498.6970139,112.0920029,81.21600342,6.171000481,38.64600086
a3r1_10,a3r1,10,2007,0.99,609,590.18,273563.9447,275402.5879,1838.643176,-120.80971,47.81861,7.502500221,943.7060533,6.97524894,1071.365436,26.45865059,26.8532505,9.572850108,1.332566644,10.66930008,20.11019993,27.58110046,17.42945004,50.35800076,15.65400028,449.3570213,516.0610275,80.86500359,47.96700096,15.11100054,93.74700356
a3r1_10,a3r1,10,2008,1.07,609,592.16,275402.5879,277396.733,1994.145101,-120.80971,47.81861,7.031666906,893.5490475,6.97524894,1071.365436,25.10540009,24.46420002,8.456950188,1.045766691,8.916100025,19.5145998,27.3253994,18.48894978,20.30900097,12.89100027,178.3660049,631.9480438,64.18000412,30.67000103,37.76600266,64.44100475
a3r1_10,a3r1,10,2009,0.98,609,594.3,277396.733,279229.4577,1832.724729,-120.80971,47.81861,7.480000392,910.1800338,6.97524894,1071.365436,24.23989964,24.98384953,9.614799976,0.828699986,9.080300093,20.48085022,28.5859499,17.63234997,19.16300106,37.61900234,292.9680214,455.8250122,154.5620079,64.24300194,13.91100037,165.6110077
a3r1_10,a3r1,10,2010,0.8,609,596.26,279229.4577,280730.0331,1500.575448,-120.80971,47.81861,7.566666943,1014.321023,6.97524894,1071.365436,26.15585041,25.98239994,8.244049788,1.728366693,10.8038497,17.53674984,26.54730034,17.77560043,28.84600067,41.84500039,297.4350128,279.4680061,109.6040039,142.5190048,34.70700216,142.9940033
a3r1_10,a3r1,10,2011,0.92,609,597.86,280730.0331,282460.6662,1730.633021,-120.80971,47.81861,6.873250316,1202.073065,6.97524894,1071.365436,23.47385025,22.90390015,9.590100169,1.340833309,8.054100037,17.78025007,26.05125046,19.20274973,54.4690032,104.5320053,198.9560013,575.9940262,283.0330124,87.187006,14.4610002,120.0700016
a3r1_10,a3r1,10,2012,0.79,609,599.7,282460.6662,283950.9972,1490.331028,-120.80971,47.81861,7.812416941,1367.423037,6.97524894,1071.365436,22.04975033,26.65369987,8.502799988,2.326266646,9.87650013,17.70320034,28.82444954,19.99245024,33.64500046,27.78000045,300.8980179,528.3900146,216.7440071,58.87900162,26.8570022,186.6190054
a3r1_10,a3r1,10,2013,0.69,609,601.28,283950.9972,285255.8869,1304.889725,-120.80971,47.81861,8.091667106,831.5730431,6.97524894,1071.365436,23.41059971,27.41695023,9.792099953,2.265399933,10.67245007,19.68840027,28.44815063,18.61694956,68.06300354,3.580000103,390.0510101,454.0420189,139.788002,60.5670042,52.97300363,178.2830086
a3r1_10,a3r1,10,2014,0.81,609,602.66,285255.8869,286791.531,1535.644104,-120.80971,47.81861,8.430000344,1385.197001,6.97524894,1071.365436,25.27525043,24.85459995,9.993799925,1.218033353,10.47379971,20.32555008,29.15775013,19.34350014,18.16400075,182.6030083,169.3590126,547.8580093,204.307003,15.33500099,74.93800068,199.788002
a3r1_10,a3r1,10,2015,0.7,609,604.28,286791.531,288121.9515,1330.420506,-120.80971,47.81861,9.62833377,1282.853062,6.97524894,1071.365436,25.58030033,25.92875004,10.3113997,4.261766911,13.21000099,24.56000137,29.3900013,18.90000057,21.56400013,93.97500229,426.2569885,455.3700104,86.56100082,31.91200209,20.80000162,126.38801
a3r1_11,a3r1,11,1896,0.83,701,488.8,187651.6018,188928.3227,1276.720949,-120.80971,47.81861,6.262500407,1245.758046,6.97524894,1071.365436,NA,NA,NA,NA,8.31739974,16.43005037,30.31685066,16.52395058,NA,NA,NA,NA,123.8000107,63.5290041,8.881000519,82.17200851
a3r1_11,a3r1,11,1897,0.86,701,490.46,188928.3227,190255.7562,1327.43348,-120.80971,47.81861,5.853333548,1185.475074,6.97524894,1071.365436,25.37525082,24.41270065,6.621600151,0.129666686,7.899600148,19.53679943,26.26515007,17.42545033,14.23700047,26.60700226,335.4430161,580.0470123,119.227005,64.39800072,24.98700094,73.45100403
a3r1_11,a3r1,11,1898,0.86,701,492.18,190255.7562,191587.8367,1332.080524,-120.80971,47.81861,6.998333654,872.1740289,6.97524894,1071.365436,20.80054951,25.3220005,8.422149897,0.7518333,10.56760025,20.46535015,28.73705006,18.06040001,55.7480011,24.20300055,314.3890228,672.4040451,81.42900467,71.43600082,14.44800043,117.0470047
a3r1_11,a3r1,11,1899,1.16,701,493.9,191587.8367,193391.9579,1804.121157,-120.80971,47.81861,6.845000337,1260.485055,6.97524894,1071.365436,25.02699947,26.62330055,8.153799891,0.013799975,9.070149899,18.73359966,26.40550041,18.43419981,46.75400019,50.30200195,231.7660065,591.536026,125.2360039,83.29300213,51.58800316,107.1830025
a3r1_11,a3r1,11,1900,1.45,701,496.22,193391.9579,195658.9987,2267.040803,-120.80971,47.81861,7.724167143,1028.078044,6.97524894,1071.365436,25.67525005,23.85099983,10.15395021,2.68840003,13.24250031,21.88115025,26.07839966,16.04284954,22.68800068,65.46600342,339.5490189,456.8020172,142.0190086,89.10500717,19.58000088,151.9330025
a3r1_11,a3r1,11,1901,1.36,701,499.12,195658.9987,197797.3325,2138.333836,-120.80971,47.81861,6.972500443,947.3000488,6.97524894,1071.365436,26.30984974,22.27559948,7.51884985,1.855833282,10.19559979,19.06890011,28.19709969,18.52624989,41.49600315,49.14800072,231.3510056,540.4280243,129.3460045,63.1890049,4.538000107,102.7440071
a3r1_11,a3r1,11,1902,1.46,701,501.84,197797.3325,200105.8313,2308.498831,-120.80971,47.81861,6.642416974,1140.996031,6.97524894,1071.365436,22.72060013,24.60874939,12.20165014,1.47026664,9.578350067,19.76259995,26.4300499,19.07565022,25.73500204,48.47100306,260.6110115,470.1960144,133.2620087,52.98200321,36.45800304,75.4390049
a3r1_11,a3r1,11,1903,1.47,701,504.76,200105.8313,202443.673,2337.84162,-120.80971,47.81861,6.431667035,868.7730341,6.97524894,1071.365436,23.61130047,24.86334991,9.99119997,0.244133343,8.539200068,21.74524975,25.90495014,17.02590036,44.14200306,33.91400242,277.6480064,487.8550034,97.73900795,36.05900192,41.43900204,116.5740089
a3r1_11,a3r1,11,1904,1.07,701,507.7,202443.673,204153.9054,1710.232461,-120.80971,47.81861,7.498333732,1095.590039,6.97524894,1071.365436,25.45180035,22.84350014,8.71660018,0.670700024,8.939250231,20.68744946,28.39079952,19.85250044,32.2110014,80.05000496,262.71101,566.7020111,160.1740074,27.63300037,14.45800066,58.77600431
a3r1_11,a3r1,11,1905,0.65,701,509.84,204153.9054,205196.344,1042.438562,-120.80971,47.81861,7.015833765,968.9520392,6.97524894,1071.365436,25.13529968,26.97004986,11.74615002,1.108166655,12.81939983,19.58924961,28.25980091,15.93935013,25.52200031,15.30900097,285.4010201,411.0710144,87.53800678,128.6410103,18.5970006,213.1000023
a3r1_11,a3r1,11,1906,0.92,701,511.14,205196.344,206676.3332,1479.989219,-120.80971,47.81861,7.789167002,1130.333064,6.97524894,1071.365436,25.23340034,24.74015045,7.792700052,1.127966623,11.46139956,18.35254955,29.85579967,18.87335014,88.43300676,67.28300095,267.4170074,502.7390213,33.68400097,83.8820076,7.291000128,189.9190102
a3r1_11,a3r1,11,1907,0.59,701,512.98,206676.3332,207628.2556,951.9223661,-120.80971,47.81861,6.984167049,931.4120445,6.97524894,1071.365436,25.62464905,25.27235031,9.761450052,-0.526466747,9.140599966,20.24349976,25.47494984,20.1439991,35.97500348,44.33900309,467.1570282,518.3020172,95.10600662,56.50800323,33.48800087,72.08600426
a3r1_11,a3r1,11,1908,0.65,701,514.16,207628.2556,208679.5157,1051.260154,-120.80971,47.81861,7.423333824,843.7950385,6.97524894,1071.365436,23.92539978,22.60359955,13.17084956,2.204500039,10.69804978,18.84730005,27.98670006,18.34980011,51.22000313,71.84500504,187.8890018,448.3610229,147.2030106,47.53900337,45.25400066,76.36000562
a3r1_11,a3r1,11,1909,0.69,701,515.46,208679.5157,209798.3735,1118.857803,-120.80971,47.81861,6.226666888,994.6100531,6.97524894,1071.365436,25.3991003,25.30935001,10.33989978,-0.706200026,10.40625,19.75929928,26.26554966,18.53064966,44.01600075,13.1660006,175.5200119,435.480011,75.14400482,29.04800129,19.60000038,100.6690063
a3r1_11,a3r1,11,1910,0.64,701,516.84,209798.3735,210838.8288,1040.455274,-120.80971,47.81861,7.223333617,1050.735041,6.97524894,1071.365436,24.0291996,25.32844925,8.97845006,-1.8828667,13.33944988,21.59684944,26.99650002,17.74860048,31.19200134,52.85100365,426.853035,474.4530106,114.8980026,37.18100166,6.399000108,151.2940083
a3r1_11,a3r1,11,1911,0.83,701,518.12,210838.8288,212192.0023,1353.173491,-120.80971,47.81861,6.432500283,784.4330282,6.97524894,1071.365436,25.20069981,23.17730045,9.251250029,0.278366665,11.6157999,19.11949968,27.71249962,16.72974968,14.76800102,32.52800226,373.7610245,316.9270096,38.27800179,79.51900482,19.43800068,90.60800171
