age_CE,B82-2W_raw,B82-5N_raw,B8276W_raw,B8277E_raw,B8277N_raw,B82-81_raw,B82-86_raw,B8286S_raw,B8287W_raw,B8287E_raw,B8288W_raw,B8288S_raw,B8290E_raw,B8291N_raw,B8292E_raw,B8293W_raw,B8293N_raw,B8294E_raw,B8296E_raw,B8296N_raw,B8289N_raw,B8289W_raw,B8276S_raw,B8283E_raw,B8284N_raw,B8291S_raw,B8292N_raw,B8294S_raw,B82-2W_raw_outlier_flag,B82-5N_raw_outlier_flag,B8276W_raw_outlier_flag,B8277E_raw_outlier_flag,B8277N_raw_outlier_flag,B82-81_raw_outlier_flag,B82-86_raw_outlier_flag,B8286S_raw_outlier_flag,B8287W_raw_outlier_flag,B8287E_raw_outlier_flag,B8288W_raw_outlier_flag,B8288S_raw_outlier_flag,B8290E_raw_outlier_flag,B8291N_raw_outlier_flag,B8292E_raw_outlier_flag,B8293W_raw_outlier_flag,B8293N_raw_outlier_flag,B8294E_raw_outlier_flag,B8296E_raw_outlier_flag,B8296N_raw_outlier_flag,B8289N_raw_outlier_flag,B8289W_raw_outlier_flag,B8276S_raw_outlier_flag,B8283E_raw_outlier_flag,B8284N_raw_outlier_flag,B8291S_raw_outlier_flag,B8292N_raw_outlier_flag,B8294S_raw_outlier_flag
1873,0.35,0.44,0.57,0.63,0.92,0.25,0.23,0.52,0.57,1,0.59,0.89,0.57,0.39,0.28,0.27,0.13,0.63,0.79,0.38,0.28,0.23,0.31,0.25,0.18,0.4,0.25,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.3,0.46,0.57,0.54,0.98,0.23,0.23,0.63,0.67,1.01,0.62,0.91,0.5,0.48,0.26,0.3,0.15,0.68,0.7,0.37,0.32,0.28,0.42,0.31,0.23,0.54,0.26,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.35,0.54,0.64,0.83,1.11,0.31,0.25,0.7,0.59,1.01,0.61,0.95,0.52,0.42,0.31,0.26,0.26,0.6,0.75,0.34,0.35,0.22,0.44,0.28,0.21,0.49,0.22,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.32,0.56,0.68,0.53,0.81,0.24,0.15,0.56,0.48,0.78,0.56,0.82,0.66,0.45,0.25,0.27,0.15,0.56,0.72,0.34,0.32,0.22,0.33,0.23,0.21,0.41,0.2,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.29,0.47,0.61,0.63,1.05,0.26,0.2,0.77,0.37,0.74,0.6,0.9,0.62,0.33,0.3,0.29,0.23,0.6,1.25,0.42,0.22,0.12,0.32,0.2,0.16,0.46,0.23,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.35,0.53,0.73,0.83,1.14,0.22,0.22,0.79,0.52,0.88,0.64,0.76,0.52,0.44,0.26,0.3,0.24,0.59,0.96,0.46,0.31,0.22,0.36,0.29,0.17,0.42,0.23,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.32,0.59,0.78,1.11,1.41,0.28,0.3,1.03,0.6,0.89,0.69,0.83,0.8,0.52,0.38,0.33,0.25,0.66,1.04,0.38,0.27,0.23,0.45,0.27,0.15,0.55,0.26,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.33,0.58,0.82,1.31,1.34,0.25,0.28,1.03,0.6,0.89,0.67,0.74,0.78,0.55,0.3,0.39,0.28,0.6,1.02,0.34,0.41,0.24,0.5,0.39,0.17,0.57,0.23,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.32,0.45,0.88,1.03,1.15,0.23,0.22,0.85,0.49,0.81,0.62,0.67,0.78,0.48,0.28,0.36,0.24,0.42,1.09,0.37,0.38,0.26,0.39,0.34,0.19,0.48,0.18,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.28,0.63,0.9,1.18,1.26,0.22,0.2,0.82,0.74,1.02,0.75,0.93,0.91,0.55,0.33,0.4,0.29,0.37,1.16,0.39,0.22,0.25,0.41,0.35,0.18,0.47,0.22,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.27,0.67,0.72,1.04,0.99,0.28,0.19,0.56,0.66,0.95,0.57,0.75,0.83,0.48,0.29,0.32,0.23,0.5,0.94,0.34,0.32,0.24,0.38,0.29,0.16,0.39,0.19,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.28,0.61,0.75,0.82,0.89,0.29,0.2,0.71,0.52,0.94,0.59,0.74,0.62,0.48,0.3,0.31,0.21,0.42,0.98,0.39,0.42,0.29,0.32,0.31,0.19,0.44,0.16,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.24,0.67,0.77,0.98,1.05,0.28,0.2,0.67,0.68,0.95,0.66,0.8,0.91,0.62,0.29,0.35,0.25,0.34,1.08,0.52,0.42,0.33,0.4,0.29,0.19,0.54,0.26,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.27,0.8,0.84,1.59,1.28,0.34,0.25,0.74,0.79,1.17,0.82,1.14,1.06,0.83,0.31,0.36,0.32,0.4,1.28,0.43,0.57,0.33,0.37,0.28,0.24,0.7,0.24,0.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.29,0.71,0.67,1.02,1.07,0.26,0.22,0.72,0.66,0.98,0.62,0.9,0.81,0.68,0.25,0.36,0.22,0.4,1.13,0.49,0.43,0.24,0.3,0.29,0.23,0.6,0.17,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.33,0.61,0.65,0.99,0.89,0.23,0.2,0.66,0.64,0.88,0.55,0.93,0.74,0.6,0.26,0.34,0.22,0.31,0.99,0.49,0.44,0.25,0.29,0.29,0.2,0.58,0.22,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.24,0.68,0.48,0.82,0.79,0.25,0.19,0.57,0.41,0.71,0.46,0.85,0.58,0.53,0.18,0.26,0.2,0.35,0.63,0.41,0.33,0.25,0.28,0.18,0.15,0.36,0.16,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.31,0.77,0.56,0.84,0.91,0.27,0.19,0.62,0.53,1.01,0.63,1.17,0.58,0.65,0.25,0.31,0.21,0.37,0.88,0.4,0.44,0.27,0.32,0.25,0.19,0.45,0.15,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.44,0.8,0.6,0.94,0.94,0.26,0.24,0.8,0.62,1.32,0.59,1.62,0.71,0.76,0.22,0.36,0.21,0.34,1.18,0.42,0.46,0.31,0.29,0.28,0.19,0.46,0.19,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.36,0.81,0.66,0.62,0.84,0.26,0.22,0.73,0.54,1.08,0.43,1.37,0.71,0.59,0.15,0.28,0.2,0.26,0.63,0.43,0.4,0.3,0.26,0.21,0.22,0.4,0.15,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.33,0.57,0.72,0.54,0.68,0.23,0.21,0.66,0.66,1.1,0.59,1.39,0.67,0.6,0.11,0.28,0.2,0.36,0.94,0.4,0.32,0.25,0.21,0.2,0.19,0.38,0.11,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.35,0.73,0.84,0.64,1,0.26,0.26,0.77,0.74,1.41,0.65,1.53,0.67,0.82,0.16,0.41,0.28,0.45,1.05,0.45,0.49,0.3,0.31,0.33,0.2,0.46,0.15,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.31,0.71,0.94,0.73,0.93,0.2,0.24,0.82,0.64,1.36,0.67,1.32,0.43,0.75,0.2,0.33,0.12,0.44,1.35,0.34,0.37,0.25,0.35,0.25,0.19,0.44,0.14,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.26,0.76,0.95,0.7,0.88,0.24,0.22,0.69,0.69,1.45,0.66,1.29,0.25,0.77,0.25,0.36,0.26,0.53,1.17,0.4,0.32,0.19,0.33,0.33,0.16,0.47,0.23,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.36,0.79,0.73,0.54,0.73,0.22,0.21,0.67,0.67,1.18,0.71,1.16,0.16,0.76,0.2,0.38,0.21,0.44,1.25,0.37,0.31,0.2,0.26,0.28,0.13,0.39,0.19,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.42,0.77,0.79,0.82,0.75,0.23,0.19,0.6,0.6,1.12,0.69,1.22,0.14,0.71,0.27,0.35,0.18,0.39,1.33,0.36,0.36,0.18,0.31,0.19,0.11,0.44,0.22,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.34,0.51,0.52,0.48,0.49,0.23,0.14,0.49,0.4,0.81,0.42,0.84,0.16,0.61,0.19,0.35,0.2,0.38,0.94,0.3,0.25,0.16,0.24,0.19,0.08,0.48,0.14,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.39,0.55,0.64,0.46,0.54,0.26,0.15,0.55,0.58,0.6,0.63,0.81,0.19,0.78,0.28,0.36,0.23,0.45,1.14,0.43,0.42,0.25,0.26,0.21,0.12,0.6,0.23,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.41,0.53,0.68,0.47,0.65,0.29,0.15,0.56,0.61,0.62,0.75,1.09,0.2,0.81,0.42,0.49,0.35,0.54,1.15,0.39,0.48,0.3,0.33,0.32,0.14,0.54,0.32,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.37,0.59,0.76,0.68,0.79,0.27,0.23,0.54,0.48,0.69,0.72,1,0.23,0.73,0.35,0.45,0.3,0.43,1.11,0.38,0.45,0.26,0.3,0.29,0.15,0.52,0.35,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.44,0.71,0.68,0.62,0.86,0.27,0.26,0.71,0.52,0.74,0.8,1.22,0.26,0.65,0.3,0.46,0.27,0.48,1.29,0.33,0.44,0.28,0.33,0.32,0.21,0.44,0.3,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.46,0.74,0.81,0.75,0.88,0.26,0.25,0.57,0.49,0.78,1.09,1.38,0.32,0.63,0.36,0.57,0.29,0.43,1.15,0.39,0.49,0.33,0.33,0.37,0.18,0.52,0.37,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.5,0.59,0.62,0.48,0.56,0.24,0.22,0.66,0.48,0.79,0.9,1.06,0.29,0.77,0.23,0.4,0.21,0.41,1.03,0.37,0.41,0.22,0.29,0.27,0.16,0.47,0.3,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.5,0.77,0.72,0.62,0.66,0.24,0.22,0.63,0.64,0.9,1.01,1.19,0.31,0.96,0.34,0.45,0.29,0.36,1.01,0.4,0.47,0.28,0.31,0.24,0.17,0.61,0.46,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.52,0.63,0.58,0.48,0.58,0.25,0.18,0.52,0.52,0.67,0.74,0.85,0.39,0.75,0.35,0.45,0.35,0.45,0.71,0.34,0.49,0.26,0.39,0.31,0.2,0.52,0.42,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.52,0.64,0.63,0.44,0.61,0.26,0.19,0.52,0.43,0.65,0.84,0.92,0.45,0.72,0.45,0.45,0.4,0.56,0.71,0.35,0.41,0.25,0.34,0.29,0.18,0.48,0.39,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.46,0.7,0.52,0.39,0.59,0.24,0.28,0.6,0.41,0.6,0.75,0.74,0.53,0.67,0.37,0.4,0.36,0.77,0.63,0.27,0.44,0.24,0.29,0.27,0.16,0.54,0.35,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.46,0.91,0.57,0.49,0.63,0.19,0.29,0.62,0.47,1.04,0.72,0.8,0.57,0.8,0.31,0.35,0.3,0.82,0.74,0.26,0.4,0.27,0.32,0.26,0.21,0.63,0.34,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.41,0.82,0.63,0.54,0.69,0.25,0.26,0.69,0.56,0.85,0.82,0.94,0.68,0.81,0.45,0.48,0.37,0.68,0.81,0.32,0.56,0.3,0.4,0.32,0.2,0.76,0.35,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.52,0.76,0.64,0.52,0.69,0.27,0.2,0.61,0.54,0.81,0.75,0.91,0.62,0.74,0.37,0.42,0.36,0.54,0.72,0.29,0.6,0.29,0.37,0.33,0.24,0.64,0.31,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.7,0.71,0.72,0.73,1.02,0.23,0.23,0.77,0.57,1.05,1.06,1.26,0.66,1.05,0.4,0.55,0.47,0.85,1.01,0.44,0.8,0.33,0.3,0.37,0.27,0.88,0.42,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.62,0.74,0.7,0.72,0.93,0.21,0.21,0.66,0.55,0.88,0.97,1.28,0.76,0.99,0.47,0.62,0.48,0.74,1,0.38,0.85,0.39,0.34,0.37,0.34,0.88,0.42,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.53,0.66,0.59,0.69,1,0.2,0.22,0.89,0.57,0.82,0.82,1.09,0.8,0.96,0.34,0.49,0.37,0.52,1.15,0.4,1,0.43,0.34,0.29,0.27,0.75,0.25,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.58,0.82,0.76,0.98,0.93,0.24,0.23,0.82,0.57,0.77,0.84,1.11,0.76,0.93,0.43,0.65,0.5,0.49,0.94,0.37,0.93,0.41,0.39,0.38,0.37,0.82,0.41,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.67,0.7,0.97,1.04,1.01,0.24,0.23,0.72,0.43,0.73,0.67,1,0.62,0.76,0.42,0.57,0.5,0.45,1,0.4,0.63,0.37,0.36,0.42,0.4,0.92,0.33,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.52,0.69,0.9,0.68,0.65,0.16,0.2,0.55,0.33,0.57,0.67,1.03,0.43,0.64,0.35,0.48,0.38,0.47,0.75,0.33,0.44,0.22,0.28,0.42,0.27,0.78,0.21,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.53,0.66,0.79,0.81,0.73,0.19,0.15,0.48,0.32,0.53,0.55,0.91,0.46,0.66,0.26,0.45,0.36,0.51,0.86,0.39,0.43,0.22,0.29,0.39,0.32,0.64,0.14,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.57,0.72,0.7,0.64,0.64,0.18,0.18,0.48,0.29,0.49,0.57,0.93,0.59,0.6,0.22,0.46,0.34,0.63,0.9,0.45,0.57,0.26,0.3,0.35,0.31,0.72,0.22,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.56,0.62,0.67,0.62,0.54,0.14,0.18,0.43,0.2,0.43,0.62,0.94,0.57,0.77,0.23,0.49,0.33,0.49,0.94,0.41,0.57,0.27,0.17,0.34,0.23,0.72,0.12,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.54,0.93,0.97,0.68,0.59,0.19,0.19,0.41,0.35,0.5,0.82,1.5,0.87,0.86,0.3,0.46,0.34,0.45,1.05,0.41,0.7,0.38,0.3,0.4,0.3,0.9,0.16,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.59,0.93,0.85,0.72,0.6,0.2,0.23,0.46,0.3,0.47,0.84,1.57,0.82,0.94,0.18,0.41,0.38,0.45,0.98,0.41,0.62,0.31,0.26,0.31,0.28,0.9,0.12,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.53,0.89,0.61,0.63,0.56,0.16,0.23,0.47,0.34,0.49,0.95,1.45,0.82,0.88,0.15,0.32,0.24,0.32,0.92,0.6,0.67,0.32,0.27,0.29,0.26,0.71,0.11,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
