age_CE,015011_raw,015012_raw,015021_raw,015022_raw,015031_raw,015032_raw,015041_raw,015051_raw,015011_raw_outlier_flag,015012_raw_outlier_flag,015021_raw_outlier_flag,015022_raw_outlier_flag,015031_raw_outlier_flag,015032_raw_outlier_flag,015041_raw_outlier_flag,015051_raw_outlier_flag
1956,0.94,1.16,0.89,1.08,1.32,2.12,0.23,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1957,1.39,1.29,0.75,1.15,1.11,1.85,0.24,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1958,0.88,1.27,0.5,0.85,0.68,1.26,0.23,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.15,1.3,0.6,1,0.63,0.93,0.3,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.82,1.21,0.41,0.84,0.47,0.83,0.19,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.81,1,0.36,0.76,0.44,0.58,0.27,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.74,0.95,0.53,0.79,0.59,0.64,0.27,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.92,1.64,0.83,1.16,0.94,1.26,0.44,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.98,1.46,0.7,1.09,0.59,1.18,0.38,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.04,1.83,0.91,1.21,0.57,1.15,0.31,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
