INVYR	STATECD	COUNTYCD	PLOT	SUBPLOT	TREE	SPCD	T1_DIA	T1_HT	T2_DIA	SITETREE_HT	SITETREE_BHAGE	SITETREE_SITREE	SICOND	LAT	LON	ELEV	ECOSUBCD	STDAGE	SLOPE	ASPECT	BALIVE	SDI	DateFirst	DateEnd	MEASYEAR	MEASMON	MEASDAY	RINGCOUNT	METHOD	CORE_CN	PLT_CN	TRE_CN	SIT_CN
1999	4	5	1714	2	16	122	9.2			52	86	32	38	34.960845	-111.660091	6900	M313A	90	121	121	225.0747	357.6851402	1921	1994	1995	11	2	74	scope	295713752489998	2488405010690	2488443010690	2488457010690
1999	4	5	1715	1	13	122	14.1	62	15.3	62	79	41	38	34.975548	-111.607624	7000	M313A	90	268	268	138.6474	259.2316552	1917	1994	1995	9	27	78	scope	295713753489998	2488459010690	2488477010690	2488508010690
1999	4	5	1715	2	8	122	11.2	53	12.1	53	75	35	38	34.975548	-111.607624	7000	M313A	90	268	268	138.6474	259.2316552	1919	1995	1995	9	27	77	scope	295713754489998	2488459010690	2488493010690	2488509010690
1999	4	5	1716	1	11	122	19.6	63	20.1	63	78	42	41	34.971342	-111.544055	7500	M313A	77	272	272	180.7346	356.1012675	1920	1994	1995	7	13	75	scope	295713755489998	2488512010690	2488528010690	2488594010690
1999	4	5	1716	4	14	122	15.2	53	15.8	53	64	39	41	34.971342	-111.544055	7500	M313A	77	272	272	180.7346	356.1012675	1934	1994	1995	7	13	61	scope	295713756489998	2488512010690	2488578010690	2488597010690
1999	4	5	1717	3	4	122	16.2	69	16.6	69	103	41	39	34.970717	-111.478323	7500	M313A	101	62	62	182.0808	343.1534219	1895	1994	1995	9	28	100	scope	295713757489998	2488602010690	2488631010690	2488666010690
1999	4	5	1733	3	1	122	17.3	59	17.3	59	74	40	36	34.914893	-111.653154	6400	M313A	73	252	252	115.4561	221.0944556	1923	1994	1995	11	2	72	scope	295713758489998	2488810010690	2488852010690	2488878010690
1999	4	5	1734	1	4	122	6.7	25	7.6	25	29	33	32	34.927843	-111.589753	7200	M313A	85	0	0	66.6418	124.3856233	1962	1994	1995	7	12	33	scope	295713759489998	2488881010690	2488890010690	2488913010690
1999	4	5	1734	1	5	122	8.4	33	9.1	33	43	31	32	34.927843	-111.589753	7200	M313A	85	0	0	66.6418	124.3856233	1944	1994	1995	7	12	51	scope	295713760489998	2488881010690	2488891010690	2488914010690
1999	4	5	1736	1	8	122	13.3			58	62	44	39	34.936442	-111.480313	7400	M313A	70	33	33	90.4634	166.4374477	1934	1994	1995	10	3	61	scope	295713761489998	2488946010690		2488986010690
1999	4	5	1752	4	1	122	10.1	46	10.9	46	46	42	37	34.877964	-111.645202	6400	M313A	72	27	27	81.5234	170.3284989	1950	1994	1995	11	6	46	scope	295713766489998	2489184010690	2489208010690	2489222010690
1999	4	5	1902	4	7	122	14.2			53	57	42	43	34.485572	-111.064944	7500	M313A	70	251	251	35.9575	65.57168194	1941	1995	1996	5	22	55	scope	295713877489998	2493196010690		2493221010690
1999	4	5	1903	1	8	122	20.3	80	20.8	80	110	48	47	34.466652	-111.00722	7800	M313A	99	82	82	145.0561	232.4561023	1888	1995	1996	5	21	108	scope	295713878489998	2493224010690	2493237010690	2493257010690
1999	4	5	1903	3	5	122	18.1			69	85	45	47	34.466652	-111.00722	7800	M313A	99	82	82	145.0561	232.4561023	1911	1995	1996	5	21	85	scope	295713879489998	2493224010690		2493258010690
1999	4	5	1904	2	2	122	8.1	33	8.7				42	34.476563	-110.951684	7300	M313A	41	73	73	101.2307	195.2600178	1969	1995	1996	5	28	27	scope	295713880489998	2493262010690	2493276010690	
1999	4	5	1904	3	1	122	9.9	33	11.6	33	33	39	42	34.476563	-110.951684	7300	M313A	41	73	73	101.2307	195.2600178	1975	1995	1996	5	28	21	scope	295713881489998	2493262010690	2493296010690	2493309010690
1999	4	5	1905	1	16	122	8.1	38	9	38	52	31	32	34.481028	-110.884161	7100	M313A	105	258	258	106.052	181.6972345	1946	1995	1996	5	28	50	scope	295713882489998	2493310010690	2493331010690	2493347010690
1999	4	5	1905	1	19	122	11			46	64	33	32	34.481028	-110.884161	7100	M313A	105	258	258	106.052	181.6972345	1935	1995	1996	5	28	61	scope	295713883489998	2493310010690		2493348010690
1999	4	5	1906	3	10	122	13.9			57	70	40	37	34.475567	-110.839521	6900	M313A	79	91	91	63.782	35.79989874	1937	1995	1996	5	20	59	scope	295713884489998	2493349010690		2493372010690
1999	4	5	1907	1	3	122	13.3	46	14.8	46	73	30	32	34.491717	-110.785031	7100	M313A	79	1	1	62.6352	123.0686424	1922	1995	1996	5	13	74	scope	295713885489998	2493375010690	2493383010690	2493403010690
1999	4	5	1908	1	1	122	17.5	59	18	59	95	35	33	34.418811	-111.480595	6700	313C	96	0	0	118.8216	214.4331397	1905	1995	1995	10	18	91	scope	295713886489998	2493410010690	2493416010690	2493451010690
1999	4	5	1908	4	4	122	8.1	36	8.7	36	49	31	33	34.418811	-111.480595	6700	313C	96	0	0	118.8216	214.4331397	1951	1995	1995	10	18	45	scope	295713887489998	2493410010690	2493449010690	2493452010690
1999	4	5	1910	4	8	122	13.1			54	50	47	44	34.426491	-111.342421	7600	M313A	77	0	0	57.102	72.41617197	1948	1994	1995	10	27	47	scope	295713891489998	2493489010690		2493505010690
1999	4	5	1912	1	8	122	16.1			73	87	48	29	34.432283	-111.15524	7600	M313A	97	90	90	90.3065	127.8027576	1911	1995	1995	10	11	85	scope	295713892489998	2493578010690		2493615010690
1999	4	5	1914	2	6	122	12.2	57	12.8	57	81	37	44	34.437779	-111.059464	7500	M313A	103	0	0	178.7102	305.3286469	1916	1995	1996	5	21	80	scope	295713893489998	2493706010690	2493723010690	2493754010690
1999	4	5	1915	2	6	122	15.9	50	17.1	50	65	36	35	34.424267	-111.00504	7400	M313A	71	240	240	87.7416	79.57674443	1934	1995	1996	6	4	62	scope	295713894489998	2493764010690	2493799010690	2493822010690
1999	4	5	1915	3	2	122	12.2	46	11.7	46	62	34	35	34.424267	-111.00504	7400	M313A	71	240	240	87.7416	79.57674443	1937	1995	1996	6	4	59	scope	295713895489998	2493764010690	2493803010690	2493823010690
1999	4	5	1916	4	1	122	10.4	47	11.3	47	74	31	40	34.442293	-110.949526	7500	M313A	78	292	292	120.1845	223.92822	1927	1995	1996	5	29	69	scope	295713896489998	2493833010690	2493877010690	2493890010690
1999	4	5	1919	4	2	122	12.1			31	30	39	43	34.433101	-110.786269	7100	M313A	19	347	347	54.7029	113.9803232	1969	1995	1996	5	13	27	scope	295713898489998	2493945010690		2493972010690
1999	4	5	1920	3	11	122	15.2			64	104	37	42	34.384569	-111.063778	7800	M313A	101	0	0	60.3408	52.87161243	1893	1995	1996	5	23	103	scope	295713899489998	2493976010690		2494009010690
1999	4	5	1920	3	12	122	15.3			71	83	47	42	34.384569	-111.063778	7800	M313A	101	0	0	60.3408	52.87161243	1914	1995	1996	5	23	82	scope	295713900489998	2493976010690		2494010010690
1999	4	5	1922	4	7	122	12.8			62	68	45	43	34.397201	-110.946289	7700	M313A	82	242	242	81.4439	148.9112655	1928	1995	1996	6	6	68	scope	295713901489998	2494083010690		2494111010690
1999	4	5	1923	1	2	122	7.9	41	8.6	41	65	29	33	34.380929	-110.887561	7600	M313A	90	0	0	90.9674	172.5815259	1940	1995	1996	5	31	56	scope	295713902489998	2494115010690	2494122010690	2494153010690
1999	4	5	1923	4	2	122	9.9	50	10.5	50	63	37	33	34.380929	-110.887561	7600	M313A	90	0	0	90.9674	172.5815259	1939	1995	1996	5	31	57	scope	295713903489998	2494115010690	2494141010690	2494154010690
1999	4	5	1924	4	8	122	14.5			74	132	40	34	34.385385	-110.839692	7300	M313A	156	332	332	289.3139	116.0938396	1865	1995	1996	5	16	130	scope	295713904489998	2494156010690		2494215010690
1999	4	5	1926	2	5	122	9.4	32	10.8	32	44	30	35	34.343097	-110.963719	7600	M313A	66	0	0	115.3768	210.3457493	1959	1995	1996	5	23	37	scope	295713905489998	2494301010690	2494333010690	2494357010690
1999	4	5	1927	1	16	122	11.5			63	95	38	38	34.343962	-110.897396	7500	M313A	83	253	253	79.827	156.4191959	1916	1995	1996	5	15	80	scope	295713907489998	2494361010690		2494402010690
1999	4	5	1929	1	7	122	9.3	32	10.8	32	44	30	33	34.341103	-110.779979	7400	M313A	79	54	54	168.5128	332.9682531	1951	1995	1996	5	22	45	scope	295713908489998	2494446010690	2494458010690	2494516010690
1999	4	5	1929	1	10	122	8.4	39	9.9	39	45	36	33	34.341103	-110.779979	7400	M313A	79	54	54	168.5128	332.9682531	1950	1995	1996	5	22	46	scope	295713909489998	2494446010690	2494461010690	2494517010690
1999	4	5	1930	4	1	122	11.4	44	12.2	44	71	29	27	34.301571	-110.892013	7600	M313A	128	0	0	76.3282	128.5782637	1932	1995	1996	5	23	64	scope	295713910489998	2494520010690	2494537010690	2494545010690
1999	4	5	1931	2	4	122	9.8			41	47	36	37	34.296111	-110.845294	7500	M313A	103	0	0	110.8863	164.69745	1956	1995	1996	5	24	40	scope	295713911489998	2494551010690	2494565010690	2494580010690
1999	4	5	1931	4	7	122	9.8			38	41	37	37	34.296111	-110.845294	7500	M313A	103	0	0	110.8863	164.69745	1949	1995	1996	5	24	47	scope	295713912489998	2494551010690		2494580010690
1999	4	7	9	2	5	122	11.3	33	12.1				34	34.383105	-111.383985	6200	313C	139	92	92	144.5577	258.2442429	1961	1995	1996	4	18	35	scope	295713914489998	2494821010690	2494842010690	
1999	4	7	10	1	1	122	10.2	47	10.4	47	75	31	26	34.390454	-111.32922	5600	M313A	153	280	280	119.2138	212.4317232	1916	1995	1996	4	1	80	scope	295713915489998	2494873010690	2494879010690	2494917010690
1999	4	7	40	1	5	122	15.6			78	93	50	55	34.293501	-110.993078	5900	M313A	101	195	195	123.2068	199.7297105	1903	1995	1996	4	26	94	scope	295713920489998	2495995010690	2496005010690	2496023010690
1999	4	7	58	1	2	122	11.1			60	48	54	59	34.260003	-110.820378	7200	M313A	106	33	33	144.3761	231.6734644	1950	1995	1996	5	2	46	scope	295713925489998	2496541010690	2496548010690	2496593010690
1999	4	7	73	3	1	122	15			76	77	53	52	34.209616	-110.944235	5800	313C	109	0	0	129.2154	43.59889228	1915	1995	1996	12	4	81	scope	295713926489998	2496877010690	2496919010690	2496943010690
1999	4	7	73	3	4	122	15.3			67	67	50	52	34.209616	-110.944235	5800	313C	109	0	0	129.2154	43.59889228	1926	1995	1996	12	4	70	scope	295713927489998	2496877010690		2496944010690
1999	4	7	74	3	10	122	9.1	60	10				43	34.202365	-110.889968	6500	313C	86	342	342	96.632	178.1112555	1930	1995	1996	11	21	66	scope	295713928489998	2496947010690	2496973010690	
1999	4	7	74	3	16	122	17.7			68	79	46	43	34.202365	-110.889968	6500	313C	86	342	342	96.632	178.1112555	1930	1995	1996	11	21	66	scope	295713929489998	2496947010690		2496986010690
1999	4	7	76	3	1	122	13.3			53	68	37	35	34.214868	-110.793333	6700	M313A	156	163	163	85.3464	180.8309803	1931	1996	1996	11	25	66	scope	295713932489998	2497044010690		2497073010690
1999	4	7	76	3	2	122	12.8			45	61	33	35	34.214868	-110.793333	6700	M313A	156	163	163	85.3464	180.8309803	1936	1996	1996	11	25	61	scope	295713933489998	2497044010690		2497074010690
1999	4	7	91	1	8	122	18.6			60	92	36	49	34.164526	-110.951859	5400	313C	190	353	353	121.0849	47.73150497	1909	1996	1997	3	17	88	scope	295713934489998	2497363010690		2497398010690
1999	4	7	93	4	12	122	10	49	10.2	49	69	34	34	34.159919	-110.836862	6400	313C	136	181	181	164.0197	302.9856853	1928	1995	1996	11	27	68	scope	295713936489998	2497435010690	2497494010690	2497501010690
1999	4	7	93	4	14	122	11.9	51	12	51	75	34	34	34.159919	-110.836862	6400	313C	136	181	181	164.0197	302.9856853	1903	1995	1996	11	27	93	scope	295713937489998	2497435010690	2497496010690	2497502010690
1999	4	7	119	2	13	122	21.8			61	86	39	40	34.085977	-110.846759	5800	313C	92	0	0	89.8467	12.04476737	1916	1996	1997	4	15	81	scope	295713941489998	2498113010690		2498147010690
1999	4	7	188	1	3	122	11.5			52	67	37	47	33.608421	-110.404574	6300	313C	81	354	354	154.0342	275.6557649	1936	1995	1996	11	19	60	scope	295713947489998	2500345010690	2500354010690	2500409010690
1999	4	7	188	2	5	122	17.8	83	18.3	83	86	56	47	33.608421	-110.404574	6300	313C	81	354	354	154.0342	275.6557649	1917	1995	1996	11	19	79	scope	295713948489998	2500345010690	2500371010690	2500410010690
1999	4	7	355	1	2	122	14.3	56	14.8	56	50	48	41	33.921617	-110.018362	5700	313C	108	0	0	68.5299	111.3704271	1935	1995	1996	10	25	61	scope	295713963489998	2503855010690	3534443010690	2503875010690
1999	4	9	4	3	2	122	12	55	12.5	55	69	39	41	33.562222	-109.597998	6800	M313A	113	280	280	79.693	144.0756962	1927	1996	1996	11	19	70	scope	295713976489998	2505802010690	2505820010690	2505831010690
1999	4	9	26	2	9	122	14.4	68	14.5	68	71	49	40	33.434697	-109.922754	6300	M313A	92	313	313	157.908	288.5136472	1928	1995	1996	10	17	68	scope	295713987489998	2506546010690	2506571010690	2506603010690
1999	4	9	27	1	6	122	15.9	79	16.9	79	73	57	56	33.433327	-109.870063	6100	M313A	76	44	44	75.4409	129.8808035	1929	1995	1996	10	21	67	scope	295713989489998	2506606010690	2506617010690	2506633010690
1999	4	11	1	1	1	122	9.8	39	10.6	39	49	33	42	33.744836	-109.34243	7700	M313A	103	245	245	34.7872	54.19579734	1943	1995	1996	7	18	53	scope	295713997489998	2510895010690	2510901010690	2510907010690
1999	4	11	2	1	4	122	15.5			67	90	42	45	33.75023	-109.275394	8200	M313A	110	222	222	59.5075	88.1125336	1911	1995	1996	8	2	85	scope	295713998489998	2510912010690		2510926010690
1999	4	11	3	4	5	122	14.7			65	89	41	43	33.73131	-109.213174	8200	M313A	108	323	323	104.9101	194.8792958	1908	1995	1996	7	23	88	scope	295714000489998	2510928010690		
1999	4	11	4	3	1	122	14.6	63	15.5	63	79	42	48	33.743878	-109.148148	7500	M313A	124	0	0	97.3997	160.7674246	1913	1995	1996	7	22	83	scope	295714002489998	2510976010690	2510993010690	2511015010690
1999	4	11	8	3	6	122	12.5			57	57	45	46	33.713839	-109.385111	8400	M313A	88	240	240	161.2252	283.8264887	1951	1995	1996	8	22	45	scope	295714003489998	2511127010690		2511176010690
1999	4	11	8	4	2	122	13	62	13.8	62	64	47	46	33.713839	-109.385111	8400	M313A	88	240	240	161.2252	283.8264887	1936	1995	1996	8	22	60	scope	295714004489998	2511127010690	2511165010690	2511177010690
1999	4	11	15	1	8	122	16.7	56	16.8	56	134	28	31	33.650084	-109.479446	6700	M313A	130	314	314	80.2119	139.561213	1851	1995	1996	8	5	145	scope	295714006489998	2511366010690	2511379010690	2511390010690
1999	4	11	29	1	10	122	9.4	56	9.8	56	84	35	42	33.614237	-109.224217	6400	M313A	125	13	13	156.8986	317.658005	1938	1995	1996	9	9	58	scope	295714008489998	2512046010690	2512062010690	2512092010690
1999	4	11	34	1	3	122	13.4	40	14.3	40	75	25	28	33.564617	-109.422366	8400	M313A	90	169	169	110.6002	209.3413234	1934	1995	1996	8	2	62	scope	295714010489998	2512325010690	2512333010690	2512354010690
1999	4	11	35	4	5	122	12.1			49	50	42	39	33.557679	-109.37402	7800	M313A	92	136	136	105.0871	170.9401652	1954	1995	1996	8	6	42	scope	295714011489998	2512361010690		2512399010690
1999	4	11	36	1	11	122	10.1	43	10.7	43	63	31	34	33.561613	-109.330859	8400	M313A	73	170	170	148.1151	291.7034535	1937	1995	1996	8	2	59	scope	295714012489998	2512403010690	2512420010690	2512470010690
1999	4	11	41	1	6	122	9.4	49	10.2	49	63	36	33	33.553384	-109.074677	7600	M313A	116	303	303	93.7421	175.2967186	1935	1995	1996	8	6	61	scope	295714015489998	2512653010690	2512664010690	2512694010690
1999	4	11	45	2	14	122	13.6	52	14.6	52	78	34	42	33.515428	-109.316674	7200	M313A	88	88	88	135.2323	271.9798553	1932	1995	1996	8	26	64	scope	295714018489998	2512899010690	2512935010690	2512967010690
1999	4	11	46	4	5	122	13.3	61	13.6	61	94	37	37	33.518412	-109.271397	6500	M313A	149	51	51	187.3125	80.13905985	1910	1995	1996	9	17	86	scope	295714019489998	2512970010690	2512997010690	2513007010690
1999	4	11	46	4	15	122	10.9			58	83	37	37	33.518412	-109.271397	6500	M313A	149	51	51	187.3125	80.13905985	1926	1995	1996	9	17	70	scope	295714020489998	2512970010690		2513008010690
1999	4	15	112	1	1	122	23.4	65	24.2	65	91	41	39	36.781626	-113.798801	6800	313A	100	0	0	83.7048	141.0780203	1906	1995	1995	10	11	90	scope	295714022489998	2520549010690	2520555010690	2520573010690
1999	4	15	112	3	3	122	18.3	49	19.7	49	63	36	39	36.781626	-113.798801	6800	313A	100	0	0	83.7048	141.0780203	1932	1995	1995	10	11	64	scope	295714023489998	2520549010690	2520563010690	2520574010690
1999	4	17	830	4	3	122	18.6			64	60	50	40	34.464555	-110.73066	6900	M313A	85	0	0	45.6818	73.57153727	1937	1995	1996	5	15	59	scope	295714036489998	2533173010690		2533190010690
1999	4	17	831	4	7	122	6.2			28	49	23	29	34.477914	-110.663101	6800	M313A	62	0	0	106.6177	52.86216985	1954	1995	1996	5	6	42	scope	295714038489998	2533192010690	2533223010690	2533230010690
1999	4	17	831	4	13	122	8.9						29	34.477914	-110.663101	6800	M313A	62	0	0	106.6177	52.86216985	1955	1995	1996	5	6	41	scope	295714040489998	2533192010690	2533229010690	
1999	4	17	848	1	11	122	17.7	77	18.1	77	75	55	50	34.438276	-110.678498	6800	M313A	82	0	0	133.4803	228.5525253	1918	1995	1996	5	21	78	scope	295714043489998	2533485010690	2533501010690	2533522010690
1999	4	17	848	3	9	122	14.4	57	14.9	57	57	45	50	34.438276	-110.678498	6800	M313A	82	0	0	133.4803	228.5525253	1939	1995	1996	5	21	57	scope	295714044489998	2533485010690	2533516010690	2533523010690
1999	4	17	864	1	1	122	21.8	90	22.3				47	34.396914	-110.7287	7200	M313A	102	195	195	152.2077	263.096387	1877	1995	1996	5	23	119	scope	295714048489998	2533786010690	2533792010690	
1999	4	17	864	2	1	122	9.9	38	11.2	38	35	42	47	34.396914	-110.7287	7200	M313A	102	195	195	152.2077	263.096387	1967	1995	1996	5	23	29	scope	295714049489998	2533786010690	2533804010690	2533829010690
1999	4	17	867	1	1	122	9.3			34	67	23	24	34.386467	-110.550336	6700	M313A	118	110	110	46.5736	80.36130936	1950	1995	1996	5	21	46	scope	295714050489998	2533886010690	2533892010690	2533906010690
1999	4	17	870	3	9	122	10			38	51	32	32	34.384851	-110.386092	6500	M313A	70	129	129	278.6173	122.795463	1950	1995	1996	5	15	46	scope	295714052489998	2534014010690	2534053010690	2534066010690
1999	4	17	881	2	3	122	11			36	35	40	44	34.335618	-110.741943	7300	M313A	59	330	330	95.7096	139.6307066	1965	1995	1996	5	22	31	scope	295714053489998	2534277010690	2534286010690	2534309010690
1999	4	17	881	2	7	122	11			53	48	47	44	34.335618	-110.741943	7300	M313A	59	330	330	95.7096	139.6307066	1950	1995	1996	5	22	46	scope	295714054489998	2534277010690	2534290010690	2534309010690
1999	4	17	882	1	1	122	10.6	45	11.3	45	54	36	39	34.344449	-110.664721	6900	M313A	104	183	183	84.6427	139.1425664	1942	1995	1996	5	21	54	scope	295714056489998	2534313010690	2534319010690	2534342010690
1999	4	17	882	2	7	122	10.7			50	52	42	39	34.344449	-110.664721	6900	M313A	104	183	183	84.6427	139.1425664	1943	1995	1996	5	21	53	scope	295714057489998	2534313010690	2534330010690	2534343010690
1999	4	17	883	1	1	122	5.7	37	8.7	37	42	36	36	34.329869	-110.613687	6800	M313A	131	8	8	90.5924	159.0177979	1959	1995	1996	5	23	37	scope	295714058489998	2534347010690	2534353010690	2534373010690
1999	4	17	883	4	1	122	18	80	18.2	80	129	45	36	34.329869	-110.613687	6800	M313A	131	8	8	90.5924	159.0177979	1856	1995	1996	5	23	140	scope	295714059489998	2534347010690	2534370010690	2534375010690
1999	4	17	884	4	3	122	14.2			46	55	37	42	34.338783	-110.582118	6800	M313A	198	250	250	55.1702	84.95737909	1947	1995	1996	5	13	49	scope	295714060489998	2534378010690		2534392010690
1999	4	17	884	4	4	122	12.8			56	41	55	42	34.338783	-110.582118	6800	M313A	198	250	250	55.1702	84.95737909	1955	1995	1996	5	13	41	scope	295714061489998	2534378010690		2534393010690
1999	4	17	885	2	6	122	11	51	12.4	51	54	42	38	34.342107	-110.505997	6800	M313A	71	0	0	68.9841	133.8754168	1934	1995	1996	5	13	62	scope	295714063489998	2534396010690	2534413010690	2534430010690
1999	4	17	886	1	4	122	9.9			38	68	25	30	34.338233	-110.444051	6800	M313A	116	310	310	134.9047	278.743622	1929	1995	1996	5	13	67	scope	295714064489998	2534432010690	2534441010690	2534491010690
1999	4	17	886	1	5	122	7.7			34	39	35	30	34.338233	-110.444051	6800	M313A	116	310	310	134.9047	278.743622	1955	1995	1996	5	13	41	scope	295714065489998	2534432010690	2534442010690	2534492010690
1999	4	17	899	1	4	122	6.6			35	54	28	28	34.301216	-110.68554	7600	M313A	102	69	69	155.4482	277.9679554	1939	1995	1996	5	29	57	scope	295714069489998	2534759010690	2534768010690	2534817010690
1999	4	17	900	3	8	122	12.1			53	76	35	36	34.29564	-110.626883	7300	M313A	106	290	290	69.5443	123.1709386	1934	1995	1996	5	20	62	scope	295714070489998	2534821010690	2534838010690	2534850010690
1999	4	17	901	3	5	122	10			38	71	25	26	34.299043	-110.564928	7300	M313A	108	0	0	78.0546	131.6199276	1919	1995	1996	6	4	77	scope	295714071489998	2534859010690		2534880010690
1999	4	17	901	3	6	122	9.4			44	81	27	26	34.299043	-110.564928	7300	M313A	108	0	0	78.0546	131.6199276	1917	1995	1996	6	4	79	scope	295714072489998	2534859010690		2534881010690
1999	4	17	905	2	1	122	10.1			45	52	37	36	34.289029	-110.342241	6700	M313A	72	35	35	29.8512	55.28086158	1937	1995	1996	5	6	59	scope	295714074489998	2535024010690	2535036010690	
1999	4	17	906	1	6	122	13.5	49	14.7				32	34.297867	-110.309573	6800	M313A	126	326	326	126.137	233.1829056	1823	1995	1996	5	29	173	scope	295714075489998	2535047010690	2535058010690	
1999	4	17	906	1	12	122	16.9	63	17.5	63	126	33	32	34.297867	-110.309573	6800	M313A	126	326	326	126.137	233.1829056	1877	1995	1996	5	29	119	scope	295714076489998	2535047010690	2535064010690	2535093010690
1999	4	17	906	2	2	122	15	50	15.6	50	87	30	32	34.297867	-110.309573	6800	M313A	126	326	326	126.137	233.1829056	1909	1995	1996	5	29	87	scope	295714077489998	2535047010690	2535069010690	2535094010690
1999	4	17	907	4	5	122	15.1			54	93	32	32	34.297428	-110.235686	6500	M313A	54	0	0	86.616	175.1763015	1903	1996	1997	6	25	94	scope	295714079489998	2535099010690		2535148010690
1999	4	17	916	3	2	122	7.8			49	61	37	40	34.249757	-110.665096	7300	M313A	48	51	51	111.463	255.120734	1935	1995	1996	6	10	61	scope	295714081489998	2535344010690	2535366010690	2535401010690
1999	4	17	922	1	9	122	7.1			37	59	27	35	34.242188	-110.352378	6900	M313A	100	345	345	154.0944	302.547069	1933	1995	1996	6	4	63	scope	295714083489998	2535630010690	2535644010690	2535697010690
1999	4	17	922	2	3	122	10.9	62	11.3	62	77	42	35	34.242188	-110.352378	6900	M313A	100	345	345	154.0944	302.547069	1919	1995	1996	6	4	77	scope	295714084489998	2535630010690	2535652010690	2535698010690
1999	4	17	926	2	5	122	8.4	41	8.6				38	34.251637	-110.130754	6400	M313A	63	0	0	66.2324	149.3037063	1950	1995	1996	5	30	46	scope	295714087489998	2535769010690	2535789010690	
1999	4	17	926	4	5	122	11			54	59	42	38	34.251637	-110.130754	6400	M313A	63	0	0	66.2324	149.3037063	1939	1995	1996	5	30	57	scope	295714088489998	2535769010690	2535803010690	2535808010690
1999	4	17	932	1	16	122	14.4	51	14.9	51	72	35	35	34.200296	-110.721732	6700	M313A	106	154	154	227.6149	434.1884844	1928	1995	1996	8	1	68	scope	295714091489998	2535891010690	2535912010690	2535981010690
1999	4	17	933	1	8	122	18.5	52	19.6	52	97	30	30	34.196562	-110.670732	7500	M313A	94	0	0	93.4096	175.7308383	1900	1995	1996	6	11	96	scope	295714093489998	2535987010690	2536000010690	2536030010690
1999	4	17	934	4	13	122	9.3			59	90	36	36	34.194624	-110.624071	7100	M313A	117	0	0	103.4253	125.6782871	1907	1995	1996	6	13	89	scope	295714094489998	2536032010690	2536085010690	2536092010690
1999	4	17	938	2	15	122	12.2			62	72	43	45	34.211775	-110.40146	6400	M313A	106	140	140	178.1827	28.06016649	1922	1995	1996	8	13	74	scope	295714096489998	2536221010690		2536258010690
1999	4	17	938	4	5	122	10.1			46	39	47	45	34.211775	-110.40146	6400	M313A	106	140	140	178.1827	28.06016649	1961	1995	1996	8	13	36	scope	295714097489998	2536221010690		2536257010690
1999	4	17	942	1	1	122	8.7	32	10.1	32	43	30	29	34.202398	-110.183358	6300	M313A	52	110	110	29.6385	65.77341098	1957	1995	1996	8	9	39	scope	295714098489998	2536396010690	2536402010690	2536416010690
1999	4	17	943	2	10	122	16.7	64	17.5	64	82	42	37	34.194903	-110.142189	6600	M313A	96	89	89	145.8345	253.3428848	1916	1995	1996	8	12	80	scope	295714099489998	2536419010690	2536437010690	2536464010690
1999	4	17	951	2	8	122	10.9			59	61	45	46	34.153139	-110.624254	6800	M313A	128	171	171	226.8163	85.25725611	1940	1995	1996	8	6	56	scope	295714103489998	2536783010690	2536813010690	2536864010690
1999	4	17	951	2	10	122	9.1			43	35	47	46	34.153139	-110.624254	6800	M313A	128	171	171	226.8163	85.25725611	1962	1995	1996	8	6	34	scope	295714104489998	2536783010690	2536815010690	2536865010690
1999	4	17	952	3	2	122	15.4			59	79	39	37	34.167363	-110.562348	6100	M313A	95	195	195	150.0596	80.86777042	1916	1995	1996	8	7	80	scope	295714105489998	2536873010690	2536889010690	2536909010690
1999	4	17	960	4	2	122	11.5			33	73	20	20	34.146084	-110.125327	6300	M313A	67	161	161	14.8792	31.51651914	1926	1995	1996	8	7	70	scope	295714108489998	2537093010690		2537110010690
1999	4	17	967	4	4	122	8.4	49	8.7				51	34.123523	-110.675352	5900	313C	77	260	260	130.9717	250.3562624	1933	1995	1996	8	28	63	scope	295714112489998	2537458010690	2537490010690	
1999	4	17	976	1	3	122	9.6			30	52	24	23	34.112184	-110.178804	6600	M313A	17	230	230	18.092	45.44032478	1947	1995	1996	9	27	49	scope	295714116489998	2537796010690		2537818010690
1999	4	17	976	2	3	122	8.4			27	50	22	23	34.112184	-110.178804	6600	M313A	17	230	230	18.092	45.44032478	1950	1995	1996	9	27	46	scope	295714117489998	2537796010690	2537806010690	2537819010690
1999	4	17	978	1	6	122	14.8			51	154	23	24	34.114083	-110.066022	6400	M313A	139	13	13	54.0426	86.24042722	1882	1996	1996	10	31	115	scope	295714118489998	2537850010690		2537867010690
1999	4	17	979	1	7	122	13.9	59	15	59	68	42	39	34.115549	-110.022635	6300	M313A	96	0	0	139.9546	236.9616088	1933	1995	1996	10	24	63	scope	295714119489998	2537869010690	2537881010690	2537917010690
1999	4	17	979	3	3	122	11.3	51	12.7	51	72	35	39	34.115549	-110.022635	6300	M313A	96	0	0	139.9546	236.9616088	1924	1995	1996	10	24	72	scope	295714120489998	2537869010690	2537896010690	2537918010690
1999	4	17	990	2	6	122	11.4	53	11.6	53	82	33	51	34.05813	-110.337524	5900	M313A	130	52	52	142.9424	278.8520919	1915	1995	1996	10	3	81	scope	295714121489998	2538048010690	2538076010690	2538121010690
