age_CE,GOAT0010_raw,GOAT0020_raw,GOAT0030_raw,GOAT0040_raw,GOAT0050_raw,GOAT0060_raw,GOAT0070_raw,GOAT0080_raw,GOAT0090_raw,GOAT0120_raw,GOAT0130_raw,GOAT0140_raw,GOAT0150_raw,GOAT0160_raw,GOATCH00_raw,GOAT0010_raw_outlier_flag,GOAT0020_raw_outlier_flag,GOAT0030_raw_outlier_flag,GOAT0040_raw_outlier_flag,GOAT0050_raw_outlier_flag,GOAT0060_raw_outlier_flag,GOAT0070_raw_outlier_flag,GOAT0080_raw_outlier_flag,GOAT0090_raw_outlier_flag,GOAT0120_raw_outlier_flag,GOAT0130_raw_outlier_flag,GOAT0140_raw_outlier_flag,GOAT0150_raw_outlier_flag,GOAT0160_raw_outlier_flag,GOATCH00_raw_outlier_flag
1960,0.81,0.51,0.67,1.3,1.19,0.89,0.43,0.99,0.47,0.77,0.73,0.8,0.78,0.87,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.69,0.52,0.75,1.12,1.07,0.87,0.45,1.07,0.52,0.83,0.8,0.43,0.66,0.75,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.09,0.84,0.81,1.48,1.4,0.96,0.52,1.22,0.47,0.74,0.76,0.57,0.77,0.83,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.86,1.19,1.24,1.33,1.59,0.94,0.48,1.68,0.46,1.87,1.13,0.74,1.23,1.3,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.9,0.97,1.28,1.29,1.38,1.02,0.48,1.28,0.5,1.98,1,0.58,1.11,1.18,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.1,1.3,1.47,1.47,1.6,0.94,0.45,1.24,0.4,1.9,0.91,0.49,0.76,1.06,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.01,1.02,1.2,0.86,1.21,0.74,0.45,0.88,0.34,1.07,0.91,0.37,0.85,0.77,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.66,1.59,1.12,0.65,1.02,0.56,0.42,1.29,0.39,0.95,0.74,0.45,0.69,0.68,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.86,1,1.04,0.94,1.06,0.51,0.47,0.97,0.3,1.08,0.84,0.41,0.71,0.69,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.06,1.65,1.56,1.01,1.13,0.68,0.44,1.25,0.33,1.95,1.06,0.38,0.65,0.67,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.24,1,1.22,1.15,0.75,0.85,0.53,1.11,0.47,1.26,1.27,0.34,0.49,0.65,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.08,1.24,1.27,1.14,1,0.83,0.45,1.08,0.49,1.28,1.21,0.19,0.56,0.7,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.88,1.28,1.42,0.74,1.31,0.84,0.5,0.9,0.54,1.29,1.32,0.23,0.59,0.55,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.87,0.95,1.4,1.03,0.99,0.89,0.39,0.66,0.44,0.89,1.64,0.12,0.49,0.64,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.79,0.83,1.23,1.18,1.07,0.82,0.35,0.92,0.45,0.83,1.46,0.12,0.68,0.67,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.86,1.16,1.58,1.17,0.97,0.81,0.35,0.95,0.43,0.89,1.19,0.12,0.68,1.26,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.04,0.82,1.54,1.12,1.45,0.92,0.39,1.67,0.57,1.64,1.25,0.12,0.86,1.7,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1977,0.73,0.78,1.13,0.97,1.18,0.8,0.47,2.15,0.59,1.39,1.04,0.15,0.63,1.14,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.69,1.04,1.63,0.89,1.74,0.93,0.38,1.53,0.55,1.46,1.23,0.16,0.69,0.81,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.78,1.07,1.51,0.87,1.68,0.79,0.36,1.92,0.57,2.02,1.3,0.21,0.67,1,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.66,0.84,1.21,0.55,1.69,0.57,0.26,1.16,0.56,1.2,0.8,0.15,0.45,0.72,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.7,1.84,2.2,0.82,2.5,0.76,0.31,1.97,0.8,1.81,0.76,0.11,0.62,0.76,1.17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.72,1.21,1.34,0.75,1.79,0.79,0.32,1.11,0.63,1.15,0.95,0.08,0.59,0.97,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.91,1.1,1.19,1.04,2.52,0.64,0.29,1.34,0.69,1.76,0.71,NA,0.72,0.73,1.08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1984,1.07,1.1,1.27,0.35,2.19,0.91,0.39,0.81,0.58,1.39,0.87,NA,0.69,0.44,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1985,0.28,0.44,0.64,0.37,1.14,0.52,0.28,0.52,0.47,0.46,0.58,NA,0.64,0.48,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1986,0.43,0.53,0.71,0.4,1.08,0.53,0.28,0.39,0.28,0.52,0.6,NA,1,0.62,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
