age_CE,LML01B_raw,LML02A_raw,LML02B_raw,LML03A_raw,LML03B_raw,LML04A_raw,LML04B_raw,LML05A_raw,LML05B_raw,LML06A_raw,LML06B_raw,LML07A_raw,LML07B_raw,LML08A_raw,LML08B_raw,LML09A_raw,LML09B_raw,LML10A_raw,LML10B_raw,LML01B_raw_outlier_flag,LML02A_raw_outlier_flag,LML02B_raw_outlier_flag,LML03A_raw_outlier_flag,LML03B_raw_outlier_flag,LML04A_raw_outlier_flag,LML04B_raw_outlier_flag,LML05A_raw_outlier_flag,LML05B_raw_outlier_flag,LML06A_raw_outlier_flag,LML06B_raw_outlier_flag,LML07A_raw_outlier_flag,LML07B_raw_outlier_flag,LML08A_raw_outlier_flag,LML08B_raw_outlier_flag,LML09A_raw_outlier_flag,LML09B_raw_outlier_flag,LML10A_raw_outlier_flag,LML10B_raw_outlier_flag
1716,2.77,NA,NA,1.94,2.36,1.94,2.1,1.96,1.23,1.38,2.06,2.32,3.28,1.8,2.15,1.18,NA,1.49,2.18,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1717,2.08,NA,NA,1.67,1.62,1.8,1.64,1.47,1.41,1.08,1.72,1.98,2.07,1.79,1.99,1.17,NA,1.2,1.59,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1718,1.74,NA,NA,1.07,1.23,1.56,2.47,1.68,1.38,0.98,1.22,1.57,1.84,1.28,1.57,1.51,NA,1.1,1.15,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1719,1.51,NA,NA,1.32,1.92,1.94,2.37,1.72,1.16,1.07,1.45,1.86,2.27,1.4,1.61,1.73,NA,1.29,1.73,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1720,2.09,NA,NA,1.43,1.93,1.92,2.61,2.07,1.2,1.29,1.45,2,2.02,1.63,1.6,1.31,NA,1.3,1.47,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1721,1.97,NA,NA,0.97,1.32,2.12,2.22,1.69,1.45,1.26,1.35,1.52,1.87,1.37,1.49,1.11,1.21,1.18,1.76,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,2.34,NA,NA,1.59,2.47,1.84,1.76,1.83,1.42,1.38,1.51,1.64,2.1,1.51,1.82,1.19,0.99,1.32,1.78,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,1.78,NA,NA,1.85,2.65,2.32,2.42,1.49,1.57,1.1,1.38,1.55,2.02,1.76,1.85,1.44,1.36,1.23,1.53,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,2.17,NA,NA,1.72,1.97,0.5,1.14,1.56,1.18,1.17,1.16,1.37,1.97,1.65,1.6,0.81,0.93,1.31,1.81,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,2.02,NA,NA,1.6,1.87,1.07,1.12,1.48,1.24,1.2,1.01,1.7,2.07,1.35,1.54,0.87,0.91,1.25,1.74,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,1.94,NA,NA,1.78,3.08,1.16,1.34,1.67,1.52,1.43,1.1,2.03,2.25,1.76,1.43,1.56,1.27,1.57,1.64,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,1.89,NA,NA,1.88,2.54,1.55,2.16,1.72,1.8,1.48,1.21,1.95,2.56,1.83,1.67,1.48,1.22,1.62,1.96,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,1.46,NA,NA,1.24,2.17,1.48,2.06,1.72,1.37,1.49,1.17,1.57,1.94,1.41,1.26,0.95,0.89,1.2,1.46,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,1.55,NA,NA,1.27,1.54,1.18,1.63,1.24,1.51,0.93,1.05,1.45,1.67,1.14,1.35,1.39,1.26,0.72,1.47,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,1.65,NA,NA,1.47,1.68,1.86,1.88,1.44,1.61,1.33,1.11,1.44,2.25,1.6,1.43,1.05,1.18,1.13,1.64,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,1.24,NA,NA,1.26,1.64,1.52,1.5,1.35,1.41,1.47,1.42,1.45,2.07,1.56,1.64,1.18,0.84,0.94,1.76,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,1.96,NA,NA,1.11,2.15,1.35,1.82,1.33,1.72,1.39,1.55,1.66,2.18,1.25,1.45,1.25,1.44,1.3,1.6,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,2.18,NA,NA,1.31,2.47,1.78,1.64,1.53,1.74,1.5,1.48,1.64,2.61,1.27,1.31,0.88,1.31,1.17,1.59,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,1.48,NA,NA,1.2,1.7,1.48,1.79,1.07,1.09,1.01,1.41,1.26,1.9,1.02,1.15,1.14,0.82,0.86,1.42,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,1.78,NA,NA,0.91,1.28,0.83,1.27,0.88,0.96,0.91,1.12,1.08,1.62,0.97,0.93,0.79,0.99,0.69,0.89,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,1.49,NA,NA,0.75,1.19,0.79,0.9,1.29,0.85,0.96,0.96,1.22,1.83,0.49,0.93,0.6,0.56,0.51,0.65,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,1.09,NA,NA,0.82,1.03,0.68,1.16,1.15,0.6,0.72,1.01,1.13,1.24,0.64,0.82,0.88,0.95,0.5,0.8,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,1.29,NA,NA,0.98,0.87,1.16,1.45,0.89,0.94,0.8,0.87,1.14,1.68,0.62,1,1.21,1.21,0.56,1.04,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,1,NA,NA,0.59,0.72,1.09,1.11,0.85,0.68,0.74,0.66,0.8,1.02,0.45,0.57,0.93,1.37,0.41,0.53,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,1,NA,NA,0.75,0.82,1.94,2.18,0.94,0.79,0.66,0.58,1.03,1.23,0.74,0.88,1.45,1.38,0.4,0.87,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,1.12,NA,NA,0.58,1,1.32,2.52,1.07,0.71,0.61,0.54,1.08,1.58,1,0.82,1.59,1,0.39,0.89,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.87,NA,NA,0.71,0.99,1.54,1.43,0.83,0.64,0.47,0.78,1.21,1.62,1.08,1.14,1.29,0.83,0.37,0.83,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,1.12,NA,NA,1.06,1.66,1.31,1.66,1.17,0.77,0.67,0.78,1.39,1.93,1.17,1.24,1.73,1.75,0.4,0.99,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,1.09,NA,NA,0.91,1.49,1.28,1.64,1.05,0.62,0.74,0.72,1.1,1.71,1.1,1.04,1.5,1.77,0.47,1.03,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,0.85,NA,NA,0.74,1.15,1.55,1.53,1.13,0.66,0.69,0.92,1.14,1.71,1.07,1.06,1.19,1.65,0.55,0.78,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,0.64,NA,NA,0.79,1.15,1.88,1.48,1.05,0.8,0.77,0.98,1.12,1.67,0.83,0.73,1.71,1.15,0.5,0.84,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,0.75,NA,NA,0.82,1.25,1.78,1.69,1.28,0.63,0.86,0.9,1.29,1.44,0.75,0.64,1.99,2.15,0.51,0.93,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,0.79,NA,NA,0.88,1.13,1.58,1.33,1.18,0.78,0.48,0.95,1.06,1.45,0.88,0.9,1.41,1.75,0.61,0.81,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,0.71,NA,NA,0.98,1.34,1.94,1.92,1.21,0.79,0.65,0.98,1.38,1.67,0.73,0.63,2.04,2.22,0.44,0.99,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,0.96,NA,NA,0.83,1.59,1.93,2.33,1.08,0.67,0.8,1.06,1.6,1.97,1.03,0.87,2.21,1.78,0.56,0.76,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,0.82,NA,NA,1,1.66,1.8,1.87,1.19,0.79,0.75,0.99,1.38,1.8,0.99,0.87,1.97,1.97,0.72,0.92,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,1.04,NA,NA,1.36,1.49,1.69,1.84,1.33,0.79,0.71,1.03,1.16,1.55,0.95,1.16,2.3,1.82,0.53,0.91,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.87,NA,NA,0.95,1.7,1.08,2.07,1.02,0.51,0.45,0.72,0.9,1.19,0.88,1.17,1.81,1.52,0.63,0.72,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.88,NA,NA,0.87,1.51,1.43,1.61,1.27,0.63,0.61,0.66,0.93,0.95,1.05,1.13,1.5,1.01,0.41,0.67,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.97,NA,NA,0.9,1.54,1.27,1.44,1.16,0.61,0.62,0.93,0.82,1.07,1.04,1.19,2.36,2.05,0.45,0.82,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.74,NA,NA,0.71,1.01,1.58,1.66,0.92,0.47,0.59,0.5,0.61,0.7,0.95,1.09,2.12,1.88,0.32,0.71,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,1,NA,NA,0.67,1.14,1.66,1.27,0.74,0.53,0.29,0.44,0.63,0.99,0.73,0.98,1.6,1.42,0.28,0.4,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,1.18,NA,NA,0.75,1.48,1.94,1.42,0.95,0.6,0.4,0.6,0.86,1.07,1.16,1.43,2.31,1.46,0.39,0.64,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.93,NA,NA,0.84,1.09,1.14,1.16,0.81,0.44,0.44,0.39,0.74,0.9,0.98,1.06,1.95,2.1,0.61,0.78,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.62,NA,NA,0.87,1.26,1.01,1.02,0.76,0.47,0.52,0.51,0.81,0.84,0.98,1.25,2.41,2.16,0.68,0.61,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,0.13,NA,NA,1.05,1.5,1.11,1.84,0.87,0.57,0.55,0.79,0.73,1.09,1.29,1.59,2.14,2.34,0.85,0.8,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.26,NA,NA,1.21,1.55,1.29,1.67,0.99,0.54,0.5,0.49,0.85,1.03,1.23,1.66,1.82,1.75,0.77,0.98,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,0.16,NA,NA,1.37,1.64,1.48,1.94,0.68,0.7,0.56,0.61,0.76,0.98,1.12,1.45,2.52,2.1,0.69,0.73,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,0.17,NA,NA,1.19,1.73,1.46,1.24,0.72,0.65,0.61,0.71,0.91,0.98,0.99,1.12,2.39,1.46,0.62,0.47,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.16,NA,NA,1.07,1.52,1.82,1.2,0.99,0.89,0.7,0.54,1.08,0.87,0.88,1.47,1.78,1.86,0.54,0.72,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,0.14,NA,NA,1.21,1.66,2.04,1.8,0.83,0.7,0.69,1.01,1.03,1.23,1.33,1.46,2.82,2.08,0.61,0.58,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.28,NA,NA,1.13,1.75,1.51,2.05,0.95,0.54,0.8,1.08,0.84,1.21,1.32,1.83,2.03,1.76,0.52,0.61,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.39,NA,NA,1.04,1.48,1.67,1.92,0.96,0.66,0.7,0.55,0.8,1.02,1.09,1.54,1.57,1.02,0.65,0.69,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.45,NA,NA,1,1.05,1.56,1.43,0.75,0.56,0.59,0.75,0.93,1.09,0.97,1.4,1.9,2.24,0.63,0.73,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.35,NA,NA,0.96,1.64,1.65,1.85,0.96,0.88,0.45,1.07,0.97,1.03,0.58,0.98,2.04,1.89,0.67,0.59,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,0.52,NA,NA,1,1.49,1.57,1.9,1.01,0.78,0.64,0.64,0.96,1.09,1.03,1.42,1.8,2.83,0.76,0.55,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.58,NA,NA,0.78,1.56,1.97,2.18,0.94,0.86,0.64,1.09,1.03,1.13,1.29,1.5,2.27,2.66,0.61,0.69,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,1.1,NA,NA,1.12,1.61,1.77,2.28,1.19,0.81,0.72,1.31,1.2,1.11,1.75,1.55,2.41,2.45,0.75,0.71,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1,NA,NA,1.18,2.05,1.25,2.23,1.05,0.82,0.74,1.22,1.21,1.12,1.2,1.61,2.57,2.49,0.88,0.59,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.91,NA,NA,0.92,1.48,1.43,1.82,0.93,0.65,0.66,1,1.18,1.09,1.05,1.54,2.58,2.11,0.74,0.53,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.81,NA,NA,0.71,1.61,1.64,1.62,1.02,0.76,0.75,1.13,0.92,0.89,0.79,1.03,2.03,1.55,0.46,0.66,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.89,NA,NA,0.74,0.93,1.45,1.13,0.79,0.64,0.67,0.86,0.88,0.77,0.65,0.97,1.41,1.23,0.45,0.38,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.94,NA,NA,0.65,0.96,1.08,0.98,0.64,0.54,0.61,0.63,0.87,0.89,0.49,0.91,1.39,1.23,0.38,0.37,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,1.18,NA,NA,0.77,0.92,1.29,0.88,0.75,0.62,0.6,0.4,0.79,0.81,0.78,1.13,1.39,0.83,0.39,0.34,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.9,NA,NA,0.75,0.7,1.57,1.2,0.65,0.46,0.61,0.57,0.95,0.77,0.69,1.06,2.15,1.66,0.45,0.47,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.79,NA,NA,0.66,0.76,1.35,0.88,0.57,0.54,0.52,0.51,0.94,0.76,0.79,0.73,1.76,1.51,0.55,0.5,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.81,NA,NA,0.59,0.85,1.39,1.2,0.61,0.56,0.68,0.33,0.8,0.78,0.87,0.83,1.44,1.52,0.56,0.42,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,1.11,NA,NA,0.57,0.6,1,1.22,0.64,0.53,0.48,0.5,0.8,0.84,0.72,0.84,0.98,1.46,0.5,0.48,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.27,NA,NA,0.85,0.85,1.46,1.47,0.77,0.62,0.62,0.48,0.87,0.93,0.77,1.07,1.71,1.56,0.37,0.44,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,1.35,NA,NA,0.86,0.86,1.67,1.03,0.51,0.52,0.57,0.52,0.5,0.92,0.5,0.79,1.39,1.92,0.58,0.48,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.95,NA,NA,0.97,0.92,1.19,1.32,0.67,0.54,0.57,0.45,0.37,0.68,0.55,0.83,1.71,1.09,0.46,0.25,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.92,NA,NA,0.97,0.91,1.51,1.34,0.64,0.49,0.55,0.63,0.36,0.83,0.64,1.1,1.53,1.48,0.51,0.43,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,1.32,NA,NA,0.87,1.33,1.52,1.5,0.85,0.66,0.52,0.73,0.53,1.04,0.67,1.04,1.54,1.63,0.6,0.46,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,1.6,NA,NA,1.1,1.33,1.64,1.25,0.67,0.72,0.68,0.87,0.54,1.1,0.74,1.23,2.19,1.64,0.66,0.48,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.07,NA,NA,1,0.84,1.45,1.28,0.61,0.48,0.67,0.89,0.58,0.8,0.84,1.39,1.99,1.41,0.52,0.31,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,2.21,NA,NA,1.34,1.34,2.01,1.83,1.01,0.89,0.85,0.75,0.83,1.12,0.93,1.42,2.97,2.95,0.77,0.58,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1792,1.57,NA,NA,0.99,1.11,1.86,1.24,0.76,0.64,0.59,1.01,0.61,0.95,1.2,1.47,2.83,2.05,0.43,0.44,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,1.64,NA,NA,1.15,0.83,2.18,1.54,0.82,0.8,0.94,1.17,0.73,0.75,0.98,1.51,2.12,2.13,0.52,0.4,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,2.37,NA,NA,1.03,1.12,1.73,1.87,0.98,0.71,1.02,1.13,0.94,1.04,1.19,1.62,3.08,1.63,0.51,0.58,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1795,2.17,NA,NA,0.74,1.23,2.31,1.77,0.9,0.83,0.81,0.88,0.95,0.79,1.27,1.58,2.42,1.94,0.72,0.51,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
