age_CE,BLM01A3_raw,BLM01B3_raw,BLM02A3_raw,BLM02B3_raw,BLM03A3_raw,BLM03B1_raw,BLM03B2_raw,BLM05A3_raw,BLM05B3_raw,BLM07A3_raw,BLM07B3_raw,BLM09A3_raw,BLM09B3_raw,BLM10A3_raw,BLM10B3_raw,BLM11A3_raw,BLM11B3_raw,BLM13A3_raw,BLM13B3_raw,BLM14A3_raw,BLM14B3_raw,BLM01A3_raw_outlier_flag,BLM01B3_raw_outlier_flag,BLM02A3_raw_outlier_flag,BLM02B3_raw_outlier_flag,BLM03A3_raw_outlier_flag,BLM03B1_raw_outlier_flag,BLM03B2_raw_outlier_flag,BLM05A3_raw_outlier_flag,BLM05B3_raw_outlier_flag,BLM07A3_raw_outlier_flag,BLM07B3_raw_outlier_flag,BLM09A3_raw_outlier_flag,BLM09B3_raw_outlier_flag,BLM10A3_raw_outlier_flag,BLM10B3_raw_outlier_flag,BLM11A3_raw_outlier_flag,BLM11B3_raw_outlier_flag,BLM13A3_raw_outlier_flag,BLM13B3_raw_outlier_flag,BLM14A3_raw_outlier_flag,BLM14B3_raw_outlier_flag
1662,NA,NA,NA,NA,0.24,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.18,0.28,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1663,NA,NA,NA,NA,0.22,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.27,0.07,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1664,NA,NA,NA,NA,0.22,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.18,0.07,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1665,NA,NA,NA,NA,0.14,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.19,0.17,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1666,NA,NA,NA,NA,0.29,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.34,0.64,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1667,NA,NA,NA,NA,0.37,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.31,0.38,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1668,NA,NA,NA,NA,0.39,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.2,0.49,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1669,NA,NA,NA,NA,0.58,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.36,0.95,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1670,NA,NA,NA,NA,0.67,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.41,1.36,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
1671,NA,NA,NA,NA,0.82,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.65,1.38,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
1672,NA,NA,NA,NA,0.81,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.51,1.36,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
1673,NA,NA,NA,NA,0.55,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.8,1.09,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1674,NA,NA,NA,NA,0.4,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.55,0.56,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1675,NA,NA,NA,NA,0.38,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.56,0.98,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1676,NA,NA,NA,NA,0.36,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.62,0.67,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1677,NA,NA,NA,NA,0.23,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.46,0.66,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1678,NA,NA,NA,NA,0.3,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.67,0.55,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1679,NA,NA,NA,NA,0.24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.38,0.34,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1680,NA,NA,NA,NA,0.26,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.18,0.13,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1681,NA,NA,NA,NA,0.31,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.11,0.13,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
1682,NA,NA,NA,NA,0.22,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.12,0.11,0.55,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1683,NA,NA,NA,NA,0.23,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.13,0.15,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1684,NA,NA,NA,NA,0.09,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.15,0.15,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1685,NA,NA,NA,NA,0.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.39,0.41,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1686,NA,NA,NA,NA,0.34,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.43,0.46,0.45,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1687,NA,NA,NA,NA,0.17,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.45,0.38,0.49,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1688,NA,NA,NA,NA,0.33,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.29,0.34,0.55,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1689,NA,NA,NA,NA,0.24,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.43,0.37,0.48,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1690,NA,NA,NA,NA,0.34,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.42,0.46,0.63,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1691,NA,NA,NA,NA,0.38,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.22,0.2,0.45,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1692,NA,NA,NA,NA,0.27,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.59,0.55,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1693,NA,NA,NA,NA,0.45,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.23,0.35,0.84,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1694,NA,NA,NA,NA,0.39,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.64,0.53,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1695,NA,NA,NA,NA,0.44,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.74,0.75,0.87,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1696,NA,NA,NA,NA,0.54,0.52,NA,NA,NA,NA,NA,NA,2.53,NA,NA,0.43,0.46,0.52,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1697,NA,NA,NA,NA,0.47,0.5,NA,NA,NA,NA,NA,NA,2.49,NA,NA,0.31,0.58,0.64,0.49,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1698,NA,NA,NA,NA,0.31,0.43,NA,NA,NA,NA,NA,NA,1.8,NA,NA,0.25,0.55,0.5,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1699,NA,NA,NA,NA,0.26,0.46,NA,NA,0.72,NA,NA,NA,2.79,NA,NA,0.39,0.74,0.69,0.58,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1700,NA,NA,NA,NA,0.3,0.43,NA,NA,0.75,NA,NA,NA,2.45,NA,NA,0.41,0.2,0.25,0.37,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1701,NA,NA,NA,NA,0.15,0.27,NA,NA,1.33,NA,NA,NA,1.97,NA,NA,0.36,0.47,0.38,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1702,NA,NA,NA,NA,0.38,0.42,NA,NA,1.19,NA,NA,NA,3.1,NA,NA,0.73,0.6,0.65,0.37,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1703,NA,NA,NA,NA,0.43,0.48,NA,NA,0.8,NA,NA,NA,2.45,NA,NA,0.41,0.56,0.49,0.59,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1704,NA,NA,NA,NA,0.39,0.44,NA,NA,1.05,NA,NA,NA,2.17,NA,NA,0.57,0.55,0.62,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1705,NA,NA,NA,NA,0.26,0.31,NA,3.06,0.73,NA,NA,NA,2.01,NA,NA,0.5,0.35,0.38,0.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1706,NA,NA,NA,NA,0.3,0.47,NA,2.77,0.89,NA,NA,NA,1.76,NA,NA,0.5,0.34,0.36,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1707,NA,NA,NA,NA,0.52,0.42,NA,1.88,1.1,NA,NA,NA,1.53,NA,NA,0.56,0.43,0.42,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1708,NA,NA,NA,NA,0.34,0.39,NA,1.85,0.75,NA,NA,NA,1.12,NA,NA,0.44,0.39,0.45,0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1709,NA,NA,NA,NA,0.22,0.2,NA,1.64,0.79,NA,NA,NA,1.14,NA,NA,0.31,0.32,0.33,0.38,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1710,NA,NA,NA,NA,0.39,0.38,NA,1.91,0.93,NA,NA,NA,2.25,NA,NA,0.47,0.4,0.47,0.64,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1711,NA,NA,NA,NA,0.67,0.48,NA,1.5,0.93,NA,NA,NA,2.33,NA,NA,0.54,0.51,0.49,0.62,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1712,NA,NA,NA,NA,0.51,0.37,NA,1.84,1.02,NA,NA,NA,2.34,NA,NA,0.51,0.2,0.39,0.61,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1713,NA,NA,NA,NA,0.45,0.42,NA,1.67,0.97,NA,NA,NA,0.48,NA,NA,0.38,0.3,0.45,0.47,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1714,NA,NA,NA,0.96,0.46,0.43,NA,1.74,1.08,NA,NA,NA,0.6,NA,NA,0.43,0.31,0.55,0.64,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1715,NA,NA,NA,0.45,0.58,0.6,NA,2.12,1.79,NA,NA,NA,1.77,NA,NA,0.54,0.41,0.77,0.55,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1716,NA,NA,NA,0.82,0.82,0.63,NA,2.37,1.4,NA,NA,NA,1.8,NA,NA,0.43,0.42,0.59,0.42,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1717,NA,NA,NA,0.25,0.29,0.24,NA,1.41,0.92,NA,NA,NA,0.49,NA,NA,0.35,0.28,0.35,0.36,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1718,NA,NA,NA,0.47,0.17,0.22,NA,1,0.87,NA,NA,NA,0.48,NA,NA,0.67,0.33,0.33,0.27,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1719,NA,NA,NA,0.71,0.37,0.27,NA,1.1,0.97,NA,NA,NA,1.42,NA,NA,0.69,0.38,0.4,0.4,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1720,NA,NA,NA,1.13,0.37,0.24,NA,1.66,1.23,NA,NA,NA,2.05,NA,NA,0.65,0.27,0.61,0.49,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1721,NA,NA,NA,0.68,0.34,0.33,NA,1.28,0.89,NA,NA,NA,3.92,NA,NA,0.53,0.27,0.45,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1722,NA,NA,NA,0.56,0.23,0.36,NA,0.95,0.63,NA,NA,NA,2.55,NA,NA,0.59,0.27,0.57,0.37,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1723,NA,NA,NA,0.83,0.36,0.33,NA,1.32,0.64,NA,NA,3.53,3.02,NA,NA,0.55,0.4,0.33,0.49,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1724,NA,NA,NA,0.54,0.38,0.33,NA,1.1,0.67,NA,NA,1.97,2.05,NA,NA,0.48,0.42,0.36,0.22,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1725,NA,NA,NA,0.47,0.13,0.18,NA,0.77,0.53,NA,NA,2.97,1.87,NA,NA,0.91,0.46,0.45,0.38,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1726,NA,NA,NA,0.54,0.12,0.11,NA,0.9,0.39,NA,NA,3.23,2.5,NA,NA,1.08,0.53,0.36,0.28,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1727,NA,NA,NA,0.54,0.36,0.29,NA,1.13,0.75,NA,NA,3.79,2.54,NA,NA,1.21,0.75,0.63,0.49,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1728,NA,NA,NA,0.72,0.18,0.19,NA,0.94,0.46,NA,NA,2.55,2.28,NA,NA,0.97,0.69,0.42,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1729,NA,NA,NA,1.02,0.23,0.25,NA,0.87,0.57,NA,NA,2.45,1.73,NA,NA,0.73,0.5,0.44,0.47,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1730,NA,NA,NA,0.82,0.15,0.24,NA,0.75,0.67,NA,NA,2.38,2.26,NA,NA,0.71,0.47,0.42,0.21,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1731,NA,NA,NA,1.04,0.24,0.19,NA,0.96,0.62,NA,NA,3.47,2.76,NA,NA,0.59,0.47,0.31,0.18,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1732,NA,NA,NA,0.94,0.48,0.32,NA,1.34,0.91,NA,NA,3.55,2.63,NA,NA,0.77,0.46,0.54,0.39,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1733,NA,NA,NA,0.74,0.26,0.28,NA,1.09,0.5,NA,NA,4.23,2.7,NA,NA,0.87,0.32,0.29,0.26,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1734,NA,NA,NA,0.61,0.43,0.41,NA,0.86,0.69,NA,NA,2.25,2.37,NA,NA,0.75,0.3,0.28,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1735,NA,NA,NA,0.27,0.34,0.37,NA,0.83,0.68,NA,NA,2.55,2.7,NA,NA,0.48,0.46,0.42,0.44,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1736,NA,NA,NA,0.42,0.16,0.14,NA,0.66,0.49,NA,NA,1.86,1.89,NA,NA,0.45,0.22,0.22,0.23,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1737,NA,NA,NA,0.3,0.3,0.2,NA,0.74,0.65,NA,NA,1.97,1.56,NA,NA,0.47,0.35,0.38,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1738,NA,NA,NA,0.63,0.34,0.3,NA,1.2,0.58,NA,NA,2.78,2.07,NA,NA,0.6,0.31,0.31,0.2,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1739,NA,NA,NA,0.4,0.4,0.4,NA,0.56,0.47,NA,NA,2.51,2.41,2.01,NA,0.47,0.45,0.38,0.36,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1740,NA,NA,NA,0.41,0.12,0.2,NA,0.36,0.2,NA,NA,1.35,0.83,1.75,NA,0.99,0.2,0.25,0.18,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1741,NA,NA,NA,0.4,0.11,0.09,NA,0.29,0.21,NA,NA,1.21,0.55,1.91,NA,1.32,0.18,0.23,0.27,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1742,NA,NA,NA,0.55,0.18,0.19,NA,0.38,0.26,NA,NA,1.59,0.71,1.92,NA,1.21,0.31,0.27,0.3,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1743,NA,NA,NA,0.56,0.24,0.16,NA,0.42,0.36,NA,NA,2.09,1,2.05,NA,1.4,0.35,0.35,0.24,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1744,NA,NA,NA,0.34,0.06,0.06,NA,0.31,0.35,NA,NA,1.58,0.75,2.18,1.5,1.19,0.29,0.28,0.14,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1745,NA,NA,NA,0.46,0.17,0.15,NA,0.52,0.36,NA,NA,1.47,1.16,2.98,2.45,1.48,0.39,0.32,0.33,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1746,NA,NA,NA,0.71,0.2,0.15,NA,0.5,0.45,NA,NA,2.04,1.2,3.26,2.77,1.5,0.29,0.3,0.21,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1747,NA,NA,NA,0.67,0.24,0.16,NA,0.68,0.55,NA,NA,1.76,1.64,3.43,3.33,1.04,0.41,0.46,0.36,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1748,NA,NA,NA,0.66,0.22,0.13,NA,0.6,0.6,NA,NA,1.64,0.9,3.2,2.76,0.83,0.68,0.36,0.23,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
