age_CE,G9801N_raw,G9801S_raw,G9803N_raw,G9803W_raw,G9804E_raw,G9804W_raw,G9811S_raw,G9811W_raw,G9812S_raw,G9812E_raw,G9821NW_raw,G9822N_raw,G9822S_raw,G9823N_raw,G9823NW_raw,G9823SE_raw,G9825W_raw,G9825S_raw,G9826S_raw,G9826W_raw,...22,G9801N_raw_outlier_flag,G9801S_raw_outlier_flag,G9803N_raw_outlier_flag,G9803W_raw_outlier_flag,G9804E_raw_outlier_flag,G9804W_raw_outlier_flag,G9811S_raw_outlier_flag,G9811W_raw_outlier_flag,G9812S_raw_outlier_flag,G9812E_raw_outlier_flag,G9821NW_raw_outlier_flag,G9822N_raw_outlier_flag,G9822S_raw_outlier_flag,G9823N_raw_outlier_flag,G9823NW_raw_outlier_flag,G9823SE_raw_outlier_flag,G9825W_raw_outlier_flag,G9825S_raw_outlier_flag,G9826S_raw_outlier_flag,G9826W_raw_outlier_flag,...22_outlier_flag
1966,2417,1253,1014,1559,1008,819,1889,2074,790,1526,159,1561,1345,1483,1391,463,1587,1824,1760,2611,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1967,4166,1490,1277,1656,1241,973,2242,2571,942,1649,180,1768,1702,1618,1511,585,1902,2027,1984,2871,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1968,2962,1045,686,882,786,777,1496,1824,694,1096,80,843,912,1121,990,333,937,927,1347,1723,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1969,2871,1238,697,996,809,695,1520,1667,653,1107,83,760,683,960,912,356,1082,1150,1277,1464,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1970,2566,1367,1147,1529,1167,1106,2111,2595,944,1342,209,1219,1154,1315,1162,470,1784,2011,1790,2339,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1971,1611,1072,949,1110,994,783,1211,1680,760,1083,NA,730,716,903,751,313,779,587,879,1248,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1972,1513,944,600,817,679,672,1372,1725,563,533,NA,399,277,652,753,236,765,814,622,856,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1973,1790,1573,1102,1572,1098,937,2075,2300,945,1063,NA,908,875,1479,1389,426,1674,1691,1912,2540,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1974,1295,1396,959,1283,1259,1000,1680,1821,788,919,NA,993,736,1332,1485,470,1191,1216,1543,2103,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1975,1309,1575,1139,1688,1393,923,2108,2294,1041,1080,NA,1092,881,1464,1268,374,1856,2048,1651,2542,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1976,1416,1524,947,1761,1074,785,1965,2179,944,1022,NA,859,777,1233,917,329,1436,1537,1490,2220,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1977,1716,1792,968,2197,1279,744,2524,2880,1085,1005,NA,869,816,1348,1194,430,1722,1902,1832,3125,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1978,1358,1466,835,1417,1014,720,2106,2442,996,996,NA,648,711,985,1242,374,1421,1548,1604,2861,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1979,1350,1447,835,1240,1151,684,1928,2264,1067,1134,NA,731,700,1034,1195,386,2022,1923,1524,2368,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1980,1332,1110,498,1167,1012,509,1445,1815,782,1169,NA,384,463,869,942,281,1746,1723,1209,1987,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1981,1793,1179,656,977,1071,520,1371,1908,793,1076,NA,462,557,824,839,328,1272,1274,1082,1928,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1982,1018,1253,955,1311,854,663,1565,1769,940,1082,NA,462,590,895,945,363,1687,1297,1173,1761,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1983,1013,1166,760,956,580,668,1730,1956,712,927,NA,421,461,959,813,396,1054,1136,1100,1664,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1984,1452,1318,847,1130,830,823,1993,2384,1013,1055,NA,623,760,1126,1089,459,1830,1938,1265,2039,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1985,1276,1067,852,1065,835,848,1348,1553,1150,1110,NA,667,767,1173,1116,493,1550,1583,938,1598,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1986,1233,1134,535,796,739,639,1322,1584,981,1003,NA,497,563,949,1108,478,1123,1136,732,914,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1987,1436,1358,856,1031,734,653,1785,2161,1132,1262,NA,611,708,980,1173,521,1916,1630,945,1351,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1988,1470,1395,1089,1192,824,686,2113,2052,1610,1604,NA,622,634,1026,1095,614,2358,1949,1164,2120,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1989,1623,1501,984,1323,941,727,2253,2342,1627,1595,NA,768,933,1361,1250,500,2416,1863,1253,2195,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1990,1611,1587,1169,1309,1004,669,1940,2045,1604,1507,NA,958,838,1091,1542,579,2176,1705,1279,2255,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1991,1470,1232,800,824,697,510,1602,1694,1143,1222,NA,561,503,550,1129,318,1427,1080,1134,1815,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1992,1757,1541,1045,1104,1039,651,1947,2192,1119,1350,NA,760,819,987,1578,625,1772,1572,1423,2380,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1993,1050,1238,492,526,542,402,1751,1712,704,865,NA,368,440,555,952,452,1179,1069,1231,1830,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1994,1262,1305,1026,1110,777,593,2121,2141,1321,1580,NA,811,928,938,1351,681,1904,1844,1900,3225,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1995,981,1001,882,940,605,406,1276,1351,1108,NA,NA,425,619,695,964,463,1393,1397,1061,1779,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1996,1106,1106,595,571,732,503,1208,1490,1029,NA,NA,500,625,675,1229,510,1018,744,949,1428,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1997,1029,883,660,615,623,309,1155,1570,863,NA,NA,305,564,636,1154,374,1164,891,852,1291,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
