age_CE,BRP01B_raw,BRP05A_raw,BRP10A_raw,BRP10B_raw,BRP11_raw,BRP14A_raw,BRP15A_raw,BRP15B_raw,BRP16A_raw,BRP16B_raw,BRP17B_raw,BRP18A_raw,BRP18B_raw,BRP19A_raw,BRP19C_raw,BRP20A_raw,BRP20C_raw,BRP21A_raw,BRP21B_raw,BRP22A_raw,BRP22B_raw,BRP23A_raw,BRP23B_raw,BRP24A_raw,BRP24B_raw,BRP25A_raw,BRP25B_raw,BRP01B_raw_outlier_flag,BRP05A_raw_outlier_flag,BRP10A_raw_outlier_flag,BRP10B_raw_outlier_flag,BRP11_raw_outlier_flag,BRP14A_raw_outlier_flag,BRP15A_raw_outlier_flag,BRP15B_raw_outlier_flag,BRP16A_raw_outlier_flag,BRP16B_raw_outlier_flag,BRP17B_raw_outlier_flag,BRP18A_raw_outlier_flag,BRP18B_raw_outlier_flag,BRP19A_raw_outlier_flag,BRP19C_raw_outlier_flag,BRP20A_raw_outlier_flag,BRP20C_raw_outlier_flag,BRP21A_raw_outlier_flag,BRP21B_raw_outlier_flag,BRP22A_raw_outlier_flag,BRP22B_raw_outlier_flag,BRP23A_raw_outlier_flag,BRP23B_raw_outlier_flag,BRP24A_raw_outlier_flag,BRP24B_raw_outlier_flag,BRP25A_raw_outlier_flag,BRP25B_raw_outlier_flag
1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.73,NA,NA,NA,NA,NA,NA,0.44,0.2,NA,NA,NA,NA,0.28,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.78,NA,NA,NA,NA,NA,NA,0.49,0.31,NA,NA,NA,NA,0.34,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.79,NA,NA,NA,NA,NA,NA,0.7,0.56,NA,NA,NA,NA,0.36,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,NA,NA,NA,NA,NA,NA,0.45,0.63,NA,NA,NA,NA,0.33,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.75,NA,NA,NA,NA,NA,NA,0.52,0.67,NA,NA,NA,NA,0.44,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.49,NA,NA,NA,NA,NA,NA,0.47,0.58,NA,NA,NA,NA,0.26,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.59,NA,NA,NA,NA,NA,NA,0.64,0.7,NA,NA,NA,NA,0.57,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.63,NA,NA,NA,NA,NA,NA,0.54,0.71,NA,NA,NA,NA,0.27,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.75,NA,NA,NA,NA,NA,NA,0.64,0.75,NA,NA,NA,NA,0.55,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.61,NA,NA,NA,NA,NA,NA,0.49,0.63,NA,NA,NA,NA,0.42,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.51,NA,NA,NA,NA,NA,NA,0.51,0.7,NA,NA,NA,NA,0.4,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.42,NA,NA,NA,NA,NA,NA,0.53,0.76,NA,NA,NA,NA,0.3,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.23,NA,NA,NA,NA,NA,NA,0.44,0.65,NA,NA,NA,NA,0.12,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.47,NA,NA,NA,NA,NA,NA,0.57,0.88,NA,NA,NA,NA,0.23,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.54,NA,NA,NA,NA,NA,NA,0.46,0.51,NA,NA,NA,NA,0.35,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.5,NA,NA,NA,NA,NA,NA,0.49,0.51,NA,NA,NA,NA,0.25,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.58,NA,NA,NA,NA,NA,NA,1.12,1.08,NA,NA,NA,NA,0.3,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.59,NA,NA,NA,NA,NA,NA,0.7,0.69,NA,NA,NA,NA,0.3,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.44,NA,NA,NA,NA,NA,NA,0.46,0.58,NA,NA,NA,NA,0.24,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.47,NA,NA,NA,NA,NA,NA,0.49,0.55,NA,NA,NA,NA,0.17,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1530,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.5,NA,NA,NA,NA,NA,NA,0.65,0.67,NA,NA,NA,NA,0.18,0.34,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1531,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.46,NA,NA,NA,NA,NA,NA,0.78,0.8,NA,NA,NA,NA,0.24,0.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1532,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.29,NA,NA,NA,NA,NA,NA,0.57,0.5,NA,NA,NA,NA,0.1,0.16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1533,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.61,NA,NA,NA,NA,NA,NA,0.71,0.8,NA,NA,NA,NA,0.34,0.35,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1534,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.51,NA,NA,NA,NA,NA,NA,0.81,0.74,NA,NA,NA,NA,0.25,0.38,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1535,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.6,NA,NA,NA,NA,NA,NA,0.91,0.66,NA,NA,NA,NA,0.43,0.43,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1536,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.71,NA,NA,NA,NA,NA,NA,1.23,1.03,NA,NA,NA,NA,0.51,0.58,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
1537,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.69,NA,NA,NA,NA,NA,NA,1.15,0.94,NA,NA,NA,NA,0.45,0.54,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE
1538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.44,NA,NA,NA,NA,NA,NA,0.97,0.66,NA,NA,NA,NA,0.12,0.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1539,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.46,NA,NA,NA,NA,NA,NA,0.95,0.67,NA,NA,NA,NA,0.28,0.34,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1540,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.62,NA,NA,NA,NA,NA,NA,0.94,0.57,NA,NA,NA,NA,0.3,0.5,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1541,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.55,NA,NA,NA,NA,NA,NA,1.01,0.51,NA,NA,NA,NA,0.35,0.41,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1542,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.53,NA,NA,NA,NA,NA,NA,0.83,0.64,NA,NA,NA,NA,0.26,0.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1543,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.52,NA,NA,NA,NA,NA,NA,0.92,0.51,NA,NA,NA,NA,0.3,0.27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1544,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.36,NA,NA,NA,NA,NA,NA,0.63,0.44,NA,NA,NA,NA,0.14,0.22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1545,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.42,NA,NA,NA,NA,NA,NA,0.78,0.55,NA,NA,NA,NA,0.33,0.38,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1546,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.47,NA,NA,NA,NA,NA,NA,0.64,0.48,NA,NA,NA,NA,0.4,0.38,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1547,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.52,NA,NA,NA,NA,NA,NA,0.73,0.44,NA,NA,NA,NA,0.48,0.35,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1548,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.54,NA,NA,NA,NA,NA,NA,1.03,0.36,NA,NA,NA,NA,0.38,0.37,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1549,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.6,NA,NA,NA,NA,NA,NA,1.29,0.5,NA,NA,NA,NA,0.5,0.51,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1550,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.62,NA,NA,NA,NA,NA,NA,0.84,0.42,NA,NA,NA,NA,0.32,0.37,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1551,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.46,NA,NA,NA,NA,NA,NA,1.19,0.55,NA,NA,NA,NA,0.37,0.44,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1552,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.47,NA,NA,NA,NA,NA,NA,1.24,0.65,NA,NA,NA,NA,0.37,0.37,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1553,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.59,NA,NA,NA,NA,NA,NA,1.25,0.73,NA,NA,NA,NA,0.44,0.55,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1554,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.56,NA,NA,NA,NA,NA,NA,1.22,0.63,NA,NA,NA,NA,0.4,0.51,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1555,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.55,NA,NA,NA,NA,NA,NA,1.17,0.73,NA,NA,NA,NA,0.32,0.56,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1556,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.6,NA,NA,NA,NA,NA,NA,1.41,0.74,NA,NA,NA,NA,0.47,0.6,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1557,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.58,NA,NA,NA,NA,NA,NA,1.01,0.65,NA,NA,NA,NA,0.33,0.43,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1558,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.37,NA,NA,NA,NA,NA,NA,1.07,0.52,NA,NA,NA,NA,0.24,0.33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
