age_CE,OR-001_raw,OR-002_raw,OR-003_raw,OR-004_raw,OR-005_raw,OR-006_raw,OR-008_raw,OR-009_raw,OR-010_raw,OR-011_raw,OR-012_raw,OR-013_raw,OR-014_raw,OR-015_raw,OR-016_raw,OR-017_raw,OR-018_raw,OR-019_raw,OR-020_raw,OR-001_raw_outlier_flag,OR-002_raw_outlier_flag,OR-003_raw_outlier_flag,OR-004_raw_outlier_flag,OR-005_raw_outlier_flag,OR-006_raw_outlier_flag,OR-008_raw_outlier_flag,OR-009_raw_outlier_flag,OR-010_raw_outlier_flag,OR-011_raw_outlier_flag,OR-012_raw_outlier_flag,OR-013_raw_outlier_flag,OR-014_raw_outlier_flag,OR-015_raw_outlier_flag,OR-016_raw_outlier_flag,OR-017_raw_outlier_flag,OR-018_raw_outlier_flag,OR-019_raw_outlier_flag,OR-020_raw_outlier_flag
1907,1.68,2.44,1.56,2,1.04,1.65,1.93,2.54,1.99,1.55,1.46,1.8,0.91,1.23,1.6,2.77,2.02,1.29,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.94,2.22,1.58,2.51,1.23,1.95,2.05,3.07,1.99,1.91,1.1,1.82,0.76,1.18,1.45,2.48,1.95,1.27,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.76,1.91,1.18,2.54,1,2.22,2.41,2.97,2.37,1.97,1.69,1.63,1.14,1.36,2.3,2.31,1.96,1.46,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.38,2.1,0.82,1.19,0.74,1.29,1.59,2.48,1.52,1.84,1.1,1.08,0.74,0.95,1.54,1.93,1.76,0.85,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.47,2.18,0.95,1.62,1.08,1.33,1.82,2.03,1.74,1.67,1.02,1.12,0.59,1.12,1.11,2.12,1.3,0.7,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.15,1.66,0.88,1.07,0.76,1.23,1.23,1.61,1.25,1.08,1.02,0.93,0.66,0.49,0.92,1.38,1.04,0.47,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.84,1.72,0.84,1.16,0.85,1.67,1.29,1.33,1.04,0.78,0.8,0.93,0.7,0.61,0.98,1.12,1.04,0.44,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.36,2.06,0.75,1.69,0.85,1.36,1.52,1.67,1.46,1.61,1.08,1.27,0.76,0.85,1.1,1.78,1.15,0.74,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.14,1.55,0.59,1.72,0.76,1.31,1.36,1.61,1.27,1.31,0.85,1.08,0.57,0.81,0.95,1.65,1.23,0.53,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.5,1.68,1,2.06,1.06,2.12,2.41,1.86,1.69,1.16,0.97,1.12,0.93,0.83,1.32,1.76,1.67,0.87,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.38,2.05,0.99,1.3,0.68,1.42,1.88,1.57,1.29,1.46,0.74,1.06,0.64,0.8,1.49,1.91,1.22,0.8,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.08,1.77,0.42,0.8,0.85,0.66,0.93,1.12,0.87,0.61,0.44,0.55,0.3,0.34,0.56,1.06,0.71,0.34,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.06,1.71,0.98,1.03,0.7,1.27,1.59,1.08,1.02,0.91,0.85,0.57,0.44,0.76,0.82,1.5,0.9,0.42,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.77,1.7,0.72,0.91,0.64,1.1,1.42,1.33,1.06,1.06,0.74,0.51,0.57,0.64,0.7,1.44,1.03,0.53,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.06,1.84,0.89,0.93,0.47,0.97,1.12,1,1.1,0.49,0.8,0.53,0.49,0.25,0.76,1.25,1.02,0.4,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.79,1.76,0.9,1.16,0.59,0.87,1.4,0.97,0.97,1.06,0.85,0.49,0.42,0.68,0.7,1.48,1.13,0.61,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.2,2.1,1.62,1.33,0.64,1.38,1.52,1.57,1.08,1.12,0.72,0.74,0.7,0.78,0.82,1.5,1.28,0.61,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.98,1.63,1.95,0.89,0.49,1,1.17,1.36,0.91,0.7,0.57,0.61,0.51,0.47,0.78,1.5,0.88,0.55,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.92,1.84,1.73,1.25,0.7,1.27,1.35,0.99,1.4,0.89,0.8,0.74,0.57,0.4,0.74,1.44,0.77,0.66,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.98,2.01,1.86,1.18,0.61,1.52,1.38,1.55,1.25,1.33,0.87,0.85,0.64,0.76,0.78,1.8,1.22,0.61,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.03,1.86,1.11,0.83,0.57,1.16,1.36,1.27,1.06,1.17,0.59,0.89,0.44,0.45,0.78,1.67,0.83,0.59,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.21,2.03,0.85,0.93,0.55,0.89,1.5,0.85,1.06,0.95,0.72,0.74,0.57,0.57,0.63,1.76,1.07,0.66,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.99,1.59,1.24,1.13,0.55,1.59,1.69,1.29,1.21,0.89,0.7,0.91,0.53,0.55,0.72,1.48,1.01,0.57,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.69,1.69,0.76,0.71,0.38,0.91,1.1,0.93,0.76,0.53,0.59,0.53,0.32,0.25,0.47,1.25,0.66,0.21,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.51,1.33,0.7,0.58,0.3,0.36,0.49,0.72,0.68,0.15,0.59,0.53,0.17,0.13,0.55,1.25,0.68,0.2,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.79,0.4,0.7,1.04,0.42,0.59,1.36,1.38,1.02,1.21,0.89,1.16,0.57,0.72,0.91,1.44,1.13,0.45,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.66,0.78,1.2,0.9,0.42,0.99,1.12,1.14,0.97,0.97,1.06,0.85,0.57,0.57,0.75,1.4,0.79,0.4,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.36,0.45,1.02,0.48,0.15,0.23,0.55,0.21,0.36,0.21,0.36,0.28,0.08,0.09,0.21,0.61,0.45,0.11,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.63,0.53,1.36,0.75,0.32,0.72,1.14,0.97,1.02,0.68,0.78,0.85,0.49,0.68,0.7,1.12,0.79,0.36,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.55,0.89,1.15,0.68,0.17,0.38,0.78,0.6,0.53,0.38,0.83,0.45,0.32,0.25,0.31,0.81,0.49,0.17,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.72,0.95,1.78,0.9,0.21,0.66,0.87,0.85,0.8,0.87,0.87,0.66,0.51,0.49,0.75,1.04,0.64,0.4,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.76,1,1.84,0.84,0.32,0.83,0.85,1.33,0.78,1.12,0.93,0.66,0.38,0.74,0.68,1.06,0.83,0.38,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.94,0.91,1.71,0.83,0.34,0.83,0.97,1.19,1.06,1.1,1.06,0.57,0.42,0.55,0.6,1.04,0.68,0.4,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.68,1.06,1.29,0.85,0.23,0.8,1.06,1.08,1.04,1.08,0.81,0.87,0.47,0.57,0.66,1.16,0.9,0.38,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.96,1.46,1.53,1.41,0.4,1.63,1.21,1.63,1.61,1.21,1,1.12,0.7,0.95,0.86,1.36,1.3,0.61,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.04,1.1,1.58,0.91,0.43,1.23,0.95,1.31,1.12,1.29,1.16,0.93,0.61,0.61,0.66,1.33,0.83,0.66,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.84,1.06,1.57,1.13,0.4,1.14,1.38,1.5,1.04,0.97,1.12,0.87,0.4,0.49,0.68,1.5,1.17,0.44,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.55,0.97,0.89,0.66,0.3,0.72,0.91,0.83,0.59,0.97,1.02,0.49,0.32,0.55,0.38,1.1,0.86,0.23,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.9,0.74,0.78,1,0.36,1.27,1.06,0.93,0.85,0.93,0.7,0.74,0.42,0.51,0.53,0.95,0.55,0.3,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.3,1.02,0.79,0.68,0.3,0.66,0.76,0.64,0.42,0.25,0.81,0.3,0.23,0.17,0.19,0.78,0.7,0.21,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.32,0.55,0.4,0.68,0.21,0.4,0.49,0.23,0.38,0.15,0.42,0.25,0.13,0.09,0.17,0.66,0.4,0.15,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.5,0.85,0.64,1.26,0.32,1.12,1.12,0.74,0.7,0.66,0.59,0.47,0.49,0.55,0.5,1.06,0.72,0.4,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.72,0.76,0.54,0.92,0.4,1.06,0.95,1.04,0.59,0.91,0.83,0.66,0.55,0.42,0.59,0.95,0.58,0.36,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.76,1.08,0.9,0.99,0.47,1.16,1.17,1,0.72,0.55,0.74,0.36,0.44,0.28,0.47,1.29,0.52,0.34,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.32,0.68,0.84,0.75,0.42,0.09,0.61,0.21,0.23,0.38,0.4,0.23,0.23,0.08,0.4,0.59,0.32,0.09,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.55,1.08,0.6,0.94,0.74,0.76,1.19,0.78,0.74,0.91,0.76,0.55,0.49,0.7,1.03,0.95,0.54,0.36,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.52,0.85,1.2,1.12,0.87,0.85,1.35,0.99,1.21,1.21,0.85,0.32,0.55,0.57,2.03,1.27,0.55,0.4,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.68,0.76,1.19,1.15,1.1,0.68,1.33,0.89,1.29,1.21,1.16,0.53,0.55,0.57,2.26,1.42,0.73,0.44,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.22,1.04,1.43,1.18,1.04,0.59,1.38,0.72,1.23,0.95,0.95,0.44,0.38,0.68,3.1,1.31,0.45,0.32,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1956,0.5,0.8,1.47,1.26,0.85,0.51,1.61,0.49,1.04,0.72,0.68,0.25,0.23,0.45,2.39,1.08,0.45,0.28,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.6,1.04,1.44,1.68,0.76,0.83,1.65,0.66,1.23,1.21,0.95,0.61,0.49,0.87,2.76,1.55,0.63,0.57,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.43,0.91,1.6,1.21,0.74,0.57,1.84,0.72,0.97,1.02,1.02,0.53,0.51,0.7,2.46,1.38,0.73,0.4,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.13,0.81,0.65,0.65,0.49,0.15,1.1,0.27,0.51,0.28,0.51,0,0.21,0.11,1.67,0.83,0,0.15,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.48,0.87,0.75,1.16,0.63,0.57,2.03,0.64,0.97,0.78,0.59,0.57,0.4,0.55,3.21,1.21,0.94,0.38,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1961,0.52,0.93,0.77,1.12,0.47,0.51,1.59,0.7,1.04,0.83,0.8,0.42,0.61,0.7,3.38,1.4,0.6,0.53,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1962,0.52,0.76,1.31,1.01,0.55,0.7,1.19,0.74,1.06,0.78,0.78,0.55,0.66,0.53,2.88,1.33,0.62,0.28,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.28,0.61,1.63,1.06,0.44,0.4,1.14,0.68,1.12,0.61,0.93,0.51,0.47,0.59,2.5,1.1,0.53,0.38,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.3,0.68,1.28,0.82,0.51,0.19,1,0.34,0.53,0.63,0.85,0.32,0.32,0.51,1.82,0.78,0.41,0.17,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.54,0.61,1.51,0.78,0.49,0.53,1.31,0.74,0.89,0.64,0.7,0.49,0.47,0.76,1.65,1,0.53,0.38,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.52,0.91,1.6,1.15,0.62,0.57,1.55,0.7,0.47,0.89,1.16,0.42,0.59,0.51,2.9,1.08,0.61,0.47,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.38,0.7,1.1,1.03,0.6,0.55,1.4,0.47,0.55,0.7,0.7,0.47,0.4,0.51,1.59,1.12,0.47,0.38,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.48,0.68,1.12,1.05,0.41,0.57,1.57,0.64,0.61,0.95,0.93,0.44,0.49,0.79,1.37,1.14,0.49,0.42,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.64,0.77,1.41,1.14,0.62,0.47,2.43,0.7,0.7,1.27,0.93,0.55,0.57,0.64,1.76,1.57,0.49,0.4,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.32,0.61,0.94,0.65,0.34,0.55,1.27,0.36,0.23,0.32,0.61,0.3,0.28,0.59,0.73,0.89,0.2,0.21,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.28,0.45,0.66,0.65,0.41,0.44,1.38,0.61,0.38,0.32,0.38,0.32,0.32,0.45,0.94,0.91,0.37,0.3,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.52,0.75,0.68,1.14,0.58,0.4,1.93,0.59,0.7,0.95,0.66,0.38,0.53,0.55,1.34,1.4,0.53,0.32,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.56,0.81,0.91,0.96,0.58,0.78,1.74,0.76,0.66,0.7,0.61,0.53,0.44,0.61,1.73,1.16,0.43,0.21,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.54,0.66,0.88,0.73,0.57,0.61,1.95,0.61,0.53,0.61,0.64,0.34,0.3,0.68,1.56,0.89,0.41,0.3,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.67,1.19,1.02,1.17,0.52,0.59,2.14,0.8,0.87,0.91,0.74,0.78,0.59,0.87,2.06,0.91,0.66,0.38,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.59,0.61,1.14,1.21,0.55,0.91,1.95,0.74,0.66,0.85,0.95,0.66,0.44,0.78,2.12,1.33,0.38,0.32,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.12,0.55,0.26,0.34,0.24,0.7,0.47,0.64,0.57,0,0.19,0,0,0,0.48,0.61,0.09,0,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.36,0.68,0.6,0.85,0.36,0.61,1.3,0.66,0.51,0.93,0.61,0.44,0.51,0.74,1.17,1.1,0.4,0.23,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.44,0.91,0.42,0.99,0.43,0.76,1.89,0.66,0.57,0.89,0.7,0.66,0.55,0.87,1.89,1.21,0.51,0.3,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.41,0.74,0.51,0.82,0.45,0.72,1.15,0.49,0.53,0.7,0.72,0.74,0.53,0.68,1.27,0.93,0.25,0.34,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.64,0.99,0.42,0.71,0.43,0.49,1.02,NA,0.44,0.68,0.66,0.66,0.42,0.45,1.39,1.19,0.55,0.25,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.55,0.97,0.21,0.52,0.36,0.38,1.44,NA,NA,0.89,0.57,0.93,0.45,0.66,1.81,1.44,0.47,0.25,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.42,0.49,0.44,1.68,0.32,0.51,1.38,NA,NA,1,0.68,1.16,0.53,0.62,1.57,1.36,0.28,0.3,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.49,0.61,0.38,0.9,0.39,0.53,1.4,NA,NA,0.72,0.61,1.08,0.51,0.32,1.52,1.14,0.19,0.28,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
