age_CE,BJS01A_raw,BJS01B_raw,BJS01C_raw,BJS02A_raw,BJS02C_raw,BJS02B_raw,BJS03A_raw,BJS03B_raw,BJS04A_raw,BJS04B_raw,BJS05A_raw,BJS05B_raw,BJS06A_raw,BJS06B_raw,BJS07A_raw,BJS07B_raw,BJS08A_raw,BJS08B_raw,BJS09A_raw,BJS09B_raw,BJS10A_raw,BJS10B_raw,BJS11A_raw,BJS11B_raw,BJS12A_raw,BJS12B_raw,BJS13_raw,BJS13B_raw,BJS01A_raw_outlier_flag,BJS01B_raw_outlier_flag,BJS01C_raw_outlier_flag,BJS02A_raw_outlier_flag,BJS02C_raw_outlier_flag,BJS02B_raw_outlier_flag,BJS03A_raw_outlier_flag,BJS03B_raw_outlier_flag,BJS04A_raw_outlier_flag,BJS04B_raw_outlier_flag,BJS05A_raw_outlier_flag,BJS05B_raw_outlier_flag,BJS06A_raw_outlier_flag,BJS06B_raw_outlier_flag,BJS07A_raw_outlier_flag,BJS07B_raw_outlier_flag,BJS08A_raw_outlier_flag,BJS08B_raw_outlier_flag,BJS09A_raw_outlier_flag,BJS09B_raw_outlier_flag,BJS10A_raw_outlier_flag,BJS10B_raw_outlier_flag,BJS11A_raw_outlier_flag,BJS11B_raw_outlier_flag,BJS12A_raw_outlier_flag,BJS12B_raw_outlier_flag,BJS13_raw_outlier_flag,BJS13B_raw_outlier_flag
1703,0.8,NA,NA,1.22,NA,NA,NA,NA,1.14,NA,3.05,NA,1.9,NA,0.84,0.89,NA,0.84,NA,0.95,NA,NA,3.66,NA,1.01,0.75,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1704,0.86,NA,NA,1.23,NA,NA,NA,NA,1.24,NA,2.99,NA,3.08,NA,0.61,1.02,NA,1.05,NA,0.81,NA,NA,3.67,NA,1.08,0.8,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1705,0.92,NA,NA,1.55,NA,NA,NA,NA,0.96,NA,3.23,NA,1.83,NA,0.53,0.61,NA,0.97,NA,0.79,NA,NA,4.07,NA,0.88,0.61,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1706,0.75,NA,NA,1.36,NA,NA,NA,NA,1.25,NA,2.61,2.27,2.26,NA,0.62,0.88,NA,0.62,NA,0.7,NA,NA,3.32,NA,0.91,0.9,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1707,1.02,NA,NA,0.7,NA,NA,NA,NA,0.87,NA,3.42,2.91,2.42,NA,0.68,0.84,NA,1.01,NA,0.48,NA,NA,4.01,NA,0.98,1.24,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1708,0.94,NA,NA,1,NA,NA,NA,NA,0.82,NA,2.62,3.07,2.48,NA,0.61,0.78,NA,0.69,NA,0.65,NA,NA,3.92,NA,0.85,0.93,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1709,1.05,NA,NA,1.31,NA,NA,NA,NA,0.91,NA,2.78,2.06,2.34,NA,0.43,0.79,NA,0.53,NA,0.56,NA,NA,3.08,NA,0.88,0.91,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1710,0.78,NA,NA,1.33,NA,1.4,NA,NA,1.1,NA,3.8,3.02,2.11,NA,0.61,0.89,NA,0.8,NA,0.71,NA,NA,3.9,NA,0.76,1.05,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1711,0.91,NA,NA,1.03,NA,1.4,NA,NA,0.8,NA,2.36,2.18,2.62,NA,0.75,0.98,NA,0.82,NA,0.8,NA,NA,3.98,NA,0.97,1.17,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1712,0.82,NA,NA,1.13,NA,1.43,NA,NA,1.05,NA,3.72,2.68,2.72,NA,0.69,0.83,NA,0.84,NA,0.67,NA,NA,3.46,NA,1.23,0.76,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1713,1.02,NA,NA,1.21,NA,1.33,NA,NA,1.42,NA,2.79,3.37,2.81,NA,0.6,0.94,NA,0.93,NA,0.73,NA,NA,3.97,NA,0.92,0.96,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1714,0.97,NA,NA,0.98,NA,1.19,NA,NA,1.89,NA,3.55,2.68,2.96,NA,0.67,0.97,NA,0.78,NA,0.8,NA,NA,3.96,NA,1.07,1.17,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1715,1.44,NA,NA,1.12,NA,1.58,NA,NA,1.48,NA,3.75,3.78,3.58,NA,0.89,1.1,NA,0.96,NA,1.01,NA,NA,4.16,NA,1.35,1.23,NA,NA,TRUE,NA,NA,FALSE,NA,TRUE,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1716,1.41,NA,NA,1.19,NA,1.3,NA,NA,1.9,NA,4.02,3.28,3.26,NA,1.03,1,NA,1.1,NA,0.93,NA,NA,3.8,NA,1.56,1.53,NA,NA,TRUE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1717,0.83,NA,NA,0.92,NA,0.94,NA,NA,1.09,NA,1.75,2.06,1.95,NA,0.61,0.86,NA,0.89,NA,0.88,NA,NA,2.18,2.23,1.03,0.72,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1718,0.92,NA,NA,0.68,NA,0.78,NA,NA,0.84,NA,2.57,2.23,1.44,NA,0.49,0.71,NA,0.52,NA,0.67,NA,NA,2.21,1.97,0.79,0.53,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1719,0.58,NA,NA,0.48,NA,0.4,NA,NA,0.48,NA,1.27,1.48,1.12,NA,0.3,0.48,NA,0.3,NA,0.45,NA,NA,1.67,1.53,0.48,0.5,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1720,0,NA,NA,0.16,NA,0.14,NA,NA,0.09,NA,0.44,0.59,0.77,NA,0,0.22,NA,0.28,NA,0.21,NA,NA,0.84,1.11,0.16,0.12,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1721,0.23,NA,NA,0.15,NA,0.21,NA,NA,0.24,NA,0.57,0.71,0.74,NA,0.3,0.31,NA,0.2,NA,0.35,NA,NA,1.28,1.39,0.28,0.36,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1722,0.21,NA,NA,0.26,NA,0.28,NA,NA,0.31,NA,1.28,0.93,1.07,NA,0.22,0.32,NA,0.24,NA,0.16,NA,NA,1.86,1.63,0.44,0.45,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1723,0.21,NA,NA,0.28,NA,0.33,NA,NA,0.28,NA,1.55,1.55,1.42,NA,0.3,0.24,NA,0.29,NA,0.39,NA,NA,2.24,1.88,0.5,0.57,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1724,0.22,NA,NA,0.27,NA,0.3,NA,NA,0.15,NA,1.27,1.49,1.5,NA,0.29,0.27,NA,0.41,NA,0.42,0.22,NA,1.94,1.56,0.47,0.5,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1725,0.39,NA,NA,0.43,NA,0.59,NA,NA,0.41,NA,2.5,2.75,1.77,NA,0.47,0.31,NA,0.67,NA,0.53,0.47,NA,2.68,1.94,0.64,0.77,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1726,0.43,NA,NA,0.56,NA,0.64,NA,NA,0.66,NA,3.18,2.53,2.15,NA,0.45,0.4,NA,0.61,NA,0.79,0.96,NA,3.52,2.81,0.7,0.79,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1727,0.38,NA,NA,0.5,NA,0.65,NA,NA,0.56,NA,2.33,3.01,1.82,NA,0.5,0.46,NA,0.67,NA,0.65,0.74,NA,2.58,2.61,0.73,0.63,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1728,0.35,NA,NA,0.35,NA,0.35,NA,NA,0.25,NA,2.47,1.9,1.45,NA,0.45,0.5,NA,0.57,NA,0.42,0.85,NA,1.98,2.21,0.52,0.41,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1729,0.31,NA,NA,0.31,NA,0.6,NA,NA,0.47,NA,2.07,2.26,1.24,NA,0.36,0.29,NA,0.4,NA,0.45,0.85,NA,2.14,1.77,0.58,0.55,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1730,0.43,NA,NA,0.75,NA,0.75,NA,NA,0.69,NA,2.83,2.27,1.36,NA,0.36,0.57,NA,0.66,NA,0.56,0.66,NA,2.41,1.9,0.55,0.34,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1731,0.61,NA,NA,0.67,NA,0.54,NA,NA,1.03,NA,2.86,3.21,1.71,NA,0.46,0.85,NA,1.01,NA,0.47,0.88,NA,2.69,2.79,0.68,0.63,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1732,0.78,NA,NA,0.73,NA,0.72,NA,NA,0.74,NA,2.82,2.87,1.74,NA,0.76,0.98,NA,1.08,NA,0.66,1.03,NA,2.5,2.32,1.1,0.67,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1733,0.83,NA,NA,0.63,NA,0.96,NA,NA,0.95,NA,3.34,3.24,1.38,NA,0.68,0.74,NA,0.92,NA,0.58,1.3,NA,3.08,2.5,1.08,0.72,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA
1734,0.54,NA,NA,0.65,NA,0.76,NA,NA,0.91,NA,2.2,2.11,1.74,NA,0.7,0.84,NA,1.33,NA,0.63,1.06,1.17,2.24,2.6,0.87,0.69,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1735,0.81,NA,NA,0.93,NA,1.13,NA,NA,1.06,NA,3.51,2.84,2.01,NA,0.75,1.09,NA,1.43,NA,0.82,1.33,1.26,3.19,2.99,0.61,0.43,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1736,0.65,NA,NA,0.98,NA,1.15,NA,NA,1.19,NA,2.88,2.24,1.53,NA,0.79,1.13,NA,1.26,NA,0.66,1.16,1.15,3.36,2.84,0.76,0.77,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1737,0.76,NA,NA,1.15,NA,0.91,NA,NA,1.66,NA,2.97,2.27,2.3,NA,0.89,0.99,NA,0.86,NA,0.53,1.22,1.38,2.31,2.91,0.72,0.6,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1738,0.99,NA,1.37,0.88,NA,1.34,NA,NA,1.14,NA,3.16,2.51,2.04,NA,0.67,0.91,NA,1.15,NA,0.45,1.11,1.28,3.13,2.77,0.61,0.56,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1739,0.69,NA,1.16,0.9,NA,1.02,NA,NA,0.66,NA,2.62,1.99,1.94,NA,0.57,0.66,NA,1.38,NA,0.61,0.86,0.77,2.6,2.28,0.42,0.52,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1740,0.66,NA,1.55,0.95,NA,0.69,NA,NA,0.62,NA,2.27,2.72,1.83,NA,0.64,0.78,NA,1,NA,0.81,0.97,1.13,2.33,1.91,0.66,0.68,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1741,0.51,NA,0.97,0.62,NA,0.75,NA,NA,0.61,NA,1.99,1.85,1.31,0.79,0.43,0.48,NA,0.53,NA,0.48,0.68,0.88,3.12,1.71,0.35,0.52,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1742,0.44,NA,1.08,0.49,NA,0.58,NA,NA,0.59,NA,1.86,2,1.81,0.86,0.33,0.61,NA,0.35,NA,0.69,0.54,0.75,2.43,1.33,0.43,0.69,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1743,0.34,NA,0.88,0.45,NA,0.41,NA,NA,0.44,NA,2.11,1.71,1.78,1.19,0.65,0.72,NA,0.52,NA,0.73,0.7,0.87,2.34,1.87,0.58,0.85,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1744,0.36,NA,1.01,0.43,NA,0.55,NA,NA,0.72,NA,2.42,2.25,1.33,1.47,0.86,0.93,NA,0.6,NA,0.59,1.04,0.99,2.29,1.89,0.68,1.05,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1745,0.36,NA,0.71,0.46,NA,0.62,NA,NA,0.57,NA,1.5,1.53,1.62,0.83,1.01,0.9,NA,1.09,NA,0.82,0.68,0.62,2.18,1.8,0.75,1.26,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1746,0.31,NA,0.66,0.31,NA,0.26,NA,NA,0.22,NA,1.79,1.88,1.42,0.62,0.61,1.08,NA,0.95,NA,0.81,0.46,0.62,1.52,1.31,0.57,1.13,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1747,0.33,NA,0.52,0.26,NA,0.41,NA,NA,0.16,NA,1.86,1.86,1.51,0.79,0.86,0.84,NA,0.77,NA,0.54,0.61,0.68,1.37,0.92,0.67,1.25,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1748,0.32,NA,0.48,0.41,NA,0.38,NA,NA,0.4,NA,1.4,2.25,1,0.73,0.89,0.77,NA,0.84,NA,0.77,0.89,0.67,1.39,1.05,0.73,0.75,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1749,0.24,NA,0.57,0.27,NA,0.32,NA,NA,0.37,NA,1.98,2.02,1.22,1.18,0.53,0.68,NA,0.96,NA,0.75,0.81,1.06,1.52,1.1,0.79,1.01,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1750,0.33,NA,0.85,0.38,NA,0.35,NA,NA,0.53,NA,2.62,3.3,1.54,1.62,0.73,0.72,NA,0.98,NA,0.72,1.4,1.42,2.21,1.61,0.81,1.37,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1751,0.37,NA,0.74,0.34,NA,0.5,NA,NA,0.55,NA,2.09,2.51,1.18,1.01,0.6,0.73,NA,0.8,NA,0.68,1.51,1.64,2.16,2.27,0.75,1.01,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1752,0.57,NA,1.02,0.59,NA,0.74,NA,NA,0.64,0.83,3.02,3.41,1.74,1.45,0.64,0.66,NA,1.15,NA,0.9,1.8,1.7,2.31,2.35,0.95,1.16,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1753,0.63,NA,1.12,0.66,NA,0.66,NA,NA,0.59,0.89,3.36,3.24,1.69,1.25,0.73,0.69,NA,0.96,NA,0.73,1.44,1.63,2.59,2.24,0.64,0.81,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1754,0.62,NA,1.12,0.61,NA,0.99,NA,NA,0.49,0.64,2.05,2.46,1.19,0.69,0.44,0.64,NA,0.82,NA,0.68,1.49,1.5,2.5,1.64,0.42,0.66,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1755,0.59,NA,0.91,0.66,NA,0.69,NA,NA,0.61,0.24,2.55,1.85,1.08,0.63,0.48,0.58,NA,0.97,NA,0.6,1.16,1.29,2.13,1.81,0.53,0.7,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1756,0.41,NA,0.56,0.38,NA,0.46,NA,NA,0.34,0.47,0.48,1.05,0.83,0.64,0.36,0.38,NA,0.55,NA,0.37,0.79,0.85,1.24,1.44,0.34,0.56,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1757,0.36,NA,0.58,0.37,NA,0.5,NA,NA,0.29,0.68,0.73,1.18,0.68,0.48,0.25,0.38,NA,0.4,NA,0.37,0.82,0.75,1.06,1.21,0.42,0.46,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1758,0.44,NA,0.78,0.65,NA,0.45,NA,NA,0.44,0.81,0.87,1.64,0.74,0.46,0.46,0.58,NA,0.63,NA,0.28,0.96,0.99,1.5,1.9,0.63,0.65,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1759,0.62,NA,0.88,0.68,NA,0.87,NA,NA,0.44,0.64,1.15,1.61,1.01,0.59,0.59,0.46,NA,0.96,NA,0.5,1.05,1.34,1.82,1.53,0.63,1.07,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1760,0.52,NA,0.93,0.52,NA,0.78,NA,NA,0.54,0.89,0.92,1.82,1.04,0.52,0.48,0.58,NA,0.77,NA,0.43,1.01,1.12,1.39,1.69,0.52,0.74,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1761,0.69,0.84,1.28,0.74,NA,0.8,NA,NA,0.39,1.01,1.34,1.97,1.14,0.81,0.64,0.84,NA,0.98,NA,0.67,1.51,1.84,2.26,2.29,0.66,0.73,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1762,0.35,0.58,0.87,0.58,NA,0.58,NA,NA,0.61,1.07,1,1.81,0.77,0.67,0.62,0.78,NA,0.77,NA,0.75,1.34,1.01,2.14,2.2,0.62,0.82,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
