age_CE,BC1101B_raw,BC1102B_raw,BC1103A_raw,BC1104A_raw,BC1105A_raw,BC1106B_raw,BC1107A_raw,BC1108B_raw,BC1109B_raw,BC1110B_raw,BC1111B_raw,BC1112A_raw,BC1113B_raw,BC1114B_raw,BC1115A_raw,BC1116B_raw,BC1117B_raw,BC1118B_raw,BC1119A_raw,BC1120A_raw,BC1101B_raw_outlier_flag,BC1102B_raw_outlier_flag,BC1103A_raw_outlier_flag,BC1104A_raw_outlier_flag,BC1105A_raw_outlier_flag,BC1106B_raw_outlier_flag,BC1107A_raw_outlier_flag,BC1108B_raw_outlier_flag,BC1109B_raw_outlier_flag,BC1110B_raw_outlier_flag,BC1111B_raw_outlier_flag,BC1112A_raw_outlier_flag,BC1113B_raw_outlier_flag,BC1114B_raw_outlier_flag,BC1115A_raw_outlier_flag,BC1116B_raw_outlier_flag,BC1117B_raw_outlier_flag,BC1118B_raw_outlier_flag,BC1119A_raw_outlier_flag,BC1120A_raw_outlier_flag
1929,1.17,0.72,1.37,NA,1.16,2.9,2.56,2.69,1.25,1.62,0.71,1.19,1.21,1.04,0.72,0.88,0.46,0.92,0.68,0.46,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.15,0.92,0.99,NA,1.08,3.48,2.44,2.84,1.09,1.2,0.7,1.21,1.14,1.04,0.6,0.81,0.17,0.61,0.36,0.24,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.28,0.76,0.82,NA,1.1,2.28,1.87,1.44,0.81,0.69,0.56,0.56,0.32,0.58,0.49,1.06,0.19,0.49,0.17,0.19,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,1.15,0.86,0.56,NA,1.09,2.21,2.69,1.17,0.81,0.49,0.23,0.6,0.7,0.91,0.49,0.93,0.2,0.35,0.4,0.19,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,1.01,0.88,0.41,2.45,0.94,1.69,1.86,1.15,0.67,0.55,0.21,0.76,0.6,0.67,0.61,0.95,0.31,0.5,0.43,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.41,0.38,0.28,1.48,0.55,0.79,1.08,0.55,0.48,0.35,0.19,0.27,0.24,0.21,0.39,0.44,0.15,0.29,0.28,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.02,0.76,0.63,3.09,1.02,2.19,2.68,1.98,1.44,0.82,0.39,0.89,0.77,0.9,0.84,0.54,0.41,0.67,0.71,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.73,0.64,0.68,2.13,0.87,1.84,1.59,1.47,1.07,0.66,0.39,0.63,0.61,0.63,0.5,0.45,0.2,0.47,0.53,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.79,0.78,0.84,2.08,0.98,2.53,1.79,2.14,1.54,0.88,0.56,1.01,0.91,0.81,0.68,0.9,0.31,0.57,0.62,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.81,0.8,0.93,1.71,0.89,1.87,1.72,2.84,1.75,1.03,0.5,1.43,1.03,1.02,0.86,0.83,0.44,0.66,0.99,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.09,0.94,1.1,1.35,0.89,1.9,2.54,2.61,1.62,0.89,0.51,1.41,1.22,1.44,1.05,0.72,0.6,0.86,1.11,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.25,0.85,1.25,1.75,0.96,2.66,4.28,2.2,1.54,0.93,0.54,1.15,1.09,1.26,0.9,0.91,0.41,0.7,1.03,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.07,0.83,1.13,2.18,0.83,2.63,4,3.22,1.54,1.02,0.58,1.18,1.21,0.92,0.66,1.17,0.34,0.57,0.95,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.12,0.77,0.77,2.01,0.63,2.22,2.76,1.61,1.11,0.64,0.52,0.88,0.62,0.56,0.53,0.9,0.45,0.51,0.73,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.92,0.65,0.64,3.73,0.64,2.47,2.84,2.18,0.67,0.71,0.34,0.84,0.87,0.58,0.61,0.91,0.18,0.36,0.72,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.44,0.94,0.96,4.35,0.76,2.67,2.63,2.27,1.05,1.15,0.53,1.77,0.96,0.47,1.06,1.08,0.52,0.77,0.91,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.28,1.05,0.91,3.63,0.87,2.26,2.73,2.21,1.05,1.08,0.49,1.53,0.79,0.66,0.85,0.82,0.51,0.92,0.83,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,1.28,1.18,1.02,3.49,0.64,1.93,2.03,1.82,0.95,0.82,0.52,1.29,0.56,0.66,0.82,1.22,0.46,0.88,0.58,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.29,1.4,0.94,3.42,0.56,2.12,2.43,1.87,1.07,0.96,0.51,1.28,0.53,0.8,0.92,1.13,0.3,0.87,0.65,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.87,1.27,0.66,2.45,0.37,1.64,2.35,1.16,0.46,0.51,0.29,0.55,0.33,0.83,0.44,0.94,0.17,0.29,0.49,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.8,1.23,0.76,2.3,0.38,1.76,2.16,1.25,0.45,0.47,0.29,0.63,0.3,0.69,0.53,0.89,0.1,0.24,0.52,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.94,1.06,1.04,3.41,0.44,1.94,2.49,1.85,0.61,0.71,0.52,0.8,0.27,0.64,0.76,0.41,0.12,0.23,0.51,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.55,0.61,0.52,1.72,0.17,1.11,1.41,0.62,0.28,0.21,0.25,0.3,0,0.16,0,0.32,0.09,0,0,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.25,1.15,1.32,4.03,0.43,1.96,2.96,1.2,0.56,0.44,0.29,1.29,0.05,0.37,0.33,0.32,0.27,0.22,0.67,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.4,1.65,1.48,4.08,0.44,2.1,3.01,1.8,0.81,0.8,0.6,3.07,0.38,0.84,0.12,0.24,0.24,0.26,0.67,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.85,1.36,1.82,3.31,0.56,1.58,3.14,1.84,1.18,1.35,0.81,5.34,0.8,1.59,0.15,0.17,0.28,0.53,0.71,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.9,1.49,1.47,2.87,0.43,1.44,2.49,1.35,0.96,0.91,0.74,3.33,0.83,1.21,0.19,0.15,0.21,0.61,0.65,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.89,1.25,1.66,2.7,0.46,1.78,2.36,1.6,0.68,0.86,0.55,3.48,0.82,0.89,0.17,0.29,0.28,0.71,0.86,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.91,1.02,1.42,2.84,0.42,1.46,2.32,1.59,0.7,0.73,0.55,2.77,0.7,0.53,0.28,0.3,0.24,0.52,0.65,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.93,1.6,1.65,3.05,0.44,1.84,2.22,2.74,0.58,0.92,0.68,3.88,0.76,0.91,0.21,0.43,0.23,0.69,0.75,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.35,0.66,0.62,1.18,0.19,0.8,0.82,0.74,0.25,0.34,0.36,1.32,0.42,0.32,0.16,0.41,0.1,0.52,0.44,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.97,0.88,1.14,2.3,0.25,1.29,1.36,1.73,0.37,0.51,0.45,1.95,0.44,0.28,0.07,0.57,0.09,0.94,0.69,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.17,0,0.12,0.12,0,0.03,0,0.13,0,0,0.07,0.24,0,0,0,0.25,0,0.39,0.16,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.65,0.9,0.89,1.57,0.16,1.21,1.11,0.41,0.22,0.36,0.21,0.91,0.43,0.24,0.08,0.33,0.23,0.51,0.8,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.47,0.67,0.48,1.47,0.07,0.8,0.73,0.25,0.12,0.12,0.21,0.69,0.17,0.18,0.12,0.45,0,0.66,0.66,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.81,0.86,1.15,2.34,0.26,1.46,1.67,0.83,0.31,0.29,0.36,1.1,0.34,0.43,0.17,1.12,0.37,1.28,0.94,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.93,0.74,1.13,2.27,0.2,1.55,2.02,0.6,0.29,0.24,0.38,1.37,0.3,0.43,0.22,0.74,0.29,1.02,0.8,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.64,0.65,1.03,2.61,0.25,1.27,1.56,0.77,0.37,0.28,0.37,1.6,0.4,0.5,0.22,0.56,0.32,0.92,0.61,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.79,0.87,1.08,3.79,0.27,1.55,2.77,1.31,0.42,0.43,0.44,2.53,0.7,0.71,0.28,0.96,0.41,1.52,0.99,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.09,1.02,1.14,3.63,0.43,1.57,2.78,1.2,0.54,0.46,0.48,1.78,0.67,0.51,0.27,0.97,0.36,1.7,0.77,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.74,0.58,1.2,4.11,0.38,1.68,3.44,1.63,0.43,0.57,0.33,1.49,0.4,0.63,0.24,1.2,0.5,1.76,1.21,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.57,0.51,0.74,2.36,0.25,1.2,1.94,1.11,0.36,0.38,0.21,1.3,0.44,0.52,0.26,0.8,0.43,1.53,0.89,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.49,0.51,0.75,2.21,0.25,1.22,2.06,0.98,0.19,0.38,0.22,0.76,0.3,0.35,0.17,0.51,0.23,0.77,0.89,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.12,0.21,0.33,0.88,0.09,0.54,0.85,0.33,0.07,0.13,0.07,0.28,0.12,0,0,0.34,0.09,0.3,0.2,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.42,0.58,0.93,3.18,0.53,1.4,2.59,1.55,0.39,0.53,0.26,1.01,0.48,0.55,0.15,0.73,0.18,0.61,1,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.47,0.84,0.89,3.9,0.39,1.41,2.64,1.59,0.41,0.54,0.42,1.25,0.45,0.47,0.22,0.93,0.32,0.93,1.07,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.53,0.83,1.62,3.72,0.36,1.43,2.61,1.84,0.55,0.6,0.42,1.07,0.43,0.57,0.26,0.86,0.34,0.95,0.83,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.47,0.74,1.21,2.2,0.33,1.37,1.83,0.97,0.34,0.51,0.51,0.88,0.32,0.4,0.23,0.77,0.31,0.83,0.45,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.68,1.06,1.78,3.12,0.43,2.21,2.33,1.32,0.62,0.79,0.62,1.06,0.63,0.59,0.36,0.94,0.41,1.07,0.82,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.3,0.58,0.81,3.39,0.16,1.48,1.98,1.52,0.38,0.43,0.23,0.9,0.35,0.28,0.25,0.55,0.2,0.54,0.58,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.4,1.17,1.13,3.31,0.28,1.7,2.34,2.21,0.53,0.63,0.34,1.68,0.66,0.79,0.35,0.73,0.28,0.89,1.23,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.49,1.31,1.23,3.8,0.45,2.43,4.08,3.57,0.7,0.74,0.44,1.38,0.83,0.64,0.43,0.8,0.4,0.92,1.45,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.21,0.78,0.67,1.52,0.31,1.25,1.69,1.26,0.35,0.3,0.3,0.43,0.42,0.23,0.25,0.43,0.25,0.32,0.6,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.33,0.91,1.05,2.52,0.41,2.29,2.97,3.09,0.57,0.53,0.38,1.09,0.8,0.44,0.33,0.54,0.23,0.5,0.95,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.92,1.45,1.49,3.97,0.53,3.53,3.47,4.32,1.12,1.27,1.3,3.36,3.56,0.78,0.81,1.09,0.77,1.68,1.48,2.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,0.27,0.47,0.75,1.95,0.26,1.68,1.5,1.76,0.31,0.56,0.48,0.92,0.83,0.32,0.4,0.77,0.32,0.68,0.88,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.54,0.58,1.16,2.29,0.3,1.44,1.61,1.65,0.36,0.81,0.26,0.75,0.64,0.34,0.45,0.82,0.28,0.64,0.67,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.65,0.77,1.46,2.78,0.35,2.16,3.03,2.82,0.68,0.78,0.54,1.22,0.81,0.39,0.31,0.92,0.28,0.92,0.66,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.53,0.58,0.88,1.31,0.22,1.17,1.64,1.15,0.44,0.56,0.44,0.37,0.37,0.21,0.31,0.86,0.25,0.78,0.25,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.5,0.78,1.16,1.35,0.24,1.81,2.39,1.77,0.56,0.64,0.32,0.82,0.45,0.51,0.41,1.25,0.32,0.64,0.57,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
