age_CE,HMMJ01B_raw,HMMJ02A_raw,HMMJ03A_raw,HMMJ04A_raw,HMMJ05B_raw,HMMJ06B_raw,HMMJ07A_raw,HMMJ08B_raw,HMMJ10B_raw,HMMJ11B_raw,HMMJ12B_raw,HMMJ13A_raw,HMMJ14A_raw,HMMJ15B_raw,HMMJ16B_raw,HMMJ17A_raw,HMMJ18B_raw,HMMJ19B_raw,HMMJ20A_raw,HMMJ01B_raw_outlier_flag,HMMJ02A_raw_outlier_flag,HMMJ03A_raw_outlier_flag,HMMJ04A_raw_outlier_flag,HMMJ05B_raw_outlier_flag,HMMJ06B_raw_outlier_flag,HMMJ07A_raw_outlier_flag,HMMJ08B_raw_outlier_flag,HMMJ10B_raw_outlier_flag,HMMJ11B_raw_outlier_flag,HMMJ12B_raw_outlier_flag,HMMJ13A_raw_outlier_flag,HMMJ14A_raw_outlier_flag,HMMJ15B_raw_outlier_flag,HMMJ16B_raw_outlier_flag,HMMJ17A_raw_outlier_flag,HMMJ18B_raw_outlier_flag,HMMJ19B_raw_outlier_flag,HMMJ20A_raw_outlier_flag
1876,0.25,0.59,0.38,0.81,0.25,0.54,1.22,0.5,0.49,0.68,0.38,0.4,0.45,0.74,0.63,0.76,0.53,0.3,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.78,1.09,0.94,1.17,1.32,1.47,1.99,0.6,1.19,0.89,0.62,1,0.6,1.02,0.68,0.91,0.72,0.34,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.78,0.89,0.62,1.29,0.71,0.94,1.44,0.52,1.06,0.75,0.39,0.39,0.55,0.94,0.57,0.82,0.7,0.33,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.92,0.76,0.65,1.27,0.66,0.83,1.14,0.76,1,0.68,0.53,0.34,0.55,0.85,0.77,1.03,0.74,0.46,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.1,0.11,0.07,0.05,0.08,0.13,0.36,0.25,0.08,0.19,0.19,0.16,0.09,0.4,0.3,0.4,0.5,0.37,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.47,1.05,0.69,0.75,1.22,1.47,1.74,0.47,0.46,0.57,0.48,0.99,0.71,0.98,0.92,1.04,0.63,0.33,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.31,0.58,0.58,0.24,0.87,0.72,0.67,0.44,0.26,0.47,0.43,0.58,0.69,0.8,0.41,0.6,0.53,0.41,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.4,0.84,0.81,0.58,1.31,0.99,1.45,0.71,0.61,0.57,0.56,1.14,1.1,1.02,0.96,1.13,0.67,0.55,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.48,0.63,0.54,0.66,0.55,0.56,1.15,0.45,0.45,0.31,0.22,0.6,0.73,0.51,0.43,0.79,0.49,0.38,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.49,0.92,0.7,1.05,0.99,0.99,1.62,0.68,0.94,0.39,0.36,0.7,0.65,1.12,0.82,1.09,0.56,0.37,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.27,0.65,0.65,1.02,0.64,0.7,1.35,0.71,0.86,0.56,0.46,0.81,0.5,0.82,0.73,0.94,0.57,0.38,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.78,0.34,0.52,1.01,0.24,0.39,0.97,0.54,0.41,0.69,0.64,0.5,0.35,0.8,0.57,0.64,0.37,0.27,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.84,0.87,0.82,1.4,0.93,0.87,1.31,0.73,0.68,0.86,0.74,0.99,0.62,1.19,0.68,0.98,0.71,0.4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.46,0.85,0.64,1.54,1.43,0.74,1.52,0.66,0.86,1.1,0.8,1.24,0.52,0.89,1.16,0.87,0.9,0.34,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1,0.52,0.37,1.13,0.72,0.88,1.48,0.34,1.12,0.82,0.44,0.61,0.29,0.71,0.78,0.98,0.56,0.36,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.9,0.68,0.68,1.43,1.1,1.17,1.5,0.57,1.17,0.84,0.68,0.99,0.52,0.73,0.68,1.05,0.57,0.28,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.69,0.8,0.42,1.29,0.74,0.95,1.1,0.48,0.79,0.68,0.66,0.65,0.36,0.76,0.66,0.94,0.53,0.23,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.52,0.63,0.21,1.2,0.55,0.58,0.57,0.43,0.74,0.63,0.48,0.41,0.16,0.47,0.55,0.81,0.35,0.25,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.12,0.61,0.16,0.31,0.28,0.35,0.57,0.28,0.17,0.34,0.46,0.08,0.31,0.52,0.31,0.92,0.44,0.31,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.3,0.82,0.67,1.06,1.48,1.52,2.77,0.63,1.29,0.68,0.56,0.68,0.58,1.06,0.84,1.37,0.59,0.29,2.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.42,0.64,0.22,0.9,0.34,0.78,1.67,0.28,1.14,0.4,0.28,0.36,0.26,0.53,0.36,0.76,0.42,0.39,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.35,0.9,0.71,1.19,0.72,1.22,2.24,0.48,1.46,0.51,0.36,0.74,0.37,0.91,0.63,1.03,0.73,0.37,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.29,0.76,0.63,1.09,0.74,0.88,1.36,0.54,1,0.62,0.41,0.88,0.38,0.93,0.58,0.95,0.77,0.8,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.02,0.11,0.02,0.03,0.02,0.1,0.13,0.04,0.17,0.08,0.06,0.08,0.02,0.13,0.02,0.4,0.47,0.44,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.27,0.87,0.52,1.33,0.68,1.24,2.83,0.47,1.18,0.42,0.36,1.73,0.27,1.01,0.65,1.25,0.97,0.48,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.43,0.75,0.41,1.12,0.76,0.86,2.74,0.58,1.43,0.72,0.41,1.42,0.24,1.04,0.53,1.08,0.88,0.51,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.36,0.5,0.44,1.05,0.7,0.64,2.18,0.53,0.91,0.68,0.43,0.85,0.18,0.71,0.49,0.99,0.87,0.46,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.35,0.62,0.35,1.27,0.59,0.56,1.94,0.57,0.71,0.53,0.28,0.57,0.21,0.54,0.33,1.02,0.86,0.4,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.53,0.56,0.57,1.47,1.2,0.8,2.22,0.76,0.95,0.64,0.52,0.93,0.22,0.82,0.58,1.22,0.86,0.39,2.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.6,0.82,0.77,1.43,1.44,0.77,2.03,0.78,1.07,0.78,0.6,1.02,0.42,0.81,0.63,0.98,0.78,0.38,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.38,0.42,0.42,0.81,0.83,0.52,1.2,0.38,0.92,0.68,0.35,0.66,0.26,0.67,0.41,0.61,0.65,0.26,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.44,0.61,0.22,0.9,0.55,0.44,1.05,0.34,0.63,0.74,0.29,0.19,0.24,0.68,0.37,1.02,0.97,0.35,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.4,0.43,0.28,1.18,0.52,0.41,1.31,0.36,0.67,0.67,0.2,0.39,0.16,0.77,0.4,1.05,0.75,0.35,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.41,0.58,0.23,1.16,0.47,0.35,0.84,0.28,0.85,0.66,0.23,0.26,0.19,0.56,0.37,0.85,0.61,0.35,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.83,0.82,0.6,1.69,1.53,0.8,1.42,0.71,1.41,1.1,0.64,0.67,0.6,1.12,0.68,0.97,1.13,0.52,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.65,0.54,0.37,0.93,0.73,0.56,1.03,0.58,0.74,0.85,0.37,0.43,0.23,0.63,0.4,0.76,0.77,0.53,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.41,0.62,0.14,0.93,0.39,0.42,0.86,0.37,0.33,0.51,0.3,0.18,0.19,0.48,0.28,0.67,0.59,0.41,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.36,0.65,0.26,0.85,0.27,0.38,0.74,0.46,0.27,0.52,0.28,0.39,0.24,0.51,0.48,0.84,0.58,0.44,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.66,1.05,0.64,1.37,1.17,0.74,2.5,0.74,1.01,1.3,0.69,0.69,0.51,0.92,1.1,0.87,1.01,0.41,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.48,1.28,0.52,1.14,1,0.62,1.64,0.51,0.74,0.75,0.59,0.66,0.31,0.79,0.85,0.57,0.97,0.3,1.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.02,0.91,0.02,0.09,0.02,0.04,0.02,0.05,0.06,0.13,0.02,0.01,0.02,0.18,0.05,0.29,0.57,0.23,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.64,0.71,0.25,1.35,0.98,0.72,0.95,0.55,0.69,0.47,0.55,0.29,0.26,0.8,0.53,0.71,0.67,0.31,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.66,0.43,0.42,1.46,0.48,0.58,1.67,0.39,1.32,0.45,0.43,0.47,0.45,0.83,0.57,0.83,0.61,0.21,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.51,0.75,0.21,1.9,0.72,0.28,1.66,0.29,0.66,0.47,0.48,0.53,0.27,0.67,0.53,0.79,0.55,0.17,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.65,0.47,0.26,1.78,0.61,0.67,1.84,0.33,0.24,0.7,0.84,0.78,0.39,0.68,0.54,1.03,0.63,0.2,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.56,0.47,0.12,1.41,1.04,0.37,0.93,0.35,0.25,0.52,0.62,0.3,0.23,0.49,0.53,0.73,0.55,0.26,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.78,0.79,0.34,1.23,0.33,0.59,1.65,0.61,0.51,0.62,0.66,0.75,0.33,0.79,0.86,0.76,0.63,0.3,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.45,0.58,0.24,0.85,0.78,0.48,1.32,0.4,0.29,0.37,0.4,0.47,0.24,0.61,0.69,0.6,0.68,0.27,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.56,1.04,0.46,1.92,0.42,0.52,1.08,0.64,0.66,1.03,0.71,0.7,0.47,1.06,0.82,0.8,0.72,0.19,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.55,0.69,0.38,1.7,1.16,0.37,1.08,0.38,0.35,0.81,0.54,0.47,0.23,0.62,0.61,0.6,0.38,0.11,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.92,0.98,0.56,1.43,0.52,0.51,1.59,0.5,0.81,1.11,0.69,0.71,0.43,1.16,0.81,0.84,0.73,0.26,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.79,0.66,0.41,0.9,0.85,0.36,0.94,0.28,0.4,0.69,0.33,0.31,0.1,0.62,0.44,0.42,0.29,0.17,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.72,0.69,0.56,1,0.34,0.55,1.09,0.38,0.52,0.56,0.5,0.41,0.28,0.82,0.4,0.59,0.3,0.19,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.78,0.73,0.54,1.02,0.54,0.6,0.96,0.48,0.56,0.7,0.42,0.37,0.22,0.8,0.56,0.53,0.4,0.19,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.71,0.96,0.72,1.28,0.95,0.65,1.33,0.66,1.06,0.91,0.58,0.57,0.52,1.32,0.71,0.66,0.6,0.25,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.71,0.83,0.66,1.24,0.79,0.55,1.26,0.54,0.88,0.98,0.72,0.56,0.46,1.36,0.83,0.75,0.73,0.31,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.32,0.45,0.37,0.58,0.25,0.39,0.26,0.32,0.18,0.55,0.41,0.16,0.14,0.45,0.33,0.54,0.34,0.33,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.4,0.69,0.62,1.2,0.47,0.63,0.68,0.37,0.57,0.41,0.43,0.21,0.22,0.64,0.54,0.63,0.52,0.39,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.09,1.29,0.78,1.65,1.24,0.85,2.91,0.37,1.45,0.76,0.62,0.89,0.63,1.29,0.81,0.69,0.76,0.39,2.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1935,1.37,1.04,0.72,1.3,0.6,0.71,1.73,0.45,0.97,0.99,0.73,0.63,0.69,1,0.47,0.73,0.85,0.44,2.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1936,1.31,0.86,0.76,1.41,1.05,0.7,1.75,0.48,0.81,0.79,0.64,0.75,0.62,1.05,0.78,0.86,0.75,0.43,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.03,0.99,0.6,1.02,0.72,0.55,1.49,0.49,0.48,0.64,0.51,0.31,0.38,0.76,0.59,0.65,0.57,0.32,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,1.63,1.12,0.98,1.04,1.06,0.79,2.15,0.68,1.07,0.76,0.62,0.62,0.49,1.45,0.75,0.87,0.54,0.45,1.89,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.51,1.13,0.92,1.06,1.04,0.8,1.63,0.62,1.09,1.01,0.68,0.62,0.51,1.36,0.73,0.86,0.75,0.42,1.94,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.18,1.06,0.69,0.99,0.82,0.75,1.52,0.45,0.93,0.87,0.67,0.76,0.45,1.14,0.87,0.79,0.59,0.36,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.28,1.04,0.63,1.02,0.95,0.63,1.38,0.48,0.84,0.97,0.67,0.75,0.52,1.07,0.79,0.79,0.48,0.32,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.59,0.74,0.58,0.73,0.74,0.58,1.19,0.3,0.6,0.46,0.47,0.52,0.36,0.92,0.53,0.72,0.71,0.26,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.3,0.35,0.21,0.55,0.31,0.33,0.21,0.23,0.08,0.31,0.26,0.07,0.09,0.55,0.17,0.62,0.69,0.25,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.79,0.97,0.51,1.1,0.86,0.67,1.31,0.49,0.87,0.7,0.71,0.57,0.36,0.94,0.52,0.9,0.78,0.23,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.89,0.96,0.47,1.48,0.8,0.6,1.35,0.48,0.81,0.59,0.87,0.38,0.39,0.99,0.62,0.83,0.62,0.29,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.44,0.64,0.41,1.31,0.5,0.58,1.17,0.26,0.21,0.52,0.41,0.26,0.26,0.71,0.47,0.9,0.53,0.24,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.53,0.93,0.57,1.33,0.3,0.5,1.86,0.35,0.27,0.46,0.45,0.35,0.39,0.91,0.29,0.93,0.35,0.35,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.42,0.8,0.57,0.91,0.48,0.5,1.56,0.57,0.39,0.44,0.47,0.4,0.24,0.89,0.39,0.8,0.37,0.2,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.23,0.41,0.48,0.62,0.13,0.19,0.39,0.38,0.13,0.18,0.3,0.26,0.27,0.86,0.15,0.59,0.28,0.23,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.29,0.71,0.73,1.07,0.3,0.26,1.47,0.72,0.38,0.38,0.28,0.24,0.27,0.74,0.5,0.46,0.43,0.22,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.58,0.78,0.93,1.23,0.61,0.54,1.83,0.64,0.62,0.55,0.53,0.51,0.25,0.81,0.4,0.61,0.65,0.37,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.76,0.68,0.95,1.05,0.5,0.44,1.97,0.5,0.5,0.74,0.53,0.37,0.24,0.65,0.6,0.52,0.44,0.3,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
