age_CE,F8801E_raw,F8801N_raw,F8804E_raw,F8804N_raw,F8806N_raw,F8806W_raw,F8807E_raw,F8807N_raw,F8807W_raw,F8808E_raw,F8808N_raw,F8809S_raw,F8809E_raw,F8810E_raw,F8810N_raw,FL301_raw,FL303N_raw,FL305E_raw,FL305N_raw,FL306E_raw,FL306N_raw,FL307E_raw,FL307N_raw,FL308N_raw,FL308W_raw,FL309N_raw,FL310W_raw,FL313W_raw,FL321_raw,FL322A_raw,FL322B_raw,FL324A_raw,FL325A_raw,F8801E_raw_outlier_flag,F8801N_raw_outlier_flag,F8804E_raw_outlier_flag,F8804N_raw_outlier_flag,F8806N_raw_outlier_flag,F8806W_raw_outlier_flag,F8807E_raw_outlier_flag,F8807N_raw_outlier_flag,F8807W_raw_outlier_flag,F8808E_raw_outlier_flag,F8808N_raw_outlier_flag,F8809S_raw_outlier_flag,F8809E_raw_outlier_flag,F8810E_raw_outlier_flag,F8810N_raw_outlier_flag,FL301_raw_outlier_flag,FL303N_raw_outlier_flag,FL305E_raw_outlier_flag,FL305N_raw_outlier_flag,FL306E_raw_outlier_flag,FL306N_raw_outlier_flag,FL307E_raw_outlier_flag,FL307N_raw_outlier_flag,FL308N_raw_outlier_flag,FL308W_raw_outlier_flag,FL309N_raw_outlier_flag,FL310W_raw_outlier_flag,FL313W_raw_outlier_flag,FL321_raw_outlier_flag,FL322A_raw_outlier_flag,FL322B_raw_outlier_flag,FL324A_raw_outlier_flag,FL325A_raw_outlier_flag
1724,NA,NA,NA,0.78,0.49,0.49,0.43,0.34,0.35,0.34,0.22,NA,NA,0.31,0.33,NA,NA,0.3,0.25,0.27,0.34,0.25,NA,0.32,0.33,0.44,0.31,0.61,0.28,0.16,0.19,0.25,0.27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,NA,NA,NA,0.86,0.59,0.5,0.73,0.48,0.64,0.49,0.51,NA,NA,0.53,0.62,NA,NA,0.5,0.36,0.34,0.54,0.54,0.82,0.46,0.46,0.6,0.62,0.75,0.31,0.19,0.22,0.23,0.45,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,NA,NA,NA,0.9,0.49,0.49,0.15,0.43,0.35,0.37,0.39,NA,NA,0.39,0.53,NA,NA,0.37,0.34,0.2,0.33,0.3,0.54,0.37,0.34,0.49,0.48,0.57,0.17,0.17,0.16,0.12,0.34,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,NA,NA,NA,0.81,0.65,0.69,NA,0.37,0.39,0.48,0.4,NA,NA,0.44,0.53,NA,NA,0.48,0.33,0.14,0.37,0.59,0.8,0.47,0.42,0.71,0.5,0.61,0.22,0.24,0.17,0.22,0.38,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,NA,NA,NA,0.93,0.65,0.64,NA,0.38,0.47,0.32,0.38,NA,NA,0.46,0.24,NA,NA,0.45,0.3,0.17,0.22,0.32,0.42,0.47,0.35,0.52,0.73,0.6,0.18,0.19,0.16,0.25,0.39,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,NA,NA,NA,1.03,0.55,0.86,NA,0.45,0.51,0.4,0.41,NA,NA,0.44,0.39,NA,NA,0.51,0.24,0.27,0.43,0.5,0.57,0.72,0.33,0.71,0.71,0.59,0.21,0.21,0.18,0.29,0.41,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,NA,NA,NA,0.97,0.66,0.75,NA,0.42,0.55,0.41,0.4,NA,NA,0.41,0.41,NA,NA,0.49,0.34,0.28,0.54,0.56,0.65,0.62,0.42,0.76,0.75,0.61,0.2,0.2,0.18,0.14,0.39,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,NA,NA,NA,0.62,0.24,0.31,NA,0.19,0.28,0.22,0.22,NA,NA,0.26,0.33,NA,NA,0.24,0.17,0.18,0.29,0.47,0.56,0.38,0.22,0.38,0.52,0.32,0.12,0.15,0.12,0.09,0.12,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,NA,NA,NA,0.46,0.26,0.38,NA,0.19,0.25,0.19,0.24,NA,NA,0.21,0.33,NA,NA,0.11,0.15,0.2,0.29,0.38,0.44,0.4,0.16,0.43,0.49,0.34,0.12,0.11,0.11,0.05,0.19,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,NA,NA,NA,0.56,0.43,0.67,NA,0.33,0.46,0.3,0.31,NA,0.32,0.31,0.37,NA,NA,0.34,0.29,0.2,0.43,0.44,0.45,0.46,0.27,0.7,0.56,0.42,0.18,0.21,0.17,0.24,0.35,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,NA,NA,0.88,0.92,0.64,0.99,NA,0.49,0.76,0.62,0.56,NA,0.43,0.5,0.7,NA,NA,0.68,0.56,0.33,0.83,0.85,0.8,0.64,0.57,1.02,0.59,0.6,0.24,0.32,0.21,0.32,0.46,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,NA,NA,0.3,0.42,0.26,0.29,NA,0.26,0.47,0.22,0.25,NA,0.26,0.36,0.53,NA,NA,0.29,0.26,0.21,0.47,0.66,0.66,0.58,0.38,0.62,0.3,0.29,0.19,0.16,0.1,0.18,0.32,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,NA,NA,0.61,0.35,0.52,0.59,NA,0.28,0.47,0.31,0.34,NA,0.3,0.41,0.73,NA,NA,0.39,0.33,0.28,0.75,0.6,0.62,0.63,0.41,0.79,0.28,0.41,0.15,0.23,0.15,0.2,0.39,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,NA,NA,0.68,0.57,0.45,0.62,NA,0.28,0.43,0.31,0.32,NA,0.29,0.35,0.47,NA,NA,0.4,0.31,0.18,0.44,0.44,0.39,0.6,0.29,0.47,0.37,0.34,0.13,0.22,0.16,0.17,0.29,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,NA,NA,0.79,0.6,0.64,0.73,NA,0.36,0.55,0.32,0.33,NA,0.31,0.4,0.52,NA,NA,0.39,0.33,0.21,0.51,0.46,0.42,0.65,0.31,0.59,0.49,0.53,0.23,0.29,0.2,0.28,0.35,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,NA,NA,0.83,0.91,0.69,0.71,NA,0.37,0.5,0.35,0.35,NA,0.33,0.43,0.62,NA,NA,0.39,0.29,0.3,0.46,0.55,0.43,0.65,0.46,0.59,0.47,0.48,0.19,0.31,0.2,0.27,0.41,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,NA,NA,0.54,0.68,0.37,0.47,NA,0.14,0.27,0.25,0.25,NA,0.19,0.29,0.35,NA,NA,0.31,0.24,0.19,0.4,0.47,0.39,0.51,0.22,0.47,0.31,0.32,0.21,0.18,0.1,0.23,0.33,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,NA,NA,0.64,0.74,0.58,0.56,NA,0.31,0.42,0.37,0.35,NA,0.28,0.41,0.51,NA,NA,0.49,0.31,0.31,0.59,0.69,0.68,0.63,0.33,0.68,0.53,0.48,0.26,0.27,0.2,0.35,0.48,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,NA,NA,0.58,0.42,0.44,0.56,NA,0.22,0.33,0.33,0.29,NA,0.24,0.31,0.36,0.28,NA,0.38,0.25,0.22,0.42,0.39,0.39,0.52,0.29,0.52,0.48,0.45,0.19,0.22,0.15,0.28,0.28,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,NA,NA,0.53,0.33,0.42,0.46,NA,0.23,0.26,0.25,0.24,NA,0.16,0.23,0.33,0.27,NA,0.34,0.19,0.18,0.36,0.5,0.42,0.49,0.24,0.44,0.4,0.35,0.14,0.19,0.14,0.16,0.28,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,NA,NA,0.46,0.53,0.46,0.62,NA,0.33,0.44,0.31,0.34,NA,0.22,0.32,0.36,0.6,NA,0.42,0.25,0.25,0.48,0.49,0.51,0.6,0.32,0.52,0.41,0.47,0.21,0.26,0.18,0.31,0.26,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,NA,NA,0.63,0.58,0.52,0.75,NA,0.3,0.48,0.4,0.38,NA,0.23,0.31,0.4,0.67,NA,0.47,0.28,0.23,0.52,0.28,0.2,0.55,0.4,0.73,0.49,0.49,0.25,0.24,0.21,0.27,0.3,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,NA,NA,0.27,0.37,0.26,0.36,NA,0,0.11,0.16,0.07,NA,0.06,0.05,0.09,0.4,NA,0.14,0.06,0,0.08,0.1,0.12,0.12,0.11,0.25,0.18,0.19,0.12,0.1,0.03,0.14,0.1,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,NA,NA,0.6,0.7,0.54,0.67,NA,0.27,0.07,0.38,0.38,NA,0.22,0.11,0.38,0.47,NA,0.32,0.26,0.25,0.31,0.39,0.5,0.47,0.31,0.59,0.39,0.4,0.21,0.23,0.21,0.2,0.37,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,NA,NA,0.52,0.57,0.32,0.37,NA,0.11,0.21,0.27,0.16,0.31,0.05,0.27,0.3,0.19,NA,0.22,0.18,0.07,0.19,0.24,0.49,0.34,0.19,0.3,0.19,0.15,0.12,0.15,0.11,0.07,0.21,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,NA,NA,0.47,0.43,0.4,0.4,NA,0.19,0.14,0.32,0.25,0.29,0.12,0.23,0.3,0.32,NA,0.37,0.22,0.14,0.22,0.41,0.6,0.33,0.17,0.4,0.27,0.25,0.18,0.16,0.17,0.24,0.24,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,NA,NA,0.37,0.35,0.25,0.17,NA,0.2,0.18,0.23,0.14,0.25,0.15,0.19,0.21,0.2,NA,0.22,0.14,0.07,0.15,0.29,0.42,0.19,0.13,0.26,0.23,0.2,0.1,0.13,0.11,0.09,0.17,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,NA,NA,0.33,0.43,0.24,0.26,NA,0.1,0.14,0.1,0.05,0.16,0.11,0.02,0.04,0.07,NA,0.08,0.04,0.04,0.04,0.09,0.11,0.04,0,0.27,0.08,0.05,0.08,0.06,0.04,0.05,0.15,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,NA,NA,0.41,0.43,0.24,0.35,NA,0,0.07,0.08,0.05,0.08,0.06,0.06,0.04,0.13,NA,0.08,0.05,0,0.04,0,0.07,0.08,0,0,0.11,0.08,0.05,0.06,0.06,0.03,0.11,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,NA,NA,0.51,0.77,0.48,0.76,NA,0.18,0.13,0.28,0.18,0.17,0.12,0.14,0.17,0.23,NA,0.26,0.18,0.13,0.16,0.17,0.18,0.19,0.11,0,0.26,0.21,0.1,0.14,0.14,0.13,0.23,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,NA,NA,0.53,0.79,0.47,0.59,NA,0.19,0.18,0.34,0.24,0.23,0.06,0.28,0.29,0.36,NA,0.44,0.22,0.13,0.2,0.4,0.38,0.25,0.2,0,0.31,0.34,0.13,0.21,0.17,0.19,0.25,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,NA,NA,0.42,0.6,0.38,0.4,NA,0.19,0.19,0.23,0.16,0.26,0.05,0.25,0.22,0.3,NA,0.32,0.15,0.09,0.12,0.4,0.48,0.21,0.09,0,0.29,0.33,0.13,0.15,0.14,0.14,0.2,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,NA,NA,0.77,1,0.63,0.73,NA,0.22,0.26,0.32,0.3,0.3,0.06,0.3,0.41,0.39,NA,0.42,0.25,0.18,0.33,0.48,0.61,0.39,0.22,0,0.36,0.44,0.14,0.19,0.16,0.17,0.36,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,NA,NA,0.84,0.82,0.46,0.66,NA,0.25,0.31,0.35,0.36,0.33,0.16,0.25,0.4,0.31,NA,0.42,0.31,0.28,0.38,0.44,0.54,0.58,0.23,0,0.34,0.3,0.15,0.17,0.14,0.25,0.25,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,NA,NA,0.45,0.42,0.22,0.36,NA,0.13,0.26,0.28,0.24,0.28,0.15,0.19,0.33,0.19,NA,0.3,0.22,0.15,0.29,0.34,0.47,0.33,0.16,0.2,0.26,0.12,0.12,0.17,0.07,0.13,0.18,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,NA,NA,0.51,0.44,0.29,0.43,NA,0.22,0.3,0.27,0.24,0.26,0.09,0.22,0.29,0.24,NA,0.29,0.19,0.12,0.26,0.51,0.58,0.33,0.19,0.62,0.24,0.27,0.14,0.18,0.11,0.14,0.24,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,NA,NA,0.8,0.69,0.41,0.61,NA,0.44,0.52,0.37,0.31,0.35,0.2,0.28,0.48,0.43,NA,0.46,0.27,0.26,0.47,0.71,0.68,0.51,0.31,0.4,0.42,0.42,0.21,0.27,0.19,0.23,0.39,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,NA,NA,0.74,0.59,0.49,0.67,NA,0.42,0.55,0.43,0.39,0.4,0.27,0.36,0.49,0.52,NA,0.39,0.39,0.26,0.46,0.67,0.63,0.59,0.36,0.61,0.51,0.53,0.24,0.24,0.25,0.35,0.45,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,NA,NA,0.52,0.43,0.27,0.4,NA,0.16,0.35,0.16,0.16,0.24,0.15,0.18,0.25,0.28,NA,0.27,0.17,0.11,0.32,0.45,0.36,0.32,0.18,0.39,0.2,0.26,0.2,0.22,0.12,0.23,0.23,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,NA,NA,0.72,0.63,0.49,0.61,NA,0.41,0.53,0.38,0.37,0.36,0.29,0.32,0.43,0.5,NA,0.64,0.41,0.18,0.46,0.72,0.49,0.53,0.39,0.52,0.43,0.48,0.26,0.29,0.27,0.42,0.45,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,NA,NA,0.66,0.56,0.43,0.59,NA,0.09,0.12,0.22,0.24,0.17,0.15,0.11,0.22,0.25,NA,0.31,0.21,0.09,0.18,0.36,0.28,0.24,0.23,0.32,0.23,0.27,0.14,0.13,0.08,0.09,0.3,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,NA,NA,0.7,0.65,0.44,0.59,NA,0.18,0.2,0.17,0.24,0.18,0.16,0.16,0.2,0.29,NA,0.26,0.2,0.07,0.13,0.35,0.25,0.29,0.14,0.4,0.25,0.25,0.09,0.15,0.11,0.11,0.28,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,NA,NA,0.6,0.55,0.43,0.58,NA,0.23,0.22,0.26,0.25,0.22,0.17,0.17,0.12,0.31,NA,0.36,0.16,0.08,0.13,0.34,0.26,0.25,0.12,0.36,0.29,0.27,0.11,0.18,0.14,0.09,0.2,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,NA,NA,0.95,0.7,0.55,0.75,NA,0.36,0.5,0.34,0.37,0.32,0.26,0.31,0.21,0.36,NA,0.46,0.24,0.15,0.16,0.54,0.45,0.32,0.19,0.55,0.31,0.37,0.32,0.2,0.19,0.38,0.31,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,NA,NA,0.89,0.68,0.53,0.72,NA,0.51,0.71,0.38,0.39,0.44,0.35,0.48,0.38,0.34,NA,0.47,0.31,0.28,0.26,0.75,0.58,0.34,0.29,0.63,0.43,0.36,0.31,0.26,0.22,0.36,0.34,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,NA,NA,0.55,0.47,0.44,0.53,NA,0.23,0.26,0.18,0.26,0.26,0.23,0.22,0.32,0.22,NA,0.26,0.2,0.24,0.2,0.45,0.35,0.27,0.16,0.45,0.24,0.2,0.29,0.1,0.1,0.18,0.27,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
