age_CE,HMMA01A_raw,HMMA02B_raw,HMMA03B_raw,HMMA04B_raw,HMMA05B_raw,HMMA06A_raw,HMMA07B_raw,HMMA08A_raw,HMMA10B_raw,HMMA11A_raw,HMMA12A_raw,HMMA13B_raw,HMMA14B_raw,HMMA15B_raw,HMMA16B_raw,HMMA17A_raw,HMMA18B_raw,HMMA19B_raw,HMMA20B_raw,HMMA01A_raw_outlier_flag,HMMA02B_raw_outlier_flag,HMMA03B_raw_outlier_flag,HMMA04B_raw_outlier_flag,HMMA05B_raw_outlier_flag,HMMA06A_raw_outlier_flag,HMMA07B_raw_outlier_flag,HMMA08A_raw_outlier_flag,HMMA10B_raw_outlier_flag,HMMA11A_raw_outlier_flag,HMMA12A_raw_outlier_flag,HMMA13B_raw_outlier_flag,HMMA14B_raw_outlier_flag,HMMA15B_raw_outlier_flag,HMMA16B_raw_outlier_flag,HMMA17A_raw_outlier_flag,HMMA18B_raw_outlier_flag,HMMA19B_raw_outlier_flag,HMMA20B_raw_outlier_flag
1889,1.24,0.83,1.33,2.03,1.04,1.28,1.69,1.45,2.32,0.45,0.92,0.78,0.8,0.92,2.38,0.77,1.2,0.92,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1890,1.26,0.93,1.28,1.58,1.42,0.82,1.26,0.96,1.76,0.45,0.69,0.77,0.65,0.75,1.57,0.76,0.92,0.73,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.46,1.14,1.35,1.95,1.06,1.05,1.39,1.23,1.73,0.6,0.66,1.16,0.68,0.79,1.57,0.76,0.94,0.76,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.25,0.98,0.93,1.08,1.56,1.03,1.32,0.92,1.61,0.55,0.61,0.99,0.59,0.66,1.14,0.76,0.59,0.54,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.07,0.87,0.63,2.08,1.75,0.99,1.48,0.8,1.1,0.42,0.69,1.05,0.72,0.55,1.25,0.66,0.59,0.41,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.66,0.66,0.48,1.64,1.13,0.62,1.26,0.55,0.92,0.24,0.76,0.74,0.5,0.39,0.78,0.5,0.22,0.25,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.63,0.99,0.68,2.07,1.64,1.2,1.94,0.98,1.8,0.56,1.17,1.27,0.86,0.84,1.15,0.69,0.57,0.58,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.97,0.6,0.51,1.28,0.94,0.64,1.38,0.61,1.29,0.29,0.64,0.79,0.58,0.68,0.84,0.46,0.58,0.25,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.06,0.55,0.86,1.1,1.1,1,1.28,0.85,1.54,0.49,0.8,1.01,0.8,0.84,1.21,0.59,0.98,0.55,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.31,0.83,1.24,1.66,1.51,1.16,1.28,0.88,1.4,0.73,1,1.03,0.74,0.92,1.09,0.84,0.79,0.65,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.48,0.29,0.51,0.86,0.99,0.57,0.67,0.45,0.57,0.24,0.43,0.43,0.34,0.54,0.46,0.48,0.18,0.15,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.7,0.47,0.99,1.92,1.86,1.18,0.85,0.86,1.6,0.47,0.75,0.82,0.56,0.67,0.92,0.6,0.61,0.72,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.42,0.62,1.07,1.72,1.64,1.41,1.02,1,1.71,0.47,0.89,0.83,0.6,0.75,1.45,0.74,0.83,0.62,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.23,0.53,0.95,1.49,1.64,0.95,0.29,0.67,1.26,0.44,0.57,0.62,0.46,0.56,1.02,0.56,0.79,0.55,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.48,0.48,0.92,1.18,1.75,0.78,0.9,0.46,1.18,0.48,0.43,0.77,0.31,0.51,1.06,0.6,0.38,0.46,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.78,0.64,1.14,1.45,1.96,1.06,1.27,0.74,1.19,0.51,0.56,1.19,0.46,0.52,1.51,0.63,0.99,0.65,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.49,0.52,1.25,1.88,1.99,1.02,1.31,0.72,1.76,0.54,0.77,0.75,0.6,0.5,1.25,0.33,1.13,0.61,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.08,0.46,0.67,1.16,1.49,0.72,1.19,0.45,1.23,0.44,0.65,0.66,0.54,0.47,0.91,0.3,0.78,0.42,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.25,0.38,1.02,1.67,1.63,1.39,1.38,0.79,1.62,0.37,0.72,1.09,0.57,0.51,1.83,0.39,0.67,0.41,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.39,0.53,1.12,1.89,1.87,1.68,1.67,0.8,2.07,0.25,0.77,1.18,0.76,0.5,1.88,0.42,0.62,0.54,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.45,0.51,1.04,1.39,1.6,1.11,1.12,0.56,1.57,0.23,0.47,0.96,0.54,0.35,1.2,0.3,0.46,0.47,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,2.1,0.85,1.46,1.98,2.09,1.26,1.35,0.91,1.9,0.65,0.71,1.33,0.97,0.52,1.16,0.41,0.44,0.95,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.75,0.88,1.34,2.06,1.97,1.16,1.39,0.95,1.75,0.65,1.03,1.19,0.81,0.63,0.75,0.65,0.36,0.94,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.3,0.81,1.26,2.07,2.23,0.52,1.05,0.79,1.35,0.54,1.27,1.23,0.58,0.45,0.56,0.6,0.31,0.74,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.33,0.75,1.43,1.67,1.98,0.75,0.97,0.77,1.06,0.36,1.04,0.81,0.48,0.41,0.53,0.57,0.29,0.8,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,2,0.76,2.04,2.09,1.98,1.06,1.27,1.05,1.07,0.46,1.6,1.02,0.59,0.51,0.43,0.67,0.57,0.91,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.47,0.5,1.16,1.29,1.31,0.91,0.83,0.68,0.41,0.41,0.93,0.62,0.55,0.6,0.58,0.53,0.68,0.64,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.46,0.19,0.34,0.55,1.12,0.41,0.25,0.12,0.11,0.12,0.37,0.2,0.1,0.12,0.17,0.19,0.21,0.14,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.23,0.4,1.22,0.77,1.49,1.01,0.85,0.62,0.59,0.39,0.68,0.76,0.6,0.55,0.57,0.69,0.39,0.62,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.32,0.53,0.98,1.08,1.37,0.45,0.92,0.67,0.68,0.49,0.64,0.68,0.69,0.52,0.58,0.55,0.62,0.71,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.11,0.62,0.89,0.89,1.22,0.87,0.85,0.91,0.93,0.3,0.68,0.62,0.38,0.59,0.59,0.5,0.82,0.87,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.15,0.35,1.24,1.21,1.38,1.09,1.14,0.98,1.35,0.51,0.85,0.73,0.55,0.77,0.75,0.64,1.06,0.79,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.57,0.84,0.84,0.84,1.25,0.61,0.65,0.45,0.68,0.28,0.69,0.53,0.31,0.46,0.37,0.31,0.83,0.62,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.27,0.75,1.05,0.89,0.71,0.76,0.65,0.65,1.13,0.44,0.73,0.75,0.56,0.5,0.7,0.51,0.8,0.96,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.19,0.59,0.9,0.91,1.13,0.66,0.79,0.56,0.86,0.4,0.66,0.8,0.52,0.41,0.62,0.36,0.72,0.75,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.57,0.63,1.12,1.15,1.49,0.8,1.36,0.75,0.96,0.58,1.35,1.29,0.72,0.5,0.47,0.57,0.94,0.52,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.21,0.56,1.12,1.02,1.8,0.96,1.3,0.83,1.35,0.65,1.03,1.16,0.69,0.52,0.94,0.82,0.99,0.48,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.51,0.64,1.09,0.93,1.35,1,1.35,0.64,1.19,0.57,0.93,0.87,0.71,0.48,0.5,0.59,0.84,0.59,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.86,0.53,1.11,0.99,1.2,0.28,0.73,0.49,0.93,0.49,0.52,0.82,0.51,0.36,0.43,0.44,0.66,0.41,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.23,0.67,1.14,1.31,1.27,0.8,0.88,0.65,0.94,0.54,0.87,0.98,0.53,0.44,0.65,0.68,0.58,0.36,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.26,0.56,1.16,1.02,1.55,1.69,0.77,0.92,1.11,0.62,1.13,0.83,0.74,0.52,0.63,0.8,0.85,0.47,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.59,0.63,1.1,0.86,1.16,1.66,0.94,0.56,0.89,0.76,1.28,0.75,0.8,0.57,0.63,0.5,1.45,0.6,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.23,0.62,0.89,0.69,1.41,1.22,0.76,0.59,0.93,0.62,1.15,0.68,0.58,0.38,0.5,0.34,0.91,0.58,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.83,0.34,0.58,0.89,1.25,0.88,0.49,0.72,0.8,0.65,0.75,0.48,0.49,0.6,0.31,0.25,0.56,0.5,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.94,0.36,0.68,0.61,1,0.59,0.63,0.57,1.34,0.76,0.67,0.37,0.32,0.46,0.39,0.29,0.52,0.44,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.4,0.52,1.12,0.96,1.26,0.6,0.79,0.64,1.05,0.73,1.09,0.92,0.45,0.55,0.36,0.45,0.6,0.65,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.64,0.7,1.42,1.62,1.55,0.85,1.02,0.71,1.23,0.86,1.23,1.44,0.76,0.91,0.52,0.75,0.5,0.71,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.29,0.52,0.89,1.48,1.41,0.92,0.83,0.53,1.48,0.54,0.96,1.17,0.59,0.75,0.92,0.82,0.44,0.75,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.11,0.44,1.13,1.25,1.92,0.94,0.62,0.46,1.21,0.41,0.58,0.48,0.49,0.64,0.83,0.62,0.15,0.58,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.95,0.58,1.55,1.46,2.17,1.09,0.91,0.74,1.28,0.59,0.67,0.79,0.57,0.71,0.79,0.63,0.25,1.07,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.76,0.66,1.91,1.44,2.18,1.12,0.8,0.99,1.44,1.09,1.14,1.05,0.82,0.89,1.11,0.92,0.55,1.25,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.72,0.59,1.43,1.26,1.7,1.01,0.92,0.97,1.02,1,1,1.02,0.69,0.62,0.61,0.66,0.89,1.51,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.39,0.59,1.41,0.95,1.62,0.78,0.71,0.83,1.14,1.29,1.23,1.26,0.8,0.76,0.78,0.76,0.9,1.35,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.9,0.48,0.89,0.92,1.08,0.59,0.67,0.76,1.02,0.82,1.05,0.86,0.64,0.52,0.72,0.41,0.93,0.98,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.68,0.3,0.78,0.8,1.23,0.59,0.6,0.88,0.92,0.64,1.08,0.86,0.6,0.49,0.42,0.43,0.67,0.59,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.23,0.4,0.72,1.15,1.66,0.72,0.52,0.96,1.33,0.81,1.39,1.21,0.67,0.47,0.46,0.49,0.89,0.73,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.29,0.41,0.92,1.22,1.7,0.9,0.73,0.94,1.12,0.88,1.32,1.03,0.77,0.55,0.8,0.83,0.97,0.79,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.73,0.34,0.71,0.67,1.26,0.5,0.69,0.58,0.82,0.71,0.77,0.58,0.61,0.41,0.74,0.69,0.73,0.62,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.79,0.57,0.67,0.68,1.47,0.51,0.78,0.74,1.18,0.97,0.98,0.79,0.63,0.41,0.56,0.78,0.65,0.78,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.78,0.4,0.67,0.66,1.29,0.58,0.81,0.62,1.27,0.78,1.26,0.73,0.41,0.48,0.31,0.59,0.61,0.52,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.84,0.27,0.87,0.5,0.99,0.78,0.77,0.95,1.18,0.66,1.52,0.68,0.51,0.45,0.45,0.58,0.92,0.65,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.92,0.42,1.24,0.81,1.26,0.79,0.35,1.08,1.82,0.49,1.33,0.97,1.01,0.54,0.75,0.36,1.69,0.7,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.02,0.51,1.65,1.33,2.08,0.7,1.17,1.22,1.99,0.75,1.5,1.03,1.13,0.73,1.03,0.79,1.56,0.68,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.08,0.44,1.68,1.49,2.03,0.34,1.2,1.09,2.03,0.64,1.47,0.88,0.93,0.77,0.82,0.56,1.88,0.79,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.65,0.39,0.86,0.94,1.4,0.39,0.67,0.65,1.51,0.53,1.34,0.67,0.52,0.63,0.45,0.4,1.57,0.58,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.38,0.31,0.96,0.99,1.19,0.26,0.44,0.57,0.99,0.35,0.92,0.5,0.36,0.37,0.3,0.33,1.05,0.38,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.76,0.39,1.3,0.92,1.18,0.42,0.58,0.83,1.2,0.39,0.96,0.6,0.43,0.34,0.5,0.24,0.94,0.61,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.02,0.39,1.01,0.99,0.78,0.59,0.61,0.67,1.03,0.61,0.84,0.52,0.52,0.29,0.56,0.45,0.3,0.5,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.44,0.68,1.42,0.89,1.3,0.71,0.74,0.77,1.65,0.73,1.24,1.19,0.85,0.4,0.7,0.51,0.72,1.17,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.58,0.71,2.6,1.11,1.59,0.76,0.8,1.12,2.21,0.95,1.56,1.14,1.17,0.58,1.01,0.59,0.89,1.58,2.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1959,0.99,0.73,1.48,1.16,1.61,0.68,1.09,0.75,1.58,0.59,0.86,1.02,1.19,0.81,1.24,0.56,0.55,0.67,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.42,0.62,1.29,1.47,1.45,0.67,1.46,1.05,1.28,0.47,0.85,1.19,0.96,0.89,1.25,0.53,0.74,0.88,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1,0.55,1.77,1.44,1.49,0.73,1.45,0.9,1.19,0.56,0.71,1.23,1.08,0.77,1.33,0.55,1.01,0.85,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.98,0.52,1.41,1.15,1.25,0.82,1.08,0.84,1.26,0.67,0.81,1.04,0.79,0.74,1.03,0.5,1.23,0.86,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.44,0.5,2.12,1.28,1.52,0.74,1.19,0.49,1.52,0.46,0.97,1.18,1.12,0.77,1.06,0.34,1.18,1.01,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.14,0.5,2.19,1.24,1.77,0.84,0.91,0.42,1.92,0.49,0.99,1.06,1.23,0.76,1.52,0.5,0.8,0.82,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.29,0.49,2.58,1.12,1.61,0.74,1.09,0.7,1.93,0.81,0.96,1.18,1.23,0.71,2.07,0.58,1.44,1.04,2.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
