age_CE,MDY01A_raw,MDY03A_raw,MDY03B_raw,MDY04A_raw,MDY04B_raw,MDY05A_raw,MDY05B_raw,MDY06A_raw,MDY06B_raw,MDY07A_raw,MDY07B_raw,MDY08A_raw,MDY08B_raw,MDY09A_raw,MDY09B_raw,MDY10A_raw,MDY11A_raw,MDY11B_raw,MDY21A_raw,MDY21B_raw,MDY22A_raw,MDY22B_raw,MDY24A_raw,MDY24B_raw,MDY27A_raw,MDY27B_raw,MDY28A_raw,MDY28B_raw,MDY29A_raw,MDY29B_raw,MDY30A_raw,MDY30B_raw,MDY31A_raw,MDY31B_raw,MDY33A_raw,MDY33C_raw,MDY34A_raw,MDY34B_raw,MDY35A_raw,MDY35B_raw,MDY36A_raw,MDY36B_raw,MDY01A_raw_outlier_flag,MDY03A_raw_outlier_flag,MDY03B_raw_outlier_flag,MDY04A_raw_outlier_flag,MDY04B_raw_outlier_flag,MDY05A_raw_outlier_flag,MDY05B_raw_outlier_flag,MDY06A_raw_outlier_flag,MDY06B_raw_outlier_flag,MDY07A_raw_outlier_flag,MDY07B_raw_outlier_flag,MDY08A_raw_outlier_flag,MDY08B_raw_outlier_flag,MDY09A_raw_outlier_flag,MDY09B_raw_outlier_flag,MDY10A_raw_outlier_flag,MDY11A_raw_outlier_flag,MDY11B_raw_outlier_flag,MDY21A_raw_outlier_flag,MDY21B_raw_outlier_flag,MDY22A_raw_outlier_flag,MDY22B_raw_outlier_flag,MDY24A_raw_outlier_flag,MDY24B_raw_outlier_flag,MDY27A_raw_outlier_flag,MDY27B_raw_outlier_flag,MDY28A_raw_outlier_flag,MDY28B_raw_outlier_flag,MDY29A_raw_outlier_flag,MDY29B_raw_outlier_flag,MDY30A_raw_outlier_flag,MDY30B_raw_outlier_flag,MDY31A_raw_outlier_flag,MDY31B_raw_outlier_flag,MDY33A_raw_outlier_flag,MDY33C_raw_outlier_flag,MDY34A_raw_outlier_flag,MDY34B_raw_outlier_flag,MDY35A_raw_outlier_flag,MDY35B_raw_outlier_flag,MDY36A_raw_outlier_flag,MDY36B_raw_outlier_flag
1760,0.46,1.21,1.52,0.58,0.98,NA,NA,1.96,2.12,1.97,3.17,0.8,0.34,0.41,0.48,0.89,NA,NA,0.36,0.36,NA,NA,NA,NA,1,0.6,0.48,0.76,0.42,0.56,0.76,1.05,0.63,0.36,0.41,0.25,0.61,0.79,1.35,NA,0.22,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1761,0.27,1.14,1.46,0.26,0.78,NA,NA,1.58,2.01,1.29,1.69,0.59,0.71,0.23,0.38,0.34,NA,NA,0.26,0.22,NA,NA,NA,NA,0.89,0.54,0.35,0.48,0.31,0.33,0.76,0.86,1.06,0.62,0.34,0.18,0.34,0.51,1.24,NA,0.61,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1762,0.19,0.67,0.86,0.08,0.56,NA,NA,1.2,1.58,1.12,1.39,0.33,0.41,0.17,0.38,0.28,NA,NA,0.19,0.18,NA,NA,NA,NA,0.65,0.47,0.33,0.57,0.09,0.08,0.77,0.65,0.53,0.37,0.22,0.15,0.27,0.43,0.92,NA,0.38,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1763,0.18,0.69,0.81,0.09,0.1,NA,NA,0.99,1.15,0.96,1.22,0.08,0.27,0.05,0.12,0.02,NA,NA,0.09,0.08,NA,NA,NA,NA,0.4,0.35,0.16,0.22,0.28,0.28,1.31,0.42,0.66,0.45,0.22,0.12,0.11,0.17,0.74,NA,0.16,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1764,0.08,0.74,0.74,0.05,0.13,NA,NA,0.8,1.01,0.8,0.95,0.12,0.16,0.09,0.16,0.23,NA,NA,0.16,0.1,NA,NA,NA,NA,0.62,0.41,0.22,0.28,0.11,0.08,1.13,0.91,0.38,0.27,0.19,0.1,0.13,0.22,0.66,NA,0.08,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1765,0,0.59,0.63,0,0.09,NA,NA,0.8,0.8,0.57,0.82,0.01,0.01,0,0.07,0.04,NA,NA,0.09,0.12,NA,NA,NA,NA,0.31,0.37,0.03,0.06,0,0.01,1.15,0.22,0,0,0.16,0.09,0.05,0.12,0.57,NA,0.24,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1766,0.25,1.19,1.36,0.35,0.42,NA,NA,1.36,1.78,1.21,1.83,0.53,0.44,0.06,0.43,0.36,NA,NA,0.22,0.21,NA,NA,NA,NA,0.72,0.6,0.5,0.47,0.49,0.57,0.47,0.94,0.62,0.46,0.44,0.26,0.43,0.49,0.79,1.09,0.33,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.13,1.42,1.33,0.28,0.35,NA,NA,1.28,1.95,1.25,2,0.39,0.27,0.41,0.32,0.26,NA,NA,0.18,0.27,NA,NA,NA,NA,0.68,0.7,0.56,0.63,0.29,0.32,1.21,0.84,0.32,0.29,0.21,0.17,0.19,0.4,0.63,0.76,0.37,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.05,0.93,0.9,0.02,0.05,NA,NA,1.04,1.58,0.94,1.14,0.11,0.1,0.24,0.16,0.06,NA,NA,0.11,0.1,NA,NA,NA,0.69,0.41,0.48,0.11,0.15,0.03,0.06,0.72,0.71,0.64,0,0.13,0,0,0.04,0.2,0.32,0.19,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.27,1.79,1.63,0.43,0.54,NA,NA,1.75,2.03,1.39,1.44,0.41,0.45,0.34,0.41,0.32,NA,NA,0.29,0.33,NA,NA,0.75,0.99,0.95,0.86,0.56,0.49,0.37,0.46,0.78,1.16,0.45,0.47,0.36,0.29,0.41,0.66,0.54,0.67,0.51,0.26,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.01,1.09,0.99,0.21,0.27,NA,0.31,1.37,1.82,1.31,1.19,0.2,0.25,0.14,0.25,0.06,NA,NA,0.24,0.2,NA,NA,0.59,0.82,0.67,0.92,0.28,0.3,0.12,0.13,0.85,0.79,0.02,0.33,0.19,0.08,0.15,0.28,0.52,0.48,0.2,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,0.25,1.47,1.33,0.52,0.47,NA,0.27,1.51,2.91,1.69,1.96,0.66,0.57,0.35,0.47,0.27,NA,NA,0.19,0.23,NA,NA,0.67,1.01,0.75,0.95,0.54,0.38,0.26,0.35,0.94,0.6,0.7,0.43,0.38,0.21,0.42,0.63,0.87,0.98,0.58,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.08,0.69,0.71,0.14,0.09,NA,0.32,1,1.92,1.3,1.38,0.23,0.16,0.16,0.19,0,NA,NA,0.17,0.09,NA,NA,0.78,0.8,0.5,0.69,0.36,0.24,0.14,0.17,0.52,0.44,0.3,0.19,0.29,0.18,0.08,0.18,0.59,0.86,0.38,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.1,0.92,0.93,0.23,0.13,NA,0.34,1.05,1.59,1.52,1.37,0.24,0.2,0.22,0.18,0,NA,NA,0.21,0.17,NA,NA,0.7,0.9,0.59,0.64,0.27,0.32,0.12,0.19,0.65,0.36,0.65,0.49,0.28,0.17,0.2,0.25,0.58,0.81,0.36,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.21,1.08,1.26,0.33,0.31,NA,0.43,1.37,1.94,1.77,1.79,0.4,0.29,0.3,0.43,0.13,NA,NA,0.24,0.26,NA,NA,0.98,1.62,0.93,0.89,0.47,0.49,0.4,0.54,0.63,0.9,0.37,0.12,0.42,0.4,0.51,0.47,0.89,1.19,0.65,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.35,1.42,1.43,0.49,0.43,NA,0.46,1.71,2.55,1.8,2.04,0.53,0.6,0.38,0.6,0.33,NA,NA,0.48,0.35,NA,NA,1.24,1.81,1.13,0.97,0.57,0.66,0.5,0.68,0.48,1.42,0.49,0.35,0.52,0.39,0.99,0.77,1.21,1.41,0.88,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.16,1.26,0.88,0.33,0.55,NA,0.43,1.98,2.5,1.73,2.56,0.55,0.48,0.23,0.66,0.52,NA,NA,0.39,0.37,NA,NA,0.88,1.19,1.18,0.93,0.65,0.63,0.52,0.73,0.53,1.45,0.59,0.39,0.46,0.17,0.63,0.48,0.76,0.93,0.61,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.02,0.23,0.28,0.09,0.09,NA,0.24,1.18,1.64,0.63,1.08,0.06,0.08,0.07,0.14,0.28,NA,NA,0.17,0.17,NA,NA,0.38,0.59,0.53,0.46,0.1,0.08,0.09,0.03,0.68,0.32,0.86,0.6,0.09,0.09,0,0.02,0.37,0.65,0.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0,0.38,0.3,0,0,NA,0.16,0.91,1.2,0.65,1.01,0.09,0.09,0.04,0.14,0.02,NA,NA,0.18,0.11,NA,NA,0.26,0.47,0.59,0.52,0.1,0.09,0,0.11,0.95,0.26,0,0,0.17,0.11,0.18,0.13,0.73,0.79,0.17,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.24,1.01,0.83,0.16,0.13,NA,0.19,0.96,1.22,1.11,1.28,0.19,0.27,0.29,0.42,0.4,NA,NA,0.3,0.24,NA,NA,0.56,1.1,0.83,0.84,0.4,0.39,0.47,0.45,0.81,1.08,0.77,0.46,0.4,0.29,0.33,0.35,0.73,0.93,0.59,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.02,0.22,0,0,0,NA,0.21,0.64,0.96,0.48,0.4,0,0,0,0.1,0.03,NA,NA,0.16,0,NA,NA,0.39,0.38,0.35,0.68,0.03,0.03,0,0,0.38,0.32,0.16,0.08,0.21,0.12,0.03,0.09,0.28,0.47,0.16,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.08,0.21,0.28,0.09,0.28,NA,0.14,1.06,1.21,0.75,0.84,0.07,0.06,0.02,0.14,0.27,NA,NA,0.12,0.1,NA,NA,0.33,0.34,0.34,0.67,0.09,0.13,0.12,0.14,0.83,0.7,0.37,0.31,0.16,0.1,0.11,0.17,0.32,0.49,0.17,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0,0.03,0.28,0,0.02,NA,0,0.34,0.44,0.25,0.33,0.04,0,0,0,0.04,NA,NA,0.02,0.04,NA,NA,0.15,0.15,0.2,0.32,0,0,0.04,0.07,0.34,0,0,0,0.08,0,0,0,0.04,0.12,0,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.1,0.36,0.45,0.07,0.18,NA,0.1,0.68,0.57,0.59,0.86,0.19,0.05,0,0.11,0.3,NA,NA,0.08,0.11,NA,NA,0.19,0.29,0.49,0.43,0.12,0.18,0.13,0.09,0.99,0.47,0.13,0.15,0.22,0.12,0,0,0.47,0.57,0.21,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.1,0.74,0.96,0.16,0.26,NA,0.32,1.09,1.32,1.04,1.98,0.13,0.15,0.13,0.31,0,NA,NA,0.19,0.13,NA,NA,0.65,1,0.92,0.84,0.39,0.44,0.18,0.27,0.92,0.95,0.33,0.22,0.33,0.22,0.18,0.22,0.79,1.03,0.5,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.12,0.71,0,0,0.2,NA,0.34,0.84,0.91,0.6,1.06,0,0.16,0.05,0.18,0,NA,NA,0.18,0.12,NA,NA,0.34,0.38,0.57,0.64,0.27,0.27,0.14,0.13,0.51,0.55,0.25,0.13,0.19,0.12,0.09,0.21,0.35,0.57,0.2,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.22,1.25,0.87,0.2,0.44,NA,0.52,1.48,2.04,1.31,1.72,0.18,0.22,0.19,0.33,0.39,NA,NA,0.32,0.25,NA,NA,0.9,1.31,0.97,0.93,0.63,0.54,0.41,0.31,0.91,0.97,0.68,0.38,0.4,0.26,0.21,0.3,0.72,0.94,0.62,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.3,1.27,1.3,0.24,0.53,NA,0.6,1.05,1.1,1.31,1.26,0.26,0.36,0.18,0.33,0.36,NA,NA,0.68,0.34,NA,NA,1.28,1.44,0.95,1.07,0.5,0.47,0.56,0.27,0.73,0.96,0.9,0.56,0.55,0.34,0.33,0.38,0.65,0.41,0.73,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.04,0.05,0,0,0,NA,0.24,0.47,0.33,0.37,0.33,0.03,0.11,0,0.04,0,NA,NA,0.25,0.09,NA,NA,0.39,0.29,0.25,0.44,0,0,0,0,0.76,0.09,0,0,0.27,0.1,0,0,0.08,0.24,0.13,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.33,0.76,1.29,0.09,0.22,NA,0.24,1.39,1.07,1.38,1.47,0.13,0.19,0.08,0.17,0.16,NA,NA,0.46,0.28,NA,NA,0.62,0.89,0.53,0.65,0.42,0.51,0.45,0.29,0.4,1.1,1.1,0.6,0.43,0.29,0.18,0.26,0.71,1.04,0.36,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.3,0.49,0.68,0.08,0.13,NA,0.55,1.49,1.42,1.66,1.39,0.31,0.28,0.11,0.23,0.39,NA,NA,0.54,0.26,NA,NA,0.86,1.15,0.49,0.63,0.3,0.38,0.29,0.19,0.3,0.78,0.6,0.4,0.34,0.21,0.15,0.16,0.57,0.71,0.59,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.43,0.62,0.43,0.27,0.35,NA,0.6,1.37,1.54,1.97,1.08,0.47,0.43,0.16,0.45,0.26,NA,NA,0.39,0.21,NA,NA,0.99,1.26,0.6,0.96,0.53,0.51,0.45,0.31,0.75,1.36,0.71,0.47,0.53,0.34,0.23,0.24,0.52,0.7,0.59,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.46,0.75,0.55,0.31,0.51,NA,0.57,1.34,1.14,2.03,1.01,0.47,0.44,0.16,0.44,0.33,NA,NA,0.39,0.31,NA,NA,0.93,1.28,0.69,0.73,0.51,0.48,0.37,0.22,1.08,1.06,0.91,0.53,0.62,0.32,0.27,0.28,0.51,0.74,0.28,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.43,0.65,0.57,0.31,0.5,NA,0.41,1.3,1.7,1.88,1.09,0.43,0.2,0.29,0.57,0.06,NA,NA,0.54,0.48,NA,NA,0.88,1.62,0.78,0.96,0.85,0.66,0.46,0.38,1.02,1.25,0.94,0.62,0.73,0.45,0.31,0.38,0.85,0.99,0.48,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.28,0.49,0.45,0.14,0.49,NA,0.28,0.87,1.23,0.86,0.31,0.2,0.28,0.19,0.11,0.12,NA,NA,0.45,0.29,NA,NA,0.59,0.77,0.56,0.67,0.39,0.39,0.32,0.15,0.13,0.81,0.43,0.29,0.53,0.21,0.18,0.15,0.54,0.65,0.3,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.03,0.02,0.28,0,0.1,NA,0.22,0.45,0.59,0.43,0,0.03,0,0,0.05,0,NA,NA,0.23,0.13,NA,NA,0.15,0.36,0.29,0.29,0.04,0.18,0.01,0,0.12,0.22,0,0.01,0.38,0.1,0,0,0.22,0.24,0.12,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
