age_CE,DSM01A_raw,DSM01B_raw,DSM02A_raw,DSM02B_raw,DSM04A_raw,DSM04B_raw,DSM05A_raw,DSM05B_raw,DSM06A_raw,DSM06B_raw,DSM07A_raw,DSM07B_raw,DSM08A_raw,DSM08B_raw,DSM09A_raw,DSM09B_raw,DSM11A_raw,DSM11B_raw,DSM12A_raw,DSM12B_raw,DSM13A_raw,DSM13B_raw,DSM14A_raw,DSM14B_raw,DSM17A_raw,DSM17B_raw,DSM18A_raw,DSM18B_raw,DSM19A_raw,DSM19B_raw,DSM19C_raw,DSM20A_raw,DSM20B_raw,DSM01A_raw_outlier_flag,DSM01B_raw_outlier_flag,DSM02A_raw_outlier_flag,DSM02B_raw_outlier_flag,DSM04A_raw_outlier_flag,DSM04B_raw_outlier_flag,DSM05A_raw_outlier_flag,DSM05B_raw_outlier_flag,DSM06A_raw_outlier_flag,DSM06B_raw_outlier_flag,DSM07A_raw_outlier_flag,DSM07B_raw_outlier_flag,DSM08A_raw_outlier_flag,DSM08B_raw_outlier_flag,DSM09A_raw_outlier_flag,DSM09B_raw_outlier_flag,DSM11A_raw_outlier_flag,DSM11B_raw_outlier_flag,DSM12A_raw_outlier_flag,DSM12B_raw_outlier_flag,DSM13A_raw_outlier_flag,DSM13B_raw_outlier_flag,DSM14A_raw_outlier_flag,DSM14B_raw_outlier_flag,DSM17A_raw_outlier_flag,DSM17B_raw_outlier_flag,DSM18A_raw_outlier_flag,DSM18B_raw_outlier_flag,DSM19A_raw_outlier_flag,DSM19B_raw_outlier_flag,DSM19C_raw_outlier_flag,DSM20A_raw_outlier_flag,DSM20B_raw_outlier_flag
1596,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,0.73,1.03,0.49,0.43,0.48,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,0.66,0.61,0.34,0.24,0.27,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,0.69,0.77,0.37,0.44,0.37,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0.82,0.99,0.47,0.54,0.53,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,0.68,0.62,0.11,0.21,0.16,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,0.86,1.24,0.54,0.57,0.42,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,1.41,NA,NA,NA,NA,NA,0.85,1.17,0.34,0.44,0.34,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,0.68,0.8,0.36,0.45,0.36,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1604,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,0.97,1.24,0.55,0.62,0.35,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,0.93,0.9,0.49,0.63,0.43,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1606,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,0.96,0.85,0.3,0.47,0.29,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.73,0.67,0.29,0.3,0,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1608,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,1.51,1.08,NA,NA,NA,NA,0.81,0.82,0.37,0.46,0.38,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,1.45,0.88,NA,NA,NA,NA,0.99,0.95,0.51,0.61,0.37,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,1.14,0.7,NA,NA,NA,NA,0.74,0.79,0.45,0.47,0.47,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.53,NA,NA,NA,NA,0.68,0.65,0.28,0.41,0.52,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,1.32,0.37,NA,NA,NA,NA,0.95,0.79,0.3,0.37,0.43,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.57,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1613,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,1.03,0.48,NA,NA,NA,NA,0.85,0.5,0.14,0.24,0.41,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.53,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1614,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,1.19,0.39,NA,NA,NA,NA,0.82,0.45,0.25,0.32,0.25,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.76,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1615,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,1.41,0.45,NA,NA,NA,NA,0.93,0.53,0.28,0.3,0.4,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.87,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1616,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,1.01,0.52,NA,NA,NA,NA,0.81,0.5,0.35,0.27,0.29,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,1.09,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1617,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,1.11,0.48,NA,NA,NA,NA,0.76,0.64,0.42,0.39,0.26,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.15,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1618,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,1.02,0.48,NA,NA,NA,NA,0.77,0.76,0.42,0.39,0.38,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,1.72,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1619,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,1.27,0.49,NA,NA,NA,NA,0.74,0.76,0.5,0.37,0.29,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.33,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1620,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,1.14,0.58,NA,NA,NA,NA,0.72,0.7,0.57,0.46,0.39,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.42,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1621,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,1.21,0.9,NA,NA,NA,NA,0.82,0.68,0.61,0.51,0.37,0.3,NA,NA,NA,NA,NA,NA,1.65,1.57,NA,1.21,1.24,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE
1622,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,0.79,0.47,NA,NA,NA,NA,0.77,0.55,0.38,0.25,0.4,0.2,NA,NA,NA,NA,NA,NA,1.2,0.91,NA,0.72,0.85,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1623,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,0.63,0.44,NA,NA,NA,NA,0.59,0.36,0.28,0.13,0.28,0.14,NA,NA,NA,NA,NA,NA,1.17,0.6,NA,0.72,0.68,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1624,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,0.56,0.47,NA,NA,NA,NA,0.72,0.41,0.22,0.13,0.22,0.21,NA,NA,NA,NA,NA,NA,1.13,0.85,NA,1,0.82,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1625,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,0.91,0.67,NA,NA,NA,NA,0.78,0.58,0.25,0.27,0.18,0.25,NA,NA,NA,NA,NA,NA,1.56,1.05,NA,1.46,1,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,FALSE
1626,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.42,0.46,NA,NA,NA,NA,0.41,0.14,0,0,0,0.04,NA,NA,NA,NA,NA,NA,0.56,0.44,NA,0.9,0.48,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1627,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,0.73,0.75,NA,NA,NA,NA,0.68,0.58,0.55,0.24,0.34,0.22,NA,NA,NA,NA,NA,NA,1.39,1.11,NA,1.96,1.58,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,TRUE
1628,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,1.05,0.79,0.38,0.46,NA,NA,0.7,0.52,0.41,0.21,0.37,0.39,NA,NA,NA,NA,NA,NA,1.23,1.03,NA,2.29,1.15,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,FALSE
1629,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,0.87,0.75,0.21,0.42,NA,NA,0.7,0.53,0.23,0.13,0.36,0.26,NA,NA,NA,NA,NA,NA,1.12,0.79,NA,1.3,0.93,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1630,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,0.96,0.79,0.3,0.23,NA,NA,0.6,0.45,0.22,0.14,0.29,0.18,NA,NA,0.39,0.4,NA,NA,1.05,0.71,NA,1.01,0.74,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1631,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,0.53,0.52,0.13,0.12,NA,NA,0.29,0.21,0.15,0.1,0.2,0.14,NA,NA,0.42,0.39,NA,NA,0.57,0.51,NA,0.99,0.51,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1632,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,0.39,0.27,0.06,0.07,NA,NA,0.16,0.08,0,0,0.18,0,NA,NA,0.33,0.36,NA,NA,0.25,0.2,NA,0.49,0.19,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1633,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,0.92,0.82,0.17,0.1,NA,NA,0.47,0.43,0.22,0.12,0.27,0.23,NA,NA,0.66,0.4,NA,NA,1.03,0.82,NA,1.03,0.57,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1634,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,0.99,0.68,0.18,0.15,NA,NA,0.57,0.39,0.18,0.14,0.35,0.24,NA,NA,0.41,0.58,NA,NA,1.06,1.13,NA,1,0.58,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1635,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,1.21,0.92,0.33,0.24,NA,NA,0.74,0.49,0.33,0.33,0.34,0.4,NA,NA,1.15,0.46,NA,NA,1.47,1.43,NA,1.33,1.01,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,FALSE
1636,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,1.25,1.02,0.37,0.26,NA,NA,0.69,0.54,0.29,0.3,0.41,0.35,NA,NA,1,0.6,NA,NA,1.07,1.52,NA,1.37,1.02,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,FALSE
1637,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,0.76,0.64,0.26,0.21,NA,NA,0.52,0.28,0.15,0.14,0.26,0.19,NA,NA,0.46,0.58,NA,NA,0.93,0.83,NA,0.66,0.51,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1638,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,0.59,0.69,0.22,0.28,NA,NA,0.56,0.34,0.14,0.11,0.16,0.16,NA,NA,0.55,1.28,NA,NA,0.84,0.78,NA,0.68,0.68,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1639,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.85,0.84,0.24,0.33,NA,NA,0.62,0.43,0.36,0.25,0.33,0.43,NA,NA,0.84,1.46,NA,NA,1,0.88,NA,0.77,0.81,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1640,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,1.19,1.2,0.37,0.38,NA,NA,0.75,0.62,0.49,0.35,0.5,0.47,NA,NA,1.27,1.36,NA,NA,1.4,1.02,NA,1.17,1.68,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,NA,FALSE,TRUE
1641,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,1.33,1.03,0.63,0.68,NA,NA,0.89,0.56,0.45,0.34,0.48,0.44,NA,NA,1.2,1.08,NA,NA,1.03,0.77,NA,1,1.57,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE
1642,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,1.23,1.13,0.51,0.41,NA,NA,0.74,0.39,0.35,0.25,0.38,0.49,NA,NA,1.14,1.03,NA,NA,0.8,0.61,NA,0.81,1.14,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1643,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,1.23,0.97,0.23,0.37,NA,NA,0.86,0.48,0.31,0.26,0.42,0.48,NA,NA,0.75,0.82,NA,NA,0.89,0.72,NA,0.65,0.78,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1644,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,1.56,1.09,0.36,0.3,NA,NA,0.81,0.45,0.46,0.37,0.39,0.53,NA,NA,1.21,1.31,NA,NA,1.13,1.02,NA,0.96,0.99,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1645,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,1.28,0.83,0.51,0.4,NA,NA,0.72,0.32,0.43,0.32,0.34,0.41,NA,NA,1.05,1.22,NA,NA,0.96,0.82,NA,0.86,0.83,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1646,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,0.9,0.57,0.42,0.33,NA,NA,0.64,0.32,0.35,0.26,0.39,0.4,NA,NA,0.61,0.62,NA,NA,0.79,0.59,NA,0.68,0.64,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1647,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,1.46,1.1,0.34,0.28,NA,NA,0.77,0.51,0.5,0.41,0.46,0.51,NA,NA,1.19,1.3,NA,NA,1.21,0.98,NA,0.92,0.93,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1648,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,0.91,0.5,0.35,0.21,NA,NA,0.44,0.35,0.28,0.2,0.26,0.32,NA,NA,0.44,0.57,NA,NA,0.82,0.55,NA,0.59,0.49,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1649,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,1.6,0.78,0.65,0.37,NA,NA,0.63,0.46,0.46,0.32,0.4,0.41,NA,NA,1,0.63,NA,NA,1.21,0.84,NA,0.79,0.65,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1650,NA,NA,0.31,NA,NA,NA,NA,NA,0.62,0.44,0.72,0.31,0.52,0.38,NA,NA,0.32,0.27,0.24,0.19,0.2,0.21,NA,NA,0.43,0.38,NA,NA,0.68,0.47,NA,0.48,0.37,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
