age_CE,GBP01A_raw,GBP01B_raw,GBP02A_raw,GBP02B_raw,GBP03A_raw,GBP03B_raw,GBP04A_raw,GBP04B_raw,GBP05A_raw,GBP05B_raw,GBP06A_raw,GBP06B_raw,GBP11A_raw,GBP11B_raw,GBP12A_raw,GBP12B_raw,GBP13A_raw,GBP15A_raw,GBP15B_raw,GBP15C_raw,GBP15D_raw,GBP15E_raw,GBP16A_raw,GBP16B_raw,GBP17A_raw,GBP17B_raw,GBP18A_raw,GBP18B_raw,GBP21A_raw,GBP21B_raw,GBP21C_raw,GBP22A_raw,GBP22B_raw,GBP22C_raw,GBP01A_raw_outlier_flag,GBP01B_raw_outlier_flag,GBP02A_raw_outlier_flag,GBP02B_raw_outlier_flag,GBP03A_raw_outlier_flag,GBP03B_raw_outlier_flag,GBP04A_raw_outlier_flag,GBP04B_raw_outlier_flag,GBP05A_raw_outlier_flag,GBP05B_raw_outlier_flag,GBP06A_raw_outlier_flag,GBP06B_raw_outlier_flag,GBP11A_raw_outlier_flag,GBP11B_raw_outlier_flag,GBP12A_raw_outlier_flag,GBP12B_raw_outlier_flag,GBP13A_raw_outlier_flag,GBP15A_raw_outlier_flag,GBP15B_raw_outlier_flag,GBP15C_raw_outlier_flag,GBP15D_raw_outlier_flag,GBP15E_raw_outlier_flag,GBP16A_raw_outlier_flag,GBP16B_raw_outlier_flag,GBP17A_raw_outlier_flag,GBP17B_raw_outlier_flag,GBP18A_raw_outlier_flag,GBP18B_raw_outlier_flag,GBP21A_raw_outlier_flag,GBP21B_raw_outlier_flag,GBP21C_raw_outlier_flag,GBP22A_raw_outlier_flag,GBP22B_raw_outlier_flag,GBP22C_raw_outlier_flag
1618,NA,NA,2.63,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.23,1.24,NA,1.03,NA,NA,NA,NA,1.18,0.86,NA,0.69,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1619,NA,NA,1.47,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.63,0.73,NA,0.83,NA,NA,NA,NA,1.01,0.53,NA,1.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1620,NA,NA,0.96,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.86,1.04,NA,0.91,NA,NA,NA,NA,1.08,0.83,NA,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1621,NA,NA,1.32,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1,1.06,NA,0.9,NA,NA,NA,NA,1.12,1.02,NA,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1622,NA,NA,1.48,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.06,1.05,NA,1.07,NA,NA,NA,NA,0.82,0.72,NA,0.52,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1623,NA,NA,1,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.47,0.62,NA,0.5,NA,NA,NA,NA,0.75,0.51,NA,0.61,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1624,NA,NA,1.28,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.84,0.75,NA,0.87,NA,NA,NA,NA,1.08,0.66,NA,0.92,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1625,NA,NA,1.25,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.95,0.9,NA,1.19,NA,NA,NA,NA,0.96,0.7,NA,1.04,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1626,NA,NA,1.16,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.55,0.8,NA,0.89,NA,NA,NA,NA,0.61,0.58,NA,0.55,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1627,NA,NA,1.28,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.7,0.96,NA,1.06,NA,NA,NA,NA,0.84,0.69,NA,0.87,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1628,NA,NA,1.02,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.46,0.68,NA,0.52,NA,NA,NA,NA,0.53,0.5,NA,0.78,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1629,NA,NA,0.57,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.56,0.59,NA,0.69,NA,NA,NA,NA,0.43,0.53,NA,0.84,1.21,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA
1630,NA,NA,1.02,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.62,0.69,NA,0.73,NA,NA,NA,NA,0.54,0.52,NA,0.94,1.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA
1631,NA,NA,1.02,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.76,0.91,NA,0.92,NA,NA,NA,NA,0.68,0.64,NA,0.92,1.44,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA
1632,NA,NA,1.05,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.7,1.02,NA,0.72,NA,NA,NA,NA,0.46,0.72,NA,0.77,1.56,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA
1633,NA,NA,1,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.51,1.05,NA,0.84,NA,NA,NA,NA,0.7,0.72,NA,1.04,1.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA
1634,NA,NA,0.84,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.39,0.43,NA,0.42,NA,NA,NA,NA,0.18,0.37,NA,0.62,1.22,NA,NA,0.93,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1635,NA,NA,1.25,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.45,0.61,NA,0.47,NA,NA,NA,NA,0.6,0.72,NA,0.61,1.33,NA,NA,0.19,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1636,NA,NA,1.04,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.68,0.77,NA,0.72,NA,NA,NA,NA,0.5,0.7,NA,0.7,1.38,NA,NA,0.49,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1637,NA,NA,0.75,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.75,0.8,NA,0.73,NA,NA,NA,NA,0.57,0.66,NA,0.94,1.65,NA,NA,0.59,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1638,NA,NA,1.13,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.84,0.75,NA,0.52,NA,NA,NA,NA,0.67,0.62,NA,0.73,0.98,NA,NA,1.11,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1639,NA,NA,1.01,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.57,0.77,NA,0.65,NA,NA,NA,NA,0.53,0.71,NA,0.81,1.52,NA,NA,0.89,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE
1640,NA,NA,0.84,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.54,1.02,NA,0.95,NA,NA,NA,NA,0.39,0.91,1.56,1.12,1.67,NA,NA,1.02,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1641,NA,NA,1.38,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,0.92,0.9,0.75,NA,1.03,NA,NA,NA,NA,0.53,1.01,2.03,1.47,2.61,NA,NA,2.02,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE
1642,NA,NA,1.5,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,0.83,0.97,0.88,NA,1.01,NA,NA,NA,NA,0.39,0.79,2.05,1.37,2.81,NA,NA,1.81,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE
1643,NA,NA,1.11,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA,0.82,0.84,0.79,NA,0.48,NA,NA,NA,NA,0.32,0.7,1.61,1.31,1.78,NA,NA,1.85,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1644,NA,NA,1.08,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,NA,NA,1.23,0.87,1.08,NA,0.96,NA,NA,NA,NA,0.49,0.92,1.84,1.28,1.72,NA,NA,1.67,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1645,NA,NA,1.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,NA,NA,1.1,0.74,1.1,NA,1.07,NA,NA,NA,NA,0.46,0.83,2.44,1.39,2.07,NA,NA,1.18,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1646,NA,NA,1.1,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,NA,NA,0.87,0.79,1.06,NA,0.97,NA,NA,NA,NA,0.27,0.63,2.05,0.93,1.53,NA,NA,1.72,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1647,NA,NA,0.39,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,NA,NA,0.57,0.36,0.57,NA,0.25,NA,NA,NA,NA,0.22,0.49,1.69,0.95,1.42,NA,NA,1.31,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1648,NA,NA,1.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,2.9,NA,1.03,0.9,1.42,NA,0.86,NA,NA,NA,NA,0.46,1.04,1.41,1.28,1.72,NA,NA,1.77,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1649,NA,NA,0.99,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,1.78,NA,0.68,0.76,0.75,NA,0.57,NA,NA,NA,NA,0.29,0.6,1.68,1.15,1.29,NA,NA,1.02,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1650,NA,NA,0.91,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.8,NA,0.66,0.79,0.67,NA,0.68,NA,NA,NA,NA,0.39,0.71,1.89,1.21,1.85,NA,NA,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1651,NA,NA,1.14,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,1.56,NA,0.32,0.28,0.42,0.33,0.24,NA,NA,NA,NA,0.1,0.31,1.03,1.11,0.87,NA,NA,0.91,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1652,NA,NA,0.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.48,NA,0.26,0.27,0.25,0.27,0.36,NA,NA,NA,NA,0.24,0.37,1.44,1.2,1.51,NA,NA,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1653,NA,NA,1.19,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,2.69,NA,0.54,0.63,0.46,0.67,0.59,NA,NA,NA,NA,0.39,0.67,1.52,1.56,1.12,NA,NA,1.25,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1654,NA,NA,1.72,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,2.71,NA,0.7,0.8,0.59,0.74,0.81,NA,NA,NA,NA,0.24,0.66,1.81,1.86,1.66,NA,NA,1.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1655,NA,NA,1.1,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,2.14,NA,0.67,0.64,0.65,0.64,0.78,NA,NA,NA,NA,0.34,0.62,1.56,1.18,1.3,NA,NA,1.24,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1656,NA,NA,2.18,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,2.59,NA,1.04,1.18,1.19,1.34,0.94,NA,NA,NA,NA,0.39,0.86,1.61,1.43,1.43,NA,NA,1.46,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1657,NA,NA,1.37,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,1.82,NA,0.69,0.55,0.73,0.62,0.53,NA,NA,NA,NA,0.09,0.58,0.86,0.82,0.78,NA,NA,0.8,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1658,NA,NA,2.26,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,2.62,NA,1.06,1.02,1.05,0.67,1.1,NA,NA,NA,NA,0.65,1.03,1.87,1.56,1.81,NA,NA,1.57,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1659,NA,NA,2.16,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,2.39,NA,0.91,0.92,0.95,0.91,1.14,NA,NA,NA,NA,0.39,0.71,2.34,1.45,1.77,NA,NA,1.32,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1660,NA,NA,1.81,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,2.09,1.05,0.9,0.99,0.92,0.78,0.72,NA,NA,NA,NA,0.45,0.71,2.18,1.63,1.82,NA,NA,1.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1661,NA,NA,1.68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,2.19,0.85,0.77,1,0.61,0.75,0.96,NA,NA,NA,NA,0.35,0.78,1.49,1.46,1.5,NA,NA,1.59,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1662,NA,NA,1.7,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,1.68,0.85,1.06,1.07,1,0.88,0.95,NA,NA,NA,NA,0.47,0.68,1.98,1.38,1.49,NA,NA,1.62,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1663,NA,NA,1.94,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,2.02,0.78,0.8,1,0.89,0.64,0.97,NA,NA,NA,NA,0.54,0.59,2.16,1.32,1.83,NA,NA,1.35,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1664,NA,NA,2.01,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,2.28,0.71,0.93,0.73,0.94,0.59,0.81,NA,NA,NA,NA,0.34,0.58,1.62,1.07,1.63,NA,NA,1.88,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1665,NA,NA,1.41,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.46,0.65,0.87,0.69,0.64,0.54,0.65,NA,NA,NA,NA,0.32,0.4,1.37,1.08,1.69,NA,NA,1.12,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1666,NA,NA,1.04,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,2.31,1.12,0.82,0.94,1.01,0.65,0.92,NA,NA,NA,NA,0.32,0.63,2.17,1.79,1.87,NA,NA,2.23,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1667,NA,NA,1.53,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,2.5,0.95,1.04,1.01,1.14,0.75,0.93,NA,NA,NA,NA,0.25,0.64,2.07,1.61,1.61,NA,NA,1.93,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE
1668,NA,NA,1.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,1.74,1.19,0.73,0.77,0.77,0.72,1.01,NA,NA,NA,NA,0.36,0.67,1.39,1.32,1.5,1.68,NA,1.25,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1669,NA,NA,1.91,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.22,1.17,1.21,1.18,1.16,1.08,1.06,NA,NA,NA,NA,0.4,0.86,2.12,1.72,2,1.55,NA,2.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1670,NA,NA,2.1,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,2.33,1.08,1.16,1.45,1.21,1.25,1.14,NA,NA,NA,NA,0.48,0.87,2.23,1.65,1.95,2.42,NA,1.89,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
