Stand,Treeid,Year,Species(neighbor),Distance(neighbor),DBH(neighbor),Canopy?,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Cano,2.66,13.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Cano,2.89,13.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Cano,5.82,13.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Cano,5.73,13.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,8.75,15.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,9.72,15.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,6.55,18.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,4.03,18.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,6.70,18.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,4.45,18.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,8.64,20.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Cano,4.82,20.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,7.65,21.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,6.07,24.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,8.67,25.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,3.34,28.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,2.07,37.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,5.74,38.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,1.40,39.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,5.18,39.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,5.71,40.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,8.11,45.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,4.07,49.7,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,9.90,53.1,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,5.19,53.2,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,8.68,61.3,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,6.82,62.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Abam,9.51,67.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R6,2010,Tsme,4.80,78.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,5.88,10.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abla,9.03,10.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,9.83,10.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,8.12,10.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,8.42,11.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,4.27,11.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abla,8.91,11.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,5.88,12.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,7.33,13.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,5.31,13.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,4.55,14.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,6.31,14.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abla,9.85,14.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,4.74,15.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,1.36,18.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,1.14,18.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,7.96,18.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,6.51,19.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,5.19,20.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,2.04,20.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Cano,7.13,21.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,8.30,24.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,3.38,25.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,8.96,29.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,5.68,31.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,6.77,37.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,1.44,37.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,5.89,38.9,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Tsme,0.05,40.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,9.16,42.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,6.52,47.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,7.49,54.7,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R7,2010,Abam,4.89,76.3,y,R6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,6.00,12.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,7.49,13.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,4.18,14.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,6.63,17.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,3.32,18.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,8.03,29.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,8.40,33.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,8.25,36.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,6.92,45.0,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Tsme,9.37,46.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,9.36,57.4,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,6.00,63.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,7.71,75.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R8,2010,Abam,2.34,86.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Abam,6.30,11.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Abam,2.56,12.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Abam,9.71,15.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,7.65,18.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,7.36,21.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,6.42,34.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,7.53,35.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,9.62,35.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,9.01,42.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,8.87,59.3,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Abam,4.27,68.4,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Abam,9.27,80.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRY,R9,2010,Tsme,9.48,86.8,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,4.01,11.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,6.63,13.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Cano,4.15,15.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Tshe,1.03,16.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Tshe,7.36,20.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,8.36,21.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,5.85,24.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,0.81,25.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Tsme,3.2,25.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Cano,7.06,41.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,7.2,43.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Abam,7.14,46.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H60,2009,Cano,8.67,55.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Abam,9.91,12.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Abam,0.97,12.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Abam,5.94,21.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Cano,6.17,30.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Cano,4.48,35.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Cano,7.94,35.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Abam,4.19,43.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Cano,5.73,55.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Tsme,8.65,74.0,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H61,2009,Cano,2.24,83.8,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Abam,3.73,12.0,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Abam,2.86,13.0,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Abam,3.96,13.3,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Tsme,8.88,14.1,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,1.07,21.5,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,3.42,21.5,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,1.42,23.5,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,5.91,32.5,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,8.87,35.6,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Cano,3.17,35.7,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H62,2009,Abam,9.95,42.8,,canopy never observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,3.61,10.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,7.21,10.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,7.96,11.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,8.5,11.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,9.51,15.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,2.51,19.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,7.24,20.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,3.69,30.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,5.76,32.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Tsme,4.25,42.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Abam,8.1,49.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Cano,7.44,56.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Cano,8.91,57.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Tsme,2.99,86.8,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Tsme,3.23,87.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Tsme,3.34,92.0,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM16,H77,2009,Cano,7.98,94.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,5.25,10.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Thpl,6.68,10.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Tshe,6.81,10.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Tshe,2.45,10.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Tshe,6.35,11.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,2.17,12.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,8.9,12.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,8.5,13.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Tshe,9.53,13.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,8.25,14.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,6.58,14.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,4.23,18.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,3.6,20.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,8.23,23.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,2.76,24.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,6.78,29.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,6.84,32.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,9.2,33.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,9.45,38.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,10,38.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,5.05,46.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,7.95,52.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,3.58,61.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Abam,6.73,61.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E44,2009,Thpl,3.58,75.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,8.53,10.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,5.97,10.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,8.86,10.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,3.11,11.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,5.53,11.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Tshe,5.8,12.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Tshe,7.8,13.7,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,7.75,15.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,7.44,15.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,8.73,16.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Thpl,4.91,17.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,3.35,27.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,6.95,28.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Thpl,1.38,35.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,6.3,37.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,2.81,40.0,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,4.27,41.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,6.9,47.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E45,2009,Abam,7.42,61.7,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Thpl,9.78,82.0,n,E51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,5,10.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,5.71,13.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,2.3,13.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,9.89,14.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,3.58,15.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,9.01,15.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,5.91,19.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,6.05,30.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,7.97,36.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,9.76,40.6,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Abam,5.88,50.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Tshe,9.39,94.5,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E53,2009,Psme,9.69,103.8,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,2.77,11.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,6.39,12.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,7.44,12.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Thpl,6.8,14.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,9.2,15.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,7.54,17.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,7.43,17.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,1.42,18.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,9.88,19.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,6.75,21.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,5.65,23.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,2.3,23.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,2.88,24.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,6.75,25.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,5.81,27.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,9.05,30.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,2.8,31.2,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Thpl,9.75,37.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,8.61,44.4,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Abam,4.08,47.0,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E55,2009,Thpl,4.76,107.4,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,7.09,10.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,9.61,10.8,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,6.23,10.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,4.38,11.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,9.92,11.9,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,5.14,12.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,1.72,13.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,7.52,14.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,3.19,16.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,8.67,22.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,8.14,22.4,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,2.44,23.3,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,9.93,24.1,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,9.41,26.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Tshe,7.65,27.0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Abam,9.32,30.6,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV06,E56,2009,Thpl,9.2,31.5,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
