age_CE,433011_raw,433012_raw,433031_raw,433032_raw,433061_raw,433062_raw,433101_raw,433102_raw,433131_raw,433132_raw,433141_raw,433142_raw,433171_raw,433172_raw,433181_raw,433182_raw,433191_raw,433192_raw,433201_raw,433202_raw,433051_raw,433052_raw,433111_raw,433112_raw,433021_raw,433022_raw,433041_raw,433042_raw,433071_raw,433072_raw,433081_raw,433082_raw,433091_raw,433092_raw,433121_raw,433122_raw,433151_raw,433152_raw,433161_raw,433162_raw,433011_raw_outlier_flag,433012_raw_outlier_flag,433031_raw_outlier_flag,433032_raw_outlier_flag,433061_raw_outlier_flag,433062_raw_outlier_flag,433101_raw_outlier_flag,433102_raw_outlier_flag,433131_raw_outlier_flag,433132_raw_outlier_flag,433141_raw_outlier_flag,433142_raw_outlier_flag,433171_raw_outlier_flag,433172_raw_outlier_flag,433181_raw_outlier_flag,433182_raw_outlier_flag,433191_raw_outlier_flag,433192_raw_outlier_flag,433201_raw_outlier_flag,433202_raw_outlier_flag,433051_raw_outlier_flag,433052_raw_outlier_flag,433111_raw_outlier_flag,433112_raw_outlier_flag,433021_raw_outlier_flag,433022_raw_outlier_flag,433041_raw_outlier_flag,433042_raw_outlier_flag,433071_raw_outlier_flag,433072_raw_outlier_flag,433081_raw_outlier_flag,433082_raw_outlier_flag,433091_raw_outlier_flag,433092_raw_outlier_flag,433121_raw_outlier_flag,433122_raw_outlier_flag,433151_raw_outlier_flag,433152_raw_outlier_flag,433161_raw_outlier_flag,433162_raw_outlier_flag
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.8,0.81,0.51,0.45,0.37,0.39,0.72,0.58,0.47,0.54,0.63,0.68,0.49,0.51,0.43,0.43,0.62,0.7,0.9,0.61,0.55,0.41,0.24,0.42,0.44,0.62,0.65,0.58,0.77,0.49,0.36,0.41,0.86,1.06,0.67,0.82,0.52,0.62,0.47,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.31,0.25,0.32,0.36,0.3,0.21,0.2,0.2,0.19,0.22,0.3,0.21,0.27,0.29,0.3,0.38,0.47,0.33,0.32,0.31,0.23,0.17,0.18,0.19,0.16,0.24,0.21,0.18,0.43,0.29,0.23,0.14,0.7,0.68,0.34,0.38,0.29,0.3,0.45,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.26,0.16,0,0,0,0.05,0.04,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.24,0.22,0.37,0.33,0.2,0.25,0.46,0.37,0.4,0.34,0.29,0.42,0.21,0.21,0.32,0.38,0.45,0.45,0.67,0.62,0.19,0.18,0.21,0.33,0.25,0.28,0.38,0.28,0.7,0.3,0.26,0.17,0.55,0.61,0.41,0.52,0.34,0.3,0.41,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.32,0.25,0.48,0.34,0.25,0.21,0.39,0.33,0.25,0.33,0.44,0.37,0.13,0.25,0.34,0.55,0.7,0.71,0.55,0.43,0.3,0.19,0.38,0.33,0.36,0.44,0.37,0.3,0.79,0.23,0.28,0.27,0.87,0.84,0.47,0.54,0.32,0.35,0.44,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.32,0.44,0.36,0.27,0.29,0.34,0.28,0.28,0.23,0.33,0.41,0.4,0.22,0.26,0.35,0.34,0.43,0.63,0.33,0.41,0.2,0.14,0.29,0.4,0.31,0.28,0.65,0.38,0.51,0.3,0.14,0.15,0.73,0.86,0.29,0.42,0.38,0.45,0.42,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.73,0.56,0.49,0.61,0.42,0.41,0.48,0.65,0.47,0.61,0.5,0.57,0.48,0.58,0.69,0.58,0.62,0.72,0.86,0.92,0.56,0.27,0.34,0.44,0.52,0.47,0.93,0.4,0.87,0.69,0.33,0.34,1.2,1.23,0.75,0.71,0.59,0.77,0.65,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.44,0.39,0.38,0.31,0.22,0.21,0.48,0.35,0.41,0.33,0.45,0.32,0.3,0.54,0.48,0.58,0.61,0.73,0.33,0.52,0.38,0.2,0.28,0.47,0.36,0.33,0.6,0.52,0.54,0.4,0.24,0.19,0.89,0.9,0.35,0.36,0.48,0.5,0.39,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.26,0.2,0.32,0.33,0.01,0.06,0.08,0.04,0.1,0.11,0.15,0.19,0.2,0.3,0.36,0.26,0.41,0.59,0.21,0.37,0.08,0.03,0.25,0.35,0.26,0.2,0.38,0.33,0.39,0.27,0.09,0.18,0.82,0.64,0.34,0.31,0.21,0.31,0.15,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.19,0.08,0.12,0.09,0,0,0.04,0,0.06,0.07,0.17,0.1,0.09,0.11,0.1,0.3,0.16,0.35,0,0.1,0,0,0.12,0.12,0.09,0.09,0.13,0.13,0.15,0.16,0,0,0.49,0.36,0.18,0.16,0.06,0.08,0.02,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.1,0.12,0.12,0.18,0.13,0.03,0.1,0.02,0.01,0.07,0.13,0.09,0.02,0.09,0.2,0.25,0.11,0.18,0.01,0.1,0.02,0.06,0,0.03,0.17,0.09,0.17,0.09,0.27,0.11,0.03,0.02,0.47,0.5,0.22,0,0.05,0.06,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.09,0.06,0.09,0,0,0,0.02,0,0,0.02,0.16,0.17,0.04,0.11,0.04,0.12,0.17,0.2,0.12,0.18,0,0,0.11,0.12,0.09,0.08,0.08,0.14,0.18,0.16,0,0,0.51,0.29,0.03,0.22,0.17,0.11,0.19,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.46,0.37,0.32,0.32,0.27,0.3,0.53,0.47,0.4,0.33,0.37,0.37,0.22,0.25,0.37,0.33,0.3,0.47,0.34,0.36,0.23,0.14,0.21,0.36,0.33,0.26,0.24,0.33,0.47,0.39,0.28,0.23,0.84,0.63,0.46,0.55,0.34,0.38,0.29,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.39,0.42,0.43,0.39,0.15,0.2,0.47,0.31,0.34,0.35,0.33,0.43,0.25,0.4,0.33,0.39,0.47,0.81,0.5,0.68,0.15,0.11,0.2,0.29,0.45,0.31,0.39,0.39,0.57,0.45,0.16,0.23,1.07,0.84,0.5,0.47,0.51,0.45,0.29,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.25,0.34,0.32,0.29,0.15,0.16,0.29,0.12,0.2,0.2,0.24,0.25,0.14,0.23,0.43,0.32,0.51,0.43,0.3,0.36,0.14,0.11,0.27,0.28,0.27,0.17,0.2,0.23,0.42,0.27,0.15,0.17,0.64,0.48,0.33,0.28,0.39,0.32,0.2,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.38,0.39,0.37,0.53,0.26,0.13,0.5,0.37,0.39,0.28,0.31,0.34,0.28,0.33,0.4,0.29,0.71,0.47,0.58,0.42,0.27,0.1,0.27,0.35,0.4,0.28,0.41,0.18,0.61,0.52,0.23,0.27,0.81,0.6,0.43,0.48,0.42,0.35,0.5,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.51,0.61,0.39,0.41,0.39,0.29,0.57,0.45,0.37,0.43,0.45,0.4,0.32,0.4,0.27,0.36,0.76,0.7,0.48,0.72,0.32,0.21,0.2,0.29,0.4,0.41,0.28,0.25,0.6,0.51,0.33,0.3,0.75,0.67,0.43,0.45,0.6,0.58,0.46,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.15,0.17,0.01,0.08,0,0,0,0,0,0.12,0.22,0.2,0.08,0.13,0.1,0.17,0.52,0.3,0.19,0.34,0.02,0.05,0.16,0.15,0.16,0.07,0,0.07,0.24,0.15,0.01,0,0.37,0.4,0.11,0.1,0.37,0.29,0.03,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.31,0.36,0.25,0.31,0.15,0.17,0.48,0.4,0.31,0.18,0.17,0.23,0.21,0.18,0.27,0.15,0.66,0.51,0.29,0.48,0.11,0.06,0.24,0.31,0.26,0.23,0.15,0.18,0.33,0.33,0.3,0.24,0.37,0.38,0.45,0.23,0.37,0.31,0.38,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.06,0.1,0,0,0,0,0,0.07,0,0,0,0.03,0.1,0.02,0,0.25,0.29,0.16,0,0.07,0,0,0.02,0.1,0,0,0,0,0,0,0,0,0.15,0.09,0,0,0.08,0.02,0,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.27,0.27,0.26,0.11,0.03,0.01,0.22,0.16,0.08,0.26,0.23,0.19,0.04,0.09,0.05,0.13,0.24,0.25,0.24,0.29,0.03,0.04,0.15,0.15,0.12,0.12,0.03,0.09,0.27,0.13,0.01,0.02,0.19,0.23,0.21,0.2,0.12,0.13,0.13,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.15,0.11,0.12,0.12,0,0,0.03,0,0,0.04,0.07,0.12,0.07,0.04,0,0.08,0.2,0.19,0,0.12,0,0,0.02,0.07,0.11,0.04,0,0,0.14,0.01,0,0,0.16,0.14,0.09,0.09,0.05,0.14,0.03,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.42,0.51,0.51,0.41,0.43,0.36,0.56,0.51,0.59,0.34,0.35,0.44,0.27,0.31,0.42,0.32,0.66,0.65,0.09,0.72,0.36,0.18,0.36,0.33,0.43,0.38,0.33,0.34,0.44,0.56,0.35,0.39,0.66,0.67,0.54,0.56,0.5,0.56,0.53,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.53,0.54,0.25,0.27,0.29,0.16,0.65,0.52,0.45,0.31,0.5,0.46,0.3,0.4,0.4,0.47,0.62,0.52,0.62,0.69,0.39,0.16,0.21,0.3,0.39,0.28,0.34,0.35,0.59,0.45,0.33,0.29,1.02,0.76,0.46,0.52,0.61,0.52,0.47,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.36,0.51,0.28,0.17,0.3,0.27,0.5,0.41,0.39,0.23,0.37,0.38,0.27,0.48,0.3,0.52,0.61,0.42,0.45,0.55,0.31,0.05,0.24,0.26,0.28,0.22,0.31,0.3,0.65,0.44,0.38,0.28,0.8,0.72,0.48,0.58,0.65,0.46,0.41,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.12,0.14,0,0,0,0,0,0,0,0,0,0.08,0,0.05,0,0,0,0.03,0,0.1,0,0,0.03,0,0,0,0.06,0.12,0.17,0,0,0,0.31,0.25,0,0,0.13,0.09,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.53,0.65,0.44,0.31,0.41,0.26,0.81,0.74,0.46,0.43,0.49,0.47,0.35,0.49,0.43,0.58,0.48,0.37,0.4,0.81,0.38,0.24,0.33,0.37,0.52,0.49,0.39,0.34,0.72,0.65,0.31,0.25,0.64,0.62,0.57,0.58,0.6,0.59,0.72,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.36,0.54,0.38,0.25,0.27,0.18,0.49,0.4,0.46,0.45,0.41,0.5,0.32,0.46,0.3,0.45,0.27,0.41,0.52,0.73,0.24,0.13,0.22,0.29,0.33,0.36,0.33,0.26,0.83,0.47,0.28,0.21,0.77,0.63,0.41,0.53,0.51,0.37,0.57,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.59,0.68,0.46,0.27,0.34,0.26,0.75,0.77,0.59,0.56,0.51,0.53,0.54,0.71,0.64,0.8,0.77,0.69,0.33,1.16,0.38,0.3,0.43,0.32,0.43,0.39,0.26,0.31,1.23,0.76,0.42,0.36,1.35,0.84,0.82,0.95,0.79,0.57,0.61,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.4,0.58,0.43,0.24,0.24,0.2,0.63,0.47,0.42,0.45,0.4,0.6,0.56,0.59,0.43,0.94,0.57,0.51,0.65,0.87,0.38,0.13,0.24,0.23,0.39,0.4,0.25,0.32,0.85,0.66,0.39,0.25,0.97,0.74,0.49,0.6,0.63,0.41,0.64,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.59,0.55,0.46,0.2,0.3,0.33,0.66,0.53,0.5,0.44,0.47,0.59,0.52,0.74,0.44,0.34,0.42,0.48,0.47,0.82,0.39,0.17,0.29,0.42,0.39,0.32,0.33,0.4,0.87,0.66,0.44,0.36,0.85,0.68,0.59,0.4,0.61,0.5,0.51,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.41,0.38,0.17,0.12,0.09,0.1,0.24,0.18,0.18,0.12,0.12,0.22,0.26,0.36,0.2,0.19,0.16,0.1,0.44,0.2,0.14,0.09,0.19,0.19,0.24,0.18,0.06,0.1,0.57,0.2,0.14,0.1,0.62,0.43,0.41,0.34,0.31,0.13,0.27,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.28,0.28,0.19,0.04,0,0,0.19,0,0,0.13,0.14,0.18,0.13,0.31,0.12,0.16,0.27,0.21,0.15,0.28,0.12,0.07,0.2,0.12,0.15,0.1,0.08,0.15,0.46,0.17,0.2,0.08,0.51,0.37,0.3,0.2,0.28,0.18,0.22,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.52,0.49,0.27,0.28,0.26,0.28,0.61,0.46,0.39,0.44,0.35,0.4,0.42,0.49,0.23,0.34,0.19,0.28,0.36,0.69,0.4,0.21,0.14,0.2,0.4,0.38,0.22,0.21,0.57,0.49,0.29,0.25,0.7,0.78,0.44,0.42,0.53,0.31,0.44,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.19,0.25,0.08,0.02,0,0,0.05,0.03,0,0,0.02,0.15,0.3,0.39,0.1,0.13,0.08,0.07,0.13,0.22,0.02,0.02,0.11,0.09,0.08,0.1,0.03,0.04,0.35,0.07,0.1,0,0.41,0.63,0.12,0.23,0.34,0.15,0.04,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.53,0.49,0.39,0.3,0.25,0.28,0.62,0.53,0.28,0.43,0.41,0.45,0.49,0.62,0.25,0.25,0.36,0.39,0.38,0.62,0.26,0.16,0.22,0.26,0.31,0.37,0.3,0.28,0.67,0.44,0.2,0.3,0.65,0.97,0.41,0.46,0.8,0.42,0.4,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
