No.	Latin	Mnemonic	SubSpecies	Quadrat	PX	PY	TreeID	Tag	StemID	StemTag	Census	DBH	HOM	Date	Codes	Stem	Status
33109	Simarouba amara	simaam		0703	150.18970	75.21510	537436	1007221	1095041		9	24	1.30	2020-02-05			alive
33110	Simarouba amara	simaam		0703	156.44530	72.88580	537444	1007229	1095049		9	26	1.30	2020-02-05			alive
33111	Simarouba amara	simaam		0703	157.01050	67.64964	537455	1007242	1095061		9	22	1.30	2020-02-05			alive
33112	Simarouba amara	simaam		0703	159.20410	67.54241	537460	1007247	1095067		9	33	1.30	2020-02-05			alive
33113	Simarouba amara	simaam		0704	145.00000	96.70000	274401	407051	274401		9	37	1.30	2020-02-13			alive
33114	Simarouba amara	simaam		0704	146.64890	83.02227	537484	1007268	1095097		9	19	1.30	2020-02-13			alive
33115	Simarouba amara	simaam		0704	150.91790	81.34054	537488	1007272	1095101		9	28	1.30	2020-02-13			alive
33116	Simarouba amara	simaam		0704	158.60120	82.15827	537504	1007288	1095118		9	13	1.30	2020-02-13			alive
33117	Simarouba amara	simaam		0704	159.12640	80.93722	537505	1007289	1095119		9	19	1.30	2020-02-13			alive
33118	Simarouba amara	simaam		0704	158.75080	80.18140	537506	1007290	1095120		9	13	1.30	2020-02-13			alive
33119	Simarouba amara	simaam		0705	143.80000	111.10000	239903	272088	239903		9	171	1.30	2020-02-18			alive
33120	Simarouba amara	simaam		0705	153.30000	101.70000	329116	607131	329116		9	33	1.30	2020-02-18			alive
33121	Simarouba amara	simaam		0705	150.10000	119.10000	345419	700592	345419		9			2020-02-18	D		dead
33122	Simarouba amara	simaam		0706	141.30000	139.80000	329127	607142	329127		9	106	1.30	2020-02-28			alive
33123	Simarouba amara	simaam		0706	140.10000	138.30000	349055	707116	349052		9	47	1.30	2020-02-28			alive
33124	Simarouba amara	simaam		0706	149.91000	139.92000	349067	707128	599427		9			2020-02-28	D		dead
33125	Simarouba amara	simaam		0706	146.50000	130.90000	349074	707135	349071		9			2020-02-28	D		dead
33126	Simarouba amara	simaam		0706	145.10000	134.80000	349077	707138	349074		9	87	1.30	2020-02-28			alive
33127	Simarouba amara	simaam		0706	145.90000	129.60000	349078	707139	349075		9			2020-02-28	D		dead
33128	Simarouba amara	simaam		0706	154.54000	134.59000	458651	807101	458224		9			2020-02-28	D		dead
33129	Simarouba amara	simaam		0706	155.13000	121.31000	458663	807113	458236		9			2020-02-28	D		dead
33130	Simarouba amara	simaam		0706	143.08261	120.99431	501006	907201	1048839		9	11	1.30	2020-02-28			alive
33131	Simarouba amara	simaam		0706	159.62555	134.20818	501026	907222	1048861		9	43	1.30	2020-02-28			alive
33132	Simarouba amara	simaam		0707	143.50000	146.50000	7147	007262	7147		9	434	1.30	2020-03-04	A		alive
33133	Simarouba amara	simaam		0707	155.00000	143.00000	345436	700609	345436		9	30	1.30	2020-03-04			alive
33134	Simarouba amara	simaam		0707	142.50000	145.50000	349109	707171	349106		9			2020-03-04	D		dead
33135	Simarouba amara	simaam		0707	140.30000	148.20000	349112	707174	349109		9	35	1.30	2020-03-04			alive
33136	Simarouba amara	simaam		0707	140.60000	151.00000	349119	707181	349116		9			2020-03-04	D		dead
33137	Simarouba amara	simaam		0707	145.10000	157.70000	349122	707184	349119		9	65	1.30	2020-03-04			alive
33138	Simarouba amara	simaam		0707	146.70000	152.60000	349128	707190	349125		9			2020-03-04	D		dead
33139	Simarouba amara	simaam		0707	152.30000	140.90000	349156	707219	349153		9	107	1.30	2020-03-04			alive
33140	Simarouba amara	simaam		0707	153.60000	153.30000	349157	707222	349154		9			2020-03-04	D		dead
33141	Simarouba amara	simaam		0707	148.40000	143.70000	349162	707229	349159		9			2020-03-04	D		dead
33142	Simarouba amara	simaam		0707	158.49000	148.15000	458685	807135	458258		9	24	1.30	2020-03-04			alive
33143	Simarouba amara	simaam		0707	151.59160	152.56220	537527	1007311	1095141		9	14	1.20	2020-03-04			alive
33144	Simarouba amara	simaam		0708	150.80000	167.50000	239984	272169	239984		9			2020-03-11	D		dead
33145	Simarouba amara	simaam		0708	140.84000	161.82000	458689	807139	1091740	2	9	14	1.30	2020-03-11			alive
33146	Simarouba amara	simaam		0708	140.84000	161.82000	458689	807139	1091741	3	9	12	1.30	2020-03-11			alive
33147	Simarouba amara	simaam		0708	140.84000	161.82000	458689	807139	458262	1	9			2020-03-11	R;M		broken below
33148	Simarouba amara	simaam		0708	145.17000	163.52000	458699	807149	458272		9	35	1.30	2020-03-11			alive
33149	Simarouba amara	simaam		0800	161.00000	16.90000	193197	220032	193197		9			2020-01-30	D		dead
33150	Simarouba amara	simaam		0800	174.64960	3.94058	537567	1008014	1095183		9	12	1.30	2020-01-30			alive
33151	Simarouba amara	simaam		0800	171.19320	5.20456	537568	1008015	1095184		9	17	1.30	2020-01-30			alive
33152	Simarouba amara	simaam		0800	173.75260	6.13280	537570	1008017	1095186		9	16	1.30	2020-01-30			alive
33153	Simarouba amara	simaam		0800	177.55620	0.42197	537573	1008020	1095189		9	24	1.30	2020-01-30			alive
33154	Simarouba amara	simaam		0801	178.80000	27.20000	6884	006996	6884		9			2020-01-31	D		dead
33155	Simarouba amara	simaam		0801	165.20000	25.90000	193409	220247	193409		9	195	1.30	2020-01-31	A		alive
33156	Simarouba amara	simaam		0801	170.00000	32.60000	329456	608016	595240		9			2020-01-31	D		dead
33157	Simarouba amara	simaam		0801	164.65972	32.90520	537587	1008033	1095204		9	15	1.30	2020-01-31			alive
33158	Simarouba amara	simaam		0801	165.71284	33.66510	537595	1008041	1095212		9	25	1.30	2020-01-31			alive
33159	Simarouba amara	simaam		0801	169.74816	30.32530	537599	1008045	1095216		9	12	1.30	2020-01-31			alive
33160	Simarouba amara	simaam		0801	167.82330	26.24556	537605	1008051	1095222		9	23	1.30	2020-01-31			alive
33161	Simarouba amara	simaam		0802	163.17519	50.34900	537640	1008086	1095259		9	26	1.30	2020-02-04			alive
33162	Simarouba amara	simaam		0802	160.24577	57.01220	537645	1008091	1095264	1	9	35	1.30	2020-02-04	M		alive
33163	Simarouba amara	simaam		0802	160.24577	57.01220	537645	1008091	1095265	2	9	29	1.30	2020-02-04			alive
33164	Simarouba amara	simaam		0802	176.50780	58.89470	537691	1008137	1095314		9	34	1.30	2020-02-04			alive
33165	Simarouba amara	simaam		0803	160.10000	66.70000	309611	508997	590057		9			2020-02-05	D		dead
33166	Simarouba amara	simaam		0803	165.30854	76.95850	537744	1008189	1095369		9	19	1.30	2020-02-05			alive
33167	Simarouba amara	simaam		0804	169.77270	88.95212	537807	1008247	1095438		9	13	1.30	2020-02-10			alive
33168	Simarouba amara	simaam		0804	176.93760	90.21810	537813	1008253	1095444		9	16	1.30	2020-02-10			alive
33169	Simarouba amara	simaam		0804	176.86320	89.40061	537820	1008260	1095451		9	15	1.30	2020-02-10			alive
33170	Simarouba amara	simaam		0805	171.80000	110.80000	202625	229684	202625		9			2020-02-11	D		dead
33171	Simarouba amara	simaam		0805	165.10000	116.20000	240838	273127	240838		9	205	1.30	2020-02-11			alive
33172	Simarouba amara	simaam		0805	168.43000	118.03000	459123	808030	458696		9	28	1.30	2020-02-11			alive
33173	Simarouba amara	simaam		0805	161.12649	115.81404	501615	908068	1049483		9	12	1.30	2020-02-11			alive
33174	Simarouba amara	simaam		0805	172.74912	114.20419	501629	908082	1049498		9	12	1.30	2020-02-11			alive
33175	Simarouba amara	simaam		0806	171.70000	121.20000	194230	221080	194230		9	46	1.30	2020-02-12			alive
33176	Simarouba amara	simaam		0806	161.11000	131.36000	459142	808048	458715		9			2020-02-12	D		dead
33177	Simarouba amara	simaam		0806	166.50018	129.13811	501655	908110	1049525		9	18	1.30	2020-02-12			alive
33178	Simarouba amara	simaam		0807	161.50000	140.70000	194282	221133	194282		9	298	1.30	2020-02-14			alive
33179	Simarouba amara	simaam		0807	169.80000	143.60000	194387	221241	194387		9	364	1.30	2020-02-14			alive
33180	Simarouba amara	simaam		0807	175.70000	144.30000	194468	221324	823682		9			2020-02-14	D		dead
33181	Simarouba amara	simaam		0807	165.22551	158.85162	501673	908123	1049544		9	37	1.30	2020-02-14	L		alive
33182	Simarouba amara	simaam		0808	179.00000	160.40000	275457	408225	275457		9			2020-02-17	D		dead
33183	Simarouba amara	simaam		0808	177.50000	169.60000	329580	608152	595267		9	20	1.30	2020-02-17			alive
33184	Simarouba amara	simaam		0808	174.50000	161.70000	329903	608688	329903		9			2020-02-17	D		dead
33185	Simarouba amara	simaam		0808	162.19000	172.94000	459172	808079	458745		9	18	1.30	2020-02-17			alive
33186	Simarouba amara	simaam		0808	161.23000	176.49000	459176	808083	458749		9			2020-02-17	D		dead
33187	Simarouba amara	simaam		0808	164.41000	179.58000	459182	808089	458755		9	153	1.30	2020-02-17	A		alive
33188	Simarouba amara	simaam		0808	164.92000	176.96000	459187	808094	458760		9			2020-02-17	D		dead
33189	Simarouba amara	simaam		0808	166.03000	175.49000	459192	808099	458765	1	9			2020-02-17	D		dead
33190	Simarouba amara	simaam		0808	166.03000	175.49000	459192	808099	616911	2	9			2020-02-17	D		dead
33191	Simarouba amara	simaam		0808	167.71000	176.51000	459195	808102	458768		9	39	1.30	2020-02-17			alive
33192	Simarouba amara	simaam		0808	165.28000	177.57000	459197	808104	458770		9			2020-02-17	D		dead
33193	Simarouba amara	simaam		0808	166.33000	174.35000	459204	808111	458777		9	23	1.30	2020-02-17			alive
33194	Simarouba amara	simaam		0808	168.16000	169.76000	459206	808113	458779		9	39	1.30	2020-02-17			alive
33195	Simarouba amara	simaam		0808	174.14000	169.49000	459220	808127	458793		9	67	1.30	2020-02-17			alive
33196	Simarouba amara	simaam		0808	165.62629	173.47597	501693	908143	1049564		9			2020-02-17	D		dead
33197	Simarouba amara	simaam		0810	163.60000	216.40000	194989	221852	194989		9	375	1.30	2020-02-20	A		alive
33198	Simarouba amara	simaam		0810	174.60000	214.00000	195053	221917	195053		9	155	1.30	2020-02-20			alive
33199	Simarouba amara	simaam		0811	178.90000	233.60000	195360	222236	195360		9	83	1.30	2020-02-27			alive
33200	Simarouba amara	simaam		0811	164.51000	221.39000	459298	808202	458871		9			2020-02-27	OR		broken below
33201	Simarouba amara	simaam		0811	166.70000	222.26000	459312	808216	458885		9			2020-02-27	D		dead
33202	Simarouba amara	simaam		0811	170.25000	229.44000	459315	808219	458888		9	62	1.30	2020-02-27			alive
33203	Simarouba amara	simaam		0811	168.11846	227.66397	501781	908230	1049656		9			2020-02-27	D		dead
33204	Simarouba amara	simaam		0811	175.79992	223.05553	501806	908255	1049685		9	18	1.30	2020-02-27			alive
33205	Simarouba amara	simaam		0811	177.75744	222.59415	501807	908256	1049686		9	20	1.30	2020-02-27			alive
33206	Simarouba amara	simaam		0812	162.88613	257.76567	501817	908264	1049696		9	18	1.30	2020-03-02	L		alive
33207	Simarouba amara	simaam		0812	165.44768	255.34070	537904	1008343	1095538		9	12	1.30	2020-03-02			alive
33208	Simarouba amara	simaam		0813	177.70000	260.00000	275612	408383	275612		9	203	1.30	2020-03-04			alive
33209	Simarouba amara	simaam		0813	161.00000	265.00000	349709	708154	599521	1	9	65	1.30	2020-03-04			alive
33210	Simarouba amara	simaam		0813	161.00000	265.00000	349709	708154	683537	2	9			2020-03-04	Cs		stem dead
33211	Simarouba amara	simaam		0813	169.80000	279.60000	349713	708158	349710		9	38	1.30	2020-03-04			alive
33212	Simarouba amara	simaam		0813	164.15000	264.54000	459368	808269	458941		9	47	1.30	2020-03-04			alive
33213	Simarouba amara	simaam		0813	162.18237	275.80446	501877	908324	1049757	1	9	32	1.30	2020-03-04			alive
33214	Simarouba amara	simaam		0813	162.18237	275.80446	501877	908324	1049758	2	9	13	1.30	2020-03-04			alive
33215	Simarouba amara	simaam		0813	161.87630	275.22186	501880	908327	1049761		9	23	1.30	2020-03-04			alive
33216	Simarouba amara	simaam		0813	163.99291	278.69072	501881	908328	1049762		9	12	1.30	2020-03-04			alive
33217	Simarouba amara	simaam		0813	165.98924	270.41232	501889	908336	1049770		9	17	1.30	2020-03-04			alive
33218	Simarouba amara	simaam		0813	165.44577	277.64730	537914	1008353	1095548		9	12	1.30	2020-03-04			alive
33219	Simarouba amara	simaam		0813	166.50492	274.66300	537916	1008355	1095550		9	13	1.30	2020-03-04			alive
33220	Simarouba amara	simaam		0814	167.20000	296.80000	195973	222857	195973		9			2020-03-05	D		dead
33221	Simarouba amara	simaam		0814	176.00000	283.60000	309435	508223	309435		9	75	1.30	2020-03-05			alive
33222	Simarouba amara	simaam		0814	173.60000	285.50000	349745	708190	349742		9	20	1.30	2020-03-05			alive
33223	Simarouba amara	simaam		0814	174.15313	298.51604	501931	908377	1049815		9			2020-03-05	D		dead
33224	Simarouba amara	simaam		0814	176.92084	296.70478	501933	908379	1049817		9			2020-03-05	D		dead
33225	Simarouba amara	simaam		0815	164.20000	318.48000	459453	808352	459026		9	23	1.30	2020-03-06			alive
33226	Simarouba amara	simaam		0815	173.00792	304.22746	501993	908439	1049878		9			2020-03-06	D		dead
33227	Simarouba amara	simaam		0815	174.05179	304.70634	501994	908440	1049879		9	15	1.30	2020-03-06			alive
33228	Simarouba amara	simaam		0815	174.66380	305.74424	502006	908452	1049891		9	15	1.30	2020-03-06			alive
33229	Simarouba amara	simaam		0816	168.29984	338.30980	537943	1008382	1095578		9	25	1.30	2020-03-12			alive
33230	Simarouba amara	simaam		0900	191.50000	9.90000	349962	709011	349959		9			2020-02-03	D		dead
33231	Simarouba amara	simaam		0900	194.10000	8.20000	349964	709013	599555		9	35	1.30	2020-02-03			alive
33232	Simarouba amara	simaam		0900	191.40000	10.50000	349968	709017	349965		9	17	1.30	2020-02-03			alive
33233	Simarouba amara	simaam		0900	192.20000	11.00000	349971	709020	349968		9	30	1.30	2020-02-03			alive
33234	Simarouba amara	simaam		0900	195.28219	14.63646	502281	909012	1050198		9			2020-02-03	R		broken below
33235	Simarouba amara	simaam		0901	185.70000	32.70000	309644	509033	309644		9			2020-02-13	D		dead
33236	Simarouba amara	simaam		0902	188.10000	40.20000	189010	215430	189010		9			2020-02-17	D		dead
33237	Simarouba amara	simaam		0902	185.52000	55.17000	459637	809015	459210		9	27	1.30	2020-02-17			alive
33238	Simarouba amara	simaam		0902	188.70747	57.03430	502298	909028	1050217		9	23	1.30	2020-02-17			alive
33239	Simarouba amara	simaam		0903	188.37372	74.39050	538011	1009067	1095651		9	17	1.30	2020-02-19			alive
33240	Simarouba amara	simaam		0903	190.59190	60.36037	538015	1009071	1095655		9	16	1.30	2020-02-19			alive
33241	Simarouba amara	simaam		0903	190.43440	63.34452	538016	1009072	1095656		9	23	1.30	2020-02-19			alive
33242	Simarouba amara	simaam		0903	190.71590	73.64350	538023	1009079	1095663		9	22	1.30	2020-02-19			alive
33243	Simarouba amara	simaam		0904	199.80000	97.60000	330006	609096	330006		9			2020-02-27	D		dead
33244	Simarouba amara	simaam		0904	183.90000	81.92000	459665	809038	459238		9			2020-02-27	D		dead
33245	Simarouba amara	simaam		0905	183.20000	117.10000	189438	215865	189438		9	144	1.30	2020-03-03			alive
33246	Simarouba amara	simaam		0905	187.30000	112.90000	189464	215891	189464		9	585	1.30	2020-03-03			alive
33247	Simarouba amara	simaam		0905	183.50000	100.20000	330009	609099	330009		9			2020-03-03	D		dead
33248	Simarouba amara	simaam		0905	199.85000	118.63000	459715	809678	459288		9	36	1.30	2020-03-03			alive
33249	Simarouba amara	simaam		0906	193.47000	120.83000	459732	809098	459305	1	9	24	1.30	2020-03-05	M		alive
33250	Simarouba amara	simaam		0906	193.47000	120.83000	459732	809098	1092085	2	9	12	1.30	2020-03-05			alive
33251	Simarouba amara	simaam		0906	184.07254	127.61639	502387	909117	1050310		9	18	1.30	2020-03-05			alive
33252	Simarouba amara	simaam		0907	189.70000	155.10000	189800	216230	189800		9	88	1.30	2020-03-11			alive
33253	Simarouba amara	simaam		0907	187.80000	154.30000	189808	216238	189808		9	143	1.30	2020-03-11			alive
33254	Simarouba amara	simaam		0907	191.40000	157.70000	330087	609178	330087		9			2020-03-11	D		dead
33255	Simarouba amara	simaam		0907	194.25000	156.12000	459774	809141	459347		9			2020-03-11	P		alive
33256	Simarouba amara	simaam		0907	180.53916	140.70055	538110	1009164	1095762		9	12	1.30	2020-03-11			alive
33257	Siparuna cristata	sipacr		0001	8.90000	32.80000	231042	260201	960590	1	9	125	1.30	2020-01-27	M		alive
33258	Siparuna cristata	sipacr		0001	8.90000	32.80000	231042	260201	1089860	4	9	10	1.30	2020-01-27			alive
33259	Siparuna cristata	sipacr		0001	8.90000	32.80000	231042	260201	967777	2	9			2020-01-27	Ss		stem dead
33260	Siparuna cristata	sipacr		0001	8.90000	32.80000	231042	260201	1031552	3	9			2020-01-27	Ts		stem dead
33261	Siparuna cristata	sipacr		0002	4.20000	53.70000	231162	260324	1005577	1	9			2020-01-28	D		dead
33262	Siparuna cristata	sipacr		0002	4.20000	53.70000	231162	260324	1006431	2	9			2020-01-28	D		dead
33263	Siparuna cristata	sipacr		0002	4.33000	54.14000	455068	800038	454642	1	9	32	1.30	2020-01-28			alive
33264	Siparuna cristata	sipacr		0002	4.33000	54.14000	455068	800038	616650	2	9	15	1.30	2020-01-28			alive
33265	Siparuna cristata	sipacr		0003	12.50000	79.70000	231410	260576	991606	1	9	13	1.30	2020-01-29	M		alive
33266	Siparuna cristata	sipacr		0003	12.50000	79.70000	231410	260576	1089898	2	9	12	1.30	2020-01-29	L		alive
33267	Siparuna cristata	sipacr		0003	12.50000	79.70000	231410	260576	1089899	3	9	11	1.30	2020-01-29	L		alive
33268	Siparuna cristata	sipacr		0008	5.90000	167.10000	232098	261280	232098	1	9	90	1.30	2020-02-10	M		alive
33269	Siparuna cristata	sipacr		0008	5.90000	167.10000	232098	261280	1089989	2	9	17	1.30	2020-02-10			alive
33270	Siparuna cristata	sipacr		0100	21.50000	16.60000	226513	255042	984281	1	9	125	1.30	2020-01-21			alive
33271	Siparuna cristata	sipacr		0100	27.20000	10.20000	226545	255074	908454	1	9	182	1.30	2020-01-21	Q		alive
33272	Siparuna cristata	sipacr		0100	27.20000	10.20000	226545	255074	1031769	4	9	24	1.30	2020-01-21			alive
33273	Siparuna cristata	sipacr		0100	27.20000	10.20000	226545	255074	940339	3	9	20	1.30	2020-01-21			alive
33274	Siparuna cristata	sipacr		0100	27.20000	10.20000	226545	255074	925891	2	9			2020-01-21	Ts		stem dead
33275	Siparuna cristata	sipacr		0100	32.10000	10.70000	226621	255150	951381	1	9	213	1.30	2020-01-21	Q		alive
33276	Siparuna cristata	sipacr		0100	32.10000	10.70000	226621	255150	960424	2	9	100	1.30	2020-01-21			alive
33277	Siparuna cristata	sipacr		0101	23.90000	39.00000	226723	255254	860916	1	9	92	1.30	2020-01-28			alive
33278	Siparuna cristata	sipacr		0101	23.90000	39.00000	226723	255254	887042	2	9	89	1.30	2020-01-28	A		alive
33279	Siparuna cristata	sipacr		0103	31.70000	62.10000	227117	255655	951403		9	74	1.30	2020-01-30			alive
33280	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1007221	7	9	34	1.30	2020-02-14			alive
33281	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1003709	3	9	32	1.30	2020-02-14			alive
33282	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1002711	2	9	31	1.30	2020-02-14			alive
33283	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1006412	6	9	25	1.30	2020-02-14			alive
33284	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1001633	1	9			2020-02-14	R		broken below
33285	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1004660	4	9			2020-02-14	Ns		stem dead
33286	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1005556	5	9			2020-02-14	Cs		stem dead
33287	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1007995	8	9			2020-02-14	Ns		stem dead
33288	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1008723	9	9			2020-02-14	Ns		stem dead
33289	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1031843	10	9			2020-02-14	Cs		stem dead
33290	Siparuna cristata	sipacr		0107	38.20000	159.80000	227755	256302	1031844	11	9			2020-02-14	Ns		stem dead
33291	Siparuna cristata	sipacr		0111	28.60000	229.70000	326548	601686	745361	1	9	31	1.30	2020-03-04			alive
33292	Siparuna cristata	sipacr		0111	28.60000	229.70000	326548	601686	795145	2	9			2020-03-04	Ns		stem dead
33293	Siparuna cristata	sipacr		0201	42.50000	22.80000	221741	250183	1090348	4	9	27	1.30	2020-01-27			alive
33294	Siparuna cristata	sipacr		0201	42.50000	22.80000	221741	250183	1032087	3	9	24	1.30	2020-01-27			alive
33295	Siparuna cristata	sipacr		0201	42.50000	22.80000	221741	250183	1032086	2	9	21	1.30	2020-01-27	M		alive
33296	Siparuna cristata	sipacr		0201	42.50000	22.80000	221741	250183	1090349	5	9	16	1.30	2020-01-27			alive
33297	Siparuna cristata	sipacr		0201	42.50000	22.80000	221741	250183	860381	1	9			2020-01-27	Cs		stem dead
33298	Siparuna cristata	sipacr		0302	78.20000	46.20000	217149	245468	950952	1	9	97	1.30	2020-02-04	M		alive
33299	Siparuna cristata	sipacr		0302	78.20000	46.20000	217149	245468	960060	2	9	71	1.30	2020-02-04			alive
33300	Siparuna cristata	sipacr		0302	78.20000	46.20000	217149	245468	967331	3	9	43	1.30	2020-02-04			alive
33301	Siparuna cristata	sipacr		0302	78.20000	46.20000	217149	245468	1090680	4	9	13	1.30	2020-02-04			alive
33302	Siparuna cristata	sipacr		0303	66.50000	68.10000	217250	245574	886173		9	55	1.30	2020-02-12			alive
33303	Siparuna cristata	sipacr		0308	76.50000	179.50000	218218	246566	984173		9			2020-03-05	D		dead
33304	Siparuna cristata	sipacr		0410	86.60000	206.90000	213766	242016	859491		9	41	1.30	2020-03-06			alive
33305	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091059	2	9	29	1.30	2020-02-03			alive
33306	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091060	3	9	21	1.30	2020-02-03			alive
33307	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091061	4	9	16	1.30	2020-02-03			alive
33308	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091062	5	9	16	1.30	2020-02-03			alive
33309	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091063	6	9	15	1.30	2020-02-03			alive
33310	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	1091064	7	9	14	1.30	2020-02-03			alive
33311	Siparuna cristata	sipacr		0504	119.60000	85.90000	207951	235845	207951		9			2020-02-03	R;M		broken below
33312	Siparuna cristata	sipacr		0602	131.00000	57.30000	273393	406022	673349	2	9	17	1.30	2020-01-30			alive
33313	Siparuna cristata	sipacr		0602	131.00000	57.30000	273393	406022	578421	1	9			2020-01-30	Cs		stem dead
33314	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	966927	1	9	58	1.30	2020-02-03	M		alive
33315	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	972443	2	9	46	1.30	2020-02-03			alive
33316	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	1091428	6	9	22	1.30	2020-02-03			alive
33317	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	980764	4	9	17	1.30	2020-02-03	L		alive
33318	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	976990	3	9	14	1.30	2020-02-03			alive
33319	Siparuna cristata	sipacr		0603	121.80000	61.90000	203199	230515	983992	5	9			2020-02-03	Cs		stem dead
33320	Siparuna cristata	sipacr		0700	153.10000	3.10000	198173	225099	1007129	2	9	69	1.30	2020-01-27			alive
33321	Siparuna cristata	sipacr		0700	153.10000	3.10000	198173	225099	1006318	1	9			2020-01-27	Ss		stem dead
33322	Siparuna cristata	sipacr		0700	153.10000	3.10000	198173	225099	1033610	3	9			2020-01-27	Ts		stem dead
33323	Siparuna cristata	sipacr		0700	141.26729	11.92210	537217	1007004	1094808		9	17	1.30	2020-01-27			alive
33324	Siparuna pauciflora	sipapa		0003	6.90000	76.00000	231364	260530	987112	2	9	31	1.30	2020-01-29			alive
33325	Siparuna pauciflora	sipapa		0003	6.90000	76.00000	231364	260530	984380	1	9			2020-01-29	Ns		stem dead
33326	Siparuna pauciflora	sipapa		0004	2.95499	89.39271	534769	1000080	1092183	1	9	11	1.30	2020-02-03			alive
33327	Siparuna pauciflora	sipapa		0004	2.95499	89.39271	534769	1000080	1092184	2	9	10	1.30	2020-02-03			alive
33328	Siparuna pauciflora	sipapa		0005	16.12407	111.96451	497208	900103	1044688	1	9	36	1.30	2020-02-04			alive
33329	Siparuna pauciflora	sipapa		0005	16.12407	111.96451	497208	900103	1044689	2	9	15	1.30	2020-02-04			alive
33330	Siparuna pauciflora	sipapa		0005	12.98661	100.70976	497213	900671	1044694		9	11	1.30	2020-02-04			alive
33331	Siparuna pauciflora	sipapa		0006	12.20000	135.50000	231809	260986	562929		9			2020-02-05	D		dead
33332	Siparuna pauciflora	sipapa		0006	3.23191	134.84860	534853	1000160	1092271	1	9	20	1.30	2020-02-05	M		alive
33333	Siparuna pauciflora	sipapa		0006	3.23191	134.84860	534853	1000160	1092272	2	9	19	1.30	2020-02-05			alive
33334	Siparuna pauciflora	sipapa		0006	3.23191	134.84860	534853	1000160	1092273	3	9	11	1.30	2020-02-05			alive
33335	Siparuna pauciflora	sipapa		0006	5.55238	137.37690	534861	1000168	1092283		9	18	1.30	2020-02-05			alive
33336	Siparuna pauciflora	sipapa		0006	18.55300	133.73790	534896	1000203	1092320		9	12	1.30	2020-02-05			alive
33337	Siparuna pauciflora	sipapa		0006	18.69740	134.27310	534897	1000204	1092321	1	9	29	1.30	2020-02-05	M		alive
33338	Siparuna pauciflora	sipapa		0006	18.69740	134.27310	534897	1000204	1092322	2	9	23	1.30	2020-02-05			alive
33339	Siparuna pauciflora	sipapa		0006	18.69740	134.27310	534897	1000204	1092323	3	9	18	1.30	2020-02-05			alive
33340	Siparuna pauciflora	sipapa		0006	18.69740	134.27310	534897	1000204	1092324	4	9	16	1.30	2020-02-05			alive
33341	Siparuna pauciflora	sipapa		0007	3.83811	142.38508	497265	900154	1044749		9	23	1.30	2020-02-06			alive
33342	Siparuna pauciflora	sipapa		0007	0.83014	147.99975	497267	900156	1044751	1	9	52	1.30	2020-02-06			alive
33343	Siparuna pauciflora	sipapa		0007	0.83014	147.99975	497267	900156	1044752	2	9	21	1.30	2020-02-06			alive
33344	Siparuna pauciflora	sipapa		0007	0.83014	147.99975	497267	900156	1044753	3	9	12	1.30	2020-02-06			alive
33345	Siparuna pauciflora	sipapa		0007	8.72819	140.20529	534936	1000243	1092363		9	36	1.30	2020-02-06			alive
33346	Siparuna pauciflora	sipapa		0010	16.80000	205.50000	325731	600104	680919		9			2020-02-13	D		dead
33347	Siparuna pauciflora	sipapa		0011	4.95000	239.71000	455339	800303	454913		9			2020-02-17	D		dead
33348	Siparuna pauciflora	sipapa		0011	8.20000	235.90000	455340	800304	454914	1	9	16	1.30	2020-02-17	M		alive
33349	Siparuna pauciflora	sipapa		0011	8.20000	235.90000	455340	800304	1090018	2	9	13	1.30	2020-02-17			alive
33350	Siparuna pauciflora	sipapa		0011	8.20000	235.90000	455340	800304	1090019	3	9	12	1.30	2020-02-17			alive
33351	Siparuna pauciflora	sipapa		0012	15.10000	242.20000	345179	700351	683138	1	9			2020-02-18	R		broken below
33352	Siparuna pauciflora	sipapa		0012	15.10000	242.20000	345179	700351	746575	2	9			2020-02-18	Ns		stem dead
