age_CE,FBU01A_raw,FBU01B_raw,FBU02A_raw,FBU03B_raw,FBU04A_raw,FBU04B_raw,FBU05A_raw,FBU05B_raw,FBU06A_raw,FBU06B_raw,FBU07A_raw,FBU08A_raw,FBU09A_raw,FBU09B_raw,FBU10B_raw,FBU12A_raw,FBU12B_raw,FBU13A_raw,FBU13B_raw,FBU14A_raw,FBU14B_raw,FBU15A_raw,FBU15B_raw,FBU16B_raw,FBU17A_raw,FBU17B_raw,FBU19A_raw,FBU19B_raw,FBU20A_raw,FBU20B_raw,FBU22A_raw,FBU22B_raw,FBU01A_raw_outlier_flag,FBU01B_raw_outlier_flag,FBU02A_raw_outlier_flag,FBU03B_raw_outlier_flag,FBU04A_raw_outlier_flag,FBU04B_raw_outlier_flag,FBU05A_raw_outlier_flag,FBU05B_raw_outlier_flag,FBU06A_raw_outlier_flag,FBU06B_raw_outlier_flag,FBU07A_raw_outlier_flag,FBU08A_raw_outlier_flag,FBU09A_raw_outlier_flag,FBU09B_raw_outlier_flag,FBU10B_raw_outlier_flag,FBU12A_raw_outlier_flag,FBU12B_raw_outlier_flag,FBU13A_raw_outlier_flag,FBU13B_raw_outlier_flag,FBU14A_raw_outlier_flag,FBU14B_raw_outlier_flag,FBU15A_raw_outlier_flag,FBU15B_raw_outlier_flag,FBU16B_raw_outlier_flag,FBU17A_raw_outlier_flag,FBU17B_raw_outlier_flag,FBU19A_raw_outlier_flag,FBU19B_raw_outlier_flag,FBU20A_raw_outlier_flag,FBU20B_raw_outlier_flag,FBU22A_raw_outlier_flag,FBU22B_raw_outlier_flag
1917,0.028,0.014,0.038,0.02,0.023,0.028,0.028,0.03,0.022,0.024,0.019,0.035,0.025,0.031,0.014,0.037,0.047,0.015,0.014,0.044,0.053,0.031,0.02,0.05,0.037,0.043,0.037,0.041,0.02,0.031,0.033,0.027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.018,0.038,0.05,0.016,0.023,0,0.019,0.04,0.034,0.026,0.018,0.032,0.02,0,0.03,0.051,0.027,0.024,0.019,0.055,0.043,0.041,0.014,0.047,0.036,0.021,0.041,0.039,0,0.032,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.036,0.044,0.042,0.039,0.043,0.038,0.029,0.028,0.025,0.028,0.033,0.048,0.036,0.038,0.026,0.063,0.03,0.043,0.03,0.031,0.036,0.057,0.029,0.056,0.03,0.037,0.033,0.027,0.029,0.032,0.021,0.038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.06,0.036,0.045,0.022,0.043,0.047,0.038,0.04,0.042,0.042,0.028,0.067,0.03,0.025,0.026,0.045,0.047,0.042,0.031,0.035,0.044,0.029,0.028,0.05,0.028,0.048,0.037,0.038,0.024,0.052,0.021,0.042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.064,0.054,0.048,0.025,0.04,0.035,0.052,0.056,0.04,0.057,0.033,0.046,0.024,0.037,0.025,0.056,0.064,0.029,0.033,0.035,0.058,0.04,0.033,0.048,0.026,0.044,0.025,0.037,0.023,0.026,0.019,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.033,0.045,0.036,0.031,0.078,0.045,0.051,0.034,0.04,0.051,0.023,0.04,0.044,0.02,0.033,0.05,0.052,0.026,0.05,0.043,0.058,0.047,0.031,0.053,0.037,0.035,0.041,0.044,0.028,0.023,0.023,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.05,0.037,0.03,0.029,0.045,0.038,0.063,0.034,0.041,0.036,0.03,0.035,0.029,0.034,0.022,0.049,0.082,0.019,0.017,0.042,0.027,0.041,0.032,0.063,0.026,0.035,0.031,0.02,0.023,0.025,0.017,0.041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.065,0.035,0.037,0.036,0.062,0.043,0.046,0.054,0.04,0.069,0.035,0.029,0.031,0.034,0.025,0.057,0.052,0.021,0.027,0.045,0.028,0.049,0.021,0.041,0.015,0.041,0.039,0.029,0.025,0.029,0.013,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.019,0.035,0.04,0.018,0.043,0.04,0.059,0.054,0.051,0.038,0.022,0.025,0.057,0.047,0.023,0.051,0.051,0.017,0.046,0.033,0.032,0.04,0.029,0.047,0.031,0.038,0.022,0.022,0.022,0.021,0.021,0.034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.021,0.037,0.046,0.023,0.049,0.046,0.057,0.031,0.048,0.035,0.029,0.036,0.027,0.045,0.022,0.069,0.044,0.036,0.021,0.029,0.054,0.056,0.026,0.056,0.024,0.046,0.036,0.029,0.033,0.035,0.028,0.041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.035,0.061,0.04,0.025,0.054,0.052,0.038,0.042,0.054,0.036,0.027,0.057,0.054,0.033,0.035,0.055,0.067,0.029,0.025,0.061,0.058,0.034,0.025,0.017,0.016,0.048,0.028,0.046,0.032,0.029,0.025,0.049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.044,0.039,0.032,0.035,0.03,0.027,0.044,0.031,0.042,0.038,0.036,0.033,0.056,0.041,0.025,0.06,0.048,0.022,0.023,0.061,0.04,0.052,0.024,0.047,0.023,0.03,0.037,0,0.034,0,0.022,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1929,0.033,0.034,0.046,0.028,0.034,0.035,0.039,0.028,0.04,0.042,0.027,0.033,0.029,0.047,0.024,0.042,0.051,0.009,0.03,0.052,0.037,0.038,0.022,0.038,0.019,0.035,0.033,0.04,0.022,0.024,0.015,0.014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.058,0.032,0.046,0.025,0.042,0.037,0.019,0.028,0.042,0.029,0.036,0.029,0.053,0.037,0.019,0.046,0.052,0.019,0.022,0.043,0.024,0.042,0.026,0.047,0.022,0.04,0.027,0.028,0.023,0.028,0.018,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.03,0.027,0.051,0.02,0.027,0.026,0.032,0.015,0.04,0.034,0.052,0.025,0.034,0.026,0.028,0.047,0.031,0.039,0.017,0.046,0.041,0.037,0.015,0.04,0,0.037,0.035,0.023,0.033,0.018,0.023,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.038,0.039,0.043,0.036,0.053,0.043,0.036,0.029,0.051,0.031,0.035,0.048,0.017,0.042,0.041,0.042,0.042,0.026,0.029,0.042,0.04,0.038,0.017,0.059,0.029,0.041,0.031,0.039,0.02,0.035,0.021,0.036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.042,0.02,0.031,0.014,0.029,0.042,0.025,0.03,0.043,0.028,0.025,0.017,0.038,0.033,0.008,0.043,0.033,0.037,0.022,0.046,0.039,0.033,0.009,0.051,0.047,0.036,0.026,0.031,0.017,0.023,0.034,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0,0.016,0.016,0.013,0.007,0,0.022,0.039,0.033,0.04,0.018,0.027,0,0,0.011,0.037,0.034,0.04,0.014,0.037,0.04,0.034,0.012,0.051,0,0,0.009,0,0.008,0.009,0,0.018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.037,0.052,0.03,0.023,0.043,0.042,0.031,0.038,0.065,0.033,0.032,0.031,0.015,0.044,0.025,0.042,0.053,0.042,0.038,0.059,0.103,0.041,0.029,0.031,0.02,0.046,0.028,0.024,0.016,0.041,0.025,0.043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.028,0.035,0.039,0.036,0.035,0.024,0.043,0.02,0.049,0.057,0.03,0.039,0.019,0.03,0.045,0.048,0.041,0.043,0.045,0.059,0.031,0.038,0.031,0.073,0.017,0.055,0.059,0.033,0.019,0.029,0.031,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.05,0.035,0.036,0.034,0.041,0.051,0.042,0.036,0.055,0.036,0.036,0.033,0.026,0.036,0.029,0.043,0.047,0.04,0.029,0.043,0.044,0.057,0.019,0.049,0.02,0.044,0.068,0.029,0.024,0.023,0.024,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.036,0.029,0.037,0.029,0.044,0.045,0.057,0.042,0.059,0.055,0.023,0.023,0.032,0.04,0.026,0.045,0.034,0.057,0.028,0.058,0.09,0.06,0.025,0.053,0.037,0.039,0.034,0.029,0.026,0.031,0.035,0.036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.057,0.03,0.028,0.028,0.044,0.031,0.038,0.038,0.043,0.025,0.034,0.039,0.03,0.03,0.035,0.052,0.05,0.034,0.043,0.042,0.052,0.043,0.017,0.057,0.045,0.051,0.052,0.014,0.029,0.041,0.032,0.043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.046,0.041,0.028,0.03,0.034,0.033,0.037,0.024,0.066,0.045,0.035,0.035,0.065,0.031,0.015,0.064,0.069,0.04,0.038,0.031,0.065,0.053,0.018,0.048,0.038,0.037,0.037,0.026,0.048,0.043,0.037,0.046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.041,0.049,0.067,0.041,0.046,0.051,0.038,0.035,0.049,0.039,0.026,0.026,0.057,0.048,0.059,0.062,0.044,0.045,0.028,0.062,0.05,0.063,0.033,0.069,0.046,0.05,0.047,0.057,0.037,0.039,0.02,0.035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.045,0.047,0.036,0.022,0.04,0.055,0.054,0.027,0.057,0.041,0.017,0.037,0.046,0.058,0.034,0.063,0.048,0.033,0.034,0.053,0.061,0.056,0.036,0.062,0.056,0.057,0.054,0.04,0.024,0.043,0.02,0.034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.051,0.046,0.034,0.032,0.065,0.054,0.08,0.045,0.058,0.056,0.032,0.033,0.038,0.067,0.042,0.055,0.054,0.038,0.023,0.044,0.041,0.074,0.022,0.073,0.041,0.058,0.051,0.042,0.042,0.044,0.033,0.045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.062,0.051,0.054,0.027,0.054,0.069,0.067,0.035,0.054,0.064,0.091,0.041,0.036,0.048,0.027,0.036,0.054,0.033,0.021,0.051,0.056,0.05,0.038,0.077,0.04,0.094,0.056,0.032,0.022,0.039,0.026,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.028,0.045,0.033,0.029,0.056,0.066,0.055,0.043,0.046,0.038,0.044,0.028,0.054,0.042,0.028,0.045,0.057,0.041,0.018,0.04,0.037,0.04,0.025,0.068,0.061,0.049,0.036,0.041,0.03,0.036,0.037,0.022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.046,0.05,0.038,0.033,0.063,0.049,0.045,0.029,0.06,0.044,0.055,0.041,0.042,0.04,0.029,0.063,0.061,0.05,0.022,0.051,0.041,0.059,0.025,0.043,0.049,0.062,0.031,0.042,0.019,0.029,0.036,0.027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.044,0.048,0.039,0.03,0.049,0.027,0.043,0.047,0.046,0.042,0.026,0.029,0.033,0.033,0.023,0.056,0.055,0.04,0.046,0.077,0.035,0.045,0.026,0.076,0.044,0.064,0.053,0.025,0.018,0.034,0.027,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.049,0.05,0.053,0.025,0.052,0.042,0.077,0.037,0.037,0.041,0.03,0.025,0.04,0.034,0.035,0.058,0.05,0.049,0.03,0.041,0.026,0.05,0.02,0.02,0.069,0.058,0.045,0.032,0.049,0.057,0.021,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.036,0.056,0.063,0.033,0.075,0.055,0.053,0.029,0.05,0.059,0.025,0.033,0.034,0.036,0.042,0.044,0.077,0.036,0.027,0.03,0.04,0.031,0.021,0.046,0.031,0.047,0.036,0.029,0.028,0.037,0.018,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.042,0.061,0.065,0.035,0.066,0.037,0.048,0.033,0.063,0.059,0.057,0.054,0.029,0.032,0.035,0.049,0.055,0.024,0.031,0.038,0.035,0.038,0.028,0.047,0.042,0.051,0.036,0.034,0.03,0.038,0.01,0.049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.057,0.044,0.053,0.035,0.08,0.048,0.102,0.027,0.052,0.065,0.05,0.04,0.064,0.081,0.035,0.053,0.038,0.038,0.031,0.059,0.033,0.056,0.035,0.076,0.079,0.078,0.065,0.068,0.032,0.041,0.02,0.041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1952,0.038,0.024,0.037,0.032,0.081,0.039,0.064,0.054,0.05,0.059,0.036,0.045,0.05,0.065,0.031,0.051,0.052,0.034,0.03,0.04,0.069,0.059,0.023,0.058,0.034,0.05,0.051,0.039,0.041,0.049,0.033,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.059,0.033,0.056,0.031,0.093,0.046,0.052,0.052,0.057,0.104,0.037,0.046,0.051,0.049,0.042,0.038,0.044,0.022,0.019,0.041,0.047,0.051,0.027,0.051,0.064,0.054,0.047,0.028,0.042,0.054,0.026,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.046,0.034,0.071,0.027,0.062,0.025,0.063,0.049,0.065,0.055,0.046,0.043,0.025,0.057,0.039,0.045,0.053,0.021,0.034,0.071,0.045,0.066,0.025,0.085,0.06,0.039,0.045,0.039,0.023,0.035,0.012,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.031,0.038,0.03,0.027,0.061,0.047,0.054,0.048,0.04,0.051,0.025,0.041,0.032,0.023,0.025,0.046,0.05,0.036,0.038,0.059,0.028,0.045,0.029,0.064,0.047,0.036,0.021,0.041,0.023,0.042,0.051,0.028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.059,0.041,0.064,0.037,0.061,0.043,0.068,0.05,0.039,0.034,0.038,0.037,0.041,0.046,0.038,0.046,0.043,0.042,0.04,0.035,0.052,0.05,0.015,0.068,0.058,0.041,0.039,0.029,0.03,0.045,0.033,0.018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.073,0.026,0.068,0.027,0.134,0.04,0.081,0.053,0.034,0.056,0.028,0.058,0.028,0.047,0.037,0.048,0.053,0.025,0.03,0.068,0.057,0.046,0.032,0.065,0.03,0.03,0.065,0.043,0.041,0.056,0.019,0.024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.06,0.054,0.059,0.036,0.07,0.043,0.063,0.069,0.065,0.057,0.034,0.038,0.041,0.029,0.036,0.03,0.028,0.024,0.027,0.021,0.032,0.041,0.022,0.105,0.06,0.037,0.019,0.014,0.047,0.044,0.034,0.034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.043,0.043,0.039,0.026,0.06,0.05,0.044,0.048,0.05,0.04,0.027,0.042,0.033,0.028,0.042,0.027,0.046,0.028,0.031,0.038,0.045,0.039,0.024,0.07,0.043,0.053,0.05,0.023,0.024,0.024,0.019,0.014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.053,0.028,0.062,0.05,0.053,0.034,0.073,0.043,0.054,0.042,0.049,0.036,0.04,0.035,0.024,0.053,0.045,0.026,0.03,0.03,0.049,0.036,0.041,0.068,0.057,0.065,0.046,0.035,0.021,0.026,0.026,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.052,0.036,0.051,0.029,0.049,0.038,0.056,0.043,0.036,0.049,0.044,0.051,0.028,0.034,0.035,0.038,0.038,0.033,0.029,0.03,0.03,0.029,0.026,0.072,0.035,0.045,0.034,0.037,0.041,0.035,0.015,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
