age_CE,BCD01A_raw,BCD01B_raw,BCD02A_raw,BCD02B_raw,BCD03A_raw,BCD03B_raw,BCD04A_raw,BCD04B_raw,BCD05A_raw,BCD05B_raw,BCD06A_raw,BCD06B_raw,BCD07A_raw,BCD08A_raw,BCD08B_raw,BCD09A_raw,BCD09B_raw,BCD10A_raw,BCD10B_raw,BCD11A_raw,BCD11B_raw,BCD12A_raw,BCD12B_raw,BCD13A_raw,BCD13B_raw,BCD14A_raw,BCD14B_raw,BCD15A_raw,BCD15B_raw,BCD16A_raw,BCD16B_raw,BCD17A_raw,BCD17B_raw,BCD18A_raw,BCD18B_raw,BCD19A_raw,BCD19B_raw,BCD21B_raw,BCD21C_raw,BCD01A_raw_outlier_flag,BCD01B_raw_outlier_flag,BCD02A_raw_outlier_flag,BCD02B_raw_outlier_flag,BCD03A_raw_outlier_flag,BCD03B_raw_outlier_flag,BCD04A_raw_outlier_flag,BCD04B_raw_outlier_flag,BCD05A_raw_outlier_flag,BCD05B_raw_outlier_flag,BCD06A_raw_outlier_flag,BCD06B_raw_outlier_flag,BCD07A_raw_outlier_flag,BCD08A_raw_outlier_flag,BCD08B_raw_outlier_flag,BCD09A_raw_outlier_flag,BCD09B_raw_outlier_flag,BCD10A_raw_outlier_flag,BCD10B_raw_outlier_flag,BCD11A_raw_outlier_flag,BCD11B_raw_outlier_flag,BCD12A_raw_outlier_flag,BCD12B_raw_outlier_flag,BCD13A_raw_outlier_flag,BCD13B_raw_outlier_flag,BCD14A_raw_outlier_flag,BCD14B_raw_outlier_flag,BCD15A_raw_outlier_flag,BCD15B_raw_outlier_flag,BCD16A_raw_outlier_flag,BCD16B_raw_outlier_flag,BCD17A_raw_outlier_flag,BCD17B_raw_outlier_flag,BCD18A_raw_outlier_flag,BCD18B_raw_outlier_flag,BCD19A_raw_outlier_flag,BCD19B_raw_outlier_flag,BCD21B_raw_outlier_flag,BCD21C_raw_outlier_flag
1847,0.243,0.576,NA,NA,1.235,1.117,NA,NA,NA,NA,0.39,NA,NA,0.722,0.584,0.699,0.487,0.138,0.106,NA,0.801,NA,1.259,1.229,1.276,NA,NA,0.189,0.485,0.267,0.219,0.633,0.443,0.141,0.321,NA,0.815,1.071,0.547,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1848,0.435,0.736,NA,NA,1.892,1.08,NA,NA,NA,NA,0.701,NA,NA,0.944,0.772,1.107,0.836,0.213,0.19,NA,0.716,NA,1.183,1.05,1.518,NA,NA,0.212,0.594,0.302,0.293,1.058,0.81,0.301,0.693,NA,0.521,1.039,0.53,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1849,0.396,0.554,NA,NA,1.718,1.735,NA,NA,NA,NA,0.593,NA,NA,0.632,0.802,0.658,0.603,0.147,0.138,1.071,0.632,NA,1.925,0.775,1.167,NA,NA,0.28,0.757,0.321,0.404,1.091,0.55,0.49,0.891,NA,0.355,0.828,0.493,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1850,0.454,0.584,NA,NA,1.233,1.716,NA,NA,NA,NA,0.732,NA,NA,0.504,0.764,0.462,0.487,0.119,0.148,0.8,0.698,NA,1.857,0.826,0.879,NA,NA,0.203,0.746,0.397,0.379,0.858,0.497,0.497,0.678,NA,0.707,0.933,0.634,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1851,0.516,0.746,NA,NA,1.459,1.685,NA,NA,NA,NA,0.507,NA,NA,0.588,0.984,0.523,0.529,0.1,0.18,1.06,0.608,NA,1.591,0.626,1.039,NA,NA,0.251,0.984,0.504,0.401,0.858,0.527,0.572,1.028,NA,0.702,0.817,0.614,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1852,0.691,0.883,NA,NA,0.832,1.906,NA,NA,NA,NA,0.549,NA,NA,0.515,0.985,0.424,0.455,0.095,0.138,0.818,0.951,NA,2.192,0.879,0.805,NA,NA,0.3,1.001,0.528,0.454,0.676,0.487,0.345,0.806,NA,0.707,1.272,0.47,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1853,0.715,1.042,NA,NA,1.245,2.083,NA,NA,NA,NA,0.744,NA,NA,0.566,0.602,0.658,0.625,0.147,0.158,1.311,1.04,NA,1.822,0.721,1.114,NA,NA,0.447,1.302,0.708,0.683,0.789,0.679,0.549,1.598,NA,0.652,1.767,1.05,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
1854,0.717,1.045,NA,NA,1.44,1.868,NA,NA,NA,NA,0.763,NA,NA,0.653,0.617,0.77,0.857,0.132,0.18,1.273,1.249,NA,1.95,0.795,1.091,NA,NA,0.561,1.401,0.754,0.806,0.867,0.752,0.586,1.497,NA,0.502,1.349,0.954,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1855,0.663,1.553,NA,NA,1.648,1.603,NA,NA,NA,NA,0.498,NA,NA,0.873,0.737,0.84,0.931,0.157,0.191,1.434,1.09,NA,1.95,0.806,1.186,NA,NA,0.514,1.091,0.881,0.891,0.858,0.724,0.492,1.05,NA,0.623,0.359,0.148,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1856,0.794,1.778,NA,NA,1.632,2.268,NA,NA,NA,NA,0.561,NA,NA,0.855,0.606,0.794,0.73,0.171,0.18,1.355,1.166,NA,2.116,1.008,1.155,NA,NA,0.713,0.889,0.762,0.914,0.857,0.592,0.614,1.238,NA,0.764,0.138,0.197,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1857,0.586,2.016,NA,NA,1.33,2.906,NA,NA,NA,NA,0.645,NA,NA,0.919,0.473,0.863,0.9,0.232,0.201,1.407,0.971,NA,2.362,0.889,1.462,NA,NA,0.58,1.189,0.894,1.032,0.98,0.602,0.784,1.104,NA,0.706,0.275,0.288,FALSE,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1858,0.777,0.904,NA,NA,1.295,2.921,NA,NA,NA,NA,0.381,NA,NA,0.855,0.524,0.749,0.751,0.161,0.201,1.324,0.725,NA,2.498,0.243,1.038,NA,NA,1.41,1.782,0.882,0.87,0.76,0.517,0.566,0.985,NA,0.644,0.594,0.412,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1859,0.452,0.722,NA,NA,0.956,1.584,NA,1.415,NA,NA,0.361,NA,NA,0.768,0.434,0.489,0.403,0.138,0.201,0.905,1.127,NA,1.869,0.244,0.709,NA,NA,0.931,1.069,0.774,0.657,0.66,0.574,0.419,0.714,NA,0.637,0.377,0.288,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1860,0.549,1.212,NA,NA,1.435,2.491,NA,0.907,NA,NA,1.009,NA,NA,0.855,0.614,0.796,0.709,0.185,0.254,1.393,1.127,NA,1.208,1.016,1.323,NA,NA,1.783,1.864,1.063,0.799,0.87,1.011,0.523,1.034,NA,0.666,0.7,0.555,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1861,0.69,1.868,NA,NA,1.239,1.549,NA,1.127,NA,NA,0.829,NA,NA,0.754,0.756,0.83,0.783,0.199,0.254,1.206,0.71,NA,2.343,1.047,1.27,NA,NA,1.237,1.335,1.463,0.851,0.96,0.907,0.475,0.883,NA,0.397,0.555,0.564,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1862,0.467,1.198,NA,NA,0.871,1.225,NA,0.797,NA,NA,0.627,NA,NA,0.658,0.501,0.782,0.656,0.171,0.19,1.053,0.242,NA,1.991,1.007,1.174,NA,NA,0.905,1.212,0.839,0.734,0.908,0.76,0.593,0.628,NA,0.832,0.412,0.399,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1863,0.456,1.082,NA,NA,0.844,0.992,NA,1.219,NA,NA,0.407,NA,NA,0.699,0.538,0.783,0.582,0.185,0.201,1.294,0.994,NA,1.682,0.921,1.059,NA,NA,0.617,0.971,0.892,0.69,0.814,0.693,0.575,0.713,NA,0.672,0.459,0.46,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1864,0.403,0.646,NA,NA,0.745,0.926,NA,1.258,NA,NA,0.397,NA,NA,0.666,0.584,0.867,0.879,0.199,0.223,1.461,0.833,NA,1.405,0.763,0.846,NA,NA,0.459,0.748,0.598,0.584,0.727,0.519,0.489,0.544,NA,0.593,0.411,0.412,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1865,0.35,0.868,NA,NA,0.785,1.044,NA,1.086,NA,NA,0.463,NA,NA,0.623,0.83,0.382,0.38,0.123,0.107,0.739,0.593,NA,1.231,0.562,0.72,NA,NA,0.569,0.725,0.575,0.497,0.557,0.519,0.389,0.693,NA,0.541,0.325,0.4,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1866,0.404,0.688,NA,1.05,1.204,1.352,NA,1.007,NA,NA,0.666,NA,NA,0.674,0.739,0.546,0.794,0.224,0.232,0.8,0.825,NA,1.132,0.837,1.206,NA,NA,0.904,0.819,0.628,0.614,0.798,0.751,0.769,1.576,NA,0.684,0.435,0.493,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1867,0.423,0.953,NA,0.908,1.215,1.27,NA,1.326,NA,NA,0.482,NA,NA,0.674,0.656,0.495,0.424,0.208,0.18,1.111,0.623,NA,1.673,0.775,1.09,NA,NA,0.782,0.583,0.598,0.677,0.765,0.632,0.586,1.059,NA,0.428,0.404,0.458,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1868,0.603,1.683,NA,1.342,1.386,1.593,NA,0.752,NA,NA,0.721,NA,NA,0.758,0.655,0.968,0.804,0.299,0.244,1.292,1.074,NA,1.647,0.732,0.953,NA,0.625,0.918,0.863,0.74,0.783,0.794,0.61,0.827,2.011,NA,0.819,0.745,0.561,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1869,0.297,0.783,NA,1.083,0.903,1.034,NA,1.495,NA,NA,0.29,NA,NA,0.577,0.519,0.662,0.624,0.156,0.148,0.902,0.549,NA,1.967,0.425,0.508,NA,1.08,0.454,0.548,0.465,0.529,0.556,0.375,0.455,0.91,NA,0.559,0.754,0.503,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1870,0.296,0.73,NA,0.966,0.968,1.142,NA,1.076,NA,NA,0.494,NA,1.219,0.523,0.482,0.687,0.974,0.171,0.19,1.503,0.873,NA,1.355,0.604,0.804,NA,0.772,0.526,0.587,0.749,0.688,0.641,0.452,0.517,0.815,NA,0.669,0.786,0.57,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1871,0.307,0.667,NA,0.808,0.741,0.913,NA,1.118,NA,NA,0.42,NA,1.04,0.608,0.519,0.478,0.773,0.19,0.191,1.139,0.797,NA,1.44,0.572,0.625,NA,0.947,0.417,0.486,0.719,0.731,0.604,0.564,0.449,0.614,NA,0.573,0.668,0.493,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1872,0.233,0.414,NA,0.553,0.365,0.429,NA,1.109,NA,NA,0.226,NA,0.659,0.205,0.256,0.187,0.127,0.109,0.137,0.928,0.639,NA,1.208,0.404,0.508,NA,0.787,0.478,0.337,0.434,0.592,0.517,0.413,0.172,0.19,NA,0.733,0.138,0.057,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1873,0.412,0.455,1.324,1.016,0.66,1.628,NA,1.215,NA,NA,0.494,NA,0.996,0.756,0.429,0.204,0.211,0.185,0.18,1.202,0.958,NA,1.232,0.646,0.942,NA,0.785,0.876,0.705,0.956,0.815,0.711,0.708,0.521,0.72,NA,0.546,0.18,0.134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1874,0.424,0.488,1.048,0.86,0.938,1.532,NA,0.988,NA,NA,0.43,0.14,0.898,0.928,0.424,0.154,0.297,0.156,0.149,1.248,0.871,NA,0.911,0.626,0.775,NA,0.663,0.953,0.763,0.858,0.847,0.664,0.684,0.657,0.539,NA,0.26,0.349,0.195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1875,0.275,0.55,0.877,0.764,0.731,0.703,NA,0.672,NA,NA,0.355,0.172,0.807,0.587,0.415,0.185,0.306,0.133,0.127,0.987,0.703,NA,0.855,0.583,0.817,NA,0.541,0.59,0.445,0.708,0.624,0.596,0.561,0.48,0.53,NA,0.336,0.264,0.161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1876,0.54,0.806,0.84,0.899,0.818,0.756,NA,0.775,1.058,NA,0.281,0.16,0.866,0.639,0.483,0.269,0.361,0.161,0.201,1.075,0.871,NA,1.493,0.678,0.891,NA,0.916,0.586,0.667,0.585,0.561,0.723,0.58,0.436,0.783,NA,0.377,0.275,0.248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1877,0.857,1.273,1.664,1.181,1.255,1.405,NA,0.469,1.794,NA,0.741,0.332,1.412,0.97,0.761,0.358,0.869,0.204,0.254,1.856,1.107,NA,2.556,0.87,1.283,NA,0.65,1.018,0.957,1.274,1.08,1.203,1.002,0.853,2.138,NA,0.294,0.361,0.315,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1878,0.698,0.87,1.133,0.871,0.799,0.862,NA,0.539,1.356,NA,0.332,0.17,1.503,0.804,0.661,0.368,0.848,0.237,0.254,1.061,1.084,NA,1.91,0.657,0.743,NA,0.488,0.867,0.758,0.934,0.878,0.824,0.696,0.919,1.825,NA,0.422,0.319,0.247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1879,1.059,1.644,1.304,0.99,0.788,1.17,NA,1.524,1.548,NA,0.463,0.322,1.479,0.889,0.739,0.572,1.28,0.227,0.275,1.358,1.356,NA,2.255,0.71,0.901,NA,0.615,1.145,0.834,1.076,0.91,1.155,0.923,1.206,2.825,NA,0.768,0.296,0.296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE
1880,0.476,1.102,0.921,0.821,0.621,0.753,NA,1.071,0.849,NA,0.347,0.32,0.691,0.666,0.655,0.399,0.805,0.227,0.222,0.934,0.854,NA,1.251,0.625,0.625,NA,0.875,0.741,0.563,0.793,0.774,0.623,0.645,0.72,0.931,NA,0.648,0.276,0.241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1881,0.497,0.818,1.251,1.089,0.674,1.018,NA,1.116,1.165,NA,0.292,0.289,0.563,0.611,0.648,0.422,0.755,0.246,0.212,1.01,0.822,NA,1.541,0.679,0.668,NA,0.607,0.898,0.582,0.826,0.726,0.702,0.586,0.563,0.936,NA,0.784,0.298,0.257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1882,0.413,0.84,1.004,0.9,0.753,0.848,NA,1.109,0.909,NA,0.347,0.353,0.638,0.6,0.635,0.377,0.616,0.19,0.232,1.087,0.754,NA,1.334,0.636,0.519,NA,0.675,0.586,0.394,0.788,0.704,0.631,0.525,0.475,0.965,NA,0.559,0.297,0.238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1883,0.487,1.477,0.96,0.898,0.735,1.027,NA,1.243,1.509,NA,0.434,0.503,0.563,0.503,0.567,0.411,0.563,0.284,0.18,1.134,0.791,NA,1.578,0.668,0.688,NA,0.586,0.753,0.374,0.701,0.577,0.644,0.587,0.465,1.249,NA,0.648,0.276,0.238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1884,0.476,0.883,1.042,1.068,1.164,1.439,NA,1.403,1.664,NA,0.617,0.442,0.741,0.739,0.653,0.54,0.807,0.331,0.244,1.185,0.793,NA,2.231,0.901,0.985,NA,0.601,0.553,0.44,0.919,0.825,0.769,0.85,0.522,1.873,0.198,0.604,0.361,0.351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.583,0.977,1.36,1.455,1.146,1.42,NA,1.527,2.028,NA,0.531,0.842,0.93,0.901,0.719,0.756,0.756,0.274,0.201,1.096,0.744,NA,2.251,0.901,1.079,0.59,0.655,0.543,0.474,1.358,1.058,0.801,0.853,0.861,2.418,0.262,0.646,0.424,0.321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
