age_CE,06MG-01b_raw,06MG-02a_raw,06MG-03a_raw,06MG-08a_raw,06MG-08b_raw,06MG-15a_raw,06MG-16a_raw,06MG-16b_raw,06MG-21a_raw,06MG-21b_raw,06MG-22a_raw,06MG-22b_raw,07MG-02a_raw,07MG-02b_raw,07MG-04a_raw,07MG-04b_raw,07MG-05a_raw,07MG-05b_raw,07MG-06a_raw,07MG-06b_raw,07MG-07a_raw,07MG-07b_raw,07MG-11a_raw,07MG-11b_raw,06MG-01b_raw_outlier_flag,06MG-02a_raw_outlier_flag,06MG-03a_raw_outlier_flag,06MG-08a_raw_outlier_flag,06MG-08b_raw_outlier_flag,06MG-15a_raw_outlier_flag,06MG-16a_raw_outlier_flag,06MG-16b_raw_outlier_flag,06MG-21a_raw_outlier_flag,06MG-21b_raw_outlier_flag,06MG-22a_raw_outlier_flag,06MG-22b_raw_outlier_flag,07MG-02a_raw_outlier_flag,07MG-02b_raw_outlier_flag,07MG-04a_raw_outlier_flag,07MG-04b_raw_outlier_flag,07MG-05a_raw_outlier_flag,07MG-05b_raw_outlier_flag,07MG-06a_raw_outlier_flag,07MG-06b_raw_outlier_flag,07MG-07a_raw_outlier_flag,07MG-07b_raw_outlier_flag,07MG-11a_raw_outlier_flag,07MG-11b_raw_outlier_flag
1873,0.54,0.95,1.02,0.6,1.14,0.98,0.84,0.31,0.66,0.63,0.81,0.8,1.49,1.43,1.04,1.62,0.54,0.54,0.51,0.79,0.92,0.63,0.59,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.11,1.3,1.08,1.02,1.52,1.23,0.9,0.59,0.77,0.45,0.96,1.19,2,1.97,1.21,1.84,0.64,0.65,0.73,1.01,1.28,0.98,0.78,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,1.15,1.36,1.03,1.3,1.41,1.2,0.93,0.62,0.7,0.77,1.21,1.44,2,1.9,1.27,1.6,0.64,0.59,0.79,1.43,1.51,1.2,0.8,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1.07,1.14,1.19,1.26,1.95,1.02,1.01,0.52,0.77,0.77,1.08,1.13,2.06,1.94,1.02,1.58,0.76,0.76,1.01,1.46,1.58,1.21,0.64,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.85,0.76,0.82,0.7,1.35,0.7,0.7,0.48,0.49,0.66,0.76,0.68,1.43,1.52,0.7,1.3,0.48,0.32,0.63,0.83,0.82,0.83,0.44,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.23,0.69,0.76,0.96,2.18,0.91,0.73,0.55,0.52,0.66,0.74,0.95,1.77,1.94,1.04,1.75,0.64,0.44,0.72,0.95,1.71,1.24,0.57,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.63,0.6,0.57,1.04,1.62,1.09,0.58,0.52,0.45,0.52,0.59,0.81,1.36,1.24,1.01,1.71,0.41,0.38,0.57,0.79,1.43,1.59,0.46,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.76,0.63,0.76,1.1,2.1,1.05,0.88,0.72,0.56,0.77,0.87,0.92,1.46,1.21,0.98,1.33,0.54,0.41,0.63,0.89,1.55,2.1,0.59,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.02,0.73,0.79,1.45,1.65,1.09,0.98,0.79,0.56,0.7,0.65,0.89,1.59,1.62,0.92,1.3,0.6,0.44,0.69,0.89,1.59,2.36,0.59,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1882,0.73,0.7,0.66,1.1,1.21,0.98,0.94,0.75,0.66,0.7,0.64,0.96,1.55,1.59,0.92,1.23,0.51,0.38,0.57,0.73,1.46,1.52,0.68,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.79,1.14,0.81,1.34,1.48,0.77,0.94,0.68,0.63,0.8,0.69,0.79,1.3,1.43,0.76,0.94,0.6,0.44,0.54,0.86,1.33,1.43,0.8,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.76,1.07,0.87,1.5,1.62,0.95,0.91,0.72,0.56,0.74,0.8,0.96,1.4,1.78,0.89,1.11,0.54,0.51,0.6,0.84,1.59,1.68,0.7,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.89,1.17,0.81,1.16,1.27,0.67,0.89,0.68,0.56,0.63,0.44,0.86,1.49,1.43,0.67,1.18,0.51,0.41,0.48,0.87,1.27,1.27,0.51,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.86,1.27,0.91,1.48,1.62,0.77,0.76,0.62,0.52,0.56,0.54,0.79,1.71,1.56,0.73,1.81,0.51,0.48,0.57,0.92,1.52,1.4,0.65,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.75,1.23,1,1.2,1.4,0.77,0.79,0.62,0.52,0.66,0.5,0.76,1.59,1.9,0.73,1.56,0.48,0.51,0.54,0.73,1.49,1.27,0.47,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.98,1.01,1.04,1.29,1.3,0.67,0.76,0.55,0.56,0.67,0.49,0.58,1.27,1.46,0.6,1.21,0.44,0.41,0.44,0.41,1.27,1.36,0.57,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.92,0.98,0.85,1.29,1.4,0.74,0.86,0.58,0.59,0.66,0.54,0.86,1.75,1.78,0.93,1.65,0.44,0.41,0.38,0.6,1.27,1.44,0.66,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.7,1.04,0.44,1.35,1.3,0.78,0.92,0.68,0.66,0.59,0.66,0.86,1.59,1.56,0.76,1.49,0.51,0.44,0.51,0.75,1.33,1.31,0.53,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.82,0.95,0.85,1.52,1.59,0.81,0.83,0.75,0.63,0.77,0.62,0.86,1.62,1.62,0.86,1.62,0.48,0.48,0.48,0.83,1.7,1.65,0.68,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.67,0.83,0.95,1.23,1.3,0.74,0.62,0.51,0.66,0.63,0.71,0.72,1.62,1.43,0.67,1.3,0.48,0.54,0.54,0.67,1.43,1.21,0.74,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.67,0.7,0.79,1.04,1.11,0.88,0.77,0.57,0.63,0.59,0.72,0.75,1.52,1.46,0.92,1.4,0.44,0.51,0.48,0.41,1.24,1.11,0.72,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.76,0.76,0.67,1.14,1.33,0.78,0.71,0.61,0.59,0.52,0.72,1,1.36,1.4,0.76,1.3,0.48,0.41,0.35,0.63,1.21,1.14,0.64,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.63,0.76,0.76,1.26,1.04,0.78,0.99,0.68,0.45,0.49,0.68,0.89,1.49,1.46,0.79,1.05,0.67,0.51,0.44,0.98,1.49,1.25,0.76,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.76,0.73,0.73,0.79,0.79,0.78,0.99,0.64,0.56,0.56,0.58,0.65,1.39,1.21,0.79,1.14,0.48,0.51,0.51,0.7,1.11,0.79,0.71,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.66,0.64,0.79,0.94,0.89,0.74,0.77,0.57,0.59,0.52,0.48,0.76,1.13,1.17,0.7,0.89,0.48,0.51,0.44,0.6,1.11,0.92,0.65,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.7,0.7,0.76,1.11,1.21,0.85,0.77,0.6,0.59,0.63,0.51,1.1,1.44,1.3,0.92,1.36,0.41,0.4,0.32,0.67,1.27,1.33,0.68,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.61,0.76,0.92,1.43,1.46,0.71,0.8,0.5,0.52,0.56,0.48,0.8,1.24,1.17,0.73,1.24,0.45,0.46,0.41,0.7,1.43,1.52,0.49,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.65,0.74,0.73,1.14,1.09,0.65,0.71,0.47,0.49,0.56,0.41,0.69,1.18,1.17,0.63,0.92,0.35,0.37,0.32,0.54,1.11,1.17,0.51,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.42,0.63,0.82,0.73,0.79,0.49,0.52,0.54,0.31,0.37,0.53,0.69,0.86,0.83,0.57,0.89,0.22,0.3,0.19,0.41,0.79,0.76,0.55,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.69,0.79,1.11,1.17,1.14,0.76,0.86,0.78,0.45,0.6,0.56,1.04,1.14,1.4,0.95,1.27,0.48,0.51,0.47,0.67,0.98,0.95,0.74,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.88,1.24,0.97,1.27,1.48,1.09,0.92,0.81,0.66,0.81,0.71,1.58,1.17,1.55,1.05,1.43,0.54,0.54,0.51,0.66,1.4,1.3,0.85,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.76,0.98,0.67,1.62,1.32,0.92,0.78,0.75,0.59,0.47,0.88,1.4,1.14,1.65,0.98,1.4,0.48,0.51,0.5,0.66,1.52,1.68,0.7,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.63,0.92,1.17,1.43,1.23,0.88,0.87,0.74,0.59,0.63,0.67,1.01,1.11,1.71,0.89,1.18,0.54,0.51,0.48,0.66,1.33,1.52,0.74,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.82,0.98,0.94,1.68,1.27,0.92,0.71,0.78,0.63,0.74,0.65,1.16,0.98,1.74,0.92,1.18,0.51,0.57,0.75,0.76,1.37,1.59,0.76,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.89,1.3,0.97,1.91,1.56,0.88,0.74,0.65,0.59,0.53,0.65,1.4,1.17,1.81,0.95,1.37,0.6,0.6,0.7,0.86,1.59,2,0.85,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.82,1.27,0.94,1.68,1.61,0.92,0.8,0.61,0.7,0.81,0.71,1.09,0.95,1.65,0.86,1.24,0.54,0.54,0.63,0.92,1.37,1.78,0.72,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.76,1.33,0.69,1.52,1.4,0.95,0.83,0.81,0.8,0.85,0.75,1.12,1.2,1.75,0.89,1.27,0.54,0.63,0.66,0.91,1.43,1.56,0.78,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.63,0.92,0.66,0.95,1.22,0.92,0.74,0.64,0.49,0.46,0.79,1.01,0.95,1.24,0.73,1.14,0.38,0.41,0.44,0.55,1.05,1.21,0.7,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.63,1.21,0.69,1.14,1.29,0.85,0.8,0.73,0.35,0.6,0.67,1.01,1.21,1.37,0.73,1.02,0.51,0.57,0.6,0.89,1.08,1.37,0.68,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.76,1.24,0.41,1.43,1.33,0.88,1.02,0.78,0.66,0.42,0.62,1.08,1.32,1.52,0.79,0.83,0.54,0.69,0.63,0.89,1.21,1.49,0.59,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.96,1.27,0.97,1.37,1.09,0.74,0.99,0.78,0.56,0.53,0.76,1.08,1.5,1.9,0.73,0.92,0.57,0.5,0.6,0.89,1.08,1.33,0.4,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.59,1.17,1.19,1.33,0.97,0.81,0.93,0.75,0.45,0.46,0.53,1.03,1.4,1.55,0.86,1.05,0.54,0.5,0.51,0.67,0.95,1.33,0.43,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.76,1.78,1.26,1.27,0.96,0.78,0.84,0.72,0.42,0.6,0.48,0.82,1.33,1.46,0.89,0.95,0.54,0.51,0.48,0.67,0.98,1.27,0.55,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.86,1.68,1.17,1.71,1.14,1.02,0.93,0.76,0.63,0.67,0.61,1.08,1.27,1.49,1.11,1.08,0.7,0.66,0.57,0.83,1.4,1.62,0.65,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.35,0.89,0.68,0.98,0.93,0.67,0.56,0.38,0.52,0.42,0.39,0.8,0.85,1.08,0.63,0.68,0.35,0.41,0.35,0.41,0.76,0.98,0.66,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.92,1.56,1.09,1.43,1.23,0.74,0.96,0.83,0.73,0.56,0.79,1.01,1.27,1.29,0.86,0.91,0.67,0.63,0.6,0.89,1.24,1.36,0.85,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.79,1.71,1.06,1.27,1.06,0.99,0.86,0.83,0.7,0.64,0.62,1.01,1.11,1.5,0.89,0.76,0.76,0.79,0.6,0.92,1.23,1.21,0.72,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.57,1.11,0.76,0.95,0.75,0.74,0.62,0.55,0.56,0.53,0.47,0.66,0.88,1.01,0.67,0.7,0.48,0.54,0.48,0.57,0.92,0.86,0.57,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.57,1.3,0.91,1.14,1.02,0.81,0.71,0.83,0.56,0.53,0.61,0.91,0.85,1.52,0.83,0.95,0.51,0.6,0.57,0.66,1.14,1.05,0.72,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.57,1.02,0.72,0.79,0.9,0.83,0.53,0.55,0.61,0.39,0.38,0.66,0.69,1.08,0.79,0.79,0.41,0.41,0.44,0.54,0.83,0.79,0.55,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.57,1.49,0.99,1.08,0.97,0.93,0.74,0.76,0.72,0.67,0.56,0.73,0.95,1.33,0.95,0.97,0.57,0.51,0.63,0.7,0.86,0.95,0.63,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.57,1.52,0.97,1.17,1.06,1.13,0.89,0.77,0.63,0.6,0.46,0.94,0.92,1.46,1.08,1.15,0.57,0.54,0.63,0.79,1.02,1.05,0.59,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.41,1.37,0.7,0.95,0.89,0.74,0.64,0.52,0.56,0.49,0.4,0.62,0.76,1.21,0.73,0.79,0.41,0.35,0.48,0.54,0.73,1.07,0.53,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.63,1.68,0.7,0.85,0.85,0.92,0.79,0.52,0.72,0.63,0.44,0.49,0.86,1.33,0.76,0.79,0.41,0.38,0.44,0.44,0.83,1.1,0.59,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.63,1.49,0.97,2.37,1.06,1.09,0.88,0.59,0.89,0.74,0.44,0.63,0.95,1.52,0.89,0.86,0.57,0.64,0.64,0.86,1.87,1.98,0.64,0.65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.44,1.62,0.85,2.16,1.01,0.99,0.88,0.52,0.7,0.63,0.4,0.66,1.07,1.49,0.86,0.76,0.51,0.51,0.51,0.7,1.78,1.86,0.74,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.41,1.43,0.8,1.87,1.05,0.92,0.76,0.45,0.49,0.56,0.37,0.73,1.18,0.92,0.98,0.6,0.41,0.41,0.48,0.64,1.52,1.73,0.68,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.5,1.52,0.89,1.46,1.06,0.88,0.7,0.52,0.63,0.53,0.47,0.83,0.98,0.98,0.79,0.67,0.44,0.44,0.38,0.57,1.52,1.49,0.64,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.57,1.81,1.01,1.3,1.26,1.06,0.76,0.56,0.73,0.74,0.52,0.8,1.27,1.17,1.05,0.64,0.57,0.54,0.54,0.86,1.65,1.43,0.83,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.51,1.4,0.74,1.59,1.17,0.74,0.57,0.38,0.63,0.53,0.32,0.59,1.11,1.21,0.64,0.48,0.41,0.41,0.48,0.6,1.52,1.42,0.68,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
