year,month,PET,BAL,FIT1,FIT3,FIT6,FIT12,FIT24,FIT48
2010,9,862201.82,-862183.62,0.787237185,0.944282972,0.945432744,0.79640588,-0.041599883,-0.661971217
2010,10,1057800000000.00,-1060000000000.00,0.395594403,0.852768843,0.899245377,0.780417076,1.075930142,-0.576751465
2010,11,34066500000000.00,-34100000000000.00,-1.87251382,-0.535384211,-0.122246258,-0.14142059,0.495291972,-0.650475158
2010,12,5012070000000.00,-5010000000000.00,-1.480326869,-0.802314268,-0.143344945,-0.129958326,0.457865737,-0.647745709
2011,1,23795211076.00,-23795211032.00,0.081177509,-1.678021497,-0.234509356,-0.104793522,0.457436789,-0.638073184
2011,2,22662073.15,-22662015.55,0.31641943,-1.49290068,-0.490307095,-0.104635123,0.457502634,-0.638010156
2011,3,0.03,82.67,0.432713141,0.083055048,-0.762471785,-0.104634534,0.457502833,-0.638009937
2011,4,0.00,84.30,1.281751542,0.316537885,-1.677575682,-0.104634534,0.457502833,-0.638009937
2011,5,0.00,58.10,0.46707798,0.480500503,-1.492830406,-0.104634853,0.457520576,-0.638010476
2011,6,0.00,31.30,0.516199194,0.517782226,0.182735424,-0.104689042,0.457233582,-0.638112404
2011,7,0.44,72.36,0.576899926,0.578437585,0.587380156,-0.143026506,0.431162232,-0.659950443
2011,8,33.82,18.88,0.733321609,0.717722446,0.717756598,-0.116361483,0.443534893,-0.66178745
2011,9,76916.26,-76871.16,0.787237495,0.944283093,0.945432864,-0.127074114,0.421548262,-0.62991107
2011,10,400732000000.00,-401000000000.00,0.506226935,0.907994103,0.944526349,-0.124632241,0.419335366,0.23353961
2011,11,17045200000000.00,-17000000000000.00,-1.453744066,-0.101533608,0.329837179,0.2591038,0.232359566,0.255488136
2011,12,27983000000000.00,-28000000000000.00,-2.314247234,-0.878974888,-0.23629039,-0.201696928,0.011678041,0.1187633
2012,1,2404090000000.00,-2400000000000.00,-2.048410893,-1.79246818,-0.362810085,-0.235563331,0.005915316,0.110976249
2012,2,256808131.90,-256808094.50,-0.384073347,-2.319525861,-0.608405838,-0.235406187,0.006005704,0.111038601
2012,3,12150.70,-12134.50,0.101385363,-2.045526665,-0.871228165,-0.235405574,0.006006012,0.111038818
2012,4,0.54,31.16,0.077143029,-0.383706551,-1.792013096,-0.235405574,0.006006012,0.111038818
2012,5,0.00,14.10,0.467064434,0.478719482,-2.319481572,-0.235405783,0.006005178,0.111038145
2012,6,0.00,0.30,0.516199181,0.517782171,-1.940180402,-0.235419195,0.005803052,0.110843654
2012,7,0.09,81.71,0.576899926,0.578437585,0.586899529,-0.276049467,-0.034146155,0.082064428
2012,8,2158919.47,-2158892.27,0.733320423,0.717721789,0.717755937,-0.24971494,-0.029296113,0.08842581
2012,9,190241038.80,-190240994.00,0.787162579,0.944253925,0.945403713,-0.257445581,-0.029697724,0.091793672
2012,10,187797000000.00,-188000000000.00,0.545845724,0.926632197,0.959666976,-0.266501855,-0.02793671,0.5911078
2012,11,107284000000000.00,-107000000000000.00,-2.480685896,-1.260385078,-0.945898098,-1.087454138,-0.550274312,-0.046442087
2012,12,33058500000000.00,-33100000000000.00,-2.38569782,-1.55254524,-1.097734077,-1.084420068,-0.65190203,-0.169522419
2013,1,3058290000000.00,-3060000000000.00,-2.147054565,-2.389805611,-1.171278513,-1.079900754,-0.655954137,-0.174256863
2013,2,144894311.60,-144894282.90,-0.141074555,-2.389674767,-1.344067897,-1.079760142,-0.655862345,-0.174190007
2013,3,118.41,-102.31,0.42620953,-2.14422615,-1.532722143,-1.079759595,-0.655862016,-0.174189775
2013,4,0.00,73.00,0.788152343,-0.140746772,-2.389292676,-1.079759595,-0.655862016,-0.174189775
2013,5,0.00,55.20,0.467077087,0.48047166,-2.389632394,-1.07975945,-0.655862737,-0.174185057
2013,6,0.00,3.40,0.516199182,0.517782208,-2.042970896,-1.079652529,-0.655973237,-0.174341201
2013,7,0.00,65.40,0.576899926,0.578437585,0.587129226,-1.117390415,-0.697612978,-0.201179054
2013,8,0.41,70.09,0.733321609,0.717722446,0.717756598,-1.101250993,-0.699473971,-0.198670268
2013,9,9092.16,-9000.06,0.787237521,0.944283103,0.945432874,-1.098053876,-0.686329184,-0.191263152
2013,10,49327826207.00,-49327826174.00,0.572764334,0.938993564,0.969668519,-1.112947543,-0.695477186,-0.205642063
2013,11,18195800000000.00,-18200000000000.00,-1.494902113,-0.127565132,0.303823256,-0.378077306,-0.705564212,-0.261793652
2013,12,1440720000000.00,-1440000000000.00,-0.777385874,-0.370898569,0.347101629,0.288179866,-0.540247774,-0.233411786
2014,1,26832777668.00,-26832777615.00,0.043573539,-1.247065804,0.248825268,0.375921482,-0.518323808,-0.220922125
2014,2,2965290408.00,-2965290331.00,-1.586936233,-0.83112841,-0.038575243,0.375945433,-0.518243287,-0.22086542
2014,3,522389.65,-522363.85,-1.552450355,0.011245422,-0.332803505,0.375945806,-0.518242954,-0.22086519
2014,4,0.00,31.10,0.076501822,-1.586600443,-1.246771294,0.375945805,-0.518242954,-0.22086519
2014,5,0.00,30.90,0.467069606,0.408634519,-0.831035971,0.375944903,-0.518243713,-0.220865828
2014,6,0.00,5.20,0.516199183,0.51778218,0.119064221,0.375669024,-0.518370466,-0.221016059
2014,7,0.20,101.00,0.576899926,0.578437585,0.581361656,0.355396671,-0.561061082,-0.247442247
2014,8,17.48,57.82,0.733321609,0.717722446,0.717756439,0.378335967,-0.561874026,-0.245473027
2014,9,28098.62,-28028.72,0.787237514,0.9442831,0.945432871,0.352491878,-0.550166662,-0.237147871
2014,10,54243355302.00,-54243355290.00,0.571792246,0.938552404,0.969312134,0.358864071,-0.560013234,-0.248079399
2014,11,7250320000000.00,-7250000000000.00,-0.892743775,0.331607356,0.740747619,0.767658256,0.22171342,-0.136607365
2014,12,2239240000000.00,-2240000000000.00,-1.030352237,0.013569219,0.732201409,0.753701315,0.707218279,-0.102264444
2015,1,1846470000000.00,-1850000000000.00,-1.93690321,-0.883360591,0.553839308,0.66800144,0.723023411,-0.103111987
2015,2,73584677712.00,-73584677684.00,-2.827374725,-1.393968075,0.250126254,0.665189527,0.721771615,-0.103364392
2015,3,10007.26,-9999.26,0.148366763,-1.950634598,-0.042137361,0.66518971,0.721771704,-0.103364162
2015,4,0.00,24.80,0.014442387,-2.827045042,-0.887329244,0.665189709,0.721771704,-0.103364162
2015,5,0.00,113.40,0.467095006,0.47904141,-1.393894389,0.665188281,0.721771035,-0.103364818
2015,6,0.03,19.57,0.516199189,0.517782219,-1.841297233,0.66470964,0.721422281,-0.103530126
2015,7,0.02,76.88,0.576899926,0.578437585,0.449915286,0.664704838,0.710030948,-0.130945031
2015,8,363067.28,-363023.98,0.73332141,0.717722335,0.717756485,0.680408403,0.728380026,-0.127570407
2015,9,181914.10,-181892.30,0.787237453,0.944283022,0.945432793,0.641345935,0.687091303,-0.121716556
2015,10,674996100.70,-674996076.50,0.582453487,0.943371851,0.97320322,0.667195966,0.700345351,-0.133330619
2015,11,8827380000000.00,-8830000000000.00,-1.024320809,0.250349584,0.666835381,0.581964776,0.887427892,-0.094877446
2015,12,4540810000000.00,-4540000000000.00,-1.426851039,-0.155477283,0.569018501,0.525025289,0.846942651,0.040142106
2016,1,332747000000.00,-333000000000.00,-1.124595483,-1.009329431,0.458893527,0.5754381,0.832476086,0.056428184
2016,2,813309975.50,-813309958.70,-0.953350235,-1.476177563,0.161815441,0.57821999,0.832543027,0.056490241
2016,3,45413619.65,-45413576.35,-3.171445253,-1.122324425,-0.13270134,0.578218539,0.832542191,0.056490233
2016,4,0.00,28.40,0.049165989,-0.980523431,-1.009015304,0.578218538,0.83254219,0.056490233
2016,5,0.00,12.00,0.467063787,-1.067548998,-1.476111502,0.578217285,0.832541582,0.056489562
2016,6,0.00,25.20,0.516199192,0.51778218,-0.981754514,0.577806317,0.832163191,0.056302706
2016,7,8.54,21.26,0.576899926,0.578437585,0.585665507,0.570800206,0.828711878,0.027812913
2016,8,11.63,45.37,0.733321609,0.717722446,0.717742779,0.589168102,0.850043387,0.033360228
2016,9,21596.26,-21565.56,0.787237517,0.944283101,0.945432872,0.554487972,0.798734922,0.034980521
2016,10,10018725919.00,-10018725898.00,0.580583089,0.942529368,0.972523379,0.571840053,0.816813165,0.025287226
2016,11,15283900000000.00,-15300000000000.00,-1.384330024,-0.026870754,0.403628326,0.328501613,0.661301791,0.631620582
2016,12,31295500000000.00,-31300000000000.00,-2.362368217,-0.894577589,-0.255391945,-0.225879549,0.273065892,0.676681204
2017,1,6814310000000.00,-6810000000000.00,-2.456098937,-1.861093093,-0.444587975,-0.319522858,0.217939088,0.641563903
2017,2,228508593.40,-228508554.30,-0.331291824,-2.41119747,-0.683367111,-0.319351857,0.218848383,0.641603063
2017,3,83833.10,-83817.10,-0.658273707,-2.453505861,-0.939707896,-0.319350584,0.21884865,0.64160319
2017,4,2.91,34.49,0.112552157,-0.33107758,-1.860630378,-0.319350584,0.21884865,0.64160319
2017,5,0.00,46.90,0.467074532,0.468445744,-2.411155677,-0.319350732,0.218847829,0.641602576
2017,6,0.00,17.40,0.516199188,0.517782194,-2.364447917,-0.319341703,0.218608378,0.641324612
2017,7,0.12,69.18,0.576899926,0.578437585,0.586957453,-0.360956109,0.183640321,0.612065907
2017,8,85817.87,-85742.97,0.733321562,0.71772242,0.717756546,-0.335071722,0.191679633,0.628580299
2017,9,2143752.24,-2143739.74,0.78723668,0.944282766,0.945432538,-0.341098719,0.182634322,0.60446461
2017,10,1835119221.00,-1835119177.00,0.582221007,0.943267046,0.973118657,-0.354725533,0.17994523,0.613626256
2017,11,11247400000000.00,-11200000000000.00,-1.185024146,0.135405595,0.559771577,-0.304175001,0.147331702,0.675725258
2017,12,4402060000000.00,-4400000000000.00,-1.409930309,-0.24082101,0.482985973,0.296082651,0.189862031,0.679140692
2018,1,1687970000000.00,-1690000000000.00,-1.898156412,-1.164821313,0.326281697,0.45099716,0.178500503,0.661732815
2018,2,15263485268.00,-15263485232.00,-2.275475267,-1.590458977,0.034597416,0.450601657,0.178427924,0.661665888
2018,3,168.52,-146.42,0.424667901,-1.899011291,-0.260544637,0.450601999,0.178428694,0.661666015
2018,4,0.00,32.80,0.09435862,-2.275109519,-1.165018268,0.450601998,0.178428694,0.661666015
2018,5,0.00,23.90,0.467067451,0.480454918,-1.590392037,0.450600975,0.178427869,0.661665406
2018,6,0.00,6.10,0.516199184,0.517782179,-1.787488206,0.450278605,0.178195844,0.661383865
2018,7,0.00,37.20,0.576899926,0.578437585,0.556729333,0.434446356,0.142080687,0.632196577
2018,8,64.41,-36.11,0.733321609,0.717722446,0.717756598,0.455943561,0.149468937,0.649188048
2018,9,1853554.61,-1853539.91,0.787236795,0.944282823,0.945432594,0.427040835,0.142260537,0.623851972
2018,10,341544000000.00,-342000000000.00,0.517033557,0.913140274,0.948714069,0.425693045,0.135116843,0.63107968
2018,11,35985700000000.00,-36000000000000.00,-1.903952091,-0.557284196,-0.146051761,-0.189708794,-0.076432916,0.406756541
2018,12,56610100000000.00,-56600000000000.00,-2.606664111,-1.314006668,-0.786818788,-0.770404209,-0.239795556,0.098442985
2019,1,13775600000000.00,-13800000000000.00,-2.706098992,-2.237873105,-0.958573941,-0.855493709,-0.281287411,0.042480272
2019,2,57194511006.00,-57194510962.00,-2.744732448,-2.648159845,-1.151431569,-0.855642576,-0.281583794,0.042627206
2019,3,53.99,15.71,0.430351523,-2.705091291,-1.360954515,-0.855641984,-0.281583459,0.042627428
2019,4,0.05,52.15,0.342086922,-2.744397918,-2.237652169,-0.855641984,-0.281583459,0.042627428
2019,5,0.00,24.40,0.467067605,0.480481271,-2.648124128,-0.855641883,-0.281584268,0.042626758
2019,6,0.00,70.50,0.516199211,0.517782214,-2.625083684,-0.85554725,-0.281742325,0.042441819
2019,7,0.00,32.00,0.576899926,0.578437585,0.478409544,-0.896301819,-0.324670469,0.014032057
2019,8,4.72,7.58,0.733321609,0.717722446,0.717756598,-0.876536558,-0.323277574,0.019378553
2019,9,19559.51,-19542.41,0.787237517,0.944283101,0.945432872,-0.875068612,-0.315607593,0.021407028
2019,10,167769959.90,-167769924.10,0.582555154,0.943417658,0.97324018,-0.889122514,-0.325029654,0.010541055
2019,11,330486000000.00,-330000000000.00,0.521056301,0.849773036,1.176947555,-0.581607771,-0.252256578,0.055890133
2019,12,29976700000000.00,-30000000000000.00,-2.343929415,-0.62917439,0.060510266,-0.179527419,-0.386228213,-0.045419813
2020,1,82428800000000.00,-82400000000000.00,-3.27152685,-2.267941434,-0.99845582,-0.897787824,-0.773996116,-0.360899226
2020,2,725966000000.00,-726000000000.00,-3.502954184,-2.820406439,-1.191470719,-0.902149732,-0.776680904,-0.36325241
2020,3,2755546085.00,-2755546061.00,-4.215409087,-3.272015738,-1.39670177,-0.90216768,-0.776691321,-0.363261212
2020,4,18.02,13.88,-0.080535913,-3.503680746,-2.270756576,-0.90216768,-0.776691321,-0.363261212
2020,5,0.00,11.20,0.467063541,-2.829140014,-2.820383462,-0.902167568,-0.776692003,-0.363261823
2020,6,0.00,46.10,0.516199201,0.517782182,-3.209418754,-0.902069444,-0.77678938,-0.363394639
2020,7,0.00,7.70,0.576899926,0.578437585,-0.22415497,-0.942294771,-0.81704507,-0.388424142
2020,8,64.88,-59.08,0.733321609,0.717722446,0.716918539,-0.923248355,-0.819697437,-0.387953677
2020,9,38969.60,-38959.50,0.78723751,0.944283098,0.94543287,-0.92136405,-0.805766271,-0.377302913
2020,10,36498803055.00,-36498803054.00,0.575307255,0.940145971,0.970599281,-0.937992214,-0.815212986,-0.393336447
2020,11,602710000000.00,-603000000000.00,0.389039981,0.819024351,1.15280881,-0.944678554,-0.670778275,-0.341219951
2020,12,34462200000000.00,-34500000000000.00,-2.40329449,-0.719462731,-0.04469684,-0.941628983,-0.522843036,-0.33283403
