Year,HSU01A,HSU01B,HSU02A,HSU02B,HSU03A,HSU04A,HSU04B,HSU05A,HSU05B,HSU06A,HSU06B,HSU07A,HSU07B,HSU08A,HSU08B,LCU01A,LCU01B,LCU02A,LCU02B,LCU03A,LCU03B,LCU04A,LCU04B,LCU05A,LCU05B,LCU06A,LCU06B,LCU07A,LCU07B,LCU08A,LCU08B,LCU09A,LCU09B,LCU10A,LCU10B,MLU01A,MLU01B,MLU02A,MLU02B,MLU03A,MLU03B,MLU04A,MLU04B,MLU05A,MLU05B,MLU06A,MLU06B,MLU06Bb,MLU07A,MLU07B,MLU08A,MLU09A,MLU09B,MLU10A,MLU10B,VMU01A,VMU01B,VMU02A,VMU02B,VMU03A,VMU03B,VMU04A,VMU04B,VMU05B,VMU06A,VMU06B,VMU07A,VMU07B,VMU08A,VMU08B,VMU09A,VMU09B,VMU10A,VMU10B
1833,NA,NA,NA,NA,NA,NA,NA,1.953,NA,NA,NA,NA,NA,NA,NA,0.433,0.439,0.736,0.436,0.315,0.44,0.625,NA,NA,0.843,NA,NA,0.39,0.274,1.013,0.352,0.304,0.256,0.399,0.448,NA,NA,0.563,0.658,NA,NA,0.449,0.283,0.356,0.68,0.436,NA,0.27,NA,0.888,NA,0.925,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978,1.233,0.803,1.654,1.602,NA,NA,2.203,NA,1.151,1.942
1834,NA,NA,NA,NA,NA,NA,NA,2.182,NA,NA,NA,NA,NA,NA,NA,0.375,0.376,0.525,0.394,0.208,0.277,0.42,NA,NA,0.905,NA,NA,0.329,0.202,1.044,0.316,0.239,0.23,0.327,0.328,NA,NA,0.411,0.429,NA,NA,0.305,0.173,0.367,0.583,0.38,NA,0.251,NA,0.711,NA,0.936,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.959,0.682,1.258,1.665,NA,NA,1.888,NA,1.109,1.674
1835,NA,NA,NA,NA,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA,NA,0.34,0.361,0.383,0.215,0.22,0.244,0.367,NA,NA,0.837,NA,NA,0.211,0.13,0.942,0.249,0.181,0.241,0.292,0.261,NA,NA,0.436,0.523,NA,NA,0.256,0.145,0.306,0.588,0.314,NA,0.17,NA,0.863,NA,0.873,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747,1.116,0.762,1.516,2.031,NA,NA,2.276,NA,1.383,2.058
1836,NA,NA,NA,NA,NA,NA,NA,1.897,NA,NA,NA,NA,NA,NA,NA,0.396,0.395,0.324,0.16,0.193,0.324,0.306,NA,NA,0.393,NA,NA,0.23,0.139,0,0.262,0.147,0.218,0.181,0.186,NA,NA,0.456,0.587,NA,NA,0.252,0.167,0.319,0.696,0.291,NA,0.136,NA,0.484,NA,0.632,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,1.32,0.761,1.601,2.653,NA,NA,1.884,NA,1.251,1.57
1837,NA,NA,NA,NA,NA,NA,NA,2.467,NA,NA,NA,NA,NA,NA,NA,0.491,0.439,0.555,0.401,0.253,0.455,0.431,NA,NA,0.629,NA,NA,0.375,0.327,1.082,0.354,0.261,0.369,0.44,0.368,NA,NA,0.589,0.87,NA,NA,0.451,0.293,0.541,0.912,0.415,NA,0.19,NA,0.752,NA,0.953,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946,1.654,1.179,1.705,2.545,NA,NA,2.691,NA,2,2.08
1838,NA,NA,NA,NA,NA,NA,NA,2.418,NA,NA,NA,NA,NA,NA,NA,0.386,0.368,0.62,0.331,0.257,0.327,0.378,NA,NA,0.731,NA,NA,0.377,0.293,1.074,0.306,0.209,0.379,0.398,0.35,NA,NA,0.536,1.137,NA,NA,0.498,0.327,0.407,0.722,0.318,NA,0.162,NA,0.567,NA,0.809,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,1.332,0.925,1.669,2.191,NA,NA,1.871,NA,1.449,1.659
1839,NA,NA,NA,NA,NA,NA,NA,2.347,2.047,NA,NA,NA,NA,NA,NA,0.404,0.405,0.528,0.366,0.269,0.255,0.38,NA,NA,0.848,NA,NA,0.388,0.328,1.007,0.273,0.189,0.356,0.399,0.336,NA,NA,0.457,0.729,NA,NA,0.256,0.221,0.418,0.595,0.261,NA,0.143,NA,0.419,NA,0.855,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911,1.286,0.698,1.621,1.89,NA,NA,2.028,NA,1.438,1.804
1840,NA,NA,NA,NA,NA,NA,NA,2.256,2.524,NA,NA,NA,NA,NA,NA,0.351,0.321,0.531,0.315,0.381,0.225,0.308,NA,NA,0.764,NA,NA,0.387,0.342,1.094,0.326,0.292,0.328,0.479,0.337,NA,NA,0.382,0.706,NA,NA,0.234,0.191,0.315,0.625,0.305,NA,0.137,NA,0.359,NA,0.877,NA,0.474,NA,1.794,NA,NA,NA,NA,NA,NA,NA,0.912,1.642,0.794,1.969,2.526,NA,NA,2.373,4.455,1.727,2.545
1841,NA,NA,NA,NA,NA,NA,NA,2.071,1.858,NA,NA,NA,NA,NA,NA,0.493,0.448,0.751,0.371,0.462,0.334,0.429,NA,NA,0.94,NA,NA,0.413,0.428,1.162,0.29,0.385,0.422,0.506,0.387,NA,NA,0.568,0.898,NA,NA,0.253,0.235,0.378,0.76,0.401,NA,0.246,NA,0.438,NA,1.049,NA,0.55,NA,1.746,NA,NA,NA,NA,NA,NA,NA,0.954,1.836,0.89,2.229,2.802,NA,NA,2.302,4.163,2.362,2.358
1842,NA,NA,NA,NA,NA,NA,NA,1.614,1.481,NA,NA,NA,NA,NA,NA,0.393,0.417,0.596,0.377,0.421,0.452,0.405,NA,NA,1.066,NA,NA,0.365,0.366,1.037,0.325,0.34,0.417,0.343,0.317,NA,NA,0.407,0.755,NA,NA,0.213,0.204,0.27,0.55,0.253,NA,0.154,NA,0.361,NA,0.752,NA,0.246,NA,1.372,NA,NA,NA,NA,NA,NA,NA,0.751,0.847,0.412,1.122,1.295,NA,NA,1.683,2.967,1.908,1.244
1843,NA,NA,NA,NA,NA,NA,NA,2.301,2.106,NA,NA,NA,NA,NA,NA,0.414,0.413,0.532,0.256,0.521,0.397,0.383,NA,NA,0.937,NA,NA,0.383,0.293,1.054,0.316,0.27,0.39,0.355,0.343,NA,NA,0.418,0.628,NA,NA,0.378,0.207,0.259,0.755,0.325,NA,0.257,NA,0.476,NA,1.071,NA,0.439,NA,1.891,NA,NA,NA,NA,NA,NA,NA,1.139,2.129,0.816,1.874,2.355,NA,NA,2.27,4.222,2.247,1.866
1844,NA,NA,NA,NA,NA,NA,NA,1.661,1.431,NA,NA,NA,1.032,NA,NA,0.439,0.516,0.508,0.276,0.441,0.518,0.446,NA,NA,0.892,NA,NA,0.358,0.297,1.021,0.34,0.244,0.417,0.43,0.39,NA,NA,0.501,0.64,NA,NA,0.351,0.22,0.328,0.659,0.379,NA,0.269,NA,0.432,NA,0.982,NA,0.488,NA,0.912,NA,NA,NA,NA,NA,NA,NA,0.803,1.485,0.647,1.532,1.567,NA,NA,1.356,2.664,1.802,0.612
1845,NA,NA,NA,NA,NA,NA,NA,1.299,1.018,NA,NA,NA,1.165,NA,NA,0.191,0.337,0.454,0.163,0.305,0.367,0.355,NA,NA,0.859,NA,NA,0.24,0.193,0.749,0.219,0.207,0.239,0.231,0.162,NA,NA,0.343,0.48,NA,NA,0.196,0.109,0.198,0.4,0.231,NA,0,NA,0.209,NA,0.545,NA,0.148,NA,0.329,NA,NA,NA,NA,NA,NA,NA,0.567,0.461,0.254,1.104,0.979,NA,NA,2.056,1.69,1.04,0.604
1846,NA,NA,NA,NA,NA,NA,NA,1.205,0.983,NA,NA,NA,1.323,1.569,NA,0.233,0.348,0.392,0.26,0.431,0.499,0.437,NA,NA,0.941,NA,NA,0.297,0.326,0.698,0.256,0.254,0.285,0.287,0.23,NA,NA,0.464,0.525,NA,NA,0.199,0.149,0.249,0.457,0.234,NA,0.145,NA,0.309,NA,0.726,NA,0.282,NA,0.392,NA,NA,NA,NA,NA,NA,NA,0.581,0.604,0.382,1.207,1.214,NA,NA,1.414,1.555,1.268,1.106
1847,NA,NA,NA,NA,NA,NA,NA,1.358,0.724,NA,NA,NA,0.933,1.1,NA,0.203,0.308,0.365,0.225,0.405,0.418,0.475,NA,NA,0.935,NA,NA,0.229,0.22,0.612,0.252,0.186,0.235,0.194,0.185,NA,NA,0.428,0.425,NA,NA,0.188,0.17,0.27,0.368,0.269,NA,0.149,NA,0.162,NA,0.653,NA,0.097,NA,0.292,NA,NA,NA,NA,NA,NA,NA,0.236,0.344,0.233,0.818,0.816,NA,NA,0.764,1.015,1.136,0.879
1848,NA,NA,NA,NA,NA,NA,NA,1.699,1.075,NA,NA,NA,0.947,0.595,NA,0.246,0.275,0.274,0.153,0.43,0.46,0.421,NA,NA,0.879,NA,NA,0.22,0.269,0.672,0.185,0.18,0.268,0.206,0.203,NA,NA,0.389,0.463,NA,NA,0.19,0.192,0.236,0.345,0.26,NA,0.127,NA,0.226,NA,0.725,NA,0.189,NA,0.465,NA,NA,NA,NA,NA,NA,NA,0.585,0.673,0.436,1.285,1.244,NA,NA,1,1.237,1.253,1.016
1849,NA,NA,NA,NA,NA,NA,NA,2.105,1.307,NA,NA,NA,1.365,1.267,NA,0.297,0.349,0.3,0.105,0.45,0.466,0.526,NA,NA,0.869,NA,NA,0.215,0.207,0.814,0.229,0.176,0.26,0.27,0.219,NA,NA,0.711,0.711,NA,NA,0.312,0.3,0.261,0.493,0.368,NA,0.212,NA,0.307,NA,1.051,NA,0.491,NA,0.739,NA,NA,NA,NA,NA,NA,NA,0.723,0.856,0.46,1.862,1.839,NA,NA,1.409,2.16,2.113,1.779
1850,NA,NA,NA,NA,NA,NA,NA,1.686,1.369,NA,NA,NA,1.425,1.076,NA,0.283,0.328,0.356,0.166,0.378,0.483,0.495,NA,NA,0.589,NA,NA,0.175,0.182,0.808,0.236,0.177,0.28,0.312,0.307,0.55,0.619,0.495,0.586,NA,0.072,0.265,0.2,0.237,0.406,0.389,NA,0.169,0.179,0.23,NA,0.997,0.865,0.421,NA,0.643,NA,NA,NA,NA,NA,NA,NA,0.517,0.918,0.549,1.913,1.618,NA,NA,1.467,1.798,1.638,1.144
1851,NA,NA,NA,NA,NA,NA,NA,1.102,0.644,NA,NA,NA,0.467,0.608,NA,0.228,0.266,0.326,0.152,0.283,0.382,0.337,NA,NA,0.556,NA,NA,0.163,0.227,0.83,0.181,0.172,0.205,0.234,0.216,0.681,0.705,0.301,0.377,NA,0.156,0.108,0.091,0.255,0.349,0.271,NA,0.075,0,0,NA,0.703,0.658,0.117,NA,0.223,NA,NA,NA,NA,NA,NA,NA,0.09,0.144,0.151,0.401,0.377,NA,NA,0.302,0.403,0.373,0.255
1852,NA,NA,NA,NA,NA,NA,NA,1.886,1.07,NA,NA,NA,1.163,1.111,NA,0.249,0.268,0.261,0.107,0.305,0.424,0.38,NA,NA,0.739,NA,NA,0.169,0.167,0.828,0.204,0.207,0.22,0.237,0.182,0.755,0.629,0.414,0.555,NA,0.149,0.211,0.174,0.476,0.311,0.206,NA,0.174,0.02,0.1,NA,0.442,0.922,0.387,NA,0.952,NA,NA,NA,NA,NA,NA,NA,0.495,0.638,0.933,1.414,1.754,NA,NA,1.431,1.941,1.298,1.195
1853,NA,NA,NA,NA,NA,NA,NA,1.57,0.932,NA,NA,NA,1.263,1.448,NA,0.363,0.299,0.449,0.234,0.32,0.588,0.343,NA,NA,1.012,NA,NA,0.2,0.234,0.99,0.199,0.178,0.263,0.363,0.201,0.864,0.975,0.394,0.706,NA,0.138,0.253,0.238,0.482,0.203,0.346,NA,0.192,0.333,0.166,NA,0.42,1.23,0.609,NA,0.606,NA,NA,NA,NA,NA,NA,NA,0.693,1.752,1.012,1.72,2.169,NA,NA,1.838,2.24,2.251,2.065
1854,NA,NA,NA,NA,NA,NA,NA,1.949,1.315,NA,NA,NA,1.598,1.601,NA,0.352,0.39,0.415,0.215,0.416,0.646,0.444,NA,NA,1.093,NA,NA,0.31,0.311,0.932,0.228,0.209,0.242,0.312,0.227,0.656,0.824,0.361,0.629,NA,0.087,0.243,0.276,0.509,0.188,0.346,NA,0.233,0.247,0.197,NA,0.548,2.551,0.475,NA,0.351,NA,NA,NA,NA,NA,NA,NA,0.553,1.249,0.757,0.922,1.492,NA,NA,1.643,1.664,1.59,0.773
1855,NA,NA,NA,NA,NA,NA,NA,1.248,0.746,NA,NA,NA,0.842,1.541,NA,0.353,0.43,0.465,0.163,0.481,0.737,0.474,NA,NA,1.102,NA,NA,0.388,0.423,1.071,0.24,0.219,0.248,0.303,0.213,1.053,1.352,0.194,0.522,NA,0.108,0.17,0.166,0.473,0.29,0.448,NA,0.143,0.22,0.515,NA,0.457,1.999,0.468,NA,0.274,NA,NA,NA,NA,NA,NA,NA,0.275,0.829,0.549,0.995,1.186,NA,NA,0.984,1.303,1.031,0.64
1856,NA,NA,NA,NA,NA,NA,NA,1.433,1.013,NA,NA,NA,1.048,1.525,NA,0.261,0.315,0.397,0.125,0.519,0.67,0.656,NA,NA,1.123,NA,NA,0.391,0.287,0.894,0.363,0.242,0.269,0.32,0.167,1.059,1.136,0.26,0.612,NA,0.101,0.134,0.135,0.541,0.325,0.244,NA,0.225,0.345,0.701,NA,0.72,2.456,0.466,NA,0.574,NA,NA,NA,NA,NA,NA,NA,0.287,0.897,0.536,1.162,1.714,NA,NA,1.368,1.708,1.279,0.885
1857,NA,NA,NA,NA,NA,NA,NA,1.337,1.155,NA,NA,NA,1.045,1.811,NA,0.189,0.262,0.417,0.083,0.412,0.629,0.599,NA,NA,0.889,NA,NA,0.264,0.237,0.84,0.315,0.202,0.23,0.259,0.1,0.883,1.205,0.311,0.711,NA,0.122,0.238,0.188,0.547,0.336,0.486,NA,0.352,0.437,0.992,NA,1.216,2.618,0.48,NA,0.737,NA,NA,NA,NA,NA,NA,NA,0.383,1.183,0.574,1.344,1.897,NA,NA,1.209,1.705,1.061,0.834
1858,NA,NA,NA,NA,NA,NA,NA,1.515,1.175,NA,NA,NA,1.23,1.681,NA,0.215,0.329,0.536,0.152,0.448,0.591,0.549,NA,NA,0.811,NA,NA,0.268,0.289,0.844,0.318,0.26,0.332,0.222,0.2,0.954,1.351,0.471,0.747,NA,0.068,0.283,0.289,0.431,0.37,0.585,NA,0.3,0.441,1.063,NA,1.854,2.264,0.572,NA,0.871,NA,NA,NA,NA,NA,NA,NA,0.477,1.146,0.712,2.01,1.907,NA,NA,1.368,1.822,1.248,0.754
1859,NA,NA,NA,NA,NA,NA,NA,1.675,1.408,NA,NA,NA,1.395,2.03,1.859,0.235,0.343,0.688,0.233,0.44,0.629,0.502,NA,NA,0.667,NA,NA,0.38,0.349,0.877,0.291,0.326,0.364,0.353,0.217,1.019,1.14,0.295,0.565,NA,0.077,0.164,0.165,0.369,0.427,0.411,NA,0.352,0.407,0.814,NA,1.689,2.498,0.48,NA,0.696,NA,NA,NA,NA,NA,NA,NA,0.537,1.196,0.706,2.29,1.518,NA,NA,1.428,1.781,1.324,1.15
1860,NA,NA,NA,NA,NA,NA,NA,1.632,1.496,NA,NA,NA,1.508,1.782,1.379,0.332,0.384,0.649,0.185,0.433,0.598,0.49,NA,NA,0.632,NA,NA,0.446,0.359,0.885,0.257,0.325,0.384,0.256,0.229,0.776,1.062,0.332,0.699,NA,0.134,0.28,0.235,0.703,0.66,0.644,NA,0.325,0.391,0.78,NA,2.35,2.13,0.524,NA,1.152,NA,NA,NA,NA,NA,NA,NA,0.617,1.75,0.915,2.522,1.397,NA,NA,1.809,2.593,1.713,1.412
1861,NA,NA,NA,NA,NA,NA,NA,1.473,1.403,NA,NA,NA,1.454,1.269,1.471,0.325,0.314,0.775,0.286,0.571,0.676,0.519,NA,NA,0.74,NA,NA,0.494,0.56,1.066,0.391,0.429,0.371,0.405,0.324,0.795,1.341,0.288,0.523,NA,0.066,0.156,0.101,0.693,0.661,0.601,NA,0.232,0.305,0.528,NA,2.461,1.614,0.451,NA,0.882,NA,NA,NA,NA,NA,NA,NA,0.444,1.43,0.707,1.996,0.976,NA,NA,1.657,2.119,1.191,1.263
1862,NA,NA,NA,NA,NA,NA,NA,1.408,1.311,NA,NA,NA,1.326,1.72,1.965,0.285,0.289,0.856,0.206,0.525,0.727,0.535,NA,NA,0.891,NA,NA,0.418,0.32,1.126,0.299,0.44,0.363,0.31,0.283,1.131,1.453,0.324,0.49,NA,0.071,0.21,0.207,0.718,0.666,0.42,NA,0.292,0.495,0.672,NA,2.494,1.71,0.655,NA,1.596,NA,NA,NA,NA,NA,NA,NA,0.703,2.037,0.975,2.296,1.365,NA,NA,3.504,4.626,2.259,2.523
1863,NA,NA,NA,NA,NA,NA,NA,1.212,1.021,NA,NA,NA,1.001,1.515,1.714,0.288,0.305,0.868,0.237,0.491,0.837,0.575,NA,NA,1.008,NA,NA,0.47,0.411,1.207,0.427,0.511,0.304,0.394,0.326,0.901,1.178,0.322,0.519,NA,0.093,0.104,0.118,0.723,0.486,0.462,NA,0.38,0.737,0.637,NA,2.19,1.369,0.437,NA,0.757,NA,NA,NA,NA,NA,NA,NA,0.774,0.809,0.714,1.871,1.462,NA,NA,3.361,5.085,1.956,1.282
1864,NA,NA,NA,NA,NA,NA,NA,1.294,1.091,NA,NA,NA,0.904,1.413,1.32,0.326,0.267,0.924,0.234,0.517,0.798,0.598,NA,NA,0.891,NA,NA,0.487,0.392,1.013,0.474,0.684,0.393,0.379,0.27,0.651,1.4,0.316,0.566,NA,0.129,0.3,0.273,0.687,0.615,0.452,NA,0.366,0.833,0.524,NA,1.984,1.73,0.72,NA,0.834,NA,NA,NA,NA,NA,NA,NA,0.69,1.032,0.651,0.989,0.651,NA,NA,1.909,3.219,1.227,1.255
1865,NA,NA,NA,NA,NA,NA,NA,1.431,1.133,NA,0.955,NA,0.825,1.34,1.423,0.33,0.265,0.846,0.241,0.49,0.702,0.592,NA,NA,0.915,NA,NA,0.457,0.355,1.146,0.511,0.719,0.466,0.386,0.314,0.834,1.168,0.197,0.42,NA,0.089,0.184,0.149,0.479,0.494,0.378,NA,0,0.887,0.682,NA,1.591,1.085,0.795,NA,0.758,NA,NA,NA,NA,NA,NA,NA,0.488,0.681,0.51,0.877,0.347,NA,NA,1.411,2.225,1.018,0.961
1866,NA,NA,NA,NA,NA,NA,NA,1.935,1.643,NA,1.639,NA,1.313,1.501,1.47,0.229,0.179,0.762,0.204,0.462,0.687,0.536,NA,NA,0.807,NA,NA,0.494,0.424,1.057,0.343,0.697,0.453,0.415,0.323,0.871,1.139,0.332,0.606,NA,0.103,0.276,0.2,0.831,0.615,0.38,NA,0.42,1.414,1.199,NA,2.179,1.217,0.951,NA,1.688,NA,NA,NA,NA,NA,NA,NA,1.057,1.443,0.728,1.221,0.662,NA,NA,1.943,3.805,1.454,1.302
1867,NA,NA,NA,NA,NA,NA,NA,1.696,1.101,1.402,1.332,NA,0.959,1.084,1.5,0.238,0.191,0.933,0.235,0.574,0.742,0.496,NA,NA,0.951,NA,NA,0.509,0.486,1.019,0.419,0.707,0.341,0.51,0.417,0.95,1.178,0.342,0.548,NA,0.114,0.282,0.295,0.924,0.699,0.293,NA,0.32,1.219,1.226,NA,1.54,0.953,1.152,NA,0.913,NA,NA,NA,NA,NA,NA,NA,1.188,1.19,0.651,1.16,0.91,NA,NA,1.785,4.178,1.056,0.967
1868,NA,NA,NA,NA,NA,NA,NA,1.972,1.206,1.551,1.671,NA,0.921,1.299,1.796,0.226,0.192,0.666,0.165,0.301,0.53,0.445,NA,NA,0.934,NA,NA,0.389,0.356,1.147,0.387,0.564,0.293,0.421,0.282,0.606,1.117,0.276,0.498,NA,0.101,0.283,0.245,0.76,0.705,0.557,NA,0.547,1.251,0.951,NA,1.809,1.334,1.074,NA,0.652,NA,NA,NA,NA,NA,NA,NA,0.768,1.031,0.51,0.675,0.701,NA,NA,1.243,2.743,0.744,0.691
1869,NA,NA,NA,NA,NA,NA,NA,1.771,1.548,1.58,1.738,NA,1.033,1.393,1.873,0.389,0.271,0.698,0.201,0.268,0.678,0.48,NA,NA,0.972,NA,NA,0.438,0.511,1.236,0.461,0.622,0.258,0.493,0.367,0.964,1.358,0.473,0.749,NA,0.175,0.379,0.277,0.937,0.902,0.632,NA,0.66,2.35,1.015,NA,2.366,1.807,1.292,NA,1.261,NA,NA,NA,NA,NA,NA,NA,1.236,1.293,0.777,1.685,1.738,NA,NA,1.821,3.198,1.262,1.372
1870,NA,NA,NA,NA,NA,NA,NA,1.666,1.169,1.722,1.627,NA,0.714,1.08,1.395,0.398,0.249,0.756,0.174,0.296,0.694,0.514,NA,NA,0.897,NA,NA,0.528,0.441,1.315,0.379,0.677,0.373,0.515,0.359,1.004,1.659,0.473,0.515,NA,0.119,0.236,0.261,0.99,0.824,0.377,NA,0.482,2.287,0.966,NA,2.373,1.864,1.349,NA,0.936,NA,NA,NA,NA,NA,NA,NA,1.068,1.066,0.673,1.524,1.266,NA,NA,1.254,2.04,0.991,1.055
1871,NA,NA,NA,NA,NA,NA,NA,1.165,0.679,0.895,0.823,NA,0.461,0.659,0.953,0.392,0.274,0.717,0.226,0.409,0.647,0.623,NA,NA,1.139,1.464,NA,0.577,0.526,1.149,0.418,0.767,0.365,0.498,0.442,0.514,1.261,0.343,0.389,NA,0.054,0.153,0.156,0.63,0.783,0.241,NA,0.285,1.011,0.366,NA,1.52,1.301,0.669,NA,0.502,NA,NA,NA,NA,NA,NA,NA,0.721,0.498,0.42,1.1,0.777,NA,NA,0.991,1.185,0.872,0.716
1872,NA,NA,NA,NA,NA,NA,NA,1.589,1.027,1.046,1.475,NA,0.521,0.787,1.106,0.259,0.133,0.371,0.082,0.253,0.422,0.45,NA,NA,0.793,1.001,0.953,0.166,0.21,0.791,0.267,0.457,0.189,0.214,0.159,0.751,1.083,0.339,0.435,NA,0.066,0.242,0.284,0.58,0.496,0.445,NA,0.391,1.49,0.684,NA,2.147,1.546,0.75,NA,0.908,NA,NA,NA,NA,NA,NA,NA,0.863,0.483,0.378,0.782,0.564,NA,NA,0.995,1.168,0.82,0.589
1873,NA,NA,NA,NA,NA,NA,NA,1.825,1.22,1.208,1.454,NA,0.702,0.892,1.263,0.467,0.302,0.649,0.304,0.499,0.567,0.51,NA,NA,1.023,1.421,1.216,0.446,0.437,1.034,0.354,0.75,0.338,0.502,0.43,0.719,1.621,0.374,0.403,NA,0.076,0.174,0.16,0.6,0.602,0.444,NA,0.46,1.9,0.787,NA,1.785,1.745,0.891,NA,0.883,NA,NA,NA,NA,NA,NA,NA,0.927,0.596,0.591,0.78,0.734,NA,NA,1.266,1.108,0.98,0.899
1874,NA,NA,NA,NA,NA,NA,NA,1.422,0.772,0.669,0.911,NA,0.571,0.707,1.198,0.352,0.264,0.766,0.286,0.404,0.719,0.57,NA,NA,0.918,0.998,1.032,0.541,0.667,0.991,0.304,0.685,0.278,0.542,0.342,0.735,2.225,0.346,0.395,NA,0.093,0.113,0.156,0.647,0.784,0.445,NA,0.566,2.175,0.783,NA,1.527,1.423,0.74,NA,0.256,NA,NA,NA,NA,NA,NA,NA,0.721,0.342,0.314,0.606,0.463,NA,NA,1.122,1.146,0.699,0.352
1875,NA,NA,NA,NA,NA,NA,NA,1.993,0.998,0.831,1.262,NA,0.739,1.155,1.694,0.319,0.236,0.636,0.204,0.341,0.672,0.604,NA,NA,0.771,1.298,1.003,0.461,0.547,1.248,0.23,0.715,0.216,0.502,0.325,1.016,2.062,0.5,0.54,NA,0.172,0.243,0.274,0.988,1.027,0.397,NA,0.424,1.68,1.012,NA,1.735,1.599,1.054,NA,0.429,NA,NA,NA,NA,NA,NA,NA,0.787,0.413,0.364,0.605,0.448,NA,NA,1.8,1.627,1.245,0.872
1876,NA,NA,NA,NA,NA,NA,NA,2.112,1.08,1.204,1.459,NA,0.691,1.289,1.503,0.389,0.284,0.744,0.286,0.47,0.834,0.831,NA,NA,0.966,1.487,1.126,0.553,0.538,1.118,0.267,0.812,0.339,0.709,0.41,0.941,1.253,0.48,0.52,NA,0.134,0.222,0.265,0.87,1.117,0.413,NA,0.406,2.225,0.783,NA,1.74,1.783,1.328,NA,0.656,NA,NA,NA,NA,NA,NA,NA,0.849,0.549,0.46,0.585,0.417,NA,NA,2.068,1.727,1.487,1.041
1877,NA,NA,NA,NA,NA,NA,NA,1.894,1.031,1.221,1.541,NA,0.67,1.341,1.294,0.321,0.273,0.705,0.263,0.448,0.687,0.817,NA,0.977,0.979,1.169,1.06,0.527,0.461,1.09,0.266,0.963,0.363,0.632,0.393,0.766,1.385,0.364,0.388,NA,0.07,0.138,0.244,0.788,1.026,0.252,NA,0.309,1.341,0.944,NA,1.374,1.312,1.138,NA,0.621,NA,NA,NA,NA,NA,NA,NA,0.714,0.946,0.644,0.475,0.242,NA,NA,2.276,1.808,1.201,0.678
1878,NA,NA,NA,NA,NA,NA,NA,1.702,1.435,1.195,1.425,NA,0.59,1.342,1.15,0.244,0.27,0.643,0.231,0.338,0.665,0.767,NA,0.883,0.914,1.188,1.01,0.439,0.308,0.879,0.193,0.896,0.317,0.472,0.26,0.78,1.326,0.48,0.519,NA,0.146,0.214,0.326,0.761,0.924,0.377,NA,0.339,1.369,0.741,NA,1.667,1.248,1.021,NA,0.632,NA,NA,NA,NA,NA,NA,NA,0.696,0.827,0.777,0.592,0.342,NA,NA,2.995,1.677,1.406,0.831
1879,NA,NA,NA,NA,NA,NA,NA,1.192,1.001,0.702,0.703,NA,0.487,0.935,0.753,0.282,0.184,0.542,0.227,0.317,0.625,0.789,NA,1.058,0.924,1.102,0.802,0.426,0.353,0.958,0.175,0.938,0.271,0.369,0.268,0.767,1.303,0.43,0.54,NA,0,0.12,0.23,0.67,0.632,0.368,NA,0.329,1.436,0.463,NA,1.721,1.447,0.947,NA,0.909,NA,NA,NA,NA,NA,NA,2.288,0.741,0.931,0.844,0.529,0.637,NA,NA,2.807,1.884,1.503,0.942
1880,NA,NA,NA,NA,NA,NA,NA,1.338,1.059,0.788,0.755,NA,0.459,0.869,0.767,0.13,0.119,0.394,0.236,0.344,0.537,0.703,NA,0.786,0.742,0.994,0.745,0.301,0.191,0.655,0.154,0.667,0.252,0.253,0.18,0.39,0.525,0.25,0.295,NA,0,0.162,0.145,0.608,0.615,0.207,NA,0.185,0.697,0.268,NA,1.229,1.189,0.765,NA,0.617,NA,NA,NA,NA,NA,NA,1.46,0.683,1.009,0.596,0.38,0.474,NA,NA,1.929,1.351,1.304,0.581
1881,NA,NA,NA,NA,NA,NA,NA,1.344,0.951,0.754,0.748,NA,0.479,0.878,0.834,0.252,0.205,0.441,0.212,0.429,0.821,0.676,NA,1.022,0.902,1.202,0.877,0.536,0.348,0.792,0.211,0.776,0.307,0.433,0.352,0.758,0.791,0.474,0.506,NA,0.178,0.148,0.277,0.663,0.699,0.491,NA,0.395,1.195,0.588,NA,1.709,1.697,0.908,NA,0.663,NA,NA,NA,NA,NA,NA,2.028,0.593,0.845,0.529,0.313,0.498,NA,NA,2.231,1.475,1.07,0.451
1882,NA,NA,NA,NA,NA,NA,NA,1.592,0.917,0.653,0.669,NA,0.644,1.03,0.869,0.209,0.129,0.307,0.172,0.264,0.579,0.441,NA,0.752,0.654,0.992,0.784,0.348,0.242,0.696,0.131,0.567,0.195,0.404,0.29,0.849,1.08,0.401,0.381,NA,0.13,0.194,0.231,0.55,0.504,0.41,NA,0.305,1.862,0.561,NA,1.647,1.85,0.622,NA,1.221,NA,NA,NA,NA,NA,NA,2.375,0.487,1.163,0.596,0.357,0.424,NA,NA,2.057,1.108,1.117,0.512
