age_CE,TLM01C_raw,TLM01A_raw,TLM23B_raw,TLM01B_raw,TLM02A_raw,TLM02B_raw,TLM04A_raw,TLM04B_raw,TLM05A_raw,TLM05B_raw,TLM06A_raw,TLM06B_raw,TLM07A_raw,TLM07B_raw,TLM16A_raw,TLM16B_raw,TLM17A_raw,TLM17B_raw,TLM17C_raw,TLM17D_raw,TLM18A_raw,TLM18B_raw,TLM19A_raw,TLM19B_raw,TLM20A_raw,TLM20B_raw,TLM21A_raw,TLM21B_raw,TLM23A_raw,TLM03A_raw,TLM03B_raw,TLM03C_raw,TLM08A_raw,TLM08B_raw,TLM24A_raw,TLM24B_raw,TFTSTD_raw,TLM01C_raw_outlier_flag,TLM01A_raw_outlier_flag,TLM23B_raw_outlier_flag,TLM01B_raw_outlier_flag,TLM02A_raw_outlier_flag,TLM02B_raw_outlier_flag,TLM04A_raw_outlier_flag,TLM04B_raw_outlier_flag,TLM05A_raw_outlier_flag,TLM05B_raw_outlier_flag,TLM06A_raw_outlier_flag,TLM06B_raw_outlier_flag,TLM07A_raw_outlier_flag,TLM07B_raw_outlier_flag,TLM16A_raw_outlier_flag,TLM16B_raw_outlier_flag,TLM17A_raw_outlier_flag,TLM17B_raw_outlier_flag,TLM17C_raw_outlier_flag,TLM17D_raw_outlier_flag,TLM18A_raw_outlier_flag,TLM18B_raw_outlier_flag,TLM19A_raw_outlier_flag,TLM19B_raw_outlier_flag,TLM20A_raw_outlier_flag,TLM20B_raw_outlier_flag,TLM21A_raw_outlier_flag,TLM21B_raw_outlier_flag,TLM23A_raw_outlier_flag,TLM03A_raw_outlier_flag,TLM03B_raw_outlier_flag,TLM03C_raw_outlier_flag,TLM08A_raw_outlier_flag,TLM08B_raw_outlier_flag,TLM24A_raw_outlier_flag,TLM24B_raw_outlier_flag,TFTSTD_raw_outlier_flag
1653,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,0.83,NA,0.61,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1654,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,0.78,NA,0.59,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1655,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,0.67,NA,0.42,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1656,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,0.87,NA,0.66,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1657,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,0.66,NA,0.41,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1658,NA,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,0.72,NA,0.69,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1659,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.74,NA,0.54,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1660,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,0.8,NA,0.63,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1661,NA,NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.99,NA,0.59,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1662,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,0.8,NA,0.67,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1663,NA,NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,0.78,NA,0.61,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1664,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,0.61,NA,0.39,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1665,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,0.79,NA,0.22,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1666,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,0.86,NA,0.44,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1667,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,0.58,NA,0.28,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1668,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,0.74,NA,0.37,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1669,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,0.56,NA,0.49,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1670,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,0.61,NA,0.24,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1671,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,0.71,NA,0.35,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1672,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,0.75,NA,0.32,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1673,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.59,NA,0.4,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1674,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,0.82,NA,0.36,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1675,NA,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,0.71,NA,0.39,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1676,NA,NA,NA,NA,NA,NA,NA,1.22,NA,1.24,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,0.66,NA,0.21,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1677,NA,NA,NA,NA,NA,NA,NA,1.28,NA,1.58,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,0.65,NA,0.31,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1678,NA,NA,NA,NA,NA,NA,NA,1.14,NA,1.69,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,0.55,NA,0.35,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1679,NA,NA,NA,NA,NA,NA,NA,1.09,NA,1.29,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,0.7,NA,0.45,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1680,NA,NA,NA,NA,NA,NA,1.57,1.16,NA,1.4,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,0.56,NA,0.38,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1681,NA,NA,NA,NA,NA,NA,1.74,1.07,NA,1.57,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,0.64,NA,0.52,NA,NA,NA,0.84,1.39,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1682,NA,NA,NA,NA,NA,NA,1.49,0.98,NA,1.14,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,0.61,NA,0.29,NA,NA,NA,0.85,1.31,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1683,NA,NA,NA,NA,NA,NA,1.48,0.95,NA,1.65,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,0.63,NA,0.39,NA,NA,NA,0.84,1.35,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1684,NA,NA,NA,NA,NA,NA,1.58,0.88,NA,1.74,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,0.75,NA,0.4,NA,NA,NA,0.83,1.17,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1685,NA,NA,NA,NA,NA,NA,1.56,0.8,NA,2.28,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,0.73,NA,0.5,NA,NA,NA,0.8,1.35,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1686,NA,NA,NA,NA,NA,NA,1.25,0.67,NA,1.65,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,0.83,NA,0.38,NA,NA,NA,0.64,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1687,NA,NA,NA,NA,NA,NA,1.57,0.95,NA,1.88,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,0.99,NA,0.57,NA,NA,NA,0.6,0.69,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1688,NA,NA,NA,NA,NA,NA,1.5,0.85,NA,1.49,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,1.11,NA,0.28,NA,NA,NA,0.86,1.31,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1689,NA,NA,NA,NA,NA,NA,1.39,0.84,NA,1.48,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,0.89,NA,0.34,NA,NA,NA,0.82,1.28,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1690,NA,NA,NA,NA,NA,NA,1.32,0.77,NA,1.59,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA,0.95,NA,0.3,NA,NA,NA,0.73,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1691,NA,NA,NA,NA,NA,NA,1.36,0.71,NA,1.08,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,0.72,NA,0.31,NA,NA,NA,0.63,1.17,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1692,NA,NA,NA,NA,NA,NA,1.94,0.93,NA,1.58,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.96,NA,0.37,NA,NA,NA,0.81,1.32,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1693,NA,NA,NA,NA,NA,NA,2.19,0.9,NA,1.38,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,1.1,NA,0.32,NA,NA,NA,0.84,1.53,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1694,NA,NA,NA,NA,NA,NA,1.92,0.98,NA,1.41,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,1.27,NA,0.28,NA,NA,NA,0.86,1.42,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1695,NA,NA,NA,NA,NA,NA,1.86,0.91,NA,1.45,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,1.03,NA,0.42,NA,NA,NA,0.86,1.46,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1696,NA,NA,NA,NA,NA,NA,1.62,0.96,NA,1.26,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,1.15,NA,0.34,NA,NA,NA,0.81,1.29,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1697,NA,NA,NA,NA,NA,NA,1.85,0.88,NA,1.14,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,0.94,NA,0.42,NA,NA,NA,0.78,1.28,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1698,NA,NA,NA,NA,NA,NA,1.51,0.82,NA,1.12,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,0.82,NA,0.3,NA,NA,NA,0.78,1.13,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1699,NA,NA,NA,NA,NA,NA,1.72,1.05,NA,1.31,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,0.88,NA,0.19,NA,NA,NA,0.75,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1700,NA,NA,NA,NA,NA,NA,1.6,0.85,NA,1.09,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,0.73,NA,0.34,NA,1,NA,0.88,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1701,NA,NA,NA,NA,NA,NA,1.51,0.85,NA,1.26,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,0.72,NA,0.22,NA,1.08,NA,0.75,1.05,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1702,NA,NA,NA,NA,NA,NA,1.64,0.99,NA,1.32,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,0.82,NA,0.46,NA,1.17,NA,1.06,1.18,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1703,NA,NA,NA,NA,NA,NA,1.26,0.67,NA,1.06,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,0.51,NA,0,NA,1.07,NA,0.83,1.08,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
1704,NA,NA,NA,NA,NA,NA,1.64,0.95,NA,1.29,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,0.84,NA,0.29,NA,1.14,NA,1.1,1.07,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
