age_CE,MER01A_raw,MER01B_raw,MER02A_raw,MER02B_raw,MER02C_raw,MER03A_raw,MER03B_raw,MER04A_raw,MER04B_raw,MER04C_raw,MER11A1_raw,MER11A2_raw,MER11B_raw,MER12A_raw,MER12B_raw,MER13A1_raw,MER13B_raw,MER14A_raw,MER15B_raw,MER16A2_raw,MER16B_raw,MER17A_raw,MER17B_raw,MER18A_raw,MER01A_raw_outlier_flag,MER01B_raw_outlier_flag,MER02A_raw_outlier_flag,MER02B_raw_outlier_flag,MER02C_raw_outlier_flag,MER03A_raw_outlier_flag,MER03B_raw_outlier_flag,MER04A_raw_outlier_flag,MER04B_raw_outlier_flag,MER04C_raw_outlier_flag,MER11A1_raw_outlier_flag,MER11A2_raw_outlier_flag,MER11B_raw_outlier_flag,MER12A_raw_outlier_flag,MER12B_raw_outlier_flag,MER13A1_raw_outlier_flag,MER13B_raw_outlier_flag,MER14A_raw_outlier_flag,MER15B_raw_outlier_flag,MER16A2_raw_outlier_flag,MER16B_raw_outlier_flag,MER17A_raw_outlier_flag,MER17B_raw_outlier_flag,MER18A_raw_outlier_flag
1753,1.03,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.8,0.8,0.84,0.73,1.21,NA,0.8,NA,NA,2.05,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1754,0.94,NA,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.71,0.65,0.99,0.72,0.91,NA,0.71,NA,NA,1.95,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1755,0.87,NA,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.65,0.61,0.67,0.9,1.14,NA,0.67,NA,NA,1.83,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1756,1.2,NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.52,0.64,0.78,0.56,0.88,NA,0.81,NA,NA,1.65,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1757,1.26,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.52,0.75,0.55,0.79,0.93,NA,0.77,NA,NA,1.47,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1758,1.13,NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.7,0.68,0.59,0.71,0.93,NA,0.78,NA,NA,1.39,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1759,1.16,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.88,0.76,0.66,0.87,0.86,NA,0.99,NA,NA,1.55,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1760,0.99,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.08,0.66,0.8,0.79,1.11,NA,0.92,NA,NA,1.46,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1761,1.46,NA,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.01,0.85,0.93,0.98,1.11,NA,0.96,NA,NA,1.42,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1762,0.89,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.07,0.51,0.54,0.85,1.31,NA,0.85,NA,NA,1.48,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1763,1.17,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1.09,0.64,0.87,0.98,0.96,NA,0.86,NA,NA,1.29,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1764,1.04,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1.1,0.67,0.75,0.75,1.16,NA,0.87,NA,NA,1.96,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1765,0.85,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.91,0.46,0.73,0.81,0.92,NA,0.84,NA,NA,1.15,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1766,1.18,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1.18,0.72,0.85,0.88,1.01,NA,0.79,NA,NA,1.66,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1767,0.9,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,1.35,0.72,0.83,0.69,0.91,NA,0.96,NA,NA,1.7,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1768,0.74,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1.44,0.61,0.71,0.86,0.77,NA,0.87,NA,NA,2.53,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1769,0.58,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.89,0.51,0.85,0.63,0.79,NA,0.76,NA,NA,1.63,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1770,0.76,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.92,0.59,0.77,0.85,0.72,NA,0.82,NA,NA,1.88,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1771,0.96,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.83,0.44,0.6,0.55,0.76,NA,0.76,NA,NA,1.89,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1772,0.72,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.89,0.59,0.65,0.84,0.66,NA,0.78,NA,NA,2.57,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1773,0.9,5.72,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.8,0.54,0.87,0.61,0.76,NA,0.83,NA,NA,1.99,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1774,0.79,4.86,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.89,0.56,0.91,0.83,0.73,NA,0.92,NA,NA,2.78,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1775,1.05,3.7,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.86,0.57,0.86,0.53,0.94,NA,0.83,NA,NA,2.27,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1776,0.91,2.61,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,0.62,0.68,0.66,0.7,NA,0.73,NA,NA,1.98,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1777,0.07,1.93,0.87,0.68,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0,0.56,0,0.64,0.78,NA,0.69,NA,NA,1.46,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1778,0.45,2.29,1.16,1.16,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.74,0.68,0.6,0.73,0.8,NA,0.69,NA,NA,1.29,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1779,0.87,1.7,1.3,1.08,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.7,0.53,0.86,0.48,1.07,NA,0.69,NA,NA,1.46,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1780,0.89,3.17,1.28,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.66,0.81,0.73,0.8,1.05,NA,0.69,NA,NA,1.34,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1781,0.93,3.21,1.11,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.26,0.65,0.86,0.79,1.03,NA,0.82,NA,NA,1.68,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1782,0.86,3.03,1.1,0.84,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.37,0.69,0.87,0.76,0.91,NA,0.69,NA,NA,1.49,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1783,0.87,3.97,0.97,0.62,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.53,0.6,0.57,0.57,1.15,NA,0.69,NA,NA,1.35,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1784,1.07,5.14,1.02,1.03,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.7,0.81,0.85,0.93,1.31,NA,0.61,NA,NA,1.8,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1785,0.94,6.31,1.24,0.91,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.6,0.75,0.81,0.73,1.1,NA,0.67,NA,NA,1.33,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1786,1.16,6.96,1.15,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.66,0.68,0.55,0.73,1.39,NA,0.68,NA,NA,1.27,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1787,0.77,3.43,0.98,0.62,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.58,0.74,0.92,0.78,1.46,NA,0.79,NA,NA,1.09,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1788,0.82,4.36,1.09,1.18,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.78,0.74,0.85,0.92,1.49,NA,0.87,NA,NA,1.26,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1789,0.87,3.56,0.96,0.94,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.69,0.75,0.76,0.7,1.72,NA,0.84,NA,NA,1.16,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1790,0.75,3.59,1.76,1.69,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.81,0.7,0.76,1,1.78,NA,0.83,NA,NA,1.23,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1791,1.04,2.97,1.83,1.76,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.7,0.54,0.64,0.58,1.62,NA,0.76,NA,NA,1.05,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1792,0.85,2.74,1.93,1.29,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.8,0.87,1,0.81,1.75,0.7,0.82,NA,NA,1.19,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1793,1.08,2.57,1.63,1.52,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.78,0.82,0.87,0.8,1.51,0.92,0.86,NA,NA,1.08,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1794,0.69,2.03,1.59,1.03,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.78,0.91,0.73,0.57,1.36,0.66,0.83,NA,NA,1.13,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1795,0.68,1.25,1.42,0.87,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.7,0.76,0.78,0.62,1.1,0.77,0.67,NA,NA,0.8,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1796,0.63,1.32,1.38,1.15,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.7,0.67,0.62,0.82,0.98,0.54,0.77,NA,NA,0.95,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1797,0.89,1.48,1.32,0.95,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.62,0.7,0.85,0.76,1.15,0.8,0.92,NA,NA,0.92,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1798,1.12,1.85,1.58,1.29,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.8,0.67,0.76,0.56,1.08,0.69,1.02,NA,NA,0.76,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1799,1.19,1.55,0.99,0.89,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.94,0.8,0.85,0.81,1.22,0.87,0.99,NA,NA,1.01,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1800,1.07,1.65,0.9,1.06,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.88,0.96,1.04,0.58,1.06,0.67,0.91,NA,NA,1.17,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1801,1.32,1.34,1,1.07,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.85,0.74,0.92,0.68,1.08,0.92,0.86,NA,NA,1.43,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1802,1.29,1.55,0.73,0.78,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.86,0.96,0.87,0.75,0.93,0.67,0.88,NA,NA,1.23,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1803,1.26,1.15,0.87,0.84,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.79,0.79,1.03,0.56,0.88,0.79,0.71,NA,NA,1.42,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1804,1.04,1.36,0.92,0.92,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.76,0.59,0.72,0.83,0.81,0.6,0.67,NA,NA,1.31,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1805,1.22,0.74,0.72,0.57,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.77,0.77,0.96,0.93,0.79,0.7,0.53,NA,NA,1.57,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1806,0.71,1.2,1.7,1.07,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.76,0.76,0.88,0.75,0.94,0.49,0.56,NA,NA,1.9,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1807,0.62,1.24,1.59,1.23,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.76,0.56,0.64,0.54,0.79,0.64,0.63,NA,NA,1.82,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1808,1.21,1.48,1.54,1.28,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.83,0.68,0.92,0.82,0.83,0.48,0.65,NA,NA,1.82,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1809,1.36,1.83,1.54,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.87,0.76,0.73,0.96,0.75,0.61,0.75,NA,NA,1.73,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1810,1.04,1.85,1.26,1.02,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.86,0.59,1.07,0.77,0.82,0.54,0.73,NA,NA,1.89,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1811,1.23,1.44,1.06,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.84,0.79,0.97,1.13,0.82,0.59,0.62,NA,NA,1.7,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1812,1.17,1.38,1.11,0.95,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.86,0.73,0.93,1.09,0.75,0.48,0.64,NA,NA,1.88,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1813,0.76,1.02,1,0.86,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.67,0.6,0.62,0.83,0.63,0.6,0.64,NA,NA,1.61,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1814,1.45,1.14,0.83,0.94,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.81,0.93,0.89,0.95,0.84,0.52,0.69,NA,NA,1.78,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1815,1.3,0.96,0.72,0.78,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.63,0.7,0.73,1.04,0.8,0.59,0.67,NA,NA,1.48,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1816,1.5,1,0.89,0.93,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.82,0.62,0.7,0.83,0.8,0.5,0.65,NA,NA,1.77,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1817,1.15,0.94,0.73,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.72,0.74,0.98,1.23,0.78,0.68,0.66,NA,NA,1.29,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1818,1.09,1.02,0.95,0.81,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.84,0.67,0.68,1.08,0.66,0.4,0.56,NA,NA,1.68,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1819,1.06,0.84,0.76,0.49,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.73,0.45,0.8,0.73,0.74,0.53,0.56,NA,NA,1.48,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1820,0.87,1.04,1.02,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.83,0.63,0.69,1.02,0.83,0.45,0.63,NA,NA,2,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1821,0.63,1.01,1.03,0.64,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.92,0.45,0.86,1.03,0.73,0.57,0.64,NA,NA,1.77,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1822,1.01,0.89,0.97,0.61,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.87,0.6,0.98,1.08,0.83,0.44,0.78,NA,NA,1.84,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1823,0.66,0.92,1.17,0.84,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.8,0.53,0.58,0.66,0.86,0.58,0.71,NA,NA,1.66,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1824,0.98,1,1.14,0.68,NA,1.4,NA,NA,NA,NA,NA,NA,0.78,0.89,0.5,0.8,0.93,0.84,0.46,0.68,NA,NA,1.98,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1825,0.98,1.11,1.29,0.51,NA,1.26,NA,NA,NA,NA,NA,NA,0.89,0.82,0.47,0.73,1.08,1.02,0.65,0.8,NA,NA,2.44,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
