age_CE,HMSM01B_raw,HMSM02B_raw,HMSM03A_raw,HMSM04B_raw,HMSM05B_raw,HMSM06A_raw,HMSM07A_raw,HMSM08B_raw,HMSM09A_raw,HMSM11A_raw,HMSM12A_raw,HMSM13A_raw,HMSM14A_raw,HMSM15B_raw,HMSM16B_raw,HMSM17A_raw,HMSM18A_raw,HMSM19B_raw,HMSM20B_raw,HMSM01B_raw_outlier_flag,HMSM02B_raw_outlier_flag,HMSM03A_raw_outlier_flag,HMSM04B_raw_outlier_flag,HMSM05B_raw_outlier_flag,HMSM06A_raw_outlier_flag,HMSM07A_raw_outlier_flag,HMSM08B_raw_outlier_flag,HMSM09A_raw_outlier_flag,HMSM11A_raw_outlier_flag,HMSM12A_raw_outlier_flag,HMSM13A_raw_outlier_flag,HMSM14A_raw_outlier_flag,HMSM15B_raw_outlier_flag,HMSM16B_raw_outlier_flag,HMSM17A_raw_outlier_flag,HMSM18A_raw_outlier_flag,HMSM19B_raw_outlier_flag,HMSM20B_raw_outlier_flag
1945,0.82,0.88,0.73,0.4,0.55,0.38,0.35,0.18,0.72,1.08,0.69,0.55,1.13,0.88,0.49,0.79,0.62,0.71,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.86,0.72,0.52,0.33,0.54,0.39,0.32,0.13,0.6,1,0.7,0.42,0.95,0.74,0.42,0.71,0.97,0.77,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.25,0.76,0.59,0.32,0.57,0.37,0.24,0.07,0.67,1.16,0.81,0.45,1.07,1.29,0.48,1.08,0.94,0.96,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.14,0.7,0.58,0.33,0.48,0.35,0.25,0.09,0.65,0.87,0.88,0.54,1.12,1.01,0.48,1.06,0.7,0.72,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.23,0.84,0.61,0.32,0.5,0.5,0.4,0.15,0.82,1.04,0.98,0.7,1.11,1,0.57,1.2,0.81,0.87,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.14,0.67,0.63,0.38,0.7,0.34,0.35,0.18,0.63,1.32,0.79,0.9,1.12,0.98,0.47,1.42,0.74,0.9,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.33,0.86,0.72,0.54,0.86,0.46,0.35,0.2,0.72,1.32,0.82,0.84,1.11,1.31,0.51,1.55,1.23,1,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.89,0.88,0.61,0.34,0.76,0.46,0.34,0.13,0.74,1.06,0.63,0.62,0.89,1.33,0.49,1.12,0.68,0.79,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.85,0.59,0.56,0.14,0.41,0.36,0.23,0.12,0.59,0.69,0.49,0.46,0.71,0.74,0.24,0.77,0.64,0.58,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.11,0.86,0.84,0.31,0.56,0.48,0.48,0.26,0.84,1.03,0.73,0.69,0.78,1.07,0.39,1.02,1.17,1.03,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.81,1.04,0.79,0.52,0.59,0.58,0.5,0.19,0.87,1.11,0.76,0.82,0.91,1.43,0.51,0.95,1.31,1.02,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.94,0.9,0.8,0.39,0.64,0.69,0.57,0.13,0.8,1.14,0.63,0.79,0.7,1.08,0.31,0.84,1.09,0.95,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.02,1.1,1.09,0.43,0.62,0.64,0.54,0.18,0.94,0.93,0.67,0.76,0.77,1.18,0.36,0.97,1.04,1.02,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.97,0.87,1.01,0.4,0.66,0.63,0.49,0.23,0.84,1.04,0.81,0.83,0.83,1.38,0.27,1.12,1.26,0.88,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1959,0.9,0.62,0.99,0.43,0.85,0.49,0.43,0.21,0.67,0.95,0.93,0.59,0.91,1.36,0.36,0.96,0.75,0.77,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.09,0.58,1,0.42,0.83,0.4,0.43,0.19,0.62,0.93,1.17,0.66,1.12,1.71,0.25,0.83,0.57,0.8,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.86,0.54,0.82,0.32,0.63,0.59,0.34,0.12,0.48,0.61,0.89,0.46,0.99,1.16,0.19,0.92,0.73,0.56,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.1,0.57,0.96,0.26,0.52,0.68,0.42,0.19,0.62,0.81,0.86,0.67,0.94,0.91,0.38,0.85,0.85,0.67,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.19,0.59,1.49,0.45,1.09,0.79,0.43,0.17,1.05,0.93,0.94,0.62,0.97,0.93,0.53,1.01,0.86,0.84,1.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.01,0.91,1.33,0.55,0.64,0.66,0.53,0.22,0.81,0.68,1.05,0.76,1.12,0.79,0.46,1.01,0.76,0.95,1.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.34,0.83,1.06,0.56,0.55,0.69,0.56,0.1,0.65,0.5,1.02,0.97,1.93,0.82,0.38,1.21,1.1,0.96,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.57,0.64,0.96,0.58,0.75,0.89,0.58,0.19,0.81,0.64,1.43,1.25,2.12,1,0.47,1.38,1.41,1.09,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.02,0.57,0.8,0.41,0.54,0.53,0.34,0.13,0.59,0.52,1.19,0.81,1.42,0.64,0.45,1.03,0.86,0.83,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.68,0.37,0.43,0.37,0.37,0.6,0.15,0.14,0.36,0.37,0.63,0.77,0.88,0.88,0.17,0.57,0.69,0.65,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.17,0.68,0.62,0.56,0.37,0.71,0.2,0.15,0.68,0.74,0.66,0.72,1.14,1.1,0.21,0.83,0.67,0.71,1.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.87,0.68,0.69,0.54,0.43,0.51,0.22,0.17,0.61,0.72,0.81,0.65,1.56,0.96,0.21,0.74,0.67,0.68,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.92,0.54,0.59,0.39,0.45,0.43,0.18,0.1,0.61,0.74,0.55,0.56,1.61,0.58,0.21,0.69,0.48,0.61,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.77,0.32,0.5,0.38,0.44,0.42,0.3,0.04,0.47,0.78,0.43,0.32,1.74,0.62,0.17,0.54,0.35,0.62,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.8,0.35,0.51,0.37,0.6,0.49,0.34,0.11,0.57,0.71,0.66,0.41,1.51,0.97,0.29,0.63,0.58,0.94,1.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1974,0.8,0.44,0.37,0.24,0.43,0.48,0.41,0.08,0.71,0.53,0.58,0.57,1.06,0.69,0.22,0.72,0.52,0.58,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.91,0.23,0.63,0.3,0.36,0.41,0.41,0.13,0.75,0.6,0.69,0.66,1.74,0.76,0.24,0.8,0.61,0.71,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.61,0.14,0.32,0.34,0.45,0.51,0.52,0.12,0.83,0.53,0.46,0.65,1.24,0.63,0.24,0.65,0.37,0.66,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.83,0.28,0.61,0.41,0.5,0.51,0.4,0.15,0.68,0.49,0.74,0.73,1.58,0.82,0.35,0.73,0.47,0.92,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.72,0.25,0.73,0.51,0.35,0.64,0.31,0.18,0.66,0.75,0.7,0.7,1.21,0.68,0.32,0.85,0.46,1,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.68,0.12,0.58,0.51,0.35,0.6,0.25,0.13,0.65,0.76,0.82,0.53,1.12,0.71,0.3,0.68,0.41,0.77,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.89,0.27,0.69,0.53,0.38,0.59,0.24,0.16,0.74,0.77,0.98,0.55,1.34,0.65,0.4,0.73,0.49,0.78,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.74,0.28,0.66,0.48,0.35,0.47,0.18,0.14,0.73,0.64,0.76,0.54,1.38,0.59,0.44,0.74,0.36,0.69,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.05,0.33,0.51,0.31,0.45,0.45,0.14,0.08,0.82,0.75,0.59,0.65,1.32,0.63,0.3,0.8,0.41,0.5,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,1.41,0.61,0.73,0.5,0.41,0.58,0.2,0.09,1.08,1.15,0.58,0.61,2.08,0.8,0.44,0.83,0.3,1.03,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.27,0.57,0.81,0.52,0.48,0.48,0.31,0.14,0.72,1.35,0.82,0.69,2.44,0.69,0.43,0.79,0.59,0.86,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.44,0.56,1.47,0.54,0.41,0.49,0.29,0.15,0.58,1.37,0.89,0.76,1.88,0.64,0.5,1.07,0.96,0.79,0.23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.68,0.52,1.09,0.4,0.49,0.52,0.26,0.16,0.48,1.17,0.73,0.58,1.29,0.6,0.58,1.02,0.57,0.98,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.48,0.5,0.96,0.39,0.42,0.63,0.25,0.15,0.69,1.08,0.78,0.8,0.98,0.62,0.61,1.16,0.53,0.87,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.38,0.56,0.8,0.42,0.53,0.53,0.22,0.18,0.59,0.88,0.83,0.94,1.3,0.69,0.47,0.8,0.46,0.76,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,1.2,0.41,0.73,0.45,0.44,0.71,0.17,0.16,0.71,0.99,0.78,1.32,1.71,0.75,0.39,0.45,0.18,0.69,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.57,0.77,1.19,0.6,0.48,0.76,0.38,0.26,0.83,1.54,0.96,1.39,2.38,0.75,0.8,1.23,0.43,1.13,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.67,0.33,0.48,0.38,0.36,0.59,0.07,0.13,0.36,0.93,0.8,0.77,1.54,0.61,0.39,0.92,0.55,0.73,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,1.14,0.51,0.92,0.74,0.42,0.63,0.33,0.17,0.64,0.78,0.71,0.58,1.25,0.79,0.46,0.97,0.52,0.73,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,1.31,0.66,1.28,0.38,0.49,0.7,0.28,0.22,0.89,0.68,0.66,0.66,0.98,0.65,0.31,1.1,0.57,0.76,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
