"","stand","tree_id","year","rw_core1 (mm)","rw_core2 (mm)"
"2693","AE10","AE10_F48",1896,1.038,0.794
"2694","AE10","AE10_F48",1897,1.175,0.952
"2695","AE10","AE10_F48",1898,0.898,0.698
"2696","AE10","AE10_F48",1899,0.53,0.587
"2697","AE10","AE10_F48",1900,1.019,0.904
"2698","AE10","AE10_F48",1901,1.284,0.793
"2699","AE10","AE10_F48",1902,1.112,0.632
"2700","AE10","AE10_F48",1903,0.633,0.538
"2701","AE10","AE10_F48",1904,1.111,0.872
"2702","AE10","AE10_F48",1905,1.024,0.76
"2703","AE10","AE10_F48",1906,1.052,0.825
"2704","AE10","AE10_F48",1907,0.993,0.681
"2705","AE10","AE10_F48",1908,1.279,0.744
"2706","AE10","AE10_F48",1909,0.746,0.427
"2707","AE10","AE10_F48",1910,0.702,0.796
"2708","AE10","AE10_F48",1911,1.083,0.8
"2709","AE10","AE10_F48",1912,0.7,0.76
"2710","AE10","AE10_F48",1913,0.774,0.552
"2711","AE10","AE10_F48",1914,1.064,0.931
"2712","AE10","AE10_F48",1915,0.938,0.665
"2713","AE10","AE10_F48",1916,0.377,0.364
"2714","AE10","AE10_F48",1917,0.686,0.402
"2715","AE10","AE10_F48",1918,0.689,0.401
"2716","AE10","AE10_F48",1919,0.954,0.693
"2717","AE10","AE10_F48",1920,1.426,0.786
"2718","AE10","AE10_F48",1921,1.032,0.747
"2719","AE10","AE10_F48",1922,1.145,0.79
"2720","AE10","AE10_F48",1923,0.795,0.633
"2721","AE10","AE10_F48",1924,0.737,0.601
"2722","AE10","AE10_F48",1925,0.694,0.663
"2723","AE10","AE10_F48",1926,0.667,0.583
"2724","AE10","AE10_F48",1927,0.579,0.488
"2725","AE10","AE10_F48",1928,0.779,0.723
"2726","AE10","AE10_F48",1929,0.78,0.579
"2727","AE10","AE10_F48",1930,1.08,0.644
"2728","AE10","AE10_F48",1931,1.087,0.707
"2729","AE10","AE10_F48",1932,0.748,0.595
"2730","AE10","AE10_F48",1933,0.752,0.558
"2731","AE10","AE10_F48",1934,0.879,0.573
"2732","AE10","AE10_F48",1935,0.675,0.662
"2733","AE10","AE10_F48",1936,0.534,0.433
"2734","AE10","AE10_F48",1937,0.518,0.814
"2735","AE10","AE10_F48",1938,0.565,0.668
"2736","AE10","AE10_F48",1939,0.675,0.865
"2737","AE10","AE10_F48",1940,0.581,0.932
"2738","AE10","AE10_F48",1941,0.392,1.069
"2739","AE10","AE10_F48",1942,0.518,0.738
"2740","AE10","AE10_F48",1943,0.645,0.957
"2741","AE10","AE10_F48",1944,0.868,0.94
"2742","AE10","AE10_F48",1945,0.727,0.931
"2743","AE10","AE10_F48",1946,0.837,0.731
"2744","AE10","AE10_F48",1947,0.76,1.033
"2745","AE10","AE10_F48",1948,0.491,0.969
"2746","AE10","AE10_F48",1949,0.666,0.894
"2747","AE10","AE10_F48",1950,0.524,0.604
"2748","AE10","AE10_F48",1951,0.619,0.71
"2749","AE10","AE10_F48",1952,1.174,0.569
"2750","AE10","AE10_F48",1953,0.778,0.475
"2751","AE10","AE10_F48",1954,0.825,0.443
"2752","AE10","AE10_F48",1955,0.841,0.543
"2753","AE10","AE10_F48",1956,0.46,0.423
"2754","AE10","AE10_F48",1957,0.714,0.575
"2755","AE10","AE10_F48",1958,0.841,0.565
"2756","AE10","AE10_F48",1959,1.27,0.424
"2757","AE10","AE10_F48",1960,1.603,0.673
"2758","AE10","AE10_F48",1961,1.142,0.469
"2759","AE10","AE10_F48",1962,0.793,0.409
"2760","AE10","AE10_F48",1963,1.063,0.582
"2761","AE10","AE10_F48",1964,0.714,0.45
"2762","AE10","AE10_F48",1965,1.016,0.563
"2763","AE10","AE10_F48",1966,1.19,0.694
"2764","AE10","AE10_F48",1967,0.982,0.776
"2765","AE10","AE10_F48",1968,1.077,0.823
"2766","AE10","AE10_F48",1969,0.823,0.934
"2767","AE10","AE10_F48",1970,0.982,0.982
"2768","AE10","AE10_F48",1971,0.903,0.744
"2769","AE10","AE10_F48",1972,0.808,0.647
"2770","AE10","AE10_F48",1973,1.266,1.366
"2771","AE10","AE10_F48",1974,0.586,0.642
"2772","AE10","AE10_F48",1975,0.617,0.695
"2773","AE10","AE10_F48",1976,0.838,0.872
"2774","AE10","AE10_F48",1977,1.249,1.138
"2775","AE10","AE10_F48",1978,1.171,0.886
"2776","AE10","AE10_F48",1979,1.503,0.966
"2777","AE10","AE10_F48",1980,1.171,0.872
"2778","AE10","AE10_F48",1981,1.756,1.283
"2779","AE10","AE10_F48",1982,1.172,0.982
"2780","AE10","AE10_F48",1983,1.584,1.268
"2781","AE10","AE10_F48",1984,1.613,1.059
"2782","AE10","AE10_F48",1985,1.343,1.11
"2783","AE10","AE10_F48",1986,1.061,0.936
"2784","AE10","AE10_F48",1987,1.377,1
"2785","AE10","AE10_F48",1988,1.171,0.873
"2786","AE10","AE10_F48",1989,0.332,0.27
"2787","AE10","AE10_F48",1990,0.87,0.856
"2788","AE10","AE10_F48",1991,0.949,0.888
"2789","AE10","AE10_F48",1992,1.28,0.778
"2790","AE10","AE10_F48",1993,0.965,0.762
"2791","AE10","AE10_F48",1994,1.315,1.095
"2792","AE10","AE10_F48",1995,0.792,0.73
"2793","AE10","AE10_F48",1996,1.202,0.857
"2794","AE10","AE10_F48",1997,0.838,0.476
"2795","AE10","AE10_F48",1998,1.374,0.523
"2796","AE10","AE10_F48",1999,0.837,0.384
"2797","AE10","AE10_F48",2000,1.56,0.519
"2798","AE10","AE10_F48",2001,1.62,0.538
"2799","AE10","AE10_F48",2002,1.257,0.396
"2800","AE10","AE10_F48",2003,1.426,0.427
"2801","AE10","AE10_F48",2004,1.225,0.522
"2802","AE10","AE10_F48",2005,1.069,0.538
"2803","AE10","AE10_F48",2006,1.435,0.601
"2804","AE10","AE10_F48",2007,1.312,0.68
"2805","AE10","AE10_F48",2008,1.476,0.533
"2806","AE10","AE10_F48",2009,0.182,0.134
"2807","AE10","AE10_F5",1842,2.39,NA
"2808","AE10","AE10_F5",1843,2.183,NA
"2809","AE10","AE10_F5",1844,2.343,NA
"2810","AE10","AE10_F5",1845,2.232,NA
"2811","AE10","AE10_F5",1846,2.042,NA
"2812","AE10","AE10_F5",1847,1.631,NA
"2813","AE10","AE10_F5",1848,2.692,NA
"2814","AE10","AE10_F5",1849,1.76,NA
"2815","AE10","AE10_F5",1850,1.38,NA
"2816","AE10","AE10_F5",1851,2.03,NA
"2817","AE10","AE10_F5",1852,1.76,NA
"2818","AE10","AE10_F5",1853,1.919,NA
"2819","AE10","AE10_F5",1854,2.11,NA
"2820","AE10","AE10_F5",1855,2.015,NA
"2821","AE10","AE10_F5",1856,1.73,NA
"2822","AE10","AE10_F5",1857,1.92,NA
"2823","AE10","AE10_F5",1858,1.73,NA
"2824","AE10","AE10_F5",1859,1.508,NA
"2825","AE10","AE10_F5",1860,0.746,NA
"2826","AE10","AE10_F5",1861,1.746,NA
"2827","AE10","AE10_F5",1862,1.508,NA
"2828","AE10","AE10_F5",1863,1.982,NA
"2829","AE10","AE10_F5",1864,1.298,NA
"2830","AE10","AE10_F5",1865,1.814,NA
"2831","AE10","AE10_F5",1866,1.473,NA
"2832","AE10","AE10_F5",1867,1.569,NA
"2833","AE10","AE10_F5",1868,1.65,NA
"2834","AE10","AE10_F5",1869,1.14,NA
"2835","AE10","AE10_F5",1870,1.078,NA
"2836","AE10","AE10_F5",1871,1.126,NA
"2837","AE10","AE10_F5",1872,1.252,NA
"2838","AE10","AE10_F5",1873,1.458,NA
"2839","AE10","AE10_F5",1874,1.594,NA
"2840","AE10","AE10_F5",1875,1.474,NA
"2841","AE10","AE10_F5",1876,0.888,NA
"2842","AE10","AE10_F5",1877,1.475,NA
"2843","AE10","AE10_F5",1878,1.539,NA
"2844","AE10","AE10_F5",1879,1.554,NA
"2845","AE10","AE10_F5",1880,0.788,NA
"2846","AE10","AE10_F5",1881,0.976,NA
"2847","AE10","AE10_F5",1882,1.969,NA
"2848","AE10","AE10_F5",1883,1.727,NA
"2849","AE10","AE10_F5",1884,1.348,NA
"2850","AE10","AE10_F5",1885,1.823,NA
"2851","AE10","AE10_F5",1886,1.491,NA
"2852","AE10","AE10_F5",1887,1.094,NA
"2853","AE10","AE10_F5",1888,1.443,NA
"2854","AE10","AE10_F5",1889,1.427,NA
"2855","AE10","AE10_F5",1890,1.571,NA
"2856","AE10","AE10_F5",1891,1.634,NA
"2857","AE10","AE10_F5",1892,1.379,NA
"2858","AE10","AE10_F5",1893,1.503,NA
"2859","AE10","AE10_F5",1894,1.14,NA
"2860","AE10","AE10_F5",1895,1.99,NA
"2861","AE10","AE10_F5",1896,1.09,NA
"2862","AE10","AE10_F5",1897,1.437,NA
"2863","AE10","AE10_F5",1898,1.533,NA
"2864","AE10","AE10_F5",1899,1.093,NA
"2865","AE10","AE10_F5",1900,1.76,NA
"2866","AE10","AE10_F5",1901,1.935,NA
"2867","AE10","AE10_F5",1902,1.443,NA
"2868","AE10","AE10_F5",1903,1.285,NA
"2869","AE10","AE10_F5",1904,1.619,NA
"2870","AE10","AE10_F5",1905,1.452,NA
"2871","AE10","AE10_F5",1906,1.134,NA
"2872","AE10","AE10_F5",1907,1.015,NA
"2873","AE10","AE10_F5",1908,1.269,NA
"2874","AE10","AE10_F5",1909,1.206,NA
"2875","AE10","AE10_F5",1910,1.444,NA
"2876","AE10","AE10_F5",1911,1.555,NA
"2877","AE10","AE10_F5",1912,1.437,NA
"2878","AE10","AE10_F5",1913,1.277,NA
"2879","AE10","AE10_F5",1914,1.569,NA
"2880","AE10","AE10_F5",1915,1.38,NA
"2881","AE10","AE10_F5",1916,0.793,NA
"2882","AE10","AE10_F5",1917,1.555,NA
"2883","AE10","AE10_F5",1918,1.728,NA
"2884","AE10","AE10_F5",1919,1.459,NA
"2885","AE10","AE10_F5",1920,1.443,NA
"2886","AE10","AE10_F5",1921,1.062,NA
"2887","AE10","AE10_F5",1922,1.508,NA
"2888","AE10","AE10_F5",1923,1.206,NA
"2889","AE10","AE10_F5",1924,1.222,NA
"2890","AE10","AE10_F5",1925,1.19,NA
"2891","AE10","AE10_F5",1926,1.111,NA
"2892","AE10","AE10_F5",1927,0.897,NA
"2893","AE10","AE10_F5",1928,1.024,1.376
"2894","AE10","AE10_F5",1929,1.174,1.492
"2895","AE10","AE10_F5",1930,1.142,1.589
"2896","AE10","AE10_F5",1931,1.157,1.679
"2897","AE10","AE10_F5",1932,1.03,1.3
"2898","AE10","AE10_F5",1933,1.269,1.494
"2899","AE10","AE10_F5",1934,1.316,2.255
"2900","AE10","AE10_F5",1935,1.285,1.811
"2901","AE10","AE10_F5",1936,0.984,1.711
"2902","AE10","AE10_F5",1937,0.984,1.83
"2903","AE10","AE10_F5",1938,1.159,2.178
"2904","AE10","AE10_F5",1939,1.19,1.942
"2905","AE10","AE10_F5",1940,1.158,2.134
"2906","AE10","AE10_F5",1941,1.299,2.431
"2907","AE10","AE10_F5",1942,0.792,2.358
"2908","AE10","AE10_F5",1943,0.903,1.926
"2909","AE10","AE10_F5",1944,1.086,2.233
"2910","AE10","AE10_F5",1945,1.086,1.623
"2911","AE10","AE10_F5",1946,0.857,1.252
"2912","AE10","AE10_F5",1947,1.159,1.53
"2913","AE10","AE10_F5",1948,1.269,1.636
"2914","AE10","AE10_F5",1949,1.031,1.216
"2915","AE10","AE10_F5",1950,1.047,1.495
"2916","AE10","AE10_F5",1951,1.174,1.42
"2917","AE10","AE10_F5",1952,1.015,1.323
"2918","AE10","AE10_F5",1953,0.824,0.984
"2919","AE10","AE10_F5",1954,0.679,0.906
"2920","AE10","AE10_F5",1955,0.949,1.257
"2921","AE10","AE10_F5",1956,0.743,0.869
"2922","AE10","AE10_F5",1957,1.14,1.96
"2923","AE10","AE10_F5",1958,1.125,1.637
"2924","AE10","AE10_F5",1959,0.618,0.999
"2925","AE10","AE10_F5",1960,0.887,1.418
"2926","AE10","AE10_F5",1961,0.999,1.343
"2927","AE10","AE10_F5",1962,0.967,1.467
"2928","AE10","AE10_F5",1963,1.078,1.767
"2929","AE10","AE10_F5",1964,0.872,1.208
"2930","AE10","AE10_F5",1965,1.031,1.874
"2931","AE10","AE10_F5",1966,1.174,1.833
"2932","AE10","AE10_F5",1967,1.206,1.771
"2933","AE10","AE10_F5",1968,0.959,1.816
"2934","AE10","AE10_F5",1969,0.738,1.607
"2935","AE10","AE10_F5",1970,1.047,1.825
"2936","AE10","AE10_F5",1971,0.666,1.392
"2937","AE10","AE10_F5",1972,0.762,1.543
"2938","AE10","AE10_F5",1973,0.92,2.285
"2939","AE10","AE10_F5",1974,0.539,1.079
"2940","AE10","AE10_F5",1975,0.729,1.27
"2941","AE10","AE10_F5",1976,0.618,1.418
"2942","AE10","AE10_F5",1977,0.981,1.46
"2943","AE10","AE10_F5",1978,0.602,0.931
"2944","AE10","AE10_F5",1979,0.69,1.1
"2945","AE10","AE10_F5",1980,0.85,1.333
"2946","AE10","AE10_F5",1981,0.982,1.735
"2947","AE10","AE10_F5",1982,0.602,1.058
"2948","AE10","AE10_F5",1983,0.886,1.82
"2949","AE10","AE10_F5",1984,0.491,0.931
"2950","AE10","AE10_F5",1985,0.744,1.608
"2951","AE10","AE10_F5",1986,0.571,1.88
"2952","AE10","AE10_F5",1987,0.777,2.108
"2953","AE10","AE10_F5",1988,0.619,2.451
"2954","AE10","AE10_F5",1989,0.555,1.711
"2955","AE10","AE10_F5",1990,0.666,2.466
"2956","AE10","AE10_F5",1991,0.492,1.305
"2957","AE10","AE10_F5",1992,0.697,1.43
"2958","AE10","AE10_F5",1993,0.679,0.987
"2959","AE10","AE10_F5",1994,0.854,1.225
"2960","AE10","AE10_F5",1995,0.681,0.823
"2961","AE10","AE10_F5",1996,0.903,1.077
"2962","AE10","AE10_F5",1997,0.443,0.866
"2963","AE10","AE10_F5",1998,0.633,1.436
"2964","AE10","AE10_F5",1999,0.492,1.032
"2965","AE10","AE10_F5",2000,0.964,2.34
"2966","AE10","AE10_F5",2001,1.119,2.951
"2967","AE10","AE10_F5",2002,0.809,2.025
"2968","AE10","AE10_F5",2003,0.666,2.194
"2969","AE10","AE10_F5",2004,0.405,1.415
"2970","AE10","AE10_F5",2005,0.309,1.078
"2971","AE10","AE10_F5",2006,0.452,1.27
"2972","AE10","AE10_F5",2007,0.42,1.079
"2973","AE10","AE10_F5",2008,0.27,1.375
"2974","AE10","AE10_F50",1833,NA,1.896
"2975","AE10","AE10_F50",1834,NA,2.184
"2976","AE10","AE10_F50",1835,1.912,2.295
"2977","AE10","AE10_F50",1836,1.639,1.81
"2978","AE10","AE10_F50",1837,1.505,1.792
"2979","AE10","AE10_F50",1838,1.827,1.755
"2980","AE10","AE10_F50",1839,2.204,3.219
"2981","AE10","AE10_F50",1840,1.101,1.067
"2982","AE10","AE10_F50",1841,1.606,2.155
"2983","AE10","AE10_F50",1842,2.352,2.194
"2984","AE10","AE10_F50",1843,2.921,2.69
"2985","AE10","AE10_F50",1844,3.404,2.254
"2986","AE10","AE10_F50",1845,2.2,2.039
"2987","AE10","AE10_F50",1846,2.878,2.778
"2988","AE10","AE10_F50",1847,2.08,1.793
"2989","AE10","AE10_F50",1848,2.916,2.387
"2990","AE10","AE10_F50",1849,1.79,1.386
"2991","AE10","AE10_F50",1850,1.085,0.758
"2992","AE10","AE10_F50",1851,1.908,1.362
"2993","AE10","AE10_F50",1852,1.744,1.154
"2994","AE10","AE10_F50",1853,1.634,0.836
"2995","AE10","AE10_F50",1854,2.078,1.429
"2996","AE10","AE10_F50",1855,1.96,1.603
"2997","AE10","AE10_F50",1856,1.314,1.089
"2998","AE10","AE10_F50",1857,1.429,1.283
"2999","AE10","AE10_F50",1858,1.271,1.124
"3000","AE10","AE10_F50",1859,0.989,0.884
"3001","AE10","AE10_F50",1860,1.741,1.048
"3002","AE10","AE10_F50",1861,1.522,0.981
"3003","AE10","AE10_F50",1862,1.549,0.905
"3004","AE10","AE10_F50",1863,1.863,1.482
"3005","AE10","AE10_F50",1864,0.838,0.717
"3006","AE10","AE10_F50",1865,1.273,1.317
"3007","AE10","AE10_F50",1866,1.017,0.886
"3008","AE10","AE10_F50",1867,0.932,0.898
"3009","AE10","AE10_F50",1868,1.384,1.139
"3010","AE10","AE10_F50",1869,1.33,1.124
"3011","AE10","AE10_F50",1870,0.809,0.837
"3012","AE10","AE10_F50",1871,1.065,1.204
"3013","AE10","AE10_F50",1872,1.422,1.569
"3014","AE10","AE10_F50",1873,1.119,1.449
"3015","AE10","AE10_F50",1874,1.385,1.396
"3016","AE10","AE10_F50",1875,1.019,1.441
"3017","AE10","AE10_F50",1876,0.529,0.728
"3018","AE10","AE10_F50",1877,0.908,1.435
"3019","AE10","AE10_F50",1878,1.051,1.408
"3020","AE10","AE10_F50",1879,1.02,1.602
"3021","AE10","AE10_F50",1880,0.205,0.377
"3022","AE10","AE10_F50",1881,0.38,1.339
"3023","AE10","AE10_F50",1882,0.601,1.698
"3024","AE10","AE10_F50",1883,0.626,1.794
"3025","AE10","AE10_F50",1884,0.452,0.948
"3026","AE10","AE10_F50",1885,0.817,1.52
"3027","AE10","AE10_F50",1886,0.944,1.545
"3028","AE10","AE10_F50",1887,0.698,0.869
"3029","AE10","AE10_F50",1888,0.714,0.704
"3030","AE10","AE10_F50",1889,1.024,0.771
"3031","AE10","AE10_F50",1890,1.309,0.73
"3032","AE10","AE10_F50",1891,1.571,1.016
"3033","AE10","AE10_F50",1892,1.134,1.001
"3034","AE10","AE10_F50",1893,1.137,1.002
"3035","AE10","AE10_F50",1894,1.37,1.299
"3036","AE10","AE10_F50",1895,2.574,2.78
"3037","AE10","AE10_F50",1896,1.293,1.506
"3038","AE10","AE10_F50",1897,1.11,1.387
"3039","AE10","AE10_F50",1898,0.928,1.145
"3040","AE10","AE10_F50",1899,0.349,0.583
"3041","AE10","AE10_F50",1900,1.008,1.512
"3042","AE10","AE10_F50",1901,1.926,2.04
"3043","AE10","AE10_F50",1902,1.619,1.464
"3044","AE10","AE10_F50",1903,0.799,1.179
"3045","AE10","AE10_F50",1904,1.494,1.856
"3046","AE10","AE10_F50",1905,1.334,1.568
"3047","AE10","AE10_F50",1906,1.276,1.52
"3048","AE10","AE10_F50",1907,1.245,1.164
"3049","AE10","AE10_F50",1908,1.198,0.982
"3050","AE10","AE10_F50",1909,0.778,0.643
"3051","AE10","AE10_F50",1910,1.024,0.872
"3052","AE10","AE10_F50",1911,1.134,0.928
"3053","AE10","AE10_F50",1912,0.929,0.87
"3054","AE10","AE10_F50",1913,0.701,0.985
"3055","AE10","AE10_F50",1914,1.479,1.697
"3056","AE10","AE10_F50",1915,1.292,1.329
"3057","AE10","AE10_F50",1916,0.41,0.255
"3058","AE10","AE10_F50",1917,0.803,1.154
"3059","AE10","AE10_F50",1918,1.017,1.453
"3060","AE10","AE10_F50",1919,1.106,1.615
"3061","AE10","AE10_F50",1920,1.584,2.561
"3062","AE10","AE10_F50",1921,0.944,1.457
"3063","AE10","AE10_F50",1922,1.498,1.922
"3064","AE10","AE10_F50",1923,1.057,1.083
"3065","AE10","AE10_F50",1924,0.864,1.272
"3066","AE10","AE10_F50",1925,0.658,0.986
"3067","AE10","AE10_F50",1926,0.824,1
"3068","AE10","AE10_F50",1927,0.594,0.668
"3069","AE10","AE10_F50",1928,1.045,0.963
"3070","AE10","AE10_F50",1929,0.95,1.04
"3071","AE10","AE10_F50",1930,1.42,1.286
"3072","AE10","AE10_F50",1931,1.61,1.402
"3073","AE10","AE10_F50",1932,0.983,0.946
"3074","AE10","AE10_F50",1933,1.251,1.236
"3075","AE10","AE10_F50",1934,1.555,2.535
"3076","AE10","AE10_F50",1935,0.896,1.58
"3077","AE10","AE10_F50",1936,0.563,1.009
"3078","AE10","AE10_F50",1937,0.579,0.937
"3079","AE10","AE10_F50",1938,1.214,1.193
"3080","AE10","AE10_F50",1939,1.34,1.016
"3081","AE10","AE10_F50",1940,1.139,0.916
"3082","AE10","AE10_F50",1941,1.686,1.537
"3083","AE10","AE10_F50",1942,1.429,0.899
"3084","AE10","AE10_F50",1943,1.367,1.15
"3085","AE10","AE10_F50",1944,1.626,1.997
"3086","AE10","AE10_F50",1945,1.89,2.68
"3087","AE10","AE10_F50",1946,1.078,1.508
"3088","AE10","AE10_F50",1947,1.126,1.314
"3089","AE10","AE10_F50",1948,1.072,1.165
"3090","AE10","AE10_F50",1949,1.093,1.514
"3091","AE10","AE10_F50",1950,0.998,1.589
"3092","AE10","AE10_F50",1951,0.778,1.729
"3093","AE10","AE10_F50",1952,0.483,0.927
"3094","AE10","AE10_F50",1953,0.306,0.562
"3095","AE10","AE10_F50",1954,0.252,0.467
"3096","AE10","AE10_F50",1955,0.49,0.838
"3097","AE10","AE10_F50",1956,0.412,0.98
"3098","AE10","AE10_F50",1957,0.686,1.409
"3099","AE10","AE10_F50",1958,0.503,1.092
"3100","AE10","AE10_F50",1959,0.447,0.717
"3101","AE10","AE10_F50",1960,0.488,1.22
"3102","AE10","AE10_F50",1961,0.282,0.799
"3103","AE10","AE10_F50",1962,0.323,1.218
"3104","AE10","AE10_F50",1963,0.394,1.547
"3105","AE10","AE10_F50",1964,0.291,0.801
"3106","AE10","AE10_F50",1965,0.407,1.335
"3107","AE10","AE10_F50",1966,0.377,1.418
"3108","AE10","AE10_F50",1967,0.384,1.563
"3109","AE10","AE10_F50",1968,0.446,1.472
"3110","AE10","AE10_F50",1969,0.361,0.731
"3111","AE10","AE10_F50",1970,0.352,0.814
"3112","AE10","AE10_F50",1971,0.367,0.591
"3113","AE10","AE10_F50",1972,0.339,0.531
"3114","AE10","AE10_F50",1973,0.656,0.998
"3115","AE10","AE10_F50",1974,0.235,0.442
"3116","AE10","AE10_F50",1975,0.251,0.568
"3117","AE10","AE10_F50",1976,0.288,0.709
"3118","AE10","AE10_F50",1977,0.392,1.156
"3119","AE10","AE10_F50",1978,0.29,0.961
"3120","AE10","AE10_F50",1979,0.314,1.076
"3121","AE10","AE10_F50",1980,0.335,1.375
"3122","AE10","AE10_F50",1981,0.529,1.409
"3123","AE10","AE10_F50",1982,0.376,0.824
"3124","AE10","AE10_F50",1983,0.42,1.024
"3125","AE10","AE10_F50",1984,0.305,0.413
"3126","AE10","AE10_F50",1985,0.42,0.742
"3127","AE10","AE10_F50",1986,0.326,0.769
"3128","AE10","AE10_F50",1987,0.43,0.857
"3129","AE10","AE10_F50",1988,0.304,0.617
"3130","AE10","AE10_F50",1989,0.094,0.332
"3131","AE10","AE10_F50",1990,0.157,0.381
"3132","AE10","AE10_F50",1991,0.181,0.373
"3133","AE10","AE10_F50",1992,0.47,0.782
"3134","AE10","AE10_F50",1993,0.366,0.579
"3135","AE10","AE10_F50",1994,0.382,1.245
"3136","AE10","AE10_F50",1995,0.241,0.8
"3137","AE10","AE10_F50",1996,0.429,1.385
"3138","AE10","AE10_F50",1997,0.187,0.587
"3139","AE10","AE10_F50",1998,0.337,0.56
"3140","AE10","AE10_F50",1999,0.233,0.325
"3141","AE10","AE10_F50",2000,0.459,0.68
"3142","AE10","AE10_F50",2001,0.587,0.737
"3143","AE10","AE10_F50",2002,0.369,0.601
"3144","AE10","AE10_F50",2003,0.414,0.619
"3145","AE10","AE10_F50",2004,0.188,0.444
"3146","AE10","AE10_F50",2005,0.312,0.341
"3147","AE10","AE10_F50",2006,0.313,0.357
"3148","AE10","AE10_F50",2007,0.312,0.404
"3149","AE10","AE10_F50",2008,0.142,0.405
"3150","AE10","AE10_F50",2009,0.15,0.101
"3151","AE10","AE10_F53",1791,0.766,NA
"3152","AE10","AE10_F53",1792,0.734,NA
"3153","AE10","AE10_F53",1793,0.869,NA
"3154","AE10","AE10_F53",1794,0.875,NA
"3155","AE10","AE10_F53",1795,0.698,NA
"3156","AE10","AE10_F53",1796,1.046,NA
"3157","AE10","AE10_F53",1797,0.883,NA
"3158","AE10","AE10_F53",1798,0.887,NA
"3159","AE10","AE10_F53",1799,0.893,NA
"3160","AE10","AE10_F53",1800,0.713,NA
"3161","AE10","AE10_F53",1801,0.663,NA
"3162","AE10","AE10_F53",1802,0.632,NA
"3163","AE10","AE10_F53",1803,0.635,NA
"3164","AE10","AE10_F53",1804,0.681,NA
"3165","AE10","AE10_F53",1805,0.791,NA
"3166","AE10","AE10_F53",1806,0.465,NA
"3167","AE10","AE10_F53",1807,0.677,NA
"3168","AE10","AE10_F53",1808,0.727,NA
"3169","AE10","AE10_F53",1809,0.724,NA
"3170","AE10","AE10_F53",1810,0.709,NA
"3171","AE10","AE10_F53",1811,0.563,NA
"3172","AE10","AE10_F53",1812,0.641,NA
"3173","AE10","AE10_F53",1813,0.436,NA
"3174","AE10","AE10_F53",1814,1.066,NA
"3175","AE10","AE10_F53",1815,1.128,NA
"3176","AE10","AE10_F53",1816,1.027,NA
"3177","AE10","AE10_F53",1817,0.667,NA
"3178","AE10","AE10_F53",1818,0.841,NA
"3179","AE10","AE10_F53",1819,0.365,NA
"3180","AE10","AE10_F53",1820,0.667,NA
"3181","AE10","AE10_F53",1821,0.651,NA
"3182","AE10","AE10_F53",1822,0.508,NA
"3183","AE10","AE10_F53",1823,0.451,NA
"3184","AE10","AE10_F53",1824,0.311,NA
"3185","AE10","AE10_F53",1825,0.801,NA
"3186","AE10","AE10_F53",1826,0.777,NA
"3187","AE10","AE10_F53",1827,0.816,NA
"3188","AE10","AE10_F53",1828,0.937,NA
"3189","AE10","AE10_F53",1829,0.889,NA
"3190","AE10","AE10_F53",1830,0.896,NA
"3191","AE10","AE10_F53",1831,0.816,NA
"3192","AE10","AE10_F53",1832,0.889,NA
"3193","AE10","AE10_F53",1833,1.189,NA
"3194","AE10","AE10_F53",1834,1.117,NA
"3195","AE10","AE10_F53",1835,0.914,NA
"3196","AE10","AE10_F53",1836,0.761,NA
"3197","AE10","AE10_F53",1837,0.92,NA
"3198","AE10","AE10_F53",1838,0.777,NA
"3199","AE10","AE10_F53",1839,0.936,NA
"3200","AE10","AE10_F53",1840,0.571,NA
"3201","AE10","AE10_F53",1841,0.714,NA
"3202","AE10","AE10_F53",1842,0.794,NA
"3203","AE10","AE10_F53",1843,0.889,NA
"3204","AE10","AE10_F53",1844,0.889,NA
"3205","AE10","AE10_F53",1845,0.794,0.958
"3206","AE10","AE10_F53",1846,0.857,0.912
"3207","AE10","AE10_F53",1847,0.92,0.986
"3208","AE10","AE10_F53",1848,0.857,0.873
"3209","AE10","AE10_F53",1849,0.698,0.733
"3210","AE10","AE10_F53",1850,0.571,0.58
"3211","AE10","AE10_F53",1851,0.587,0.571
"3212","AE10","AE10_F53",1852,0.381,0.472
"3213","AE10","AE10_F53",1853,0.271,0.357
"3214","AE10","AE10_F53",1854,0.412,0.457
"3215","AE10","AE10_F53",1855,0.46,0.431
"3216","AE10","AE10_F53",1856,0.46,0.463
"3217","AE10","AE10_F53",1857,0.571,0.492
"3218","AE10","AE10_F53",1858,0.602,0.676
"3219","AE10","AE10_F53",1859,0.539,0.633
"3220","AE10","AE10_F53",1860,0.507,0.763
"3221","AE10","AE10_F53",1861,0.46,0.619
"3222","AE10","AE10_F53",1862,0.602,0.771
"3223","AE10","AE10_F53",1863,0.714,0.802
"3224","AE10","AE10_F53",1864,0.428,0.452
"3225","AE10","AE10_F53",1865,0.476,0.661
"3226","AE10","AE10_F53",1866,0.46,0.561
"3227","AE10","AE10_F53",1867,0.476,0.579
"3228","AE10","AE10_F53",1868,0.555,0.61
"3229","AE10","AE10_F53",1869,0.476,0.584
"3230","AE10","AE10_F53",1870,0.365,0.498
"3231","AE10","AE10_F53",1871,0.38,0.461
"3232","AE10","AE10_F53",1872,0.476,0.542
"3233","AE10","AE10_F53",1873,0.444,0.513
"3234","AE10","AE10_F53",1874,0.571,0.617
