age_CE,BC3001A_raw,BC3002B_raw,BC3003A_raw,BC3004A_raw,BC3005A_raw,BC3006A_raw,BC3007A_raw,BC3008B_raw,BC3009B_raw,BC3010A_raw,BC3011A_raw,BC3012B_raw,BC3013A_raw,BC3014A_raw,BC3015B_raw,BC3016B_raw,BC3017A_raw,BC3018B_raw,BC3019A_raw,BC3020A_raw,BC3001A_raw_outlier_flag,BC3002B_raw_outlier_flag,BC3003A_raw_outlier_flag,BC3004A_raw_outlier_flag,BC3005A_raw_outlier_flag,BC3006A_raw_outlier_flag,BC3007A_raw_outlier_flag,BC3008B_raw_outlier_flag,BC3009B_raw_outlier_flag,BC3010A_raw_outlier_flag,BC3011A_raw_outlier_flag,BC3012B_raw_outlier_flag,BC3013A_raw_outlier_flag,BC3014A_raw_outlier_flag,BC3015B_raw_outlier_flag,BC3016B_raw_outlier_flag,BC3017A_raw_outlier_flag,BC3018B_raw_outlier_flag,BC3019A_raw_outlier_flag,BC3020A_raw_outlier_flag
1823,NA,NA,NA,NA,0.72,NA,NA,1.23,NA,0.45,0.95,0.82,0.61,NA,0.33,NA,NA,NA,1.09,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1824,NA,NA,NA,NA,0.7,NA,NA,1.55,NA,0.32,0.86,0.75,0.55,NA,0.19,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1825,NA,NA,NA,NA,0.75,NA,NA,1,NA,0.44,1.05,0.83,0.86,NA,0.39,NA,NA,NA,1.1,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA
1826,NA,NA,NA,NA,0.78,NA,NA,1.59,NA,0.4,0.7,0.58,0.69,NA,0.37,1.73,NA,NA,0.98,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1827,NA,NA,NA,1.17,0.9,NA,NA,1.61,NA,0.27,0.74,0.54,0.65,NA,0.43,2.41,NA,NA,1.24,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1828,NA,NA,NA,1.02,0.67,NA,NA,1.29,NA,0.26,0.92,0.88,0.91,NA,0.5,2.24,NA,NA,1.39,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1829,NA,NA,NA,0.96,0.38,NA,NA,1.65,NA,0.08,0.75,0.64,0.52,NA,0.34,1.54,NA,NA,0.94,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1830,NA,NA,NA,1.05,0.51,NA,NA,1.5,NA,0.25,0.94,0.72,0.88,NA,0.34,1.93,NA,NA,1.23,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1831,NA,NA,NA,1.04,0.49,NA,NA,1.45,NA,0.24,1.1,0.68,0.78,NA,0.37,1.54,NA,NA,1.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1832,NA,NA,NA,1.81,0.49,NA,NA,1.84,NA,0.17,1.79,0.63,0.76,NA,0.46,1.63,NA,NA,1.58,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1833,NA,NA,NA,0.94,0.58,NA,NA,1.63,NA,0.42,1.17,0.97,0.67,NA,0.51,1.81,NA,NA,2.17,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1834,NA,NA,NA,1.34,0.38,NA,NA,1.33,NA,0.24,0.88,0.92,0.61,NA,0.5,1.36,NA,NA,1.46,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1835,NA,NA,NA,1.87,0.52,NA,NA,1.4,NA,0.18,1.06,1.34,0.84,NA,0.55,1.42,NA,NA,1.88,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1836,NA,NA,2.73,1.83,0.82,NA,NA,1.54,NA,0.32,1.89,1.55,0.96,NA,0.67,2.06,NA,NA,2.88,4.14,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,TRUE
1837,NA,NA,3.08,2.14,1.03,NA,NA,1.59,NA,0.44,2.22,1.68,1.07,NA,0.87,3.19,NA,NA,2.86,4.12,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,TRUE
1838,NA,NA,2.89,1.17,0.92,NA,NA,2.18,NA,0.4,1.8,1.55,1.22,NA,0.86,4.44,NA,NA,2.74,4.38,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,TRUE
1839,NA,NA,2.58,0.98,1.15,NA,NA,1.86,NA,0.36,1.68,1.45,0.91,NA,0.69,3.26,NA,NA,2.8,3.85,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,TRUE
1840,NA,NA,2.4,0.93,1.05,NA,NA,1.94,NA,0.27,1.15,1.08,0.78,NA,0.5,2.7,NA,NA,2.38,4.06,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,TRUE
1841,NA,NA,1.85,0.7,0.8,NA,NA,1.82,NA,0.2,0.83,0.83,0.57,NA,0.32,1.58,NA,NA,1.9,1.88,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1842,NA,NA,1.92,0.53,0.95,NA,NA,1.26,NA,0.3,1.01,0.9,0.69,NA,0.38,1.98,NA,NA,2.84,2.63,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1843,NA,NA,2.48,0.7,1.38,NA,NA,1.2,NA,0.45,1.58,0.94,0.85,NA,0.65,2.28,NA,NA,2.39,2.5,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1844,NA,NA,2.23,0.61,1.43,NA,NA,1.48,NA,0.31,1.89,0.73,0.66,NA,0.49,2.1,NA,NA,2.23,2.4,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1845,NA,NA,1.92,0.52,0.89,NA,NA,0.93,NA,0.26,1.66,0.71,0.36,NA,0.2,1.32,NA,NA,2.5,1.57,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1846,NA,NA,2.56,0.69,1.11,NA,NA,0.86,NA,0.36,2.27,1.06,0.7,NA,0.62,2.59,NA,NA,1.92,2.88,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1847,NA,NA,1.79,0.71,0.9,NA,NA,1.07,NA,0.32,1.41,0.94,0.41,NA,0.58,1.64,NA,NA,1.57,2,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1848,NA,NA,1.87,0.65,0.96,NA,0.26,1.21,NA,0.37,1.6,1.05,0.43,NA,0.69,1.7,NA,NA,1.39,2.11,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1849,NA,NA,0.82,0.65,0.27,1.69,0.32,1.3,NA,0.25,0.75,1.39,0.51,NA,0.49,1.21,NA,NA,2.02,2.62,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1850,NA,NA,0.96,0.53,0.57,1.42,0.39,1.28,NA,0.48,1.38,1.74,0.57,NA,0.5,1.42,NA,NA,1.18,2.52,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1851,NA,NA,1.61,0.57,1.23,1.79,0.72,2.58,NA,0.47,1.49,1.99,0.56,NA,0.61,1.84,NA,NA,1.53,1.83,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1852,NA,NA,1.45,0.72,1.5,1.43,0.87,1.14,NA,0.47,1.81,2.63,0.48,NA,0.51,1.9,NA,NA,1.84,2.09,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1853,NA,NA,2.4,0.93,2.05,1.42,0.66,1.31,NA,0.63,2.31,3.75,0.69,NA,0.63,2.64,NA,NA,3.59,3.66,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE
1854,NA,NA,1.93,0.82,1.44,1.24,0.68,1.17,NA,0.54,1.89,2.51,0.6,NA,0.54,1.73,NA,NA,1.98,2.3,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1855,NA,NA,2.59,1.07,1.19,1.44,1.02,1.24,NA,0.4,1.87,2.28,0.88,NA,0.58,1.77,NA,NA,2.19,2.38,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1856,NA,NA,1.85,1.2,0.66,1.18,0.84,0.76,NA,0.3,1.28,2.03,0.84,NA,0.59,1.56,NA,NA,1.85,2,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1857,NA,NA,1.38,0.63,0.32,0.64,0.55,0.8,NA,0.23,1.1,1.33,0.43,NA,0.34,0.93,NA,NA,1.71,1.34,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1858,NA,NA,2.53,1.01,0.71,1.46,0.86,1.19,NA,0.46,1.9,1.7,0.76,NA,0.84,1.77,NA,NA,2.18,2.83,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1859,NA,NA,2.83,1.03,1.11,1.85,0.88,1.54,NA,0.47,1.77,1.87,0.81,NA,0.96,1.85,1.56,NA,2.44,2.35,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1860,NA,NA,2.82,1.09,0.72,1.57,0.58,1.36,NA,0.44,1.35,1.69,0.6,1,0.81,1.35,1.19,NA,2.13,2.31,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1861,NA,NA,1.8,0.78,0.66,1.09,0.43,0.73,NA,0.33,1.35,1.12,0.43,0.64,0.51,0.77,0.77,NA,1.85,1.66,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1862,NA,NA,1.89,0.9,0.99,1.52,1.25,1.58,NA,0.39,1.3,1.26,0.83,1.36,0.75,1.17,1.44,NA,1.92,1.93,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1863,NA,NA,1.26,0.63,0.6,0.99,0.84,0.79,NA,0.24,0.66,0.42,0.43,0.81,0.36,0.9,0.5,NA,0.79,1.13,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1864,NA,NA,1.11,0.61,0.45,1.15,0.94,0.83,NA,0.19,0.6,0.29,0.36,0.81,0.37,0.64,0.62,NA,0.48,1.12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1865,NA,NA,1.04,0.51,0.51,1.06,0.68,1.02,NA,0.36,0.71,0.39,0.46,1.1,0.32,1.16,0.7,NA,0.67,2.22,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1866,NA,NA,1.21,0.5,0.59,1.3,1.08,1.07,NA,0.34,0.49,0.44,0.63,1.22,0.42,0.95,1.02,NA,1.17,2.55,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1867,NA,NA,0.82,0.37,0.41,0.78,0.84,0.85,NA,0.27,0.45,0.34,0.56,0.94,0.3,0.62,0.88,NA,0.96,2.57,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1868,NA,NA,1.5,0.67,0.72,1.46,1.33,1.28,NA,0.42,0.53,0.47,0.9,1.6,0.45,0.94,1.48,NA,1.4,2.93,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1869,NA,NA,1.58,0.64,0.61,1.34,0.85,1.25,NA,0.43,0.55,0.62,0.76,1.43,0.38,0.99,1.3,NA,1.68,1.77,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1870,NA,NA,1.79,0.8,0.51,1.81,0.93,1.25,NA,0.34,0.44,0.73,0.62,1.23,0.4,1.25,1.26,NA,1.74,1.1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1871,NA,NA,1.77,0.52,0.34,1.46,0.8,0.94,NA,0.33,0.42,0.61,0.69,1.16,0.39,1.23,1,NA,1.4,1.56,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1872,NA,NA,2.55,0.91,0.26,1.65,0.92,0.95,NA,0.19,0.57,0.66,0.6,1.02,0.42,1.35,1.28,NA,1.47,1.45,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1873,NA,NA,2.47,0.69,0.26,1.68,0.68,0.73,NA,0.25,0.66,0.72,0.71,1.07,0.34,1.34,0.82,NA,2.34,1.14,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1874,NA,NA,1.98,0.97,0.29,1.79,0.95,0.96,NA,0.25,0.52,0.71,0.7,1.12,0.65,1.01,1.07,NA,1.64,1.21,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1875,NA,NA,1.74,0.67,0.15,1.22,0.34,0.81,NA,0.21,0.39,0.39,0.56,0.73,0.4,0.59,0.7,0.2,1.62,0.93,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,NA,NA,1.43,0.93,0.2,1.56,0.31,0.92,NA,0.25,0.93,0.75,0.69,1.14,1.05,0.89,1.2,0.39,1.27,1.46,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,NA,NA,1.96,1.12,0.06,1.38,0.49,0.91,NA,0.18,0.64,0.62,0.59,1.12,1.74,0.88,1.22,0.81,0.9,1.24,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,NA,NA,3.02,1.23,0.28,1.14,0.8,1.26,NA,0.36,0.78,0.88,0.75,1.35,2.67,1.25,1.39,1.21,1.04,1.57,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,NA,NA,3.74,1.19,0.25,1.09,0.42,1.21,NA,0.4,0.8,0.65,0.66,1.1,1.72,1.2,1.1,0.94,1.17,1.16,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,NA,NA,2.23,1.18,0.28,1.07,0.46,1.67,NA,0.38,0.69,0.82,0.81,1.3,1.49,1.22,1.07,1.02,1.28,1.52,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,NA,NA,3.29,1.94,0.29,1.21,0.34,2,NA,0.45,0.97,0.81,0.84,1.94,1.39,1.64,1.35,0.73,1.16,1.91,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,NA,NA,2.58,2.03,0.34,1.48,0.46,1.98,NA,0.52,0.89,0.71,1.19,1.99,1.15,1.88,1.83,0.83,1.22,1.59,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,NA,NA,2.73,2.14,0.43,1.71,0.85,1.59,NA,0.36,0.54,0.55,1.07,2.02,0.8,1.47,1.71,0.57,1.25,1.36,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,NA,NA,3.48,2.24,0.59,2.89,1.15,2.21,NA,0.68,0.95,1.35,1.77,2.46,1.26,2.07,1.34,1.17,1.98,1.96,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,NA,NA,3.41,2.25,0.47,2.49,0.98,1.63,NA,0.43,0.67,0.97,1.38,1.84,1.04,1.36,1.99,1.93,1.43,1.93,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,NA,NA,2.36,1.93,0.5,2.53,1.43,2.63,NA,0.48,0.86,1.41,1.87,1.98,1.08,1.4,1.92,3.1,2.67,1.63,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1887,NA,NA,2.4,1.53,0.55,1.71,1.15,2.18,NA,0.49,0.77,1.13,1.46,1.46,1.01,1.08,1.31,2.16,1.77,1.24,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,NA,NA,1.27,1.1,0.26,1.3,1.13,2.33,NA,0.89,1.15,0.92,1.25,1.25,1.01,1.06,1.27,1.52,1.29,1.5,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,NA,NA,1,0.9,0.12,1.18,1.26,2.43,NA,0.72,0.66,0.57,1.28,1.09,1.14,0.88,1.34,1.58,0.9,1.57,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,NA,NA,0.97,1.06,0.26,1.41,1.67,2.55,NA,0.68,0.58,0.92,1.4,1.12,1.27,0.84,1.22,1.88,1.5,1.95,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,NA,NA,1.7,1.56,0.28,2.22,2.08,2.2,NA,1.3,1.02,1.3,1.96,1.8,2.45,1.13,2.01,2.73,1.99,2.71,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,NA,1.77,1.41,1.38,0.16,2.19,1.93,1.24,NA,1.08,0.78,1.67,1.54,1.68,3.2,0.97,1.37,3.15,2.6,2.34,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1893,NA,1.92,1.22,1.03,0.3,1.75,1.51,1.49,NA,0.98,0.67,1.44,1.46,1.21,2.59,0.98,1.29,2.58,1.7,2.09,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,NA,3.02,1.19,1.19,0.35,1.41,1.88,1.84,NA,1.83,1.88,1.52,1.47,1.24,2.58,1.06,1.01,2.56,1.58,2.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,3.51,1.72,0.72,1.1,0.29,1.3,1.41,1.06,NA,1.18,0.81,1.31,1.23,1.02,2.03,0.7,1.07,2.15,1.69,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,4.23,2.91,1.06,1.12,0.43,1.16,1.38,1.04,NA,1.23,1.1,0.97,1.09,0.76,1.26,0.59,0.98,1.39,1.44,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,3.07,1.64,0.73,0.8,0.29,1.05,1.11,1.17,NA,0.71,0.91,1.04,0.96,0.65,1.13,0.32,0.99,1.48,1.58,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,3.02,1.53,1.04,0.96,0.31,1.18,1.48,1.03,NA,0.54,0.65,0.78,0.88,0.62,0.58,0.44,0.87,1.23,1.25,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,3.28,1.57,1.36,1.31,0.33,1.1,1.47,0.82,NA,0.42,0.57,0.67,0.74,0.7,0.46,0.49,0.95,1.16,0.8,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.78,1.8,1.5,1.29,0.29,1.53,1.73,1.63,NA,0.39,0.81,0.77,1.14,1.15,0.73,0.33,1.34,1.32,0.43,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,3.08,2.04,1.86,1.69,0.43,1.45,1.37,2.1,NA,0.53,0.71,1.22,1.37,1.88,1.78,0.61,1.36,1.73,3.22,1.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,2.35,2,1.86,1.73,0.43,1.42,1.41,1.85,NA,0.59,0.68,0.92,1.14,1.7,1.19,0.84,1.17,1.64,1.31,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
