age_CE,PL11_09_raw,PL11_07_raw,PL11_16_raw,PL11_10_raw,PL11_02_raw,PL11_04_raw,PL11_15_raw,PL11_03_raw,PL11_13_raw,PL11_01_raw,PL11_14_raw,PL11_05_raw,PL11_11_raw,PL11_08_raw,PL11_12_raw,PL11_06_raw,PL11_09_raw_outlier_flag,PL11_07_raw_outlier_flag,PL11_16_raw_outlier_flag,PL11_10_raw_outlier_flag,PL11_02_raw_outlier_flag,PL11_04_raw_outlier_flag,PL11_15_raw_outlier_flag,PL11_03_raw_outlier_flag,PL11_13_raw_outlier_flag,PL11_01_raw_outlier_flag,PL11_14_raw_outlier_flag,PL11_05_raw_outlier_flag,PL11_11_raw_outlier_flag,PL11_08_raw_outlier_flag,PL11_12_raw_outlier_flag,PL11_06_raw_outlier_flag
1997,1.71,0.808,1.533,0.61,1.527,1.543,1.769,0.367,1.394,1.146,1.926,0.641,0.871,0.97,1.006,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1998,1.072,0.532,0.959,0.607,1.037,1.268,0.981,0.458,0.937,1.031,1.544,0.865,1.029,0.82,0.697,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1999,1.097,0.567,1.206,0.836,1.177,1.574,1.084,0.486,0.845,0.938,1.742,0.794,1.254,0.84,0.635,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2000,1.43,0.648,1.909,1.022,1.152,1.446,1.762,0.671,1.192,1.163,2.394,0.673,0.855,1.087,0.929,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2001,1.185,0.527,0.931,0.666,0.899,0.79,1.098,0.373,0.508,0.758,1.597,0.408,0.885,0.613,0.787,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2002,1.179,0.439,1.368,0.646,1.06,0.946,1.057,0.355,0.582,0.669,1.785,0.428,0.888,0.175,0.981,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2003,1.763,0.634,1.413,0.931,1.152,1.387,1.635,0.478,0.874,0.996,2.171,0.535,1.259,0.145,1.202,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2004,1.65,0.683,1.781,0.813,1.26,1.145,1.623,0.251,0.973,1.203,2.028,0.534,0.692,0.081,0.751,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2005,1.37,0.692,1.516,1.371,1.398,1.288,1.414,0.446,1.046,0.854,1.966,0.602,1.194,0.276,0.796,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2006,1.72,0.961,1.651,1.233,1.074,1.725,1.282,0.514,0.726,1.427,2.328,0.627,1.307,0.288,0.708,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2007,1.035,0.809,1.241,0.818,1.002,1.381,0.782,0.28,0.592,0.734,1.275,0.443,0.612,0.106,0.553,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2008,0.947,1.102,1.855,0.677,1.102,2.001,2.06,0.365,0.809,1.276,1.978,0.567,0.972,0.178,0.773,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,0.904,0.827,1.436,0.683,1.14,1.603,1.31,0.326,0.64,0.625,2.217,0.495,1.035,0.066,0.899,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,1.35,0.771,0.759,0.642,0.921,1.497,0.679,0.365,0.679,0.88,1.766,0.6,0.685,0.339,0.846,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2011,1.994,0.786,1.405,0.97,1.42,1.994,2.223,0.567,NA,1.064,2.295,0.709,1.166,0.186,1.03,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2012,1.599,0.821,1.13,1.271,1.752,1.173,2.164,0.558,NA,1.522,2.24,0.521,1.203,0.159,0.637,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2013,1.241,0.687,0.946,0.897,1.65,0.893,1.184,0.352,NA,1.168,2.315,0.557,0.407,0.098,0.283,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2014,0.983,0.633,0.865,1.282,1.112,1.04,0.742,0.366,NA,1.128,1.605,0.6,0.666,0.146,0.166,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2015,0.803,0.494,0.68,0.929,1.646,1.19,0.777,0.358,NA,0.683,2.546,0.369,0.576,0.147,0.219,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2016,1.218,0.443,1.022,1.351,2.103,1.303,1.813,0.296,NA,1.129,3.18,0.51,0.431,0.256,0.488,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2017,1.568,0.295,1.52,1.089,2.035,1.139,2.536,0.463,NA,0.832,4.598,0.708,0.526,0.362,0.444,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2018,1.379,0.501,1.46,1.493,2.154,1.401,3.042,0.452,NA,1.422,5.187,0.698,0.625,0.292,0.388,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2019,1.28,0.38,0.571,1.116,1.502,1.146,1.788,0.44,NA,0.887,5.447,0.98,0.588,0.567,0.252,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
2020,0.751,0.313,1.21,1.365,1.61,1.022,1.284,0.534,NA,1.331,4.87,0.89,0.36,0.382,0.225,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2021,0.828,0.331,0.674,0.821,1.015,0.696,0.589,0.36,NA,1.109,2.767,0.389,0.234,0.324,0.233,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2022,1.55,0.42,1.436,1.776,1.767,1.171,2.544,0.64,NA,1.291,4.787,0.776,0.5,0.563,0.492,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2023,1.129,0.318,0.832,1.379,1.203,1.203,1.336,0.364,NA,1.137,5.307,0.709,0.327,0.465,0.392,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
