age_CE,BRP26A_raw,BRP26B_raw,BRP27A_raw,BRP27B_raw,BRP28A_raw,BRP28B_raw,BRP29A_raw,BRP29B_raw,BRP33A_raw,BRP33B_raw,BRP34A_raw,BRP34B_raw,BRP37A_raw,BRP37B_raw,BRP38A_raw,BRP38B_raw,BRP41A_raw,BRP41B_raw,BRP42A_raw,BRP42B_raw,BRP44A_raw,BRP44B_raw,BRP44C_raw,BRP45A_raw,BRP45B_raw,BRP26A_raw_outlier_flag,BRP26B_raw_outlier_flag,BRP27A_raw_outlier_flag,BRP27B_raw_outlier_flag,BRP28A_raw_outlier_flag,BRP28B_raw_outlier_flag,BRP29A_raw_outlier_flag,BRP29B_raw_outlier_flag,BRP33A_raw_outlier_flag,BRP33B_raw_outlier_flag,BRP34A_raw_outlier_flag,BRP34B_raw_outlier_flag,BRP37A_raw_outlier_flag,BRP37B_raw_outlier_flag,BRP38A_raw_outlier_flag,BRP38B_raw_outlier_flag,BRP41A_raw_outlier_flag,BRP41B_raw_outlier_flag,BRP42A_raw_outlier_flag,BRP42B_raw_outlier_flag,BRP44A_raw_outlier_flag,BRP44B_raw_outlier_flag,BRP44C_raw_outlier_flag,BRP45A_raw_outlier_flag,BRP45B_raw_outlier_flag
1803,NA,NA,NA,NA,0.882,1.222,1.3,1.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,0.789,0.922,0.42,0.644,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1804,NA,NA,NA,NA,1.27,1.516,1.955,1.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.352,1.446,1.393,0.94,0.905,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1805,NA,NA,NA,NA,0.738,1.13,1.562,1.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.009,1,1.118,0.69,0.635,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1806,NA,NA,NA,NA,0.886,1.265,1.43,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.857,1.082,0.935,0.417,0.673,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1807,NA,NA,NA,NA,0.97,1.044,1.604,1.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.112,1.291,1.207,0.577,0.702,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1808,NA,NA,NA,NA,0.646,0.911,1.567,1.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.867,1.126,1.079,0.734,0.787,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1809,NA,NA,NA,NA,0.921,1.004,1.587,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.778,0.693,0.867,0.992,0.561,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1810,NA,NA,NA,NA,0.614,0.712,1.097,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.385,0.783,0.722,0.663,0.571,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1811,NA,NA,NA,NA,0.691,0.697,1.3,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632,0.808,0.785,0.741,0.681,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1812,NA,NA,NA,NA,0.542,0.592,0.94,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.269,0.647,0.595,0.815,0.497,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1813,NA,NA,NA,NA,0.51,0.359,0.487,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.345,0.361,0.555,0.427,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1814,NA,NA,NA,NA,0.815,0.845,0.929,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.343,0.857,0.907,1.064,0.877,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1815,NA,NA,NA,NA,1.043,0.764,0.908,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.698,0.572,0.683,0.768,0.693,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1816,NA,NA,NA,NA,0.762,0.667,0.739,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.311,0.368,0.407,0.844,0.581,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1817,NA,NA,NA,NA,0.387,0.349,0.333,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458,0.068,0.096,0.371,0.217,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1818,NA,NA,NA,NA,0,0.045,0.085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.174,0.036,0.059,0.026,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1819,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.016,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1820,NA,NA,NA,NA,0.342,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,0.256,0.251,0.036,0.119,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1821,NA,NA,NA,NA,0.288,0.502,0.229,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666,0.256,0.232,0.343,0.204,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1822,NA,NA,NA,NA,0.541,0.432,0.355,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838,0.289,0.368,0.31,0.326,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1823,NA,NA,0.708,0.325,0.568,0.67,0.965,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894,0.398,0.38,0.407,0.265,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1824,NA,NA,0.853,0.531,0.74,0.904,0.76,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835,0.454,0.55,0.326,0.532,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1825,NA,NA,0.856,0.557,0.461,0.889,0.904,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892,0.315,0.349,0.605,0.408,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1826,NA,NA,1.224,0.499,0.133,0.851,0.778,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494,0.95,1.042,0.508,0.525,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1827,NA,NA,1.446,0.575,1.188,1.343,1.82,1.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526,0.915,0.827,0.958,0.67,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1828,NA,2.147,1.143,0.806,0.789,1.277,1.569,1.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465,1.287,1.212,1.137,0.897,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1829,NA,2.916,1.207,0.939,1.019,1.332,1.929,1.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.185,1.081,1.102,1.352,0.727,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1830,NA,3.675,1.576,0.967,0.888,0.992,1.464,1.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.387,1.25,1.225,0.888,0.626,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1831,NA,3.342,1.323,1.003,0.725,1.004,1.429,1.102,2.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.857,1.132,1.048,0.717,0.819,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1832,3.698,3.53,2.215,1.297,1.195,0.718,1.027,1.137,2.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.813,1.11,1,1.089,0.823,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1833,3.888,3.344,1.173,1.033,1.28,1.128,1.577,0.994,2.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.316,0.816,0.756,1.106,0.604,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1834,3.852,3.698,1.799,1.45,1.133,1,1.266,0.932,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.279,0.855,0.923,0.787,0.845,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1835,3.14,2.133,1.923,1.311,1.077,0.844,1.299,1.056,2.651,2.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.843,1.216,1.154,0.942,0.879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1836,3.213,2.714,1.406,1.378,0.831,0.766,1.661,1.175,2.107,1.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.858,0.973,0.83,1.147,0.532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1837,2.681,3.035,1.774,1.323,0.965,1.021,1.351,1.021,2.106,1.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486,0.8,0.889,0.906,0.604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1838,2.743,2.262,1.713,1.069,0.896,0.637,1.388,1.047,2.065,2.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.334,0.672,0.585,0.782,0.394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1839,2.641,2.301,1.698,1.421,0.562,0.478,1.026,0.742,2.066,2.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529,0.944,1.108,0.486,0.549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1840,2.363,2.034,1.941,1.336,0.656,0.535,1.025,0.672,1.921,2.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.081,0.736,0.731,0.665,0.434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.717,0.926,1.534,1.105,0.686,0.484,0.788,0.41,1.123,1.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,0.291,0.294,0.57,0.343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.484,0.692,1.133,1.067,0.091,0.274,0.431,0.266,0.901,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,0.081,0.089,0.372,0.058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1843,1.711,1.543,1.563,1.464,0.679,0.723,1.243,0.776,2.28,2.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834,0.809,0.8,0.666,0.554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1844,2.224,2.261,2.087,1.857,0.962,0.631,0.897,0.652,1.507,1.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974,0.817,0.725,0.846,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1845,2.03,2.336,2.074,1.831,1.227,0.778,1.231,0.897,1.597,1.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027,0.981,0.856,0.98,0.857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1846,1.806,2.138,1.872,1.484,1.144,0.564,1.189,0.637,1.179,1.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934,1.277,1.019,0.799,0.836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1847,1.088,1.159,1.473,0.961,0.44,0.852,0.488,0.063,1.229,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,0.486,0.467,0.37,0.436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1848,2.203,1.295,2.67,1.949,1.29,0.42,1.549,0.956,2.763,2.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.347,1.165,1.281,0.925,0.817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1849,1.766,1.549,2.055,1.187,1.074,0.498,1.091,0.488,1.71,1.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.768,0.76,0.907,0.774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1850,1.538,1.087,1.523,1.037,1.011,0.425,0.727,0.391,1.549,1.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912,0.763,0.866,0.675,0.515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1851,1.031,1.239,1.73,1.321,0.518,0,0.589,0.386,1.358,1.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677,0.703,0.592,0.485,0.479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.703,0.634,1.888,1.521,1.213,0.66,1.464,0.98,0.843,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.366,1.049,1.11,1.001,0.852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.803,1.379,2.432,1.774,1.222,0.543,1.01,0.669,1.24,1.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974,1.075,1.001,0.845,0.809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.263,1.302,2.225,1.905,1.311,0.952,1.392,1.009,1.938,1.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,1.173,1.052,0.984,1.253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.633,1.369,2.334,1.914,0.775,0.446,1.091,0.985,1.88,1.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867,0.773,0.728,1.061,1.104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.887,1.892,1.976,1.803,0.779,0.779,1.522,0.859,1.559,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.251,1.069,1.139,0.838,0.925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.326,1.053,2.05,1.7,0.34,0.148,0.461,0.186,0.982,1.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623,0.413,0.396,0.542,0.448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.533,1.629,2.079,1.257,0.568,0.585,1.654,0.968,1.703,1.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.091,1.004,0.92,0.857,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.221,1.069,1.464,1.558,0.397,0.358,0.952,0.687,1.498,1.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657,0.533,0.604,0.619,0.432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.245,1.464,2.398,2.046,0.342,0.473,1.146,0.845,1.292,1.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706,0.607,0.684,0.803,0.619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.181,0.977,1.242,1.064,0.067,0,0.494,0.193,0.193,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243,0.318,0.275,0.334,0.346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.232,0.852,2.288,1.648,0.336,0.31,0.834,0.542,0.389,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591,0.476,0.444,0.474,0.336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.153,0.503,1.751,1.416,0.029,0,0.518,0.087,1.194,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176,0.195,0.148,0.202,0.146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.406,0.547,1.916,1.767,0.494,0.392,0.669,0.626,0.254,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253,0.296,0.277,0.411,0.273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.525,0.767,2.393,1.928,0.425,0.385,0.961,0.508,0.055,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0.431,0.453,0.574,0.396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1866,2.111,1.383,3.096,2.919,0.695,0.38,1.177,0.791,0.518,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859,0.811,0.803,0.783,0.769,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1867,2.335,1.255,1.923,1.923,0.376,0.351,1.071,0.67,0.836,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631,0.583,0.58,0.834,0.514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1868,2.149,1.414,2.204,2.462,0.651,0.8,1.225,0.868,1.585,1.402,NA,NA,NA,NA,NA,NA,1.638,1.614,NA,NA,0.891,0.989,1.029,0.843,0.882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1869,2.215,1.179,2.576,2.18,0.529,0.704,1.578,0.967,1.876,1.66,NA,NA,NA,NA,NA,NA,1.322,1.317,NA,NA,1.001,0.872,0.9,1.007,0.556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1870,1.96,1.548,2.36,2.145,0.793,0.639,1.932,0.938,1.791,1.413,NA,NA,0.772,0.569,NA,NA,1.01,1.004,NA,NA,1.095,0.886,1.036,0.961,0.901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.814,0.779,1.276,1.528,0.071,0.103,0.491,0.176,0.672,0.307,NA,NA,0.351,0.158,NA,NA,0.611,0.586,NA,NA,0.176,0.192,0.18,0.139,0.089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
