age_CE,162011_raw,162012_raw,162021_raw,162022_raw,162031_raw,162032_raw,162041_raw,162042_raw,162051_raw,162052_raw,162061_raw,162062_raw,162071_raw,162072_raw,162011_raw_outlier_flag,162012_raw_outlier_flag,162021_raw_outlier_flag,162022_raw_outlier_flag,162031_raw_outlier_flag,162032_raw_outlier_flag,162041_raw_outlier_flag,162042_raw_outlier_flag,162051_raw_outlier_flag,162052_raw_outlier_flag,162061_raw_outlier_flag,162062_raw_outlier_flag,162071_raw_outlier_flag,162072_raw_outlier_flag
1787,1.19,1.61,NA,NA,1.98,1.79,1.92,0.62,1.02,1.25,1.81,2.25,1.5,1.45,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.57,0.74,NA,NA,0.66,0.82,0.59,0.94,0.35,0.28,0.37,0.63,0.67,0.86,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.65,1.01,NA,NA,0.84,0.47,1.22,0.3,0.36,0.8,0.81,1.13,0.88,0.85,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.23,1.42,NA,NA,1.45,1.23,0.91,1.1,0.65,0.9,1.2,1.56,1.2,1.35,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.27,2.53,NA,NA,1.11,1.2,0.65,0.92,0.73,0.88,1.04,1.62,1.82,1.45,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.43,2.68,NA,NA,0.84,0.99,1.24,1.34,0.8,1.24,1.02,1.67,2.1,2.3,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,2.48,0.74,NA,NA,2.35,2.1,1.84,1.72,1.36,1.85,2.2,3.85,3.82,3.41,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1794,0.46,1.03,NA,NA,0.48,0.47,0.66,0.68,0.5,0.9,0.41,1.17,1.7,1.55,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.57,0.89,NA,NA,1.1,0.97,0.94,1.05,0.5,0.79,1.51,3.42,1.97,1.63,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1796,0.71,0.81,NA,NA,1.4,1.23,1.13,1.56,1.43,1.44,1.57,2.93,1.9,1.56,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.52,0.54,NA,NA,1.04,0.96,0.77,0.81,0.95,0.79,1.12,2.02,1.71,1.6,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.49,0.14,NA,NA,0.78,0.54,0.68,0.75,0.6,0.89,0.82,0.98,0.94,1.16,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.25,1.89,NA,NA,1.96,1.33,1.66,1.83,1.9,1.74,2.25,2.41,1.6,1.8,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.18,2.03,NA,NA,1.72,1.58,1.14,1.14,1.45,1.62,1.78,2.19,1.56,2.38,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.78,1.06,NA,NA,0.76,0.8,0.63,0.82,0.39,0.78,1.22,1.86,0.82,1,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.9,1.09,NA,NA,1.19,1.13,0.92,1.11,0.99,1.31,1.22,1.82,0.98,1.33,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.58,0.78,NA,NA,1.01,0.7,0.44,0.62,0.55,0.83,0.28,0.56,0.23,0.37,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.59,0.92,NA,NA,1.19,0.94,1,1.26,1.27,1.38,1.03,1.81,0.59,0.93,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.5,0.53,NA,NA,1.13,1.1,0.74,0.93,0.89,0.9,1.06,1.63,0.53,0.99,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.37,0.43,NA,NA,0.54,0.55,0.23,0.33,0.44,0.55,0.23,0.4,0.04,0.22,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.35,0.39,NA,NA,0.91,0.79,0.68,0.85,0.39,0.62,0.81,1.28,0.39,0.52,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.59,0.74,NA,NA,0.72,0.8,0.23,0.44,0.42,0.49,0.98,1.64,0.34,0.37,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.77,1.22,NA,NA,1.24,0.95,0.61,0.95,0.87,1.11,1.19,1.63,0.71,1.16,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.79,1.08,NA,NA,1.15,0.91,0.47,0.82,0.69,0.77,1.06,1.68,1.03,1.25,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.59,0.81,NA,NA,0.99,0.88,0.81,0.86,0.88,1.09,0.88,1.79,0.99,1.44,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.59,0.71,NA,NA,0.72,0.36,0.71,0.87,0.75,0.54,1.01,1.43,0.76,1.04,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.14,0.16,NA,NA,0.55,0.19,0.31,0.35,0.4,0.29,0.63,0.96,0.4,0.4,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.13,0.26,NA,NA,0.72,0.3,0.42,0.6,0.74,0.95,1.21,1.52,0.57,0.68,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.73,0.83,NA,NA,0.99,0.58,0.98,1.16,1.25,1.36,1.49,2,0.73,0.98,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.78,1.64,NA,NA,1.48,1.03,1.38,1.43,1.62,1.69,1.25,2.08,1.47,1.54,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.4,0.64,NA,NA,0.76,0.75,0.61,0.88,0.76,0.71,0.94,1.45,0.78,0.85,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0,0.2,NA,NA,0,0,0.09,0.11,0.18,0,0,0.23,0,0,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0,0.13,NA,NA,0,0,0.24,0.22,0,0.29,0.06,0.03,0,0,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.06,0.27,NA,1.28,0.14,0.13,0.26,0,0.64,0,0.11,0.26,0.05,0.04,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.34,0.53,NA,1.51,0.62,0.68,0.87,0.85,0.21,0.48,0.62,1.01,0.41,0.54,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.05,0.07,NA,1.77,0,0,0.17,0.27,0.51,0.24,0.35,0.61,0,0.03,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.22,0.43,NA,1.82,0.16,0.11,0.48,0.8,0.91,0.8,0.76,1.31,0.3,0.25,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.45,0.66,NA,1.57,0.48,0.47,0.81,1.1,0.92,0.96,0.82,1.55,0.46,0.52,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.36,0.54,NA,1.08,0.64,0.57,0.82,1.28,0.83,0.71,0.97,1.41,0.34,0.41,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.47,0.99,NA,0.61,0.42,0.46,0.87,0.87,0.23,1.17,1.26,1.93,0.52,0.55,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.73,0.84,NA,2.64,0.68,0.72,0.61,0.26,1.01,0.89,0.66,1.16,0.33,0.51,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.69,0.91,NA,2.71,0.57,0.63,0.84,0.86,0.79,1.02,1.16,2,0.73,0.84,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.7,1.15,NA,2.23,0.69,0.68,0.49,1.44,1.14,0.83,0.39,0.94,0.38,0.41,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.24,1.29,NA,3.24,0.77,0.64,0.93,0.83,1.19,1.19,1.02,1.84,0.76,0.93,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.96,1.25,NA,2.85,1.17,1.02,0.71,1.43,0.71,0.87,0.77,1.68,0.88,0.95,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,1.04,1.51,NA,2.68,1.06,0.72,1.24,1.24,1.5,1.26,1.09,2.35,1.06,1.33,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.47,1.25,NA,2.64,1.65,1.17,1.47,1.77,0.98,1.18,0.81,1.44,1.06,1.55,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.06,1.37,NA,2.59,1.47,1.18,1.38,1.75,1.4,1.06,0.87,1.56,0.95,1.4,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.99,1.41,NA,2.83,1.25,0.89,1.16,1.98,1.08,1.4,1.26,1.96,1.71,2.11,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.91,1.39,NA,2.62,1.44,1.09,1.05,1.72,0.85,0.71,0.83,1.74,1.36,1.94,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.77,1.14,NA,2.86,1.25,1.05,1.06,1.29,0.47,0.69,0.97,1.83,0.95,1.57,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.34,1,NA,2.04,0.98,0.97,1.02,1.32,0.93,0.98,1.15,1.74,1.1,1.65,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.08,1.61,NA,3.06,1.18,1.2,1.8,1.61,1.84,1.34,1.52,2.45,1.59,2.28,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1.19,1.17,NA,3.48,1.89,1.62,0.79,2.8,0.66,1.05,1.08,2.05,0.93,1.1,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.76,0.71,NA,2.2,0.95,1.16,0.4,1.22,0.48,0.59,0.25,0.37,0.45,0.49,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.45,0.35,NA,1.6,0.44,0.7,0,0.59,0.29,0.47,0.59,0.7,0,0.18,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.26,0.4,NA,1.04,0.69,0.82,0.62,0.43,0.75,1.44,0.71,1.32,0.17,0.35,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.3,0.2,NA,1.98,1.05,1.22,0.6,0.64,0.95,1.12,0.55,1.02,0.31,0.41,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.49,0.74,NA,2.23,0.97,1.1,0.67,1.07,0.66,0.98,0.31,0.41,0.3,0.19,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.31,0.41,NA,2.08,0.63,0.83,0.49,0.47,1.04,1.12,0.87,1.46,0.11,0.44,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.35,0.33,NA,2.4,1.15,1.12,0.72,0.81,0.35,0.42,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.19,0.82,0.4,0.26,0.96,1.15,0.92,0.68,0.69,0.44,0.94,1.18,0.33,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.24,0.28,2.66,2.72,0.79,0.87,0.75,0.64,0.44,0.64,0.77,1.23,0.23,0.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.29,0.35,1.9,1.96,0.65,0.77,0.84,0.86,0.48,0.47,0.72,1.05,0.29,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.24,0.31,0.94,1.42,0.48,0.69,0.44,0.35,0.57,0.36,0.72,0.9,0.3,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.51,0.8,0.66,0.89,0.72,1.01,1.05,0.92,0.12,0.39,1.12,1.99,0.19,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.4,0.58,1.56,1.95,0.51,0.52,0.51,0.42,0.41,0.45,0.69,1.05,0.16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.47,0.48,1,1.64,0.66,0.77,0.37,0.18,0.58,0.72,0.36,0.87,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.39,0.78,1.32,1.73,0.6,0.64,0.69,0.65,0.62,0.84,0.75,0.93,0.42,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.43,0.64,0.98,1.56,0.6,0.6,0.82,0.73,0.37,0.54,0.55,0.72,0.42,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.36,0.58,0.68,1.29,0.72,0.74,0.78,0.8,0.89,1,0.91,1.38,0.5,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.62,0.93,0.96,1.65,0.68,0.66,1.18,1.25,0.83,0.83,0.63,1.16,0.54,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.38,0.74,1.06,1.92,0.41,0.53,0.72,0.66,1.19,1.75,0.29,0.5,0.28,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.55,0.67,1.05,0.95,0.86,0.76,0.99,0.8,0.67,0.57,0.94,1.16,0.57,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.25,0.3,2.09,0.27,0.36,0.51,0.55,0.33,0.28,0.2,0.39,0.55,0.23,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.26,0.37,0.99,1.15,0.37,0.4,0.73,0.6,0.96,0.4,0.41,0.64,0.39,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.06,0.18,0.5,0.73,0.07,0.06,0.09,0.08,0.67,0.86,0.09,0.14,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0,0.05,0,0.58,0,0,0.28,0.59,0,0.52,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.41,0.45,0.61,0.56,0.36,0.3,0.72,0.91,0,0.34,0.49,0.56,0.19,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.59,1,0.82,1.02,0.65,0.75,0.86,0.9,1.39,1.71,0.46,1.05,0.55,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.49,0.91,1.45,1.81,0.5,0.6,0.82,1.38,1.04,1.45,0.57,0.83,0.52,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.71,1.01,1.61,2.11,0.78,0.8,1.32,1.02,1.1,1.69,0.92,1.59,1.17,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.61,1.1,2.21,2.68,0.59,0.68,0.83,0.94,0.41,0.96,0.61,1.16,0.56,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.83,1.3,1.38,1.62,0.67,0.65,0.85,0.46,0.74,1.46,0.48,0.97,0.55,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.49,0.71,2.05,2.78,0.58,0.47,0.31,0.59,0.82,1.1,0.22,0.57,0.25,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.58,0.73,1.3,1.33,0.71,0.51,0.46,0.49,0.82,1.05,0.23,0.45,0.41,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.42,0.38,1.51,1,0.62,0.41,0.32,0.64,0,0,0.3,0.51,0.51,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.4,0.52,1.08,0.63,0.5,0.39,0.53,0.97,1.47,1.12,0.27,0.58,0.42,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.46,0.86,1.01,0.73,0.68,0.68,0.76,0.53,0.66,0.81,0.55,1.08,0.49,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.18,0.58,1.34,1.64,0.52,0.54,0.34,0.85,0.98,0.96,0.23,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.28,0.61,1.24,1.19,0.6,0.62,0.46,0.61,1.04,0.91,0.56,0.43,0.34,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.45,0.71,1.29,1.26,0.5,0.82,0.58,0.4,0.3,0.5,0.52,0.66,0.52,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.41,0.34,1.08,1.22,0.24,0.42,0.17,0.59,0.62,0.63,0,0,0.33,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.29,0,0.53,0.41,0.33,0.44,0.44,0.39,0.66,0.47,0.18,0.26,0.11,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.18,0.38,1.17,0.75,0.4,0.35,0.25,0.71,0.45,0.47,0.1,0.12,0.11,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.12,0.49,1.2,1.06,0.51,0.67,0.34,0.53,0.4,0.4,0.43,0.43,0.25,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.55,0.74,1.47,1.82,0.5,0.49,0.38,0.77,0.52,0.35,0.37,0.26,0.17,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.39,0.6,1.75,1.58,0.59,0.53,0.61,0.99,0.71,0.56,0.46,0.56,0.28,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.28,0.51,1.02,1.02,0.55,0.79,0.68,0.75,0.57,0.8,0.66,0.72,0.59,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.48,0.59,0.9,1.13,0.45,0.65,0.68,0.4,0.35,0.51,0.43,0.55,0.52,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.15,0.5,1.06,1.08,0.54,0.66,0.34,0.49,0.6,0.76,0.48,0.59,0.37,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.29,0.41,0.58,0.66,0.5,0.51,0.31,0.77,0.71,0.78,0.41,0.53,0.54,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.38,0.4,0.97,0.94,0.56,0.62,1.4,1.11,0.65,0.57,0.65,0.83,0.5,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.25,0.29,0.76,0.73,0.47,0.62,0.44,0.75,0.58,0.67,0.16,0.38,0.54,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.23,0.33,0.61,0.65,0.52,0.53,0.73,0.9,0.38,0.31,0.55,0.49,0.51,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.37,0.49,0.39,0.41,0.26,0.51,0.41,0.54,0.49,0.45,0.55,0.8,0.25,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.18,0.26,0.98,0.96,0.56,0.64,0.38,0.52,0.18,0.2,0.6,0.61,0.35,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.52,0.7,0.32,0.28,0.23,0.32,0.54,0.63,0.45,0.42,0.11,0.21,0.04,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.13,0.26,0.51,0.42,0.38,0.4,0.32,0.48,0.54,0.53,0.35,0.66,0.5,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
